actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
602,PT07M41.00S,2022-10-22T02:09:45.0Z,4,REGULAR,substitution,in,[],1629630,,,1610612745,110,111,2022-10-22T02:10:04Z,5890000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M32.00S,2022-10-22T02:10:17.8Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612763,110,111,2022-10-22T02:10:41Z,5900000,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Morant 2 FT),"[1631095, 1629630]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2005.0,,,,,,,,,4.0,0.0,Morant,1629630.0,,,,,,,
605,PT07M32.00S,2022-10-22T02:10:44.0Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,110,111,2022-10-22T02:10:44Z,5920000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
606,PT07M32.00S,2022-10-22T02:10:44.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,110,111,2022-10-22T02:10:44Z,5930000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,
607,PT07M32.00S,2022-10-22T02:10:57.0Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,110,112,2022-10-22T02:10:57Z,5940000,,,0,,J. Morant Free Throw 2 of 2 (41 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,,,,,41.0,,,,,,,,,,,
608,PT07M21.00S,2022-10-22T02:11:10.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,85.23324572930355,37.254901960784316,1610612745,110,112,2022-10-22T02:11:20Z,5950000,-64.0,86.0,1,right,MISS T. Eason 10' floating Shot,[1631106],1610612745.0,HOU,floating,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,10.73,Missed,,,,,,,,,,,,,,,,
609,PT07M21.00S,2022-10-22T02:11:10.6Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,110,112,2022-10-22T02:11:20Z,5960000,,,0,,S. Aldama REBOUND (Off:3 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Left,,,,,608.0,8.0,5.0,3.0,,,,,,,,,,,,
610,PT07M13.00S,2022-10-22T02:11:19.1Z,4,REGULAR,3pt,Jump Shot,[],1630217,30.831143232588698,17.401960784313726,1610612763,110,112,2022-10-22T02:11:24Z,5970000,163.0,237.0,1,left,MISS D. Bane 28' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,28.79,Missed,,,,,,,,,,,,,,,,
611,PT07M13.00S,2022-10-22T02:11:19.1Z,4,REGULAR,rebound,offensive,[],1629630,,,1610612763,110,112,2022-10-22T02:11:24Z,5980000,,,0,,J. Morant REBOUND (Off:3 Def:0),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,,,610.0,3.0,0.0,3.0,,,,,,,,,,,,
612,PT07M03.00S,2022-10-22T02:11:29.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631223,6.1268068331143235,46.32352941176471,1610612763,110,114,2022-10-22T02:11:37Z,5990000,18.0,5.0,1,left,D. Roddy driving bank Jump Shot (8 PTS),[1631223],1610612763.0,MEM,driving bank,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,1.91,Made,,,,,8.0,,,,,,,,,,,
613,PT06M51.00S,2022-10-22T02:11:44.0Z,4,REGULAR,foul,personal,[],1631223,,,1610612745,110,114,2022-10-22T02:11:58Z,6000000,,,0,,D. Roddy personal FOUL (3 PF),"[1631223, 1629645]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,2005.0,,,,,,,,,3.0,0.0,Porter Jr.,1629645.0,,,,,,,
615,PT06M51.00S,2022-10-22T02:11:52.0Z,4,REGULAR,substitution,out,[],1630217,,,1610612745,110,114,2022-10-22T02:11:55Z,6020000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M51.00S,2022-10-22T02:11:52.0Z,4,REGULAR,substitution,in,[],1629723,,,1610612745,110,114,2022-10-22T02:11:55Z,6030000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M40.00S,2022-10-22T02:12:17.3Z,4,REGULAR,2pt,Jump Shot,[],1629645,82.9993429697766,72.05882352941177,1610612745,110,114,2022-10-22T02:12:24Z,6040000,110.0,107.0,1,right,MISS K. Porter Jr. 15' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,15.39,Missed,,,,,,,,,,,,,,,,
618,PT06M40.00S,2022-10-22T02:12:17.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,110,114,2022-10-22T02:12:24Z,6050000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Right,,,,,617.0,,,,,,,,,,,,,,,
619,PT06M40.00S,2022-10-22T02:12:22.7Z,4,REGULAR,foul,personal,[],1631106,,,1610612763,110,114,2022-10-22T02:12:31Z,6060000,,,0,,T. Eason loose ball personal FOUL (1 PF),"[1631106, 1630583]",1610612745.0,HOU,loose ball,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,2005.0,,,,,,,,,1.0,0.0,Aldama,1630583.0,,,,,,,
621,PT06M22.00S,2022-10-22T02:12:50.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,17.69053876478318,60.78431372549019,1610612763,110,116,2022-10-22T02:12:55Z,6080000,-54.0,114.0,1,left,J. Morant 12' driving floating Jump Shot (43 PTS) (S. Adams 2 AST),"[1629630, 203500]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,12.59,Made,,,,,43.0,,,,,,,S. Adams,203500.0,2.0,,
622,PT06M05.00S,2022-10-22T02:13:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,92.9862023653088,55.14705882352941,1610612745,110,116,2022-10-22T02:13:13Z,6090000,26.0,13.0,1,right,MISS T. Eason cutting Layup - blocked,"[1631106, 203500]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,2.9,Missed,,,,,,,,,,Adams,203500.0,,,,,
623,PT06M05.00S,2022-10-22T02:13:08.3Z,4,REGULAR,block,,[],203500,,,1610612745,110,116,2022-10-22T02:13:11Z,6100000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT06M02.00S,2022-10-22T02:13:11.3Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,110,116,2022-10-22T02:13:20Z,6110000,,,0,,S. Adams REBOUND (Off:2 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,622.0,8.0,6.0,2.0,,,,,,,,,,,,
625,PT05M54.00S,2022-10-22T02:13:18.8Z,4,REGULAR,2pt,Jump Shot,[],1629630,22.158344283837057,56.372549019607845,1610612763,110,118,2022-10-22T02:13:24Z,6120000,-32.0,156.0,1,left,J. Morant 15' pullup Jump Shot (45 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,,,15.9,Made,,,,,45.0,,,,,,,,,,,
626,PT05M54.00S,2022-10-22T02:13:24.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,110,118,2022-10-22T02:13:24Z,6130000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M54.00S,2022-10-22T02:16:03.7Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,110,118,2022-10-22T02:16:19Z,6140000,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M54.00S,2022-10-22T02:16:03.7Z,4,REGULAR,substitution,in,[],201569,,,1610612745,110,118,2022-10-22T02:16:19Z,6150000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M34.00S,2022-10-22T02:16:45.8Z,4,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612745,110,118,2022-10-22T02:16:51Z,6160000,,,0,,D. Roddy shooting personal FOUL (4 PF) (Porter Jr. 2 FT),"[1631223, 1629645]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,2005.0,,,,,,,,,4.0,0.0,Porter Jr.,1629645.0,,,,,,,
632,PT05M34.00S,2022-10-22T02:17:19.3Z,4,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,110,118,2022-10-22T02:17:19Z,6180000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
633,PT05M34.00S,2022-10-22T02:17:19.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,110,118,2022-10-22T02:17:19Z,6190000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,
634,PT05M34.00S,2022-10-22T02:17:36.4Z,4,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,111,118,2022-10-22T02:17:36Z,6200000,,,0,,K. Porter Jr. Free Throw 2 of 2 (18 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
635,PT05M19.00S,2022-10-22T02:17:56.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612763,111,118,2022-10-22T02:18:01Z,6210000,,,0,,K. Martin Jr. shooting personal FOUL (2 PF) (Morant 2 FT),"[1630231, 1629630]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,In The Paint (Non-RA),0-8 Center,2005.0,,,,,,,,,2.0,0.0,Morant,1629630.0,,,,,,,
637,PT05M19.00S,2022-10-22T02:18:21.3Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,111,119,2022-10-22T02:18:21Z,6230000,,,0,,J. Morant Free Throw 1 of 2 (46 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,,,,,46.0,,,,,,,,,,,
638,PT05M19.00S,2022-10-22T02:18:23.5Z,4,REGULAR,substitution,out,[],1630231,,,1610612763,111,119,2022-10-22T02:18:30Z,6240000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M19.00S,2022-10-22T02:18:23.5Z,4,REGULAR,substitution,in,[],1630578,,,1610612763,111,119,2022-10-22T02:18:30Z,6250000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M19.00S,2022-10-22T02:18:42.0Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,111,120,2022-10-22T02:18:42Z,6260000,,,0,,J. Morant Free Throw 2 of 2 (47 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,Made,,,,,47.0,,,,,,,,,,,
642,PT04M57.00S,2022-10-22T02:19:15.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,90.48948751642575,48.529411764705884,1610612745,113,120,2022-10-22T02:19:20Z,6280000,-7.0,37.0,1,right,A. Sengun turnaround Hook (21 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,3.76,Made,,,,,21.0,,,,,,,,,,,
643,PT04M38.00S,2022-10-22T02:19:34.9Z,4,REGULAR,3pt,Jump Shot,[],1629723,30.305519053876477,77.69607843137256,1610612763,113,123,2022-10-22T02:19:41Z,6290000,-138.0,232.0,1,left,J. Konchar 27' 3PT  (17 PTS) (J. Morant 8 AST),"[1629723, 1629630]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,27.05,Made,,,,,17.0,,,,,,,J. Morant,1629630.0,8.0,,
645,PT04M19.00S,2022-10-22T02:19:54.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,86.5473061760841,51.470588235294116,1610612745,113,123,2022-10-22T02:20:01Z,6310000,7.0,74.0,1,right,MISS J. Smith Jr. 7' driving finger roll Layup,[1631095],1610612745.0,HOU,driving finger roll,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,7.44,Missed,,,,,,,,,,,,,,,,
646,PT04M16.00S,2022-10-22T02:19:57.2Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,113,123,2022-10-22T02:20:01Z,6320000,,,0,,J. Morant REBOUND (Off:3 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,645.0,4.0,1.0,3.0,,,,,,,,,,,,
647,PT04M07.00S,2022-10-22T02:20:06.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.754927726675426,50.49019607843137,1610612763,113,123,2022-10-22T02:20:15Z,6330000,-2.0,30.0,1,left,MISS J. Morant driving reverse Layup,[1629630],1610612763.0,MEM,driving reverse,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,,,,,,
648,PT04M05.00S,2022-10-22T02:20:08.4Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,113,123,2022-10-22T02:20:15Z,6340000,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,647.0,4.0,4.0,0.0,,,,,,,,,,,,
649,PT04M01.00S,2022-10-22T02:20:12.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,92.46057818659659,55.88235294117647,1610612745,113,123,2022-10-22T02:20:27Z,6350000,29.0,18.0,1,right,MISS J. Green running Layup - blocked,"[1630224, 1630583]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,3.47,Missed,,,,,,,,,,Aldama,1630583.0,,,,,
650,PT04M01.00S,2022-10-22T02:20:12.1Z,4,REGULAR,block,,[],1630583,,,1610612745,113,123,2022-10-22T02:20:14Z,6360000,,,0,,S. Aldama BLOCK (3 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
651,PT04M01.00S,2022-10-22T02:20:12.1Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,113,123,2022-10-22T02:20:27Z,6370000,,,0,,J. Konchar REBOUND (Off:2 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,649.0,4.0,2.0,2.0,,,,,,,,,,,,
652,PT03M53.00S,2022-10-22T02:20:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612763,113,123,2022-10-22T02:20:32Z,6380000,,,0,,K. Porter Jr. shooting personal FOUL (4 PF) (Aldama 2 FT),"[1629645, 1630583]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,4.0,0.0,Aldama,1630583.0,,,,,,,
654,PT03M53.00S,2022-10-22T02:20:55.1Z,4,REGULAR,freethrow,1 of 2,[],1630583,,,1610612763,113,123,2022-10-22T02:26:16Z,6405000,,,0,,MISS S. Aldama Free Throw 1 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
655,PT03M53.00S,2022-10-22T02:20:55.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,113,123,2022-10-22T02:26:16Z,6412500,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,
658,PT03M53.00S,2022-10-22T02:20:55.1Z,4,REGULAR,freethrow,2 of 2,[],1630583,,,1610612763,113,123,2022-10-22T02:26:16Z,6416250,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
659,PT03M53.00S,2022-10-22T02:20:55.1Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,113,123,2022-10-22T02:26:44Z,6418125,,,0,,S. Aldama REBOUND (Off:4 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,658.0,9.0,5.0,4.0,,,,,,,,,,,,
656,PT03M53.00S,2022-10-22T02:20:56.0Z,4,REGULAR,substitution,out,[],1631223,,,1610612763,113,123,2022-10-22T02:21:01Z,6420000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M53.00S,2022-10-22T02:20:56.0Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,113,123,2022-10-22T02:21:01Z,6430000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M42.00S,2022-10-22T02:22:26.7Z,4,REGULAR,jumpball,recovered,[],1630224,,,1610612763,113,123,2022-10-22T02:22:26Z,6435000,,,0,,Jump Ball A. Sengun vs. J. Konchar: Tip to J. Green,"[1630224, 1630578, 1629723]",1610612745.0,HOU,heldball,J. Green,1630224.0,Green,J. Green,Sengun,1630578.0,Konchar,1629723.0,,,,,,,,,,,,,,,,,,,,,,
708,PT03M42.00S,2022-10-22T02:22:28.1Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,113,123,2022-10-22T02:28:29Z,6449375,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 1630578]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left Center,,3.0,,,,,,,,,,,,,,,,,Sengun,1630578.0
709,PT03M42.00S,2022-10-22T02:22:28.1Z,4,REGULAR,steal,,[],1630578,,,1610612745,113,123,2022-10-22T02:28:29Z,6454687,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
663,PT03M36.00S,2022-10-22T02:22:29.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,91.80354796320631,47.794117647058826,1610612745,113,123,2022-10-22T02:28:29Z,6460000,-11.0,25.0,1,right,MISS J. Green running Layup - blocked,"[1630224, 1629630]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,2.69,Missed,,,,,,,,,,Morant,1629630.0,,,,,
664,PT03M36.00S,2022-10-22T02:22:29.5Z,4,REGULAR,block,,[],1629630,,,1610612745,113,123,2022-10-22T02:22:32Z,6470000,,,0,,J. Morant BLOCK (1 BLK),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
665,PT03M31.00S,2022-10-22T02:22:34.5Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,113,123,2022-10-22T02:22:38Z,6480000,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,663.0,5.0,3.0,2.0,,,,,,,,,,,,
666,PT03M13.00S,2022-10-22T02:22:52.1Z,4,REGULAR,3pt,Jump Shot,[],1630217,30.831143232588698,70.83333333333334,1610612763,113,123,2022-10-22T02:22:57Z,6490000,-104.0,237.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,25.92,Missed,,,,,,,,,,,,,,,,
667,PT03M10.00S,2022-10-22T02:22:55.1Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,113,123,2022-10-22T02:22:57Z,6500000,,,0,,J. Green REBOUND (Off:0 Def:5),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,666.0,5.0,5.0,0.0,,,,,,,,,,,,
668,PT02M59.00S,2022-10-22T02:23:06.3Z,4,REGULAR,3pt,Jump Shot,[],1631095,76.42904073587385,12.254901960784313,1610612745,113,123,2022-10-22T02:23:11Z,6510000,-189.0,169.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,25.34,Missed,,,,,,,,,,,,,,,,
669,PT02M58.00S,2022-10-22T02:23:07.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,113,123,2022-10-22T02:24:16Z,6520000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,668.0,,,,,,,,,,,,,,,
670,PT02M58.00S,2022-10-22T02:23:14.7Z,4,REGULAR,foul,personal,[],1629630,,,1610612745,113,123,2022-10-22T02:23:38Z,6530000,,,0,,J. Morant loose ball personal FOUL (2 PF),"[1629630, 1630578]",1610612763.0,MEM,loose ball,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,1662.0,,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,,,
672,PT02M55.00S,2022-10-22T02:23:38.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612745,113,123,2022-10-22T02:23:47Z,6550000,,,0,,S. Adams personal FOUL (4 PF) (Sengun 2 FT),"[203500, 1630578]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Center,2005.0,,,,,,,,,4.0,0.0,Sengun,1630578.0,,,,,,,
674,PT02M55.00S,2022-10-22T02:24:03.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,113,123,2022-10-22T02:24:38Z,6570000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
675,PT02M55.00S,2022-10-22T02:24:03.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,113,123,2022-10-22T02:24:38Z,6580000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,674.0,,,,,,,,,,,,,,,
676,PT02M55.00S,2022-10-22T02:24:03.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,113,123,2022-10-22T02:24:38Z,6590000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
677,PT02M53.00S,2022-10-22T02:24:05.8Z,4,REGULAR,rebound,offensive,[],1629645,,,1610612745,113,123,2022-10-22T02:24:38Z,6600000,,,0,,K. Porter Jr. REBOUND (Off:2 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,676.0,5.0,3.0,2.0,,,,,,,,,,,,
678,PT02M51.00S,2022-10-22T02:24:36.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,91.5407358738502,45.588235294117645,1610612745,113,123,2022-10-22T02:24:45Z,6610000,-22.0,27.0,1,right,MISS K. Porter Jr. Layup - blocked,"[1629645, 1629723]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,3.49,Missed,,,,,,,,,,Konchar,1629723.0,,,,,
679,PT02M51.00S,2022-10-22T02:24:36.0Z,4,REGULAR,block,,[],1629723,,,1610612745,113,123,2022-10-22T02:24:38Z,6620000,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
680,PT02M51.00S,2022-10-22T02:24:36.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,113,123,2022-10-22T02:24:45Z,6630000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,678.0,,,,,,,,,,,,,,,
682,PT02M43.00S,2022-10-22T02:24:57.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,90.09526938239159,50.0,1610612745,115,123,2022-10-22T02:32:06Z,6650000,0.0,41.0,1,right,J. Green finger roll Layup (31 PTS),[1630224],1610612745.0,HOU,finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,4.06,Made,,,,,31.0,,,,,,,,,,,
683,PT02M23.00S,2022-10-22T02:25:16.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.193823915900131,62.5,1610612763,115,123,2022-10-22T02:25:22Z,6660000,-62.0,90.0,1,left,MISS J. Morant 10' Jump Shot - blocked,"[1629630, 1630578]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,,,10.98,Missed,,,,,,,,,,Sengun,1630578.0,,,,,
684,PT02M23.00S,2022-10-22T02:25:16.1Z,4,REGULAR,block,,[],1630578,,,1610612763,115,123,2022-10-22T04:23:12Z,6670000,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
685,PT02M23.00S,2022-10-22T02:25:16.1Z,4,REGULAR,rebound,defensive,[],201569,,,1610612745,115,123,2022-10-22T02:25:22Z,6680000,,,0,,E. Gordon REBOUND (Off:1 Def:3),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),8-16 Left,,,,,683.0,4.0,3.0,1.0,,,,,,,,,,,,
