actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
298,PT04M42.00S,2023-03-16T00:53:12.3Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,48,36,2023-03-16T00:59:36Z,2464375,False,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M42.00S,2023-03-16T00:53:12.3Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,48,36,2023-03-16T00:59:36Z,2465312,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M42.00S,2023-03-16T00:52:54.7Z,2,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,49,36,2023-03-16T00:59:14Z,2466250,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (7 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
255,PT04M33.00S,2023-03-16T00:53:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,11.777266754270697,47.30392156862745,1610612747,49,36,2023-03-16T00:53:38Z,2485000,False,13.0,58.0,1,left,MISS D. Russell driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.97,,,,,,,,,,,
256,PT04M33.00S,2023-03-16T00:53:29.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,49,36,2023-03-16T00:53:38Z,2487500,False,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,255.0,,,,,,,4.0,4.0,0.0,,,,
257,PT04M26.00S,2023-03-16T00:53:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,90.09526938239159,44.36274509803921,1610612745,51,36,2023-03-16T00:53:51Z,2520000,False,-28.0,41.0,1,right,J. Tate cutting Layup (6 PTS) (A. Sengun 2 AST),"[1630256, 1630578]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,6.0,4.94,,A. Sengun,1630578.0,2.0,,,,,,,
259,PT04M26.00S,2023-03-16T00:53:41.7Z,2,REGULAR,foul,personal,['1freethrow'],1629117,,,1610612745,51,36,2023-03-16T00:54:03Z,2540000,False,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Tate 1 FT),"[1629117, 1630256]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,203592.0,1.0,0.0,Tate,1630256.0,,,,,,,,,,,,,,,
261,PT04M26.00S,2023-03-16T00:53:54.2Z,2,REGULAR,substitution,out,[],1629020,,,1610612745,51,36,2023-03-16T00:54:01Z,2560000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M26.00S,2023-03-16T00:53:54.2Z,2,REGULAR,substitution,in,[],1629060,,,1610612745,51,36,2023-03-16T00:54:01Z,2570000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M26.00S,2023-03-16T00:54:13.6Z,2,REGULAR,freethrow,1 of 1,[],1630256,,,1610612745,52,36,2023-03-16T00:54:13Z,2580000,False,,,0,,J. Tate Free Throw 1 of 1 (7 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
264,PT04M17.00S,2023-03-16T00:54:25.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612747,52,36,2023-03-16T00:54:40Z,2590000,False,,,0,,J. Tate personal FOUL (2 PF) (Schroder 2 FT),"[1630256, 203471]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,2003.0,2.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,,
266,PT04M17.00S,2023-03-16T00:54:45.9Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,52,37,2023-03-16T00:54:45Z,2610000,False,,,0,,D. Schroder Free Throw 1 of 2 (4 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
267,PT04M17.00S,2023-03-16T00:55:01.1Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,52,38,2023-03-16T00:55:01Z,2620000,False,,,0,,D. Schroder Free Throw 2 of 2 (5 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
268,PT04M01.00S,2023-03-16T00:55:23.5Z,2,REGULAR,foul,personal,[],1629117,,,1610612745,52,38,2023-03-16T00:55:46Z,2630000,False,,,0,,W. Gabriel personal FOUL (2 PF),"[1629117, 1630578]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,16-24 Left Center,203592.0,2.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,
270,PT03M55.00S,2023-03-16T00:55:46.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,92.19776609724047,48.77450980392157,1610612745,54,38,2023-03-16T00:55:51Z,2650000,False,-6.0,21.0,1,right,A. Sengun cutting DUNK (8 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,2.17,,J. Green,1630224.0,1.0,,,,,,,
272,PT03M46.00S,2023-03-16T00:56:08.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612747,54,38,2023-03-16T00:56:16Z,2670000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Schroder 2 FT),"[1630224, 203471]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,2.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,,
274,PT03M46.00S,2023-03-16T00:56:31.1Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,54,39,2023-03-16T01:00:44Z,2690000,False,,,0,,D. Schroder Free Throw 1 of 2 (6 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
304,PT03M46.00S,2023-03-16T00:56:52.2Z,2,REGULAR,substitution,out,[],1627736,,,1610612747,54,39,2023-03-16T01:02:20Z,2692500,False,,,0,,SUB out: M. Beasley,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M46.00S,2023-03-16T00:56:52.2Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,54,39,2023-03-16T01:02:20Z,2693750,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M46.00S,2023-03-16T00:56:31.1Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,54,40,2023-03-16T01:00:44Z,2695000,False,,,0,,D. Schroder Free Throw 2 of 2 (7 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
278,PT03M28.00S,2023-03-16T00:57:13.3Z,2,REGULAR,3pt,Jump Shot,[],1630224,66.04796320630749,34.068627450980394,1610612745,54,40,2023-03-16T01:08:31Z,2715000,False,-80.0,267.0,1,right,MISS J. Green 27' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.83,,,,,,,,,,,
279,PT03M27.00S,2023-03-16T00:57:14.3Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,54,40,2023-03-16T00:57:23Z,2717500,False,,,0,,K. Porter Jr. REBOUND (Off:2 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,278.0,,,,,,,4.0,2.0,2.0,,,,
280,PT03M25.00S,2023-03-16T00:57:17.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,92.85479632063075,46.81372549019608,1610612745,56,40,2023-03-16T00:57:27Z,2750000,False,-16.0,15.0,1,right,K. Porter Jr. putback Layup (16 PTS),[1629645],1610612745.0,HOU,putback,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,2.17,,,,,,,,,,,
281,PT03M18.00S,2023-03-16T00:57:26.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612747,56,40,2023-03-16T00:57:36Z,2760000,False,,,0,,J. Tate shooting personal FOUL (3 PF) (Schroder 2 FT),"[1630256, 203471]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,203592.0,3.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,,
283,PT03M18.00S,2023-03-16T00:57:50.3Z,2,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,56,41,2023-03-16T00:57:50Z,2780000,False,,,0,,D. Schroder Free Throw 1 of 2 (8 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
284,PT03M18.00S,2023-03-16T00:58:06.7Z,2,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,56,42,2023-03-16T00:58:06Z,2790000,False,,,0,,D. Schroder Free Throw 2 of 2 (9 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
285,PT02M59.00S,2023-03-16T00:58:28.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,90.48948751642575,52.69607843137255,1610612745,58,42,2023-03-16T00:58:34Z,2800000,False,13.0,37.0,1,right,K. Porter Jr. driving finger roll Layup (18 PTS) (A. Sengun 3 AST),"[1629645, 1630578]",1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,3.93,,A. Sengun,1630578.0,3.0,,,,,,,
286,PT02M52.00S,2023-03-16T00:58:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.258212877792378,56.86274509803921,1610612747,58,42,2023-03-16T00:58:45Z,2810000,False,-34.0,6.0,1,left,MISS D. Russell driving Layup - blocked,"[1626156, 1630578]",1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.49,,,,,,,,Sengun,1630578.0,,
287,PT02M52.00S,2023-03-16T00:58:36.4Z,2,REGULAR,block,,[],1630578,,,1610612747,58,42,2023-03-16T00:58:38Z,2820000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT02M51.00S,2023-03-16T00:58:37.4Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,58,42,2023-03-16T00:58:45Z,2830000,False,,,0,,W. Gabriel REBOUND (Off:3 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,286.0,,,,,,,3.0,0.0,3.0,,,,
289,PT02M45.00S,2023-03-16T00:58:41.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,26.888961892247043,21.568627450980394,1610612747,58,42,2023-03-16T00:58:50Z,2840000,False,142.0,200.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.56,,,,,,,,,,,
290,PT02M44.00S,2023-03-16T00:58:42.3Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,58,42,2023-03-16T00:58:50Z,2850000,False,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Right Center,,,,,,,289.0,,,,,,,2.0,1.0,1.0,,,,
291,PT02M38.00S,2023-03-16T00:58:51.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631095,90.62089356110381,34.068627450980394,1610612745,58,42,2023-03-16T01:17:31Z,2860000,False,-80.0,36.0,1,right,MISS J. Smith Jr. 8' driving Layup,[1631095],1610612745.0,HOU,driving,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,8.73,,,,,,,,,,,
292,PT02M36.00S,2023-03-16T00:58:53.0Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,58,42,2023-03-16T00:58:58Z,2870000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,291.0,,,,,,,2.0,1.0,1.0,,,,
293,PT02M33.00S,2023-03-16T00:58:54.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,92.32917214191852,48.529411764705884,1610612745,60,42,2023-03-16T00:59:20Z,2880000,False,-7.0,20.0,1,right,J. Smith Jr. putback Layup (9 PTS),[1631095],1610612745.0,HOU,putback,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,2.1,,,,,,,,,,,
294,PT02M18.00S,2023-03-16T00:59:09.4Z,2,REGULAR,3pt,Jump Shot,[],1626156,23.99802890932983,85.7843137254902,1610612747,60,42,2023-03-16T00:59:17Z,2890000,False,-179.0,173.0,1,left,MISS D. Russell 24' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.89,,,,,,,,,,,
295,PT02M15.00S,2023-03-16T00:59:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,60,42,2023-03-16T00:59:17Z,2900000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,294.0,,,,,,,,,,,,,
297,PT02M15.00S,2023-03-16T00:59:18.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,60,42,2023-03-16T00:59:18Z,2920000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M15.00S,2023-03-16T01:01:40.5Z,2,REGULAR,substitution,out,[],1629645,,,1610612747,60,42,2023-03-16T01:01:55Z,2930000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M15.00S,2023-03-16T01:01:40.5Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,60,42,2023-03-16T01:01:55Z,2940000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M15.00S,2023-03-16T01:01:40.5Z,2,REGULAR,substitution,in,[],1630231,,,1610612747,60,42,2023-03-16T01:01:55Z,2950000,False,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M15.00S,2023-03-16T01:01:40.5Z,2,REGULAR,substitution,in,[],1629020,,,1610612747,60,42,2023-03-16T01:01:55Z,2960000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M07.00S,2023-03-16T01:02:23.2Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612747,60,42,2023-03-16T01:02:28Z,2970000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1630224]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,,,,,,,Green,1630224.0
307,PT02M07.00S,2023-03-16T01:02:23.2Z,2,REGULAR,steal,,[],1630224,,,1610612745,60,42,2023-03-16T01:02:24Z,2980000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
308,PT02M04.00S,2023-03-16T01:02:29.0Z,2,REGULAR,foul,personal,[],1626156,,,1610612745,60,42,2023-03-16T01:02:38Z,2990000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1631095]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1626301.0,1.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
310,PT01M51.00S,2023-03-16T01:03:02.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,71.04139290407359,19.362745098039216,1610612745,60,42,2023-03-16T01:03:09Z,3010000,False,-153.0,220.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.78,,,,,,,,,,,
311,PT01M50.00S,2023-03-16T01:03:03.6Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,60,42,2023-03-16T01:03:09Z,3020000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:4),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,310.0,,,,,,,6.0,4.0,2.0,,,,
312,PT01M38.00S,2023-03-16T01:03:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,5.995400788436268,44.6078431372549,1610612747,60,42,2023-03-16T01:03:27Z,3030000,False,27.0,4.0,1,left,MISS D. Russell driving finger roll Layup,[1626156],1610612747.0,LAL,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.73,,,,,,,,,,,
313,PT01M37.00S,2023-03-16T01:03:18.0Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,60,42,2023-03-16T01:03:27Z,3040000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,312.0,,,,,,,5.0,5.0,0.0,,,,
314,PT01M28.00S,2023-03-16T01:03:25.5Z,2,REGULAR,turnover,lost ball,[],1630578,,,1610612745,60,42,2023-03-16T01:03:30Z,3050000,False,,,0,,A. Sengun lost ball TURNOVER (1 TO),"[1630578, 1629020]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,,,,,,,Vanderbilt,1629020.0
315,PT01M28.00S,2023-03-16T01:03:25.5Z,2,REGULAR,steal,,[],1629020,,,1610612747,60,42,2023-03-16T01:03:27Z,3060000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
316,PT01M23.00S,2023-03-16T01:03:30.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629020,8.492115637319317,48.77450980392157,1610612747,60,42,2023-03-16T01:32:16Z,3070000,False,6.0,27.0,1,left,MISS J. Vanderbilt running Layup,[1629020],1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.8,,,,,,,,,,,
317,PT01M22.00S,2023-03-16T01:03:31.6Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,60,42,2023-03-16T01:03:40Z,3080000,False,,,0,,J. Tate REBOUND (Off:1 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,316.0,,,,,,,3.0,2.0,1.0,,,,
318,PT01M08.00S,2023-03-16T01:03:46.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,92.46057818659659,56.61764705882353,1610612745,60,42,2023-03-16T01:03:53Z,3090000,False,33.0,18.0,1,right,MISS J. Green driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.79,,,,,,,,,,,
319,PT01M08.00S,2023-03-16T01:03:46.1Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,60,42,2023-03-16T01:03:53Z,3100000,False,,,0,,W. Gabriel REBOUND (Off:3 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,318.0,,,,,,,4.0,1.0,3.0,,,,
320,PT01M02.00S,2023-03-16T01:03:53.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612747,60,42,2023-03-16T01:04:04Z,3110000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Reaves 2 FT),"[1631095, 1630559]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
322,PT01M02.00S,2023-03-16T01:04:08.0Z,2,REGULAR,violation,lane,[],1631095,,,1610612747,60,42,2023-03-16T01:04:08Z,3130000,False,,,0,,J. Smith Jr. lane VIOLATION,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M02.00S,2023-03-16T01:04:18.6Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1631095,,,1610612747,60,42,2023-03-16T01:04:26Z,3140000,False,,,0,,J. Smith Jr. technical FOUL (1 Tech),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,1626301.0,2.0,1.0,,,,,,,,,,,,,,,,,
324,PT01M02.00S,2023-03-16T01:04:27.3Z,2,REGULAR,freethrow,1 of 1,[],1626156,,,1610612747,60,43,2023-03-16T01:04:27Z,3150000,False,,,0,,D. Russell technical Free Throw 1 of 1 (10 PTS),[1626156],1610612747.0,LAL,technical,,,Russell,D. Russell,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
325,PT01M02.00S,2023-03-16T01:05:02.4Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,60,44,2023-03-16T01:05:02Z,3160000,False,,,0,,A. Reaves Free Throw 1 of 2 (12 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
326,PT01M02.00S,2023-03-16T01:05:03.1Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,60,45,2023-03-16T01:05:03Z,3170000,False,,,0,,A. Reaves Free Throw 2 of 2 (13 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
327,PT00M46.00S,2023-03-16T01:05:17.9Z,2,REGULAR,3pt,Jump Shot,[],1630256,71.82982917214193,16.911764705882355,1610612745,60,45,2023-03-16T01:05:26Z,3180000,False,-165.0,212.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.91,,,,,,,,,,,
328,PT00M43.40S,2023-03-16T01:05:20.5Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,60,45,2023-03-16T01:05:26Z,3190000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,327.0,,,,,,,6.0,5.0,1.0,,,,
329,PT00M42.00S,2023-03-16T01:05:23.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,90.75229960578186,47.30392156862745,1610612745,62,45,2023-03-16T01:05:30Z,3200000,False,-13.0,34.0,1,right,K. Martin Jr. cutting DUNK (4 PTS) (A. Sengun 4 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,3.7,,A. Sengun,1630578.0,4.0,,,,,,,
331,PT00M31.70S,2023-03-16T01:05:42.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,11.908672798948752,49.26470588235294,1610612747,62,45,2023-03-16T01:05:52Z,3220000,False,4.0,59.0,1,left,MISS D. Schroder driving floating Shot,[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.95,,,,,,,,,,,
332,PT00M29.80S,2023-03-16T01:05:44.6Z,2,REGULAR,rebound,offensive,[],1629117,,,1610612747,62,45,2023-03-16T01:11:05Z,3230000,False,,,0,,W. Gabriel REBOUND (Off:4 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,331.0,,,,,,,5.0,1.0,4.0,,,,
333,PT00M29.80S,2023-03-16T01:05:45.6Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629117,5.590000152587891,50.0,1610612747,62,45,2023-03-16T01:35:58Z,3240000,False,0.0,0.0,1,left,MISS W. Gabriel tip DUNK,[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
334,PT00M29.10S,2023-03-16T01:05:46.3Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,62,45,2023-03-16T01:05:59Z,3250000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,333.0,,,,,,,3.0,2.0,1.0,,,,
335,PT00M07.40S,2023-03-16T01:06:07.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,87.20433639947439,41.911764705882355,1610612745,62,45,2023-03-16T01:12:05Z,3260000,False,-40.0,68.0,1,right,MISS J. Smith Jr. 7' driving floating Shot,[1631095],1610612745.0,HOU,driving floating,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.89,,,,,,,,,,,
