actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
365,PT09M07.00S,2021-12-04T02:06:30.9Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612755,58,53,2021-12-04T02:06:30Z,3640000,,,0,,MISS S. Curry technical Free Throw 1 of 1,[203552],1610612755.0,PHI,technical,,,Curry,S. Curry,,,,,,,,,,,Missed,,,,,,,,,,,,,
366,PT09M07.00S,2021-12-04T02:06:30.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,58,53,2021-12-04T02:06:30Z,3650000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,,,
367,PT09M07.00S,2021-12-04T02:06:52.9Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,58,54,2021-12-04T02:06:52Z,3660000,,,0,,J. Embiid Free Throw 1 of 1 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,Made,,,,,20.0,,,,,,,,
368,PT08M56.00S,2021-12-04T02:07:05.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,17.559132720105126,50.245098039215684,1610612737,60,54,2021-12-04T02:07:13Z,3670000,-1.0,113.0,1,left,K. Huerter 11' floating Jump Shot (7 PTS) (D. Wright 3 AST),"[1628989, 1626153]",1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,,,,,,11.26,Made,,,,,7.0,,,D. Wright,1626153.0,3.0,,,
370,PT08M41.00S,2021-12-04T02:07:19.3Z,3,REGULAR,3pt,Jump Shot,[],201980,97.32260183968464,96.56862745098039,1610612755,60,57,2021-12-04T02:07:27Z,3690000,233.0,-27.0,1,right,D. Green 3PT  (7 PTS) (G. Niang 3 AST),"[201980, 1627777]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,23.44,Made,,,,,7.0,,,G. Niang,1627777.0,3.0,,,
372,PT08M30.00S,2021-12-04T02:07:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628381,29.25427069645204,74.01960784313727,1610612737,63,57,2021-12-04T02:07:37Z,3710000,-120.0,222.0,1,left,J. Collins 25' 3PT  (10 PTS) (T. Young 7 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,25.28,Made,,,,,10.0,,,T. Young,1629027.0,7.0,,,
374,PT08M11.00S,2021-12-04T02:07:50.2Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,63,57,2021-12-04T02:07:59Z,3730000,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 1626153]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,1.0,Wright,1626153.0
375,PT08M11.00S,2021-12-04T02:07:50.2Z,3,REGULAR,steal,,[],1626153,,,1610612737,63,57,2021-12-04T02:07:53Z,3740000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M09.00S,2021-12-04T02:07:55.4Z,3,REGULAR,foul,personal,[],203552,,,1610612737,63,57,2021-12-04T02:08:02Z,3750000,,,0,,S. Curry personal FOUL (3 PF),"[203552, 1626153]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,2714.0,3.0,0.0,Wright,1626153.0,,,,,,,,,,,,,,,
378,PT08M01.00S,2021-12-04T02:08:32.8Z,3,REGULAR,violation,kicked ball,[],203552,,,1610612737,63,57,2021-12-04T02:08:47Z,3770000,,,0,,S. Curry kicked ball VIOLATION,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,204059.0,,,,,,,,,,,,,,,,,,,
379,PT07M56.00S,2021-12-04T02:08:46.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203991,11.908672798948752,46.81372549019608,1610612737,63,57,2021-12-04T02:09:10Z,3780000,16.0,59.0,1,left,MISS C. Capela 6' floating Shot - blocked,"[203991, 203954]",1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,,,,,,6.15,Missed,,,,,,Embiid,203954.0,,,,,,
380,PT07M56.00S,2021-12-04T02:08:46.6Z,3,REGULAR,block,,[],203954,,,1610612737,63,57,2021-12-04T02:08:50Z,3790000,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M52.00S,2021-12-04T02:08:50.6Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,57,2021-12-04T02:08:54Z,3800000,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,379.0,9.0,8.0,1.0,,,,,,,,,
382,PT07M42.00S,2021-12-04T02:09:01.0Z,3,REGULAR,3pt,Jump Shot,[],1627777,97.05978975032852,96.07843137254902,1610612755,63,60,2021-12-04T02:09:07Z,3810000,230.0,-25.0,1,right,G. Niang 3PT  (10 PTS) (J. Embiid 3 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,23.17,Made,,,,,10.0,,,J. Embiid,203954.0,3.0,,,
384,PT07M19.00S,2021-12-04T02:09:24.6Z,3,REGULAR,foul,personal,['2freethrow'],201980,,,1610612737,63,60,2021-12-04T02:09:43Z,3830000,,,0,,D. Green shooting personal FOUL (3 PF) (Capela 2 FT),"[201980, 203991]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,1628159.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
386,PT07M19.00S,2021-12-04T02:09:48.3Z,3,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,64,60,2021-12-04T02:10:04Z,3850000,,,0,,C. Capela Free Throw 1 of 2 (6 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
387,PT07M19.00S,2021-12-04T02:09:48.3Z,3,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,64,60,2021-12-04T02:10:04Z,3860000,,,0,,MISS C. Capela Free Throw 2 of 2,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,Missed,,,,,,,,,,,,,
388,PT07M17.00S,2021-12-04T02:09:50.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,64,60,2021-12-04T02:10:04Z,3870000,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,387.0,10.0,9.0,1.0,,,,,,,,,
389,PT06M55.00S,2021-12-04T02:10:25.5Z,3,REGULAR,2pt,Jump Shot,[],203954,92.32917214191852,27.205882352941174,1610612755,64,62,2021-12-04T02:10:33Z,3880000,-114.0,20.0,1,right,J. Embiid 11' turnaround fadeaway Jump Shot (22 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,,,,,,11.57,Made,,,,,22.0,,,,,,,,
390,PT06M44.00S,2021-12-04T02:10:36.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.821944809461236,46.32352941176471,1610612737,64,62,2021-12-04T02:10:48Z,3890000,18.0,115.0,1,left,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,11.65,Missed,,,,,,,,,,,,,
391,PT06M42.00S,2021-12-04T02:10:39.7Z,3,REGULAR,rebound,offensive,[],1629027,,,1610612737,64,62,2021-12-04T02:10:39Z,3900000,,,0,,T. Young REBOUND (Off:2 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,390.0,3.0,1.0,2.0,,,,,,,,,
392,PT06M33.00S,2021-12-04T02:10:48.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628989,31.09395532194481,68.87254901960785,1610612737,67,62,2021-12-04T02:10:56Z,3910000,-94.0,240.0,1,left,K. Huerter 25' 3PT pullup (10 PTS) (D. Wright 4 AST),"[1628989, 1626153]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,,,,25.77,Made,,,,,10.0,,,D. Wright,1626153.0,4.0,,,
394,PT06M15.00S,2021-12-04T02:11:08.8Z,3,REGULAR,foul,personal,[],203991,,,1610612755,67,62,2021-12-04T02:11:20Z,3930000,,,0,,C. Capela personal FOUL (3 PF),"[203991, 203954]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,1628159.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
396,PT06M15.00S,2021-12-04T02:11:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,67,62,2021-12-04T02:11:20Z,3950000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M08.00S,2021-12-04T02:14:53.8Z,3,REGULAR,foul,technical,['1freethrow'],1628381,,,1610612755,67,62,2021-12-04T02:15:09Z,3960000,,,0,,J. Collins defensive-3-second technical FOUL (1 Tech),[1628381],1610612737.0,ATL,defensive-3-second,,,Collins,J. Collins,,,,,204059.0,2.0,1.0,,,,,,,,,,,,,,,,,
398,PT06M08.00S,2021-12-04T02:15:10.0Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612755,67,63,2021-12-04T02:15:10Z,3970000,,,0,,S. Curry technical Free Throw 1 of 1 (13 PTS),[203552],1610612755.0,PHI,technical,,,Curry,S. Curry,,,,,,,,,,,Made,,,,,13.0,,,,,,,,
399,PT06M01.00S,2021-12-04T02:15:29.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.27792378449409,52.94117647058824,1610612755,67,65,2021-12-04T02:15:42Z,3980000,15.0,29.0,1,right,T. Maxey driving Layup (4 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,,,,,,3.3,Made,,,,,4.0,,,,,,,,
400,PT06M01.00S,2021-12-04T02:15:34.8Z,3,REGULAR,foul,personal,['1freethrow'],1629027,,,1610612755,67,65,2021-12-04T02:15:50Z,3990000,,,0,,T. Young shooting personal FOUL (2 PF) (Maxey 1 FT),"[1629027, 1630178]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,1628159.0,2.0,1.0,Maxey,1630178.0,,,,,,,,,,,,,,,
402,PT06M01.00S,2021-12-04T02:15:57.7Z,3,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,67,66,2021-12-04T02:15:57Z,4010000,,,0,,T. Maxey Free Throw 1 of 1 (5 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
403,PT05M48.00S,2021-12-04T02:16:13.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612737,67,66,2021-12-04T02:16:37Z,4020000,,,0,,J. Embiid shooting personal FOUL (4 PF) (Huerter 2 FT),"[203954, 1628989]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,1628159.0,4.0,0.0,Huerter,1628989.0,,,,,,,,,,,,,,,
405,PT05M48.00S,2021-12-04T02:16:40.6Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612737,68,66,2021-12-04T02:16:40Z,4040000,,,0,,K. Huerter Free Throw 1 of 2 (11 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
406,PT05M48.00S,2021-12-04T02:16:44.3Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,68,66,2021-12-04T02:16:50Z,4050000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M48.00S,2021-12-04T02:16:44.3Z,3,REGULAR,substitution,in,[],201568,,,1610612737,68,66,2021-12-04T02:16:50Z,4060000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M48.00S,2021-12-04T02:16:55.6Z,3,REGULAR,substitution,out,[],203954,,,1610612737,68,66,2021-12-04T02:16:59Z,4070000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M48.00S,2021-12-04T02:16:55.6Z,3,REGULAR,substitution,in,[],203083,,,1610612737,68,66,2021-12-04T02:16:59Z,4080000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M48.00S,2021-12-04T02:17:10.4Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612737,69,66,2021-12-04T02:17:10Z,4090000,,,0,,K. Huerter Free Throw 2 of 2 (12 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,Made,,,,,12.0,,,,,,,,
411,PT05M35.00S,2021-12-04T02:17:24.0Z,3,REGULAR,2pt,Jump Shot,[],203552,76.16622864651774,68.13725490196079,1610612755,69,66,2021-12-04T02:17:30Z,4100000,91.0,172.0,1,right,MISS S. Curry 19' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,,,19.4,Missed,,,,,,,,,,,,,
412,PT05M31.00S,2021-12-04T02:17:28.0Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,69,66,2021-12-04T02:17:30Z,4110000,,,0,,D. Gallinari REBOUND (Off:1 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,411.0,4.0,3.0,1.0,,,,,,,,,
413,PT05M26.00S,2021-12-04T02:17:32.7Z,3,REGULAR,3pt,Jump Shot,[],1628989,31.488173455978973,63.48039215686274,1610612737,69,66,2021-12-04T02:17:42Z,4120000,-67.0,243.0,1,left,MISS K. Huerter 25' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,,,,25.27,Missed,,,,,,,,,,,,,
414,PT05M23.00S,2021-12-04T02:17:35.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,69,66,2021-12-04T02:17:42Z,4130000,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,413.0,3.0,2.0,1.0,,,,,,,,,
415,PT05M14.00S,2021-12-04T02:17:45.5Z,3,REGULAR,3pt,Jump Shot,[],201980,95.74572930354796,95.09803921568627,1610612755,69,66,2021-12-04T02:17:52Z,4140000,225.0,-13.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,22.58,Missed,,,,,,,,,,,,,
416,PT05M09.00S,2021-12-04T02:17:50.5Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,69,66,2021-12-04T02:17:52Z,4150000,,,0,,C. Capela REBOUND (Off:2 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,415.0,8.0,6.0,2.0,,,,,,,,,
417,PT05M06.00S,2021-12-04T02:17:55.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201980,,,1610612737,69,66,2021-12-04T02:18:13Z,4160000,,,0,,D. Green personal FOUL (4 PF) (Young 2 FT),"[201980, 1629027]",1610612755.0,PHI,,,,Green,D. Green,,,,,1628159.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
419,PT05M06.00S,2021-12-04T02:18:26.5Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,70,66,2021-12-04T02:18:49Z,4180000,,,0,,T. Young Free Throw 1 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,17.0,,,,,,,,
420,PT05M06.00S,2021-12-04T02:18:27.3Z,3,REGULAR,substitution,out,[],203991,,,1610612737,70,66,2021-12-04T02:18:33Z,4190000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M06.00S,2021-12-04T02:18:27.3Z,3,REGULAR,substitution,out,[],201980,,,1610612737,70,66,2021-12-04T02:18:33Z,4200000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M06.00S,2021-12-04T02:18:27.3Z,3,REGULAR,substitution,in,[],1628381,,,1610612737,70,66,2021-12-04T02:18:33Z,4210000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M06.00S,2021-12-04T02:18:27.3Z,3,REGULAR,substitution,in,[],1629003,,,1610612737,70,66,2021-12-04T02:18:33Z,4220000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M06.00S,2021-12-04T02:18:26.5Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,70,66,2021-12-04T02:18:49Z,4230000,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Missed,,,,,,,,,,,,,
425,PT05M04.00S,2021-12-04T02:18:28.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,70,66,2021-12-04T02:18:49Z,4240000,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,424.0,4.0,3.0,1.0,,,,,,,,,
426,PT04M42.00S,2021-12-04T02:19:13.9Z,3,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,70,66,2021-12-04T02:19:27Z,4250000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (1 TO),[203552],1610612755.0,PHI,bad pass,,,Curry,S. Curry,,,,,2714.0,,,,,,,,,,,,,,,,,1.0,,
427,PT04M36.00S,2021-12-04T02:19:35.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612737,70,66,2021-12-04T02:19:54Z,4260000,,,0,,T. Maxey personal FOUL (1 PF) (Young 2 FT),"[1630178, 1629027]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,204059.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
429,PT04M36.00S,2021-12-04T02:19:55.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629027,,,1610612737,71,66,2021-12-04T02:19:55Z,4280000,,,0,,T. Young Free Throw 1 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
430,PT04M36.00S,2021-12-04T02:20:09.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629027,,,1610612737,72,66,2021-12-04T02:20:09Z,4290000,,,0,,T. Young Free Throw 2 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
431,PT04M17.00S,2021-12-04T02:20:28.2Z,3,REGULAR,2pt,Jump Shot,[],203552,95.48291721419186,89.70588235294117,1610612755,72,66,2021-12-04T02:20:34Z,4300000,199.0,-10.0,1,right,MISS S. Curry 19' step back Shot,[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,,,,,,19.88,Missed,,,,,,,,,,,,,
432,PT04M15.00S,2021-12-04T02:20:30.2Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,72,66,2021-12-04T02:20:34Z,4310000,,,0,,D. Wright REBOUND (Off:1 Def:5),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,431.0,6.0,5.0,1.0,,,,,,,,,
433,PT04M06.00S,2021-12-04T02:20:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,6.521024967148489,50.98039215686274,1610612737,72,66,2021-12-04T02:20:48Z,4320000,-5.0,9.0,1,left,MISS D. Wright driving reverse Layup,[1626153],1610612737.0,ATL,driving reverse,,,Wright,D. Wright,,,,,,,,,,1.01,Missed,,,,,,,,,,,,,
434,PT04M04.00S,2021-12-04T02:20:41.5Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,72,66,2021-12-04T02:20:48Z,4330000,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,433.0,5.0,4.0,1.0,,,,,,,,,
435,PT03M52.00S,2021-12-04T02:20:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,90.62089356110381,51.9607843137255,1610612755,72,66,2021-12-04T02:21:02Z,4340000,10.0,36.0,1,right,MISS G. Niang driving Layup,[1627777],1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,,,,,,3.7,Missed,,,,,,,,,,,,,
436,PT03M48.00S,2021-12-04T02:20:57.8Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,72,66,2021-12-04T02:21:02Z,4350000,,,0,,T. Young REBOUND (Off:2 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,435.0,4.0,2.0,2.0,,,,,,,,,
437,PT03M45.00S,2021-12-04T02:21:00.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629027,6.389618922470433,50.0,1610612737,74,66,2021-12-04T02:24:45Z,4360000,0.0,8.0,1,left,T. Young running Layup (21 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,,,,,,0.76,Made,,,,,21.0,,,,,,,,
438,PT03M44.00S,2021-12-04T02:21:06.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,74,66,2021-12-04T02:21:06Z,4370000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M44.00S,2021-12-04T02:23:11.3Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,74,66,2021-12-04T02:24:19Z,4380000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M44.00S,2021-12-04T02:23:11.3Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,74,66,2021-12-04T02:24:19Z,4390000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M30.00S,2021-12-04T02:24:43.4Z,3,REGULAR,turnover,out-of-bounds,[],203083,,,1610612755,74,66,2021-12-04T02:24:53Z,4400000,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (1 TO),[203083],1610612755.0,PHI,bad pass,,,Drummond,A. Drummond,,,,,2714.0,,,,,,,,,,,,,,,,,1.0,,
442,PT03M30.00S,2021-12-04T02:24:48.0Z,3,REGULAR,substitution,out,[],203552,,,1610612737,74,66,2021-12-04T02:24:52Z,4410000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M30.00S,2021-12-04T02:24:48.0Z,3,REGULAR,substitution,in,[],1627788,,,1610612737,74,66,2021-12-04T02:24:52Z,4420000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M18.00S,2021-12-04T02:25:11.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201568,22.683968462549277,13.970588235294118,1610612737,77,66,2021-12-04T02:25:17Z,4430000,180.0,161.0,1,left,D. Gallinari 24' 3PT  (16 PTS) (T. Young 8 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,24.14,Made,,,,,16.0,,,T. Young,1629027.0,8.0,,,
446,PT02M52.00S,2021-12-04T02:25:37.6Z,3,REGULAR,3pt,Jump Shot,[],1627777,94.30026281208936,3.6764705882352944,1610612755,77,69,2021-12-04T02:25:44Z,4450000,-232.0,1.0,1,right,G. Niang 3PT  (13 PTS) (M. Thybulle 1 AST),"[1627777, 1629680]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,23.16,Made,,,,,13.0,,,M. Thybulle,1629680.0,1.0,,,
448,PT02M39.00S,2021-12-04T02:25:50.6Z,3,REGULAR,3pt,Jump Shot,[],1628381,28.465834428383708,26.225490196078432,1610612737,80,69,2021-12-04T02:25:58Z,4470000,119.0,215.0,1,left,J. Collins 24' 3PT  (13 PTS) (K. Huerter 2 AST),"[1628381, 1628989]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,24.58,Made,,,,,13.0,,,K. Huerter,1628989.0,2.0,,,
450,PT02M25.00S,2021-12-04T02:26:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,92.32917214191852,44.85294117647059,1610612755,80,69,2021-12-04T02:26:13Z,4490000,-26.0,20.0,1,right,MISS S. Milton driving Layup,[1629003],1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,,,,,,3.23,Missed,,,,,,,,,,,,,
451,PT02M19.00S,2021-12-04T02:26:10.1Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,80,69,2021-12-04T02:26:10Z,4500000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,450.0,6.0,4.0,2.0,,,,,,,,,
452,PT02M19.00S,2021-12-04T02:26:10.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,80,71,2021-12-04T02:26:10Z,4510000,0.0,0.0,1,right,A. Drummond tip Layup (2 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,,,,,,0.0,Made,,,,,2.0,,,,,,,,
453,PT02M12.00S,2021-12-04T02:26:17.2Z,3,REGULAR,3pt,Jump Shot,[],1628381,31.35676741130092,66.17647058823529,1610612737,80,71,2021-12-04T02:26:26Z,4520000,-81.0,242.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,25.54,Missed,,,,,,,,,,,,,
454,PT02M10.00S,2021-12-04T02:26:19.2Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,80,71,2021-12-04T02:26:26Z,4530000,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,453.0,4.0,4.0,0.0,,,,,,,,,
455,PT02M10.00S,2021-12-04T02:26:21.9Z,3,REGULAR,foul,personal,[],1626153,,,1610612755,80,71,2021-12-04T02:26:25Z,4540000,,,0,,D. Wright personal FOUL (1 PF),"[1626153, 1627777]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,2714.0,1.0,0.0,Niang,1627777.0,,,,,,,,,,,,,,,
