actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
448,PT02M33.00S,2022-01-13T02:14:37.2Z,3,REGULAR,3pt,Jump Shot,[],1629639,76.82325886990802,9.313725490196079,1610612748,65,81,2022-01-13T02:14:41Z,4430000,-203.0,165.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,26.22,Missed,,,,,,,,,,,,,,,,,
449,PT02M31.00S,2022-01-13T02:14:39.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,65,81,2022-01-13T02:14:41Z,4440000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,
450,PT02M31.00S,2022-01-13T02:14:43.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,65,81,2022-01-13T02:14:43Z,4450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M31.00S,2022-01-13T02:14:44.4Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,65,81,2022-01-13T02:14:57Z,4460000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M31.00S,2022-01-13T02:14:44.4Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,65,81,2022-01-13T02:14:57Z,4470000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M21.00S,2022-01-13T02:15:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,16.770696452036795,43.38235294117647,1610612737,65,81,2022-01-13T02:15:17Z,4480000,33.0,105.0,1,left,MISS D. Hunter 11' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,,,11.02,Missed,,,,,,,,,,,,,,,,,
455,PT02M18.00S,2022-01-13T02:15:09.1Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,65,81,2022-01-13T02:15:09Z,4490000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,
457,PT02M05.00S,2022-01-13T02:15:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200782,93.9060446780552,50.73529411764706,1610612748,65,81,2022-01-13T02:15:27Z,4500000,4.0,5.0,1,right,MISS P. Tucker cutting Layup - blocked,"[200782, 1630168]",1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,,,0.61,Missed,,,,,,Okongwu,1630168.0,,,,,,,,,,
458,PT02M05.00S,2022-01-13T02:15:22.3Z,3,REGULAR,block,,[],1630168,,,1610612748,65,81,2022-01-13T02:15:25Z,4510000,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M02.00S,2022-01-13T02:15:25.3Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,65,81,2022-01-13T02:15:27Z,4520000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,457.0,3.0,3.0,0.0,,,,,,,,,,,,
460,PT01M56.00S,2022-01-13T02:15:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,5.732588699080158,44.11764705882353,1610612737,65,81,2022-01-13T02:15:36Z,4530000,29.0,1.0,1,left,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,,,2.94,Missed,,,,,,,,,,,,,,,,,
461,PT01M53.00S,2022-01-13T02:15:34.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,65,81,2022-01-13T02:15:36Z,4540000,,,0,,P. Tucker REBOUND (Off:0 Def:6),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,460.0,6.0,6.0,0.0,,,,,,,,,,,,
462,PT01M49.00S,2022-01-13T02:15:37.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,74.06373193166885,15.441176470588236,1610612748,65,84,2022-01-13T02:15:43Z,4550000,-173.0,191.0,1,right,G. Vincent 25' 3PT running (6 PTS),[1629216],1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,,,25.78,Made,6.0,,,,,,,,,,,,,,,,
463,PT01M31.00S,2022-01-13T02:15:55.5Z,3,REGULAR,2pt,Jump Shot,[],1629631,25.57490144546649,60.049019607843135,1610612737,65,84,2022-01-13T02:16:01Z,4560000,-50.0,188.0,1,left,MISS D. Hunter 19' step back Shot,[1629631],1610612737.0,ATL,step back,,,Hunter,D. Hunter,,,,,,,19.45,Missed,,,,,,,,,,,,,,,,,
464,PT01M28.00S,2022-01-13T02:15:58.5Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,65,84,2022-01-13T02:16:01Z,4570000,,,0,,D. Dedmon REBOUND (Off:1 Def:7),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,463.0,8.0,7.0,1.0,,,,,,,,,,,,
465,PT01M14.00S,2022-01-13T02:16:12.7Z,3,REGULAR,3pt,Jump Shot,[],1629216,94.56307490144546,4.6568627450980395,1610612748,65,84,2022-01-13T02:16:17Z,4580000,-227.0,-1.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,22.67,Missed,,,,,,,,,,,,,,,,,
466,PT01M11.00S,2022-01-13T02:16:15.7Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,65,84,2022-01-13T02:16:17Z,4590000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,465.0,4.0,4.0,0.0,,,,,,,,,,,,
467,PT00M55.00S,2022-01-13T02:16:32.4Z,3,REGULAR,3pt,Jump Shot,[],1628989,10.5946123521682,4.411764705882353,1610612737,65,84,2022-01-13T02:16:37Z,4600000,228.0,47.0,1,left,MISS K. Huerter pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,23.27,Missed,,,,,,,,,,,,,,,,,
468,PT00M52.80S,2022-01-13T02:16:34.6Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,65,84,2022-01-13T02:16:37Z,4610000,,,0,,P. Tucker REBOUND (Off:0 Def:7),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,467.0,7.0,7.0,0.0,,,,,,,,,,,,
469,PT00M48.20S,2022-01-13T02:16:40.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,93.38042049934296,50.73529411764706,1610612748,65,86,2022-01-13T02:16:46Z,4620000,4.0,10.0,1,right,T. Herro running Layup (18 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,1.04,Made,18.0,,,,,,,,,,,,,,,,
470,PT00M35.30S,2022-01-13T02:16:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,16.770696452036795,52.94117647058824,1610612737,67,86,2022-01-13T02:17:01Z,4630000,-15.0,105.0,1,left,K. Huerter 10' pullup Jump Shot (6 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,10.61,Made,6.0,,,,,,,,,,,,,,,,
471,PT00M28.50S,2022-01-13T02:17:06.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,60.00328515111695,50.245098039215684,1610612748,67,86,2022-01-13T02:17:16Z,4640000,1.0,323.0,1,right,MISS T. Herro 32' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,32.35,Missed,,,,,,,,,,,,,,,,,
472,PT00M24.80S,2022-01-13T02:17:09.8Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,67,86,2022-01-13T02:17:13Z,4650000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,471.0,5.0,5.0,0.0,,,,,,,,,,,,
473,PT00M13.00S,2022-01-13T02:17:21.5Z,3,REGULAR,2pt,Jump Shot,[],1628989,6.521024967148489,69.36274509803921,1610612737,67,86,2022-01-13T02:17:30Z,4660000,-97.0,9.0,1,left,MISS K. Huerter 9' Jump Shot,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,9.72,Missed,,,,,,,,,,,,,,,,,
474,PT00M12.20S,2022-01-13T02:17:29.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,67,86,2022-01-13T02:17:29Z,4670000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,
475,PT00M12.20S,2022-01-13T02:17:30.9Z,3,REGULAR,foul,personal,[],1630168,,,1610612748,67,86,2022-01-13T02:17:36Z,4680000,,,0,,O. Okongwu loose ball personal FOUL (3 PF),"[1630168, 1629639]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,1162.0,,,,,,,,,,,,,,,,3.0,0.0,Herro,1629639.0,
477,PT00M12.20S,2022-01-13T02:17:38.1Z,3,REGULAR,substitution,out,[],200782,,,1610612748,67,86,2022-01-13T02:17:41Z,4700000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M12.20S,2022-01-13T02:17:38.1Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,67,86,2022-01-13T02:17:41Z,4710000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M01.00S,2022-01-13T02:18:01.7Z,3,REGULAR,2pt,Jump Shot,[],1629639,75.24638633377135,47.794117647058826,1610612748,67,86,2022-01-13T02:18:07Z,4720000,-11.0,180.0,1,right,MISS T. Herro 18' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,18.05,Missed,,,,,,,,,,,,,,,,,
480,PT00M01.00S,2022-01-13T02:18:01.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,67,86,2022-01-13T02:18:07Z,4730000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,
481,PT00M00.00S,2022-01-13T02:18:06.0Z,3,REGULAR,period,end,[],0,,,1610612748,67,86,2022-01-13T02:18:06Z,4740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2022-01-13T02:20:14.1Z,4,REGULAR,substitution,out,['startperiod'],1629631,,,1610612748,67,86,2022-01-13T02:20:33Z,4750000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2022-01-13T02:20:14.1Z,4,REGULAR,substitution,in,['startperiod'],203992,,,1610612748,67,86,2022-01-13T02:20:33Z,4760000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-01-13T02:20:48.0Z,4,REGULAR,period,start,[],0,,,1610612748,67,86,2022-01-13T02:20:48Z,4770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M46.00S,2022-01-13T02:21:03.2Z,4,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,67,86,2022-01-13T02:21:10Z,4780000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (1 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,1162.0,1.0,,,,,,,,,,,,,,,,,,,
486,PT11M24.00S,2022-01-13T02:21:32.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,31.09395532194481,51.9607843137255,1610612737,67,86,2022-01-13T02:21:38Z,4790000,-10.0,240.0,1,left,MISS K. Huerter 24' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,24.0,Missed,,,,,,,,,,,,,,,,,
487,PT11M20.00S,2022-01-13T02:21:36.6Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,67,86,2022-01-13T02:21:38Z,4800000,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,486.0,4.0,3.0,1.0,,,,,,,,,,,,
488,PT11M00.00S,2022-01-13T02:21:56.5Z,4,REGULAR,3pt,Jump Shot,[],1629130,87.46714848883047,2.941176470588235,1610612748,67,86,2022-01-13T02:22:00Z,4810000,-235.0,65.0,1,right,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,24.42,Missed,,,,,,,,,,,,,,,,,
489,PT10M57.00S,2022-01-13T02:21:59.5Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,67,86,2022-01-13T02:22:00Z,4820000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:5),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,488.0,5.0,5.0,0.0,,,,,,,,,,,,
490,PT10M48.00S,2022-01-13T02:22:10.4Z,4,REGULAR,foul,personal,[],1628997,,,1610612737,67,86,2022-01-13T02:22:22Z,4830000,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 201568]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,1162.0,,,,,,,,,,,,,,,,1.0,0.0,Gallinari,201568.0,
492,PT10M37.00S,2022-01-13T02:22:41.2Z,4,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612737,67,86,2022-01-13T02:23:09Z,4850000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Huerter 2 FT),"[1629130, 1628989]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,1162.0,,,,,,,,,,,,,,,,1.0,0.0,Huerter,1628989.0,
494,PT10M37.00S,2022-01-13T02:23:10.8Z,4,REGULAR,freethrow,1 of 2,[],1628989,,,1610612737,67,86,2022-01-13T02:23:10Z,4870000,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,Missed,,,,,,,,,,,,,,,,,
495,PT10M37.00S,2022-01-13T02:23:10.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,67,86,2022-01-13T02:23:10Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,
496,PT10M37.00S,2022-01-13T02:23:22.2Z,4,REGULAR,freethrow,2 of 2,[],1628989,,,1610612737,68,86,2022-01-13T02:23:22Z,4890000,,,0,,K. Huerter Free Throw 2 of 2 (7 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
497,PT10M25.00S,2022-01-13T02:23:35.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203473,92.72339027595268,50.245098039215684,1610612748,68,88,2022-01-13T02:23:42Z,4900000,1.0,16.0,1,right,D. Dedmon driving reverse Layup (6 PTS) (G. Vincent 1 AST),"[203473, 1629216]",1610612748.0,MIA,driving reverse,,,Dedmon,D. Dedmon,,,,,,,1.59,Made,6.0,,,,,,,,,G. Vincent,1629216.0,1.0,,,,,
499,PT10M09.00S,2022-01-13T02:23:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,4.681340341655716,50.0,1610612737,70,88,2022-01-13T02:23:56Z,4920000,0.0,-8.0,1,left,O. Okongwu Layup (4 PTS) (B. Bogdanovic 2 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,0.85,Made,4.0,,,,,,,,,B. Bogdanovic,203992.0,2.0,,,,,
501,PT09M56.00S,2022-01-13T02:24:05.0Z,4,REGULAR,3pt,Jump Shot,[],1629639,70.90998685939553,78.67647058823529,1610612748,70,88,2022-01-13T02:24:09Z,4940000,143.0,221.0,1,right,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,26.34,Missed,,,,,,,,,,,,,,,,,
502,PT09M53.00S,2022-01-13T02:24:08.0Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,70,88,2022-01-13T02:24:09Z,4950000,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,501.0,2.0,1.0,1.0,,,,,,,,,,,,
504,PT09M46.00S,2022-01-13T02:24:14.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,6.915243101182654,54.166666666666664,1610612737,70,88,2022-01-13T02:25:02Z,4970000,-21.0,13.0,1,left,MISS D. Wright floating Shot,[1626153],1610612737.0,ATL,floating,,,Wright,D. Wright,,,,,,,2.43,Missed,,,,,,,,,,,,,,,,,
505,PT09M41.00S,2022-01-13T02:24:19.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,70,88,2022-01-13T02:25:02Z,4980000,,,0,,O. Okongwu REBOUND (Off:3 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,504.0,6.0,3.0,3.0,,,,,,,,,,,,
506,PT09M41.00S,2022-01-13T02:24:19.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,72,88,2022-01-13T02:24:19Z,4990000,0.0,0.0,1,left,O. Okongwu tip DUNK (6 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,
507,PT09M22.00S,2022-01-13T02:24:39.1Z,4,REGULAR,3pt,Jump Shot,[],1629216,68.41327201051249,69.11764705882352,1610612748,72,88,2022-01-13T02:24:44Z,5000000,96.0,244.0,1,right,MISS G. Vincent 26' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,,,26.24,Missed,,,,,,,,,,,,,,,,,
508,PT09M19.00S,2022-01-13T02:24:42.1Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,72,88,2022-01-13T02:24:44Z,5010000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,507.0,1.0,1.0,0.0,,,,,,,,,,,,
509,PT09M15.00S,2022-01-13T02:24:46.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626153,27.808804204993432,75.98039215686273,1610612737,75,88,2022-01-13T02:24:54Z,5020000,-130.0,209.0,1,left,D. Wright 24' 3PT running (3 PTS) (K. Huerter 4 AST),"[1626153, 1628989]",1610612737.0,ATL,running,,,Wright,D. Wright,,,,,,,24.6,Made,3.0,,,,,,,,,K. Huerter,1628989.0,4.0,,,,,
511,PT09M13.00S,2022-01-13T02:24:53.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,75,88,2022-01-13T02:24:53Z,5040000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M13.00S,2022-01-13T02:27:13.4Z,4,REGULAR,substitution,out,[],1630168,,,1610612748,75,88,2022-01-13T02:27:31Z,5050000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M13.00S,2022-01-13T02:27:13.4Z,4,REGULAR,substitution,out,[],203473,,,1610612748,75,88,2022-01-13T02:27:31Z,5060000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M13.00S,2022-01-13T02:27:13.4Z,4,REGULAR,substitution,in,[],1628381,,,1610612748,75,88,2022-01-13T02:27:31Z,5070000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M13.00S,2022-01-13T02:27:13.4Z,4,REGULAR,substitution,in,[],1630209,,,1610612748,75,88,2022-01-13T02:27:31Z,5080000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M59.00S,2022-01-13T02:27:57.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,94.43166885676742,50.49019607843137,1610612748,75,90,2022-01-13T02:28:01Z,5090000,2.0,0.0,1,right,G. Vincent cutting Layup (8 PTS) (O. Yurtseven 4 AST),"[1629216, 1630209]",1610612748.0,MIA,cutting,,,Vincent,G. Vincent,,,,,,,0.25,Made,8.0,,,,,,,,,O. Yurtseven,1630209.0,4.0,,,,,
518,PT08M44.00S,2022-01-13T02:28:12.4Z,4,REGULAR,3pt,Jump Shot,[],201568,32.53942181340342,45.34313725490196,1610612737,75,90,2022-01-13T02:28:17Z,5110000,23.0,253.0,1,left,MISS D. Gallinari 25' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,,,25.45,Missed,,,,,,,,,,,,,,,,,
519,PT08M41.00S,2022-01-13T02:28:15.4Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,75,90,2022-01-13T02:28:17Z,5120000,,,0,,T. Herro REBOUND (Off:1 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,518.0,5.0,4.0,1.0,,,,,,,,,,,,
520,PT08M25.00S,2022-01-13T02:28:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,91.67214191852825,49.754901960784316,1610612748,75,90,2022-01-13T02:28:36Z,5130000,-1.0,26.0,1,right,MISS C. Martin driving Layup,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,2.58,Missed,,,,,,,,,,,,,,,,,
521,PT08M21.00S,2022-01-13T02:28:35.5Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,75,90,2022-01-13T02:28:35Z,5140000,,,0,,C. Martin REBOUND (Off:4 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,520.0,7.0,3.0,4.0,,,,,,,,,,,,
522,PT08M21.00S,2022-01-13T02:28:35.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,94.40999984741211,50.0,1610612748,75,92,2022-01-13T02:28:35Z,5150000,0.0,0.0,1,right,C. Martin putback Layup (13 PTS),[1628997],1610612748.0,MIA,putback,,,Martin,C. Martin,,,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,
523,PT08M10.00S,2022-01-13T02:28:46.0Z,4,REGULAR,3pt,Jump Shot,[],1628381,26.888961892247043,19.852941176470587,1610612737,78,92,2022-01-13T02:28:50Z,5160000,151.0,200.0,1,left,J. Collins 25' 3PT  (13 PTS) (D. Wright 2 AST),"[1628381, 1626153]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,25.07,Made,13.0,,,,,,,,,D. Wright,1626153.0,2.0,,,,,
525,PT07M53.00S,2022-01-13T02:29:03.0Z,4,REGULAR,3pt,Jump Shot,[],1629130,68.41327201051249,64.2156862745098,1610612748,78,92,2022-01-13T02:29:08Z,5180000,71.0,244.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,25.45,Missed,,,,,,,,,,,,,,,,,
526,PT07M51.00S,2022-01-13T02:29:05.0Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,78,92,2022-01-13T02:29:08Z,5190000,,,0,,D. Wright REBOUND (Off:1 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,525.0,3.0,2.0,1.0,,,,,,,,,,,,
527,PT07M40.00S,2022-01-13T02:29:17.5Z,4,REGULAR,2pt,Jump Shot,[],1628381,6.258212877792378,76.22549019607843,1610612737,78,92,2022-01-13T02:29:24Z,5200000,-131.0,6.0,1,left,MISS J. Collins 13' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,13.13,Missed,,,,,,,,,,,,,,,,,
528,PT07M36.00S,2022-01-13T02:29:21.5Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,78,92,2022-01-13T02:29:24Z,5210000,,,0,,C. Martin REBOUND (Off:4 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,527.0,8.0,4.0,4.0,,,,,,,,,,,,
529,PT07M32.00S,2022-01-13T02:29:30.3Z,4,REGULAR,foul,personal,[],203992,,,1610612748,78,92,2022-01-13T02:29:37Z,5220000,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 1629130]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,203592.0,,,,,,,,,,,,,,,,1.0,0.0,Robinson,1629130.0,
531,PT07M32.00S,2022-01-13T02:29:42.8Z,4,REGULAR,substitution,out,[],1626153,,,1610612748,78,92,2022-01-13T02:29:45Z,5240000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M32.00S,2022-01-13T02:29:42.8Z,4,REGULAR,substitution,in,[],1629027,,,1610612748,78,92,2022-01-13T02:29:45Z,5250000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M22.00S,2022-01-13T02:30:07.1Z,4,REGULAR,foul,offensive,[],1628997,,,1610612748,78,92,2022-01-13T02:31:38Z,5260000,,,0,,C. Martin off-the-ball offensive FOUL (2 PF),"[1628997, 1628989]",1610612748.0,MIA,off-the-ball,,,Martin,C. Martin,,,,,203592.0,,,,,,,,,,,,,,,,2.0,0.0,Huerter,1628989.0,
535,PT07M22.00S,2022-01-13T02:30:07.1Z,4,REGULAR,turnover,offensive foul,[],1628997,,,1610612748,78,92,2022-01-13T02:31:38Z,5280000,,,0,,C. Martin offensive foul TURNOVER (3 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,203592.0,3.0,,,,,,,,,,,,,,,,,,,
536,PT07M06.00S,2022-01-13T02:30:44.5Z,4,REGULAR,foul,offensive,[],201568,,,1610612737,78,92,2022-01-13T02:30:52Z,5290000,,,0,,D. Gallinari offensive FOUL (2 PF),"[201568, 1629216]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,1162.0,,,,,,,,,,,,,,,,2.0,0.0,Vincent,1629216.0,
