actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
454,PT03M41.00S,2021-12-14T02:15:03.7Z,3,REGULAR,rebound,offensive,[],1630528,,,1610612745,90,75,2021-12-14T02:15:08Z,4530000,,,0,,J. Christopher REBOUND (Off:1 Def:0),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,453.0,,,,,,,,,,,,,1.0,0.0,1.0,,,
455,PT03M40.00S,2021-12-14T02:15:05.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629717,71.56701708278581,76.9607843137255,1610612745,90,78,2021-12-14T02:15:11Z,4540000,135.0,215.0,1,right,A. Brooks 25' 3PT  (6 PTS) (J. Christopher 2 AST),"[1629717, 1630528]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.36,Made,,,,,,,6.0,,,,J. Christopher,1630528.0,2.0,,,,,,
457,PT03M21.00S,2021-12-14T02:15:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612737,90,78,2021-12-14T02:15:50Z,4560000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Dieng 2 FT),"[1629717, 203476]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,1628172.0,1.0,0.0,Dieng,203476.0,,,,,,,,,,,,,
459,PT03M21.00S,2021-12-14T02:15:55.3Z,3,REGULAR,freethrow,1 of 2,[],203476,,,1610612737,91,78,2021-12-14T02:15:55Z,4580000,,,0,,G. Dieng Free Throw 1 of 2 (7 PTS),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
460,PT03M21.00S,2021-12-14T02:15:56.1Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,91,78,2021-12-14T02:15:59Z,4590000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M21.00S,2021-12-14T02:15:56.1Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,91,78,2021-12-14T02:15:59Z,4600000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M21.00S,2021-12-14T02:16:17.8Z,3,REGULAR,freethrow,2 of 2,[],203476,,,1610612737,92,78,2021-12-14T02:16:17Z,4610000,,,0,,G. Dieng Free Throw 2 of 2 (8 PTS),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
463,PT03M08.00S,2021-12-14T02:16:34.2Z,3,REGULAR,3pt,Jump Shot,[],1626174,70.25295663600527,25.0,1610612745,92,78,2021-12-14T02:16:39Z,4620000,-125.0,227.0,1,right,MISS C. Wood 25' pullup 3PT,[1626174],1610612745.0,HOU,pullup,,,Wood,C. Wood,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
464,PT03M04.00S,2021-12-14T02:16:38.2Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,92,78,2021-12-14T02:16:39Z,4630000,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,463.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
465,PT02M57.00S,2021-12-14T02:16:44.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,19.267411300919843,50.0,1610612737,92,78,2021-12-14T02:16:49Z,4640000,0.0,129.0,1,left,MISS T. Young 12' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,12.86,Missed,,,,,,,,,,,,,,,,,,,
466,PT02M55.00S,2021-12-14T02:16:46.5Z,3,REGULAR,rebound,defensive,[],1629717,,,1610612745,92,78,2021-12-14T02:16:49Z,4650000,,,0,,A. Brooks REBOUND (Off:0 Def:3),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,465.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
467,PT02M39.00S,2021-12-14T02:17:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,94.30026281208936,47.05882352941176,1610612745,92,78,2021-12-14T02:17:09Z,4660000,-15.0,1.0,1,right,MISS C. Wood driving Layup - blocked,"[1626174, 1626153]",1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,1.47,Missed,,,,,,,,,,,,,,,,,Wright,1626153.0,
468,PT02M39.00S,2021-12-14T02:17:02.6Z,3,REGULAR,block,,[],1626153,,,1610612745,92,78,2021-12-14T02:17:09Z,4670000,,,0,,D. Wright BLOCK (1 BLK),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M38.00S,2021-12-14T02:17:03.6Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,92,78,2021-12-14T02:17:33Z,4680000,,,0,,T. Young REBOUND (Off:0 Def:4),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,467.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
470,PT02M37.00S,2021-12-14T02:17:08.8Z,3,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612737,92,78,2021-12-14T02:17:24Z,4690000,,,0,,A. Brooks shooting personal FOUL (2 PF) (Young 2 FT),"[1629717, 1629027]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,2002.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,
472,PT02M37.00S,2021-12-14T02:17:36.0Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,93,78,2021-12-14T02:17:36Z,4710000,,,0,,T. Young Free Throw 1 of 2 (29 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,29.0,,,,,,,,,,,,
473,PT02M37.00S,2021-12-14T02:17:37.0Z,3,REGULAR,substitution,out,[],201569,,,1610612737,93,78,2021-12-14T02:18:02Z,4720000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M37.00S,2021-12-14T02:17:37.0Z,3,REGULAR,substitution,out,[],1626174,,,1610612737,93,78,2021-12-14T02:18:02Z,4730000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M37.00S,2021-12-14T02:17:37.0Z,3,REGULAR,substitution,in,[],201571,,,1610612737,93,78,2021-12-14T02:18:02Z,4740000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M37.00S,2021-12-14T02:17:37.0Z,3,REGULAR,substitution,in,[],1630578,,,1610612737,93,78,2021-12-14T02:18:02Z,4750000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M37.00S,2021-12-14T02:18:03.2Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,94,78,2021-12-14T02:18:03Z,4760000,,,0,,T. Young Free Throw 2 of 2 (30 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,,,30.0,,,,,,,,,,,,
478,PT02M24.00S,2021-12-14T02:18:09.9Z,3,REGULAR,3pt,Jump Shot,[],1629717,96.40275952693824,2.941176470588235,1610612745,94,78,2021-12-14T02:18:16Z,4770000,-235.0,-19.0,1,right,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,,
479,PT02M18.00S,2021-12-14T02:18:15.9Z,3,REGULAR,rebound,offensive,[],1630528,,,1610612745,94,78,2021-12-14T02:18:16Z,4780000,,,0,,J. Christopher REBOUND (Off:2 Def:0),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,478.0,,,,,,,,,,,,,2.0,0.0,2.0,,,
480,PT02M18.00S,2021-12-14T02:18:15.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630528,94.40999984741211,50.0,1610612745,94,80,2021-12-14T02:18:15Z,4790000,0.0,0.0,1,right,J. Christopher putback Layup (6 PTS),[1630528],1610612745.0,HOU,putback,,,Christopher,J. Christopher,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
481,PT02M08.00S,2021-12-14T02:18:25.0Z,3,REGULAR,3pt,Jump Shot,[],201568,34.247700394218136,49.26470588235294,1610612737,97,80,2021-12-14T02:18:30Z,4800000,4.0,269.0,1,left,D. Gallinari 26' 3PT  (12 PTS) (T. Young 7 AST),"[201568, 1629027]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,26.94,Made,,,,,,,12.0,,,,T. Young,1629027.0,7.0,,,,,,
483,PT01M48.00S,2021-12-14T02:18:48.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,97,80,2021-12-14T02:18:48Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M48.00S,2021-12-14T02:18:50.3Z,3,REGULAR,substitution,out,[],1629027,,,1610612745,97,80,2021-12-14T02:18:53Z,4830000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M48.00S,2021-12-14T02:18:50.3Z,3,REGULAR,substitution,in,[],101150,,,1610612745,97,80,2021-12-14T02:18:53Z,4840000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M44.00S,2021-12-14T02:19:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.5407358738502,41.66666666666667,1610612745,97,82,2021-12-14T02:19:12Z,4850000,-42.0,27.0,1,right,K. Martin Jr. driving Layup (8 PTS),[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,4.97,Made,,,,,,,8.0,,,,,,,,,,,,
487,PT01M44.00S,2021-12-14T02:19:11.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201568,,,1610612745,97,82,2021-12-14T02:19:41Z,4860000,,,0,,D. Gallinari shooting personal FOUL (4 PF) (Martin Jr. 1 FT),"[201568, 1630231]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,2002.0,4.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,
489,PT01M44.00S,2021-12-14T02:19:23.2Z,3,REGULAR,substitution,out,[],1629717,,,1610612745,97,82,2021-12-14T02:19:27Z,4880000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M44.00S,2021-12-14T02:19:23.2Z,3,REGULAR,substitution,in,[],1628021,,,1610612745,97,82,2021-12-14T02:19:27Z,4890000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M44.00S,2021-12-14T02:19:43.1Z,3,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,97,82,2021-12-14T02:19:43Z,4900000,,,0,,MISS K. Martin Jr. Free Throw 1 of 1,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
492,PT01M44.00S,2021-12-14T02:19:43.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,97,82,2021-12-14T02:19:55Z,4910000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,,
493,PT01M44.00S,2021-12-14T02:19:55.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612745,97,82,2021-12-14T02:20:13Z,4920000,,,0,,D. Gallinari loose ball personal FOUL (5 PF) (Sengun 2 FT),"[201568, 1630578]",1610612737.0,ATL,loose ball,,,Gallinari,D. Gallinari,,,,,,,,1179.0,5.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,
495,PT01M44.00S,2021-12-14T02:20:16.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,97,82,2021-12-14T02:20:16Z,4940000,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
496,PT01M44.00S,2021-12-14T02:20:16.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,97,82,2021-12-14T02:20:16Z,4950000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,,,
497,PT01M44.00S,2021-12-14T02:20:18.7Z,3,REGULAR,substitution,out,[],201568,,,1610612745,97,82,2021-12-14T02:20:26Z,4960000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M44.00S,2021-12-14T02:20:18.7Z,3,REGULAR,substitution,in,[],1627789,,,1610612745,97,82,2021-12-14T02:20:26Z,4970000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M44.00S,2021-12-14T02:20:42.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,97,83,2021-12-14T02:20:42Z,4980000,,,0,,A. Sengun Free Throw 2 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
500,PT01M26.00S,2021-12-14T02:21:01.8Z,3,REGULAR,3pt,Jump Shot,[],101150,13.61695137976347,95.34313725490196,1610612737,97,83,2021-12-14T02:21:07Z,4990000,-227.0,75.0,1,left,MISS L. Williams 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,,
501,PT01M22.00S,2021-12-14T02:21:05.8Z,3,REGULAR,rebound,defensive,[],1630528,,,1610612745,97,83,2021-12-14T02:21:07Z,5000000,,,0,,J. Christopher REBOUND (Off:2 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,500.0,,,,,,,,,,,,,3.0,1.0,2.0,,,
502,PT01M19.00S,2021-12-14T02:21:13.4Z,3,REGULAR,violation,kicked ball,[],1627789,,,1610612745,97,83,2021-12-14T02:21:23Z,5010000,,,0,,T. Luwawu-Cabarrot kicked ball VIOLATION,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,1628172.0,,,,,,,,,,,,,,,,,
503,PT01M09.00S,2021-12-14T02:21:36.7Z,3,REGULAR,3pt,Jump Shot,[],1630231,73.01248357424441,82.84313725490196,1610612745,97,83,2021-12-14T02:21:41Z,5020000,164.0,201.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
504,PT01M05.00S,2021-12-14T02:21:40.7Z,3,REGULAR,rebound,defensive,[],203476,,,1610612737,97,83,2021-12-14T02:21:41Z,5030000,,,0,,G. Dieng REBOUND (Off:0 Def:2),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,503.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
505,PT00M58.40S,2021-12-14T02:21:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],101150,5.601182654402102,50.0,1610612737,99,83,2021-12-14T02:21:52Z,5040000,0.0,0.0,1,left,L. Williams driving Layup (6 PTS),[101150],1610612737.0,ATL,driving,,,Williams,L. Williams,,,,,0.02,Made,,,,,,,6.0,,,,,,,,,,,,
506,PT00M43.60S,2021-12-14T02:22:05.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.9862023653088,49.754901960784316,1610612745,99,85,2021-12-14T02:22:10Z,5050000,-1.0,13.0,1,right,A. Sengun driving Layup (7 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,1.35,Made,,,,,,,7.0,,,,,,,,,,,,
507,PT00M32.30S,2021-12-14T02:22:20.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630578,,,1610612737,99,85,2021-12-14T02:22:47Z,5060000,,,0,,A. Sengun personal FOUL (3 PF) (Williams 2 FT),"[1630578, 101150]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,1179.0,3.0,0.0,Williams,101150.0,,,,,,,,,,,,,
509,PT00M32.30S,2021-12-14T02:22:48.2Z,3,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,100,85,2021-12-14T02:22:48Z,5080000,,,0,,L. Williams Free Throw 1 of 2 (7 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
510,PT00M32.30S,2021-12-14T02:22:58.9Z,3,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,101,85,2021-12-14T02:22:58Z,5090000,,,0,,L. Williams Free Throw 2 of 2 (8 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
511,PT00M21.90S,2021-12-14T02:23:11.1Z,3,REGULAR,3pt,Jump Shot,[],1628021,95.48291721419186,3.431372549019608,1610612745,101,88,2021-12-14T02:23:15Z,5100000,-233.0,-10.0,1,right,D. Nwaba 3PT  (3 PTS) (K. Martin Jr. 2 AST),"[1628021, 1630231]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,23.3,Made,,,,,,,3.0,,,,K. Martin Jr.,1630231.0,2.0,,,,,,
513,PT00M03.20S,2021-12-14T02:23:36.6Z,3,REGULAR,foul,offensive,['inpenalty'],203476,,,1610612737,101,88,2021-12-14T02:23:42Z,5120000,,,0,,G. Dieng offensive FOUL (3 PF),"[203476, 1630578]",1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,1179.0,3.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,
515,PT00M03.20S,2021-12-14T02:23:36.6Z,3,REGULAR,turnover,offensive foul,[],203476,,,1610612737,101,88,2021-12-14T02:23:36Z,5140000,,,0,,G. Dieng offensive foul TURNOVER (1 TO),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,1179.0,,,,,,1.0,,,,,,,,,,,
516,PT00M00.00S,2021-12-14T02:23:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,92.19776609724047,46.32352941176471,1610612745,101,88,2021-12-14T02:24:03Z,5150000,-18.0,21.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,2.78,Missed,,,,,,,,,,,,,,,,,,,
517,PT00M00.00S,2021-12-14T02:23:58.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,101,88,2021-12-14T02:24:03Z,5160000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,,
518,PT00M00.00S,2021-12-14T02:24:04.2Z,3,REGULAR,period,end,[],0,,,1610612745,101,88,2021-12-14T02:24:04Z,5170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-12-14T02:26:07.5Z,4,REGULAR,substitution,out,['startperiod'],1627789,,,1610612745,101,88,2021-12-14T02:26:29Z,5180000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-12-14T02:26:07.5Z,4,REGULAR,substitution,in,['startperiod'],1628381,,,1610612745,101,88,2021-12-14T02:26:29Z,5190000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-12-14T02:26:40.9Z,4,REGULAR,period,start,[],0,,,1610612737,101,88,2021-12-14T02:26:40Z,5200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M45.00S,2021-12-14T02:26:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,5.995400788436268,49.50980392156863,1610612737,101,88,2021-12-14T02:27:02Z,5210000,2.0,4.0,1,left,MISS C. Reddish driving Layup,[1629629],1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,0.46,Missed,,,,,,,,,,,,,,,,,,,
523,PT11M43.00S,2021-12-14T02:26:56.6Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,101,88,2021-12-14T02:27:02Z,5220000,,,0,,D. Nwaba REBOUND (Off:0 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,522.0,,,,,,,,,,,,,1.0,1.0,0.0,,,
524,PT11M43.00S,2021-12-14T02:27:00.1Z,4,REGULAR,foul,personal,[],203476,,,1610612745,101,88,2021-12-14T02:27:07Z,5230000,,,0,,G. Dieng take personal FOUL (4 PF),"[203476, 1628021]",1610612737.0,ATL,take,,,Dieng,G. Dieng,,,,,,,,1179.0,4.0,0.0,Nwaba,1628021.0,,,,,,,,,,,,,
526,PT11M27.00S,2021-12-14T02:27:39.1Z,4,REGULAR,turnover,bad pass,[],1628021,,,1610612745,101,88,2021-12-14T02:27:44Z,5250000,,,0,,D. Nwaba bad pass TURNOVER (1 TO),"[1628021, 1629629]",1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,1.0,Reddish,1629629.0,,,,,,,,,
527,PT11M27.00S,2021-12-14T02:27:39.1Z,4,REGULAR,steal,,[],1629629,,,1610612737,101,88,2021-12-14T02:27:41Z,5260000,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M22.00S,2021-12-14T02:27:44.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628381,6.389618922470433,50.0,1610612737,101,88,2021-12-14T02:27:51Z,5270000,0.0,8.0,1,left,MISS J. Collins alley-oop DUNK,[1628381],1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,0.76,Missed,,,,,,,,,,,,,,,,,,,
529,PT11M19.00S,2021-12-14T02:27:46.7Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,101,88,2021-12-14T02:27:46Z,5280000,,,0,,J. Christopher REBOUND (Off:2 Def:2),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,528.0,,,,,,,,,,,,,4.0,2.0,2.0,,,
530,PT11M14.00S,2021-12-14T02:27:51.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,92.32917214191852,49.26470588235294,1610612745,101,88,2021-12-14T02:28:31Z,5290000,-4.0,20.0,1,right,MISS K. Martin Jr. Layup - blocked,"[1630231, 1629629]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,1.99,Missed,,,,,,,,,,,,,,,,,Reddish,1629629.0,
531,PT11M14.00S,2021-12-14T02:27:51.6Z,4,REGULAR,block,,[],1629629,,,1610612745,101,88,2021-12-14T02:27:56Z,5300000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M06.00S,2021-12-14T02:27:59.6Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,101,88,2021-12-14T02:28:00Z,5310000,,,0,,K. Martin Jr. REBOUND (Off:3 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,530.0,,,,,,,,,,,,,4.0,1.0,3.0,,,
533,PT11M06.00S,2021-12-14T02:27:59.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630231,94.40999984741211,50.0,1610612745,101,90,2021-12-14T02:27:59Z,5320000,0.0,0.0,1,right,K. Martin Jr. putback DUNK (10 PTS),[1630231],1610612745.0,HOU,putback,,,Martin Jr.,K. Martin Jr.,,,,,0.0,Made,,,,,,,10.0,,,,,,,,,,,,
534,PT11M00.00S,2021-12-14T02:28:05.1Z,4,REGULAR,3pt,Jump Shot,[],203476,31.35676741130092,63.725490196078425,1610612737,101,90,2021-12-14T02:28:10Z,5330000,-69.0,242.0,1,left,MISS G. Dieng 25' 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,,
535,PT10M58.00S,2021-12-14T02:28:07.1Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,101,90,2021-12-14T02:28:10Z,5340000,,,0,,D. Nwaba REBOUND (Off:0 Def:2),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,534.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
536,PT10M53.00S,2021-12-14T02:28:13.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201571,69.33311432325887,72.05882352941177,1610612745,101,93,2021-12-14T02:28:22Z,5350000,110.0,236.0,1,right,D. Augustin 26' 3PT pullup (9 PTS) (D. Nwaba 1 AST),"[201571, 1628021]",1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,26.03,Made,,,,,,,9.0,,,,D. Nwaba,1628021.0,1.0,,,,,,
538,PT10M51.00S,2021-12-14T02:28:23.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,101,93,2021-12-14T02:28:23Z,5370000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M51.00S,2021-12-14T02:30:25.5Z,4,REGULAR,substitution,out,[],203476,,,1610612737,101,93,2021-12-14T02:30:58Z,5380000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M51.00S,2021-12-14T02:30:25.5Z,4,REGULAR,substitution,in,[],203991,,,1610612737,101,93,2021-12-14T02:30:58Z,5390000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M42.00S,2021-12-14T02:31:19.8Z,4,REGULAR,foul,personal,['2freethrow'],201571,,,1610612737,101,93,2021-12-14T02:31:39Z,5400000,,,0,,D. Augustin shooting personal FOUL (1 PF) (Capela 2 FT),"[201571, 203991]",1610612745.0,HOU,shooting,,,Augustin,D. Augustin,,,,,,,,1179.0,1.0,0.0,Capela,203991.0,,,,,,,,,,,,,
