actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
453,PT01M24.00S,2022-01-27T02:10:55.3Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,92,73,2022-01-27T02:11:02Z,4510000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M24.00S,2022-01-27T02:10:55.3Z,3,REGULAR,substitution,out,[],1628381,,,1610612737,92,73,2022-01-27T02:11:02Z,4520000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M24.00S,2022-01-27T02:10:55.3Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,92,73,2022-01-27T02:11:02Z,4530000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M24.00S,2022-01-27T02:10:55.3Z,3,REGULAR,substitution,in,[],101150,,,1610612737,92,73,2022-01-27T02:11:02Z,4540000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M24.00S,2022-01-27T02:10:55.3Z,3,REGULAR,substitution,out,[],1630558,,,1610612737,92,73,2022-01-27T02:11:24Z,4550000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M24.00S,2022-01-27T02:10:55.3Z,3,REGULAR,substitution,in,[],1630169,,,1610612737,92,73,2022-01-27T02:11:24Z,4560000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M14.00S,2022-01-27T02:11:41.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,18.478975032851512,39.950980392156865,1610612737,94,73,2022-01-27T02:11:46Z,4570000,50.0,121.0,1,left,B. Bogdanovic 13' pullup Jump Shot (18 PTS) (O. Okongwu 2 AST),"[203992, 1630168]",1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,13.12,Made,,,,,,,18.0,O. Okongwu,1630168.0,2.0,,
461,PT01M02.00S,2022-01-27T02:11:55.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612758,94,73,2022-01-27T02:12:16Z,4590000,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630168, 203084]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,204059.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
463,PT01M02.00S,2022-01-27T02:12:17.4Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,94,74,2022-01-27T02:12:35Z,4610000,,,0,,H. Barnes Free Throw 1 of 2 (21 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,21.0,,,,,
464,PT01M02.00S,2022-01-27T02:12:17.4Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,94,74,2022-01-27T02:12:35Z,4620000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Missed,,,,,,,,,,,,
465,PT01M00.00S,2022-01-27T02:12:19.4Z,3,REGULAR,rebound,defensive,[],203992,,,1610612737,94,74,2022-01-27T02:12:35Z,4630000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,464.0,3.0,3.0,0.0,,,,,,
466,PT00M45.10S,2022-01-27T02:12:49.7Z,3,REGULAR,3pt,Jump Shot,[],203992,22.158344283837057,89.70588235294117,1610612737,94,74,2022-01-27T02:12:54Z,4640000,-199.0,156.0,1,left,MISS B. Bogdanovic 25' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,25.23,Missed,,,,,,,,,,,,
467,PT00M42.00S,2022-01-27T02:12:52.8Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,94,74,2022-01-27T02:12:54Z,4650000,,,0,,M. Harkless REBOUND (Off:0 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,466.0,1.0,1.0,0.0,,,,,,
468,PT00M32.60S,2022-01-27T02:13:14.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203992,,,1610612758,94,74,2022-01-27T02:13:39Z,4660000,,,0,,B. Bogdanovic personal FOUL (1 PF) (Len 2 FT),"[203992, 203458]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,203177.0,1.0,0.0,Len,203458.0,,,,,,,,,,,,,,,
470,PT00M32.60S,2022-01-27T02:13:40.8Z,3,REGULAR,freethrow,1 of 2,[],203458,,,1610612758,94,74,2022-01-27T02:13:57Z,4680000,,,0,,MISS A. Len Free Throw 1 of 2,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Missed,,,,,,,,,,,,
471,PT00M32.60S,2022-01-27T02:13:40.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,94,74,2022-01-27T02:13:57Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,470.0,,,,,,,,,
472,PT00M32.60S,2022-01-27T02:13:40.8Z,3,REGULAR,freethrow,2 of 2,[],203458,,,1610612758,94,74,2022-01-27T02:13:57Z,4700000,,,0,,MISS A. Len Free Throw 2 of 2,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,Missed,,,,,,,,,,,,
473,PT00M29.90S,2022-01-27T02:13:43.5Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,94,74,2022-01-27T02:13:57Z,4710000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,472.0,4.0,4.0,0.0,,,,,,
474,PT00M16.00S,2022-01-27T02:14:10.2Z,3,REGULAR,3pt,Jump Shot,[],1626153,10.988830486202366,4.166666666666666,1610612737,94,74,2022-01-27T02:14:14Z,4720000,229.0,51.0,1,left,MISS D. Wright 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,23.48,Missed,,,,,,,,,,,,
475,PT00M12.80S,2022-01-27T02:14:13.5Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,94,74,2022-01-27T02:14:13Z,4730000,,,0,,H. Barnes REBOUND (Off:0 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,474.0,7.0,7.0,0.0,,,,,,
476,PT00M01.70S,2022-01-27T02:14:24.5Z,3,REGULAR,3pt,Jump Shot,[],1630169,67.36202365308804,37.5,1610612758,94,74,2022-01-27T02:14:31Z,4740000,-62.0,254.0,1,right,MISS T. Haliburton 26' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,26.19,Missed,,,,,,,,,,,,
477,PT00M01.70S,2022-01-27T02:14:24.5Z,3,REGULAR,rebound,offensive,[],1627741,,,1610612758,94,74,2022-01-27T02:14:31Z,4750000,,,0,,B. Hield REBOUND (Off:2 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,476.0,6.0,4.0,2.0,,,,,,
478,PT00M00.70S,2022-01-27T02:14:30.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627741,94.40999984741211,50.0,1610612758,94,74,2022-01-27T02:14:43Z,4760000,0.0,0.0,1,right,MISS B. Hield tip Layup,[1627741],1610612758.0,SAC,tip,,,Hield,B. Hield,,,,,,,,,,,0.0,Missed,,,,,,,,,,,,
479,PT00M00.10S,2022-01-27T02:14:30.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,94,74,2022-01-27T02:14:43Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,478.0,,,,,,,,,
480,PT00M00.00S,2022-01-27T02:14:32.9Z,3,REGULAR,period,end,[],0,,,1610612758,94,74,2022-01-27T02:14:32Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2022-01-27T02:16:47.5Z,4,REGULAR,substitution,out,['startperiod'],203458,,,1610612758,94,74,2022-01-27T02:17:00Z,4790000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-01-27T02:16:47.5Z,4,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,94,74,2022-01-27T02:17:00Z,4800000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-01-27T02:16:47.5Z,4,REGULAR,substitution,in,['startperiod'],1629663,,,1610612758,94,74,2022-01-27T02:17:00Z,4810000,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-01-27T02:16:47.5Z,4,REGULAR,substitution,in,['startperiod'],1626158,,,1610612758,94,74,2022-01-27T02:17:00Z,4820000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-01-27T02:17:09.9Z,4,REGULAR,period,start,[],0,,,1610612758,94,74,2022-01-27T02:17:09Z,4830000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M49.00S,2022-01-27T02:17:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,90.3580814717477,64.2156862745098,1610612758,94,74,2022-01-27T02:17:27Z,4840000,71.0,38.0,1,right,MISS R. Holmes 8' driving floating Shot,[1626158],1610612758.0,SAC,driving floating,,,Holmes,R. Holmes,,,,,,,,,,,8.07,Missed,,,,,,,,,,,,
490,PT11M46.00S,2022-01-27T02:17:22.5Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,94,74,2022-01-27T02:17:25Z,4850000,,,0,,O. Okongwu REBOUND (Off:2 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,489.0,5.0,3.0,2.0,,,,,,
491,PT11M33.00S,2022-01-27T02:17:38.1Z,4,REGULAR,foul,personal,[],1627741,,,1610612737,94,74,2022-01-27T02:17:51Z,4860000,,,0,,B. Hield personal FOUL (3 PF),"[1627741, 201568]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,204059.0,3.0,0.0,Gallinari,201568.0,,,,,,,,,,,,,,,
493,PT11M19.00S,2022-01-27T02:18:05.1Z,4,REGULAR,3pt,Jump Shot,[],203992,31.750985545335087,73.2843137254902,1610612737,94,74,2022-01-27T02:18:12Z,4880000,-116.0,246.0,1,left,MISS B. Bogdanovic 27' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,27.21,Missed,,,,,,,,,,,,
494,PT11M15.00S,2022-01-27T02:18:09.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,94,74,2022-01-27T02:18:12Z,4890000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,493.0,,,,,,,,,
495,PT11M15.00S,2022-01-27T02:18:13.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,94,74,2022-01-27T02:18:13Z,4900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M58.00S,2022-01-27T02:18:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,93.51182654402102,49.754901960784316,1610612758,94,76,2022-01-27T02:18:40Z,4910000,-1.0,8.0,1,right,R. Holmes driving reverse Layup (10 PTS),[1626158],1610612758.0,SAC,driving reverse,,,Holmes,R. Holmes,,,,,,,,,,,0.86,Made,,,,,,,10.0,,,,,
497,PT10M46.00S,2022-01-27T02:18:47.0Z,4,REGULAR,3pt,Jump Shot,[],201568,28.597240473061763,21.813725490196077,1610612737,94,76,2022-01-27T02:18:52Z,4920000,141.0,216.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,25.81,Missed,,,,,,,,,,,,
498,PT10M42.00S,2022-01-27T02:18:51.0Z,4,REGULAR,rebound,defensive,[],1629663,,,1610612758,94,76,2022-01-27T02:23:04Z,4930000,,,0,,L. King REBOUND (Off:0 Def:1),[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,497.0,1.0,1.0,0.0,,,,,,
499,PT10M31.00S,2022-01-27T02:19:01.8Z,4,REGULAR,2pt,Jump Shot,[],1629663,78.9257555847569,23.774509803921568,1610612758,94,76,2022-01-27T02:19:06Z,4940000,-131.0,146.0,1,right,MISS L. King 19' pullup Shot,[1629663],1610612758.0,SAC,pullup,,,King,L. King,,,,,,,,,,,19.59,Missed,,,,,,,,,,,,
500,PT10M28.00S,2022-01-27T02:19:04.8Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612758,94,76,2022-01-27T02:19:06Z,4950000,,,0,,B. Hield REBOUND (Off:3 Def:4),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,499.0,7.0,4.0,3.0,,,,,,
501,PT10M19.00S,2022-01-27T02:19:13.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,83.39356110381078,40.931372549019606,1610612758,94,76,2022-01-27T02:19:18Z,4960000,-45.0,104.0,1,right,MISS T. Haliburton 11' floating Shot,[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,,,,,,,11.31,Missed,,,,,,,,,,,,
502,PT10M17.00S,2022-01-27T02:19:15.6Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,94,76,2022-01-27T02:19:18Z,4970000,,,0,,D. Gallinari REBOUND (Off:0 Def:5),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,501.0,5.0,5.0,0.0,,,,,,
503,PT10M01.00S,2022-01-27T02:19:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.30946123521682,50.73529411764706,1610612737,96,76,2022-01-27T02:19:36Z,4980000,-4.0,16.0,1,left,O. Okongwu cutting Layup (11 PTS) (L. Williams 4 AST),"[1630168, 101150]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,,,,,,,1.66,Made,,,,,,,11.0,L. Williams,101150.0,4.0,,
505,PT09M48.00S,2022-01-27T02:19:44.2Z,4,REGULAR,3pt,Jump Shot,[],1629663,85.62746386333771,93.87254901960785,1610612758,96,76,2022-01-27T02:19:51Z,5000000,219.0,83.0,1,right,MISS L. King 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,23.44,Missed,,,,,,,,,,,,
506,PT09M43.00S,2022-01-27T02:19:49.2Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,96,76,2022-01-27T02:19:51Z,5010000,,,0,,D. Gallinari REBOUND (Off:0 Def:6),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,505.0,6.0,6.0,0.0,,,,,,
507,PT09M36.00S,2022-01-27T02:19:56.5Z,4,REGULAR,2pt,Jump Shot,[],101150,26.757555847568987,62.254901960784316,1610612737,98,76,2022-01-27T02:20:00Z,5020000,-61.0,199.0,1,left,L. Williams 20' pullup Jump Shot (9 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,,,,,,,20.82,Made,,,,,,,9.0,,,,,
508,PT09M22.00S,2022-01-27T02:20:10.7Z,4,REGULAR,3pt,Jump Shot,[],203090,90.3580814717477,3.431372549019608,1610612758,98,76,2022-01-27T02:20:15Z,5030000,-233.0,38.0,1,right,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,23.59,Missed,,,,,,,,,,,,
509,PT09M19.00S,2022-01-27T02:20:13.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,98,76,2022-01-27T02:20:15Z,5040000,,,0,,O. Okongwu REBOUND (Off:2 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,508.0,6.0,4.0,2.0,,,,,,
510,PT09M16.00S,2022-01-27T02:20:16.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201568,5.863994743758213,50.73529411764706,1610612737,100,76,2022-01-27T02:20:26Z,5050000,-4.0,3.0,1,left,D. Gallinari running reverse DUNK (7 PTS) (B. Bogdanovic 5 AST),"[201568, 203992]",1610612737.0,ATL,running reverse,,,Gallinari,D. Gallinari,,,,,,,,,,,0.45,Made,,,,,,,7.0,B. Bogdanovic,203992.0,5.0,,
512,PT09M16.00S,2022-01-27T02:20:21.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,100,76,2022-01-27T02:20:21Z,5070000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M16.00S,2022-01-27T02:22:20.1Z,4,REGULAR,substitution,out,[],203090,,,1610612758,100,76,2022-01-27T02:23:14Z,5080000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M16.00S,2022-01-27T02:22:20.1Z,4,REGULAR,substitution,out,[],1629663,,,1610612758,100,76,2022-01-27T02:23:14Z,5090000,,,0,,SUB out: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M16.00S,2022-01-27T02:22:20.1Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,100,76,2022-01-27T02:23:14Z,5100000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M16.00S,2022-01-27T02:22:20.1Z,4,REGULAR,substitution,in,[],203084,,,1610612758,100,76,2022-01-27T02:23:14Z,5110000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M01.00S,2022-01-27T02:23:30.7Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612758,100,76,2022-01-27T02:23:57Z,5120000,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630168, 203084]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,204059.0,2.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
522,PT09M01.00S,2022-01-27T02:23:57.8Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,100,77,2022-01-27T02:23:57Z,5140000,,,0,,H. Barnes Free Throw 1 of 2 (22 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,22.0,,,,,
523,PT09M01.00S,2022-01-27T02:24:13.0Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,100,78,2022-01-27T02:24:13Z,5150000,,,0,,H. Barnes Free Throw 2 of 2 (23 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,,,,,,23.0,,,,,
524,PT08M42.00S,2022-01-27T02:24:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,9.806176084099869,52.450980392156865,1610612737,102,78,2022-01-27T02:24:40Z,5160000,-12.0,40.0,1,left,D. Wright Layup (6 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,4.16,Made,,,,,,,6.0,,,,,
525,PT08M27.00S,2022-01-27T02:24:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630169,97.19119579500656,3.431372549019608,1610612758,102,81,2022-01-27T02:24:53Z,5170000,-233.0,-26.0,1,right,T. Haliburton 3PT  (7 PTS) (D. Mitchell 4 AST),"[1630169, 1630558]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,23.43,Made,,,,,,,7.0,D. Mitchell,1630558.0,4.0,,
527,PT08M10.00S,2022-01-27T02:25:06.4Z,4,REGULAR,turnover,lost ball,[],1630168,,,1610612737,102,81,2022-01-27T02:25:10Z,5190000,,,0,,O. Okongwu lost ball TURNOVER (1 TO),"[1630168, 1626158]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,1.0,,,,,,,,,,,,,Holmes,1626158.0
528,PT08M10.00S,2022-01-27T02:25:06.4Z,4,REGULAR,steal,,[],1626158,,,1610612758,102,81,2022-01-27T02:25:08Z,5200000,,,0,,R. Holmes STEAL (2 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M04.00S,2022-01-27T02:25:12.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,65.1281208935611,45.588235294117645,1610612758,102,81,2022-01-27T02:25:18Z,5210000,-22.0,275.0,1,right,MISS B. Hield 27' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,27.62,Missed,,,,,,,,,,,,
530,PT08M00.00S,2022-01-27T02:25:16.4Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,102,81,2022-01-27T02:25:18Z,5220000,,,0,,D. Gallinari REBOUND (Off:0 Def:7),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,529.0,7.0,7.0,0.0,,,,,,
531,PT07M47.00S,2022-01-27T02:25:28.7Z,4,REGULAR,3pt,Jump Shot,[],101150,36.87582128777924,20.34313725490196,1610612737,105,81,2022-01-27T02:25:34Z,5230000,148.0,294.0,1,left,L. Williams 32' 3PT  (12 PTS) (B. Bogdanovic 6 AST),"[101150, 203992]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,32.94,Made,,,,,,,12.0,B. Bogdanovic,203992.0,6.0,,
533,PT07M34.00S,2022-01-27T02:25:41.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,81.15965834428384,42.40196078431372,1610612758,105,83,2022-01-27T02:25:46Z,5250000,-38.0,125.0,1,right,T. Haliburton 13' driving floating Jump Shot (9 PTS),[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,,,,,13.03,Made,,,,,,,9.0,,,,,
534,PT07M21.00S,2022-01-27T02:25:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.046649145860711,49.50980392156863,1610612737,107,83,2022-01-27T02:26:04Z,5260000,2.0,14.0,1,left,O. Okongwu cutting Layup (13 PTS) (L. Williams 5 AST),"[1630168, 101150]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,,,,,,,1.39,Made,,,,,,,13.0,L. Williams,101150.0,5.0,,
536,PT07M21.00S,2022-01-27T02:26:03.6Z,4,REGULAR,foul,personal,['1freethrow'],1627741,,,1610612737,107,83,2022-01-27T02:26:26Z,5280000,,,0,,B. Hield shooting personal FOUL (4 PF) (Okongwu 1 FT),"[1627741, 1630168]",1610612758.0,SAC,shooting,,,Hield,B. Hield,,,,,204059.0,4.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
538,PT07M21.00S,2022-01-27T02:26:28.8Z,4,REGULAR,freethrow,1 of 1,[],1630168,,,1610612737,108,83,2022-01-27T02:26:28Z,5300000,,,0,,O. Okongwu Free Throw 1 of 1 (14 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,,,,,,,14.0,,,,,
539,PT07M11.00S,2022-01-27T02:26:42.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,89.56964520367937,36.029411764705884,1610612758,108,83,2022-01-27T02:26:46Z,5310000,-70.0,46.0,1,right,MISS R. Holmes 8' Hook,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,8.34,Missed,,,,,,,,,,,,
540,PT07M08.00S,2022-01-27T02:26:45.1Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,108,83,2022-01-27T02:26:46Z,5320000,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,539.0,7.0,5.0,2.0,,,,,,
541,PT06M57.00S,2022-01-27T02:26:58.1Z,4,REGULAR,foul,personal,[],1630558,,,1610612737,108,83,2022-01-27T02:27:04Z,5330000,,,0,,D. Mitchell personal FOUL (5 PF),"[1630558, 1630168]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,204059.0,5.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
543,PT06M49.00S,2022-01-27T02:27:21.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,13.87976346911958,47.30392156862745,1610612737,110,83,2022-01-27T02:27:26Z,5350000,13.0,78.0,1,left,O. Okongwu 7' Hook (16 PTS) (B. Bogdanovic 7 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,7.92,Made,,,,,,,16.0,B. Bogdanovic,203992.0,7.0,,
545,PT06M37.00S,2022-01-27T02:27:34.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,83.52496714848883,38.970588235294116,1610612758,110,85,2022-01-27T02:27:38Z,5370000,-55.0,102.0,1,right,T. Haliburton 11' driving floating Jump Shot (11 PTS),[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,,,,,11.63,Made,,,,,,,11.0,,,,,
546,PT06M14.00S,2022-01-27T02:27:56.7Z,4,REGULAR,2pt,Jump Shot,[],201568,25.706307490144546,67.40196078431373,1610612737,110,85,2022-01-27T02:28:01Z,5380000,-87.0,189.0,1,left,MISS D. Gallinari 20' step back Shot,[201568],1610612737.0,ATL,step back,,,Gallinari,D. Gallinari,,,,,,,,,,,20.82,Missed,,,,,,,,,,,,
547,PT06M11.00S,2022-01-27T02:27:59.7Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612758,110,85,2022-01-27T02:28:01Z,5390000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,546.0,3.0,3.0,0.0,,,,,,
