actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
537,PT04M12.00S,2022-02-01T02:25:35.6Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612761,92,96,2022-02-01T02:25:36Z,5310000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:5),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,535.0,5.0,5.0,0.0,,,,,,,,,,,,,,
538,PT04M04.00S,2022-02-01T02:25:47.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,92,96,2022-02-01T02:26:10Z,5320000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M04.00S,2022-02-01T02:27:44.4Z,4,REGULAR,substitution,out,[],201568,,,1610612761,92,96,2022-02-01T02:28:24Z,5330000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M04.00S,2022-02-01T02:27:44.4Z,4,REGULAR,substitution,in,[],1628381,,,1610612761,92,96,2022-02-01T02:28:24Z,5340000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
541,PT03M50.00S,2022-02-01T02:28:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.60512483574244,48.77450980392157,1610612761,92,96,2022-02-01T02:28:59Z,5350000,-6.0,111.0,1,right,MISS P. Siakam 11' turnaround Shot,[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,11.12,Missed,,,,,,,,,,,,,,,,,,
542,PT03M46.00S,2022-02-01T02:28:57.1Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,92,96,2022-02-01T02:28:59Z,5360000,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,541.0,5.0,5.0,0.0,,,,,,,,,,,,,,
543,PT03M30.00S,2022-02-01T02:29:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,6.258212877792378,51.225490196078425,1610612737,94,96,2022-02-01T02:30:48Z,5370000,-6.0,6.0,1,left,J. Collins cutting Layup (6 PTS) (O. Okongwu 1 AST),"[1628381, 1630168]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,0.88,Made,,,,,6.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,
545,PT03M02.00S,2022-02-01T02:29:40.6Z,4,REGULAR,2pt,Jump Shot,[],1627832,77.87450722733246,66.91176470588235,1610612761,94,96,2022-02-01T02:29:46Z,5390000,85.0,155.0,1,right,MISS F. VanVleet 17' step back Shot,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,17.7,Missed,,,,,,,,,,,,,,,,,,
546,PT03M01.00S,2022-02-01T02:29:41.6Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,94,96,2022-02-01T02:32:00Z,5400000,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,545.0,9.0,7.0,2.0,,,,,,,,,,,,,,
547,PT03M01.00S,2022-02-01T02:29:50.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,94,96,2022-02-01T02:32:04Z,5410000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT02M42.00S,2022-02-01T02:31:50.3Z,4,REGULAR,2pt,Jump Shot,[],203992,22.158344283837057,50.49019607843137,1610612737,94,96,2022-02-01T02:31:59Z,5420000,-2.0,156.0,1,left,MISS B. Bogdanovic 15' turnaround Shot,[203992],1610612737.0,ATL,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,15.58,Missed,,,,,,,,,,,,,,,,,,
549,PT02M39.00S,2022-02-01T02:31:53.3Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,94,96,2022-02-01T02:31:59Z,5430000,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,548.0,5.0,5.0,0.0,,,,,,,,,,,,,,
550,PT02M24.00S,2022-02-01T02:32:07.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.1819973718791,48.77450980392157,1610612761,94,98,2022-02-01T02:32:16Z,5440000,-6.0,96.0,1,right,P. Siakam 9' driving floating Jump Shot (23 PTS),[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,9.64,Made,,,,,23.0,,,,,,,,,,,,,
551,PT02M06.00S,2022-02-01T02:32:27.5Z,4,REGULAR,foul,personal,[],1627832,,,1610612737,94,98,2022-02-01T02:32:40Z,5450000,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 1628381]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,203591.0,,2.0,0.0,Collins,1628381.0,,,,
553,PT01M52.00S,2022-02-01T02:33:00.6Z,4,REGULAR,3pt,Jump Shot,[],203992,33.459264126149804,60.5392156862745,1610612737,97,98,2022-02-01T02:33:06Z,5470000,-53.0,262.0,1,left,B. Bogdanovic 26' 3PT  (15 PTS) (J. Collins 4 AST),"[203992, 1628381]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,26.72,Made,,,,,15.0,J. Collins,1628381.0,4.0,,,,,,,,,,
555,PT01M35.00S,2022-02-01T02:33:26.1Z,4,REGULAR,3pt,Jump Shot,[],1629018,68.9388961892247,30.637254901960787,1610612761,97,101,2022-02-01T02:33:31Z,5490000,-97.0,239.0,1,right,G. Trent Jr. 25' 3PT pullup (31 PTS) (S. Barnes 1 AST),"[1629018, 1630567]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,25.83,Made,,,,,31.0,S. Barnes,1630567.0,1.0,,,,,,,,,,
556,PT01M27.00S,2022-02-01T02:33:40.2Z,4,REGULAR,foul,personal,[],1627783,,,1610612737,97,101,2022-02-01T02:33:47Z,5500000,,,0,,P. Siakam personal FOUL (4 PF),"[1627783, 1628381]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,203591.0,,4.0,1.0,Collins,1628381.0,,,,
558,PT01M27.00S,2022-02-01T02:34:04.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,97,101,2022-02-01T02:34:04Z,5520000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT01M27.00S,2022-02-01T02:34:11.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612737,97,101,2022-02-01T02:35:40Z,5530000,,,0,,,[],1610612761.0,TOR,support,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,
561,PT01M19.00S,2022-02-01T02:36:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,6.521024967148489,52.450980392156865,1610612737,97,101,2022-02-01T02:36:19Z,5540000,-12.0,9.0,1,left,MISS D. Hunter driving Layup - blocked,"[1629631, 1628384]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.51,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
562,PT01M19.00S,2022-02-01T02:36:06.8Z,4,REGULAR,block,,[],1628384,,,1610612737,97,101,2022-02-01T02:36:10Z,5550000,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M19.00S,2022-02-01T02:36:06.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,97,101,2022-02-01T02:36:19Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,561.0,,,,,,,,,,,,,,,,,
564,PT01M19.00S,2022-02-01T02:36:12.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,97,101,2022-02-01T02:36:12Z,5570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M17.00S,2022-02-01T02:36:24.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203992,7.5722733245729295,96.56862745098039,1610612737,100,101,2022-02-01T02:36:29Z,5580000,-233.0,19.0,1,left,B. Bogdanovic 3PT  (18 PTS) (K. Huerter 2 AST),"[203992, 1628989]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.35,Made,,,,,18.0,K. Huerter,1628989.0,2.0,,,,,,,,,,
567,PT00M58.90S,2022-02-01T02:36:48.1Z,4,REGULAR,2pt,Jump Shot,[],1629018,79.31997371879106,65.93137254901961,1610612761,100,101,2022-02-01T02:36:53Z,5600000,80.0,142.0,1,right,MISS G. Trent Jr. 16' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,16.28,Missed,,,,,,,,,,,,,,,,,,
568,PT00M56.10S,2022-02-01T02:36:50.9Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,100,101,2022-02-01T02:36:53Z,5610000,,,0,,J. Collins REBOUND (Off:0 Def:6),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,567.0,6.0,6.0,0.0,,,,,,,,,,,,,,
569,PT00M43.20S,2022-02-01T02:37:03.9Z,4,REGULAR,2pt,Jump Shot,[],1629631,14.536793692509855,28.431372549019606,1610612737,100,101,2022-02-01T02:37:09Z,5620000,108.0,84.0,1,left,MISS D. Hunter 13' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,13.67,Missed,,,,,,,,,,,,,,,,,,
570,PT00M40.10S,2022-02-01T02:37:07.0Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,100,101,2022-02-01T02:37:09Z,5630000,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,569.0,6.0,4.0,2.0,,,,,,,,,,,,,,
571,PT00M20.90S,2022-02-01T02:37:26.2Z,4,REGULAR,3pt,Jump Shot,[],1628384,96.00854139290408,3.9215686274509802,1610612761,100,104,2022-02-01T02:37:31Z,5640000,-230.0,-15.0,1,right,O. Anunoby 3PT  (15 PTS) (F. VanVleet 11 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,23.09,Made,,,,,15.0,F. VanVleet,1627832.0,11.0,,,,,,,,,,
573,PT00M20.10S,2022-02-01T02:37:31.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,100,104,2022-02-01T02:37:31Z,5660000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT00M20.10S,2022-02-01T02:38:35.7Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,100,104,2022-02-01T02:38:52Z,5670000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
575,PT00M20.10S,2022-02-01T02:38:35.7Z,4,REGULAR,substitution,in,[],201568,,,1610612737,100,104,2022-02-01T02:38:52Z,5680000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
576,PT00M18.50S,2022-02-01T02:39:19.6Z,4,REGULAR,3pt,Jump Shot,[],203992,6.652431011826544,96.81372549019608,1610612737,100,104,2022-02-01T02:39:25Z,5690000,-234.0,10.0,1,left,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,
577,PT00M15.90S,2022-02-01T02:39:22.5Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,100,104,2022-02-01T02:39:22Z,5700000,,,0,,F. VanVleet REBOUND (Off:0 Def:6),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,576.0,6.0,6.0,0.0,,,,,,,,,,,,,,
578,PT00M15.90S,2022-02-01T02:39:24.3Z,4,REGULAR,foul,personal,[],1629631,,,1610612761,100,104,2022-02-01T02:39:32Z,5710000,,,0,,D. Hunter take personal FOUL (3 PF),"[1629631, 1627832]",1610612737.0,ATL,take,,,Hunter,D. Hunter,,,,,,,,,,,,,,,202901.0,,3.0,0.0,VanVleet,1627832.0,,,,
581,PT00M15.10S,2022-02-01T02:39:52.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612761,100,104,2022-02-01T02:40:06Z,5740000,,,0,,K. Huerter take personal FOUL (3 PF) (Siakam 2 FT),"[1628989, 1627783]",1610612737.0,ATL,take,,,Huerter,K. Huerter,,,,,,,,,,,,,,,203591.0,,3.0,0.0,Siakam,1627783.0,,,,
583,PT00M15.10S,2022-02-01T02:40:13.7Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,100,104,2022-02-01T02:40:13Z,5760000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
584,PT00M15.10S,2022-02-01T02:40:13.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,100,104,2022-02-01T02:40:13Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,583.0,,,,,,,,,,,,,,,,,
585,PT00M15.10S,2022-02-01T02:40:13.7Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,100,104,2022-02-01T02:40:39Z,5780000,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Missed,,,,,,,,,,,,,,,,,,
586,PT00M14.30S,2022-02-01T02:40:14.5Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,100,104,2022-02-01T02:40:39Z,5790000,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,585.0,7.0,7.0,0.0,,,,,,,,,,,,,,
587,PT00M14.30S,2022-02-01T02:40:42.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,100,104,2022-02-01T02:40:42Z,5800000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT00M10.20S,2022-02-01T02:42:15.1Z,4,REGULAR,3pt,Jump Shot,[],1628381,32.14520367936925,37.99019607843137,1610612737,100,104,2022-02-01T02:42:22Z,5810000,60.0,250.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
589,PT00M07.70S,2022-02-01T02:42:18.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,100,104,2022-02-01T02:42:18Z,5820000,,,0,,P. Siakam REBOUND (Off:0 Def:6),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,588.0,6.0,6.0,0.0,,,,,,,,,,,,,,
590,PT00M07.70S,2022-02-01T02:42:23.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612761,100,104,2022-02-01T02:42:49Z,5830000,,,0,,D. Gallinari take personal FOUL (3 PF) (Siakam 2 FT),"[201568, 1627783]",1610612737.0,ATL,take,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,203591.0,,3.0,0.0,Siakam,1627783.0,,,,
592,PT00M07.70S,2022-02-01T02:42:58.5Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,100,105,2022-02-01T02:42:58Z,5850000,,,0,,P. Siakam Free Throw 1 of 2 (24 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
593,PT00M07.70S,2022-02-01T02:43:18.7Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,100,106,2022-02-01T02:43:18Z,5860000,,,0,,P. Siakam Free Throw 2 of 2 (25 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
594,PT00M02.70S,2022-02-01T02:43:27.4Z,4,REGULAR,3pt,Jump Shot,[],1628989,30.831143232588698,79.65686274509804,1610612737,100,106,2022-02-01T02:43:33Z,5870000,-148.0,237.0,1,left,MISS K. Huerter 27' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,27.98,Missed,,,,,,,,,,,,,,,,,,
595,PT00M01.70S,2022-02-01T02:43:28.4Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612761,100,106,2022-02-01T02:43:49Z,5880000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:6),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,594.0,6.0,6.0,0.0,,,,,,,,,,,,,,
596,PT00M00.00S,2022-02-01T02:43:32.6Z,4,REGULAR,period,end,[],0,,,1610612761,100,106,2022-02-01T02:43:32Z,5890000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M00.00S,2022-02-01T02:43:35.2Z,4,REGULAR,game,end,[],0,,,0,100,106,2022-02-01T02:43:35Z,5900000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
