actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
633,PT02M14.00S,2021-12-11T02:54:51.7Z,4,REGULAR,2pt,Jump Shot,[],201142,80.1084099868594,24.754901960784316,1610612751,102,107,2021-12-11T03:04:50Z,6290000,-126.0,134.0,1,right,K. Durant 18' running pullup Jump Shot (27 PTS),[201142],1610612751.0,BKN,running pullup,,,Durant,K. Durant,,,,,18.44,Made,27.0,,,,,,,,,,,,,,,,,
634,PT02M02.00S,2021-12-11T02:55:22.0Z,4,REGULAR,foul,personal,[],201142,,,1610612737,102,107,2021-12-11T02:55:28Z,6300000,,,0,,K. Durant personal FOUL (4 PF),"[201142, 1629027]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,202058.0,4.0,0.0,Young,1629027.0,,,,,,
636,PT02M02.00S,2021-12-11T02:55:38.0Z,4,REGULAR,foul,technical,[],201142,,,1610612737,102,107,2021-12-11T02:55:48Z,6320000,,,0,,K. Durant double technical FOUL (1 Tech),[201142],1610612751.0,BKN,double,,,Durant,K. Durant,,,,,,,,,,,,,,202058.0,4.0,1.0,,,,,,,,
637,PT02M02.00S,2021-12-11T02:55:38.0Z,4,REGULAR,foul,technical,[],1629027,,,1610612737,102,107,2021-12-11T02:55:44Z,6330000,,,0,,T. Young double technical FOUL (1 Tech),[1629027],1610612737.0,ATL,double,,,Young,T. Young,,,,,,,,,,,,,,202058.0,0.0,1.0,,,,,,,,
638,PT01M55.00S,2021-12-11T02:56:26.6Z,4,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612737,102,107,2021-12-11T02:56:48Z,6340000,,,0,,N. Claxton shooting personal FOUL (2 PF) (Young 2 FT),"[1629651, 1629027]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,,,,,,,,,,203177.0,2.0,1.0,Young,1629027.0,,,,,,
640,PT01M55.00S,2021-12-11T02:56:54.5Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,102,107,2021-12-11T02:56:54Z,6360000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,
641,PT01M55.00S,2021-12-11T02:56:54.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,102,107,2021-12-11T02:56:54Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,640.0,,,,,
642,PT01M55.00S,2021-12-11T02:57:11.6Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,103,107,2021-12-11T02:57:11Z,6380000,,,0,,T. Young Free Throw 2 of 2 (31 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
643,PT01M44.00S,2021-12-11T02:57:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627789,,,1610612751,103,107,2021-12-11T02:57:46Z,6390000,,,0,,T. Luwawu-Cabarrot personal FOUL (4 PF) (Durant 2 FT),"[1627789, 201142]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,202049.0,4.0,0.0,Durant,201142.0,,,,,,
645,PT01M44.00S,2021-12-11T02:57:51.4Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,103,108,2021-12-11T02:57:51Z,6410000,,,0,,K. Durant Free Throw 1 of 2 (28 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
646,PT01M44.00S,2021-12-11T02:58:07.9Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,103,109,2021-12-11T02:58:07Z,6420000,,,0,,K. Durant Free Throw 2 of 2 (29 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
647,PT01M33.00S,2021-12-11T02:58:25.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,103,109,2021-12-11T02:58:25Z,6430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M27.00S,2021-12-11T02:58:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,5.863994743758213,51.71568627450981,1610612737,103,109,2021-12-11T02:58:56Z,6440000,-9.0,3.0,1,left,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,
649,PT01M24.00S,2021-12-11T02:58:54.7Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,103,109,2021-12-11T02:58:56Z,6450000,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,648.0,3.0,2.0,1.0,,
650,PT01M06.00S,2021-12-11T02:59:14.0Z,4,REGULAR,3pt,Jump Shot,[],201935,66.5735873850197,51.71568627450981,1610612751,103,109,2021-12-11T02:59:18Z,6460000,9.0,262.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
651,PT01M02.00S,2021-12-11T02:59:18.0Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,103,109,2021-12-11T02:59:18Z,6470000,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,650.0,4.0,2.0,2.0,,
652,PT00M49.90S,2021-12-11T02:59:29.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201935,79.188567674113,90.19607843137256,1610612751,103,109,2021-12-11T02:59:34Z,6480000,201.0,143.0,1,right,MISS J. Harden 24' 3PT,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,
653,PT00M47.50S,2021-12-11T02:59:32.7Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,103,109,2021-12-11T02:59:32Z,6490000,,,0,,T. Young REBOUND (Off:5 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,652.0,7.0,2.0,5.0,,
654,PT00M44.00S,2021-12-11T02:59:36.2Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,15.193823915900131,49.26470588235294,1610612737,103,109,2021-12-11T03:09:02Z,6500000,4.0,90.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,9.04,Missed,,,,,,,,,,,,,,,,,,
655,PT00M40.90S,2021-12-11T02:59:39.3Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,103,109,2021-12-11T02:59:43Z,6510000,,,0,,J. Johnson REBOUND (Off:1 Def:7),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,654.0,8.0,7.0,1.0,,
656,PT00M39.10S,2021-12-11T02:59:42.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627789,,,1610612751,103,109,2021-12-11T03:00:08Z,6520000,,,0,,T. Luwawu-Cabarrot take personal FOUL (5 PF) (Durant 2 FT),"[1627789, 201142]",1610612737.0,ATL,take,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,202058.0,5.0,0.0,Durant,201142.0,,,,,,
658,PT00M39.10S,2021-12-11T03:00:16.7Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,103,110,2021-12-11T03:00:16Z,6540000,,,0,,K. Durant Free Throw 1 of 2 (30 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
659,PT00M39.10S,2021-12-11T03:00:38.7Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,103,111,2021-12-11T03:00:38Z,6550000,,,0,,K. Durant Free Throw 2 of 2 (31 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
660,PT00M39.10S,2021-12-11T03:00:42.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,103,111,2021-12-11T03:00:42Z,6560000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M39.10S,2021-12-11T03:01:42.8Z,4,REGULAR,substitution,out,[],203991,,,1610612737,103,111,2021-12-11T03:01:59Z,6570000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M39.10S,2021-12-11T03:01:42.8Z,4,REGULAR,substitution,out,[],1630560,,,1610612737,103,111,2021-12-11T03:01:59Z,6580000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M39.10S,2021-12-11T03:01:42.8Z,4,REGULAR,substitution,in,[],201568,,,1610612737,103,111,2021-12-11T03:01:59Z,6590000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M39.10S,2021-12-11T03:01:42.8Z,4,REGULAR,substitution,in,[],1628971,,,1610612737,103,111,2021-12-11T03:01:59Z,6600000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M38.70S,2021-12-11T03:02:26.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,5.075558475689881,49.754901960784316,1610612737,105,111,2021-12-11T03:02:30Z,6610000,1.0,-5.0,1,left,J. Collins alley-oop DUNK (20 PTS) (K. Huerter 3 AST),"[1628381, 1628989]",1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,0.49,Made,20.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,
667,PT00M38.70S,2021-12-11T03:02:34.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,105,111,2021-12-11T03:02:34Z,6630000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M38.70S,2021-12-11T03:03:51.4Z,4,REGULAR,substitution,out,[],201568,,,1610612751,105,111,2021-12-11T03:04:05Z,6640000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M38.70S,2021-12-11T03:03:51.4Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,105,111,2021-12-11T03:04:05Z,6650000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M38.70S,2021-12-11T03:03:51.4Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,105,111,2021-12-11T03:04:05Z,6660000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M38.70S,2021-12-11T03:03:51.4Z,4,REGULAR,substitution,in,[],1629629,,,1610612751,105,111,2021-12-11T03:04:05Z,6670000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M38.70S,2021-12-11T03:03:51.4Z,4,REGULAR,substitution,in,[],1630560,,,1610612751,105,111,2021-12-11T03:04:05Z,6680000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M38.70S,2021-12-11T03:03:51.4Z,4,REGULAR,substitution,in,[],201988,,,1610612751,105,111,2021-12-11T03:04:05Z,6690000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M33.60S,2021-12-11T03:04:38.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612751,105,111,2021-12-11T03:05:09Z,6700000,,,0,,T. Young take personal FOUL (1 PF) (Mills 2 FT),"[1629027, 201988]",1610612737.0,ATL,take,,,Young,T. Young,,,,,,,,,,,,,,202049.0,1.0,1.0,Mills,201988.0,,,,,,
679,PT00M33.60S,2021-12-11T03:05:10.2Z,4,REGULAR,freethrow,1 of 2,[],201988,,,1610612751,105,112,2021-12-11T03:05:10Z,6720000,,,0,,P. Mills Free Throw 1 of 2 (10 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
682,PT00M33.60S,2021-12-11T03:05:19.8Z,4,REGULAR,substitution,out,[],1630560,,,1610612751,105,112,2021-12-11T03:05:27Z,6730000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M33.60S,2021-12-11T03:05:19.8Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,105,112,2021-12-11T03:05:27Z,6740000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M33.60S,2021-12-11T03:05:31.1Z,4,REGULAR,freethrow,2 of 2,[],201988,,,1610612751,105,113,2021-12-11T03:05:31Z,6750000,,,0,,P. Mills Free Throw 2 of 2 (11 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
685,PT00M27.00S,2021-12-11T03:05:39.7Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,105,113,2021-12-11T03:05:44Z,6760000,,,0,,T. Young bad pass TURNOVER (7 TO),"[1629027, 201142]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,7.0,Durant,201142.0,,,,,,,,,,,
686,PT00M27.00S,2021-12-11T03:05:39.7Z,4,REGULAR,steal,,[],201142,,,1610612751,105,113,2021-12-11T03:05:42Z,6770000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M03.00S,2021-12-11T03:06:05.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,105,113,2021-12-11T03:06:39Z,6780000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,203177.0,,,,,,,,,,
688,PT00M00.00S,2021-12-11T03:06:23.7Z,4,REGULAR,period,end,[],0,,,1610612737,105,113,2021-12-11T03:06:23Z,6790000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2021-12-11T03:06:29.9Z,4,REGULAR,game,end,[],0,,,0,105,113,2021-12-11T03:06:29Z,6800000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
