actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
460,PT02M23.00S,2021-11-21T02:12:40.1Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,85,72,2021-11-21T02:13:01Z,4550000,,,0,,J. Collins REBOUND (Off:0 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,459.0,7.0,7.0,0.0,,,,,,,,,,
461,PT02M09.00S,2021-11-21T02:13:07.7Z,3,REGULAR,3pt,Jump Shot,[],1628381,30.962549277266753,72.30392156862744,1610612737,85,72,2021-11-21T02:13:13Z,4560000,-112.0,239.0,1,left,MISS J. Collins 26' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
462,PT02M03.00S,2021-11-21T02:13:13.7Z,3,REGULAR,rebound,offensive,[],1629629,,,1610612737,85,72,2021-11-21T02:13:13Z,4570000,,,0,,C. Reddish REBOUND (Off:1 Def:3),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,461.0,4.0,3.0,1.0,,,,,,,,,,
463,PT02M01.00S,2021-11-21T02:13:14.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629629,20.844283837056505,70.09803921568627,1610612737,87,72,2021-11-21T02:14:02Z,4580000,-100.0,143.0,1,left,C. Reddish 17' pullup Jump Shot (12 PTS),[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,17.51,Made,12.0,,,,,,,,,,,,,,,,,
464,PT01M51.00S,2021-11-21T02:13:24.6Z,3,REGULAR,3pt,Jump Shot,[],1629667,94.1688567674113,95.83333333333334,1610612766,87,72,2021-11-21T02:13:30Z,4590000,229.0,2.0,1,right,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
465,PT01M48.00S,2021-11-21T02:13:27.6Z,3,REGULAR,rebound,defensive,[],1626153,,,1610612737,87,72,2021-11-21T02:13:30Z,4600000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,464.0,1.0,1.0,0.0,,,,,,,,,,
466,PT01M36.00S,2021-11-21T02:13:39.5Z,3,REGULAR,2pt,Jump Shot,[],1628381,9.280551905387648,27.205882352941174,1610612737,87,72,2021-11-21T02:13:44Z,4610000,114.0,35.0,1,left,MISS J. Collins 11' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,11.92,Missed,,,,,,,,,,,,,,,,,,
467,PT01M33.00S,2021-11-21T02:13:42.5Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,87,72,2021-11-21T02:13:44Z,4620000,,,0,,M. Bridges REBOUND (Off:4 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,466.0,9.0,5.0,4.0,,,,,,,,,,
468,PT01M18.00S,2021-11-21T02:13:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.85479632063075,50.245098039215684,1610612766,87,74,2021-11-21T02:14:56Z,4630000,1.0,15.0,1,right,C. Martin driving Layup (12 PTS) (I. Smith 1 AST),"[1628998, 202397]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.47,Made,12.0,I. Smith,202397.0,1.0,,,,,,,,,,,,,,
470,PT01M03.00S,2021-11-21T02:14:16.3Z,3,REGULAR,foul,offensive,['inpenalty'],1628381,,,1610612737,87,74,2021-11-21T02:14:23Z,4650000,,,0,,J. Collins off-the-ball offensive FOUL (4 PF),"[1628381, 1628970]",1610612737.0,ATL,off-the-ball,,,Collins,J. Collins,,,,,,,,,,,,,,,,,1628171.0,4.0,0.0,Bridges,1628970.0,,,
472,PT01M03.00S,2021-11-21T02:14:16.3Z,3,REGULAR,turnover,offensive foul,[],1628381,,,1610612737,87,74,2021-11-21T02:14:16Z,4670000,,,0,,J. Collins offensive foul TURNOVER (1 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,1628171.0,,,,,1.0,,
473,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,out,[],1628989,,,1610612766,87,74,2021-11-21T02:14:39Z,4680000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,out,[],1628381,,,1610612766,87,74,2021-11-21T02:14:39Z,4690000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,87,74,2021-11-21T02:14:39Z,4700000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,out,[],1628998,,,1610612766,87,74,2021-11-21T02:14:39Z,4710000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,in,[],101150,,,1610612766,87,74,2021-11-21T02:14:39Z,4720000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,in,[],203991,,,1610612766,87,74,2021-11-21T02:14:39Z,4730000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,in,[],202330,,,1610612766,87,74,2021-11-21T02:14:39Z,4740000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M03.00S,2021-11-21T02:14:23.6Z,3,REGULAR,substitution,in,[],203486,,,1610612766,87,74,2021-11-21T02:14:39Z,4750000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M51.40S,2021-11-21T02:14:49.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612766,87,74,2021-11-21T02:15:11Z,4760000,,,0,,C. Capela shooting personal FOUL (4 PF) (Plumlee 2 FT),"[203991, 203486]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,,,101283.0,4.0,0.0,Plumlee,203486.0,,,
483,PT00M51.40S,2021-11-21T02:15:14.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612766,87,75,2021-11-21T02:15:40Z,4780000,,,0,,M. Plumlee Free Throw 1 of 2 (5 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
484,PT00M51.40S,2021-11-21T02:15:15.5Z,3,REGULAR,substitution,out,[],203991,,,1610612766,87,75,2021-11-21T02:15:21Z,4790000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M51.40S,2021-11-21T02:15:15.5Z,3,REGULAR,substitution,in,[],203476,,,1610612766,87,75,2021-11-21T02:15:21Z,4800000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M51.40S,2021-11-21T02:15:14.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612766,87,75,2021-11-21T02:15:40Z,4810000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT00M49.80S,2021-11-21T02:15:16.2Z,3,REGULAR,rebound,defensive,[],201568,,,1610612737,87,75,2021-11-21T02:15:40Z,4820000,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,486.0,2.0,2.0,0.0,,,,,,,,,,
488,PT00M39.20S,2021-11-21T02:15:50.6Z,3,REGULAR,turnover,lost ball,[],1626153,,,1610612737,87,75,2021-11-21T02:15:56Z,4830000,,,0,,D. Wright lost ball TURNOVER (1 TO),"[1626153, 203486]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,1.0,Plumlee,203486.0
489,PT00M39.20S,2021-11-21T02:15:50.6Z,3,REGULAR,steal,,[],203486,,,1610612766,87,75,2021-11-21T02:15:53Z,4840000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M36.90S,2021-11-21T02:15:54.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203486,93.11760840998686,48.529411764705884,1610612766,87,77,2021-11-21T02:16:03Z,4850000,-7.0,12.0,1,right,M. Plumlee running DUNK (7 PTS),[203486],1610612766.0,CHA,running,,,Plumlee,M. Plumlee,,,,,1.43,Made,7.0,,,,,,,,,,,,,,,,,
491,PT00M31.10S,2021-11-21T02:16:05.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612737,87,77,2021-11-21T02:16:31Z,4860000,,,0,,K. Oubre Jr. personal FOUL (2 PF) (Gallinari 2 FT),"[1626162, 201568]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Gallinari,201568.0,,,
493,PT00M31.10S,2021-11-21T02:16:32.1Z,3,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,88,77,2021-11-21T02:16:32Z,4880000,,,0,,D. Gallinari Free Throw 1 of 2 (13 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
494,PT00M31.10S,2021-11-21T02:16:46.7Z,3,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,89,77,2021-11-21T02:16:46Z,4890000,,,0,,D. Gallinari Free Throw 2 of 2 (14 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
495,PT00M15.30S,2021-11-21T02:17:07.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201568,,,1610612766,89,77,2021-11-21T02:17:38Z,4900000,,,0,,D. Gallinari shooting personal FOUL (2 PF) (Plumlee 2 FT),"[201568, 203486]",1610612737.0,ATL,shooting,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Plumlee,203486.0,,,
497,PT00M15.30S,2021-11-21T02:17:38.9Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,89,77,2021-11-21T02:17:38Z,4920000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT00M15.30S,2021-11-21T02:17:38.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,89,77,2021-11-21T02:17:38Z,4930000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,
499,PT00M15.30S,2021-11-21T02:17:44.6Z,3,REGULAR,substitution,out,[],1629667,,,1610612766,89,77,2021-11-21T02:17:49Z,4940000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M15.30S,2021-11-21T02:17:44.6Z,3,REGULAR,substitution,in,[],1628998,,,1610612766,89,77,2021-11-21T02:17:49Z,4950000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M15.30S,2021-11-21T02:17:38.9Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,89,77,2021-11-21T02:18:02Z,4960000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT00M13.20S,2021-11-21T02:17:41.0Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612737,89,77,2021-11-21T02:18:02Z,4970000,,,0,,C. Reddish REBOUND (Off:1 Def:4),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,501.0,5.0,4.0,1.0,,,,,,,,,,
503,PT00M00.00S,2021-11-21T02:18:15.2Z,3,REGULAR,3pt,Jump Shot,[],1629629,32.40801576872536,52.450980392156865,1610612737,89,77,2021-11-21T02:18:20Z,4980000,-12.0,252.0,1,left,MISS C. Reddish 25' pullup 3PT,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,25.24,Missed,,,,,,,,,,,,,,,,,,
504,PT00M00.00S,2021-11-21T02:18:19.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,89,77,2021-11-21T02:18:19Z,4990000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,
505,PT00M00.00S,2021-11-21T02:18:20.0Z,3,REGULAR,period,end,[],0,,,1610612737,89,77,2021-11-21T02:18:20Z,5000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-11-21T02:20:56.6Z,4,REGULAR,period,start,[],0,,,1610612766,89,77,2021-11-21T02:20:56Z,5010000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M48.00S,2021-11-21T02:21:08.0Z,4,REGULAR,turnover,bad pass,[],202330,,,1610612766,89,77,2021-11-21T02:21:12Z,5020000,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 201568]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,1.0,Gallinari,201568.0
508,PT11M48.00S,2021-11-21T02:21:08.0Z,4,REGULAR,steal,,[],201568,,,1610612737,89,77,2021-11-21T02:21:10Z,5030000,,,0,,D. Gallinari STEAL (3 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M37.00S,2021-11-21T02:21:18.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629629,6.521024967148489,48.03921568627451,1610612737,89,77,2021-11-21T02:21:24Z,5040000,10.0,9.0,1,left,MISS C. Reddish driving Layup,[1629629],1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,1.32,Missed,,,,,,,,,,,,,,,,,,
510,PT11M34.00S,2021-11-21T02:21:21.2Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,89,77,2021-11-21T02:24:52Z,5050000,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,509.0,4.0,2.0,2.0,,,,,,,,,,
511,PT11M14.00S,2021-11-21T02:21:41.4Z,4,REGULAR,3pt,Jump Shot,[],1626162,68.80749014454665,34.31372549019608,1610612766,89,77,2021-11-21T02:21:46Z,5060000,-78.0,241.0,1,right,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
512,PT11M11.00S,2021-11-21T02:21:44.4Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,89,77,2021-11-21T02:21:46Z,5070000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,511.0,2.0,2.0,0.0,,,,,,,,,,
513,PT10M54.00S,2021-11-21T02:22:01.1Z,4,REGULAR,2pt,Jump Shot,[],201568,9.149145860709593,76.7156862745098,1610612737,89,77,2021-11-21T02:22:06Z,5080000,-134.0,34.0,1,left,MISS D. Gallinari 13' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,13.77,Missed,,,,,,,,,,,,,,,,,,
514,PT10M51.00S,2021-11-21T02:22:04.1Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,89,77,2021-11-21T02:22:06Z,5090000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:5),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,513.0,7.0,5.0,2.0,,,,,,,,,,
515,PT10M38.00S,2021-11-21T02:22:16.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,83.52496714848883,53.431372549019606,1610612766,89,79,2021-11-21T02:22:23Z,5100000,17.0,102.0,1,right,G. Hayward 10' turnaround fadeaway Jump Shot (11 PTS),[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,10.38,Made,11.0,,,,,,,,,,,,,,,,,
516,PT10M22.00S,2021-11-21T02:22:33.2Z,4,REGULAR,2pt,Jump Shot,[],101150,22.158344283837057,58.57843137254902,1610612737,91,79,2021-11-21T02:22:37Z,5110000,-43.0,156.0,1,left,L. Williams 16' pullup Jump Shot (4 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,16.16,Made,4.0,,,,,,,,,,,,,,,,,
517,PT10M14.00S,2021-11-21T02:22:42.2Z,4,REGULAR,turnover,lost ball,[],202330,,,1610612766,91,79,2021-11-21T02:22:47Z,5120000,,,0,,G. Hayward lost ball TURNOVER (2 TO),"[202330, 1626153]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,2.0,Wright,1626153.0
518,PT10M14.00S,2021-11-21T02:22:42.2Z,4,REGULAR,steal,,[],1626153,,,1610612737,91,79,2021-11-21T02:24:33Z,5130000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M05.00S,2021-11-21T02:22:51.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],101150,31.35676741130092,69.6078431372549,1610612737,91,79,2021-11-21T02:25:11Z,5140000,-98.0,242.0,1,left,MISS L. Williams 26' 3PT,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
520,PT10M02.00S,2021-11-21T02:22:54.2Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,91,79,2021-11-21T02:22:55Z,5150000,,,0,,G. Hayward REBOUND (Off:2 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,519.0,7.0,5.0,2.0,,,,,,,,,,
521,PT09M49.00S,2021-11-21T02:23:07.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202397,92.9862023653088,49.01960784313725,1610612766,91,81,2021-11-21T02:23:13Z,5160000,-5.0,13.0,1,right,I. Smith driving Layup (2 PTS),[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,1.43,Made,2.0,,,,,,,,,,,,,,,,,
522,PT09M26.00S,2021-11-21T02:23:29.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,17.296320630749015,50.0,1610612737,93,81,2021-11-21T02:23:34Z,5170000,0.0,110.0,1,left,D. Gallinari 11' fadeaway Jump Shot (16 PTS),[201568],1610612737.0,ATL,fadeaway,,,Gallinari,D. Gallinari,,,,,11.01,Made,16.0,,,,,,,,,,,,,,,,,
523,PT09M12.00S,2021-11-21T02:23:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,89.04402102496715,49.01960784313725,1610612766,93,81,2021-11-21T02:23:51Z,5180000,-5.0,50.0,1,right,MISS C. Martin Layup,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,
524,PT09M09.00S,2021-11-21T02:23:46.2Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,93,81,2021-11-21T02:23:46Z,5190000,,,0,,M. Plumlee REBOUND (Off:2 Def:0),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,523.0,2.0,0.0,2.0,,,,,,,,,,
525,PT09M08.00S,2021-11-21T02:23:47.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202330,67.09921156373193,55.14705882352941,1610612766,93,81,2021-11-21T02:23:55Z,5200000,26.0,257.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,
526,PT09M05.00S,2021-11-21T02:23:50.2Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,93,81,2021-11-21T02:23:55Z,5210000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,525.0,3.0,3.0,0.0,,,,,,,,,,
527,PT09M01.00S,2021-11-21T02:23:54.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201568,31.61957950065703,38.72549019607843,1610612737,93,81,2021-11-21T02:24:01Z,5220000,56.0,245.0,1,left,MISS D. Gallinari 25' pullup 3PT,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
528,PT08M58.00S,2021-11-21T02:23:57.6Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,93,81,2021-11-21T02:24:01Z,5230000,,,0,,G. Hayward REBOUND (Off:2 Def:6),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,527.0,8.0,6.0,2.0,,,,,,,,,,
529,PT08M51.00S,2021-11-21T02:24:04.7Z,4,REGULAR,turnover,bad pass,[],203486,,,1610612766,93,81,2021-11-21T02:24:10Z,5240000,,,0,,M. Plumlee bad pass TURNOVER (2 TO),"[203486, 1626153]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,2.0,Wright,1626153.0
530,PT08M51.00S,2021-11-21T02:24:04.7Z,4,REGULAR,steal,,[],1626153,,,1610612737,93,81,2021-11-21T02:24:07Z,5250000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M43.00S,2021-11-21T02:24:12.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",101150,19.136005256241788,48.03921568627451,1610612737,93,81,2021-11-21T02:24:21Z,5260000,10.0,127.0,1,left,MISS L. Williams 12' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,12.78,Missed,,,,,,,,,,,,,,,,,,
532,PT08M42.00S,2021-11-21T02:24:13.6Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,93,81,2021-11-21T02:24:21Z,5270000,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,531.0,5.0,3.0,2.0,,,,,,,,,,
533,PT08M42.00S,2021-11-21T02:24:19.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,93,81,2021-11-21T02:24:19Z,5280000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,out,[],1626153,,,1610612766,93,81,2021-11-21T02:27:00Z,5290000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,out,[],101150,,,1610612766,93,81,2021-11-21T02:27:00Z,5300000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,out,[],203476,,,1610612766,93,81,2021-11-21T02:27:00Z,5310000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,93,81,2021-11-21T02:27:00Z,5320000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,out,[],203486,,,1610612766,93,81,2021-11-21T02:27:00Z,5330000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,in,[],1628989,,,1610612766,93,81,2021-11-21T02:27:00Z,5340000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,in,[],203991,,,1610612766,93,81,2021-11-21T02:27:00Z,5350000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,in,[],1629027,,,1610612766,93,81,2021-11-21T02:27:00Z,5360000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,93,81,2021-11-21T02:27:00Z,5370000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M42.00S,2021-11-21T02:26:37.7Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,93,81,2021-11-21T02:27:00Z,5380000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
