actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
534,PT09M57.00S,2022-03-20T23:48:32.5Z,4,REGULAR,substitution,in,[],202685,,,1610612737,83,93,2022-03-20T23:48:49Z,5200000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M57.00S,2022-03-20T23:49:07.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630168,,,1610612737,84,93,2022-03-20T23:49:07Z,5210000,,,0,,O. Okongwu Free Throw 2 of 2 (3 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
536,PT09M41.00S,2022-03-20T23:49:25.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.338370565045992,49.26470588235294,1610612740,84,93,2022-03-20T23:49:34Z,5220000,4.0,-2.0,1,left,MISS T. Murphy III driving reverse Layup,[1630530],1610612740.0,NOP,driving reverse,,,Murphy III,T. Murphy III,,,,,0.44,Missed,,,,,,,,,,,,,,,,,,
537,PT09M36.00S,2022-03-20T23:49:30.3Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,84,93,2022-03-20T23:49:34Z,5230000,,,0,,J. Valanciunas REBOUND (Off:2 Def:7),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,536.0,9.0,7.0,2.0,,,,,,,,
538,PT09M36.00S,2022-03-20T23:49:29.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,84,95,2022-03-20T23:49:29Z,5240000,0.0,0.0,1,left,J. Valanciunas putback Layup (18 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,,,
539,PT09M31.00S,2022-03-20T23:49:36.4Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612737,84,95,2022-03-20T23:50:00Z,5250000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Williams 2 FT),"[202685, 101150]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Williams,101150.0,,,
541,PT09M31.00S,2022-03-20T23:50:00.8Z,4,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,85,95,2022-03-20T23:50:00Z,5270000,,,0,,L. Williams Free Throw 1 of 2 (4 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
542,PT09M31.00S,2022-03-20T23:50:07.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,85,95,2022-03-20T23:50:07Z,5280000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M31.00S,2022-03-20T23:51:59.7Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,85,95,2022-03-20T23:52:35Z,5290000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M31.00S,2022-03-20T23:51:59.7Z,4,REGULAR,substitution,out,[],1627820,,,1610612737,85,95,2022-03-20T23:52:35Z,5300000,,,0,,SUB out: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M31.00S,2022-03-20T23:51:59.7Z,4,REGULAR,substitution,in,[],203991,,,1610612737,85,95,2022-03-20T23:52:35Z,5310000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M31.00S,2022-03-20T23:51:59.7Z,4,REGULAR,substitution,in,[],1630529,,,1610612737,85,95,2022-03-20T23:52:35Z,5320000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M31.00S,2022-03-20T23:53:04.4Z,4,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,86,95,2022-03-20T23:53:04Z,5330000,,,0,,L. Williams Free Throw 2 of 2 (5 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
548,PT09M17.00S,2022-03-20T23:53:24.3Z,4,REGULAR,foul,personal,[],1626153,,,1610612740,86,95,2022-03-20T23:53:34Z,5340000,,,0,,D. Wright personal FOUL (2 PF),"[1626153, 1630529]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Jones,1630529.0,,,
550,PT09M12.00S,2022-03-20T23:53:50.3Z,4,REGULAR,foul,offensive,[],1630529,,,1610612740,86,95,2022-03-20T23:53:58Z,5360000,,,0,,H. Jones charge offensive FOUL (2 PF),"[1630529, 203991]",1610612740.0,NOP,charge,,,Jones,H. Jones,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Capela,203991.0,,,
552,PT09M12.00S,2022-03-20T23:53:50.3Z,4,REGULAR,turnover,offensive foul,[],1630529,,,1610612740,86,95,2022-03-20T23:53:50Z,5380000,,,0,,H. Jones offensive foul TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,202035.0,,,,,1.0,,
553,PT09M02.00S,2022-03-20T23:54:14.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],101150,91.5407358738502,19.607843137254903,1610612737,88,95,2022-03-20T23:54:19Z,5390000,-152.0,27.0,1,right,L. Williams 15' pullup Jump Shot (7 PTS) (D. Wright 3 AST),"[101150, 1626153]",1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,15.44,Made,7.0,D. Wright,1626153.0,3.0,,,,,,,,,,,,,,
555,PT08M38.00S,2022-03-20T23:54:38.8Z,4,REGULAR,2pt,Jump Shot,[],1630631,13.140604467805517,33.065257352941174,1610612740,88,97,2022-03-21T00:04:29Z,5410000,85.0,71.0,1,left,J. Alvarado 11' driving floating Jump Shot (9 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,11.05,Made,9.0,,,,,,,,,,,,,,,,,
556,PT08M16.00S,2022-03-20T23:55:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,83.39356110381078,55.63725490196079,1610612737,90,97,2022-03-20T23:55:07Z,5420000,28.0,104.0,1,right,D. Gallinari 10' turnaround fadeaway Jump Shot (27 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,10.74,Made,27.0,,,,,,,,,,,,,,,,,
557,PT08M03.00S,2022-03-20T23:55:14.8Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612740,90,97,2022-03-20T23:55:37Z,5430000,,,0,,B. Bogdanovic shooting personal FOUL (3 PF) (Alvarado 2 FT),"[203992, 1630631]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Alvarado,1630631.0,,,
559,PT08M03.00S,2022-03-20T23:55:41.3Z,4,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,90,98,2022-03-20T23:55:41Z,5450000,,,0,,J. Alvarado Free Throw 1 of 2 (10 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
560,PT08M03.00S,2022-03-20T23:55:43.3Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,90,98,2022-03-20T23:55:48Z,5460000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M03.00S,2022-03-20T23:55:43.3Z,4,REGULAR,substitution,in,[],203468,,,1610612740,90,98,2022-03-20T23:55:48Z,5470000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M03.00S,2022-03-20T23:55:57.6Z,4,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,90,99,2022-03-20T23:55:57Z,5480000,,,0,,J. Alvarado Free Throw 2 of 2 (11 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
563,PT07M53.00S,2022-03-20T23:56:12.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,90,99,2022-03-20T23:56:12Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M43.00S,2022-03-20T23:56:32.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,87.64783180026281,54.81770833333333,1610612737,92,99,2022-03-21T00:05:32Z,5500000,24.0,64.0,1,right,B. Bogdanovic 6' driving floating Jump Shot (14 PTS),[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,6.8,Made,14.0,,,,,,,,,,,,,,,,,
565,PT07M24.00S,2022-03-20T23:56:52.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.507884362680684,53.18627450980392,1610612740,92,101,2022-03-20T23:56:58Z,5510000,-16.0,103.0,1,left,C. McCollum 10' driving floating Jump Shot (21 PTS) (J. Valanciunas 3 AST),"[203468, 202685]",1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,10.39,Made,21.0,J. Valanciunas,202685.0,3.0,,,,,,,,,,,,,,
567,PT07M16.00S,2022-03-20T23:56:59.7Z,4,REGULAR,foul,personal,['3freethrow'],203468,,,1610612737,92,101,2022-03-20T23:57:29Z,5530000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Bogdanovic 3 FT),"[203468, 203992]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Bogdanovic,203992.0,,,
569,PT07M16.00S,2022-03-20T23:57:30.2Z,4,REGULAR,freethrow,1 of 3,[],203992,,,1610612737,93,101,2022-03-20T23:57:30Z,5550000,,,0,,B. Bogdanovic Free Throw 1 of 3 (15 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
570,PT07M16.00S,2022-03-20T23:57:47.5Z,4,REGULAR,freethrow,2 of 3,[],203992,,,1610612737,94,101,2022-03-20T23:57:47Z,5560000,,,0,,B. Bogdanovic Free Throw 2 of 3 (16 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
571,PT07M16.00S,2022-03-20T23:58:06.8Z,4,REGULAR,freethrow,3 of 3,[],203992,,,1610612737,95,101,2022-03-20T23:58:06Z,5570000,,,0,,B. Bogdanovic Free Throw 3 of 3 (17 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
572,PT07M05.00S,2022-03-20T23:58:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,4.944152431011826,50.73529411764706,1610612740,95,101,2022-03-20T23:58:28Z,5580000,-4.0,-6.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,0.7,Missed,,,,,,,,,,,,,,,,,,
573,PT07M02.00S,2022-03-20T23:58:22.8Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,95,101,2022-03-20T23:58:28Z,5590000,,,0,,C. Capela REBOUND (Off:2 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,572.0,8.0,6.0,2.0,,,,,,,,
574,PT06M59.00S,2022-03-20T23:58:26.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203992,82.9993429697766,4.411764705882353,1610612737,95,101,2022-03-20T23:58:34Z,5600000,-228.0,107.0,1,right,MISS B. Bogdanovic 25' running 3PT,[203992],1610612737.0,ATL,running,,,Bogdanovic,B. Bogdanovic,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
575,PT06M56.00S,2022-03-20T23:58:29.1Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,95,101,2022-03-20T23:58:29Z,5610000,,,0,,C. Capela REBOUND (Off:3 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,574.0,9.0,6.0,3.0,,,,,,,,
576,PT06M54.00S,2022-03-20T23:58:30.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201568,91.5407358738502,94.85294117647058,1610612737,95,101,2022-03-20T23:58:37Z,5620000,224.0,27.0,1,right,MISS D. Gallinari 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,22.59,Missed,,,,,,,,,,,,,,,,,,
577,PT06M51.00S,2022-03-20T23:58:33.7Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,95,101,2022-03-20T23:58:37Z,5630000,,,0,,J. Hayes REBOUND (Off:6 Def:5),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,576.0,11.0,5.0,6.0,,,,,,,,
578,PT06M40.00S,2022-03-20T23:58:48.7Z,4,REGULAR,turnover,out-of-bounds,[],202685,,,1610612740,95,101,2022-03-20T23:58:56Z,5640000,,,0,,J. Valanciunas lost ball out-of-bounds TURNOVER (2 TO),[202685],1610612740.0,NOP,lost ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,202035.0,,,,,2.0,,
579,PT06M37.00S,2022-03-20T23:58:58.4Z,4,REGULAR,turnover,lost ball,[],101150,,,1610612737,95,101,2022-03-20T23:59:03Z,5650000,,,0,,L. Williams lost ball TURNOVER (2 TO),"[101150, 1630631]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,2.0,Alvarado,1630631.0
580,PT06M37.00S,2022-03-20T23:58:58.4Z,4,REGULAR,steal,,[],1630631,,,1610612740,95,101,2022-03-20T23:59:00Z,5660000,,,0,,J. Alvarado STEAL (3 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M34.00S,2022-03-20T23:59:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630631,5.863994743758213,49.50980392156863,1610612740,95,101,2022-03-21T00:07:40Z,5670000,2.0,3.0,1,left,MISS J. Alvarado driving finger roll Layup,[1630631],1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,0.36,Missed,,,,,,,,,,,,,,,,,,
582,PT06M32.00S,2022-03-20T23:59:03.4Z,4,REGULAR,rebound,defensive,[],101150,,,1610612737,95,101,2022-03-21T00:07:40Z,5680000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,581.0,1.0,1.0,0.0,,,,,,,,
583,PT06M28.00S,2022-03-20T23:59:07.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201568,95.6143232588699,4.6568627450980395,1610612737,95,101,2022-03-21T00:07:56Z,5690000,-227.0,-11.0,1,right,MISS D. Gallinari running 3PT,[201568],1610612737.0,ATL,running,,,Gallinari,D. Gallinari,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,
584,PT06M24.00S,2022-03-20T23:59:11.3Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,95,101,2022-03-20T23:59:20Z,5700000,,,0,,J. Hayes REBOUND (Off:6 Def:6),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,583.0,12.0,6.0,6.0,,,,,,,,
585,PT06M16.00S,2022-03-20T23:59:20.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,12.565703022339028,50.245098039215684,1610612740,95,103,2022-03-20T23:59:28Z,5710000,-1.0,66.0,1,left,J. Valanciunas 6' floating Jump Shot (20 PTS),[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,6.56,Made,20.0,,,,,,,,,,,,,,,,,
586,PT06M16.00S,2022-03-20T23:59:28.3Z,4,REGULAR,foul,personal,['1freethrow'],203991,,,1610612740,95,103,2022-03-20T23:59:59Z,5720000,,,0,,C. Capela shooting personal FOUL (2 PF) (Valanciunas 1 FT),"[203991, 202685]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Valanciunas,202685.0,,,
588,PT06M16.00S,2022-03-20T23:59:40.0Z,4,REGULAR,substitution,out,[],101150,,,1610612740,95,103,2022-03-20T23:59:55Z,5740000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M16.00S,2022-03-20T23:59:40.0Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,95,103,2022-03-20T23:59:55Z,5750000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M16.00S,2022-03-20T23:59:40.0Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,95,103,2022-03-20T23:59:55Z,5760000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M16.00S,2022-03-20T23:59:40.0Z,4,REGULAR,substitution,in,[],1629027,,,1610612740,95,103,2022-03-20T23:59:55Z,5770000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M16.00S,2022-03-20T23:59:40.0Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,95,103,2022-03-20T23:59:55Z,5780000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M16.00S,2022-03-20T23:59:40.0Z,4,REGULAR,substitution,in,[],1627820,,,1610612740,95,103,2022-03-20T23:59:55Z,5790000,,,0,,SUB in: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M16.00S,2022-03-21T00:00:00.0Z,4,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,95,104,2022-03-21T00:00:00Z,5800000,,,0,,J. Valanciunas Free Throw 1 of 1 (21 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
595,PT06M07.00S,2022-03-21T00:00:11.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,87.72996057818659,48.03921568627451,1610612737,97,104,2022-03-21T00:09:22Z,5810000,-10.0,63.0,1,right,C. Capela 6' floating Jump Shot (10 PTS) (T. Young 9 AST),"[203991, 1629027]",1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,6.36,Made,10.0,T. Young,1629027.0,9.0,,,,,,,,,,,,,,
597,PT05M48.00S,2022-03-21T00:00:30.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,12.959921156373195,49.26470588235294,1610612740,97,104,2022-03-21T00:00:37Z,5830000,4.0,69.0,1,left,MISS J. Valanciunas 6' floating Shot,[202685],1610612740.0,NOP,floating,,,Valanciunas,J. Valanciunas,,,,,6.94,Missed,,,,,,,,,,,,,,,,,,
598,PT05M44.00S,2022-03-21T00:00:34.2Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,97,104,2022-03-21T00:00:37Z,5840000,,,0,,C. Capela REBOUND (Off:3 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,597.0,10.0,7.0,3.0,,,,,,,,
599,PT05M25.00S,2022-03-21T00:00:53.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.24901445466492,50.0,1610612737,99,104,2022-03-21T00:00:58Z,5850000,0.0,11.0,1,right,C. Capela Layup (12 PTS) (D. Gallinari 3 AST),"[203991, 201568]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,1.1,Made,12.0,D. Gallinari,201568.0,3.0,,,,,,,,,,,,,,
601,PT05M05.00S,2022-03-21T00:01:13.1Z,4,REGULAR,turnover,bad pass,[],1630230,,,1610612740,99,104,2022-03-21T00:01:18Z,5870000,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1626153]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,1.0,Wright,1626153.0
602,PT05M05.00S,2022-03-21T00:01:13.1Z,4,REGULAR,steal,,[],1626153,,,1610612737,99,104,2022-03-21T00:02:40Z,5880000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M58.00S,2022-03-21T00:01:23.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,99,104,2022-03-21T00:01:23Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M50.00S,2022-03-21T00:01:44.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203992,90.62089356110381,9.803921568627452,1610612737,101,104,2022-03-21T00:01:51Z,5900000,-201.0,36.0,1,right,B. Bogdanovic 20' step back Jump Shot (19 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,20.41,Made,19.0,,,,,,,,,,,,,,,,,
605,PT04M47.00S,2022-03-21T00:01:53.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,101,104,2022-03-21T00:01:53Z,5910000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M47.00S,2022-03-21T00:04:12.5Z,4,REGULAR,substitution,out,[],1627820,,,1610612740,101,104,2022-03-21T00:04:32Z,5920000,,,0,,SUB out: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M47.00S,2022-03-21T00:04:12.5Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,101,104,2022-03-21T00:04:32Z,5930000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M30.00S,2022-03-21T00:05:06.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626153,,,1610612740,101,104,2022-03-21T00:05:36Z,5940000,,,0,,D. Wright personal FOUL (3 PF) (McCollum 2 FT),"[1626153, 203468]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,202035.0,3.0,0.0,McCollum,203468.0,,,
610,PT04M30.00S,2022-03-21T00:05:37.6Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,101,105,2022-03-21T00:05:37Z,5960000,,,0,,C. McCollum Free Throw 1 of 2 (22 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
611,PT04M30.00S,2022-03-21T00:05:39.0Z,4,REGULAR,substitution,out,[],1630230,,,1610612740,101,105,2022-03-21T00:05:43Z,5970000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M30.00S,2022-03-21T00:05:39.0Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,101,105,2022-03-21T00:05:43Z,5980000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M30.00S,2022-03-21T00:05:51.5Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,101,106,2022-03-21T00:05:51Z,5990000,,,0,,C. McCollum Free Throw 2 of 2 (23 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
614,PT04M06.00S,2022-03-21T00:06:16.6Z,4,REGULAR,2pt,Jump Shot,[],201568,72.7496714848883,48.03921568627451,1610612737,101,106,2022-03-21T00:06:23Z,6000000,-10.0,204.0,1,right,MISS D. Gallinari 20' pullup Shot,[201568],1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,20.39,Missed,,,,,,,,,,,,,,,,,,
615,PT04M04.00S,2022-03-21T00:06:18.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,101,106,2022-03-21T00:06:23Z,6010000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,614.0,,,,,,,,,,,
616,PT04M04.00S,2022-03-21T00:06:22.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,101,106,2022-03-21T00:06:22Z,6020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M54.00S,2022-03-21T00:06:43.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203992,76.2976346911958,37.5,1610612737,103,106,2022-03-21T00:06:57Z,6030000,-62.0,170.0,1,right,B. Bogdanovic 18' fadeaway Jump Shot (21 PTS),[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,18.14,Made,21.0,,,,,,,,,,,,,,,,,
618,PT03M27.00S,2022-03-21T00:07:13.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,103,106,2022-03-21T00:07:51Z,6040000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,202035.0,,,,,,,
619,PT03M27.00S,2022-03-21T00:07:35.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,103,106,2022-03-21T00:07:35Z,6050000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M11.00S,2022-03-21T00:09:25.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203992,81.553876478318,93.87254901960785,1610612737,103,106,2022-03-21T00:09:32Z,6060000,219.0,121.0,1,right,MISS B. Bogdanovic 25' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
621,PT03M07.00S,2022-03-21T00:09:29.4Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,103,106,2022-03-21T00:09:32Z,6070000,,,0,,J. Alvarado REBOUND (Off:0 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,620.0,3.0,3.0,0.0,,,,,,,,
