actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
556,PT09M42.00S,2022-01-29T02:27:49.4Z,4,REGULAR,2pt,Jump Shot,[],1628369,18.084756898817346,70.09803921568627,1610612738,85,84,2022-01-29T02:27:58Z,5300000,-100.0,117.0,1,left,J. Tatum 15' fadeaway Jump Shot (20 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,,,,,,,,,15.46,Made,,,,,20.0,,,,,
557,PT09M20.00S,2022-01-29T02:28:14.3Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612737,85,84,2022-01-29T02:28:49Z,5310000,,,0,,J. Brown shooting personal FOUL (4 PF) (Gallinari 2 FT),"[1627759, 201568]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,1199.0,4.0,0.0,Gallinari,201568.0,,,,,,,,,,,,
559,PT09M20.00S,2022-01-29T02:28:55.9Z,4,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,85,84,2022-01-29T02:29:19Z,5330000,,,0,,MISS D. Gallinari Free Throw 1 of 2,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,Missed,,,,,,,,,,
560,PT09M20.00S,2022-01-29T02:28:55.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,85,84,2022-01-29T02:29:19Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,
561,PT09M20.00S,2022-01-29T02:28:58.3Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,85,84,2022-01-29T02:29:03Z,5350000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M20.00S,2022-01-29T02:28:58.3Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,85,84,2022-01-29T02:29:03Z,5360000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M20.00S,2022-01-29T02:28:55.9Z,4,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,85,84,2022-01-29T02:29:19Z,5370000,,,0,,MISS D. Gallinari Free Throw 2 of 2,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,Missed,,,,,,,,,,
564,PT09M18.00S,2022-01-29T02:28:57.9Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,85,84,2022-01-29T02:29:19Z,5380000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,563.0,5.0,4.0,1.0,,,,,,
565,PT09M09.00S,2022-01-29T02:29:27.2Z,4,REGULAR,3pt,Jump Shot,[],1628369,32.013797634691194,60.5392156862745,1610612738,85,84,2022-01-29T02:29:35Z,5390000,-53.0,248.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,,,,,25.39,Missed,,,,,,,,,,
566,PT09M04.00S,2022-01-29T02:29:32.2Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,85,84,2022-01-29T02:29:32Z,5400000,,,0,,G. Williams REBOUND (Off:2 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,565.0,3.0,1.0,2.0,,,,,,
567,PT09M04.00S,2022-01-29T02:29:33.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,28.86005256241787,78.18627450980392,1610612738,85,84,2022-01-29T02:29:38Z,5410000,-141.0,219.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,26.02,Missed,,,,,,,,,,
568,PT09M04.00S,2022-01-29T02:29:33.0Z,4,REGULAR,rebound,defensive,[],101150,,,1610612737,85,84,2022-01-29T02:29:38Z,5420000,,,0,,L. Williams REBOUND (Off:0 Def:2),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,567.0,2.0,2.0,0.0,,,,,,
569,PT08M53.00S,2022-01-29T02:29:43.4Z,4,REGULAR,2pt,Jump Shot,[],101150,92.19776609724047,74.75490196078431,1610612737,85,84,2022-01-29T02:35:57Z,5430000,124.0,21.0,1,right,MISS L. Williams 12' fadeaway Shot,[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,,,,,,,,,12.55,Missed,,,,,,,,,,
570,PT08M49.00S,2022-01-29T02:29:47.4Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,85,84,2022-01-29T02:29:49Z,5440000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,569.0,6.0,5.0,1.0,,,,,,
571,PT08M34.00S,2022-01-29T02:30:05.0Z,4,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,85,84,2022-01-29T02:30:12Z,5450000,,,0,,J. Tatum lost ball out-of-bounds TURNOVER (5 TO),[1628369],1610612738.0,BOS,lost ball,,,Tatum,J. Tatum,,,,,5.0,,,1199.0,,,,,,,,,,,,,,,,
572,PT08M20.00S,2022-01-29T02:30:29.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612737,85,84,2022-01-29T02:30:52Z,5460000,,,0,,G. Williams personal FOUL (4 PF) (Gallinari 2 FT),"[1629684, 201568]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,1199.0,4.0,0.0,Gallinari,201568.0,,,,,,,,,,,,
574,PT08M20.00S,2022-01-29T02:31:00.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201568,,,1610612737,86,84,2022-01-29T02:31:00Z,5480000,,,0,,D. Gallinari Free Throw 1 of 2 (13 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,Made,,,,,13.0,,,,,
575,PT08M20.00S,2022-01-29T02:31:01.6Z,4,REGULAR,substitution,out,[],101150,,,1610612737,86,84,2022-01-29T02:31:10Z,5490000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M20.00S,2022-01-29T02:31:01.6Z,4,REGULAR,substitution,out,[],1629641,,,1610612737,86,84,2022-01-29T02:31:10Z,5500000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M20.00S,2022-01-29T02:31:01.6Z,4,REGULAR,substitution,out,[],1629684,,,1610612737,86,84,2022-01-29T02:31:10Z,5510000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M20.00S,2022-01-29T02:31:01.6Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,86,84,2022-01-29T02:31:10Z,5520000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M20.00S,2022-01-29T02:31:01.6Z,4,REGULAR,substitution,in,[],1629057,,,1610612737,86,84,2022-01-29T02:31:10Z,5530000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M20.00S,2022-01-29T02:31:01.6Z,4,REGULAR,substitution,in,[],203935,,,1610612737,86,84,2022-01-29T02:31:10Z,5540000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M20.00S,2022-01-29T02:31:23.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201568,,,1610612737,87,84,2022-01-29T02:31:23Z,5550000,,,0,,D. Gallinari Free Throw 2 of 2 (14 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,Made,,,,,14.0,,,,,
582,PT08M01.00S,2022-01-29T02:31:46.9Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.991458607095925,28.921568627450984,1610612738,87,84,2022-01-29T02:31:53Z,5560000,105.0,220.0,1,left,MISS J. Tatum 24' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,,,,,24.39,Missed,,,,,,,,,,
583,PT07M56.00S,2022-01-29T02:31:51.9Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,87,84,2022-01-29T02:31:53Z,5570000,,,0,,J. Brown REBOUND (Off:2 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,582.0,11.0,9.0,2.0,,,,,,
584,PT07M55.00S,2022-01-29T02:31:53.1Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,87,84,2022-01-29T02:31:58Z,5580000,,,0,,J. Brown bad pass TURNOVER (5 TO),"[1627759, 1629027]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,5.0,Young,1629027.0,,,,,,,,,,,,,,,,,
585,PT07M55.00S,2022-01-29T02:31:53.1Z,4,REGULAR,steal,,[],1629027,,,1610612737,87,84,2022-01-29T02:31:55Z,5590000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M43.00S,2022-01-29T02:32:05.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203992,76.42904073587385,8.57843137254902,1610612737,90,84,2022-01-29T02:32:21Z,5600000,-207.0,169.0,1,right,B. Bogdanovic 26' 3PT step back (14 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,26.74,Made,,,,,14.0,,,,,
587,PT07M41.00S,2022-01-29T02:32:12.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,90,84,2022-01-29T02:32:13Z,5610000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M41.00S,2022-01-29T02:34:28.8Z,4,REGULAR,substitution,out,[],1630168,,,1610612738,90,84,2022-01-29T02:35:02Z,5620000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M41.00S,2022-01-29T02:34:28.8Z,4,REGULAR,substitution,in,[],203991,,,1610612738,90,84,2022-01-29T02:35:02Z,5630000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M23.00S,2022-01-29T02:35:29.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,12.040078843626807,51.470588235294116,1610612738,90,84,2022-01-29T02:35:36Z,5640000,-7.0,61.0,1,left,MISS J. Brown 6' turnaround Hook,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,,,,,,,,,6.11,Missed,,,,,,,,,,
591,PT07M20.00S,2022-01-29T02:35:32.2Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,90,84,2022-01-29T02:35:36Z,5650000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,590.0,2.0,2.0,0.0,,,,,,
592,PT06M59.00S,2022-01-29T02:35:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.46057818659659,51.470588235294116,1610612737,92,84,2022-01-29T02:36:01Z,5660000,7.0,18.0,1,right,T. Young driving Layup (16 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,,,,1.98,Made,,,,,16.0,,,,,
593,PT06M44.00S,2022-01-29T02:36:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.521024967148489,50.245098039215684,1610612738,92,86,2022-01-29T02:36:22Z,5670000,-1.0,9.0,1,left,M. Smart driving Layup (17 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,,,,,,,,,0.89,Made,,,,,17.0,,,,,
595,PT06M18.00S,2022-01-29T02:36:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,86.41590013140605,50.98039215686274,1610612737,94,86,2022-01-29T02:36:48Z,5690000,5.0,75.0,1,right,B. Bogdanovic 7' driving floating Jump Shot (16 PTS),[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,7.54,Made,,,,,16.0,,,,,
596,PT05M59.00S,2022-01-29T02:37:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203471,10.463206307490145,56.86274509803921,1610612738,94,86,2022-01-29T02:37:08Z,5700000,-34.0,46.0,1,left,MISS D. Schroder driving Layup - blocked,"[203471, 203991]",1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,,,,,,,,,5.73,Missed,,,,,,Capela,203991.0,,,
597,PT05M59.00S,2022-01-29T02:37:00.8Z,4,REGULAR,block,,[],203991,,,1610612738,94,86,2022-01-29T02:37:03Z,5710000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M56.00S,2022-01-29T02:37:03.8Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,94,86,2022-01-29T02:37:08Z,5720000,,,0,,T. Young REBOUND (Off:1 Def:7),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,596.0,8.0,7.0,1.0,,,,,,
599,PT05M53.00S,2022-01-29T02:37:07.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,69.59592641261499,68.62745098039215,1610612737,97,86,2022-01-29T02:37:45Z,5730000,93.0,233.0,1,right,T. Young 25' 3PT step back (19 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,,,,25.12,Made,,,,,19.0,,,,,
600,PT05M51.00S,2022-01-29T02:37:15.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,97,86,2022-01-29T02:37:15Z,5740000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M51.00S,2022-01-29T02:39:32.7Z,4,REGULAR,substitution,out,[],203471,,,1610612738,97,86,2022-01-29T02:39:46Z,5750000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M51.00S,2022-01-29T02:39:32.7Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,97,86,2022-01-29T02:39:46Z,5760000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M38.00S,2022-01-29T02:40:23.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,6.389618922470433,49.01960784313725,1610612738,97,86,2022-01-29T02:40:30Z,5770000,5.0,8.0,1,left,MISS R. Williams III alley-oop Layup,[1629057],1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,,,,,,,,,0.9,Missed,,,,,,,,,,
604,PT05M36.00S,2022-01-29T02:40:25.0Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,97,86,2022-01-29T02:40:30Z,5780000,,,0,,T. Young REBOUND (Off:1 Def:8),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,603.0,9.0,8.0,1.0,,,,,,
605,PT05M23.00S,2022-01-29T02:40:39.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,67.36202365308804,20.588235294117645,1610612737,97,86,2022-01-29T02:40:44Z,5790000,-147.0,254.0,1,right,MISS T. Young 29' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,,,,29.38,Missed,,,,,,,,,,
606,PT05M19.00S,2022-01-29T02:40:43.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,97,86,2022-01-29T02:40:44Z,5800000,,,0,,J. Brown REBOUND (Off:2 Def:10),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,605.0,12.0,10.0,2.0,,,,,,
607,PT05M14.00S,2022-01-29T02:40:49.5Z,4,REGULAR,foul,offensive,['inpenalty'],1627759,,,1610612738,97,86,2022-01-29T02:40:57Z,5810000,,,0,,J. Brown charge offensive FOUL (5 PF),"[1627759, 1629027]",1610612738.0,BOS,charge,,,Brown,J. Brown,,,,,,,,201639.0,5.0,0.0,Young,1629027.0,,,,,,,,,,,,
609,PT05M14.00S,2022-01-29T02:40:49.5Z,4,REGULAR,turnover,offensive foul,[],1627759,,,1610612738,97,86,2022-01-29T02:40:49Z,5830000,,,0,,J. Brown offensive foul TURNOVER (6 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,6.0,,,201639.0,,,,,,,,,,,,,,,,
610,PT05M14.00S,2022-01-29T02:41:08.3Z,4,REGULAR,substitution,out,[],203991,,,1610612737,97,86,2022-01-29T02:41:14Z,5840000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M14.00S,2022-01-29T02:41:08.3Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,97,86,2022-01-29T02:41:14Z,5850000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M59.00S,2022-01-29T02:41:38.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,92.59198423127464,50.73529411764706,1610612737,97,86,2022-01-29T02:41:44Z,5860000,4.0,17.0,1,right,MISS T. Young driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,,,,1.75,Missed,,,,,,,,,,
613,PT04M54.00S,2022-01-29T02:41:43.5Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612737,97,86,2022-01-29T02:41:44Z,5870000,,,0,,J. Collins REBOUND (Off:2 Def:7),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,612.0,9.0,7.0,2.0,,,,,,
614,PT04M54.00S,2022-01-29T02:41:42.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628381,94.40999984741211,50.0,1610612737,99,86,2022-01-29T02:41:42Z,5880000,0.0,0.0,1,right,J. Collins tip Layup (20 PTS),[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,,,,,,,,,0.0,Made,,,,,20.0,,,,,
615,PT04M46.00S,2022-01-29T02:41:51.2Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,99,86,2022-01-29T02:41:56Z,5890000,,,0,,J. Brown lost ball TURNOVER (7 TO),"[1627759, 1629027]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,7.0,Young,1629027.0,,,,,,,,,,,,,,,,,
616,PT04M46.00S,2022-01-29T02:41:51.2Z,4,REGULAR,steal,,[],1629027,,,1610612737,99,86,2022-01-29T02:41:53Z,5900000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M24.00S,2022-01-29T02:42:13.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628381,77.7431011826544,63.970588235294116,1610612737,99,86,2022-01-29T02:42:20Z,5910000,70.0,157.0,1,right,MISS J. Collins 17' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,17.16,Missed,,,,,,,,,,
618,PT04M21.00S,2022-01-29T02:42:16.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,99,86,2022-01-29T02:42:20Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,617.0,,,,,,,,,
619,PT04M21.00S,2022-01-29T02:42:20.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,99,86,2022-01-29T02:42:20Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M21.00S,2022-01-29T02:42:25.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,99,86,2022-01-29T02:42:25Z,5940000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M08.00S,2022-01-29T02:44:16.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629027,68.01905387647832,20.098039215686274,1610612737,99,86,2022-01-29T02:44:23Z,5950000,-150.0,248.0,1,right,MISS T. Young 28' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,,,,28.97,Missed,,,,,,,,,,
622,PT04M03.00S,2022-01-29T02:44:21.8Z,4,REGULAR,rebound,defensive,[],1629641,,,1610612738,99,86,2022-01-29T02:44:23Z,5960000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,621.0,1.0,1.0,0.0,,,,,,
623,PT03M58.00S,2022-01-29T02:44:31.7Z,4,REGULAR,foul,offensive,['inpenalty'],203935,,,1610612738,99,86,2022-01-29T02:44:45Z,5970000,,,0,,M. Smart offensive FOUL (4 PF),"[203935, 1629027]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,201639.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,
625,PT03M58.00S,2022-01-29T02:44:31.7Z,4,REGULAR,turnover,offensive foul,[],203935,,,1610612738,99,86,2022-01-29T02:44:31Z,5990000,,,0,,M. Smart offensive foul TURNOVER (1 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,1.0,,,201639.0,,,,,,,,,,,,,,,,
626,PT03M39.00S,2022-01-29T02:45:10.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203992,69.20170827858082,22.058823529411764,1610612737,102,86,2022-01-29T02:45:19Z,6000000,-140.0,237.0,1,right,B. Bogdanovic 27' 3PT  (19 PTS) (D. Hunter 2 AST),"[203992, 1629631]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,27.51,Made,,,,,19.0,,,D. Hunter,1629631.0,2.0
628,PT03M24.00S,2022-01-29T02:45:29.3Z,4,REGULAR,foul,personal,[],1629027,,,1610612738,102,86,2022-01-29T02:45:37Z,6020000,,,0,,T. Young personal FOUL (3 PF),"[1629027, 203935]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,201639.0,3.0,1.0,Smart,203935.0,,,,,,,,,,,,
630,PT03M14.00S,2022-01-29T02:46:00.7Z,4,REGULAR,3pt,Jump Shot,[],1629641,10.33180026281209,3.6764705882352944,1610612738,102,86,2022-01-29T02:46:05Z,6040000,232.0,45.0,1,left,MISS R. Langford 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,23.59,Missed,,,,,,,,,,
631,PT03M11.00S,2022-01-29T02:46:03.7Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,102,86,2022-01-29T02:46:05Z,6050000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,630.0,3.0,3.0,0.0,,,,,,
632,PT02M56.00S,2022-01-29T02:46:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612737,102,86,2022-01-29T02:46:49Z,6060000,,,0,,R. Langford shooting personal FOUL (2 PF) (Collins 2 FT),"[1629641, 1628381]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,1198.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,
634,PT02M56.00S,2022-01-29T02:46:51.3Z,4,REGULAR,freethrow,1 of 2,[],1628381,,,1610612737,103,86,2022-01-29T02:47:16Z,6080000,,,0,,J. Collins Free Throw 1 of 2 (21 PTS),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,Made,,,,,21.0,,,,,
695,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,out,[],1628369,,,1610612737,103,86,2022-01-29T03:07:54Z,6125000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
696,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,out,[],1627759,,,1610612737,103,86,2022-01-29T03:07:54Z,6147500,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
697,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,out,[],203935,,,1610612737,103,86,2022-01-29T03:07:54Z,6158750,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
698,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,out,[],1629057,,,1610612737,103,86,2022-01-29T03:07:54Z,6164375,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
699,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,in,[],1630202,,,1610612737,103,86,2022-01-29T03:07:54Z,6167187,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
700,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,in,[],1630174,,,1610612737,103,86,2022-01-29T03:07:54Z,6168593,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
701,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,in,[],1628981,,,1610612737,103,86,2022-01-29T03:07:54Z,6169296,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,
702,PT02M56.00S,2022-01-29T02:47:10.7Z,4,REGULAR,substitution,in,[],1630573,,,1610612737,103,86,2022-01-29T03:07:54Z,6169648,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,
