actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
556,PT03M15.00S,2022-01-22T02:42:07.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629130,70.90998685939553,22.30392156862745,1610612748,105,99,2022-01-22T02:42:17Z,5470000,-138.0,221.0,1,right,D. Robinson 26' 3PT  (16 PTS) (J. Butler 7 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.07,Made,16.0,J. Butler,202710.0,7.0,,,,,,,,,,,,,,,
558,PT03M13.00S,2022-01-22T02:42:13.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,105,99,2022-01-22T02:42:13Z,5490000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT03M13.00S,2022-01-22T02:43:36.3Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,105,99,2022-01-22T02:43:49Z,5500000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT03M13.00S,2022-01-22T02:43:36.3Z,4,REGULAR,substitution,in,[],203991,,,1610612737,105,99,2022-01-22T02:43:49Z,5510000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT02M53.00S,2022-01-22T02:44:03.8Z,4,REGULAR,3pt,Jump Shot,[],1628989,28.465834428383708,75.73529411764706,1610612737,105,99,2022-01-22T02:44:09Z,5520000,-129.0,215.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
562,PT02M49.00S,2022-01-22T02:44:07.8Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,105,99,2022-01-22T02:55:10Z,5530000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,561.0,2.0,2.0,0.0,,,,,,,,,
563,PT02M41.00S,2022-01-22T02:44:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.46057818659659,50.49019607843137,1610612748,105,101,2022-01-22T02:47:52Z,5540000,2.0,18.0,1,right,B. Adebayo cutting Layup (19 PTS) (J. Butler 8 AST),"[1628389, 202710]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,1.86,Made,19.0,J. Butler,202710.0,8.0,,,,,,,,,,,,,,,
565,PT02M29.00S,2022-01-22T02:44:29.0Z,4,REGULAR,foul,personal,['2freethrow'],202710,,,1610612737,105,101,2022-01-22T02:44:53Z,5560000,,,0,,J. Butler shooting personal FOUL (1 PF) (Young 2 FT),"[202710, 1629027]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,,,,,,,1201.0,,,,,,1.0,0.0,Young,1629027.0,,,,,
567,PT02M29.00S,2022-01-22T02:44:55.4Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,106,101,2022-01-22T02:44:55Z,5580000,,,0,,T. Young Free Throw 1 of 2 (26 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
568,PT02M29.00S,2022-01-22T02:45:11.9Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,107,101,2022-01-22T02:45:11Z,5590000,,,0,,T. Young Free Throw 2 of 2 (27 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
569,PT02M19.00S,2022-01-22T02:45:26.8Z,4,REGULAR,violation,kicked ball,[],1629027,,,1610612748,107,101,2022-01-22T02:45:31Z,5600000,,,0,,T. Young kicked ball VIOLATION,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
570,PT02M07.00S,2022-01-22T02:45:47.8Z,4,REGULAR,2pt,Jump Shot,[],1628389,78.40013140604468,21.323529411764707,1610612748,107,103,2022-01-22T02:45:52Z,5610000,-143.0,151.0,1,right,B. Adebayo 20' Jump Shot (21 PTS) (D. Robinson 3 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,20.79,Made,21.0,D. Robinson,1629130.0,3.0,,,,,,,,,,,,,,,
572,PT01M50.00S,2022-01-22T02:46:04.9Z,4,REGULAR,3pt,Jump Shot,[],1629027,43.18331143232589,50.49019607843137,1610612737,107,103,2022-01-22T02:46:09Z,5630000,-2.0,353.0,1,left,MISS T. Young 35' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,35.34,Missed,,,,,,,,,,,,,,,,,,,
573,PT01M47.00S,2022-01-22T02:46:07.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,107,103,2022-01-22T02:46:09Z,5640000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,572.0,6.0,5.0,1.0,,,,,,,,,
574,PT01M26.00S,2022-01-22T02:46:29.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612748,107,103,2022-01-22T02:46:55Z,5650000,,,0,,D. Hunter shooting personal FOUL (3 PF) (Butler 2 FT),"[1629631, 202710]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,,,,,,,1626301.0,,,,,,3.0,0.0,Butler,202710.0,,,,,
576,PT01M26.00S,2022-01-22T02:46:59.2Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,107,104,2022-01-22T02:46:59Z,5670000,,,0,,J. Butler Free Throw 1 of 2 (12 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
577,PT01M26.00S,2022-01-22T02:47:08.1Z,4,REGULAR,substitution,out,[],1626153,,,1610612748,107,104,2022-01-22T02:47:12Z,5680000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M26.00S,2022-01-22T02:47:08.1Z,4,REGULAR,substitution,in,[],1628381,,,1610612748,107,104,2022-01-22T02:47:12Z,5690000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT01M26.00S,2022-01-22T02:47:24.0Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,107,105,2022-01-22T02:47:24Z,5700000,,,0,,J. Butler Free Throw 2 of 2 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
580,PT01M11.00S,2022-01-22T02:47:47.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,107,105,2022-01-22T02:47:47Z,5710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT01M07.00S,2022-01-22T02:48:08.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.338370565045992,50.245098039215684,1610612737,109,105,2022-01-22T02:48:13Z,5720000,-1.0,-2.0,1,left,C. Capela alley-oop DUNK (6 PTS) (T. Young 7 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.26,Made,6.0,T. Young,1629027.0,7.0,,,,,,,,,,,,,,,
583,PT00M55.10S,2022-01-22T02:48:22.1Z,4,REGULAR,3pt,Jump Shot,[],1629130,92.06636005256242,4.411764705882353,1610612748,109,108,2022-01-22T02:48:27Z,5740000,-228.0,22.0,1,right,D. Robinson 3PT  (19 PTS) (G. Vincent 9 AST),"[1629130, 1629216]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,22.9,Made,19.0,G. Vincent,1629216.0,9.0,,,,,,,,,,,,,,,
585,PT00M31.40S,2022-01-22T02:48:54.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,109,108,2022-01-22T02:49:23Z,5760000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,201640.0,,,,,,,,,,,,,,
586,PT00M31.40S,2022-01-22T02:49:38.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,109,108,2022-01-22T02:49:38Z,5770000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M31.40S,2022-01-22T02:50:44.7Z,4,REGULAR,substitution,out,[],1628381,,,1610612748,109,108,2022-01-22T02:50:55Z,5780000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT00M31.40S,2022-01-22T02:50:44.7Z,4,REGULAR,substitution,in,[],1626153,,,1610612748,109,108,2022-01-22T02:50:55Z,5790000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M22.80S,2022-01-22T02:51:29.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,92.9862023653088,50.49019607843137,1610612748,109,108,2022-01-22T02:51:33Z,5800000,2.0,13.0,1,right,MISS J. Butler alley-oop Layup,[202710],1610612748.0,MIA,alley-oop,,,Butler,J. Butler,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,,
590,PT00M20.70S,2022-01-22T02:51:32.0Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,109,108,2022-01-22T02:51:32Z,5810000,,,0,,D. Hunter REBOUND (Off:0 Def:9),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,589.0,9.0,9.0,0.0,,,,,,,,,
591,PT00M15.40S,2022-01-22T02:51:39.7Z,4,REGULAR,foul,personal,[],1629216,,,1610612737,109,108,2022-01-22T02:51:49Z,5820000,,,0,,G. Vincent take personal FOUL (5 PF),"[1629216, 1629027]",1610612748.0,MIA,take,,,Vincent,G. Vincent,,,,,,,,,,,201640.0,,,,,,5.0,0.0,Young,1629027.0,,,,,
593,PT00M15.40S,2022-01-22T02:52:05.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,109,108,2022-01-22T02:52:05Z,5840000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M15.40S,2022-01-22T02:53:22.8Z,4,REGULAR,substitution,out,[],203991,,,1610612737,109,108,2022-01-22T02:53:42Z,5850000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M15.40S,2022-01-22T02:53:22.8Z,4,REGULAR,substitution,out,[],1629130,,,1610612737,109,108,2022-01-22T02:53:42Z,5860000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M15.40S,2022-01-22T02:53:22.8Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,109,108,2022-01-22T02:53:42Z,5870000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M15.40S,2022-01-22T02:53:22.8Z,4,REGULAR,substitution,in,[],1628997,,,1610612737,109,108,2022-01-22T02:53:42Z,5880000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M10.70S,2022-01-22T02:53:56.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612737,109,108,2022-01-22T02:54:55Z,5890000,,,0,,G. Vincent take personal FOUL (6 PF) (Young 2 FT),"[1629216, 1629027]",1610612748.0,MIA,take,,,Vincent,G. Vincent,,,,,,,,,,,1201.0,,,,,,6.0,0.0,Young,1629027.0,,,,,
600,PT00M10.70S,2022-01-22T02:54:10.8Z,4,REGULAR,substitution,out,[],1629216,,,1610612737,109,108,2022-01-22T02:54:44Z,5910000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M10.70S,2022-01-22T02:54:10.8Z,4,REGULAR,substitution,in,[],1629130,,,1610612737,109,108,2022-01-22T02:54:44Z,5920000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M10.70S,2022-01-22T02:54:56.4Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,109,108,2022-01-22T02:54:56Z,5930000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
603,PT00M10.70S,2022-01-22T02:54:56.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,109,108,2022-01-22T02:54:56Z,5940000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,
604,PT00M10.70S,2022-01-22T02:55:03.6Z,4,REGULAR,substitution,out,[],1628381,,,1610612737,109,108,2022-01-22T02:55:21Z,5950000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M10.70S,2022-01-22T02:55:03.6Z,4,REGULAR,substitution,out,[],1629130,,,1610612737,109,108,2022-01-22T02:55:21Z,5960000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M10.70S,2022-01-22T02:55:03.6Z,4,REGULAR,substitution,in,[],203991,,,1610612737,109,108,2022-01-22T02:55:21Z,5970000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M10.70S,2022-01-22T02:55:03.6Z,4,REGULAR,substitution,in,[],203473,,,1610612737,109,108,2022-01-22T02:55:21Z,5980000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M10.70S,2022-01-22T02:55:27.7Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,110,108,2022-01-22T02:55:27Z,5990000,,,0,,T. Young Free Throw 2 of 2 (28 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,28.0,,,,,,,,,,,,,,,,,,
609,PT00M10.70S,2022-01-22T02:55:30.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,110,108,2022-01-22T02:55:30Z,6000000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M10.70S,2022-01-22T02:56:20.9Z,4,REGULAR,substitution,out,[],1629027,,,1610612748,110,108,2022-01-22T02:57:08Z,6010000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M10.70S,2022-01-22T02:56:20.9Z,4,REGULAR,substitution,out,[],203473,,,1610612748,110,108,2022-01-22T02:57:08Z,6020000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M10.70S,2022-01-22T02:56:20.9Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,110,108,2022-01-22T02:57:08Z,6040000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M10.70S,2022-01-22T02:56:20.9Z,4,REGULAR,substitution,in,[],1628381,,,1610612748,110,108,2022-01-22T02:57:53Z,6045000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M05.60S,2022-01-22T02:57:27.1Z,4,REGULAR,3pt,Jump Shot,[],202710,96.99819316688568,96.59160539215686,1610612748,110,108,2022-01-22T02:57:55Z,6050000,233.0,-24.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
615,PT00M02.60S,2022-01-22T02:57:30.1Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612748,110,108,2022-01-22T02:58:40Z,6060000,,,0,,M. Strus REBOUND (Off:2 Def:0),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,614.0,2.0,0.0,2.0,,,,,,,,,
616,PT00M02.00S,2022-01-22T02:57:35.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629622,94.40999984741211,50.0,1610612748,110,108,2022-01-22T02:58:22Z,6070000,0.0,0.0,1,right,MISS M. Strus tip Layup,[1629622],1610612748.0,MIA,tip,,,Strus,M. Strus,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
617,PT00M01.00S,2022-01-22T02:57:36.0Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,110,108,2022-01-22T02:58:22Z,6080000,,,0,,D. Hunter REBOUND (Off:0 Def:10),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,616.0,10.0,10.0,0.0,,,,,,,,,
619,PT00M00.00S,2022-01-22T02:57:56.8Z,4,REGULAR,period,end,[],0,,,1610612737,110,108,2022-01-22T02:57:56Z,6090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M00.00S,2022-01-22T02:57:59.1Z,4,REGULAR,game,end,[],0,,,0,110,108,2022-01-22T02:57:59Z,6100000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
