actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
178,PT10M55.00S,2022-03-15T00:07:42.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,5.590000152587891,50.0,1610612757,31,36,2022-03-15T00:07:42Z,1760000,0.0,0.0,1,left,D. Eubanks tip DUNK (6 PTS),[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,0.0,Made,,,,,,,6.0,,,,,,,,,,,,
179,PT10M44.00S,2022-03-15T00:07:53.2Z,2,REGULAR,turnover,bad pass,[],101150,,,1610612737,31,36,2022-03-15T00:07:57Z,1770000,,,0,,L. Williams bad pass TURNOVER (1 TO),"[101150, 1627739]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,1.0,Dunn,1627739.0,,,,,,
180,PT10M44.00S,2022-03-15T00:07:53.2Z,2,REGULAR,steal,,[],1627739,,,1610612757,31,36,2022-03-15T00:08:05Z,1780000,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M41.00S,2022-03-15T00:07:56.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630190,28.33442838370565,21.568627450980394,1610612757,31,39,2022-03-15T00:08:47Z,1790000,142.0,214.0,1,left,E. Hughes 25' 3PT running (3 PTS),[1630190],1610612757.0,POR,running,,,Hughes,E. Hughes,,,,,25.68,Made,,,,,,,3.0,,,,,,,,,,,,
182,PT10M21.00S,2022-03-15T00:08:16.0Z,2,REGULAR,2pt,Jump Shot,[],1628989,84.31340341655716,65.93137254901961,1610612737,33,39,2022-03-15T00:09:57Z,1800000,80.0,95.0,1,right,K. Huerter 12' pullup Jump Shot (7 PTS) (K. Knox II 1 AST),"[1628989, 1628995]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,12.4,Made,,,,,,,7.0,K. Knox II,1628995.0,1.0,,,,,,,,,
184,PT10M00.00S,2022-03-15T00:08:37.2Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612757,33,39,2022-03-15T00:08:41Z,1820000,,,0,,K. Dunn bad pass TURNOVER (2 TO),"[1627739, 203992]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,2.0,Bogdanovic,203992.0,,,,,,
185,PT10M00.00S,2022-03-15T00:08:37.2Z,2,REGULAR,steal,,[],203992,,,1610612737,33,39,2022-03-15T00:08:39Z,1830000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M52.00S,2022-03-15T00:08:45.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,93.77463863337714,50.245098039215684,1610612737,35,39,2022-03-15T00:11:20Z,1840000,1.0,6.0,1,right,O. Okongwu cutting Layup (4 PTS) (B. Bogdanovic 3 AST),"[1630168, 203992]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,0.61,Made,,,,,,,4.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,
188,PT09M27.00S,2022-03-15T00:09:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629234,30.305519053876477,26.47058823529412,1610612757,35,39,2022-03-15T00:09:15Z,1860000,118.0,232.0,1,left,MISS D. Eubanks 26' 3PT,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M24.00S,2022-03-15T00:09:13.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,35,39,2022-03-15T00:09:15Z,1870000,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
190,PT09M12.00S,2022-03-15T00:09:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,80.89684625492772,49.50980392156863,1610612737,37,39,2022-03-15T00:09:29Z,1880000,-2.0,127.0,1,right,K. Huerter 12' turnaround Jump Shot (9 PTS),[1628989],1610612737.0,ATL,turnaround,,,Huerter,K. Huerter,,,,,12.71,Made,,,,,,,9.0,,,,,,,,,,,,
191,PT09M06.00S,2022-03-15T00:09:32.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,5.338370565045992,50.0,1610612757,37,41,2022-03-15T00:09:36Z,1890000,0.0,-2.0,1,left,G. Brown III alley-oop DUNK (2 PTS) (K. Dunn 1 AST),"[1630535, 1627739]",1610612757.0,POR,alley-oop,,,Brown III,G. Brown III,,,,,0.23,Made,,,,,,,2.0,K. Dunn,1627739.0,1.0,,,,,,,,,
193,PT08M49.00S,2022-03-15T00:09:50.4Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612737,37,41,2022-03-15T00:10:16Z,1910000,,,0,,K. Dunn shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1627739, 1630168]",1610612757.0,POR,shooting,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Okongwu,1630168.0,
195,PT08M49.00S,2022-03-15T00:10:18.8Z,2,REGULAR,freethrow,1 of 2,[],1630168,,,1610612737,38,41,2022-03-15T00:10:43Z,1930000,,,0,,O. Okongwu Free Throw 1 of 2 (5 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
196,PT08M49.00S,2022-03-15T00:10:19.6Z,2,REGULAR,substitution,out,[],1628995,,,1610612737,38,41,2022-03-15T00:10:31Z,1940000,,,0,,SUB out: K. Knox II,[1628995],1610612737.0,ATL,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M49.00S,2022-03-15T00:10:19.6Z,2,REGULAR,substitution,out,[],1630535,,,1610612737,38,41,2022-03-15T00:10:31Z,1950000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M49.00S,2022-03-15T00:10:19.6Z,2,REGULAR,substitution,out,[],1629234,,,1610612737,38,41,2022-03-15T00:10:31Z,1960000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M49.00S,2022-03-15T00:10:19.6Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,38,41,2022-03-15T00:10:31Z,1970000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M49.00S,2022-03-15T00:10:19.6Z,2,REGULAR,substitution,in,[],1629604,,,1610612737,38,41,2022-03-15T00:10:31Z,1980000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M49.00S,2022-03-15T00:10:19.6Z,2,REGULAR,substitution,in,[],1630570,,,1610612737,38,41,2022-03-15T00:10:31Z,1990000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M49.00S,2022-03-15T00:10:18.8Z,2,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,38,41,2022-03-15T00:10:43Z,2000000,,,0,,MISS O. Okongwu Free Throw 2 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M47.00S,2022-03-15T00:10:20.8Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,38,41,2022-03-15T00:10:43Z,2010000,,,0,,C. Elleby REBOUND (Off:1 Def:5),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,202.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
204,PT08M36.00S,2022-03-15T00:10:52.8Z,2,REGULAR,2pt,Jump Shot,[],1630190,22.158344283837057,45.34313725490196,1610612757,38,43,2022-03-15T00:10:58Z,2020000,23.0,156.0,1,left,E. Hughes 15' turnaround Jump Shot (5 PTS),[1630190],1610612757.0,POR,turnaround,,,Hughes,E. Hughes,,,,,15.75,Made,,,,,,,5.0,,,,,,,,,,,,
205,PT08M23.00S,2022-03-15T00:11:11.0Z,2,REGULAR,foul,personal,[],1630553,,,1610612737,38,43,2022-03-15T00:11:16Z,2030000,,,0,,K. Johnson personal FOUL (1 PF),"[1630553, 1630168]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Okongwu,1630168.0,
207,PT08M16.00S,2022-03-15T00:11:35.2Z,2,REGULAR,2pt,Jump Shot,[],1629631,88.38699080157687,17.401960784313726,1610612737,38,43,2022-03-15T00:11:40Z,2050000,-163.0,57.0,1,right,MISS D. Hunter 17' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,17.26,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M13.00S,2022-03-15T00:11:38.2Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612757,38,43,2022-03-15T00:11:40Z,2060000,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
209,PT08M09.00S,2022-03-15T00:11:42.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627739,18.2161629434954,51.71568627450981,1610612757,38,43,2022-03-15T00:15:12Z,2070000,-9.0,119.0,1,left,MISS K. Dunn 11' running pullup Shot,[1627739],1610612757.0,POR,running pullup,,,Dunn,K. Dunn,,,,,11.9,Missed,,,,,,,,,,,,,,,,,,,
210,PT08M04.00S,2022-03-15T00:11:47.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,38,43,2022-03-15T00:11:51Z,2080000,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
211,PT07M56.00S,2022-03-15T00:11:55.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101150,84.31340341655716,39.705882352941174,1610612737,38,43,2022-03-15T00:12:00Z,2090000,-51.0,95.0,1,right,MISS L. Williams 10' fadeaway Shot,[101150],1610612737.0,ATL,fadeaway,,,Williams,L. Williams,,,,,10.81,Missed,,,,,,,,,,,,,,,,,,,
212,PT07M53.00S,2022-03-15T00:11:58.0Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612757,38,43,2022-03-15T00:12:00Z,2100000,,,0,,K. Dunn REBOUND (Off:0 Def:2),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
213,PT07M42.00S,2022-03-15T00:12:09.2Z,2,REGULAR,3pt,Jump Shot,[],1630553,31.09395532194481,41.17647058823529,1610612757,38,43,2022-03-15T00:12:16Z,2110000,44.0,240.0,1,left,MISS K. Johnson 24' step back 3PT,[1630553],1610612757.0,POR,step back,,,Johnson,K. Johnson,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M39.00S,2022-03-15T00:12:12.2Z,2,REGULAR,rebound,offensive,[],1629604,,,1610612757,38,43,2022-03-15T00:12:16Z,2120000,,,0,,C. Elleby REBOUND (Off:2 Def:5),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,213.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
215,PT07M39.00S,2022-03-15T00:12:13.2Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612757,38,43,2022-03-15T00:12:39Z,2130000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Elleby 2 FT),"[1628989, 1629604]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Elleby,1629604.0,
217,PT07M39.00S,2022-03-15T00:12:40.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629604,,,1610612757,38,44,2022-03-15T00:12:40Z,2150000,,,0,,C. Elleby Free Throw 1 of 2 (1 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
218,PT07M39.00S,2022-03-15T00:12:41.1Z,2,REGULAR,substitution,out,[],1628989,,,1610612757,38,44,2022-03-15T00:12:48Z,2160000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M39.00S,2022-03-15T00:12:41.1Z,2,REGULAR,substitution,out,[],101150,,,1610612757,38,44,2022-03-15T00:12:48Z,2170000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M39.00S,2022-03-15T00:12:41.1Z,2,REGULAR,substitution,in,[],1626153,,,1610612757,38,44,2022-03-15T00:12:48Z,2180000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M39.00S,2022-03-15T00:12:41.1Z,2,REGULAR,substitution,in,[],1629027,,,1610612757,38,44,2022-03-15T00:12:48Z,2190000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M39.00S,2022-03-15T00:13:01.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629604,,,1610612757,38,45,2022-03-15T00:13:01Z,2200000,,,0,,C. Elleby Free Throw 2 of 2 (2 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,Made,,,,,,,2.0,,,,,,,,,,,,
223,PT07M28.00S,2022-03-15T00:13:14.4Z,2,REGULAR,3pt,Jump Shot,[],203992,74.32654402102497,84.06862745098039,1610612737,38,45,2022-03-15T00:13:19Z,2210000,170.0,189.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M24.00S,2022-03-15T00:13:17.4Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612737,38,45,2022-03-15T00:13:17Z,2220000,,,0,,D. Wright REBOUND (Off:1 Def:0),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,223.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
225,PT07M23.00S,2022-03-15T00:13:18.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,96.92838370565046,94.85294117647058,1610612737,38,45,2022-03-15T00:13:24Z,2230000,224.0,-24.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M19.00S,2022-03-15T00:13:22.8Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612757,38,45,2022-03-15T00:13:24Z,2240000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
227,PT07M12.00S,2022-03-15T00:13:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,6.389618922470433,50.0,1610612757,38,45,2022-03-15T00:13:36Z,2250000,0.0,8.0,1,left,MISS K. Dunn driving Layup,[1627739],1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,0.76,Missed,,,,,,,,,,,,,,,,,,,
228,PT07M10.00S,2022-03-15T00:13:32.0Z,2,REGULAR,rebound,offensive,[],1630570,,,1610612757,38,45,2022-03-15T00:13:36Z,2260000,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,227.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
229,PT07M10.00S,2022-03-15T00:13:33.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630570,5.590000152587891,50.0,1610612757,38,47,2022-03-15T00:13:33Z,2270000,0.0,0.0,1,left,T. Watford tip DUNK (9 PTS),[1630570],1610612757.0,POR,tip,,,Watford,T. Watford,,,,,0.0,Made,,,,,,,9.0,,,,,,,,,,,,
230,PT07M06.00S,2022-03-15T00:13:48.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,38,47,2022-03-15T00:13:48Z,2280000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M06.00S,2022-03-15T00:16:05.6Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,38,47,2022-03-15T00:16:23Z,2290000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M06.00S,2022-03-15T00:16:05.6Z,2,REGULAR,substitution,in,[],203991,,,1610612737,38,47,2022-03-15T00:16:23Z,2300000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M51.00S,2022-03-15T00:16:54.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.51182654402102,49.50980392156863,1610612737,40,47,2022-03-15T00:16:59Z,2310000,-2.0,8.0,1,right,C. Capela alley-oop DUNK (4 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,0.89,Made,,,,,,,4.0,T. Young,1629027.0,5.0,,,,,,,,,
235,PT06M27.00S,2022-03-15T00:17:20.6Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612757,40,47,2022-03-15T00:17:40Z,2330000,,,0,,C. Capela shooting personal FOUL (1 PF) (Watford 2 FT),"[203991, 1630570]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Watford,1630570.0,
237,PT06M27.00S,2022-03-15T00:17:43.6Z,2,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,40,48,2022-03-15T00:17:43Z,2350000,,,0,,T. Watford Free Throw 1 of 2 (10 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
238,PT06M27.00S,2022-03-15T00:17:56.9Z,2,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,40,49,2022-03-15T00:17:56Z,2360000,,,0,,T. Watford Free Throw 2 of 2 (11 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
239,PT06M16.00S,2022-03-15T00:18:08.8Z,2,REGULAR,3pt,Jump Shot,[],203992,67.09921156373193,50.49019607843137,1610612737,40,49,2022-03-15T00:18:15Z,2370000,2.0,257.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
240,PT06M14.00S,2022-03-15T00:18:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,40,49,2022-03-15T00:18:15Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,
241,PT06M14.00S,2022-03-15T00:18:14.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,40,49,2022-03-15T00:18:14Z,2390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M13.00S,2022-03-15T00:18:31.2Z,2,REGULAR,foul,personal,[],1630190,,,1610612737,40,49,2022-03-15T00:18:43Z,2400000,,,0,,E. Hughes personal FOUL (2 PF),"[1630190, 1629631]",1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,201640.0,2.0,0.0,Hunter,1629631.0,
244,PT06M13.00S,2022-03-15T00:18:49.7Z,2,REGULAR,substitution,out,[],1627739,,,1610612737,40,49,2022-03-15T00:18:59Z,2420000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M13.00S,2022-03-15T00:18:49.7Z,2,REGULAR,substitution,out,[],1630190,,,1610612737,40,49,2022-03-15T00:18:59Z,2430000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M13.00S,2022-03-15T00:18:49.7Z,2,REGULAR,substitution,in,[],1628404,,,1610612737,40,49,2022-03-15T00:18:59Z,2440000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M13.00S,2022-03-15T00:18:49.7Z,2,REGULAR,substitution,in,[],1630314,,,1610612737,40,49,2022-03-15T00:18:59Z,2450000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M01.00S,2022-03-15T00:19:17.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,97.84822601839684,4.166666666666666,1610612737,40,49,2022-03-15T00:19:21Z,2460000,-229.0,-32.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M58.00S,2022-03-15T00:19:20.0Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,40,49,2022-03-15T00:19:24Z,2470000,,,0,,C. Elleby REBOUND (Off:2 Def:6),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,248.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
250,PT05M50.00S,2022-03-15T00:19:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,5.601182654402102,48.03921568627451,1610612757,40,49,2022-03-15T00:19:32Z,2480000,10.0,0.0,1,left,MISS K. Johnson driving Layup,[1630553],1610612757.0,POR,driving,,,Johnson,K. Johnson,,,,,0.98,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M48.00S,2022-03-15T00:19:29.4Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,40,49,2022-03-15T00:19:32Z,2490000,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,250.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
252,PT05M44.00S,2022-03-15T00:19:33.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,67.36202365308804,53.18627450980392,1610612737,40,49,2022-03-15T00:20:23Z,2500000,16.0,254.0,1,right,MISS T. Young 25' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
253,PT05M41.00S,2022-03-15T00:19:36.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,40,49,2022-03-15T00:19:40Z,2510000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,252.0,,,,,,,,,,,,,,,,,,
254,PT05M41.00S,2022-03-15T00:19:40.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,40,49,2022-03-15T00:19:40Z,2520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M40.00S,2022-03-15T00:19:51.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,90.22667542706965,50.0,1610612737,40,49,2022-03-15T00:19:57Z,2530000,0.0,39.0,1,right,MISS B. Bogdanovic alley-oop Layup,[203992],1610612737.0,ATL,alley-oop,,,Bogdanovic,B. Bogdanovic,,,,,3.94,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M35.00S,2022-03-15T00:19:56.2Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,40,49,2022-03-15T00:19:56Z,2540000,,,0,,B. Bogdanovic REBOUND (Off:2 Def:0),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,255.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
257,PT05M35.00S,2022-03-15T00:19:56.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203992,94.40999984741211,50.0,1610612737,42,49,2022-03-15T00:21:32Z,2550000,0.0,0.0,1,right,B. Bogdanovic putback Layup (4 PTS),[203992],1610612737.0,ATL,putback,,,Bogdanovic,B. Bogdanovic,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
258,PT05M20.00S,2022-03-15T00:20:10.4Z,2,REGULAR,2pt,Jump Shot,[],1630553,9.674770039421814,68.13725490196079,1610612757,42,49,2022-03-15T00:20:14Z,2560000,-91.0,38.0,1,left,MISS K. Johnson 9' driving floating Shot,[1630553],1610612757.0,POR,driving floating,,,Johnson,K. Johnson,,,,,9.85,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M19.00S,2022-03-15T00:20:11.4Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,42,49,2022-03-15T00:20:14Z,2570000,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,258.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
260,PT05M14.00S,2022-03-15T00:20:20.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629604,,,1610612737,42,49,2022-03-15T00:21:14Z,2580000,,,0,,C. Elleby personal FOUL (2 PF) (Wright 2 FT),"[1629604, 1626153]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Wright,1626153.0,
262,PT05M14.00S,2022-03-15T00:20:46.2Z,2,REGULAR,freethrow,1 of 2,[],1626153,,,1610612737,43,49,2022-03-15T00:20:46Z,2600000,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
263,PT05M14.00S,2022-03-15T00:20:47.4Z,2,REGULAR,substitution,out,[],203992,,,1610612737,43,49,2022-03-15T00:21:05Z,2610000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
