actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
447,PT03M00.00S,2022-03-26T01:08:23.9Z,3,REGULAR,foul,personal,[],1627780,,,1610612737,91,79,2022-03-26T01:08:29Z,4420000,,,0,,G. Payton II personal FOUL (3 PF),"[1627780, 1629027]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Young,1629027.0,
449,PT03M00.00S,2022-03-26T01:08:32.6Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,91,79,2022-03-26T01:08:40Z,4440000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M00.00S,2022-03-26T01:08:32.6Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,91,79,2022-03-26T01:08:40Z,4460000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M00.00S,2022-03-26T01:08:32.6Z,3,REGULAR,substitution,in,[],201568,,,1610612737,91,79,2022-03-26T01:08:40Z,4470000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M00.00S,2022-03-26T01:08:32.6Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,91,79,2022-03-26T01:08:47Z,4480000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M35.00S,2022-03-26T01:09:09.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,12.828515111695138,47.05882352941176,1610612737,91,79,2022-03-26T01:09:13Z,4490000,15.0,68.0,1,left,MISS T. Young 6' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,6.97,Missed,,,,,,,,,,,,,,,,,,,
455,PT02M33.00S,2022-03-26T01:09:11.2Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,91,79,2022-03-26T01:09:13Z,4500000,,,0,,G. Payton II REBOUND (Off:2 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,454.0,4.0,2.0,2.0,,,,,,,,,,,
456,PT02M27.00S,2022-03-26T01:09:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627814,92.9862023653088,49.50980392156863,1610612744,91,81,2022-03-26T01:09:22Z,4510000,-2.0,13.0,1,right,D. Lee cutting Layup (6 PTS) (D. Green 3 AST),"[1627814, 203110]",1610612744.0,GSW,cutting,,,Lee,D. Lee,,,,,1.36,Made,6.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,,
458,PT02M14.00S,2022-03-26T01:09:34.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,91,81,2022-03-26T01:09:34Z,4530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M13.00S,2022-03-26T01:09:59.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,91,81,2022-03-26T01:09:59Z,4540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M02.00S,2022-03-26T01:10:15.5Z,3,REGULAR,2pt,Jump Shot,[],201568,23.603810775295663,73.0392156862745,1610612737,93,81,2022-03-26T01:10:20Z,4550000,-115.0,169.0,1,left,D. Gallinari 20' pullup Jump Shot (23 PTS) (T. Young 10 AST),"[201568, 1629027]",1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,20.49,Made,23.0,T. Young,1629027.0,10.0,,,,,,,,,,,,,,,
462,PT01M40.00S,2022-03-26T01:10:38.2Z,3,REGULAR,turnover,bad pass,[],202691,,,1610612744,93,81,2022-03-26T01:10:43Z,4570000,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1629027]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,2.0,Young,1629027.0,,,,,,,,
463,PT01M40.00S,2022-03-26T01:10:38.2Z,3,REGULAR,steal,,[],1629027,,,1610612737,93,81,2022-03-26T01:10:40Z,4580000,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M36.00S,2022-03-26T01:10:45.7Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612737,93,81,2022-03-26T01:11:04Z,4590000,,,0,,D. Green shooting personal FOUL (1 PF) (Luwawu-Cabarrot 2 FT),"[203110, 1627789]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,,,,,,,1363.0,,,1.0,0.0,Luwawu-Cabarrot,1627789.0,
466,PT01M36.00S,2022-03-26T01:11:09.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627789,,,1610612737,94,81,2022-03-26T01:11:09Z,4610000,,,0,,T. Luwawu-Cabarrot Free Throw 1 of 2 (4 PTS),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
467,PT01M36.00S,2022-03-26T01:11:22.6Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627789,,,1610612737,95,81,2022-03-26T01:11:22Z,4620000,,,0,,T. Luwawu-Cabarrot Free Throw 2 of 2 (5 PTS),[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
468,PT01M21.00S,2022-03-26T01:11:40.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627814,81.68528252299606,48.28431372549019,1610612744,95,81,2022-03-26T01:11:45Z,4630000,-9.0,120.0,1,right,MISS D. Lee 12' pullup Shot,[1627814],1610612744.0,GSW,pullup,,,Lee,D. Lee,,,,,12.0,Missed,,,,,,,,,,,,,,,,,,,
469,PT01M18.00S,2022-03-26T01:11:43.8Z,3,REGULAR,rebound,offensive,[],202691,,,1610612744,95,81,2022-03-26T01:23:34Z,4640000,,,0,,K. Thompson REBOUND (Off:1 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,468.0,5.0,4.0,1.0,,,,,,,,,,,
470,PT01M10.00S,2022-03-26T01:11:52.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202691,80.3712220762155,70.83333333333334,1610612744,95,81,2022-03-26T01:11:57Z,4650000,104.0,132.0,1,right,MISS K. Thompson 16' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,16.82,Missed,,,,,,,,,,,,,,,,,,,
471,PT01M07.00S,2022-03-26T01:11:55.3Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,95,81,2022-03-26T01:11:57Z,4660000,,,0,,D. Green REBOUND (Off:2 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,470.0,5.0,3.0,2.0,,,,,,,,,,,
472,PT01M03.00S,2022-03-26T01:11:59.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202691,67.23061760840999,47.30392156862745,1610612744,95,81,2022-03-26T01:12:05Z,4670000,-13.0,256.0,1,right,MISS K. Thompson 25' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
473,PT01M00.00S,2022-03-26T01:12:02.6Z,3,REGULAR,rebound,offensive,[],203490,,,1610612744,95,81,2022-03-26T01:12:05Z,4680000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,472.0,3.0,1.0,2.0,,,,,,,,,,,
474,PT01M00.00S,2022-03-26T01:12:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,93.64323258869908,49.754901960784316,1610612744,95,83,2022-03-26T01:12:09Z,4690000,-1.0,7.0,1,right,O. Porter Jr. putback Layup (4 PTS),[203490],1610612744.0,GSW,putback,,,Porter Jr.,O. Porter Jr.,,,,,0.74,Made,4.0,,,,,,,,,,,,,,,,,,
475,PT00M40.40S,2022-03-26T01:12:25.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,27.151773981603156,19.11764705882353,1610612737,95,83,2022-03-26T01:12:30Z,4700000,154.0,203.0,1,left,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
476,PT00M38.00S,2022-03-26T01:12:28.1Z,3,REGULAR,rebound,offensive,[],1626153,,,1610612737,95,83,2022-03-26T01:12:30Z,4710000,,,0,,D. Wright REBOUND (Off:2 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,475.0,3.0,1.0,2.0,,,,,,,,,,,
477,PT00M32.60S,2022-03-26T01:12:33.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,32.276609724047304,59.068627450980394,1610612737,98,83,2022-03-26T01:12:42Z,4720000,-45.0,251.0,1,left,T. Young 25' 3PT  (26 PTS) (D. Wright 2 AST),"[1629027, 1626153]",1610612737.0,ATL,,,,Young,T. Young,,,,,25.5,Made,26.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,,,
479,PT00M24.10S,2022-03-26T01:12:51.5Z,3,REGULAR,foul,offensive,[],203110,,,1610612744,98,83,2022-03-26T01:12:59Z,4740000,,,0,,D. Green off-the-ball offensive FOUL (2 PF),"[203110, 1629027]",1610612744.0,GSW,off-the-ball,,,Green,D. Green,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Young,1629027.0,
481,PT00M24.10S,2022-03-26T01:12:51.5Z,3,REGULAR,turnover,offensive foul,[],203110,,,1610612744,98,83,2022-03-26T01:12:51Z,4760000,,,0,,D. Green offensive foul TURNOVER (5 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,5.0,,,204059.0,,,,,,,
482,PT00M24.10S,2022-03-26T01:13:08.0Z,3,REGULAR,substitution,out,[],203490,,,1610612737,98,83,2022-03-26T01:13:13Z,4770000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M24.10S,2022-03-26T01:13:08.0Z,3,REGULAR,substitution,in,[],1629308,,,1610612737,98,83,2022-03-26T01:13:13Z,4780000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M05.00S,2022-03-26T01:13:37.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626153,27.94021024967148,75.24509803921569,1610612737,101,83,2022-03-26T01:13:42Z,4790000,-126.0,210.0,1,left,D. Wright 24' 3PT  (3 PTS) (T. Young 11 AST),"[1626153, 1629027]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,24.51,Made,3.0,T. Young,1629027.0,11.0,,,,,,,,,,,,,,,
486,PT00M01.10S,2022-03-26T01:13:47.4Z,3,REGULAR,foul,personal,[],1629027,,,1610612744,101,83,2022-03-26T01:13:55Z,4810000,,,0,,T. Young take personal FOUL (3 PF),"[1629027, 1627814]",1610612737.0,ATL,take,,,Young,T. Young,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Lee,1627814.0,
488,PT00M01.10S,2022-03-26T01:14:02.5Z,3,REGULAR,substitution,out,[],1629308,,,1610612744,101,83,2022-03-26T01:14:10Z,4830000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M01.10S,2022-03-26T01:14:02.5Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,101,83,2022-03-26T01:14:10Z,4840000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M01.10S,2022-03-26T01:14:02.5Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,101,83,2022-03-26T01:14:24Z,4850000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M01.10S,2022-03-26T01:14:02.5Z,3,REGULAR,substitution,in,[],203952,,,1610612744,101,83,2022-03-26T01:14:24Z,4860000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M00.00S,2022-03-26T01:14:38.1Z,3,REGULAR,period,end,[],0,,,1610612744,101,83,2022-03-26T01:14:38Z,4870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,out,['startperiod'],1627789,,,1610612744,101,83,2022-03-26T01:16:59Z,4880000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612744,101,83,2022-03-26T01:16:59Z,4890000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,out,['startperiod'],203110,,,1610612744,101,83,2022-03-26T01:16:59Z,4900000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,101,83,2022-03-26T01:16:59Z,4910000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,in,['startperiod'],101150,,,1610612744,101,83,2022-03-26T01:16:59Z,4920000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,in,['startperiod'],1628989,,,1610612744,101,83,2022-03-26T01:16:59Z,4930000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,in,['startperiod'],1626172,,,1610612744,101,83,2022-03-26T01:16:59Z,4940000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-03-26T01:16:26.5Z,4,REGULAR,substitution,in,['startperiod'],1627780,,,1610612744,101,83,2022-03-26T01:16:59Z,4950000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-03-26T01:17:18.0Z,4,REGULAR,period,start,[],0,,,1610612737,101,83,2022-03-26T01:17:18Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M39.00S,2022-03-26T01:17:38.9Z,4,REGULAR,3pt,Jump Shot,[],1628989,34.37910643889619,63.970588235294116,1610612737,101,83,2022-03-26T01:17:44Z,4970000,-70.0,271.0,1,left,MISS K. Huerter 27' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,27.96,Missed,,,,,,,,,,,,,,,,,,,
503,PT11M34.00S,2022-03-26T01:17:43.9Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,101,83,2022-03-26T01:17:44Z,4980000,,,0,,K. Thompson REBOUND (Off:1 Def:5),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,502.0,6.0,5.0,1.0,,,,,,,,,,,
504,PT11M27.00S,2022-03-26T01:17:50.0Z,4,REGULAR,3pt,Jump Shot,[],202691,73.9323258869908,84.55882352941177,1610612744,101,86,2022-03-26T01:17:54Z,4990000,173.0,193.0,1,right,K. Thompson 25' 3PT  (27 PTS) (J. Poole 7 AST),"[202691, 1629673]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,25.87,Made,27.0,J. Poole,1629673.0,7.0,,,,,,,,,,,,,,,
506,PT11M03.00S,2022-03-26T01:18:13.6Z,4,REGULAR,2pt,Jump Shot,[],1628989,9.280551905387648,30.392156862745097,1610612737,101,86,2022-03-26T01:18:18Z,5010000,98.0,35.0,1,left,MISS K. Huerter 10' driving floating bank Shot,[1628989],1610612737.0,ATL,driving floating bank,,,Huerter,K. Huerter,,,,,10.4,Missed,,,,,,,,,,,,,,,,,,,
507,PT11M01.00S,2022-03-26T01:18:15.6Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,101,86,2022-03-26T01:18:18Z,5020000,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,506.0,5.0,4.0,1.0,,,,,,,,,,,
508,PT10M56.00S,2022-03-26T01:18:21.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",101150,9.543363994743759,42.64705882352941,1610612737,101,86,2022-03-26T01:18:27Z,5030000,37.0,37.0,1,left,MISS L. Williams driving floating bank Shot,[101150],1610612737.0,ATL,driving floating bank,,,Williams,L. Williams,,,,,5.23,Missed,,,,,,,,,,,,,,,,,,,
509,PT10M52.00S,2022-03-26T01:18:25.6Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,101,86,2022-03-26T01:18:27Z,5040000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,508.0,4.0,3.0,1.0,,,,,,,,,,,
510,PT10M47.00S,2022-03-26T01:18:30.0Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,101,86,2022-03-26T01:18:34Z,5050000,,,0,,J. Poole bad pass TURNOVER (3 TO),"[1629673, 1626153]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,3.0,Wright,1626153.0,,,,,,,,
511,PT10M47.00S,2022-03-26T01:18:30.0Z,4,REGULAR,steal,,[],1626153,,,1610612737,101,86,2022-03-26T01:18:32Z,5060000,,,0,,D. Wright STEAL (1 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M29.00S,2022-03-26T01:18:48.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201568,18.478975032851512,48.28431372549019,1610612737,103,86,2022-03-26T01:18:54Z,5070000,9.0,121.0,1,left,D. Gallinari 12' turnaround fadeaway Jump Shot (25 PTS),[201568],1610612737.0,ATL,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,12.15,Made,25.0,,,,,,,,,,,,,,,,,,
513,PT10M15.00S,2022-03-26T01:19:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,93.24901445466492,49.26470588235294,1610612744,103,88,2022-03-26T01:19:06Z,5080000,-4.0,11.0,1,right,G. Payton II cutting Layup (6 PTS) (J. Poole 8 AST),"[1627780, 1629673]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,1.16,Made,6.0,J. Poole,1629673.0,8.0,,,,,,,,,,,,,,,
515,PT10M02.00S,2022-03-26T01:19:16.6Z,4,REGULAR,turnover,out-of-bounds,[],101150,,,1610612737,103,88,2022-03-26T01:19:22Z,5100000,,,0,,L. Williams bad pass out-of-bounds TURNOVER (1 TO),[101150],1610612737.0,ATL,bad pass,,,Williams,L. Williams,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,,
516,PT09M48.00S,2022-03-26T01:19:33.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,93.38042049934296,50.0,1610612744,103,90,2022-03-26T01:19:40Z,5110000,0.0,10.0,1,right,G. Payton II cutting Layup (8 PTS) (K. Thompson 3 AST),"[1627780, 202691]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,0.97,Made,8.0,K. Thompson,202691.0,3.0,,,,,,,,,,,,,,,
518,PT09M29.00S,2022-03-26T01:19:57.2Z,4,REGULAR,foul,offensive,[],1630168,,,1610612737,103,90,2022-03-26T01:20:15Z,5130000,,,0,,O. Okongwu off-the-ball offensive FOUL (2 PF),"[1630168, 1627814]",1610612737.0,ATL,off-the-ball,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,204059.0,,,2.0,0.0,Lee,1627814.0,
520,PT09M29.00S,2022-03-26T01:19:57.2Z,4,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,103,90,2022-03-26T01:20:11Z,5150000,,,0,,O. Okongwu offensive foul TURNOVER (2 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,2.0,,,204059.0,,,,,,,
521,PT09M21.00S,2022-03-26T01:20:18.4Z,4,REGULAR,turnover,bad pass,[],1627780,,,1610612744,103,90,2022-03-26T01:20:22Z,5160000,,,0,,G. Payton II bad pass TURNOVER (2 TO),"[1627780, 1626153]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,2.0,Wright,1626153.0,,,,,,,,
522,PT09M21.00S,2022-03-26T01:20:18.4Z,4,REGULAR,steal,,[],1626153,,,1610612737,103,90,2022-03-26T01:20:20Z,5170000,,,0,,D. Wright STEAL (2 STL),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M15.00S,2022-03-26T01:20:24.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628989,5.732588699080158,4.901960784313726,1610612737,103,90,2022-03-26T01:20:30Z,5180000,225.0,1.0,1,left,MISS K. Huerter running 3PT,[1628989],1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
524,PT09M11.00S,2022-03-26T01:20:28.6Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,103,90,2022-03-26T01:20:30Z,5190000,,,0,,K. Thompson REBOUND (Off:1 Def:6),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,523.0,7.0,6.0,1.0,,,,,,,,,,,
525,PT09M06.00S,2022-03-26T01:20:32.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202691,68.9388961892247,66.42156862745098,1610612744,103,93,2022-03-26T01:24:30Z,5200000,82.0,239.0,1,right,K. Thompson 25' 3PT running pullup (30 PTS),[202691],1610612744.0,GSW,running pullup,,,Thompson,K. Thompson,,,,,25.32,Made,30.0,,,,,,,,,,,,,,,,,,
526,PT09M06.00S,2022-03-26T01:20:38.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,103,93,2022-03-26T01:20:38Z,5210000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M06.00S,2022-03-26T01:22:31.2Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,103,93,2022-03-26T01:23:19Z,5220000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M06.00S,2022-03-26T01:22:31.2Z,4,REGULAR,substitution,out,[],201568,,,1610612737,103,93,2022-03-26T01:23:19Z,5230000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M06.00S,2022-03-26T01:22:31.2Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,103,93,2022-03-26T01:23:19Z,5240000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M06.00S,2022-03-26T01:22:31.2Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,103,93,2022-03-26T01:23:19Z,5250000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M06.00S,2022-03-26T01:22:31.2Z,4,REGULAR,substitution,in,[],203991,,,1610612737,103,93,2022-03-26T01:23:19Z,5260000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M06.00S,2022-03-26T01:22:31.2Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,103,93,2022-03-26T01:23:19Z,5270000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M50.00S,2022-03-26T01:23:45.5Z,4,REGULAR,3pt,Jump Shot,[],1628989,11.251642575558476,3.9215686274509802,1610612737,103,93,2022-03-26T01:23:49Z,5280000,230.0,53.0,1,left,MISS K. Huerter 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
534,PT08M47.00S,2022-03-26T01:23:48.5Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,103,93,2022-03-26T01:23:49Z,5290000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,533.0,3.0,3.0,0.0,,,,,,,,,,,
535,PT08M38.00S,2022-03-26T01:23:57.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,93.11760840998686,49.01960784313725,1610612744,103,95,2022-03-26T01:24:02Z,5300000,-5.0,12.0,1,right,K. Looney cutting DUNK (6 PTS) (J. Poole 9 AST),"[1626172, 1629673]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,1.31,Made,6.0,J. Poole,1629673.0,9.0,,,,,,,,,,,,,,,
537,PT08M23.00S,2022-03-26T01:24:18.6Z,4,REGULAR,foul,offensive,[],203991,,,1610612737,103,95,2022-03-26T01:24:35Z,5320000,,,0,,C. Capela off-the-ball offensive FOUL (1 PF),"[203991, 1627814]",1610612737.0,ATL,off-the-ball,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,204059.0,,,1.0,0.0,Lee,1627814.0,
