actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
469,PT11M18.00S,2022-02-04T02:18:44.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,100,91,2022-02-04T02:18:44Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,468.0,,,,,,,,,,
470,PT11M18.00S,2022-02-04T02:18:59.1Z,4,REGULAR,freethrow,2 of 2,[],1630168,,,1610612737,101,91,2022-02-04T02:18:59Z,4640000,,,0,,O. Okongwu Free Throw 2 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
471,PT11M05.00S,2022-02-04T02:19:13.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,17.0335085413929,51.470588235294116,1610612756,101,91,2022-02-04T02:19:17Z,4650000,-7.0,108.0,1,left,MISS C. Johnson 10' driving floating Shot,[1629661],1610612756.0,PHX,driving floating,,,Johnson,C. Johnson,,,,,,,,10.79,Missed,,,,,,,,,,,,,,,
472,PT11M02.00S,2022-02-04T02:19:16.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,101,91,2022-02-04T02:19:17Z,4660000,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,471.0,2.0,1.0,1.0,,,,,,,
473,PT10M58.00S,2022-02-04T02:19:20.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,72.35545335085413,20.34313725490196,1610612737,101,91,2022-02-04T02:19:59Z,4670000,-148.0,207.0,1,right,MISS K. Huerter 25' running pullup 3PT,[1628989],1610612737.0,ATL,running pullup,,,Huerter,K. Huerter,,,,,,,,25.5,Missed,,,,,,,,,,,,,,,
474,PT10M55.00S,2022-02-04T02:19:23.1Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,101,91,2022-02-04T02:19:26Z,4680000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,473.0,4.0,4.0,0.0,,,,,,,
475,PT10M55.00S,2022-02-04T02:19:26.8Z,4,REGULAR,foul,personal,[],203992,,,1610612756,101,91,2022-02-04T02:19:34Z,4690000,,,0,,B. Bogdanovic take personal FOUL (3 PF),"[203992, 101108]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,101283.0,3.0,0.0,Paul,101108.0,,
477,PT10M40.00S,2022-02-04T02:19:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,11.645860709592641,48.03921568627451,1610612756,101,91,2022-02-04T02:19:57Z,4710000,10.0,57.0,1,left,MISS C. Paul driving floating Shot,[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,,,,5.78,Missed,,,,,,,,,,,,,,,
478,PT10M36.00S,2022-02-04T02:19:56.8Z,4,REGULAR,rebound,defensive,[],1626153,,,1610612737,101,91,2022-02-04T02:19:57Z,4720000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,477.0,2.0,2.0,0.0,,,,,,,
479,PT10M30.00S,2022-02-04T02:20:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,94.03745072273325,48.77450980392157,1610612737,103,91,2022-02-04T02:20:06Z,4730000,-6.0,4.0,1,right,B. Bogdanovic driving Layup (11 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,0.7,Made,11.0,,,,,,,,,,,,,,
480,PT10M19.00S,2022-02-04T02:20:12.3Z,4,REGULAR,3pt,Jump Shot,[],1626164,23.866622864651774,12.5,1610612756,103,91,2022-02-04T02:20:16Z,4740000,188.0,172.0,1,left,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,25.43,Missed,,,,,,,,,,,,,,,
481,PT10M17.00S,2022-02-04T02:20:14.3Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,103,91,2022-02-04T02:20:16Z,4750000,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,480.0,3.0,2.0,1.0,,,,,,,
482,PT10M06.00S,2022-02-04T02:20:26.7Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612737,103,91,2022-02-04T02:20:33Z,4760000,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[203992, 1629661]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,2.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
483,PT10M06.00S,2022-02-04T02:20:26.7Z,4,REGULAR,steal,,[],1629661,,,1610612756,103,91,2022-02-04T02:20:28Z,4770000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
484,PT10M03.00S,2022-02-04T02:20:31.3Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612756,103,91,2022-02-04T02:20:52Z,4780000,,,0,,B. Bogdanovic shooting personal FOUL (4 PF) (Booker 2 FT),"[203992, 1626164]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,1627524.0,4.0,0.0,Booker,1626164.0,,
486,PT10M03.00S,2022-02-04T02:20:55.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626164,,,1610612756,103,92,2022-02-04T02:21:18Z,4800000,,,0,,D. Booker Free Throw 1 of 2 (22 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
487,PT10M03.00S,2022-02-04T02:20:57.7Z,4,REGULAR,substitution,out,[],203992,,,1610612756,103,92,2022-02-04T02:21:07Z,4810000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
488,PT10M03.00S,2022-02-04T02:20:57.7Z,4,REGULAR,substitution,in,[],1629631,,,1610612756,103,92,2022-02-04T02:21:07Z,4820000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M03.00S,2022-02-04T02:20:55.7Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626164,,,1610612756,103,92,2022-02-04T02:21:18Z,4830000,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,Missed,,,,,,,,,,,,,,,
490,PT10M01.00S,2022-02-04T02:20:57.7Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,103,92,2022-02-04T02:21:18Z,4840000,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,489.0,3.0,3.0,0.0,,,,,,,
491,PT09M44.00S,2022-02-04T02:21:34.5Z,4,REGULAR,3pt,Jump Shot,[],201568,72.88107752956637,16.666666666666664,1610612737,103,92,2022-02-04T02:21:39Z,4850000,-167.0,202.0,1,right,MISS D. Gallinari 26' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,26.22,Missed,,,,,,,,,,,,,,,
492,PT09M41.00S,2022-02-04T02:21:37.5Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,103,92,2022-02-04T02:21:39Z,4860000,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,491.0,4.0,2.0,2.0,,,,,,,
493,PT09M36.00S,2022-02-04T02:21:44.8Z,4,REGULAR,foul,personal,[],101108,,,1610612737,103,92,2022-02-04T02:21:52Z,4870000,,,0,,C. Paul personal FOUL (3 PF),"[101108, 1629631]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Hunter,1629631.0,,
495,PT09M36.00S,2022-02-04T02:21:56.5Z,4,REGULAR,substitution,out,[],1626164,,,1610612737,103,92,2022-02-04T02:21:59Z,4890000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M36.00S,2022-02-04T02:21:56.5Z,4,REGULAR,substitution,in,[],203109,,,1610612737,103,92,2022-02-04T02:21:59Z,4900000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M30.00S,2022-02-04T02:22:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,93.51182654402102,49.01960784313725,1610612737,103,92,2022-02-04T02:22:21Z,4910000,-5.0,8.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,,,,0.98,Missed,,,,,,,,,,,,,,,
498,PT09M28.00S,2022-02-04T02:22:12.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,103,92,2022-02-04T02:22:29Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,497.0,,,,,,,,,,
499,PT09M28.00S,2022-02-04T02:22:17.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,103,92,2022-02-04T02:22:17Z,4930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M23.00S,2022-02-04T02:22:36.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201568,78.0059132720105,11.029411764705882,1610612737,103,92,2022-02-04T02:22:43Z,4940000,-195.0,154.0,1,right,MISS D. Gallinari 24' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,24.85,Missed,,,,,,,,,,,,,,,
502,PT09M20.00S,2022-02-04T02:22:39.9Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,103,92,2022-02-04T02:22:43Z,4950000,,,0,,C. Johnson REBOUND (Off:1 Def:5),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,501.0,6.0,5.0,1.0,,,,,,,
503,PT09M15.00S,2022-02-04T02:22:48.6Z,4,REGULAR,foul,offensive,[],201580,,,1610612756,103,92,2022-02-04T02:22:55Z,4960000,,,0,,J. McGee off-the-ball offensive FOUL (1 PF),"[201580, 1626153]",1610612756.0,PHX,off-the-ball,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Wright,1626153.0,,
505,PT09M15.00S,2022-02-04T02:22:48.6Z,4,REGULAR,turnover,offensive foul,[],201580,,,1610612756,103,92,2022-02-04T02:22:48Z,4980000,,,0,,J. McGee offensive foul TURNOVER (1 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,1.0,,,,,,,,,,,,,2530.0,,,,,,
506,PT09M03.00S,2022-02-04T02:23:14.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,87.46714848883047,62.254901960784316,1610612737,105,92,2022-02-04T02:23:18Z,4990000,61.0,65.0,1,right,K. Huerter 8' pullup Jump Shot (19 PTS),[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,,8.96,Made,19.0,,,,,,,,,,,,,,
507,PT08M48.00S,2022-02-04T02:23:29.0Z,4,REGULAR,2pt,Jump Shot,[],203109,11.251642575558476,30.392156862745097,1610612756,105,92,2022-02-04T02:23:35Z,5000000,98.0,53.0,1,left,MISS J. Crowder 11' pullup Shot,[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,,,,11.16,Missed,,,,,,,,,,,,,,,
508,PT08M46.00S,2022-02-04T02:23:31.0Z,4,REGULAR,rebound,defensive,[],201568,,,1610612737,105,92,2022-02-04T02:25:00Z,5010000,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,507.0,4.0,4.0,0.0,,,,,,,
509,PT08M43.00S,2022-02-04T02:23:38.8Z,4,REGULAR,foul,personal,['2freethrow'],101108,,,1610612737,105,92,2022-02-04T02:24:07Z,5020000,,,0,,C. Paul shooting personal FOUL (4 PF) (Hunter 2 FT),"[101108, 1629631]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,101283.0,4.0,0.0,Hunter,1629631.0,,
511,PT08M43.00S,2022-02-04T02:24:08.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629631,,,1610612737,106,92,2022-02-04T02:24:27Z,5040000,,,0,,D. Hunter Free Throw 1 of 2 (13 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
512,PT08M43.00S,2022-02-04T02:24:08.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629631,,,1610612737,106,92,2022-02-04T02:24:27Z,5050000,,,0,,MISS D. Hunter Free Throw 2 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,Missed,,,,,,,,,,,,,,,
513,PT08M40.00S,2022-02-04T02:24:11.4Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,106,92,2022-02-04T02:24:27Z,5060000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,512.0,2.0,2.0,0.0,,,,,,,
514,PT08M30.00S,2022-02-04T02:24:39.7Z,4,REGULAR,foul,personal,[],1629631,,,1610612756,106,92,2022-02-04T02:24:44Z,5070000,,,0,,D. Hunter personal FOUL (5 PF),"[1629631, 101108]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,2530.0,5.0,0.0,Paul,101108.0,,
516,PT08M30.00S,2022-02-04T02:24:53.4Z,4,REGULAR,substitution,out,[],1629631,,,1610612756,106,92,2022-02-04T02:25:01Z,5090000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M30.00S,2022-02-04T02:24:53.4Z,4,REGULAR,substitution,out,[],1630188,,,1610612756,106,92,2022-02-04T02:25:01Z,5100000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M30.00S,2022-02-04T02:24:53.4Z,4,REGULAR,substitution,in,[],203992,,,1610612756,106,92,2022-02-04T02:25:01Z,5110000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M30.00S,2022-02-04T02:24:53.4Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,106,92,2022-02-04T02:25:01Z,5120000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M23.00S,2022-02-04T02:25:15.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,5.601182654402102,49.754901960784316,1610612756,106,94,2022-02-04T02:25:21Z,5130000,1.0,0.0,1,left,J. McGee alley-oop DUNK (12 PTS) (C. Paul 10 AST),"[201580, 101108]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,,,,0.12,Made,12.0,C. Paul,101108.0,10.0,,,,,,,,,,,
522,PT08M07.00S,2022-02-04T02:25:31.3Z,4,REGULAR,3pt,Jump Shot,[],1628989,82.47371879106439,92.64705882352942,1610612737,106,94,2022-02-04T02:25:36Z,5150000,213.0,112.0,1,right,MISS K. Huerter 24' pullup 3PT,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,,,,24.09,Missed,,,,,,,,,,,,,,,
523,PT08M04.00S,2022-02-04T02:25:34.3Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,106,94,2022-02-04T02:25:36Z,5160000,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,522.0,7.0,5.0,2.0,,,,,,,
524,PT07M55.00S,2022-02-04T02:25:43.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,10.988830486202366,39.705882352941174,1610612756,106,94,2022-02-04T02:25:50Z,5170000,51.0,51.0,1,left,MISS C. Paul 7' driving floating Shot,[101108],1610612756.0,PHX,driving floating,,,Paul,C. Paul,,,,,,,,7.23,Missed,,,,,,,,,,,,,,,
525,PT07M49.00S,2022-02-04T02:25:49.6Z,4,REGULAR,rebound,defensive,[],1628989,,,1610612737,106,94,2022-02-04T02:25:50Z,5180000,,,0,,K. Huerter REBOUND (Off:0 Def:3),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,524.0,3.0,3.0,0.0,,,,,,,
526,PT07M31.00S,2022-02-04T02:26:07.0Z,4,REGULAR,turnover,bad pass,[],203992,,,1610612737,106,94,2022-02-04T02:26:11Z,5190000,,,0,,B. Bogdanovic bad pass TURNOVER (3 TO),"[203992, 1628969]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,3.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,
527,PT07M31.00S,2022-02-04T02:26:07.0Z,4,REGULAR,steal,,[],1628969,,,1610612756,106,94,2022-02-04T02:26:08Z,5200000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M28.00S,2022-02-04T02:26:12.0Z,4,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612756,106,94,2022-02-04T02:26:18Z,5210000,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (3 TO),[1628969],1610612756.0,PHX,bad pass,,,Bridges,M. Bridges,,,,,3.0,,,,,,,,,,,,,2530.0,,,,,,
529,PT07M28.00S,2022-02-04T02:26:18.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,106,94,2022-02-04T02:26:18Z,5220000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,106,94,2022-02-04T02:29:24Z,5230000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,out,[],201568,,,1610612737,106,94,2022-02-04T02:29:24Z,5240000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,106,94,2022-02-04T02:29:24Z,5250000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,106,94,2022-02-04T02:29:24Z,5260000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,in,[],203991,,,1610612737,106,94,2022-02-04T02:29:24Z,5270000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,in,[],1628381,,,1610612737,106,94,2022-02-04T02:29:24Z,5280000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,out,[],201580,,,1610612737,106,94,2022-02-04T02:29:43Z,5290000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M28.00S,2022-02-04T02:28:33.6Z,4,REGULAR,substitution,in,[],1626164,,,1610612737,106,94,2022-02-04T02:29:43Z,5300000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M08.00S,2022-02-04T02:30:04.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,93.24901445466492,49.26470588235294,1610612737,106,94,2022-02-04T02:30:10Z,5310000,-4.0,11.0,1,right,MISS J. Collins driving reverse Layup - blocked,"[1628381, 203109]",1610612737.0,ATL,driving reverse,,,Collins,J. Collins,,,,,,,,1.16,Missed,,,,,,,,,,,,,,Crowder,203109.0
539,PT07M08.00S,2022-02-04T02:30:04.0Z,4,REGULAR,block,,[],203109,,,1610612737,106,94,2022-02-04T02:30:06Z,5320000,,,0,,J. Crowder BLOCK (1 BLK),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M08.00S,2022-02-04T02:30:04.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,106,94,2022-02-04T02:30:10Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,538.0,,,,,,,,,,
541,PT07M08.00S,2022-02-04T02:30:10.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,106,94,2022-02-04T02:30:10Z,5340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M07.00S,2022-02-04T02:30:29.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,106,94,2022-02-04T02:30:29Z,5350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M05.00S,2022-02-04T02:30:45.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203992,90.3580814717477,94.85294117647058,1610612737,106,94,2022-02-04T02:30:50Z,5360000,224.0,38.0,1,right,MISS B. Bogdanovic 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,22.75,Missed,,,,,,,,,,,,,,,
544,PT07M02.00S,2022-02-04T02:30:48.2Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,106,94,2022-02-04T02:30:50Z,5370000,,,0,,M. Bridges REBOUND (Off:2 Def:6),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,543.0,8.0,6.0,2.0,,,,,,,
545,PT06M56.00S,2022-02-04T02:30:54.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628969,10.5946123521682,49.50980392156863,1610612756,106,96,2022-02-04T02:31:00Z,5380000,2.0,47.0,1,left,M. Bridges turnaround Jump Shot (24 PTS) (C. Paul 11 AST),"[1628969, 101108]",1610612756.0,PHX,turnaround,,,Bridges,M. Bridges,,,,,,,,4.72,Made,24.0,C. Paul,101108.0,11.0,,,,,,,,,,,
547,PT06M31.00S,2022-02-04T02:31:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,82.86793692509855,56.372549019607845,1610612737,106,96,2022-02-04T02:31:24Z,5400000,32.0,109.0,1,right,MISS J. Collins 11' driving floating Shot,[1628381],1610612737.0,ATL,driving floating,,,Collins,J. Collins,,,,,,,,11.31,Missed,,,,,,,,,,,,,,,
548,PT06M28.00S,2022-02-04T02:31:22.8Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,106,96,2022-02-04T02:31:24Z,5410000,,,0,,C. Johnson REBOUND (Off:1 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,547.0,7.0,6.0,1.0,,,,,,,
549,PT06M15.00S,2022-02-04T02:31:35.8Z,4,REGULAR,3pt,Jump Shot,[],203109,23.603810775295663,12.009803921568627,1610612756,106,99,2022-02-04T02:31:40Z,5420000,190.0,169.0,1,left,J. Crowder 25' 3PT  (8 PTS) (D. Booker 3 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,25.46,Made,8.0,D. Booker,1626164.0,3.0,,,,,,,,,,,
551,PT05M54.00S,2022-02-04T02:31:57.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.05059132720105,58.333333333333336,1610612737,108,99,2022-02-04T02:32:03Z,5440000,42.0,97.0,1,right,T. Young 10' driving floating Jump Shot (36 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,10.6,Made,36.0,,,,,,,,,,,,,,
552,PT05M54.00S,2022-02-04T02:32:02.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629661,,,1610612737,108,99,2022-02-04T02:32:29Z,5450000,,,0,,C. Johnson shooting personal FOUL (3 PF) (Young 1 FT),"[1629661, 1629027]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,1627524.0,3.0,0.0,Young,1629027.0,,
562,PT05M54.00S,2022-02-04T02:32:17.7Z,4,REGULAR,substitution,out,[],203991,,,1610612737,108,99,2022-02-04T02:33:08Z,5465000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M54.00S,2022-02-04T02:32:17.7Z,4,REGULAR,substitution,in,[],201568,,,1610612737,108,99,2022-02-04T02:33:08Z,5467500,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M54.00S,2022-02-04T02:32:32.8Z,4,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,108,99,2022-02-04T02:32:32Z,5470000,,,0,,MISS T. Young Free Throw 1 of 1,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Missed,,,,,,,,,,,,,,,
555,PT05M51.00S,2022-02-04T02:32:35.8Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,108,99,2022-02-04T02:32:36Z,5480000,,,0,,C. Johnson REBOUND (Off:1 Def:7),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,554.0,8.0,7.0,1.0,,,,,,,
