actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
266,PT04M05.00S,2021-12-23T01:25:41.7Z,2,REGULAR,3pt,Jump Shot,[],203476,10.463206307490145,97.05882352941177,1610612737,30,38,2021-12-23T01:25:46Z,2630000,-235.0,46.0,1,left,MISS G. Dieng 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
267,PT04M01.00S,2021-12-23T01:25:45.7Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612737,30,38,2021-12-23T01:25:46Z,2640000,,,0,,D. Wright REBOUND (Off:1 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,
268,PT03M56.00S,2021-12-23T01:25:49.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203992,9.543363994743759,49.50980392156863,1610612737,32,38,2021-12-23T01:25:54Z,2650000,2.0,37.0,1,left,B. Bogdanovic driving floating Jump Shot (6 PTS) (C. Reddish 1 AST),"[203992, 1629629]",1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,3.73,Made,6.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,,,,,
270,PT03M56.00S,2021-12-23T01:25:56.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,32,38,2021-12-23T01:25:56Z,2670000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M56.00S,2021-12-23T01:28:10.8Z,2,REGULAR,substitution,out,[],1629755,,,1610612753,32,38,2021-12-23T01:28:35Z,2680000,,,0,,SUB out: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M56.00S,2021-12-23T01:28:10.8Z,2,REGULAR,substitution,in,[],204025,,,1610612753,32,38,2021-12-23T01:28:35Z,2690000,,,0,,SUB in: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M37.00S,2021-12-23T01:29:15.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,84.05059132720105,54.90196078431373,1610612753,32,40,2021-12-23T01:29:21Z,2700000,25.0,97.0,1,right,F. Wagner 10' driving floating Jump Shot (11 PTS) (R. Lopez 2 AST),"[1630532, 201577]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,10.04,Made,11.0,R. Lopez,201577.0,2.0,,,,,,,,,,,,,,,
275,PT03M21.00S,2021-12-23T01:29:32.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,8.229303547963205,41.66666666666667,1610612737,32,40,2021-12-23T01:29:36Z,2720000,42.0,25.0,1,left,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,4.86,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M19.00S,2021-12-23T01:29:34.7Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,32,40,2021-12-23T01:29:34Z,2730000,,,0,,J. Collins REBOUND (Off:3 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,275.0,5.0,2.0,3.0,,,,,,,,,,,
277,PT03M13.00S,2021-12-23T01:29:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,6.521024967148489,49.50980392156863,1610612737,34,40,2021-12-23T01:29:45Z,2740000,2.0,9.0,1,left,D. Wright driving Layup (2 PTS) (G. Dieng 1 AST),"[1626153, 203476]",1610612737.0,ATL,driving,,,Wright,D. Wright,,,,,0.91,Made,2.0,G. Dieng,203476.0,1.0,,,,,,,,,,,,,,,
279,PT02M55.00S,2021-12-23T01:29:58.0Z,2,REGULAR,3pt,Jump Shot,[],1629643,71.82982917214193,19.852941176470587,1610612753,34,40,2021-12-23T01:30:03Z,2760000,-151.0,212.0,1,right,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,,
280,PT02M53.00S,2021-12-23T01:30:00.0Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,34,40,2021-12-23T01:30:03Z,2770000,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,279.0,1.0,0.0,1.0,,,,,,,,,,,
281,PT02M51.00S,2021-12-23T01:30:02.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,74.72076215505913,83.08823529411765,1610612753,34,40,2021-12-23T01:39:19Z,2780000,165.0,185.0,1,right,MISS F. Wagner 24' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
282,PT02M48.00S,2021-12-23T01:30:05.9Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,34,40,2021-12-23T01:30:09Z,2790000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,281.0,1.0,1.0,0.0,,,,,,,,,,,
283,PT02M43.00S,2021-12-23T01:30:10.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628381,29.6484888304862,30.637254901960787,1610612737,34,40,2021-12-23T01:54:58Z,2800000,97.0,226.0,1,left,MISS J. Collins 24' running 3PT,[1628381],1610612737.0,ATL,running,,,Collins,J. Collins,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,,
284,PT02M39.00S,2021-12-23T01:30:14.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,34,40,2021-12-23T01:30:22Z,2810000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,,,
285,PT02M26.00S,2021-12-23T01:30:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201577,86.5473061760841,47.549019607843135,1610612753,34,42,2021-12-23T01:30:53Z,2820000,-12.0,74.0,1,right,R. Lopez 7' pullup bank Jump Shot (4 PTS) (G. Harris 1 AST),"[201577, 203914]",1610612753.0,ORL,pullup bank,,,Lopez,R. Lopez,,,,,7.5,Made,4.0,G. Harris,203914.0,1.0,,,,,,,,,,,,,,,
287,PT02M13.00S,2021-12-23T01:30:40.9Z,2,REGULAR,3pt,Jump Shot,[],1629629,32.802233902759525,64.95098039215686,1610612737,37,42,2021-12-23T01:54:47Z,2840000,-75.0,256.0,1,left,C. Reddish 26' 3PT pullup (12 PTS) (D. Wright 3 AST),"[1629629, 1626153]",1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,26.65,Made,12.0,D. Wright,1626153.0,3.0,,,,,,,,,,,,,,,
290,PT01M51.00S,2021-12-23T01:31:17.8Z,2,REGULAR,turnover,bad pass,[],1630532,,,1610612753,37,42,2021-12-23T01:40:38Z,2870000,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 203992]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,
319,PT01M51.00S,2021-12-23T01:31:17.8Z,2,REGULAR,steal,,[],203992,,,1610612737,37,42,2021-12-23T01:36:21Z,2875000,,,0,,B. Bogdanovic STEAL (2 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M49.00S,2021-12-23T01:31:30.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,37,42,2021-12-23T01:40:43Z,2877500,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M32.00S,2021-12-23T01:31:43.6Z,2,REGULAR,turnover,bad pass,[],1626153,,,1610612737,37,42,2021-12-23T01:32:52Z,2880000,,,0,,D. Wright bad pass TURNOVER (4 TO),"[1626153, 1629643]",1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,4.0,Okeke,1629643.0,,,
292,PT01M32.00S,2021-12-23T01:31:43.6Z,2,REGULAR,steal,,[],1629643,,,1610612753,37,42,2021-12-23T01:31:46Z,2890000,,,0,,C. Okeke STEAL (4 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M28.00S,2021-12-23T01:31:48.5Z,2,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612753,37,42,2021-12-23T01:32:07Z,2900000,,,0,,J. Collins shooting personal FOUL (1 PF) (Harris 2 FT),"[1628381, 203914]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Harris,203914.0,,,,,,
295,PT01M28.00S,2021-12-23T01:32:09.8Z,2,REGULAR,foul,technical,['1freethrow'],1628381,,,1610612753,37,42,2021-12-23T01:32:16Z,2920000,,,0,,J. Collins technical FOUL (1 Tech),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,1627962.0,1.0,1.0,,,,,,,,
296,PT01M28.00S,2021-12-23T01:32:17.6Z,2,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,37,43,2021-12-23T01:32:17Z,2930000,,,0,,G. Harris technical Free Throw 1 of 1 (6 PTS),[203914],1610612753.0,ORL,technical,,,Harris,G. Harris,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
297,PT01M28.00S,2021-12-23T01:32:43.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203914,,,1610612753,37,44,2021-12-23T01:32:43Z,2940000,,,0,,G. Harris Free Throw 1 of 2 (7 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
298,PT01M28.00S,2021-12-23T01:32:56.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203914,,,1610612753,37,45,2021-12-23T01:32:56Z,2950000,,,0,,G. Harris Free Throw 2 of 2 (8 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
299,PT01M15.00S,2021-12-23T01:33:12.5Z,2,REGULAR,2pt,Jump Shot,[],1629629,18.084756898817346,67.64705882352942,1610612737,37,45,2021-12-23T01:33:17Z,2960000,-88.0,117.0,1,left,MISS C. Reddish 14' pullup Shot,[1629629],1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,14.69,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M12.00S,2021-12-23T01:33:15.5Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,37,45,2021-12-23T01:33:17Z,2970000,,,0,,C. Okeke REBOUND (Off:0 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,299.0,4.0,4.0,0.0,,,,,,,,,,,
301,PT01M05.00S,2021-12-23T01:33:28.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612753,37,45,2021-12-23T01:33:53Z,2980000,,,0,,C. Reddish personal FOUL (2 PF) (Frazier 2 FT),"[1629629, 204025]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,2714.0,2.0,0.0,Frazier,204025.0,,,,,,
303,PT01M05.00S,2021-12-23T01:33:53.8Z,2,REGULAR,freethrow,1 of 2,[],204025,,,1610612753,37,45,2021-12-23T01:34:13Z,3000000,,,0,,MISS T. Frazier Free Throw 1 of 2,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
304,PT01M05.00S,2021-12-23T01:33:53.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,37,45,2021-12-23T01:34:13Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,303.0,,,,,,,,,,,,,,
305,PT01M05.00S,2021-12-23T01:33:55.3Z,2,REGULAR,substitution,out,[],201577,,,1610612753,37,45,2021-12-23T01:33:59Z,3020000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M05.00S,2021-12-23T01:33:55.3Z,2,REGULAR,substitution,in,[],1630273,,,1610612753,37,45,2021-12-23T01:33:59Z,3030000,,,0,,SUB in: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M05.00S,2021-12-23T01:33:53.8Z,2,REGULAR,freethrow,2 of 2,[],204025,,,1610612753,37,45,2021-12-23T01:34:13Z,3040000,,,0,,MISS T. Frazier Free Throw 2 of 2,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
308,PT01M03.00S,2021-12-23T01:33:55.8Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,37,45,2021-12-23T01:34:13Z,3050000,,,0,,J. Collins REBOUND (Off:3 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,307.0,6.0,3.0,3.0,,,,,,,,,,,
309,PT00M52.70S,2021-12-23T01:34:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,12.040078843626807,50.0,1610612737,37,45,2021-12-23T01:34:27Z,3060000,0.0,61.0,1,left,MISS B. Bogdanovic 6' driving Layup - blocked,"[203992, 1630273]",1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,6.07,Missed,,,,,,,,,,,,,,,,,,Gillespie,1630273.0
310,PT00M52.70S,2021-12-23T01:34:22.0Z,2,REGULAR,block,,[],1630273,,,1610612737,37,45,2021-12-23T01:34:25Z,3070000,,,0,,F. Gillespie BLOCK (2 BLK),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M48.60S,2021-12-23T01:34:26.1Z,2,REGULAR,rebound,defensive,[],1630273,,,1610612753,37,45,2021-12-23T01:53:44Z,3080000,,,0,,F. Gillespie REBOUND (Off:0 Def:5),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,309.0,5.0,5.0,0.0,,,,,,,,,,,
312,PT00M47.30S,2021-12-23T01:34:28.8Z,2,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,37,45,2021-12-23T01:34:36Z,3090000,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (2 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,,,,,,,,,,,204058.0,,,,,2.0,,,,,
313,PT00M24.70S,2021-12-23T01:34:59.5Z,2,REGULAR,turnover,bad pass,[],1629629,,,1610612737,37,45,2021-12-23T01:35:03Z,3100000,,,0,,C. Reddish bad pass TURNOVER (1 TO),"[1629629, 1629643]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,1.0,Okeke,1629643.0,,,
314,PT00M24.70S,2021-12-23T01:34:59.5Z,2,REGULAR,steal,,[],1629643,,,1610612753,37,45,2021-12-23T01:35:01Z,3110000,,,0,,C. Okeke STEAL (5 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M02.10S,2021-12-23T01:35:22.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,74.98357424441524,84.06862745098039,1610612753,37,45,2021-12-23T01:35:28Z,3120000,170.0,183.0,1,right,MISS C. Okeke 24' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
316,PT00M01.10S,2021-12-23T01:35:23.0Z,2,REGULAR,rebound,offensive,[],1630273,,,1610612753,37,45,2021-12-23T01:35:54Z,3130000,,,0,,F. Gillespie REBOUND (Off:1 Def:5),[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,315.0,6.0,5.0,1.0,,,,,,,,,,,
317,PT00M00.60S,2021-12-23T01:35:32.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630273,86.94152431011827,44.6078431372549,1610612753,37,47,2021-12-23T01:36:02Z,3140000,-27.0,70.0,1,right,F. Gillespie 7' bank Jump Shot (5 PTS),[1630273],1610612753.0,ORL,bank,,,Gillespie,F. Gillespie,,,,,7.52,Made,5.0,,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2021-12-23T01:35:36.7Z,2,REGULAR,period,end,[],0,,,1610612737,37,47,2021-12-23T01:35:36Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-12-23T01:49:56.0Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612737,37,47,2021-12-23T01:50:39Z,3160000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-23T01:49:56.0Z,3,REGULAR,substitution,out,['startperiod'],204025,,,1610612737,37,47,2021-12-23T01:50:39Z,3170000,,,0,,SUB out: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-23T01:49:56.0Z,3,REGULAR,substitution,out,['startperiod'],1630273,,,1610612737,37,47,2021-12-23T01:50:39Z,3180000,,,0,,SUB out: F. Gillespie,[1630273],1610612753.0,ORL,,,,Gillespie,F. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-12-23T01:49:56.0Z,3,REGULAR,substitution,in,['startperiod'],1630536,,,1610612737,37,47,2021-12-23T01:50:39Z,3190000,,,0,,SUB in: S. Cooper,[1630536],1610612737.0,ATL,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-12-23T01:49:56.0Z,3,REGULAR,substitution,in,['startperiod'],201577,,,1610612737,37,47,2021-12-23T01:50:39Z,3200000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-12-23T01:49:56.0Z,3,REGULAR,substitution,in,['startperiod'],1629755,,,1610612737,37,47,2021-12-23T01:50:39Z,3210000,,,0,,SUB in: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-12-23T01:50:54.8Z,3,REGULAR,period,start,[],0,,,1610612753,37,47,2021-12-23T01:50:54Z,3220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-12-23T01:50:55.6Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,37,47,2021-12-23T01:51:12Z,3230000,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,
329,PT11M37.00S,2021-12-23T01:51:16.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,14.536793692509855,47.05882352941176,1610612753,37,49,2021-12-23T01:51:22Z,3240000,15.0,84.0,1,left,R. Lopez 8' Hook (6 PTS) (G. Harris 2 AST),"[201577, 203914]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,8.54,Made,6.0,G. Harris,203914.0,2.0,,,,,,,,,,,,,,,
331,PT11M20.00S,2021-12-23T01:51:36.7Z,3,REGULAR,foul,personal,[],1629643,,,1610612737,37,49,2021-12-23T01:51:51Z,3260000,,,0,,C. Okeke personal FOUL (1 PF),"[1629643, 1628381]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,204058.0,1.0,0.0,Collins,1628381.0,,,,,,
333,PT11M09.00S,2021-12-23T01:52:00.7Z,3,REGULAR,3pt,Jump Shot,[],1630536,91.40932982917214,97.54901960784314,1610612737,37,49,2021-12-23T01:52:06Z,3280000,238.0,28.0,1,right,MISS S. Cooper 3PT,[1630536],1610612737.0,ATL,,,,Cooper,S. Cooper,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
334,PT11M04.00S,2021-12-23T01:52:05.7Z,3,REGULAR,rebound,defensive,[],201577,,,1610612753,37,49,2021-12-23T01:52:06Z,3290000,,,0,,R. Lopez REBOUND (Off:1 Def:2),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,333.0,3.0,2.0,1.0,,,,,,,,,,,
335,PT10M53.00S,2021-12-23T01:52:16.6Z,3,REGULAR,3pt,Jump Shot,[],203914,32.14520367936925,64.4607843137255,1610612753,37,52,2021-12-23T01:52:30Z,3300000,-72.0,250.0,1,left,G. Harris 26' 3PT  (11 PTS) (H. Gravett 5 AST),"[203914, 1629755]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,26.0,Made,11.0,H. Gravett,1629755.0,5.0,,,,,,,,,,,,,,,
337,PT10M36.00S,2021-12-23T01:52:32.8Z,3,REGULAR,3pt,Jump Shot,[],203476,72.09264126149803,23.03921568627451,1610612737,37,52,2021-12-23T01:52:37Z,3320000,-135.0,210.0,1,right,MISS G. Dieng 24' pullup 3PT,[203476],1610612737.0,ATL,pullup,,,Dieng,G. Dieng,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M32.00S,2021-12-23T01:52:36.8Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,37,52,2021-12-23T01:52:36Z,3330000,,,0,,G. Harris REBOUND (Off:0 Def:2),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,337.0,2.0,2.0,0.0,,,,,,,,,,,
339,PT10M29.00S,2021-12-23T01:52:39.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201577,7.440867279894875,50.245098039215684,1610612753,37,54,2021-12-23T01:52:46Z,3340000,-1.0,17.0,1,left,R. Lopez running DUNK (8 PTS) (G. Harris 3 AST),"[201577, 203914]",1610612753.0,ORL,running,,,Lopez,R. Lopez,,,,,1.74,Made,8.0,G. Harris,203914.0,3.0,,,,,,,,,,,,,,,
341,PT10M14.00S,2021-12-23T01:52:54.1Z,3,REGULAR,2pt,Jump Shot,[],1629629,76.03482260183968,57.59803921568627,1610612737,39,54,2021-12-23T01:52:58Z,3360000,38.0,173.0,1,right,C. Reddish 17' pullup Jump Shot (14 PTS) (S. Cooper 1 AST),"[1629629, 1630536]",1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,17.69,Made,14.0,S. Cooper,1630536.0,1.0,,,,,,,,,,,,,,,
342,PT10M00.00S,2021-12-23T01:53:08.2Z,3,REGULAR,3pt,Jump Shot,[],1629643,30.831143232588698,24.754901960784316,1610612753,39,54,2021-12-23T01:53:13Z,3370000,126.0,237.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,,
343,PT09M57.00S,2021-12-23T01:53:11.2Z,3,REGULAR,rebound,defensive,[],1630536,,,1610612737,39,54,2021-12-23T01:53:13Z,3380000,,,0,,S. Cooper REBOUND (Off:0 Def:2),[1630536],1610612737.0,ATL,,,,Cooper,S. Cooper,,,,,,,,,,,342.0,2.0,2.0,0.0,,,,,,,,,,,
344,PT09M49.00S,2021-12-23T01:53:19.2Z,3,REGULAR,turnover,lost ball,[],1628381,,,1610612737,39,54,2021-12-23T01:53:23Z,3390000,,,0,,J. Collins lost ball TURNOVER (2 TO),"[1628381, 1629643]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,2.0,Okeke,1629643.0,,,
345,PT09M49.00S,2021-12-23T01:53:19.2Z,3,REGULAR,steal,,[],1629643,,,1610612753,39,54,2021-12-23T01:53:21Z,3400000,,,0,,C. Okeke STEAL (6 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT09M49.00S,2021-12-23T01:53:22.4Z,3,REGULAR,foul,personal,[],203476,,,1610612753,39,54,2021-12-23T01:53:29Z,3410000,,,0,,G. Dieng take personal FOUL (1 PF),"[203476, 1629643]",1610612737.0,ATL,take,,,Dieng,G. Dieng,,,,,,,,,,,,,,,2714.0,1.0,0.0,Okeke,1629643.0,,,,,,
348,PT09M24.00S,2021-12-23T01:54:05.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629643,30.17411300919842,29.411764705882355,1610612753,39,54,2021-12-23T01:54:10Z,3430000,103.0,231.0,1,left,MISS C. Okeke 25' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
349,PT09M21.00S,2021-12-23T01:54:09.0Z,3,REGULAR,rebound,defensive,[],203476,,,1610612737,39,54,2021-12-23T01:54:09Z,3440000,,,0,,G. Dieng REBOUND (Off:1 Def:3),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,348.0,4.0,3.0,1.0,,,,,,,,,,,
350,PT09M11.00S,2021-12-23T01:54:18.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,87.07293035479631,49.754901960784316,1610612737,39,54,2021-12-23T01:54:25Z,3450000,-1.0,69.0,1,right,MISS J. Collins 6' turnaround Hook,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M07.00S,2021-12-23T01:54:21.9Z,3,REGULAR,rebound,defensive,[],1629643,,,1610612753,39,54,2021-12-23T01:54:21Z,3460000,,,0,,C. Okeke REBOUND (Off:0 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,350.0,5.0,5.0,0.0,,,,,,,,,,,
352,PT09M00.00S,2021-12-23T01:54:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.389618922470433,49.754901960784316,1610612753,39,56,2021-12-23T01:54:34Z,3470000,1.0,8.0,1,left,F. Wagner driving Layup (13 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,0.77,Made,13.0,,,,,,,,,,,,,,,,,,
353,PT08M54.00S,2021-12-23T01:54:39.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,39,56,2021-12-23T01:54:39Z,3480000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
