actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
462,PT06M46.00S,2025-10-28T04:10:16.0Z,3,REGULAR,3pt,Jump Shot,[],1630166,88.87976346911958,5.392156862745097,1610612757,58,73,2025-10-28T04:18:13Z,4500000,False,-223.0,52.0,1,right,D. Avdija 3PT step back (23 PTS) (J. Grant 2 AST),"[1630166, 203924]",1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,22.9,Made,,,,,,,,,,,,23.0,,,,J. Grant,203924.0,2.0
465,PT06M36.00S,2025-10-28T04:10:53.7Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612747,58,73,2025-10-28T04:11:02Z,4530000,False,,,0,,LAL 8-second-violation Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627529.0,,,,,,,,,,,,,
466,PT06M36.00S,2025-10-28T04:11:02.9Z,3,REGULAR,substitution,out,[],1629020,,,1610612757,58,73,2025-10-28T04:11:17Z,4540000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M36.00S,2025-10-28T04:11:02.9Z,3,REGULAR,substitution,out,[],1631222,,,1610612757,58,73,2025-10-28T04:11:17Z,4550000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M36.00S,2025-10-28T04:11:02.9Z,3,REGULAR,substitution,out,[],1629060,,,1610612757,58,73,2025-10-28T04:11:17Z,4560000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT06M36.00S,2025-10-28T04:11:02.9Z,3,REGULAR,substitution,in,[],1642261,,,1610612757,58,73,2025-10-28T04:11:17Z,4570000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M36.00S,2025-10-28T04:11:02.9Z,3,REGULAR,substitution,in,[],1642355,,,1610612757,58,73,2025-10-28T04:11:17Z,4580000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT06M36.00S,2025-10-28T04:11:02.9Z,3,REGULAR,substitution,in,[],1641733,,,1610612757,58,73,2025-10-28T04:11:17Z,4590000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT06M22.00S,2025-10-28T04:11:35.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201950,71.00854139290408,23.774509803921575,1610612757,58,73,2025-10-28T04:11:40Z,4600000,False,-131.0,220.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,25.61,Missed,,,,,,,,,,,,,,,,,,
473,PT06M21.00S,2025-10-28T04:11:36.0Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,58,73,2025-10-28T04:19:12Z,4610000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,472.0,3.0,3.0,0.0,,,,,,,,,,,,,,
474,PT06M19.00S,2025-10-28T04:11:42.1Z,3,REGULAR,foul,personal,[],1630166,,,1610612747,58,73,2025-10-28T04:11:46Z,4620000,False,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 1630559]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,,,201638.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,
476,PT06M19.00S,2025-10-28T04:11:50.4Z,3,REGULAR,substitution,out,[],201950,,,1610612747,58,73,2025-10-28T04:11:57Z,4640000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT06M19.00S,2025-10-28T04:11:50.4Z,3,REGULAR,substitution,in,[],1631104,,,1610612747,58,73,2025-10-28T04:11:57Z,4650000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT06M17.00S,2025-10-28T04:12:09.6Z,3,REGULAR,turnover,bad pass,[],1641733,,,1610612747,58,73,2025-10-28T04:12:15Z,4660000,False,,,0,,N. Smith Jr. bad pass TURNOVER (2 TO),"[1641733, 203924]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,2.0,Grant,203924.0,,,
479,PT06M17.00S,2025-10-28T04:12:09.6Z,3,REGULAR,steal,,[],203924,,,1610612757,58,73,2025-10-28T04:12:12Z,4670000,False,,,0,,J. Grant STEAL (3 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
480,PT06M14.00S,2025-10-28T04:12:13.5Z,3,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,58,73,2025-10-28T04:12:19Z,4680000,False,,,0,,J. Grant lost ball out-of-bounds TURNOVER (2 TO),[203924],1610612757.0,POR,lost ball,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,2.0,,,,,
481,PT05M59.00S,2025-10-28T04:12:43.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,29.352825229960573,20.833333333333343,1610612747,61,73,2025-10-28T04:20:28Z,4690000,False,146.0,223.0,1,left,A. Reaves 26' 3PT step back (29 PTS),[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,26.68,Made,,,,,,,,,,,,29.0,,,,,,
482,PT05M41.00S,2025-10-28T04:13:01.7Z,3,REGULAR,3pt,Jump Shot,[],203924,85.5946123521682,95.83333333333333,1610612757,61,76,2025-10-28T04:13:05Z,4700000,False,229.0,83.0,1,right,J. Grant 24' 3PT  (17 PTS) (D. Avdija 3 AST),"[203924, 1630166]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.37,Made,,,,,,,,,,,,17.0,,,,D. Avdija,1630166.0,3.0
484,PT05M22.00S,2025-10-28T04:13:20.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642261,18.971747700394218,48.28431372549019,1610612747,63,76,2025-10-28T04:13:24Z,4720000,False,9.0,126.0,1,left,D. Knecht 12' pullup Jump Shot (2 PTS),[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),8-16 Center,12.61,Made,,,,,,,,,,,,2.0,,,,,,
485,PT05M13.00S,2025-10-28T04:13:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,90.71944809461235,48.0392156862745,1610612757,63,76,2025-10-28T04:13:34Z,4730000,False,-10.0,35.0,1,right,MISS D. Avdija driving reverse Layup,[1630166],1610612757.0,POR,driving reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,,
486,PT05M12.00S,2025-10-28T04:13:31.3Z,3,REGULAR,rebound,defensive,[],1642355,,,1610612747,63,76,2025-10-28T04:21:19Z,4740000,False,,,0,,B. James REBOUND (Off:1 Def:1),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Restricted Area,0-8 Center,,,485.0,2.0,1.0,1.0,,,,,,,,,,,,,,
487,PT05M05.00S,2025-10-28T04:13:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,14.50394218134035,51.71568627450981,1610612747,65,76,2025-10-28T04:21:42Z,4750000,False,-9.0,84.0,1,left,A. Reaves 8' driving floating Jump Shot (31 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,,,,,,,,31.0,,,,,,
488,PT05M05.00S,2025-10-28T04:13:43.0Z,3,REGULAR,foul,personal,['1freethrow'],1631104,,,1610612747,65,76,2025-10-28T04:13:49Z,4760000,False,,,0,,B. Wesley shooting personal FOUL (2 PF) (Reaves 1 FT),"[1631104, 1630559]",1610612757.0,POR,shooting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,2.0,0.0,Reaves,1630559.0,,,,,,,,,
490,PT05M05.00S,2025-10-28T04:13:53.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,65,76,2025-10-28T04:14:41Z,4780000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT05M05.00S,2025-10-28T04:15:28.5Z,3,REGULAR,substitution,out,[],1629028,,,1610612747,65,76,2025-10-28T04:16:32Z,4790000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT05M05.00S,2025-10-28T04:15:28.5Z,3,REGULAR,substitution,out,[],1641739,,,1610612747,65,76,2025-10-28T04:16:32Z,4800000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M05.00S,2025-10-28T04:15:28.5Z,3,REGULAR,substitution,in,[],1629060,,,1610612747,65,76,2025-10-28T04:16:32Z,4810000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M05.00S,2025-10-28T04:15:28.5Z,3,REGULAR,substitution,in,[],1631126,,,1610612747,65,76,2025-10-28T04:16:32Z,4820000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M05.00S,2025-10-28T04:16:54.6Z,3,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,66,76,2025-10-28T04:16:54Z,4830000,False,,,0,,A. Reaves Free Throw 1 of 1 (32 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,,,,,,32.0,,,,,,
496,PT04M51.00S,2025-10-28T04:17:10.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631126,92.0335085413929,45.833333333333336,1610612757,66,76,2025-10-28T04:22:36Z,4840000,False,-21.0,22.0,1,right,MISS C. Love driving floating Shot,[1631126],1610612757.0,POR,driving floating,,,Love,C. Love,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
497,PT04M49.00S,2025-10-28T04:17:12.3Z,3,REGULAR,rebound,defensive,[],1642261,,,1610612747,66,76,2025-10-28T04:17:13Z,4850000,False,,,0,,D. Knecht REBOUND (Off:0 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,496.0,1.0,1.0,0.0,,,,,,,,,,,,,,
498,PT04M45.00S,2025-10-28T04:17:16.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642261,8.590670170827863,49.01960784313726,1610612747,68,76,2025-10-28T04:17:30Z,4860000,False,5.0,28.0,1,left,D. Knecht running DUNK (4 PTS),[1642261],1610612747.0,LAL,running,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,,,,,,,,4.0,,,,,,
499,PT04M37.00S,2025-10-28T04:17:25.3Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,68,76,2025-10-28T04:18:08Z,4870000,False,,,0,,D. Avdija bad pass TURNOVER (3 TO),"[1630166, 1642261]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,3.0,Knecht,1642261.0,,,
500,PT04M37.00S,2025-10-28T04:17:25.3Z,3,REGULAR,steal,,[],1642261,,,1610612747,68,76,2025-10-28T04:17:27Z,4880000,False,,,0,,D. Knecht STEAL (2 STL),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
501,PT04M34.00S,2025-10-28T04:17:32.1Z,3,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612747,68,76,2025-10-28T04:17:37Z,4890000,False,,,0,,B. Wesley shooting personal FOUL (3 PF) (Knecht 2 FT),"[1631104, 1642261]",1610612757.0,POR,shooting,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,3.0,0.0,Knecht,1642261.0,,,,,,,,,
503,PT04M34.00S,2025-10-28T04:18:07.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642261,,,1610612747,69,76,2025-10-28T04:23:12Z,4910000,False,,,0,,D. Knecht Free Throw 1 of 2 (5 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
504,PT04M34.00S,2025-10-28T04:18:08.1Z,3,REGULAR,substitution,out,[],1630166,,,1610612747,69,76,2025-10-28T04:18:12Z,4920000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M34.00S,2025-10-28T04:18:08.1Z,3,REGULAR,substitution,in,[],1631101,,,1610612747,69,76,2025-10-28T04:18:12Z,4930000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M34.00S,2025-10-28T04:18:07.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1642261,,,1610612747,70,76,2025-10-28T04:23:12Z,4940000,False,,,0,,D. Knecht Free Throw 2 of 2 (6 PTS),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
507,PT04M22.00S,2025-10-28T04:18:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631126,92.42772667542707,49.26470588235294,1610612757,70,78,2025-10-28T04:18:37Z,4950000,False,-4.0,19.0,1,right,C. Love cutting Layup (2 PTS) (B. Wesley 2 AST),"[1631126, 1631104]",1610612757.0,POR,cutting,,,Love,C. Love,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,,,2.0,,,,B. Wesley,1631104.0,2.0
509,PT04M08.00S,2025-10-28T04:18:46.9Z,3,REGULAR,3pt,Jump Shot,[],1641733,9.379106438896187,97.54901960784314,1610612747,70,78,2025-10-28T04:18:51Z,4970000,False,-238.0,36.0,1,left,MISS N. Smith Jr. 24' 3PT,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,24.04,Missed,,,,,,,,,,,,,,,,,,
510,PT04M04.00S,2025-10-28T04:18:50.9Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,70,78,2025-10-28T04:18:51Z,4980000,False,,,0,,J. Grant REBOUND (Off:1 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,,,509.0,3.0,2.0,1.0,,,,,,,,,,,,,,
511,PT03M55.00S,2025-10-28T04:19:00.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,90.06241787122208,50.0,1610612757,70,78,2025-10-28T04:19:06Z,4990000,False,0.0,41.0,1,right,MISS J. Grant pullup Shot - blocked,"[203924, 1641733]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,Smith Jr.,1641733.0,,,,,,,
512,PT03M55.00S,2025-10-28T04:19:00.3Z,3,REGULAR,block,,[],1641733,,,1610612757,70,78,2025-10-28T04:19:02Z,5000000,False,,,0,,N. Smith Jr. BLOCK (1 BLK),[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT03M54.00S,2025-10-28T04:19:01.3Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,70,78,2025-10-28T04:24:25Z,5010000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,511.0,4.0,4.0,0.0,,,,,,,,,,,,,,
514,PT03M53.00S,2025-10-28T04:19:05.0Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,70,78,2025-10-28T04:28:08Z,5020000,False,,,0,,A. Reaves bad pass TURNOVER (6 TO),"[1630559, 1631200]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,6.0,Murray,1631200.0,,,
515,PT03M53.00S,2025-10-28T04:19:05.0Z,3,REGULAR,steal,,[],1631200,,,1610612757,70,78,2025-10-28T04:19:06Z,5030000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
516,PT03M51.00S,2025-10-28T04:19:07.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631126,70.3515111695138,80.88235294117646,1610612757,70,78,2025-10-28T04:28:36Z,5040000,False,154.0,226.0,1,right,MISS C. Love 27' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
517,PT03M48.00S,2025-10-28T04:19:10.1Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,70,78,2025-10-28T04:28:36Z,5050000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,,,516.0,6.0,4.0,2.0,,,,,,,,,,,,,,
518,PT03M46.00S,2025-10-28T04:19:12.6Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631101,77.57884362680683,50.73529411764706,1610612757,70,78,2025-10-28T04:25:32Z,5060000,False,4.0,158.0,1,right,MISS S. Sharpe 15' turnaround Shot,[1631101],1610612757.0,POR,turnaround,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,15.83,Missed,,,,,,,,,,,,,,,,,,
519,PT03M46.00S,2025-10-28T04:19:12.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,70,78,2025-10-28T04:25:32Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Center,,,518.0,,,,,,,,,,,,,,,,,
520,PT03M46.00S,2025-10-28T04:19:23.8Z,3,REGULAR,foul,personal,[],1642355,,,1610612757,70,78,2025-10-28T04:19:28Z,5080000,False,,,0,,B. James loose ball personal FOUL (2 PF),"[1642355, 1631200]",1610612747.0,LAL,loose ball,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,2.0,0.0,Murray,1631200.0,,,,,,,,,
522,PT03M40.00S,2025-10-28T04:19:39.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631126,69.56307490144546,24.264705882352942,1610612757,70,78,2025-10-28T04:19:45Z,5100000,False,-129.0,234.0,1,right,MISS C. Love 26' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
523,PT03M38.00S,2025-10-28T04:19:41.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,70,78,2025-10-28T04:19:45Z,5110000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,522.0,,,,,,,,,,,,,,,,,
526,PT03M27.00S,2025-10-28T04:20:05.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,73.76806833114324,13.235294117647058,1610612757,70,81,2025-10-28T04:20:10Z,5140000,False,-184.0,194.0,1,right,J. Grant 26' 3PT  (20 PTS) (B. Wesley 3 AST),"[203924, 1631104]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.73,Made,,,,,,,,,,,,20.0,,,,B. Wesley,1631104.0,3.0
528,PT03M16.00S,2025-10-28T04:20:17.1Z,3,REGULAR,3pt,Jump Shot,[],1629060,9.379106438896187,4.166666666666657,1610612747,73,81,2025-10-28T04:20:21Z,5160000,False,229.0,36.0,1,left,R. Hachimura 3PT  (12 PTS) (N. Smith Jr. 2 AST),"[1629060, 1641733]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.2,Made,,,,,,,,,,,,12.0,,,,N. Smith Jr.,1641733.0,2.0
530,PT03M02.00S,2025-10-28T04:20:30.8Z,3,REGULAR,3pt,Jump Shot,[],203924,83.62352168199737,97.05882352941177,1610612757,73,81,2025-10-28T04:20:35Z,5180000,False,235.0,101.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
531,PT02M59.00S,2025-10-28T04:20:33.8Z,3,REGULAR,rebound,defensive,[],1642355,,,1610612747,73,81,2025-10-28T04:20:35Z,5190000,False,,,0,,B. James REBOUND (Off:1 Def:2),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Right Center,,,530.0,3.0,2.0,1.0,,,,,,,,,,,,,,
532,PT02M55.00S,2025-10-28T04:20:38.5Z,3,REGULAR,turnover,bad pass,[],1642355,,,1610612747,73,81,2025-10-28T04:20:45Z,5200000,False,,,0,,B. James bad pass TURNOVER (3 TO),"[1642355, 1631101]",1610612747.0,LAL,,,,James,B. James,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,3.0,Sharpe,1631101.0,,,
533,PT02M55.00S,2025-10-28T04:20:38.5Z,3,REGULAR,steal,,[],1631101,,,1610612757,73,81,2025-10-28T04:20:45Z,5210000,False,,,0,,S. Sharpe STEAL (4 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
534,PT02M49.00S,2025-10-28T04:20:44.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631126,95.18725361366623,3.1862745098039227,1610612757,73,84,2025-10-28T04:30:56Z,5220000,False,-234.0,-7.0,1,right,C. Love 3PT running (5 PTS) (J. Grant 3 AST),"[1631126, 203924]",1610612757.0,POR,running,,,Love,C. Love,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,,,,,,,,5.0,,,,J. Grant,203924.0,3.0
536,PT02M30.00S,2025-10-28T04:21:02.2Z,3,REGULAR,3pt,Jump Shot,[],1629060,34.60906701708278,56.372549019607845,1610612747,73,84,2025-10-28T04:21:07Z,5240000,False,-32.0,273.0,1,left,MISS R. Hachimura 27' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,27.47,Missed,,,,,,,,,,,,,,,,,,
537,PT02M27.00S,2025-10-28T04:21:05.2Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612757,73,84,2025-10-28T04:21:07Z,5250000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,536.0,1.0,1.0,0.0,,,,,,,,,,,,,,
538,PT02M24.00S,2025-10-28T04:21:11.7Z,3,REGULAR,foul,personal,[],1641733,,,1610612757,73,84,2025-10-28T04:21:35Z,5260000,False,,,0,,N. Smith Jr. personal FOUL (1 PF),"[1641733, 1631104]",1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,1.0,0.0,Wesley,1631104.0,,,,,,,,,
540,PT02M24.00S,2025-10-28T04:21:31.4Z,3,REGULAR,substitution,out,[],1630559,,,1610612757,73,84,2025-10-28T04:21:34Z,5280000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT02M24.00S,2025-10-28T04:21:31.4Z,3,REGULAR,substitution,in,[],1629028,,,1610612757,73,84,2025-10-28T04:21:34Z,5290000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT02M20.00S,2025-10-28T04:21:41.9Z,3,REGULAR,turnover,bad pass,[],1631104,,,1610612757,73,84,2025-10-28T04:21:45Z,5300000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1642355]",1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,James,1642355.0,,,
543,PT02M20.00S,2025-10-28T04:21:41.9Z,3,REGULAR,steal,,[],1642355,,,1610612747,73,84,2025-10-28T04:21:43Z,5310000,False,,,0,,B. James STEAL (1 STL),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
544,PT02M16.00S,2025-10-28T04:21:46.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,8.853482260183966,49.01960784313726,1610612747,75,84,2025-10-28T04:31:52Z,5320000,False,5.0,31.0,1,left,R. Hachimura running Layup (14 PTS) (B. James 2 AST),"[1629060, 1642355]",1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,,,,,,14.0,,,,B. James,1642355.0,2.0
546,PT02M10.00S,2025-10-28T04:21:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,91.50788436268068,48.774509803921575,1610612757,75,84,2025-10-28T04:32:15Z,5340000,False,-6.0,27.0,1,right,MISS K. Murray Layup - blocked,"[1631200, 1629028]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,Ayton,1629028.0,,,,,,,
547,PT02M10.00S,2025-10-28T04:21:52.4Z,3,REGULAR,block,,[],1629028,,,1610612757,75,84,2025-10-28T04:21:55Z,5350000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
