actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
390,PT06M37.00S,2026-03-15T02:07:33.7Z,3,REGULAR,steal,,[],203935,,,1610612747,72,60,2026-03-15T02:07:35Z,3860000,False,,,0,,M. Smart STEAL (3 STL),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
391,PT06M32.00S,2026-03-15T02:07:41.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612747,72,60,2026-03-15T02:08:42Z,3870000,False,,,0,,T. Hardaway Jr. personal FOUL (1 PF) (Reaves 2 FT),"[203501, 1630559]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Reaves,1630559.0
393,PT06M32.00S,2026-03-15T02:08:09.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630559,,,1610612747,73,60,2026-03-15T02:08:09Z,3890000,False,,,0,,A. Reaves Free Throw 1 of 2 (15 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
394,PT06M32.00S,2026-03-15T02:08:10.0Z,3,REGULAR,substitution,out,[],203935,,,1610612747,73,60,2026-03-15T02:08:15Z,3900000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M32.00S,2026-03-15T02:08:10.0Z,3,REGULAR,substitution,in,[],1629060,,,1610612747,73,60,2026-03-15T02:08:15Z,3910000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M32.00S,2026-03-15T02:08:27.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630559,,,1610612747,74,60,2026-03-15T02:08:27Z,3920000,False,,,0,,A. Reaves Free Throw 2 of 2 (16 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
397,PT06M24.00S,2026-03-15T02:08:39.9Z,3,REGULAR,3pt,Jump Shot,[],203501,34.60906701708278,38.23529411764706,1610612743,74,63,2026-03-15T02:08:45Z,3930000,False,59.0,273.0,1,left,T. Hardaway Jr. 27' 3PT  (10 PTS) (N. Jokić 8 AST),"[203501, 203999]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,27.91,Made,10.0,,,,,N. Jokić,203999.0,8.0,,,,,,,,,,
399,PT06M13.00S,2026-03-15T02:08:50.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,71.66557161629436,21.07843137254902,1610612747,74,63,2026-03-15T02:10:18Z,3950000,False,-145.0,214.0,1,right,MISS L. Dončić 25' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
400,PT06M08.00S,2026-03-15T02:08:55.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,74,63,2026-03-15T02:08:56Z,3960000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,399.0,4.0,2.0,2.0,,,,,,,,,,,,,
401,PT06M05.00S,2026-03-15T02:08:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,8.065045992115643,50.49019607843137,1610612743,74,65,2026-03-15T02:09:03Z,3970000,False,-2.0,23.0,1,left,C. Braun running Layup (10 PTS) (N. Jokić 9 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.34,Made,10.0,,,,,N. Jokić,203999.0,9.0,,,,,,,,,,
403,PT05M54.00S,2026-03-15T02:09:09.5Z,3,REGULAR,turnover,lost ball,[],2544,,,1610612747,74,65,2026-03-15T02:09:16Z,3990000,False,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 203999]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Jokić,203999.0,,,,,,,
404,PT05M54.00S,2026-03-15T02:09:09.5Z,3,REGULAR,steal,,[],203999,,,1610612743,74,65,2026-03-15T02:09:12Z,4000000,False,,,0,,N. Jokić STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
405,PT05M49.00S,2026-03-15T02:09:14.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203501,28.43298291721419,18.627450980392155,1610612743,74,65,2026-03-15T02:11:34Z,4010000,False,157.0,215.0,1,left,MISS T. Hardaway Jr. 26' running 3PT,[203501],1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
406,PT05M46.00S,2026-03-15T02:09:17.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612747,74,65,2026-03-15T02:09:21Z,4020000,False,,,0,,D. Ayton REBOUND (Off:3 Def:3),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,405.0,6.0,3.0,3.0,,,,,,,,,,,,,
408,PT05M38.00S,2026-03-15T02:09:29.2Z,3,REGULAR,substitution,out,[],2544,,,1610612747,74,65,2026-03-15T02:09:47Z,4040000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M38.00S,2026-03-15T02:09:29.2Z,3,REGULAR,substitution,in,[],1628379,,,1610612747,74,65,2026-03-15T02:09:47Z,4050000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M28.00S,2026-03-15T02:10:05.5Z,3,REGULAR,3pt,Jump Shot,[],1628379,92.95335085413929,4.656862745098039,1610612747,77,65,2026-03-15T02:10:11Z,4060000,False,-227.0,14.0,1,right,L. Kennard 3PT  (3 PTS) (A. Reaves 5 AST),"[1628379, 1630559]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,22.71,Made,3.0,,,,,A. Reaves,1630559.0,5.0,,,,,,,,,,
412,PT05M14.00S,2026-03-15T02:10:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612743,77,65,2026-03-15T02:10:34Z,4080000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[1629060, 203501]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Hardaway Jr.,203501.0
414,PT05M14.00S,2026-03-15T02:10:49.4Z,3,REGULAR,freethrow,1 of 2,[],203501,,,1610612743,77,66,2026-03-15T02:10:49Z,4100000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (11 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
415,PT05M14.00S,2026-03-15T02:10:50.0Z,3,REGULAR,substitution,out,[],203932,,,1610612743,77,66,2026-03-15T02:10:53Z,4110000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M14.00S,2026-03-15T02:10:50.0Z,3,REGULAR,substitution,in,[],1642461,,,1610612743,77,66,2026-03-15T02:10:53Z,4120000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M14.00S,2026-03-15T02:11:04.3Z,3,REGULAR,freethrow,2 of 2,[],203501,,,1610612743,77,67,2026-03-15T02:11:04Z,4130000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (12 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
418,PT05M00.00S,2026-03-15T02:11:20.9Z,3,REGULAR,3pt,Jump Shot,[],1629060,81.52102496714849,95.83333333333333,1610612747,77,67,2026-03-15T02:11:27Z,4140000,False,229.0,121.0,1,right,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
419,PT04M58.00S,2026-03-15T02:11:25.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,77,67,2026-03-15T02:11:25Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,418.0,,,,,,,,,,,,,,,,
421,PT04M52.00S,2026-03-15T02:11:45.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,83.62352168199737,52.450980392156865,1610612747,79,67,2026-03-15T02:11:51Z,4170000,False,12.0,101.0,1,right,L. Dončić 10' pullup Jump Shot (18 PTS) (D. Ayton 2 AST),"[1629029, 1629028]",1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,10.21,Made,18.0,,,,,D. Ayton,1629028.0,2.0,,,,,,,,,,
423,PT04M29.00S,2026-03-15T02:12:08.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,26.987516425755587,85.7843137254902,1610612743,79,70,2026-03-15T02:12:13Z,4190000,False,-179.0,201.0,1,left,C. Johnson 26' 3PT  (12 PTS) (C. Braun 2 AST),"[1629661, 1631128]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,26.92,Made,12.0,,,,,C. Braun,1631128.0,2.0,,,,,,,,,,
437,PT04M16.00S,2026-03-15T02:12:23.7Z,3,REGULAR,foul,offensive,[],1629029,,,1610612747,79,70,2026-03-15T02:17:20Z,4220000,False,,,0,,L. Dončić offensive FOUL (2 PF),"[1629029, 1629661]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Johnson,1629661.0
438,PT04M16.00S,2026-03-15T02:12:23.7Z,3,REGULAR,turnover,offensive foul,[],1629029,,,1610612747,79,70,2026-03-15T02:12:23Z,4230000,False,,,0,,L. Dončić offensive foul TURNOVER (4 TO),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,,,,,,,,4.0,,,,,203593.0,,,,
428,PT04M16.00S,2026-03-15T02:12:38.8Z,3,REGULAR,substitution,out,[],1629028,,,1610612743,79,70,2026-03-15T02:12:23Z,4240000,False,,,0,,SUB out: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M16.00S,2026-03-15T02:12:38.8Z,3,REGULAR,substitution,in,[],1629637,,,1610612743,79,70,2026-03-15T02:12:23Z,4250000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M16.00S,2026-03-15T02:12:46.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,79,70,2026-03-15T02:51:53Z,4260000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M07.00S,2026-03-15T02:16:47.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,24.359395532194483,87.5,1610612743,79,73,2026-03-15T02:17:32Z,4280000,False,-188.0,176.0,1,left,N. Jokić 25' 3PT  (17 PTS) (C. Braun 3 AST),"[203999, 1631128]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,25.75,Made,17.0,,,,,C. Braun,1631128.0,3.0,,,,,,,,,,
434,PT04M07.00S,2026-03-15T02:16:51.7Z,3,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612743,79,73,2026-03-15T02:17:00Z,4300000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Jokić 1 FT),"[1629637, 203999]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Jokić,203999.0
436,PT04M07.00S,2026-03-15T02:17:17.2Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203999,,,1610612743,79,74,2026-03-15T02:12:23Z,4320000,False,,,0,,N. Jokić Free Throw 1 of 1 (18 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
440,PT03M56.00S,2026-03-15T02:17:30.3Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612747,79,74,2026-03-15T02:17:40Z,4330000,False,,,0,,L. Dončić bad pass TURNOVER (5 TO),"[1629029, 203999]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,5.0,Jokić,203999.0,,,,,,,
441,PT03M56.00S,2026-03-15T02:17:30.3Z,3,REGULAR,steal,,[],203999,,,1610612743,79,74,2026-03-15T02:17:32Z,4340000,False,,,0,,N. Jokić STEAL (4 STL),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
442,PT03M52.00S,2026-03-15T02:17:33.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203999,7.013797634691201,52.205882352941174,1610612743,79,76,2026-03-15T02:18:19Z,4350000,False,-11.0,13.0,1,left,N. Jokić running DUNK (20 PTS),[203999],1610612743.0,DEN,running,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.73,Made,20.0,,,,,,,,,,,,,,,,,
443,PT03M34.00S,2026-03-15T02:17:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,92.82194480946123,53.18627450980392,1610612747,81,76,2026-03-15T02:17:57Z,4360000,False,16.0,15.0,1,right,A. Reaves driving finger roll Layup (18 PTS),[1630559],1610612747.0,LAL,driving finger roll,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,2.19,Made,18.0,,,,,,,,,,,,,,,,,
444,PT03M23.00S,2026-03-15T02:18:02.5Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,81,76,2026-03-15T02:18:06Z,4370000,False,,,0,,N. Jokić bad pass TURNOVER (3 TO),"[203999, 1629637]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,Hayes,1629637.0,,,,,,,
445,PT03M23.00S,2026-03-15T02:18:02.5Z,3,REGULAR,steal,,[],1629637,,,1610612747,81,76,2026-03-15T02:18:04Z,4380000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
452,PT03M20.00S,2026-03-15T02:18:04.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1629029,78.97503285151117,48.01623774509803,1610612747,83,76,2026-03-15T02:21:01Z,4390000,False,-10.0,145.0,1,right,L. Dončić 14' running pullup Jump Shot (20 PTS) (A. Reaves 6 AST),"[1629029, 1630559]",1610612747.0,LAL,running pullup,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,14.54,Made,20.0,,,,,A. Reaves,1630559.0,6.0,,,,,,,,,,
447,PT03M20.00S,2026-03-15T02:18:07.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631128,,,1610612747,83,76,2026-03-15T02:20:43Z,4400000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Dončić 1 FT),"[1631128, 1629029]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Dončić,1629029.0
450,PT03M20.00S,2026-03-15T02:18:25.5Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612747,83,76,2026-03-15T02:20:57Z,4430000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M20.00S,2026-03-15T02:20:51.8Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629029,,,1610612747,83,76,2026-03-15T02:20:54Z,4450000,False,,,0,,MISS L. Dončić Free Throw 1 of 1,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT03M18.00S,2026-03-15T02:20:53.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,83,76,2026-03-15T02:20:54Z,4460000,False,,,0,,N. Jokić REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,454.0,10.0,9.0,1.0,,,,,,,,,,,,,
456,PT02M55.00S,2026-03-15T02:21:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,18.577529566360056,61.51960784313725,1610612743,83,76,2026-03-15T02:21:20Z,4470000,False,-58.0,122.0,1,left,MISS N. Jokić 13' pullup Shot,[203999],1610612743.0,DEN,pullup,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,13.5,Missed,,,,,,,,,,,,,,,,,,
457,PT02M53.00S,2026-03-15T02:21:17.9Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,83,76,2026-03-15T02:21:17Z,4480000,False,,,0,,N. Jokić REBOUND (Off:2 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,456.0,11.0,9.0,2.0,,,,,,,,,,,,,
458,PT02M51.00S,2026-03-15T02:21:19.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.145203679369246,52.205882352941174,1610612743,83,78,2026-03-15T02:21:27Z,4490000,False,-11.0,15.0,1,left,N. Jokić putback Layup (22 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,1.84,Made,22.0,,,,,,,,,,,,,,,,,
459,PT02M29.00S,2026-03-15T02:21:41.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,71.40275952693824,76.47058823529412,1610612747,83,78,2026-03-15T02:21:55Z,4500000,False,132.0,216.0,1,right,MISS L. Dončić 25' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
460,PT02M27.00S,2026-03-15T02:21:43.1Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612747,83,78,2026-03-15T02:21:55Z,4510000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,459.0,4.0,3.0,1.0,,,,,,,,,,,,,
461,PT02M27.00S,2026-03-15T02:21:48.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,83,78,2026-03-15T02:22:05Z,4520000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202053.0,,,,
462,PT02M27.00S,2026-03-15T02:21:52.6Z,3,REGULAR,substitution,out,[],1630559,,,1610612743,83,78,2026-03-15T02:22:02Z,4530000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M27.00S,2026-03-15T02:21:52.6Z,3,REGULAR,substitution,out,[],1631128,,,1610612743,83,78,2026-03-15T02:22:02Z,4540000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M27.00S,2026-03-15T02:21:52.6Z,3,REGULAR,substitution,in,[],203935,,,1610612743,83,78,2026-03-15T02:22:02Z,4550000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M27.00S,2026-03-15T02:21:52.6Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,83,78,2026-03-15T02:22:02Z,4560000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M17.00S,2026-03-15T02:22:15.6Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,83,78,2026-03-15T02:22:27Z,4570000,False,,,0,,N. Jokić bad pass TURNOVER (4 TO),"[203999, 1629029]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,4.0,Dončić,1629029.0,,,,,,,
467,PT02M17.00S,2026-03-15T02:22:15.6Z,3,REGULAR,steal,,[],1629029,,,1610612747,83,78,2026-03-15T02:22:17Z,4580000,False,,,0,,L. Dončić STEAL (1 STL),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
469,PT02M06.00S,2026-03-15T02:22:25.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,90.5880420499343,48.28431372549019,1610612747,85,78,2026-03-15T02:23:35Z,4600000,False,-9.0,36.0,1,right,L. Dončić driving floating Jump Shot (22 PTS) (L. Kennard 2 AST),"[1629029, 1628379]",1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,3.7,Made,22.0,,,,,L. Kennard,1628379.0,2.0,,,,,,,,,,
471,PT01M55.00S,2026-03-15T02:22:37.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642461,9.904730617608408,48.774509803921575,1610612743,85,80,2026-03-15T02:22:41Z,4620000,False,6.0,41.0,1,left,S. Jones DUNK (2 PTS),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,4.11,Made,2.0,,,,,,,,,,,,,,,,,
473,PT01M36.00S,2026-03-15T02:22:55.8Z,3,REGULAR,3pt,Jump Shot,[],203935,70.08869908015768,32.35294117647058,1610612747,85,80,2026-03-15T02:23:03Z,4640000,False,-88.0,229.0,1,right,MISS M. Smart 24' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
474,PT01M34.00S,2026-03-15T02:22:57.8Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,85,80,2026-03-15T02:23:03Z,4650000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,473.0,1.0,1.0,0.0,,,,,,,,,,,,,
475,PT01M31.00S,2026-03-15T02:23:01.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629661,7.408015768725363,48.529411764705884,1610612743,85,82,2026-03-15T02:23:14Z,4660000,False,7.0,17.0,1,left,C. Johnson running DUNK (14 PTS) (B. Brown 1 AST),"[1629661, 1628971]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.86,Made,14.0,,,,,B. Brown,1628971.0,1.0,,,,,,,,,,
477,PT01M31.00S,2026-03-15T02:23:05.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,85,82,2026-03-15T02:23:10Z,4680000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M31.00S,2026-03-15T02:24:25.8Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,85,82,2026-03-15T02:24:41Z,4690000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M31.00S,2026-03-15T02:24:25.8Z,3,REGULAR,substitution,in,[],2544,,,1610612747,85,82,2026-03-15T02:24:41Z,4700000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M08.00S,2026-03-15T02:25:06.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,83.88633377135349,39.70588235294118,1610612747,87,82,2026-03-15T02:26:33Z,4710000,False,-51.0,99.0,1,right,M. Smart 11' pullup Jump Shot (16 PTS) (L. Dončić 10 AST),"[203935, 1629029]",1610612747.0,LAL,pullup,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,11.16,Made,16.0,,,,,L. Dončić,1629029.0,10.0,,,,,,,,,,
482,PT00M56.70S,2026-03-15T02:25:18.4Z,3,REGULAR,3pt,Jump Shot,[],1628971,26.72470433639947,88.72549019607843,1610612743,87,85,2026-03-15T02:25:23Z,4730000,False,-194.0,199.0,1,left,B. Brown 27' 3PT  (5 PTS) (N. Jokić 10 AST),"[1628971, 203999]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,27.74,Made,5.0,,,,,N. Jokić,203999.0,10.0,,,,,,,,,,
484,PT00M44.40S,2026-03-15T02:25:35.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,90.71944809461235,44.11764705882353,1610612747,87,85,2026-03-15T02:27:47Z,4750000,False,-29.0,35.0,1,right,MISS J. Hayes cutting DUNK - blocked,"[1629637, 1628971]",1610612747.0,LAL,cutting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,,,,,,,,Brown,1628971.0,,,,,
485,PT00M44.40S,2026-03-15T02:25:35.5Z,3,REGULAR,block,,[],1628971,,,1610612747,87,85,2026-03-15T02:28:16Z,4760000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
