actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
344,PT10M42.00S,2026-03-28T03:53:56.2Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,63,62,2026-03-28T03:53:58Z,3440000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,343.0,4.0,4.0,0.0,,,,,,,,,,,
345,PT10M35.00S,2026-03-28T03:54:04.1Z,3,REGULAR,2pt,Jump Shot,[],1629029,6.438896189224707,33.09206495098039,1610612747,65,62,2026-03-28T03:55:16Z,3450000,False,85.0,8.0,1,left,L. Dončić 8' driving floating Jump Shot (26 PTS) (A. Reaves 5 AST),"[1629029, 1630559]",1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,,,,8.49,Made,,,,,26.0,,,,,,,,A. Reaves,1630559.0,5.0
347,PT10M28.00S,2026-03-28T03:54:11.6Z,3,REGULAR,turnover,lost ball,[],1630533,,,1610612751,65,62,2026-03-28T03:54:15Z,3470000,False,,,0,,Z. Williams lost ball TURNOVER (1 TO),"[1630533, 1631222]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,1.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,
348,PT10M28.00S,2026-03-28T03:54:11.6Z,3,REGULAR,steal,,[],1631222,,,1610612747,65,62,2026-03-28T03:54:13Z,3480000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
349,PT10M21.00S,2026-03-28T03:54:20.8Z,3,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612747,65,62,2026-03-28T03:54:28Z,3490000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Dončić 2 FT),"[1641730, 1629029]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2882.0,2.0,0.0,Dončić,1629029.0,,,,,
351,PT10M21.00S,2026-03-28T03:54:51.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629029,,,1610612747,66,62,2026-03-28T03:54:51Z,3510000,False,,,0,,L. Dončić Free Throw 1 of 2 (27 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,,,,,27.0,,,,,,,,,,
352,PT10M21.00S,2026-03-28T03:55:14.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629029,,,1610612747,67,62,2026-03-28T03:55:14Z,3520000,False,,,0,,L. Dončić Free Throw 2 of 2 (28 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,Made,,,,,28.0,,,,,,,,,,
353,PT10M04.00S,2026-03-28T03:55:39.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,91.63929040735874,45.34313725490197,1610612751,67,62,2026-03-28T03:55:44Z,3530000,False,-23.0,26.0,1,right,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,3.5,Missed,,,,,,,,,,,,,,,
354,PT10M01.00S,2026-03-28T03:55:42.8Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,67,62,2026-03-28T03:55:44Z,3540000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,353.0,2.0,2.0,0.0,,,,,,,,,,,
355,PT09M53.00S,2026-03-28T03:55:50.5Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612747,67,62,2026-03-28T03:55:53Z,3550000,False,,,0,,L. Dončić bad pass TURNOVER (3 TO),"[1629029, 1642849]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,3.0,Traore,1642849.0,,,,,,,,,,,,,,,,,
356,PT09M53.00S,2026-03-28T03:55:50.5Z,3,REGULAR,steal,,[],1642849,,,1610612751,67,62,2026-03-28T03:55:52Z,3560000,False,,,0,,N. Traore STEAL (3 STL),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
364,PT09M46.00S,2026-03-28T03:55:54.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641730,91.50788436268068,2.205882352941174,1610612751,67,62,2026-03-28T03:59:42Z,3565000,False,-239.0,27.0,1,right,MISS N. Clowney 24' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,24.06,Missed,,,,,,,,,,,,,,,
365,PT09M46.00S,2026-03-28T03:55:54.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,67,62,2026-03-28T03:59:42Z,3567500,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,364.0,,,,,,,,,,,,,,
359,PT09M46.00S,2026-03-28T03:56:20.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,67,62,2026-03-28T03:56:20Z,3590000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT09M41.00S,2026-03-28T03:59:37.7Z,3,REGULAR,jumpball,recovered,[],1641730,,,1610612751,67,62,2026-03-28T03:59:37Z,3610000,False,,,0,,Jump Ball N. Claxton vs. D. Ayton: Tip to N. Clowney,"[1641730, 1629651, 1629028]",1610612751.0,BKN,challenge,N. Clowney,1641730.0,Clowney,N. Clowney,Claxton,1629651.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,,
366,PT09M30.00S,2026-03-28T03:59:50.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641730,91.98423127463863,64.6407781862745,1610612751,67,64,2026-03-28T03:59:57Z,3640000,False,73.0,23.0,1,right,N. Clowney 7' driving bank Hook (5 PTS) (N. Claxton 3 AST),"[1641730, 1629651]",1610612751.0,BKN,driving bank,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,7.67,Made,,,,,5.0,,,,,,,,N. Claxton,1629651.0,3.0
368,PT09M17.00S,2026-03-28T04:00:07.4Z,3,REGULAR,foul,personal,[],1630533,,,1610612747,67,64,2026-03-28T04:00:13Z,3660000,False,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 1629028]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628485.0,3.0,0.0,Ayton,1629028.0,,,,,
370,PT09M09.00S,2026-03-28T04:00:30.5Z,3,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612747,67,64,2026-03-28T04:00:37Z,3680000,False,,,0,,N. Clowney shooting personal FOUL (3 PF) (Ayton 2 FT),"[1641730, 1629028]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,3.0,0.0,Ayton,1629028.0,,,,,
372,PT09M09.00S,2026-03-28T04:00:58.2Z,3,REGULAR,freethrow,1 of 2,[],1629028,,,1610612747,68,64,2026-03-28T04:00:58Z,3700000,False,,,0,,D. Ayton Free Throw 1 of 2 (6 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
373,PT09M09.00S,2026-03-28T04:01:13.1Z,3,REGULAR,freethrow,2 of 2,[],1629028,,,1610612747,69,64,2026-03-28T04:01:13Z,3710000,False,,,0,,D. Ayton Free Throw 2 of 2 (7 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
374,PT08M45.00S,2026-03-28T04:01:37.9Z,3,REGULAR,2pt,Jump Shot,[],1642849,82.9664914586071,72.05882352941177,1610612751,69,64,2026-03-28T04:01:43Z,3720000,False,110.0,108.0,1,right,MISS N. Traore 15' pullup Shot,[1642849],1610612751.0,BKN,pullup,,,Traore,N. Traore,,,,,Mid-Range,8-16 Right,,,,15.41,Missed,,,,,,,,,,,,,,,
375,PT08M42.00S,2026-03-28T04:01:40.9Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,69,64,2026-03-28T04:01:43Z,3730000,False,,,0,,A. Reaves REBOUND (Off:0 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,,,,374.0,5.0,5.0,0.0,,,,,,,,,,,
376,PT08M30.00S,2026-03-28T04:01:53.4Z,3,REGULAR,3pt,Jump Shot,[],1630559,31.45532194480947,23.284313725490193,1610612747,69,64,2026-03-28T04:02:04Z,3740000,False,134.0,243.0,1,left,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,27.75,Missed,,,,,,,,,,,,,,,
377,PT08M28.00S,2026-03-28T04:01:55.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,69,64,2026-03-28T04:02:14Z,3750000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,376.0,,,,,,,,,,,,,,
378,PT08M28.00S,2026-03-28T04:01:59.4Z,3,REGULAR,foul,personal,[],1631222,,,1610612751,69,64,2026-03-28T04:03:10Z,3760000,False,,,0,,J. LaRavia loose ball personal FOUL (4 PF),"[1631222, 1630533]",1610612747.0,LAL,loose ball,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2882.0,4.0,0.0,Williams,1630533.0,,,,,
380,PT08M16.00S,2026-03-28T04:02:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.00459921156373,45.58823529411765,1610612751,69,66,2026-03-28T04:02:31Z,3780000,False,-22.0,4.0,1,right,N. Claxton alley-oop Layup (14 PTS) (N. Traore 6 AST),"[1629651, 1642849]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,2.24,Made,,,,,14.0,,,,,,,,N. Traore,1642849.0,6.0
382,PT08M01.00S,2026-03-28T04:02:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.247700394218143,49.01960784313726,1610612747,71,66,2026-03-28T04:02:46Z,3800000,False,5.0,34.0,1,left,D. Ayton alley-oop Layup (9 PTS) (L. James 4 AST),"[1629028, 2544]",1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,3.47,Made,,,,,9.0,,,,,,,,L. James,2544.0,4.0
384,PT07M50.00S,2026-03-28T04:02:51.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,92.55913272010513,46.07843137254902,1610612751,71,68,2026-03-28T04:02:55Z,3820000,False,-20.0,17.0,1,right,D. Powell driving Layup (7 PTS) (N. Traore 7 AST),"[1642962, 1642849]",1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,2.62,Made,,,,,7.0,,,,,,,,N. Traore,1642849.0,7.0
386,PT07M34.00S,2026-03-28T04:03:11.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642849,,,1610612747,71,68,2026-03-28T04:03:17Z,3840000,False,,,0,,N. Traore personal FOUL (4 PF) (Reaves 2 FT),"[1642849, 1630559]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2882.0,4.0,0.0,Reaves,1630559.0,,,,,
388,PT07M34.00S,2026-03-28T04:03:36.9Z,3,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,72,68,2026-03-28T04:03:59Z,3860000,False,,,0,,A. Reaves Free Throw 1 of 2 (7 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
389,PT07M34.00S,2026-03-28T04:03:36.9Z,3,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,72,68,2026-03-28T04:03:59Z,3870000,False,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
390,PT07M32.00S,2026-03-28T04:03:38.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,72,68,2026-03-28T04:03:59Z,3880000,False,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,389.0,7.0,4.0,3.0,,,,,,,,,,,
391,PT07M12.00S,2026-03-28T04:04:18.2Z,3,REGULAR,turnover,lost ball,[],1642849,,,1610612751,72,68,2026-03-28T04:04:22Z,3890000,False,,,0,,N. Traore lost ball TURNOVER (4 TO),"[1642849, 1630559]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,4.0,Reaves,1630559.0,,,,,,,,,,,,,,,,,
392,PT07M12.00S,2026-03-28T04:04:18.2Z,3,REGULAR,steal,,[],1630559,,,1610612747,72,68,2026-03-28T04:04:20Z,3900000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M01.00S,2026-03-28T04:04:29.2Z,3,REGULAR,turnover,lost ball,[],1629028,,,1610612747,72,68,2026-03-28T04:04:33Z,3910000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1642849]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,1.0,Traore,1642849.0,,,,,,,,,,,,,,,,,
394,PT07M01.00S,2026-03-28T04:04:29.2Z,3,REGULAR,steal,,[],1642849,,,1610612751,72,68,2026-03-28T04:04:31Z,3920000,False,,,0,,N. Traore STEAL (4 STL),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT06M55.00S,2026-03-28T04:04:34.9Z,3,REGULAR,turnover,bad pass,[],1642849,,,1610612751,72,68,2026-03-28T04:04:38Z,3930000,False,,,0,,N. Traore bad pass TURNOVER (5 TO),"[1642849, 2544]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Center,5.0,James,2544.0,,,,,,,,,,,,,,,,,
396,PT06M55.00S,2026-03-28T04:04:34.9Z,3,REGULAR,steal,,[],2544,,,1610612747,72,68,2026-03-28T04:04:37Z,3940000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
397,PT06M51.00S,2026-03-28T04:04:39.0Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612747,72,68,2026-03-28T04:04:43Z,3950000,False,,,0,,L. Dončić bad pass TURNOVER (4 TO),"[1629029, 1630533]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Right,4.0,Williams,1630533.0,,,,,,,,,,,,,,,,,
398,PT06M51.00S,2026-03-28T04:04:39.0Z,3,REGULAR,steal,,[],1630533,,,1610612751,72,68,2026-03-28T04:04:41Z,3960000,False,,,0,,Z. Williams STEAL (2 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
399,PT06M51.00S,2026-03-28T04:04:43.1Z,3,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612751,72,68,2026-03-28T04:04:49Z,3970000,False,,,0,,L. Dončić shooting personal FOUL (1 PF) (Williams 2 FT),"[1629029, 1630533]",1610612747.0,LAL,shooting,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2882.0,1.0,0.0,Williams,1630533.0,,,,,
401,PT06M51.00S,2026-03-28T04:05:13.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630533,,,1610612751,72,68,2026-03-28T04:05:13Z,3990000,False,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
402,PT06M51.00S,2026-03-28T04:05:13.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,72,68,2026-03-28T04:05:13Z,4000000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,401.0,,,,,,,,,,,,,,
403,PT06M51.00S,2026-03-28T04:05:15.1Z,3,REGULAR,substitution,out,[],1631222,,,1610612751,72,68,2026-03-28T04:05:20Z,4010000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M51.00S,2026-03-28T04:05:15.1Z,3,REGULAR,substitution,in,[],1629060,,,1610612751,72,68,2026-03-28T04:05:20Z,4020000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M51.00S,2026-03-28T04:05:33.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630533,,,1610612751,72,69,2026-03-28T04:05:33Z,4030000,False,,,0,,Z. Williams Free Throw 2 of 2 (6 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
406,PT06M31.00S,2026-03-28T04:05:54.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,10.693166885676746,51.22549019607843,1610612747,74,69,2026-03-28T04:05:58Z,4040000,False,-6.0,48.0,1,left,L. Dončić driving floating Jump Shot (30 PTS),[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,4.84,Made,,,,,30.0,,,,,,,,,,
407,PT06M16.00S,2026-03-28T04:06:10.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,90.45663600525624,51.470588235294116,1610612751,74,71,2026-03-28T04:06:14Z,4050000,False,7.0,37.0,1,right,N. Claxton DUNK (16 PTS) (D. Powell 1 AST),"[1629651, 1642962]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,3.79,Made,,,,,16.0,,,,,,,,D. Powell,1642962.0,1.0
409,PT05M53.00S,2026-03-28T04:06:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630559,22.651116951379763,10.049019607843135,1610612747,74,71,2026-03-28T04:06:37Z,4070000,False,200.0,160.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,25.62,Missed,,,,,,,,,,,,,,,
410,PT05M50.00S,2026-03-28T04:06:36.5Z,3,REGULAR,rebound,defensive,[],1642849,,,1610612751,74,71,2026-03-28T04:06:37Z,4080000,False,,,0,,N. Traore REBOUND (Off:0 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,,,,,,409.0,1.0,1.0,0.0,,,,,,,,,,,
411,PT05M44.00S,2026-03-28T04:06:49.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,74,71,2026-03-28T04:06:49Z,4090000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M44.00S,2026-03-28T04:09:31.2Z,3,REGULAR,substitution,out,[],2544,,,1610612751,74,71,2026-03-28T04:09:51Z,4100000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M44.00S,2026-03-28T04:09:31.2Z,3,REGULAR,substitution,out,[],1642962,,,1610612751,74,71,2026-03-28T04:09:51Z,4110000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M44.00S,2026-03-28T04:09:31.2Z,3,REGULAR,substitution,in,[],1628379,,,1610612751,74,71,2026-03-28T04:09:51Z,4120000,False,,,0,,SUB in: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M44.00S,2026-03-28T04:09:31.2Z,3,REGULAR,substitution,in,[],1630534,,,1610612751,74,71,2026-03-28T04:09:51Z,4130000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M31.00S,2026-03-28T04:10:07.2Z,3,REGULAR,2pt,Jump Shot,[],1630533,88.30486202365309,28.653492647058826,1610612751,74,73,2026-03-28T04:12:45Z,4140000,False,-107.0,57.0,1,right,Z. Williams 12' pullup bank Jump Shot (8 PTS),[1630533],1610612751.0,BKN,pullup bank,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,,,,12.12,Made,,,,,8.0,,,,,,,,,,
417,PT05M31.00S,2026-03-28T04:10:10.6Z,3,REGULAR,foul,personal,['1freethrow'],1628379,,,1610612751,74,73,2026-03-28T04:10:18Z,4150000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Williams 1 FT),"[1628379, 1630533]",1610612747.0,LAL,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628485.0,1.0,0.0,Williams,1630533.0,,,,,
419,PT05M31.00S,2026-03-28T04:10:19.6Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,74,73,2026-03-28T04:10:22Z,4170000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT05M31.00S,2026-03-28T04:10:19.6Z,3,REGULAR,substitution,in,[],1631169,,,1610612751,74,73,2026-03-28T04:10:22Z,4180000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M31.00S,2026-03-28T04:10:45.0Z,3,REGULAR,freethrow,1 of 1,[],1630533,,,1610612751,74,73,2026-03-28T04:10:47Z,4190000,False,,,0,,MISS Z. Williams Free Throw 1 of 1,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
422,PT05M29.00S,2026-03-28T04:10:47.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,74,73,2026-03-28T04:10:47Z,4200000,False,,,0,,L. Dončić REBOUND (Off:1 Def:4),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,421.0,5.0,4.0,1.0,,,,,,,,,,,
423,PT05M17.00S,2026-03-28T04:10:58.7Z,3,REGULAR,turnover,bad pass,[],1629028,,,1610612747,74,73,2026-03-28T04:11:03Z,4210000,False,,,0,,D. Ayton bad pass TURNOVER (2 TO),"[1629028, 1630533]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,2.0,Williams,1630533.0,,,,,,,,,,,,,,,,,
424,PT05M17.00S,2026-03-28T04:10:58.7Z,3,REGULAR,steal,,[],1630533,,,1610612751,74,73,2026-03-28T04:11:03Z,4220000,False,,,0,,Z. Williams STEAL (3 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
425,PT05M15.00S,2026-03-28T04:11:03.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630533,90.71944809461235,48.529411764705884,1610612751,74,75,2026-03-28T04:13:43Z,4230000,False,-7.0,35.0,1,right,Z. Williams running DUNK (10 PTS),[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,3.55,Made,,,,,10.0,,,,,,,,,,
426,PT05M12.00S,2026-03-28T04:11:09.1Z,3,REGULAR,foul,offensive,[],1629029,,,1610612747,74,75,2026-03-28T04:11:19Z,4240000,False,,,0,,L. Dončić offensive FOUL (2 PF),"[1629029, 1629651]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2882.0,2.0,0.0,Claxton,1629651.0,,,,,
428,PT05M12.00S,2026-03-28T04:11:09.1Z,3,REGULAR,turnover,offensive foul,[],1629029,,,1610612747,74,75,2026-03-28T04:11:09Z,4260000,False,,,0,,L. Dončić offensive foul TURNOVER (5 TO),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,5.0,,,,,,,,,,2882.0,,,,,,,,,
430,PT05M12.00S,2026-03-28T04:12:20.1Z,3,REGULAR,foul,technical,['inpenalty'],1630533,,,1610612751,74,75,2026-03-28T04:12:27Z,4280000,False,,,0,,Z. Williams double technical FOUL (1 Tech),[1630533],1610612751.0,BKN,double,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,2882.0,3.0,1.0,,,,,,,
431,PT05M12.00S,2026-03-28T04:12:20.1Z,3,REGULAR,foul,technical,[],1629029,,,1610612751,74,75,2026-03-28T04:12:28Z,4290000,False,,,0,,L. Dončić double technical FOUL (1 Tech),[1629029],1610612747.0,LAL,double,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,2882.0,2.0,1.0,,,,,,,
432,PT05M12.00S,2026-03-28T04:12:54.4Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,74,75,2026-03-28T04:13:13Z,4300000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M12.00S,2026-03-28T04:12:54.4Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,74,75,2026-03-28T04:13:13Z,4310000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M00.00S,2026-03-28T04:13:25.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630533,92.42772667542707,53.18627450980392,1610612751,74,77,2026-03-28T04:13:30Z,4320000,False,16.0,19.0,1,right,Z. Williams driving Layup (12 PTS) (O. Agbaji 1 AST),"[1630533, 1630534]",1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,2.45,Made,,,,,12.0,,,,,,,,O. Agbaji,1630534.0,1.0
