actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
611,PT07M36.00S,2026-01-05T04:38:12.1Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,90,91,2026-01-05T04:38:12Z,6050000,False,,,0,,S. Aldama REBOUND (Off:4 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,610.0,,9.0,5.0,4.0,,,,,,,,,
612,PT07M36.00S,2026-01-05T04:38:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612763,90,91,2026-01-05T04:38:22Z,6060000,False,,,0,,J. Hayes shooting personal FOUL (3 PF) (Aldama 2 FT),"[1629637, 1630583]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,,,,,,,,,3.0,1.0,Aldama,1630583.0
614,PT07M36.00S,2026-01-05T04:38:28.4Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,90,91,2026-01-05T04:38:31Z,6080000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT07M36.00S,2026-01-05T04:38:28.4Z,4,REGULAR,substitution,in,[],1642377,,,1610612763,90,91,2026-01-05T04:38:31Z,6090000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M36.00S,2026-01-05T04:38:44.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630583,,,1610612763,90,92,2026-01-05T04:39:06Z,6100000,False,,,0,,S. Aldama Free Throw 1 of 2 (12 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
617,PT07M36.00S,2026-01-05T04:38:51.7Z,4,REGULAR,substitution,out,[],1641733,,,1610612763,90,92,2026-01-05T04:38:54Z,6110000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M36.00S,2026-01-05T04:38:51.7Z,4,REGULAR,substitution,in,[],1631222,,,1610612763,90,92,2026-01-05T04:38:54Z,6120000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M36.00S,2026-01-05T04:38:44.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630583,,,1610612763,90,92,2026-01-05T04:39:06Z,6130000,False,,,0,,MISS S. Aldama Free Throw 2 of 2,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
620,PT07M33.00S,2026-01-05T04:38:47.6Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,90,92,2026-01-05T04:39:06Z,6140000,False,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,619.0,,6.0,4.0,2.0,,,,,,,,,
621,PT07M14.00S,2026-01-05T04:39:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631222,9.641918528252305,48.529411764705884,1610612747,92,92,2026-01-05T04:39:30Z,6150000,False,7.0,38.0,1,left,J. LaRavia driving Layup (22 PTS) (L. James 8 AST),"[1631222, 2544]",1610612747.0,LAL,driving,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,3.88,Made,22.0,L. James,2544.0,8.0,,,,,,,,,,,,,,
623,PT07M08.00S,2026-01-05T04:39:30.9Z,4,REGULAR,turnover,bad pass,[],1642914,,,1610612763,92,92,2026-01-05T04:39:37Z,6170000,False,,,0,,J. Small bad pass TURNOVER (1 TO),"[1642914, 1631222]",1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,LaRavia,1631222.0,,,,
624,PT07M08.00S,2026-01-05T04:39:30.9Z,4,REGULAR,steal,,[],1631222,,,1610612747,92,92,2026-01-05T04:39:33Z,6180000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
626,PT07M04.00S,2026-01-05T04:39:35.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1631222,8.327858081471746,48.529411764705884,1610612747,94,92,2026-01-05T04:39:54Z,6200000,False,7.0,26.0,1,left,J. LaRavia running Layup (24 PTS) (L. James 9 AST),"[1631222, 2544]",1610612747.0,LAL,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,2.68,Made,24.0,L. James,2544.0,9.0,,,,,,,,,,,,,,
628,PT07M04.00S,2026-01-05T04:39:47.0Z,4,REGULAR,violation,defensive goaltending,[],1631132,,,1610612747,94,92,2026-01-05T04:39:54Z,6220000,False,,,0,,C. Koloko defensive goaltending VIOLATION,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,
629,PT07M04.00S,2026-01-05T04:40:02.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,94,92,2026-01-05T04:40:02Z,6230000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT07M04.00S,2026-01-05T04:42:34.3Z,4,REGULAR,substitution,out,[],1629637,,,1610612763,94,92,2026-01-05T04:43:24Z,6240000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M04.00S,2026-01-05T04:42:34.3Z,4,REGULAR,substitution,in,[],1629028,,,1610612763,94,92,2026-01-05T04:43:24Z,6250000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M53.00S,2026-01-05T04:44:21.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631132,91.24507227332458,52.450980392156865,1610612763,94,94,2026-01-05T04:45:01Z,6260000,False,12.0,30.0,1,right,C. Koloko alley-oop DUNK (6 PTS) (J. Small 5 AST),"[1631132, 1642914]",1610612763.0,MEM,alley-oop,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,3.22,Made,6.0,J. Small,1642914.0,5.0,,,,,,,,,,,,,,
634,PT06M32.00S,2026-01-05T04:44:42.0Z,4,REGULAR,3pt,Jump Shot,[],1631222,31.192509855453352,27.450980392156865,1610612747,94,94,2026-01-05T04:44:55Z,6280000,False,113.0,241.0,1,left,MISS J. LaRavia 26' 3PT,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
635,PT06M32.00S,2026-01-05T04:44:42.0Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612747,94,94,2026-01-05T04:44:55Z,6290000,False,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,634.0,,5.0,4.0,1.0,,,,,,,,,
636,PT06M27.00S,2026-01-05T04:44:49.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631132,,,1610612747,94,94,2026-01-05T04:45:11Z,6300000,False,,,0,,C. Koloko shooting personal FOUL (5 PF) (Ayton 2 FT),"[1631132, 1629028]",1610612763.0,MEM,shooting,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,,,,,,,,,5.0,0.0,Ayton,1629028.0
638,PT06M27.00S,2026-01-05T04:45:40.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612747,95,94,2026-01-05T04:45:40Z,6320000,False,,,0,,D. Ayton Free Throw 1 of 2 (12 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
639,PT06M27.00S,2026-01-05T04:45:42.2Z,4,REGULAR,substitution,out,[],2544,,,1610612747,95,94,2026-01-05T04:45:47Z,6330000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT06M27.00S,2026-01-05T04:45:42.2Z,4,REGULAR,substitution,out,[],1631132,,,1610612747,95,94,2026-01-05T04:45:47Z,6340000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT06M27.00S,2026-01-05T04:45:42.2Z,4,REGULAR,substitution,in,[],1629020,,,1610612747,95,94,2026-01-05T04:45:47Z,6350000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT06M27.00S,2026-01-05T04:45:42.2Z,4,REGULAR,substitution,in,[],1628991,,,1610612747,95,94,2026-01-05T04:45:47Z,6360000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT06M27.00S,2026-01-05T04:46:02.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612747,96,94,2026-01-05T04:46:02Z,6370000,False,,,0,,D. Ayton Free Throw 2 of 2 (13 PTS),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
644,PT06M08.00S,2026-01-05T04:46:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,93.08475689881735,45.833333333333336,1610612763,96,94,2026-01-05T04:46:24Z,6380000,False,-21.0,13.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
645,PT06M06.00S,2026-01-05T04:46:22.6Z,4,REGULAR,rebound,defensive,[],1631222,,,1610612747,96,94,2026-01-05T04:46:22Z,6390000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:3),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,644.0,,5.0,3.0,2.0,,,,,,,,,
646,PT05M59.00S,2026-01-05T04:46:30.6Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612747,96,94,2026-01-05T04:46:35Z,6400000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1642914]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Small,1642914.0,,,,
647,PT05M59.00S,2026-01-05T04:46:30.6Z,4,REGULAR,steal,,[],1642914,,,1610612763,96,94,2026-01-05T04:46:32Z,6410000,False,,,0,,J. Small STEAL (1 STL),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
648,PT05M56.00S,2026-01-05T04:46:34.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642914,92.69053876478318,49.26470588235294,1610612763,96,96,2026-01-05T04:46:40Z,6420000,False,-4.0,16.0,1,right,J. Small running Layup (7 PTS),[1642914],1610612763.0,MEM,running,,,Small,J. Small,,,,,Restricted Area,0-8 Center,1.66,Made,7.0,,,,,,,,,,,,,,,,,
649,PT05M42.00S,2026-01-05T04:46:48.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,8.327858081471746,53.92156862745098,1610612747,98,96,2026-01-05T04:46:52Z,6430000,False,-20.0,26.0,1,left,D. Ayton alley-oop DUNK (15 PTS) (L. Dončić 7 AST),"[1629028, 1629029]",1610612747.0,LAL,alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.24,Made,15.0,L. Dončić,1629029.0,7.0,,,,,,,,,,,,,,
651,PT05M29.00S,2026-01-05T04:46:59.8Z,4,REGULAR,3pt,Jump Shot,[],203484,68.11760840998686,24.509803921568633,1610612763,98,99,2026-01-05T04:47:58Z,6450000,False,-127.0,247.0,1,right,K. Caldwell-Pope 27' 3PT pullup (7 PTS) (J. Jackson Jr. 1 AST),"[203484, 1628991]",1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,27.81,Made,7.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,,
653,PT05M12.00S,2026-01-05T04:47:18.0Z,4,REGULAR,2pt,Jump Shot,[],1629029,20.54862023653088,51.470588235294116,1610612747,100,99,2026-01-05T04:47:29Z,6470000,False,-7.0,141.0,1,left,L. Dončić 14' pullup Jump Shot (28 PTS) (J. LaRavia 3 AST),"[1629029, 1631222]",1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,14.09,Made,28.0,J. LaRavia,1631222.0,3.0,,,,,,,,,,,,,,
655,PT05M12.00S,2026-01-05T04:47:28.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,100,99,2026-01-05T04:47:28Z,6490000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M12.00S,2026-01-05T04:50:01.2Z,4,REGULAR,substitution,out,[],203935,,,1610612763,100,99,2026-01-05T04:50:26Z,6500000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M12.00S,2026-01-05T04:50:01.2Z,4,REGULAR,substitution,in,[],2544,,,1610612763,100,99,2026-01-05T04:50:26Z,6510000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M53.00S,2026-01-05T04:50:37.6Z,4,REGULAR,3pt,Jump Shot,[],1642377,91.90210249671485,1.9607843137254974,1610612763,100,99,2026-01-05T04:50:43Z,6520000,False,-240.0,24.0,1,right,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,,,
659,PT04M50.00S,2026-01-05T04:50:40.6Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,100,99,2026-01-05T04:50:43Z,6530000,False,,,0,,D. Ayton REBOUND (Off:1 Def:5),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,,,,,658.0,,6.0,5.0,1.0,,,,,,,,,
660,PT04M50.00S,2026-01-05T04:50:42.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.093955321944804,50.73529411764706,1610612747,102,99,2026-01-05T04:51:24Z,6540000,False,-4.0,5.0,1,left,L. James running Layup (24 PTS) (D. Ayton 1 AST),"[2544, 1629028]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.61,Made,24.0,D. Ayton,1629028.0,1.0,,,,,,,,,,,,,,
662,PT04M50.00S,2026-01-05T04:50:45.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203484,,,1610612747,102,99,2026-01-05T04:51:07Z,6560000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (James 1 FT),"[203484, 2544]",1610612763.0,MEM,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,,,,,,,,,1.0,0.0,James,2544.0
664,PT04M50.00S,2026-01-05T04:51:05.2Z,4,REGULAR,substitution,out,[],1630583,,,1610612747,102,99,2026-01-05T04:51:08Z,6580000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT04M50.00S,2026-01-05T04:51:05.2Z,4,REGULAR,substitution,in,[],1641713,,,1610612747,102,99,2026-01-05T04:51:08Z,6590000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT04M50.00S,2026-01-05T04:51:13.5Z,4,REGULAR,substitution,out,[],1642914,,,1610612747,102,99,2026-01-05T04:51:16Z,6600000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M50.00S,2026-01-05T04:51:13.5Z,4,REGULAR,substitution,in,[],1642285,,,1610612747,102,99,2026-01-05T04:51:16Z,6610000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M50.00S,2026-01-05T04:51:27.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],2544,,,1610612747,103,99,2026-01-05T04:51:27Z,6620000,False,,,0,,L. James Free Throw 1 of 1 (25 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
669,PT04M31.00S,2026-01-05T04:51:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,91.24507227332458,48.529411764705884,1610612763,103,99,2026-01-05T04:51:54Z,6630000,False,-7.0,30.0,1,right,MISS J. Jackson Jr. driving Layup - blocked,"[1628991, 1629028]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,Ayton,1629028.0,,,,,,,
670,PT04M31.00S,2026-01-05T04:51:48.0Z,4,REGULAR,block,,[],1629028,,,1610612763,103,99,2026-01-05T04:51:50Z,6640000,False,,,0,,D. Ayton BLOCK (2 BLK),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
671,PT04M27.00S,2026-01-05T04:51:52.0Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,103,99,2026-01-05T04:51:54Z,6650000,False,,,0,,L. Dončić REBOUND (Off:1 Def:6),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,,669.0,,7.0,6.0,1.0,,,,,,,,,
672,PT04M23.00S,2026-01-05T04:51:56.0Z,4,REGULAR,3pt,Jump Shot,[],1629029,39.471090670170824,63.23529411764706,1610612747,103,99,2026-01-05T04:52:04Z,6660000,False,-66.0,319.0,1,left,MISS L. Dončić 32' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,32.53,Missed,,,,,,,,,,,,,,,,,,
673,PT04M19.00S,2026-01-05T04:52:00.0Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,103,99,2026-01-05T04:52:04Z,6670000,False,,,0,,G. Jackson REBOUND (Off:1 Def:5),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,672.0,,6.0,5.0,1.0,,,,,,,,,
674,PT04M11.00S,2026-01-05T04:52:08.0Z,4,REGULAR,2pt,Jump Shot,[],1642285,91.11366622864652,21.568627450980387,1610612763,103,99,2026-01-05T04:52:12Z,6680000,False,-142.0,31.0,1,right,MISS C. Spencer 14' Jump Shot,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,8-16 Left,14.55,Missed,,,,,,,,,,,,,,,,,,
675,PT04M07.00S,2026-01-05T04:52:12.0Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612747,103,99,2026-01-05T04:52:12Z,6690000,False,,,0,,L. Dončić REBOUND (Off:1 Def:7),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Left,,,,,,,674.0,,8.0,7.0,1.0,,,,,,,,,
676,PT03M49.00S,2026-01-05T04:52:31.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642377,,,1610612747,103,99,2026-01-05T04:52:40Z,6700000,False,,,0,,J. Wells shooting personal FOUL (5 PF) (James 2 FT),"[1642377, 2544]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,,,,,,,,,5.0,0.0,James,2544.0
678,PT03M49.00S,2026-01-05T04:52:56.2Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,103,99,2026-01-05T04:52:56Z,6720000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
679,PT03M49.00S,2026-01-05T04:52:56.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,103,99,2026-01-05T04:52:56Z,6730000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,678.0,,,,,,,,,,,,,
680,PT03M49.00S,2026-01-05T04:52:57.1Z,4,REGULAR,substitution,out,[],203484,,,1610612747,103,99,2026-01-05T04:52:59Z,6740000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT03M49.00S,2026-01-05T04:52:57.1Z,4,REGULAR,substitution,in,[],1629111,,,1610612747,103,99,2026-01-05T04:52:59Z,6750000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT03M49.00S,2026-01-05T04:53:19.3Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,104,99,2026-01-05T04:53:19Z,6760000,False,,,0,,L. James Free Throw 2 of 2 (26 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
683,PT03M32.00S,2026-01-05T04:53:39.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642377,87.17148488830486,45.34313725490197,1610612763,104,101,2026-01-05T04:54:12Z,6770000,False,-23.0,68.0,1,right,J. Wells 7' driving floating Jump Shot (10 PTS) (C. Spencer 8 AST),"[1642377, 1642285]",1610612763.0,MEM,driving floating,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,10.0,C. Spencer,1642285.0,8.0,,,,,,,,,,,,,,
685,PT03M31.00S,2026-01-05T04:53:47.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,104,101,2026-01-05T04:53:47Z,6790000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT03M13.00S,2026-01-05T04:55:41.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,7.145203679369246,53.431372549019606,1610612747,106,101,2026-01-05T04:55:46Z,6800000,False,-17.0,15.0,1,left,J. Vanderbilt cutting DUNK (5 PTS) (L. James 10 AST),"[1629020, 2544]",1610612747.0,LAL,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.26,Made,5.0,L. James,2544.0,10.0,,,,,,,,,,,,,,
688,PT02M58.00S,2026-01-05T04:55:56.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,90.5880420499343,53.67647058823529,1610612763,106,103,2026-01-05T04:55:59Z,6820000,False,18.0,36.0,1,right,J. Wells driving Layup (12 PTS),[1642377],1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,4.04,Made,12.0,,,,,,,,,,,,,,,,,
689,PT02M35.00S,2026-01-05T04:56:19.0Z,4,REGULAR,3pt,Jump Shot,[],1629029,39.33968462549278,69.6078431372549,1610612747,109,103,2026-01-05T04:56:23Z,6830000,False,-98.0,317.0,1,left,L. Dončić 33' 3PT  (31 PTS) (J. LaRavia 4 AST),"[1629029, 1631222]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,33.21,Made,31.0,J. LaRavia,1631222.0,4.0,,,,,,,,,,,,,,
691,PT02M18.00S,2026-01-05T04:56:39.4Z,4,REGULAR,3pt,Jump Shot,[],1641713,76.26478318002628,6.862745098039213,1610612763,109,103,2026-01-05T04:56:42Z,6850000,False,-216.0,171.0,1,right,MISS G. Jackson 27' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,27.5,Missed,,,,,,,,,,,,,,,,,,
692,PT02M14.00S,2026-01-05T04:56:41.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612747,109,103,2026-01-05T04:56:41Z,6860000,False,,,0,,D. Ayton REBOUND (Off:1 Def:6),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,691.0,,7.0,6.0,1.0,,,,,,,,,
693,PT02M08.00S,2026-01-05T04:56:48.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,29.352825229960573,24.509803921568633,1610612747,112,103,2026-01-05T04:57:12Z,6870000,False,127.0,223.0,1,left,L. Dončić 25' 3PT pullup (34 PTS),[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,25.72,Made,34.0,,,,,,,,,,,,,,,,,
694,PT02M08.00S,2026-01-05T04:57:00.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,112,103,2026-01-05T04:57:00Z,6880000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT02M08.00S,2026-01-05T04:58:33.6Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,112,103,2026-01-05T04:58:41Z,6890000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT02M08.00S,2026-01-05T04:58:33.6Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,112,103,2026-01-05T04:58:41Z,6900000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
