actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
438,PT04M37.00S,2026-03-08T21:28:07.4Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612747,74,63,2026-03-08T21:28:12Z,4270000,False,,,0,,L. Dončić lost ball TURNOVER (4 TO),"[1629029, 1629013]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,4.0,Shamet,1629013.0
439,PT04M37.00S,2026-03-08T21:28:07.4Z,3,REGULAR,steal,,[],1629013,,,1610612752,74,63,2026-03-08T21:28:09Z,4280000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
440,PT04M32.00S,2026-03-08T21:28:12.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,94.13600525624179,50.245098039215684,1610612752,74,65,2026-03-08T21:28:48Z,4290000,False,1.0,3.0,1,right,J. Hart running Layup (8 PTS) (M. Diawara 2 AST),"[1628404, 1642885]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,0.29,M. Diawara,1642885.0,2.0,,,,,
442,PT04M09.00S,2026-03-08T21:28:36.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.670827858081481,52.69607843137255,1610612747,76,65,2026-03-08T21:28:40Z,4310000,False,-13.0,20.0,1,left,L. Dončić driving Layup (22 PTS),[1629029],1610612747.0,LAL,driving,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,,,,,2.38,,,,,,,,
443,PT03M45.00S,2026-03-08T21:28:59.4Z,3,REGULAR,3pt,Jump Shot,[],1642885,72.19119579500656,85.7843137254902,1610612752,76,65,2026-03-08T21:29:09Z,4320000,False,179.0,209.0,1,right,MISS M. Diawara 27' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,27.5,,,,,,,,
444,PT03M36.00S,2026-03-08T21:29:08.4Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,76,65,2026-03-08T21:29:09Z,4330000,False,,,0,,M. Robinson REBOUND (Off:2 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,443.0,4.0,2.0,2.0,,,,,,,,,
445,PT03M36.00S,2026-03-08T21:29:08.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,94.40999984741211,50.0,1610612752,76,65,2026-03-08T21:29:11Z,4340000,False,0.0,0.0,1,right,MISS M. Robinson putback Layup,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.0,,,,,,,,
446,PT03M36.00S,2026-03-08T21:29:08.4Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,76,65,2026-03-08T21:29:11Z,4350000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,445.0,2.0,1.0,1.0,,,,,,,,,
447,PT03M33.00S,2026-03-08T21:29:12.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,26.593298291721425,20.34313725490196,1610612747,76,65,2026-03-08T22:21:03Z,4360000,False,148.0,197.0,1,left,MISS L. Dončić 24' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,24.7,,,,,,,,
448,PT03M29.00S,2026-03-08T21:29:16.1Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,76,65,2026-03-08T22:21:03Z,4370000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,447.0,4.0,4.0,0.0,,,,,,,,,
449,PT03M26.00S,2026-03-08T21:29:17.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629013,73.11103810775296,87.25490196078431,1610612752,76,65,2026-03-08T21:29:23Z,4380000,False,186.0,200.0,1,right,MISS L. Shamet 27' running 3PT,[1629013],1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,27.35,,,,,,,,
450,PT03M22.00S,2026-03-08T21:29:21.8Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,76,65,2026-03-08T21:29:23Z,4390000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,,,449.0,6.0,4.0,2.0,,,,,,,,,
451,PT03M19.00S,2026-03-08T21:29:29.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,76,65,2026-03-08T21:29:29Z,4400000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M19.00S,2026-03-08T21:32:01.2Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,76,65,2026-03-08T21:33:04Z,4410000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M19.00S,2026-03-08T21:32:01.2Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,76,65,2026-03-08T21:33:04Z,4420000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M19.00S,2026-03-08T21:32:01.2Z,3,REGULAR,substitution,in,[],203935,,,1610612747,76,65,2026-03-08T21:33:04Z,4430000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M19.00S,2026-03-08T21:32:01.2Z,3,REGULAR,substitution,in,[],1631222,,,1610612747,76,65,2026-03-08T21:33:04Z,4440000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M19.00S,2026-03-08T21:32:01.2Z,3,REGULAR,substitution,out,[],1628404,,,1610612747,76,65,2026-03-08T21:33:11Z,4450000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M19.00S,2026-03-08T21:32:01.2Z,3,REGULAR,substitution,in,[],1628384,,,1610612747,76,65,2026-03-08T21:33:11Z,4460000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M00.00S,2026-03-08T21:33:18.3Z,3,REGULAR,2pt,Jump Shot,[],203935,28.387812089356117,33.80055147058823,1610612747,76,65,2026-03-08T22:21:12Z,4470000,False,81.0,214.0,1,left,MISS M. Smart 22' step back Shot,[203935],1610612747.0,LAL,step back,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,22.91,,,,,,,,
459,PT02M58.00S,2026-03-08T21:33:20.3Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,76,65,2026-03-08T21:34:49Z,4480000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Right Center,,,,,,,,458.0,1.0,0.0,1.0,,,,,,,,,
460,PT02M52.00S,2026-03-08T21:33:26.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,30.009855453350852,86.27450980392157,1610612747,79,65,2026-03-08T21:33:31Z,4490000,False,-181.0,230.0,1,left,L. Dončić 29' 3PT  (25 PTS) (J. LaRavia 2 AST),"[1629029, 1631222]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,,,,Made,25.0,,,,,29.26,J. LaRavia,1631222.0,2.0,,,,,
462,PT02M31.00S,2026-03-08T21:33:47.5Z,3,REGULAR,3pt,Jump Shot,[],1642885,71.53416557161628,86.51960784313725,1610612752,79,65,2026-03-08T21:33:52Z,4510000,False,183.0,215.0,1,right,MISS M. Diawara 28' 3PT,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,28.22,,,,,,,,
463,PT02M28.00S,2026-03-08T21:33:50.5Z,3,REGULAR,rebound,defensive,[],1631222,,,1610612747,79,65,2026-03-08T21:33:52Z,4520000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,462.0,2.0,1.0,1.0,,,,,,,,,
464,PT02M15.00S,2026-03-08T21:34:05.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612747,79,65,2026-03-08T21:34:12Z,4530000,False,,,0,,O. Anunoby personal FOUL (3 PF) (Hayes 2 FT),"[1628384, 1629637]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,202027.0,3.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
466,PT02M15.00S,2026-03-08T21:34:38.8Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,80,65,2026-03-08T21:34:38Z,4550000,False,,,0,,J. Hayes Free Throw 1 of 2 (3 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
467,PT02M15.00S,2026-03-08T21:34:40.2Z,3,REGULAR,substitution,out,[],1642885,,,1610612747,80,65,2026-03-08T21:34:43Z,4560000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M15.00S,2026-03-08T21:34:40.2Z,3,REGULAR,substitution,in,[],203903,,,1610612747,80,65,2026-03-08T21:34:43Z,4570000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M15.00S,2026-03-08T21:34:57.4Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,81,65,2026-03-08T21:34:57Z,4580000,False,,,0,,J. Hayes Free Throw 2 of 2 (4 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
470,PT02M04.00S,2026-03-08T21:35:08.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,79.02431011826545,58.57843137254902,1610612752,81,65,2026-03-08T21:35:15Z,4590000,False,43.0,145.0,1,right,MISS J. Brunson 15' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.09,,,,,,,,
471,PT02M00.00S,2026-03-08T21:35:12.3Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612747,81,65,2026-03-08T21:35:15Z,4600000,False,,,0,,L. Dončić REBOUND (Off:0 Def:5),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,,,,,,,,470.0,5.0,5.0,0.0,,,,,,,,,
472,PT01M40.00S,2026-03-08T21:35:31.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,9.773324572930349,47.05882352941176,1610612747,83,65,2026-03-08T21:35:34Z,4610000,False,15.0,39.0,1,left,M. Smart driving Layup (5 PTS) (J. LaRavia 3 AST),"[203935, 1631222]",1610612747.0,LAL,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,4.21,J. LaRavia,1631222.0,3.0,,,,,
474,PT01M21.00S,2026-03-08T21:35:52.5Z,3,REGULAR,foul,offensive,['inpenalty'],1628384,,,1610612752,83,65,2026-03-08T21:37:32Z,4630000,False,,,0,,O. Anunoby charge offensive FOUL (4 PF),"[1628384, 203935]",1610612752.0,NYK,charge,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,202027.0,4.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
478,PT01M21.00S,2026-03-08T21:35:52.5Z,3,REGULAR,turnover,offensive foul,[],1628384,,,1610612752,83,65,2026-03-08T21:35:52Z,4645000,False,,,0,,O. Anunoby offensive foul TURNOVER (1 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,,,,1.0,,
476,PT01M21.00S,2026-03-08T21:36:12.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612747,83,65,2026-03-08T21:35:52Z,4650000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M21.00S,2026-03-08T21:37:34.0Z,3,REGULAR,substitution,out,[],1629013,,,1610612747,83,65,2026-03-08T21:37:56Z,4670000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M21.00S,2026-03-08T21:37:34.0Z,3,REGULAR,substitution,in,[],1630631,,,1610612747,83,65,2026-03-08T21:37:56Z,4680000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M08.00S,2026-03-08T21:38:14.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,18.05190538764782,62.745098039215684,1610612747,83,65,2026-03-08T21:38:29Z,4690000,False,-64.0,117.0,1,left,MISS L. Dončić 13' fadeaway Shot,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,13.34,,,,,,,,
482,PT01M05.00S,2026-03-08T21:38:18.3Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,83,65,2026-03-08T21:38:18Z,4700000,False,,,0,,J. LaRavia REBOUND (Off:2 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,481.0,3.0,1.0,2.0,,,,,,,,,
483,PT00M59.00S,2026-03-08T21:38:24.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629029,11.218791064388967,98.2843137254902,1610612747,83,65,2026-03-08T21:38:32Z,4710000,False,-241.0,53.0,1,left,MISS L. Dončić 24' fadeaway 3PT,[1629029],1610612747.0,LAL,fadeaway,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.71,,,,,,,,
484,PT00M59.00S,2026-03-08T21:38:24.6Z,3,REGULAR,rebound,offensive,[],203935,,,1610612747,83,65,2026-03-08T21:38:32Z,4720000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,,,483.0,3.0,2.0,1.0,,,,,,,,,
485,PT00M55.40S,2026-03-08T21:38:31.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203935,6.619579500657039,51.22549019607843,1610612747,83,65,2026-03-08T21:39:11Z,4730000,False,-6.0,10.0,1,left,MISS M. Smart reverse Layup,[203935],1610612747.0,LAL,reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.15,,,,,,,,
486,PT00M52.60S,2026-03-08T21:38:34.4Z,3,REGULAR,rebound,offensive,[],1631222,,,1610612747,83,65,2026-03-08T21:38:34Z,4740000,False,,,0,,J. LaRavia REBOUND (Off:3 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,485.0,4.0,1.0,3.0,,,,,,,,,
487,PT00M51.60S,2026-03-08T21:38:35.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631222,7.145203679369246,49.26470588235294,1610612747,85,65,2026-03-08T21:38:38Z,4750000,False,4.0,15.0,1,left,J. LaRavia putback Layup (4 PTS),[1631222],1610612747.0,LAL,putback,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,1.52,,,,,,,,
488,PT00M47.60S,2026-03-08T21:38:43.0Z,3,REGULAR,foul,personal,[],1631222,,,1610612752,85,65,2026-03-08T21:38:53Z,4760000,False,,,0,,J. LaRavia loose ball personal FOUL (3 PF),"[1631222, 1628973]",1610612747.0,LAL,loose ball,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,202056.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
490,PT00M39.80S,2026-03-08T21:39:17.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612752,85,65,2026-03-08T21:39:26Z,4780000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1628379, 203903]",1610612747.0,LAL,shooting,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,202027.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,,,,,,,
492,PT00M39.80S,2026-03-08T21:39:47.2Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612752,85,66,2026-03-08T21:39:47Z,4800000,False,,,0,,J. Clarkson Free Throw 1 of 2 (1 PTS),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
493,PT00M39.80S,2026-03-08T21:39:58.3Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,85,66,2026-03-08T21:40:03Z,4810000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M39.80S,2026-03-08T21:39:58.3Z,3,REGULAR,substitution,in,[],1628404,,,1610612752,85,66,2026-03-08T21:40:03Z,4820000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M39.80S,2026-03-08T21:40:20.2Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612752,85,67,2026-03-08T21:40:20Z,4830000,False,,,0,,J. Clarkson Free Throw 2 of 2 (2 PTS),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
496,PT00M32.40S,2026-03-08T21:40:31.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.90078843626807,63.23529411764706,1610612747,88,67,2026-03-08T21:40:35Z,4840000,False,-66.0,257.0,1,left,L. Dončić 26' 3PT step back (28 PTS),[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Made,28.0,,,,,26.52,,,,,,,,
497,PT00M10.90S,2026-03-08T21:40:58.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203903,89.6681997371879,48.774509803921575,1610612752,88,69,2026-03-08T21:41:04Z,4850000,False,-6.0,45.0,1,right,J. Clarkson Hook (4 PTS) (J. Hart 2 AST),"[203903, 1628404]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,,,,,4.5,J. Hart,1628404.0,2.0,,,,,
499,PT00M02.20S,2026-03-08T21:41:11.4Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612747,88,69,2026-03-08T21:41:16Z,4870000,False,,,0,,L. Dončić lost ball TURNOVER (5 TO),"[1629029, 1628404]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,5.0,Hart,1628404.0
500,PT00M02.20S,2026-03-08T21:41:11.4Z,3,REGULAR,steal,,[],1628404,,,1610612752,88,69,2026-03-08T21:41:13Z,4880000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
501,PT00M00.00S,2026-03-08T21:41:16.5Z,3,REGULAR,period,end,[],0,,,1610612752,88,69,2026-03-08T21:41:16Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612752,88,69,2026-03-08T21:44:36Z,4900000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612752,88,69,2026-03-08T21:44:36Z,4910000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612752,88,69,2026-03-08T21:44:36Z,4920000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612752,88,69,2026-03-08T21:44:36Z,4930000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,88,69,2026-03-08T21:44:36Z,4940000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612752,88,69,2026-03-08T21:44:36Z,4950000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,in,['startperiod'],1629020,,,1610612752,88,69,2026-03-08T21:44:36Z,4960000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612752,88,69,2026-03-08T21:44:36Z,4970000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,in,['startperiod'],1628467,,,1610612752,88,69,2026-03-08T21:44:36Z,4980000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612752,88,69,2026-03-08T21:44:36Z,4990000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612752,88,69,2026-03-08T21:44:36Z,5000000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2026-03-08T21:44:20.9Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,88,69,2026-03-08T21:44:36Z,5010000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2026-03-08T21:44:56.4Z,4,REGULAR,period,start,[],0,,,1610612747,88,69,2026-03-08T21:44:56Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M46.00S,2026-03-08T21:45:11.4Z,4,REGULAR,3pt,Jump Shot,[],1628379,28.95860709592641,82.35294117647058,1610612747,91,69,2026-03-08T21:45:18Z,5030000,False,-162.0,220.0,1,left,L. Kennard 27' 3PT  (6 PTS) (A. Reaves 3 AST),"[1628379, 1630559]",1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,,,,,27.29,A. Reaves,1630559.0,3.0,,,,,
526,PT11M46.00S,2026-03-08T21:45:16.4Z,4,REGULAR,foul,personal,['1freethrow'],203903,,,1610612747,91,69,2026-03-08T21:45:30Z,5050000,False,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Kennard 1 FT),"[203903, 1628379]",1610612752.0,NYK,shooting,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,202027.0,1.0,0.0,Kennard,1628379.0,,,,,,,,,,,,,,,
528,PT11M46.00S,2026-03-08T21:45:36.3Z,4,REGULAR,freethrow,1 of 1,[],1628379,,,1610612747,92,69,2026-03-08T21:45:36Z,5070000,False,,,0,,L. Kennard Free Throw 1 of 1 (7 PTS),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
529,PT11M29.00S,2026-03-08T21:45:55.1Z,4,REGULAR,2pt,Jump Shot,[],1628973,79.68134034165571,69.36274509803921,1610612752,92,71,2026-03-08T21:46:03Z,5080000,False,97.0,138.0,1,right,J. Brunson 16' step back Jump Shot (16 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,Made,16.0,,,,,16.9,,,,,,,,
