actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
352,PT00M02.50S,2025-02-07T04:06:07.7Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,69,49,2025-02-07T04:06:17Z,3470000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M02.50S,2025-02-07T04:06:07.7Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,69,49,2025-02-07T04:06:17Z,3480000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M01.40S,2025-02-07T04:06:20.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201939,70.61432325886992,79.16666666666666,1610612744,69,49,2025-02-07T04:10:09Z,3490000,False,146.0,224.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,26.7,Missed,,,,,,,,,,,,,,,
355,PT00M00.10S,2025-02-07T04:06:21.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,69,49,2025-02-07T04:10:09Z,3500000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,354.0,,,,,,,,,,,,
356,PT00M00.00S,2025-02-07T04:06:24.6Z,2,REGULAR,period,end,[],0,,,1610612744,69,49,2025-02-07T04:06:24Z,3510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-02-07T04:22:47.7Z,3,REGULAR,substitution,out,['startperiod'],1629020,,,1610612744,69,49,2025-02-07T04:23:10Z,3520000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-02-07T04:22:47.7Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612744,69,49,2025-02-07T04:23:10Z,3530000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-02-07T04:22:47.7Z,3,REGULAR,substitution,out,['startperiod'],1642050,,,1610612744,69,49,2025-02-07T04:23:10Z,3540000,False,,,0,,SUB out: J. Rowe,[1642050],1610612744.0,GSW,,,,Rowe,J. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2025-02-07T04:22:47.7Z,3,REGULAR,substitution,in,['startperiod'],1629637,,,1610612744,69,49,2025-02-07T04:23:10Z,3550000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2025-02-07T04:22:47.7Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612744,69,49,2025-02-07T04:23:10Z,3560000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2025-02-07T04:22:47.7Z,3,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,69,49,2025-02-07T04:23:10Z,3570000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-02-07T04:23:10.4Z,3,REGULAR,period,start,[],0,,,1610612744,69,49,2025-02-07T04:23:11Z,3580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M43.00S,2025-02-07T04:23:29.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.853482260183966,49.50980392156863,1610612744,69,49,2025-02-07T04:23:41Z,3590000,False,2.0,31.0,1,left,MISS D. Green Layup - blocked,"[203110, 1630559]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,3.08,Missed,Reaves,1630559.0,,,,,,,,,,,,,
365,PT11M43.00S,2025-02-07T04:23:29.8Z,3,REGULAR,block,,[],1630559,,,1610612744,69,49,2025-02-07T04:28:25Z,3600000,False,,,0,,A. Reaves BLOCK (1 BLK),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT11M43.00S,2025-02-07T04:23:29.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,69,49,2025-02-07T04:23:41Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,364.0,,,,,,,,,,,,
367,PT11M40.00S,2025-02-07T04:23:44.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,11.218791064388967,5.392156862745097,1610612744,69,52,2025-02-07T04:23:48Z,3620000,False,223.0,53.0,1,left,M. Moody 3PT  (7 PTS) (B. Podziemski 3 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,,,,22.92,Made,,,,7.0,,,,,,B. Podziemski,1641764.0,3.0,,,
369,PT11M28.00S,2025-02-07T04:24:01.2Z,3,REGULAR,3pt,Jump Shot,[],1630559,64.43823915900131,51.96078431372549,1610612747,69,52,2025-02-07T04:25:18Z,3640000,False,10.0,282.0,1,right,MISS A. Reaves 28' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,28.2,Missed,,,,,,,,,,,,,,,
370,PT11M25.00S,2025-02-07T04:24:04.2Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,69,52,2025-02-07T04:25:18Z,3650000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,369.0,,,,,,,,,,3.0,2.0,1.0
371,PT11M12.00S,2025-02-07T04:24:11.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,15.374507227332458,95.81035539215686,1610612744,69,55,2025-02-07T04:24:15Z,3660000,False,-229.0,92.0,1,left,B. Hield 24' 3PT  (12 PTS) (S. Curry 1 AST),"[1627741, 201939]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left,,,,24.69,Made,,,,12.0,,,,,,S. Curry,201939.0,1.0,,,
373,PT11M00.00S,2025-02-07T04:24:23.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,92.82194480946123,53.92156862745098,1610612747,69,55,2025-02-07T04:24:28Z,3680000,False,20.0,15.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,2.47,Missed,,,,,,,,,,,,,,,
375,PT10M57.00S,2025-02-07T04:24:26.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,69,55,2025-02-07T04:24:28Z,3700000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,373.0,,,,,,,,,,4.0,3.0,1.0
376,PT10M53.00S,2025-02-07T04:24:30.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201939,31.32391590013141,78.18627450980392,1610612744,69,55,2025-02-07T04:26:57Z,3710000,False,-141.0,242.0,1,left,MISS S. Curry 27' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,27.99,Missed,,,,,,,,,,,,,,,
377,PT10M52.00S,2025-02-07T04:24:31.2Z,3,REGULAR,rebound,offensive,[],1630541,,,1610612744,69,55,2025-02-07T04:30:34Z,3720000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,376.0,,,,,,,,,,2.0,1.0,1.0
378,PT10M52.00S,2025-02-07T04:24:36.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630541,5.590000152587891,50.0,1610612744,69,55,2025-02-07T04:30:48Z,3730000,False,0.0,0.0,1,left,MISS M. Moody tip Layup,[1630541],1610612744.0,GSW,tip,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
379,PT10M49.00S,2025-02-07T04:24:39.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,69,55,2025-02-07T04:30:48Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,378.0,,,,,,,,,,,,
381,PT10M37.00S,2025-02-07T04:25:03.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630541,7.670827858081481,50.0,1610612744,69,57,2025-02-07T04:25:06Z,3760000,False,0.0,20.0,1,left,M. Moody cutting DUNK (9 PTS) (D. Green 2 AST),"[1630541, 203110]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,1.96,Made,,,,9.0,,,,,,D. Green,203110.0,2.0,,,
383,PT10M08.00S,2025-02-07T04:25:31.5Z,3,REGULAR,3pt,Jump Shot,[],1630559,70.08869908015768,75.73529411764706,1610612747,69,57,2025-02-07T04:25:37Z,3780000,False,129.0,229.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,26.24,Missed,,,,,,,,,,,,,,,
384,PT10M07.00S,2025-02-07T04:25:32.5Z,3,REGULAR,rebound,offensive,[],2544,,,1610612747,69,57,2025-02-07T04:31:46Z,3790000,False,,,0,,L. James REBOUND (Off:1 Def:11),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,383.0,,,,,,,,,,12.0,11.0,1.0
385,PT10M06.00S,2025-02-07T04:25:36.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",2544,91.90210249671485,50.0,1610612747,71,57,2025-02-07T04:31:55Z,3800000,False,0.0,24.0,1,right,L. James floating Jump Shot (25 PTS),[2544],1610612747.0,LAL,floating,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,2.36,Made,,,,25.0,,,,,,,,,,,
386,PT09M54.00S,2025-02-07T04:25:47.7Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612744,71,57,2025-02-07T04:25:53Z,3810000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Curry 2 FT),"[1627827, 201939]",1610612747.0,LAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,1.0,0.0,Curry,201939.0,,,,,,
388,PT09M54.00S,2025-02-07T04:26:17.2Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,71,58,2025-02-07T04:26:17Z,3830000,False,,,0,,S. Curry Free Throw 1 of 2 (14 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,,,,14.0,,,,,,,,,,,
389,PT09M54.00S,2025-02-07T04:26:18.1Z,3,REGULAR,substitution,out,[],1629637,,,1610612744,71,58,2025-02-07T04:26:21Z,3840000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M54.00S,2025-02-07T04:26:18.1Z,3,REGULAR,substitution,in,[],1629216,,,1610612744,71,58,2025-02-07T04:26:21Z,3850000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M54.00S,2025-02-07T04:26:38.1Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,71,59,2025-02-07T04:26:38Z,3860000,False,,,0,,S. Curry Free Throw 2 of 2 (15 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,Made,,,,15.0,,,,,,,,,,,
392,PT09M38.00S,2025-02-07T04:26:56.8Z,3,REGULAR,3pt,Jump Shot,[],1630559,68.11760840998686,31.862745098039213,1610612747,71,59,2025-02-07T04:32:49Z,3870000,False,-91.0,247.0,1,right,MISS A. Reaves 26' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,26.33,Missed,,,,,,,,,,,,,,,
393,PT09M36.00S,2025-02-07T04:26:58.8Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,71,59,2025-02-07T04:27:01Z,3880000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,392.0,,,,,,,,,,4.0,4.0,0.0
394,PT09M26.00S,2025-02-07T04:27:08.3Z,3,REGULAR,3pt,Jump Shot,[],1627741,30.27266754270697,83.08823529411765,1610612744,71,59,2025-02-07T04:34:21Z,3890000,False,-165.0,232.0,1,left,MISS B. Hield 28' pullup 3PT,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,28.5,Missed,,,,,,,,,,,,,,,
395,PT09M22.00S,2025-02-07T04:27:12.3Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,71,59,2025-02-07T04:27:12Z,3900000,False,,,0,,L. James REBOUND (Off:1 Def:12),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,394.0,,,,,,,,,,13.0,12.0,1.0
396,PT09M09.00S,2025-02-07T04:27:25.5Z,3,REGULAR,3pt,Jump Shot,[],1629216,94.3988173455979,3.1862745098039227,1610612747,74,59,2025-02-07T04:27:29Z,3910000,False,-234.0,0.0,1,right,G. Vincent 3PT  (12 PTS) (R. Hachimura 3 AST),"[1629216, 1629060]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Left Corner 3,24+ Left,,,,23.41,Made,,,,12.0,,,,,,R. Hachimura,1629060.0,3.0,,,
398,PT08M55.00S,2025-02-07T04:27:40.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641764,10.561760840998687,52.69607843137255,1610612744,74,61,2025-02-07T04:27:45Z,3930000,False,-13.0,47.0,1,left,B. Podziemski turnaround bank Hook (4 PTS),[1641764],1610612744.0,GSW,turnaround bank,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,4.87,Made,,,,4.0,,,,,,,,,,,
459,PT08M41.00S,2025-02-07T04:27:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,84.09986859395532,49.97702205882353,1610612747,74,61,2025-02-07T04:38:13Z,3945000,False,0.0,97.0,1,right,MISS A. Reaves 9' driving floating Shot - blocked,"[1630559, 201939]",1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,9.7,Missed,Curry,201939.0,,,,,,,,,,,,,
460,PT08M41.00S,2025-02-07T04:27:50.3Z,3,REGULAR,block,,[],201939,,,1610612747,74,61,2025-02-07T04:38:13Z,3952500,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
461,PT08M40.00S,2025-02-07T04:27:51.3Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,74,61,2025-02-07T04:38:13Z,3956250,False,,,0,,S. Curry REBOUND (Off:1 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,459.0,,,,,,,,,,5.0,4.0,1.0
401,PT08M34.00S,2025-02-07T04:28:00.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203110,9.904730617608408,49.50980392156863,1610612744,74,63,2025-02-07T04:37:45Z,3960000,False,2.0,41.0,1,left,D. Green running DUNK (8 PTS) (S. Curry 2 AST),"[203110, 201939]",1610612744.0,GSW,running,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,4.07,Made,,,,8.0,,,,,,S. Curry,201939.0,2.0,,,
403,PT08M34.00S,2025-02-07T04:28:06.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,74,63,2025-02-07T04:28:06Z,3980000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M13.00S,2025-02-07T04:31:44.7Z,3,REGULAR,turnover,lost ball,[],1627827,,,1610612747,74,63,2025-02-07T04:31:50Z,3990000,False,,,0,,D. Finney-Smith lost ball TURNOVER (2 TO),"[1627827, 203110]",1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,2.0,Green,203110.0,,,,,,,,,,,,,,,,,
405,PT08M13.00S,2025-02-07T04:31:44.7Z,3,REGULAR,steal,,[],203110,,,1610612744,74,63,2025-02-07T04:31:46Z,4000000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT08M07.00S,2025-02-07T04:31:53.6Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,34.74047306176085,53.67647058823529,1610612744,74,63,2025-02-07T04:40:31Z,4010000,False,-18.0,274.0,1,left,MISS B. Hield 27' step back 3PT,[1627741],1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,27.47,Missed,,,,,,,,,,,,,,,
407,PT08M05.00S,2025-02-07T04:31:55.6Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,74,63,2025-02-07T04:40:31Z,4020000,False,,,0,,L. James REBOUND (Off:1 Def:13),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,406.0,,,,,,,,,,14.0,13.0,1.0
408,PT07M56.00S,2025-02-07T04:32:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,93.2161629434954,39.950980392156865,1610612747,74,63,2025-02-07T04:32:07Z,4030000,False,-50.0,11.0,1,right,MISS L. James fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,5.15,Missed,,,,,,,,,,,,,,,
409,PT07M54.00S,2025-02-07T04:32:04.0Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,74,63,2025-02-07T04:32:07Z,4040000,False,,,0,,M. Moody REBOUND (Off:1 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,408.0,,,,,,,,,,3.0,2.0,1.0
410,PT07M39.00S,2025-02-07T04:32:19.7Z,3,REGULAR,foul,personal,[],1629216,,,1610612744,74,63,2025-02-07T04:32:39Z,4050000,False,,,0,,G. Vincent personal FOUL (2 PF),"[1629216, 201939]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,201245.0,2.0,0.0,Curry,201939.0,,,,,,
413,PT07M34.00S,2025-02-07T04:32:49.7Z,3,REGULAR,2pt,Layup,[],201939,7.408015768725363,69.8529411764706,1610612744,74,63,2025-02-07T04:41:28Z,4080000,False,-99.0,17.0,1,left,MISS S. Curry 10' driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,10.08,Missed,,,,,,,,,,,,,,,
414,PT07M34.00S,2025-02-07T04:32:49.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,74,63,2025-02-07T04:33:55Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,413.0,,,,,,,,,,,,
415,PT07M34.00S,2025-02-07T04:32:52.5Z,3,REGULAR,foul,personal,[],1630559,,,1610612744,74,63,2025-02-07T04:33:07Z,4100000,False,,,0,,A. Reaves loose ball personal FOUL (2 PF),"[1630559, 203110]",1610612747.0,LAL,loose ball,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628480.0,2.0,0.0,Green,203110.0,,,,,,
417,PT07M34.00S,2025-02-07T04:33:14.2Z,3,REGULAR,substitution,out,[],1629060,,,1610612744,74,63,2025-02-07T04:33:17Z,4120000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M34.00S,2025-02-07T04:33:14.2Z,3,REGULAR,substitution,in,[],1629020,,,1610612744,74,63,2025-02-07T04:33:17Z,4130000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M26.00S,2025-02-07T04:33:27.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627741,25.804862023653087,70.58823529411765,1610612744,74,63,2025-02-07T04:33:32Z,4140000,False,-103.0,190.0,1,left,MISS B. Hield 21' step back Shot,[1627741],1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,21.62,Missed,,,,,,,,,,,,,,,
420,PT07M26.00S,2025-02-07T04:33:27.0Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,74,63,2025-02-07T04:45:04Z,4150000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,,,,,,,,419.0,,,,,,,,,,5.0,4.0,1.0
421,PT07M22.00S,2025-02-07T04:33:30.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630541,7.933639947437584,49.50980392156863,1610612744,74,65,2025-02-07T04:45:22Z,4160000,False,2.0,22.0,1,left,M. Moody driving DUNK (11 PTS) (B. Podziemski 4 AST),"[1630541, 1641764]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,2.22,Made,,,,11.0,,,,,,B. Podziemski,1641764.0,4.0,,,
422,PT07M05.00S,2025-02-07T04:33:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.61038107752957,47.549019607843135,1610612747,76,65,2025-02-07T04:33:58Z,4170000,False,-12.0,8.0,1,right,L. James driving Layup (27 PTS) (A. Reaves 4 AST),"[2544, 1630559]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,1.45,Made,,,,27.0,,,,,,A. Reaves,1630559.0,4.0,,,
424,PT06M56.00S,2025-02-07T04:33:56.8Z,3,REGULAR,3pt,Jump Shot,[],201939,11.087385019710908,96.56862745098039,1610612744,76,65,2025-02-07T04:34:01Z,4190000,False,-233.0,52.0,1,left,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,23.85,Missed,,,,,,,,,,,,,,,
425,PT06M56.00S,2025-02-07T04:33:56.8Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612747,76,65,2025-02-07T04:34:01Z,4200000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:6),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,,,,,,,,424.0,,,,,,,,,,8.0,6.0,2.0
426,PT06M47.00S,2025-02-07T04:34:07.1Z,3,REGULAR,foul,personal,['2freethrow'],203110,,,1610612747,76,65,2025-02-07T04:34:13Z,4210000,False,,,0,,D. Green shooting personal FOUL (2 PF) (James 2 FT),"[203110, 2544]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101284.0,2.0,0.0,James,2544.0,,,,,,
428,PT06M47.00S,2025-02-07T04:34:35.9Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,77,65,2025-02-07T04:34:35Z,4230000,False,,,0,,L. James Free Throw 1 of 2 (28 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,28.0,,,,,,,,,,,
429,PT06M47.00S,2025-02-07T04:34:36.9Z,3,REGULAR,substitution,out,[],1641764,,,1610612747,77,65,2025-02-07T04:34:41Z,4240000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M47.00S,2025-02-07T04:34:36.9Z,3,REGULAR,substitution,in,[],1627780,,,1610612747,77,65,2025-02-07T04:34:41Z,4250000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M47.00S,2025-02-07T04:34:57.7Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,78,65,2025-02-07T04:34:57Z,4260000,False,,,0,,L. James Free Throw 2 of 2 (29 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,,,,29.0,,,,,,,,,,,
432,PT06M30.00S,2025-02-07T04:35:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,9.247700394218143,57.1078431372549,1610612744,78,65,2025-02-07T04:35:22Z,4270000,False,-36.0,34.0,1,left,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,4.94,Missed,,,,,,,,,,,,,,,
433,PT06M28.00S,2025-02-07T04:35:17.9Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,78,65,2025-02-07T04:35:22Z,4280000,False,,,0,,L. James REBOUND (Off:1 Def:14),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,432.0,,,,,,,,,,15.0,14.0,1.0
434,PT06M25.00S,2025-02-07T04:35:20.4Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,78,65,2025-02-07T04:35:25Z,4290000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1627780]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,3.0,Payton II,1627780.0,,,,,,,,,,,,,,,,,
435,PT06M25.00S,2025-02-07T04:35:20.4Z,3,REGULAR,steal,,[],1627780,,,1610612744,78,65,2025-02-07T04:35:22Z,4300000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
