actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
436,PT04M57.00S,2025-01-19T03:07:49.3Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,72,76,2025-01-19T03:07:49Z,4260000,False,,,0,,A. Sarr REBOUND (Off:2 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,435.0,7.0,5.0,2.0,,,,,,,,,,,,,
437,PT04M49.00S,2025-01-19T03:07:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,89.96386333771353,59.31372549019608,1610612764,72,76,2025-01-19T03:08:00Z,4270000,False,47.0,42.0,1,right,MISS J. Poole 6' driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,6.26,Missed,,,,,,,,,,,,,,,,,,
438,PT04M46.00S,2025-01-19T03:08:00.5Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,72,76,2025-01-19T03:08:00Z,4280000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,437.0,4.0,3.0,1.0,,,,,,,,,,,,,
439,PT04M42.00S,2025-01-19T03:08:04.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627780,6.915243101182654,55.14705882352941,1610612744,74,76,2025-01-19T03:08:20Z,4290000,False,-26.0,13.0,1,left,G. Payton II running Layup (7 PTS) (B. Hield 2 AST),"[1627780, 1627741]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.86,Made,7.0,,,,,B. Hield,1627741.0,2.0,,,,,,,,,,
441,PT04M25.00S,2025-01-19T03:08:21.2Z,3,REGULAR,3pt,Jump Shot,[],1642259,77.7431011826544,10.784313725490197,1610612764,74,79,2025-01-19T03:08:25Z,4310000,False,-196.0,157.0,1,right,A. Sarr 25' 3PT  (11 PTS) (B. Coulibaly 7 AST),"[1642259, 1641731]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,25.1,Made,11.0,,,,,B. Coulibaly,1641731.0,7.0,,,,,,,,,,
443,PT04M02.00S,2025-01-19T03:08:45.5Z,3,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612744,74,79,2025-01-19T03:09:10Z,4330000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Looney 2 FT),"[1641731, 1626172]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,1.0,0.0,Looney,1626172.0,,,,
445,PT04M02.00S,2025-01-19T03:09:27.2Z,3,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,75,79,2025-01-19T03:09:27Z,4350000,False,,,0,,K. Looney Free Throw 1 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
446,PT04M02.00S,2025-01-19T03:09:47.3Z,3,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,76,79,2025-01-19T03:09:47Z,4360000,False,,,0,,K. Looney Free Throw 2 of 2 (6 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
447,PT03M53.00S,2025-01-19T03:10:00.2Z,3,REGULAR,foul,personal,[],1627741,,,1610612764,76,79,2025-01-19T03:10:46Z,4370000,False,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 1629673]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1627962.0,,2.0,0.0,Poole,1629673.0,,,,
449,PT03M53.00S,2025-01-19T03:10:19.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,76,79,2025-01-19T03:10:21Z,4390000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M53.00S,2025-01-19T03:10:19.5Z,3,REGULAR,substitution,in,[],202685,,,1610612764,76,79,2025-01-19T03:10:21Z,4400000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M47.00S,2025-01-19T03:10:39.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,62.764865308804204,50.32935049019608,1610612764,76,79,2025-01-19T03:11:00Z,4410000,False,2.0,298.0,1,right,MISS J. Poole 29' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,29.75,Missed,,,,,,,,,,,,,,,,,,
452,PT03M46.00S,2025-01-19T03:10:40.8Z,3,REGULAR,rebound,offensive,[],202685,,,1610612764,76,79,2025-01-19T03:11:12Z,4420000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,451.0,5.0,4.0,1.0,,,,,,,,,,,,,
453,PT03M45.00S,2025-01-19T03:10:40.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612764,76,79,2025-01-19T03:37:52Z,4430000,False,0.0,0.0,1,right,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
454,PT03M44.00S,2025-01-19T03:10:41.1Z,3,REGULAR,rebound,offensive,[],202685,,,1610612764,76,79,2025-01-19T03:37:52Z,4440000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,453.0,6.0,4.0,2.0,,,,,,,,,,,,,
517,PT03M43.00S,2025-01-19T03:10:41.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,91.63929040735874,49.50980392156863,1610612764,76,79,2025-01-19T03:22:59Z,4445000,False,-2.0,26.0,1,right,MISS J. Valančiūnas tip Layup,[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
518,PT03M42.00S,2025-01-19T03:10:42.9Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,76,79,2025-01-19T03:23:23Z,4447500,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,517.0,3.0,2.0,1.0,,,,,,,,,,,,,
455,PT03M39.00S,2025-01-19T03:10:46.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,91.40932982917214,48.529411764705884,1610612764,76,81,2025-01-19T03:10:53Z,4450000,False,-7.0,28.0,1,right,C. Kispert putback Layup (10 PTS),[1630557],1610612764.0,WAS,putback,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.93,Made,10.0,,,,,,,,,,,,,,,,,
456,PT03M30.00S,2025-01-19T03:10:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,7.30946123521682,44.6078431372549,1610612744,78,81,2025-01-19T03:11:02Z,4460000,False,27.0,16.0,1,left,S. Curry driving Layup (17 PTS),[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.15,Made,17.0,,,,,,,,,,,,,,,,,
457,PT03M09.00S,2025-01-19T03:11:16.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,86.02168199737189,46.568627450980394,1610612764,78,81,2025-01-19T03:11:22Z,4470000,False,-17.0,79.0,1,right,MISS C. Kispert 8' driving finger roll Layup - blocked,"[1630557, 1626172]",1610612764.0,WAS,driving finger roll,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,8.08,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0
458,PT03M09.00S,2025-01-19T03:11:16.4Z,3,REGULAR,block,,[],1626172,,,1610612764,78,81,2025-01-19T03:11:20Z,4480000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
459,PT03M05.00S,2025-01-19T03:11:20.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,78,81,2025-01-19T03:26:51Z,4490000,False,,,0,,K. Looney REBOUND (Off:2 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,457.0,7.0,5.0,2.0,,,,,,,,,,,,,
460,PT02M53.00S,2025-01-19T03:11:36.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612744,78,81,2025-01-19T03:12:08Z,4500000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Moody 2 FT),"[202685, 1630541]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,2.0,0.0,Moody,1630541.0,,,,
462,PT02M53.00S,2025-01-19T03:12:09.5Z,3,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,79,81,2025-01-19T03:12:09Z,4520000,False,,,0,,M. Moody Free Throw 1 of 2 (4 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
463,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,79,81,2025-01-19T03:12:25Z,4530000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,out,[],201939,,,1610612744,79,81,2025-01-19T03:12:25Z,4540000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,out,[],1641731,,,1610612744,79,81,2025-01-19T03:12:25Z,4550000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,out,[],1629673,,,1610612744,79,81,2025-01-19T03:12:25Z,4560000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,in,[],203471,,,1610612744,79,81,2025-01-19T03:12:25Z,4570000,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,in,[],203952,,,1610612744,79,81,2025-01-19T03:12:25Z,4580000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,in,[],1642267,,,1610612744,79,81,2025-01-19T03:12:25Z,4590000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M53.00S,2025-01-19T03:12:10.1Z,3,REGULAR,substitution,in,[],1628398,,,1610612744,79,81,2025-01-19T03:12:25Z,4600000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M53.00S,2025-01-19T03:12:30.6Z,3,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,80,81,2025-01-19T03:12:30Z,4610000,False,,,0,,M. Moody Free Throw 2 of 2 (5 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
472,PT02M36.00S,2025-01-19T03:12:48.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,88.64980289093299,46.07843137254902,1610612764,80,83,2025-01-19T03:13:10Z,4620000,False,-20.0,54.0,1,right,J. Valančiūnas driving Hook (4 PTS),[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,4.0,,,,,,,,,,,,,,,,,
473,PT02M23.00S,2025-01-19T03:13:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,7.703679369250986,41.911764705882355,1610612744,82,83,2025-01-19T03:13:30Z,4630000,False,40.0,20.0,1,left,D. Schröder driving finger roll Layup (16 PTS),[203471],1610612744.0,GSW,driving finger roll,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,16.0,,,,,,,,,,,,,,,,,
474,PT02M08.00S,2025-01-19T03:13:15.6Z,3,REGULAR,2pt,Jump Shot,[],1642267,76.16622864651774,50.0,1610612764,82,85,2025-01-19T03:13:20Z,4640000,False,0.0,172.0,1,right,C. Carrington 17' pullup Jump Shot (13 PTS) (J. Valančiūnas 2 AST),"[1642267, 202685]",1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Center,17.15,Made,13.0,,,,,J. Valančiūnas,202685.0,2.0,,,,,,,,,,
476,PT01M58.00S,2025-01-19T03:13:26.0Z,3,REGULAR,turnover,bad pass,[],1626172,,,1610612744,82,85,2025-01-19T03:13:32Z,4660000,False,,,0,,K. Looney bad pass TURNOVER (1 TO),"[1626172, 1642267]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Carrington,1642267.0,,
477,PT01M58.00S,2025-01-19T03:13:26.0Z,3,REGULAR,steal,,[],1642267,,,1610612764,82,85,2025-01-19T03:13:28Z,4670000,False,,,0,,C. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
478,PT01M56.00S,2025-01-19T03:13:35.2Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612764,82,85,2025-01-19T03:13:44Z,4680000,False,,,0,,K. Looney shooting personal FOUL (3 PF) (Carrington 2 FT),"[1626172, 1642267]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,3.0,0.0,Carrington,1642267.0,,,,
480,PT01M56.00S,2025-01-19T03:14:14.5Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642267,,,1610612764,82,86,2025-01-19T03:14:36Z,4700000,False,,,0,,C. Carrington Free Throw 1 of 2 (14 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
481,PT01M56.00S,2025-01-19T03:14:14.5Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642267,,,1610612764,82,86,2025-01-19T03:14:36Z,4710000,False,,,0,,MISS C. Carrington Free Throw 2 of 2,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT01M54.00S,2025-01-19T03:14:16.5Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612744,82,86,2025-01-19T03:14:36Z,4720000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,481.0,1.0,1.0,0.0,,,,,,,,,,,,,
483,PT01M47.00S,2025-01-19T03:14:44.2Z,3,REGULAR,turnover,out-of-bounds,[],203471,,,1610612744,82,86,2025-01-19T03:27:08Z,4730000,False,,,0,,D. Schröder bad pass out-of-bounds TURNOVER (2 TO),[203471],1610612744.0,GSW,bad pass,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201639.0,2.0,,,,,,,,
484,PT01M36.00S,2025-01-19T03:15:07.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612764,82,86,2025-01-19T03:15:14Z,4740000,False,,,0,,D. Schröder personal FOUL (1 PF) (Valančiūnas 2 FT),"[203471, 202685]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1627524.0,,1.0,0.0,Valančiūnas,202685.0,,,,
486,PT01M36.00S,2025-01-19T03:15:41.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202685,,,1610612764,82,86,2025-01-19T03:15:41Z,4760000,False,,,0,,MISS J. Valančiūnas Free Throw 1 of 2,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT01M36.00S,2025-01-19T03:15:41.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,82,86,2025-01-19T03:15:41Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,
488,PT01M36.00S,2025-01-19T03:16:03.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202685,,,1610612764,82,87,2025-01-19T03:16:03Z,4780000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (5 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
489,PT01M18.00S,2025-01-19T03:16:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,10.85742444152431,45.09803921568628,1610612744,84,87,2025-01-19T03:17:22Z,4790000,False,25.0,50.0,1,left,A. Wiggins driving floating Jump Shot (22 PTS),[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,22.0,,,,,,,,,,,,,,,,,
490,PT01M03.00S,2025-01-19T03:16:39.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,89.17542706964521,56.127450980392155,1610612764,84,87,2025-01-19T03:16:45Z,4800000,False,31.0,49.0,1,right,MISS K. George driving Layup - blocked,"[1642273, 1630541]",1610612764.0,WAS,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,Moody,1630541.0
491,PT01M03.00S,2025-01-19T03:16:39.8Z,3,REGULAR,block,,[],1630541,,,1610612764,84,87,2025-01-19T03:16:41Z,4810000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
492,PT01M00.00S,2025-01-19T03:16:42.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,84,87,2025-01-19T03:17:39Z,4820000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:6),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,490.0,7.0,6.0,1.0,,,,,,,,,,,,,
493,PT00M57.10S,2025-01-19T03:16:49.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612744,84,87,2025-01-19T03:16:57Z,4830000,False,,,0,,K. Kuzma shooting personal FOUL (4 PF) (Schröder 2 FT),"[1628398, 203471]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201639.0,,4.0,0.0,Schröder,203471.0,,,,
495,PT00M57.10S,2025-01-19T03:17:15.5Z,3,REGULAR,freethrow,1 of 2,[],203471,,,1610612744,85,87,2025-01-19T03:17:15Z,4850000,False,,,0,,D. Schröder Free Throw 1 of 2 (17 PTS),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
496,PT00M57.10S,2025-01-19T03:17:35.6Z,3,REGULAR,freethrow,2 of 2,[],203471,,,1610612744,86,87,2025-01-19T03:17:35Z,4860000,False,,,0,,D. Schröder Free Throw 2 of 2 (18 PTS),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
497,PT00M42.80S,2025-01-19T03:17:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,90.75229960578186,56.127450980392155,1610612764,86,87,2025-01-19T03:17:54Z,4870000,False,31.0,34.0,1,right,MISS C. Kispert cutting Layup - blocked,"[1630557, 1626172]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0
498,PT00M42.80S,2025-01-19T03:17:51.4Z,3,REGULAR,block,,[],1626172,,,1610612764,86,87,2025-01-19T03:17:53Z,4880000,False,,,0,,K. Looney BLOCK (2 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT00M39.60S,2025-01-19T03:17:54.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,86,87,2025-01-19T03:17:54Z,4890000,False,,,0,,K. Looney REBOUND (Off:2 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,497.0,8.0,6.0,2.0,,,,,,,,,,,,,
500,PT00M37.00S,2025-01-19T03:17:58.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630541,7.046649145860711,42.15686274509804,1610612744,88,87,2025-01-19T03:19:26Z,4900000,False,39.0,14.0,1,left,M. Moody running Layup (7 PTS) (A. Wiggins 3 AST),"[1630541, 203952]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,4.15,Made,7.0,,,,,A. Wiggins,203952.0,3.0,,,,,,,,,,
502,PT00M37.00S,2025-01-19T03:18:01.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642273,,,1610612744,88,87,2025-01-19T03:18:19Z,4920000,False,,,0,,K. George shooting personal FOUL (3 PF) (Moody 1 FT),"[1642273, 1630541]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,3.0,0.0,Moody,1630541.0,,,,
504,PT00M37.00S,2025-01-19T03:18:26.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630541,,,1610612744,89,87,2025-01-19T03:18:26Z,4940000,False,,,0,,M. Moody Free Throw 1 of 1 (8 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
505,PT00M21.50S,2025-01-19T03:18:45.1Z,3,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,89,87,2025-01-19T03:18:59Z,4950000,False,,,0,,C. Kispert bad pass out-of-bounds TURNOVER (1 TO),[1630557],1610612764.0,WAS,bad pass,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201639.0,1.0,,,,,,,,
506,PT00M21.50S,2025-01-19T03:19:00.4Z,3,REGULAR,substitution,out,[],202685,,,1610612744,89,87,2025-01-19T03:19:10Z,4960000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M21.50S,2025-01-19T03:19:00.4Z,3,REGULAR,substitution,out,[],1630557,,,1610612744,89,87,2025-01-19T03:19:10Z,4970000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M21.50S,2025-01-19T03:19:00.4Z,3,REGULAR,substitution,in,[],1642259,,,1610612744,89,87,2025-01-19T03:19:10Z,4980000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M21.50S,2025-01-19T03:19:00.4Z,3,REGULAR,substitution,in,[],1641731,,,1610612744,89,87,2025-01-19T03:19:10Z,4990000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M02.90S,2025-01-19T03:19:39.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203952,14.4053876478318,46.07843137254902,1610612744,89,87,2025-01-19T03:20:29Z,5000000,False,20.0,83.0,1,left,MISS A. Wiggins 8' driving floating bank Shot,[203952],1610612744.0,GSW,driving floating bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,8.52,Missed,,,,,,,,,,,,,,,,,,
511,PT00M01.50S,2025-01-19T03:19:41.0Z,3,REGULAR,rebound,offensive,[],203952,,,1610612744,89,87,2025-01-19T03:20:29Z,5010000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:6),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,510.0,8.0,6.0,2.0,,,,,,,,,,,,,
512,PT00M01.50S,2025-01-19T03:19:43.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203952,5.590000152587891,50.0,1610612744,89,87,2025-01-19T03:20:36Z,5020000,False,0.0,0.0,1,left,MISS A. Wiggins tip Layup,[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
513,PT00M00.80S,2025-01-19T03:19:44.1Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,89,87,2025-01-19T03:51:30Z,5030000,False,,,0,,K. Looney REBOUND (Off:3 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,512.0,9.0,6.0,3.0,,,,,,,,,,,,,
