actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
527,PT11M51.00S,2024-11-09T02:23:38.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626172,6.915243101182654,50.98039215686274,1610612744,112,85,2024-11-09T02:25:12Z,5055000,False,-5.0,13.0,1,left,K. Looney running Layup (8 PTS) (D. Melton 3 AST),"[1626172, 1629001]",1610612744.0,GSW,running,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.34,D. Melton,1629001.0,3.0,,,,,,,,,
529,PT11M51.00S,2024-11-09T02:23:42.9Z,4,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612744,112,85,2024-11-09T02:23:55Z,5100000,False,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Looney 1 FT),"[1628378, 1626172]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1179.0,4.0,0.0,Looney,1626172.0,,,,,,,,,,,,,,,
531,PT11M51.00S,2024-11-09T02:23:57.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626172,,,1610612744,112,86,2024-11-09T02:23:57Z,5120000,False,,,0,,K. Looney Free Throw 1 of 1 (9 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
532,PT11M36.00S,2024-11-09T02:24:18.4Z,4,REGULAR,3pt,Jump Shot,[],1630241,70.51576872536137,24.264705882352942,1610612739,112,86,2024-11-09T02:25:54Z,5130000,False,-129.0,225.0,1,right,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.89,,,,,,,,,,,,
533,PT11M32.00S,2024-11-09T02:24:22.4Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,112,86,2024-11-09T02:25:54Z,5140000,False,,,0,,K. Looney REBOUND (Off:1 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,532.0,7.0,6.0,1.0,,,,
535,PT11M24.00S,2024-11-09T02:24:45.9Z,4,REGULAR,3pt,Jump Shot,[],1629001,28.86005256241787,74.75490196078431,1610612744,112,86,2024-11-09T02:24:49Z,5160000,False,-124.0,219.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.14,,,,,,,,,,,,
536,PT11M21.00S,2024-11-09T02:24:48.9Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,112,86,2024-11-09T02:24:49Z,5170000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,535.0,2.0,2.0,0.0,,,,
537,PT11M10.00S,2024-11-09T02:25:01.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,95.22010512483574,48.28431372549019,1610612739,114,86,2024-11-09T02:25:05Z,5180000,False,-9.0,-8.0,1,right,E. Mobley cutting Layup (20 PTS) (G. Niang 1 AST),"[1630596, 1627777]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,1.15,G. Niang,1627777.0,1.0,,,,,,,,,
539,PT11M10.00S,2024-11-09T02:25:06.2Z,4,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612739,114,86,2024-11-09T02:25:13Z,5200000,False,,,0,,J. Kuminga shooting personal FOUL (2 PF) (Mobley 1 FT),"[1630228, 1630596]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
541,PT11M10.00S,2024-11-09T02:25:15.2Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,114,86,2024-11-09T02:25:21Z,5220000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M10.00S,2024-11-09T02:25:15.2Z,4,REGULAR,substitution,in,[],1629660,,,1610612739,114,86,2024-11-09T02:25:21Z,5230000,False,,,0,,SUB in: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT11M10.00S,2024-11-09T02:25:32.6Z,4,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,115,86,2024-11-09T02:25:32Z,5240000,False,,,0,,E. Mobley Free Throw 1 of 1 (21 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
544,PT10M47.00S,2024-11-09T02:25:58.5Z,4,REGULAR,3pt,Jump Shot,[],1641764,18.084756898817346,95.34313725490196,1610612744,115,86,2024-11-09T02:26:05Z,5250000,False,-227.0,117.0,1,left,MISS B. Podziemski 25' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.53,,,,,,,,,,,,
545,PT10M44.00S,2024-11-09T02:26:01.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,115,86,2024-11-09T02:26:05Z,5260000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,544.0,4.0,4.0,0.0,,,,
546,PT10M40.00S,2024-11-09T02:26:08.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.19776609724047,52.94117647058824,1610612739,115,86,2024-11-09T02:27:27Z,5270000,False,15.0,21.0,1,right,MISS E. Mobley driving Layup,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.55,,,,,,,,,,,,
548,PT10M37.00S,2024-11-09T02:26:11.7Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,115,86,2024-11-09T02:27:27Z,5290000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,546.0,4.0,3.0,1.0,,,,
549,PT10M20.00S,2024-11-09T02:26:26.0Z,4,REGULAR,3pt,Jump Shot,[],1629001,3.630091984231275,95.09803921568627,1610612744,115,89,2024-11-09T02:27:42Z,5300000,False,-225.0,-18.0,1,left,D. Melton 3PT step back (10 PTS) (K. Looney 1 AST),"[1629001, 1626172]",1610612744.0,GSW,step back,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,,,,Made,10.0,22.62,K. Looney,1626172.0,1.0,,,,,,,,,
551,PT10M03.00S,2024-11-09T02:26:43.2Z,4,REGULAR,3pt,Jump Shot,[],1628378,68.80749014454665,32.59803921568628,1610612739,115,89,2024-11-09T02:26:46Z,5320000,False,-87.0,241.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.59,,,,,,,,,,,,
552,PT10M01.00S,2024-11-09T02:26:45.2Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,115,89,2024-11-09T02:26:46Z,5330000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,551.0,1.0,1.0,0.0,,,,
553,PT09M53.00S,2024-11-09T02:26:52.9Z,4,REGULAR,2pt,Jump Shot,[],1630541,7.178055190538765,30.392156862745097,1610612744,115,91,2024-11-09T02:26:59Z,5340000,False,98.0,15.0,1,left,M. Moody 9' turnaround fadeaway Jump Shot (5 PTS),[1630541],1610612744.0,GSW,turnaround fadeaway,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,Made,5.0,9.91,,,,,,,,,,,,
554,PT09M45.00S,2024-11-09T02:27:10.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,115,91,2024-11-09T02:27:10Z,5350000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M45.00S,2024-11-09T02:27:26.5Z,4,REGULAR,substitution,out,[],1626172,,,1610612739,115,91,2024-11-09T02:29:56Z,5360000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M45.00S,2024-11-09T02:27:26.5Z,4,REGULAR,substitution,in,[],203937,,,1610612739,115,91,2024-11-09T02:29:56Z,5370000,False,,,0,,SUB in: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M39.00S,2024-11-09T02:30:07.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.30026281208936,50.245098039215684,1610612739,117,91,2024-11-09T02:30:17Z,5380000,False,1.0,1.0,1,right,E. Mobley driving DUNK (23 PTS),[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,23.0,0.16,,,,,,,,,,,,
559,PT09M16.00S,2024-11-09T02:30:31.6Z,4,REGULAR,turnover,lost ball,[],1630228,,,1610612744,117,91,2024-11-09T02:31:39Z,5400000,False,,,0,,J. Kuminga lost ball TURNOVER (3 TO),"[1630228, 1630596]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,3.0,,,,,,,Mobley,1630596.0
560,PT09M16.00S,2024-11-09T02:30:31.6Z,4,REGULAR,steal,,[],1630596,,,1610612739,117,91,2024-11-09T02:30:33Z,5410000,False,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
561,PT09M12.00S,2024-11-09T02:30:37.0Z,4,REGULAR,turnover,bad pass,[],1627777,,,1610612739,117,91,2024-11-09T02:31:36Z,5420000,False,,,0,,G. Niang bad pass TURNOVER (1 TO),"[1627777, 1641764]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Podziemski,1641764.0
562,PT09M12.00S,2024-11-09T02:30:37.0Z,4,REGULAR,steal,,[],1641764,,,1610612744,117,91,2024-11-09T02:30:40Z,5430000,False,,,0,,B. Podziemski STEAL (3 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT09M05.00S,2024-11-09T02:30:43.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630541,5.995400788436268,50.245098039215684,1610612744,117,93,2024-11-09T02:31:59Z,5440000,False,-1.0,4.0,1,left,M. Moody running Layup (7 PTS),[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.41,,,,,,,,,,,,
564,PT08M58.00S,2024-11-09T02:30:51.2Z,4,REGULAR,foul,personal,[],1629001,,,1610612739,117,93,2024-11-09T02:33:04Z,5450000,False,,,0,,D. Melton personal FOUL (2 PF),"[1629001, 1628378]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Left Center,1179.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
566,PT08M46.00S,2024-11-09T02:31:30.2Z,4,REGULAR,3pt,Jump Shot,[],1628378,66.3107752956636,58.333333333333336,1610612739,117,93,2024-11-09T02:31:36Z,5470000,False,42.0,264.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.75,,,,,,,,,,,,
567,PT08M44.00S,2024-11-09T02:31:32.2Z,4,REGULAR,rebound,defensive,[],203937,,,1610612744,117,93,2024-11-09T02:33:07Z,5480000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,566.0,2.0,2.0,0.0,,,,
568,PT08M39.00S,2024-11-09T02:31:39.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629001,6.1268068331143235,52.450980392156865,1610612744,117,93,2024-11-09T02:33:40Z,5490000,False,-12.0,5.0,1,left,MISS D. Melton running Layup,[1629001],1610612744.0,GSW,running,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.33,,,,,,,,,,,,
569,PT08M38.00S,2024-11-09T02:31:40.6Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,117,93,2024-11-09T02:33:48Z,5500000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,568.0,4.0,3.0,1.0,,,,
575,PT08M37.00S,2024-11-09T02:31:49.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641764,6.783837056504599,49.01960784313725,1610612744,117,95,2024-11-09T02:33:45Z,5510000,False,5.0,11.0,1,left,B. Podziemski tip Layup (5 PTS),[1641764],1610612744.0,GSW,tip,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,1.23,,,,,,,,,,,,
572,PT08M24.00S,2024-11-09T02:32:04.5Z,4,REGULAR,substitution,out,[],1627777,,,1610612739,117,95,2024-11-09T02:32:43Z,5530000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M24.00S,2024-11-09T02:32:04.5Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,117,95,2024-11-09T02:32:43Z,5540000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M24.00S,2024-11-09T02:32:37.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,117,95,2024-11-09T02:32:43Z,5550000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M24.00S,2024-11-09T02:33:10.6Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,117,95,2024-11-09T02:35:25Z,5560000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M24.00S,2024-11-09T02:33:10.6Z,4,REGULAR,substitution,out,[],1628378,,,1610612739,117,95,2024-11-09T02:35:25Z,5570000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M24.00S,2024-11-09T02:33:10.6Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,117,95,2024-11-09T02:35:25Z,5580000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M24.00S,2024-11-09T02:33:10.6Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,117,95,2024-11-09T02:35:25Z,5590000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M24.00S,2024-11-09T02:35:35.1Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612739,117,95,2024-11-09T02:35:42Z,5600000,False,,,0,,CLE 5-second-violation Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Left,1627519.0,,,,,,,,,,,,,,,,,,,
581,PT08M17.00S,2024-11-09T02:35:53.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629001,25.443495400788436,82.35294117647058,1610612744,117,95,2024-11-09T02:36:24Z,5610000,False,-162.0,187.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.71,,,,,,,,,,,,
582,PT08M15.00S,2024-11-09T02:35:55.0Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,117,95,2024-11-09T02:36:24Z,5620000,False,,,0,,D. Wade REBOUND (Off:0 Def:4),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,581.0,4.0,4.0,0.0,,,,
583,PT08M03.00S,2024-11-09T02:36:10.7Z,4,REGULAR,foul,personal,[],1629001,,,1610612739,117,95,2024-11-09T02:36:19Z,5630000,False,,,0,,D. Melton personal FOUL (3 PF),"[1629001, 1629636]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,202049.0,3.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,
585,PT07M59.00S,2024-11-09T02:36:31.0Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,117,95,2024-11-09T02:37:18Z,5650000,False,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1630228]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,3.0,,,,,,,Kuminga,1630228.0
586,PT07M59.00S,2024-11-09T02:36:31.0Z,4,REGULAR,steal,,[],1630228,,,1610612744,117,95,2024-11-09T02:36:32Z,5660000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
587,PT07M54.00S,2024-11-09T02:36:34.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641764,6.521024967148489,49.50980392156863,1610612744,117,97,2024-11-09T02:37:35Z,5670000,False,2.0,9.0,1,left,B. Podziemski running Layup (7 PTS) (J. Kuminga 4 AST),"[1641764, 1630228]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,0.91,J. Kuminga,1630228.0,4.0,,,,,,,,,
589,PT07M39.00S,2024-11-09T02:36:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,90.75229960578186,38.970588235294116,1610612739,117,97,2024-11-09T02:38:06Z,5690000,False,-55.0,34.0,1,right,MISS T. Jerome 6' driving floating bank Shot,[1629660],1610612739.0,CLE,driving floating bank,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.5,,,,,,,,,,,,
590,PT07M37.00S,2024-11-09T02:36:53.1Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,117,97,2024-11-09T02:38:06Z,5700000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,589.0,5.0,4.0,1.0,,,,
591,PT07M31.00S,2024-11-09T02:36:58.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630228,11.12023653088042,38.72549019607843,1610612744,117,97,2024-11-09T02:38:36Z,5710000,False,56.0,52.0,1,left,MISS J. Kuminga 7' driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.67,,,,,,,,,,,,
592,PT07M29.00S,2024-11-09T02:37:00.8Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,117,97,2024-11-09T02:38:36Z,5720000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,591.0,5.0,3.0,2.0,,,,
593,PT07M28.00S,2024-11-09T02:37:02.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641764,6.1268068331143235,48.28431372549019,1610612744,117,97,2024-11-09T02:38:43Z,5730000,False,9.0,5.0,1,left,MISS B. Podziemski putback Layup,[1641764],1610612744.0,GSW,putback,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.0,,,,,,,,,,,,
594,PT07M26.00S,2024-11-09T02:37:04.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,117,97,2024-11-09T02:38:43Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,593.0,,,,,,,
595,PT07M26.00S,2024-11-09T02:37:09.5Z,4,REGULAR,foul,personal,[],1641764,,,1610612739,117,97,2024-11-09T02:37:15Z,5750000,False,,,0,,B. Podziemski loose ball personal FOUL (1 PF),"[1641764, 1629731]",1610612744.0,GSW,loose ball,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,202049.0,1.0,0.0,Wade,1629731.0,,,,,,,,,,,,,,,
597,PT07M11.00S,2024-11-09T02:37:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.11760840998686,51.71568627450981,1610612739,117,97,2024-11-09T02:37:42Z,5770000,False,9.0,12.0,1,right,MISS I. Okoro driving Layup - blocked,"[1630171, 203937]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.49,,,,,,,,,Anderson,203937.0,,
598,PT07M11.00S,2024-11-09T02:37:36.6Z,4,REGULAR,block,,[],203937,,,1610612739,117,97,2024-11-09T02:37:39Z,5780000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT07M11.00S,2024-11-09T02:37:36.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,117,97,2024-11-09T02:37:42Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,597.0,,,,,,,
602,PT07M08.00S,2024-11-09T02:38:03.3Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,117,97,2024-11-09T02:38:08Z,5820000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M08.00S,2024-11-09T02:38:03.3Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,117,97,2024-11-09T02:38:08Z,5830000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M00.00S,2024-11-09T02:38:20.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629660,80.89684625492772,44.6078431372549,1610612739,119,97,2024-11-09T02:38:26Z,5840000,False,-27.0,127.0,1,right,T. Jerome 12' floating Jump Shot (15 PTS) (J. Allen 3 AST),"[1629660, 1628386]",1610612739.0,CLE,floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,15.0,12.99,J. Allen,1628386.0,3.0,,,,,,,,,
606,PT06M45.00S,2024-11-09T02:38:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,7.30946123521682,51.470588235294116,1610612744,119,99,2024-11-09T02:38:41Z,5860000,False,-7.0,16.0,1,left,B. Podziemski cutting Layup (9 PTS) (K. Anderson 2 AST),"[1641764, 203937]",1610612744.0,GSW,cutting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.78,K. Anderson,203937.0,2.0,,,,,,,,,
705,PT06M36.00S,2024-11-09T02:38:50.1Z,4,REGULAR,turnover,lost ball,[],1628386,,,1610612739,119,99,2024-11-09T02:56:10Z,5895000,False,,,0,,J. Allen lost ball TURNOVER (3 TO),"[1628386, 1630228]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,,,,,,,Kuminga,1630228.0
706,PT06M36.00S,2024-11-09T02:38:50.1Z,4,REGULAR,steal,,[],1630228,,,1610612744,119,99,2024-11-09T02:56:10Z,5897500,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
610,PT06M29.00S,2024-11-09T02:38:52.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1641764,5.995400788436268,51.225490196078425,1610612744,119,101,2024-11-09T02:56:10Z,5900000,False,-6.0,4.0,1,left,B. Podziemski running Layup (11 PTS),[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,0.72,,,,,,,,,,,,
612,PT06M14.00S,2024-11-09T02:39:17.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612739,119,101,2024-11-09T02:39:28Z,5920000,False,,,0,,D. Melton personal FOUL (4 PF) (Allen 2 FT),"[1629001, 1628386]",1610612744.0,GSW,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,1179.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
614,PT06M14.00S,2024-11-09T02:39:46.1Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,120,101,2024-11-09T02:39:46Z,5940000,False,,,0,,J. Allen Free Throw 1 of 2 (12 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
615,PT06M14.00S,2024-11-09T02:39:59.6Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,121,101,2024-11-09T02:39:59Z,5950000,False,,,0,,J. Allen Free Throw 2 of 2 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
