actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
165,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,out,['startperiod'],1631106,,,1610612744,24,18,2025-04-07T01:06:35Z,1640000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,out,['startperiod'],1641708,,,1610612744,24,18,2025-04-07T01:06:35Z,1650000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,in,['startperiod'],1642366,,,1610612744,24,18,2025-04-07T01:06:35Z,1660000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,24,18,2025-04-07T01:06:35Z,1670000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,24,18,2025-04-07T01:06:35Z,1680000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,in,['startperiod'],1627832,,,1610612744,24,18,2025-04-07T01:06:35Z,1690000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-04-07T01:06:05.7Z,2,REGULAR,substitution,in,['startperiod'],1628988,,,1610612744,24,18,2025-04-07T01:06:35Z,1700000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-04-07T01:07:16.0Z,2,REGULAR,period,start,[],0,,,1610612745,24,18,2025-04-07T01:07:16Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M47.00S,2025-04-07T01:07:28.3Z,2,REGULAR,3pt,Jump Shot,[],1628988,71.04139290407359,17.401960784313726,1610612745,24,21,2025-04-07T01:07:32Z,1720000,False,-163.0,220.0,1,right,A. Holiday 27' 3PT  (3 PTS) (A. Sengun 1 AST),"[1628988, 1630578]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,27.36,Made,,,,,,,,,,,,3.0,,,,A. Sengun,1630578.0,1.0
175,PT11M30.00S,2025-04-07T01:07:44.4Z,2,REGULAR,2pt,Jump Shot,[],203110,6.783837056504599,30.392156862745097,1610612744,26,21,2025-04-07T01:07:48Z,1740000,False,98.0,11.0,1,left,D. Green 9' Jump Shot (2 PTS) (B. Podziemski 1 AST),"[203110, 1641764]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,9.86,Made,,,,,,,,,,,,2.0,,,,B. Podziemski,1641764.0,1.0
177,PT11M07.00S,2025-04-07T01:08:07.9Z,2,REGULAR,2pt,Jump Shot,[],1630578,77.61169513797634,49.26470588235294,1610612745,26,21,2025-04-07T01:08:11Z,1760000,False,-4.0,158.0,1,right,MISS A. Sengun 15' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,15.8,Missed,,,,,,,,,,,,,,,,,,
178,PT11M05.00S,2025-04-07T01:08:09.9Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,26,21,2025-04-07T01:08:11Z,1770000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Center,,,177.0,4.0,4.0,0.0,,,,,,,,,,,,,,
179,PT10M55.00S,2025-04-07T01:08:20.2Z,2,REGULAR,3pt,Jump Shot,[],1630541,32.670827858081466,42.15686274509804,1610612744,26,21,2025-04-07T01:08:25Z,1780000,False,39.0,255.0,1,left,MISS M. Moody 25' pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
180,PT10M52.00S,2025-04-07T01:08:23.2Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,26,21,2025-04-07T01:08:25Z,1790000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Center,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT10M46.00S,2025-04-07T01:08:29.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,74.98357424441524,12.5,1610612745,26,21,2025-04-07T01:08:34Z,1800000,False,-188.0,183.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
182,PT10M42.00S,2025-04-07T01:08:32.9Z,2,REGULAR,rebound,offensive,[],203500,,,1610612745,26,21,2025-04-07T01:08:32Z,1810000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,181.0,3.0,2.0,1.0,,,,,,,,,,,,,,
183,PT10M30.00S,2025-04-07T01:08:44.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630578,65.27595269382391,48.85876225490196,1610612745,26,21,2025-04-07T01:08:51Z,1820000,False,-6.0,274.0,1,right,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,27.4,Missed,,,,,,,,,,,,,,,,,,
184,PT10M28.00S,2025-04-07T01:08:46.8Z,2,REGULAR,rebound,offensive,[],1631095,,,1610612745,26,21,2025-04-07T01:08:51Z,1830000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,,,183.0,2.0,1.0,1.0,,,,,,,,,,,,,,
185,PT10M24.00S,2025-04-07T01:09:44.8Z,2,REGULAR,jumpball,recovered,[],203110,,,1610612745,26,21,2025-04-07T01:10:02Z,1840000,False,,,0,,Jump Ball M. Moody vs. S. Adams: Tip to D. Green,"[203110, 1630541, 203500]",1610612744.0,GSW,heldball,D. Green,203110.0,Green,D. Green,Moody,1630541.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
188,PT10M24.00S,2025-04-07T01:09:44.8Z,2,REGULAR,turnover,lost ball,[],1631095,,,1610612745,26,21,2025-04-07T01:58:46Z,1870000,False,,,0,,J. Smith Jr. lost ball TURNOVER (1 TO),"[1631095, 1630541]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,Moody,1630541.0,,,
189,PT10M24.00S,2025-04-07T01:09:44.8Z,2,REGULAR,steal,,[],1630541,,,1610612744,26,21,2025-04-07T01:09:44Z,1880000,False,,,0,,M. Moody STEAL (2 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
190,PT10M15.00S,2025-04-07T01:09:51.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203110,21.76412614980289,45.83333333333333,1610612744,26,21,2025-04-07T01:09:55Z,1890000,False,21.0,152.0,1,left,MISS D. Green 15' driving floating Shot,[203110],1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,Mid-Range,8-16 Center,15.35,Missed,,,,,,,,,,,,,,,,,,
191,PT10M13.00S,2025-04-07T01:09:53.3Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,26,21,2025-04-07T01:09:55Z,1900000,False,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,8-16 Center,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,
192,PT10M05.00S,2025-04-07T01:10:01.2Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612745,26,21,2025-04-07T01:10:03Z,1910000,False,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 1641764]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Podziemski,1641764.0,,,
193,PT10M05.00S,2025-04-07T01:10:01.2Z,2,REGULAR,steal,,[],1641764,,,1610612744,26,21,2025-04-07T01:10:02Z,1920000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
194,PT09M52.00S,2025-04-07T01:10:14.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,12.828515111695138,42.64705882352941,1610612744,26,21,2025-04-07T01:10:19Z,1930000,False,37.0,68.0,1,left,MISS J. Butler III 7' fadeaway Shot,[202710],1610612744.0,GSW,fadeaway,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
195,PT09M49.00S,2025-04-07T01:10:17.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,26,21,2025-04-07T01:10:19Z,1940000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,194.0,5.0,5.0,0.0,,,,,,,,,,,,,,
196,PT09M46.00S,2025-04-07T01:10:21.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631095,74.72076215505913,86.76470588235294,1610612745,26,24,2025-04-07T01:10:26Z,1950000,False,184.0,185.0,1,right,J. Smith Jr. 26' 3PT running (6 PTS) (F. VanVleet 1 AST),"[1631095, 1627832]",1610612745.0,HOU,running,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,26.09,Made,,,,,,,,,,,,6.0,,,,F. VanVleet,1627832.0,1.0
198,PT09M22.00S,2025-04-07T01:10:44.4Z,2,REGULAR,3pt,Jump Shot,[],202710,8.623521681997373,4.166666666666666,1610612744,29,24,2025-04-07T01:10:48Z,1970000,False,229.0,29.0,1,left,J. Butler III 3PT  (5 PTS) (B. Podziemski 2 AST),"[202710, 1641764]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,23.1,Made,,,,,,,,,,,,5.0,,,,B. Podziemski,1641764.0,2.0
200,PT09M11.00S,2025-04-07T01:10:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.5407358738502,55.14705882352941,1610612745,29,26,2025-04-07T01:12:14Z,1990000,False,26.0,27.0,1,right,A. Sengun driving reverse Layup (5 PTS) (A. Holiday 1 AST),"[1630578, 1628988]",1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,,,,,,5.0,,,,A. Holiday,1628988.0,1.0
201,PT08M57.00S,2025-04-07T01:11:11.2Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612744,29,26,2025-04-07T01:11:19Z,2000000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Moody 2 FT),"[1631095, 1630541]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,1.0,0.0,Moody,1630541.0,,,,,,,,,
203,PT08M57.00S,2025-04-07T01:11:48.3Z,2,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,29,26,2025-04-07T01:12:17Z,2020000,False,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT08M57.00S,2025-04-07T01:11:48.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,29,26,2025-04-07T01:12:17Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,,,,,
205,PT08M57.00S,2025-04-07T01:11:49.3Z,2,REGULAR,substitution,out,[],203500,,,1610612744,29,26,2025-04-07T01:12:02Z,2040000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M57.00S,2025-04-07T01:11:49.3Z,2,REGULAR,substitution,out,[],1630578,,,1610612744,29,26,2025-04-07T01:12:02Z,2050000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M57.00S,2025-04-07T01:11:49.3Z,2,REGULAR,substitution,in,[],1641708,,,1610612744,29,26,2025-04-07T01:12:02Z,2060000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M57.00S,2025-04-07T01:11:49.3Z,2,REGULAR,substitution,in,[],1631106,,,1610612744,29,26,2025-04-07T01:12:02Z,2070000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M57.00S,2025-04-07T01:11:48.3Z,2,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,29,26,2025-04-07T01:12:17Z,2080000,False,,,0,,MISS M. Moody Free Throw 2 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
211,PT08M55.00S,2025-04-07T01:11:50.3Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,29,26,2025-04-07T01:12:17Z,2090000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,,,
212,PT08M37.00S,2025-04-07T01:12:33.3Z,2,REGULAR,3pt,Jump Shot,[],1631106,66.96780551905388,46.568627450980394,1610612745,29,26,2025-04-07T01:12:38Z,2100000,False,-17.0,258.0,1,right,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
213,PT08M35.00S,2025-04-07T01:12:36.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,29,26,2025-04-07T01:12:36Z,2110000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,212.0,,,,,,,,,,,,,,,,,
215,PT08M25.00S,2025-04-07T01:12:51.3Z,2,REGULAR,3pt,Jump Shot,[],203110,5.732588699080158,95.58823529411765,1610612744,29,26,2025-04-07T01:15:28Z,2130000,False,-228.0,1.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
216,PT08M21.00S,2025-04-07T01:12:55.3Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,29,26,2025-04-07T01:23:29Z,2140000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Left Corner 3,24+ Left,,,215.0,1.0,1.0,0.0,,,,,,,,,,,,,,
219,PT08M08.00S,2025-04-07T01:13:05.6Z,2,REGULAR,3pt,Jump Shot,[],1628988,83.13074901445466,3.9215686274509802,1610612745,29,26,2025-04-07T01:13:10Z,2170000,False,-230.0,106.0,1,right,MISS A. Holiday 25' 3PT,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
220,PT08M05.00S,2025-04-07T01:13:08.6Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,29,26,2025-04-07T01:13:10Z,2180000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,219.0,3.0,2.0,1.0,,,,,,,,,,,,,,
221,PT08M02.00S,2025-04-07T01:13:13.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631095,92.85479632063075,52.20588235294118,1610612745,29,28,2025-04-07T01:13:16Z,2190000,False,11.0,15.0,1,right,J. Smith Jr. DUNK (8 PTS) (T. Eason 1 AST),"[1631095, 1631106]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,8.0,,,,T. Eason,1631106.0,1.0
223,PT07M41.00S,2025-04-07T01:13:34.1Z,2,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612744,29,28,2025-04-07T01:13:43Z,2210000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Post 2 FT),"[1627832, 1642366]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626300.0,1.0,0.0,Post,1642366.0,,,,,,,,,
225,PT07M41.00S,2025-04-07T01:14:01.8Z,2,REGULAR,freethrow,1 of 2,[],1642366,,,1610612744,29,28,2025-04-07T01:14:26Z,2230000,False,,,0,,MISS Q. Post Free Throw 1 of 2,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
226,PT07M41.00S,2025-04-07T01:14:01.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612744,29,28,2025-04-07T01:14:26Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,225.0,,,,,,,,,,,,,,,,,
227,PT07M41.00S,2025-04-07T01:14:02.8Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,29,28,2025-04-07T01:14:15Z,2250000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M41.00S,2025-04-07T01:14:02.8Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,29,28,2025-04-07T01:14:15Z,2260000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M41.00S,2025-04-07T01:14:02.8Z,2,REGULAR,substitution,in,[],201939,,,1610612744,29,28,2025-04-07T01:14:15Z,2270000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M41.00S,2025-04-07T01:14:02.8Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,29,28,2025-04-07T01:14:15Z,2280000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M41.00S,2025-04-07T01:14:01.8Z,2,REGULAR,freethrow,2 of 2,[],1642366,,,1610612744,29,28,2025-04-07T01:14:26Z,2290000,False,,,0,,MISS Q. Post Free Throw 2 of 2,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT07M39.00S,2025-04-07T01:14:03.8Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,29,28,2025-04-07T01:14:26Z,2300000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,231.0,2.0,2.0,0.0,,,,,,,,,,,,,,
233,PT07M18.00S,2025-04-07T01:14:45.7Z,2,REGULAR,2pt,Jump Shot,[],1631095,86.94152431011827,71.56862745098039,1610612745,29,30,2025-04-07T01:14:48Z,2310000,False,108.0,70.0,1,right,J. Smith Jr. 12' pullup Jump Shot (10 PTS) (F. VanVleet 2 AST),"[1631095, 1627832]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,12.86,Made,,,,,,,,,,,,10.0,,,,F. VanVleet,1627832.0,2.0
235,PT07M05.00S,2025-04-07T01:15:02.2Z,2,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612744,29,30,2025-04-07T01:15:14Z,2330000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Butler III 2 FT),"[1631095, 202710]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202049.0,2.0,0.0,Butler III,202710.0,,,,,,,,,
237,PT07M05.00S,2025-04-07T01:15:30.9Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,30,30,2025-04-07T01:15:30Z,2350000,False,,,0,,J. Butler III Free Throw 1 of 2 (6 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
238,PT07M05.00S,2025-04-07T01:15:32.5Z,2,REGULAR,substitution,out,[],1642366,,,1610612744,30,30,2025-04-07T01:15:37Z,2360000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M05.00S,2025-04-07T01:15:32.5Z,2,REGULAR,substitution,out,[],203110,,,1610612744,30,30,2025-04-07T01:15:37Z,2370000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M05.00S,2025-04-07T01:15:32.5Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,30,30,2025-04-07T01:15:37Z,2380000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M05.00S,2025-04-07T01:15:32.5Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,30,30,2025-04-07T01:15:37Z,2390000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M05.00S,2025-04-07T01:15:55.9Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,31,30,2025-04-07T01:15:55Z,2400000,False,,,0,,J. Butler III Free Throw 2 of 2 (7 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
243,PT06M50.00S,2025-04-07T01:16:12.2Z,2,REGULAR,3pt,Jump Shot,[],1631106,74.19513797634691,12.009803921568627,1610612745,31,30,2025-04-07T01:16:16Z,2410000,False,-190.0,190.0,1,right,MISS T. Eason 26' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,26.88,Missed,,,,,,,,,,,,,,,,,,
244,PT06M46.00S,2025-04-07T01:16:16.2Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,31,30,2025-04-07T01:16:16Z,2420000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,
245,PT06M38.00S,2025-04-07T01:16:30.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,31,30,2025-04-07T01:16:30Z,2430000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,out,[],202710,,,1610612744,31,30,2025-04-07T01:19:25Z,2440000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,out,[],1628988,,,1610612744,31,30,2025-04-07T01:19:25Z,2450000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,out,[],1627832,,,1610612744,31,30,2025-04-07T01:19:25Z,2460000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,out,[],1631095,,,1610612744,31,30,2025-04-07T01:19:25Z,2470000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,31,30,2025-04-07T01:19:25Z,2480000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612744,31,30,2025-04-07T01:19:25Z,2490000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,in,[],1630224,,,1610612744,31,30,2025-04-07T01:19:25Z,2500000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M38.00S,2025-04-07T01:19:02.6Z,2,REGULAR,substitution,in,[],1630578,,,1610612744,31,30,2025-04-07T01:19:25Z,2510000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
