actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
264,PT05M57.00S,2025-03-02T02:25:51.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,95.31865965834429,50.0,1610612744,42,39,2025-03-02T02:25:55Z,2600000,False,0.0,-8.0,1,right,K. Looney cutting DUNK (4 PTS) (G. Payton II 1 AST),"[1626172, 1627780]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,4.0,,,,,,G. Payton II,1627780.0,1.0,,,,,
266,PT05M41.00S,2025-03-02T02:26:06.5Z,2,REGULAR,3pt,Jump Shot,[],1626162,24.227989487516425,9.068627450980387,1610612755,45,39,2025-03-02T02:26:10Z,2620000,False,205.0,175.0,1,left,K. Oubre Jr. 26' 3PT  (8 PTS) (T. Maxey 2 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.94,Made,,,,,8.0,,,,,,T. Maxey,1630178.0,2.0,,,,,
269,PT05M28.00S,2025-03-02T02:26:28.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627780,89.27398160315374,50.0,1610612744,45,39,2025-03-02T02:27:51Z,2650000,False,0.0,48.0,1,right,MISS G. Payton II turnaround Hook,[1627780],1610612744.0,GSW,turnaround,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,,,,
270,PT05M27.00S,2025-03-02T02:26:29.8Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,45,39,2025-03-02T02:29:44Z,2660000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,269.0,2.0,1.0,1.0,,,,,,,,,,,,,,
271,PT05M26.00S,2025-03-02T02:26:33.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,45,39,2025-03-02T02:29:35Z,2670000,False,0.0,0.0,1,right,MISS K. Looney putback Layup,[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
272,PT05M25.00S,2025-03-02T02:26:34.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,45,39,2025-03-02T02:30:20Z,2680000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,271.0,5.0,3.0,2.0,,,,,,,,,,,,,,
273,PT05M17.00S,2025-03-02T02:26:38.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,25.936268068331145,90.44117647058823,1610612755,48,39,2025-03-02T02:29:45Z,2690000,False,-202.0,191.0,1,left,K. Oubre Jr. 27' 3PT  (11 PTS) (T. Maxey 3 AST),"[1626162, 1630178]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,27.84,Made,,,,,11.0,,,,,,T. Maxey,1630178.0,3.0,,,,,
275,PT05M01.00S,2025-03-02T02:26:46.7Z,2,REGULAR,3pt,Jump Shot,[],1630311,69.82588699080158,76.9607843137255,1610612744,48,39,2025-03-02T02:26:49Z,2710000,False,135.0,231.0,1,right,MISS P. Spencer 26' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
276,PT04M59.00S,2025-03-02T02:26:48.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,48,39,2025-03-02T02:26:49Z,2720000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,275.0,6.0,4.0,2.0,,,,,,,,,,,,,,
277,PT04M53.00S,2025-03-02T02:26:56.9Z,2,REGULAR,foul,personal,['3freethrow'],1627780,,,1610612755,48,39,2025-03-02T02:27:22Z,2730000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Oubre Jr. 3 FT),"[1627780, 1626162]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Oubre Jr.,1626162.0
279,PT04M53.00S,2025-03-02T02:27:39.5Z,2,REGULAR,freethrow,1 of 3,[],1626162,,,1610612755,49,39,2025-03-02T02:27:39Z,2750000,False,,,0,,K. Oubre Jr. Free Throw 1 of 3 (12 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
280,PT04M53.00S,2025-03-02T02:27:43.6Z,2,REGULAR,freethrow,2 of 3,[],1626162,,,1610612755,50,39,2025-03-02T02:27:43Z,2760000,False,,,0,,K. Oubre Jr. Free Throw 2 of 3 (13 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
281,PT04M53.00S,2025-03-02T02:27:44.9Z,2,REGULAR,substitution,out,[],1630288,,,1610612755,50,39,2025-03-02T02:28:06Z,2770000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M53.00S,2025-03-02T02:27:44.9Z,2,REGULAR,substitution,out,[],1630541,,,1610612755,50,39,2025-03-02T02:28:06Z,2780000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M53.00S,2025-03-02T02:27:44.9Z,2,REGULAR,substitution,out,[],1630311,,,1610612755,50,39,2025-03-02T02:28:06Z,2790000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M53.00S,2025-03-02T02:27:44.9Z,2,REGULAR,substitution,in,[],1629656,,,1610612755,50,39,2025-03-02T02:28:06Z,2800000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M53.00S,2025-03-02T02:27:44.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612755,50,39,2025-03-02T02:28:06Z,2810000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M53.00S,2025-03-02T02:27:44.9Z,2,REGULAR,substitution,in,[],1630611,,,1610612755,50,39,2025-03-02T02:28:06Z,2820000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M53.00S,2025-03-02T02:28:09.0Z,2,REGULAR,freethrow,3 of 3,[],1626162,,,1610612755,50,39,2025-03-02T02:28:09Z,2830000,False,,,0,,MISS K. Oubre Jr. Free Throw 3 of 3,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT04M51.00S,2025-03-02T02:28:14.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,50,39,2025-03-02T02:28:14Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,
290,PT04M40.00S,2025-03-02T02:28:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,95.71287779237845,47.79411764705882,1610612744,50,41,2025-03-02T02:28:34Z,2860000,False,-11.0,-12.0,1,right,G. Santos cutting Layup (5 PTS) (G. Payton II 2 AST),"[1630611, 1627780]",1610612744.0,GSW,cutting,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,5.0,,,,,,G. Payton II,1627780.0,2.0,,,,,
292,PT04M31.00S,2025-03-02T02:28:43.6Z,2,REGULAR,foul,personal,[],1627780,,,1610612755,50,41,2025-03-02T02:29:11Z,2880000,False,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 202331]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2002.0,2.0,0.0,George,202331.0
294,PT04M20.00S,2025-03-02T02:29:10.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,10.82457293035479,49.754901960784316,1610612755,52,41,2025-03-02T02:29:18Z,2900000,False,1.0,49.0,1,left,A. Drummond turnaround Hook (5 PTS) (T. Maxey 4 AST),"[203083, 1630178]",1610612755.0,PHI,turnaround,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,5.0,,,,,,T. Maxey,1630178.0,4.0,,,,,
296,PT04M12.00S,2025-03-02T02:29:20.6Z,2,REGULAR,foul,offensive,[],201939,,,1610612744,52,41,2025-03-02T02:29:25Z,2920000,False,,,0,,S. Curry charge offensive FOUL (1 PF),"[201939, 1626162]",1610612744.0,GSW,charge,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Oubre Jr.,1626162.0
298,PT04M12.00S,2025-03-02T02:29:20.6Z,2,REGULAR,turnover,offensive foul,[],201939,,,1610612744,52,41,2025-03-02T02:29:20Z,2940000,False,,,0,,S. Curry offensive foul TURNOVER (2 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,200832.0,,,,
299,PT04M01.00S,2025-03-02T02:29:43.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,22.519710906701704,72.54901960784314,1610612755,52,41,2025-03-02T02:29:49Z,2950000,False,-113.0,159.0,1,left,MISS T. Maxey 19' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,19.51,Missed,,,,,,,,,,,,,,,,,,
300,PT03M58.00S,2025-03-02T02:29:45.9Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,52,41,2025-03-02T02:29:45Z,2960000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,,,299.0,5.0,4.0,1.0,,,,,,,,,,,,,,
301,PT03M53.00S,2025-03-02T02:29:51.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201939,69.03745072273324,64.4607843137255,1610612744,52,41,2025-03-02T04:11:57Z,2970000,False,72.0,239.0,1,right,MISS S. Curry 24' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
302,PT03M48.00S,2025-03-02T02:29:56.2Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,52,41,2025-03-02T02:32:47Z,2980000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,301.0,1.0,0.0,1.0,,,,,,,,,,,,,,
303,PT03M48.00S,2025-03-02T02:29:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,94.40999984741211,50.0,1610612744,52,43,2025-03-02T02:29:55Z,2990000,False,0.0,0.0,1,right,G. Payton II putback Layup (7 PTS),[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
304,PT03M39.00S,2025-03-02T02:30:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612755,52,43,2025-03-02T02:34:08Z,3000000,False,,,0,,S. Curry personal FOUL (2 PF) (Drummond 2 FT),"[201939, 203083]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Drummond,203083.0
306,PT03M39.00S,2025-03-02T02:30:37.5Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,53,43,2025-03-02T02:34:15Z,3020000,False,,,0,,A. Drummond Free Throw 1 of 2 (6 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
319,PT03M39.00S,2025-03-02T02:31:01.8Z,2,REGULAR,substitution,out,[],1626172,,,1610612755,53,43,2025-03-02T02:35:56Z,3045000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT03M39.00S,2025-03-02T02:31:01.8Z,2,REGULAR,substitution,out,[],1630611,,,1610612755,53,43,2025-03-02T02:35:56Z,3057500,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT03M39.00S,2025-03-02T02:31:01.8Z,2,REGULAR,substitution,in,[],1630541,,,1610612755,53,43,2025-03-02T02:35:56Z,3063750,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT03M39.00S,2025-03-02T02:31:01.8Z,2,REGULAR,substitution,in,[],203110,,,1610612755,53,43,2025-03-02T02:35:56Z,3066875,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M39.00S,2025-03-02T02:30:37.5Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,53,43,2025-03-02T02:34:15Z,3070000,False,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT03M38.00S,2025-03-02T02:30:38.5Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,53,43,2025-03-02T02:34:15Z,3080000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,311.0,2.0,1.0,1.0,,,,,,,,,,,,,,
313,PT03M24.00S,2025-03-02T02:31:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.47897503285151,59.31372549019608,1610612744,53,45,2025-03-02T02:31:30Z,3090000,False,47.0,9.0,1,right,S. Curry driving finger roll Layup (14 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,,,,,14.0,,,,,,,,,,,,,
314,PT03M11.00S,2025-03-02T02:31:38.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,14.898160315374511,53.431372549019606,1610612755,55,45,2025-03-02T02:31:42Z,3100000,False,-17.0,88.0,1,left,K. Oubre Jr. 8' pullup Jump Shot (15 PTS),[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.92,Made,,,,,15.0,,,,,,,,,,,,,
315,PT02M54.00S,2025-03-02T02:31:55.6Z,2,REGULAR,3pt,Jump Shot,[],1630541,92.0335085413929,4.166666666666657,1610612744,55,48,2025-03-02T02:31:59Z,3110000,False,-229.0,22.0,1,right,M. Moody 3PT  (6 PTS) (G. Payton II 3 AST),"[1630541, 1627780]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.03,Made,,,,,6.0,,,,,,G. Payton II,1627780.0,3.0,,,,,
316,PT02M51.00S,2025-03-02T02:32:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,55,48,2025-03-02T02:32:09Z,3120000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT02M33.00S,2025-03-02T02:35:44.8Z,2,REGULAR,2pt,Jump Shot,[],202331,21.862680683311424,43.13725490196079,1610612755,55,48,2025-03-02T02:35:52Z,3130000,False,34.0,153.0,1,left,MISS P. George 15' pullup Shot,[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,8-16 Center,15.68,Missed,,,,,,,,,,,,,,,,,,
318,PT02M27.00S,2025-03-02T02:35:50.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,55,48,2025-03-02T02:35:52Z,3140000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Center,,,317.0,3.0,3.0,0.0,,,,,,,,,,,,,,
323,PT02M14.00S,2025-03-02T02:36:03.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,94.53022339027595,48.529411764705884,1610612744,55,48,2025-03-02T02:36:07Z,3150000,False,-7.0,-1.0,1,right,MISS G. Payton II driving Layup - blocked,"[1627780, 1626162]",1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,Oubre Jr.,1626162.0,,,,,,,,
324,PT02M14.00S,2025-03-02T02:36:03.0Z,2,REGULAR,block,,[],1626162,,,1610612744,55,48,2025-03-02T02:36:06Z,3160000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
325,PT02M11.00S,2025-03-02T02:36:06.0Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,55,48,2025-03-02T02:36:07Z,3170000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,323.0,7.0,5.0,2.0,,,,,,,,,,,,,,
326,PT02M03.00S,2025-03-02T02:36:15.0Z,2,REGULAR,3pt,Jump Shot,[],1629656,33.820630749014455,66.42156862745098,1610612755,58,48,2025-03-02T02:36:20Z,3180000,False,-82.0,265.0,1,left,Q. Grimes 27' 3PT pullup (15 PTS) (P. George 3 AST),"[1629656, 202331]",1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,27.78,Made,,,,,15.0,,,,,,P. George,202331.0,3.0,,,,,
328,PT01M53.00S,2025-03-02T02:36:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.87319316688567,52.205882352941174,1610612744,58,50,2025-03-02T02:36:28Z,3200000,False,11.0,5.0,1,right,S. Curry driving finger roll Layup (16 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,16.0,,,,,,,,,,,,,
329,PT01M38.00S,2025-03-02T02:36:41.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612755,58,50,2025-03-02T02:36:48Z,3210000,False,,,0,,D. Green shooting personal FOUL (3 PF) (Drummond 2 FT),"[203110, 203083]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2002.0,3.0,0.0,Drummond,203083.0
331,PT01M38.00S,2025-03-02T02:37:14.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,58,50,2025-03-02T02:37:18Z,3230000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,
332,PT01M38.00S,2025-03-02T02:37:25.4Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,59,50,2025-03-02T02:37:25Z,3240000,False,,,0,,A. Drummond Free Throw 1 of 2 (7 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
333,PT01M38.00S,2025-03-02T02:37:45.9Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,60,50,2025-03-02T02:37:45Z,3250000,False,,,0,,A. Drummond Free Throw 2 of 2 (8 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
334,PT01M17.00S,2025-03-02T02:38:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.61038107752957,54.411764705882355,1610612744,60,50,2025-03-02T02:38:14Z,3260000,False,22.0,8.0,1,right,MISS D. Green driving finger roll Layup,[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
335,PT01M16.00S,2025-03-02T02:38:11.4Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,60,50,2025-03-02T02:38:11Z,3270000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,334.0,6.0,4.0,2.0,,,,,,,,,,,,,,
337,PT01M03.00S,2025-03-02T02:38:24.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203110,73.50525624178712,20.09803921568627,1610612744,60,50,2025-03-02T02:38:28Z,3280000,False,-150.0,197.0,1,right,MISS D. Green 24' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,24.7,Missed,,,,,,,,,,,,,,,,,,
338,PT01M00.00S,2025-03-02T02:38:27.0Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,60,50,2025-03-02T02:38:27Z,3290000,False,,,0,,G. Payton II REBOUND (Off:2 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,337.0,3.0,1.0,2.0,,,,,,,,,,,,,,
339,PT00M53.60S,2025-03-02T02:38:33.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627780,94.00459921156373,4.656862745098039,1610612744,60,50,2025-03-02T02:38:38Z,3300000,False,-227.0,4.0,1,right,MISS G. Payton II 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,22.67,Missed,,,,,,,,,,,,,,,,,,
340,PT00M51.90S,2025-03-02T02:38:35.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,60,50,2025-03-02T02:38:38Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,339.0,,,,,,,,,,,,,,,,,
342,PT00M46.70S,2025-03-02T02:39:01.1Z,2,REGULAR,foul,personal,['3freethrow'],1629656,,,1610612744,60,50,2025-03-02T02:39:09Z,3330000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Curry 3 FT),"[1629656, 201939]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Curry,201939.0
344,PT00M46.70S,2025-03-02T02:41:04.4Z,2,REGULAR,freethrow,1 of 3,['2ndchance'],201939,,,1610612744,60,51,2025-03-02T02:41:04Z,3350000,False,,,0,,S. Curry Free Throw 1 of 3 (17 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
345,PT00M46.70S,2025-03-02T02:41:16.2Z,2,REGULAR,freethrow,2 of 3,['2ndchance'],201939,,,1610612744,60,52,2025-03-02T02:41:16Z,3360000,False,,,0,,S. Curry Free Throw 2 of 3 (18 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
346,PT00M46.70S,2025-03-02T02:41:17.3Z,2,REGULAR,substitution,out,[],203110,,,1610612744,60,52,2025-03-02T02:41:22Z,3370000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M46.70S,2025-03-02T02:41:17.3Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,60,52,2025-03-02T02:41:22Z,3380000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M46.70S,2025-03-02T02:41:37.5Z,2,REGULAR,freethrow,3 of 3,['2ndchance'],201939,,,1610612744,60,53,2025-03-02T02:41:37Z,3390000,False,,,0,,S. Curry Free Throw 3 of 3 (19 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
349,PT00M34.30S,2025-03-02T02:41:52.2Z,2,REGULAR,2pt,Jump Shot,[],1629656,12.270039421813408,34.06862745098039,1610612755,60,53,2025-03-02T02:41:56Z,3400000,False,80.0,63.0,1,left,MISS Q. Grimes 10' turnaround fadeaway Shot,[1629656],1610612755.0,PHI,turnaround fadeaway,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,10.15,Missed,,,,,,,,,,,,,,,,,,
350,PT00M32.90S,2025-03-02T02:41:53.6Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,60,53,2025-03-02T02:41:56Z,3410000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,349.0,8.0,5.0,3.0,,,,,,,,,,,,,,
351,PT00M32.90S,2025-03-02T02:41:55.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,62,53,2025-03-02T02:41:55Z,3420000,False,0.0,0.0,1,left,A. Drummond tip Layup (10 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
352,PT00M24.90S,2025-03-02T02:42:03.3Z,2,REGULAR,3pt,Jump Shot,[],201939,69.82588699080158,31.127450980392155,1610612744,62,53,2025-03-02T02:42:10Z,3430000,False,-94.0,231.0,1,right,MISS S. Curry 24' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
353,PT00M21.20S,2025-03-02T02:42:07.0Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,62,53,2025-03-02T02:42:10Z,3440000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,352.0,9.0,6.0,3.0,,,,,,,,,,,,,,
