actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
424,PT05M22.00S,2024-11-05T01:54:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,6.258212877792378,47.05882352941176,1610612765,81,63,2024-11-05T01:54:47Z,4230000,False,15.0,6.0,1,left,C. Cunningham driving finger roll Layup (8 PTS),[1630595],1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,8.0,,,,,1.6,,,,,
425,PT04M59.00S,2024-11-05T01:55:01.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,89.96386333771353,61.76470588235294,1610612747,81,63,2024-11-05T01:55:08Z,4240000,False,59.0,42.0,1,right,MISS R. Hachimura 7' driving bank Shot,[1629060],1610612747.0,LAL,driving bank,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,,7.21,,,,,
426,PT04M55.00S,2024-11-05T01:55:05.7Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,81,63,2024-11-05T01:55:08Z,4250000,False,,,0,,J. Duren REBOUND (Off:7 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,425.0,13.0,6.0,7.0,,,,,,
427,PT04M49.00S,2024-11-05T01:55:11.3Z,3,REGULAR,2pt,Jump Shot,[],1627736,9.149145860709593,70.83333333333334,1610612765,81,63,2024-11-05T01:55:16Z,4260000,False,-104.0,34.0,1,left,MISS M. Beasley 10' driving floating Shot,[1627736],1610612765.0,DET,driving floating,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,10.95,,,,,
428,PT04M45.00S,2024-11-05T01:55:15.3Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612747,81,63,2024-11-05T01:55:16Z,4270000,False,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,,,,,,,,,,,427.0,2.0,2.0,0.0,,,,,,
429,PT04M43.00S,2024-11-05T01:55:22.5Z,3,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612747,81,63,2024-11-05T01:55:36Z,4280000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Hachimura 2 FT),"[1631323, 1629060]",1610612765.0,DET,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,101283.0,2.0,0.0,Hachimura,1629060.0,,,,,,,,,,,,
431,PT04M43.00S,2024-11-05T01:55:58.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629060,,,1610612747,81,64,2024-11-05T01:55:58Z,4300000,False,,,0,,R. Hachimura Free Throw 1 of 2 (4 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
432,PT04M43.00S,2024-11-05T01:55:58.9Z,3,REGULAR,substitution,out,[],1631105,,,1610612747,81,64,2024-11-05T01:56:19Z,4310000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M43.00S,2024-11-05T01:55:58.9Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,81,64,2024-11-05T01:56:19Z,4320000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M43.00S,2024-11-05T01:55:58.9Z,3,REGULAR,substitution,in,[],1630191,,,1610612747,81,64,2024-11-05T01:56:19Z,4330000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M43.00S,2024-11-05T01:55:58.9Z,3,REGULAR,substitution,in,[],1629216,,,1610612747,81,64,2024-11-05T01:56:19Z,4340000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M43.00S,2024-11-05T01:56:27.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629060,,,1610612747,81,65,2024-11-05T01:56:27Z,4350000,False,,,0,,R. Hachimura Free Throw 2 of 2 (5 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
437,PT04M31.00S,2024-11-05T01:56:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.075558475689881,55.63725490196079,1610612765,81,65,2024-11-05T01:56:46Z,4360000,False,-28.0,-5.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,2.86,,,,,
438,PT04M28.00S,2024-11-05T01:56:44.3Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,81,65,2024-11-05T01:56:44Z,4370000,False,,,0,,I. Stewart REBOUND (Off:2 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,437.0,6.0,4.0,2.0,,,,,,
439,PT04M28.00S,2024-11-05T01:56:44.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,5.590000152587891,50.0,1610612765,81,65,2024-11-05T01:56:44Z,4380000,False,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,0.0,,,,,
440,PT04M27.00S,2024-11-05T01:56:44.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,81,65,2024-11-05T01:56:44Z,4390000,False,,,0,,A. Davis REBOUND (Off:1 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,439.0,6.0,5.0,1.0,,,,,,
441,PT04M16.00S,2024-11-05T01:56:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,83.26215505913272,40.19607843137255,1610612747,81,65,2024-11-05T01:57:11Z,4400000,False,-49.0,105.0,1,right,MISS D. Russell 11' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,11.57,,,,,
442,PT04M15.00S,2024-11-05T01:56:57.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,81,65,2024-11-05T01:57:11Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,441.0,,,,,,,,,
444,PT04M02.00S,2024-11-05T01:57:36.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203076,72.09264126149803,21.323529411764707,1610612747,81,65,2024-11-05T01:57:49Z,4430000,False,-143.0,210.0,1,right,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,25.41,,,,,
445,PT04M01.00S,2024-11-05T01:57:37.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,81,65,2024-11-05T01:57:49Z,4440000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,444.0,,,,,,,,,
447,PT03M59.00S,2024-11-05T01:57:58.7Z,3,REGULAR,foul,personal,[],1631323,,,1610612747,81,65,2024-11-05T01:58:06Z,4460000,False,,,0,,S. Fontecchio personal FOUL (3 PF),"[1631323, 203076]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right Center,,,,101283.0,3.0,0.0,Davis,203076.0,,,,,,,,,,,,
449,PT03M57.00S,2024-11-05T01:58:24.2Z,3,REGULAR,foul,personal,[],1627736,,,1610612747,81,65,2024-11-05T01:58:30Z,4480000,False,,,0,,M. Beasley personal FOUL (2 PF),"[1627736, 1629216]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,2.0,0.0,Vincent,1629216.0,,,,,,,,,,,,
451,PT03M49.00S,2024-11-05T01:58:43.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,67.23061760840999,34.068627450980394,1610612747,81,68,2024-11-05T01:58:48Z,4500000,False,-80.0,256.0,1,right,D. Russell 26' 3PT  (11 PTS) (A. Davis 3 AST),"[1626156, 203076]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,11.0,,,,,26.76,A. Davis,203076.0,3.0,,
453,PT03M27.00S,2024-11-05T01:59:04.4Z,3,REGULAR,2pt,Jump Shot,[],1631323,9.937582128777924,25.735294117647058,1610612765,81,68,2024-11-05T01:59:39Z,4520000,False,121.0,41.0,1,left,MISS S. Fontecchio 12' driving floating Shot,[1631323],1610612765.0,DET,driving floating,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,,,,,12.8,,,,,
454,PT03M24.00S,2024-11-05T01:59:07.4Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612747,81,68,2024-11-05T01:59:12Z,4530000,False,,,0,,C. Reddish REBOUND (Off:0 Def:3),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Right,,,,,,,,,,,453.0,3.0,3.0,0.0,,,,,,
455,PT03M19.00S,2024-11-05T01:59:13.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626156,87.59855453350855,39.950980392156865,1610612747,81,68,2024-11-05T02:00:06Z,4540000,False,-50.0,64.0,1,right,MISS D. Russell 8' driving floating Shot,[1626156],1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Missed,,,,,,8.14,,,,,
456,PT03M18.00S,2024-11-05T01:59:14.4Z,3,REGULAR,rebound,defensive,[],1630595,,,1610612765,81,68,2024-11-05T01:59:23Z,4550000,False,,,0,,C. Cunningham REBOUND (Off:2 Def:6),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,455.0,8.0,6.0,2.0,,,,,,
458,PT03M18.00S,2024-11-05T01:59:24.4Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,81,68,2024-11-05T01:59:28Z,4570000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M18.00S,2024-11-05T01:59:24.4Z,3,REGULAR,substitution,in,[],1631093,,,1610612765,81,68,2024-11-05T01:59:28Z,4580000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M56.00S,2024-11-05T01:59:50.7Z,3,REGULAR,3pt,Jump Shot,[],203501,8.229303547963205,3.6764705882352944,1610612765,81,68,2024-11-05T01:59:56Z,4590000,False,232.0,25.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.29,,,,,
461,PT02M53.00S,2024-11-05T01:59:53.7Z,3,REGULAR,rebound,offensive,[],1631093,,,1610612765,81,68,2024-11-05T01:59:56Z,4600000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,460.0,3.0,2.0,1.0,,,,,,
462,PT02M49.00S,2024-11-05T01:59:57.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,20.97568988173456,90.19607843137256,1610612765,81,68,2024-11-05T02:00:01Z,4610000,False,-201.0,145.0,1,left,MISS S. Fontecchio 24' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,24.77,,,,,
463,PT02M46.00S,2024-11-05T02:00:00.5Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,81,68,2024-11-05T02:00:01Z,4620000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,462.0,3.0,3.0,0.0,,,,,,
464,PT02M35.00S,2024-11-05T02:00:20.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631323,,,1610612747,81,68,2024-11-05T02:00:26Z,4630000,False,,,0,,S. Fontecchio personal FOUL (4 PF) (Davis 2 FT),"[1631323, 203076]",1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,1151.0,4.0,0.0,Davis,203076.0,,,,,,,,,,,,
466,PT02M35.00S,2024-11-05T02:00:33.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,81,68,2024-11-05T02:00:33Z,4650000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M35.00S,2024-11-05T02:02:54.6Z,3,REGULAR,substitution,out,[],1631323,,,1610612747,81,68,2024-11-05T02:03:18Z,4660000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M35.00S,2024-11-05T02:02:54.6Z,3,REGULAR,substitution,out,[],1626156,,,1610612747,81,68,2024-11-05T02:03:18Z,4670000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M35.00S,2024-11-05T02:02:54.6Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,81,68,2024-11-05T02:03:18Z,4680000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M35.00S,2024-11-05T02:02:54.6Z,3,REGULAR,substitution,in,[],1641842,,,1610612747,81,68,2024-11-05T02:03:18Z,4690000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M35.00S,2024-11-05T02:02:54.6Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,81,68,2024-11-05T02:03:18Z,4700000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M35.00S,2024-11-05T02:02:54.6Z,3,REGULAR,substitution,in,[],2544,,,1610612747,81,68,2024-11-05T02:03:18Z,4710000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M35.00S,2024-11-05T02:03:31.8Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,81,69,2024-11-05T02:03:31Z,4720000,False,,,0,,A. Davis Free Throw 1 of 2 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,Made,23.0,,,,,,,,,,
474,PT02M35.00S,2024-11-05T02:03:51.6Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,81,70,2024-11-05T02:03:51Z,4730000,False,,,0,,A. Davis Free Throw 2 of 2 (24 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,Made,24.0,,,,,,,,,,
475,PT02M19.00S,2024-11-05T02:04:11.1Z,3,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612765,81,70,2024-11-05T02:04:23Z,4740000,False,,,0,,C. Reddish shooting personal FOUL (2 PF) (Ivey 2 FT),"[1629629, 1631093]",1610612747.0,LAL,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,1151.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
477,PT02M19.00S,2024-11-05T02:04:40.6Z,3,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,82,70,2024-11-05T02:04:40Z,4760000,False,,,0,,J. Ivey Free Throw 1 of 2 (14 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,
478,PT02M19.00S,2024-11-05T02:04:54.0Z,3,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,83,70,2024-11-05T02:04:54Z,4770000,False,,,0,,J. Ivey Free Throw 2 of 2 (15 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,Made,15.0,,,,,,,,,,
479,PT02M03.00S,2024-11-05T02:05:11.2Z,3,REGULAR,3pt,Jump Shot,[],1630559,92.72339027595268,3.1862745098039214,1610612747,83,73,2024-11-05T02:05:34Z,4780000,False,-234.0,16.0,1,right,A. Reaves 3PT pullup (10 PTS) (A. Davis 4 AST),"[1630559, 203076]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,10.0,,,,,23.46,A. Davis,203076.0,4.0,,
482,PT01M38.00S,2024-11-05T02:05:46.1Z,3,REGULAR,2pt,Jump Shot,[],1627736,21.50131406044678,26.715686274509803,1610612765,83,73,2024-11-05T02:06:08Z,4810000,False,116.0,150.0,1,left,MISS M. Beasley 18' pullup Shot,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Missed,,,,,,18.95,,,,,
483,PT01M35.00S,2024-11-05T02:05:49.1Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,83,73,2024-11-05T02:05:50Z,4820000,False,,,0,,A. Davis REBOUND (Off:1 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,482.0,7.0,6.0,1.0,,,,,,
497,PT01M26.00S,2024-11-05T02:06:07.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.75229960578186,46.568627450980394,1610612747,83,73,2024-11-05T02:11:34Z,4835000,False,-17.0,34.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1630191]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,3.85,,,,Stewart,1630191.0
498,PT01M26.00S,2024-11-05T02:06:07.6Z,3,REGULAR,block,,[],1630191,,,1610612747,83,73,2024-11-05T02:11:34Z,4842500,False,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
499,PT01M26.00S,2024-11-05T02:06:07.6Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612765,83,73,2024-11-05T02:17:13Z,4846250,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,497.0,1.0,1.0,0.0,,,,,,
486,PT01M26.00S,2024-11-05T02:06:29.1Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612765,83,73,2024-11-05T02:13:09Z,4850000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M09.00S,2024-11-05T02:10:09.0Z,3,REGULAR,2pt,Jump Shot,[],1627736,9.806176084099869,69.6078431372549,1610612765,83,73,2024-11-05T02:10:13Z,4870000,False,-98.0,40.0,1,left,MISS M. Beasley 10' pullup Shot,[1627736],1610612765.0,DET,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,,10.57,,,,,
489,PT01M08.00S,2024-11-05T02:10:10.7Z,3,REGULAR,rebound,defensive,[],1629629,,,1610612747,83,73,2024-11-05T02:10:10Z,4880000,False,,,0,,C. Reddish REBOUND (Off:0 Def:4),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,,,,,,,,,,,488.0,4.0,4.0,0.0,,,,,,
490,PT00M58.10S,2024-11-05T02:10:20.8Z,3,REGULAR,2pt,Jump Shot,[],2544,88.51839684625493,74.75490196078431,1610612747,83,75,2024-11-05T02:10:44Z,4890000,False,124.0,55.0,1,right,L. James 13' turnaround fadeaway Jump Shot (16 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,16.0,,,,,13.56,,,,,
491,PT00M42.40S,2024-11-05T02:10:41.8Z,3,REGULAR,2pt,Jump Shot,[],1631093,5.995400788436268,18.137254901960784,1610612765,83,75,2024-11-05T02:10:46Z,4900000,False,159.0,4.0,1,left,MISS J. Ivey 15' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,,,,,15.93,,,,,
492,PT00M38.90S,2024-11-05T02:10:45.3Z,3,REGULAR,rebound,offensive,[],1627736,,,1610612765,83,75,2024-11-05T02:10:46Z,4910000,False,,,0,,M. Beasley REBOUND (Off:1 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,491.0,2.0,1.0,1.0,,,,,,
493,PT00M33.70S,2024-11-05T02:10:52.7Z,3,REGULAR,turnover,traveling,[],1631093,,,1610612765,83,75,2024-11-05T02:10:58Z,4920000,False,,,0,,J. Ivey traveling TURNOVER (3 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,3.0,,,1627964.0,,,,,,,,,,,,,,,,
494,PT00M33.70S,2024-11-05T02:11:04.2Z,3,REGULAR,substitution,out,[],1641842,,,1610612747,83,75,2024-11-05T02:11:17Z,4930000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M33.70S,2024-11-05T02:11:04.2Z,3,REGULAR,substitution,in,[],1631105,,,1610612747,83,75,2024-11-05T02:11:17Z,4940000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M22.30S,2024-11-05T02:11:33.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203076,88.51839684625493,44.6078431372549,1610612747,83,77,2024-11-05T02:11:40Z,4950000,False,-27.0,55.0,1,right,A. Davis 6' floating Jump Shot (26 PTS) (L. James 6 AST),"[203076, 2544]",1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,26.0,,,,,6.16,L. James,2544.0,6.0,,
501,PT00M00.90S,2024-11-05T02:11:57.7Z,3,REGULAR,3pt,Jump Shot,[],1631093,26.231931668856767,16.911764705882355,1610612765,83,77,2024-11-05T02:12:09Z,4970000,False,165.0,194.0,1,left,MISS J. Ivey 25' pullup bank 3PT,[1631093],1610612765.0,DET,pullup bank,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.5,,,,,
502,PT00M00.90S,2024-11-05T02:11:57.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,83,77,2024-11-05T02:12:03Z,4980000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,501.0,,,,,,,,,
503,PT00M00.00S,2024-11-05T02:12:03.5Z,3,REGULAR,period,end,[],0,,,1610612765,83,77,2024-11-05T02:12:03Z,4990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-11-05T02:14:06.5Z,4,REGULAR,substitution,out,['startperiod'],203501,,,1610612765,83,77,2024-11-05T02:14:33Z,5000000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2024-11-05T02:14:06.5Z,4,REGULAR,substitution,out,['startperiod'],1631105,,,1610612765,83,77,2024-11-05T02:14:33Z,5010000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-11-05T02:14:06.5Z,4,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,83,77,2024-11-05T02:14:33Z,5030000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-11-05T02:14:06.5Z,4,REGULAR,substitution,in,['startperiod'],202699,,,1610612765,83,77,2024-11-05T02:14:33Z,5040000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-11-05T02:14:06.5Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612765,83,77,2024-11-05T02:14:33Z,5050000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2024-11-05T02:14:06.5Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612765,83,77,2024-11-05T02:16:55Z,5055000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-11-05T02:14:47.3Z,4,REGULAR,period,start,[],0,,,1610612765,83,77,2024-11-05T02:14:47Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M39.00S,2024-11-05T02:15:07.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,6.389618922470433,45.588235294117645,1610612765,85,77,2024-11-05T02:15:13Z,5070000,False,22.0,8.0,1,left,J. Ivey cutting DUNK (17 PTS) (I. Stewart 2 AST),"[1631093, 1630191]",1610612765.0,DET,cutting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,17.0,,,,,2.34,I. Stewart,1630191.0,2.0,,
