actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
251,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,out,[],1629655,,,1610612765,49,50,2025-02-01T00:51:56Z,2450000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,out,[],203915,,,1610612765,49,50,2025-02-01T00:51:56Z,2460000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,out,[],202691,,,1610612765,49,50,2025-02-01T00:51:56Z,2470000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,in,[],1631204,,,1610612765,49,50,2025-02-01T00:51:56Z,2480000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,in,[],202699,,,1610612765,49,50,2025-02-01T00:51:56Z,2490000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,49,50,2025-02-01T00:51:56Z,2500000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,in,[],1630283,,,1610612765,49,50,2025-02-01T00:51:56Z,2510000,False,,,0,,SUB in: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,in,[],1629656,,,1610612765,49,50,2025-02-01T00:51:56Z,2520000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M16.00S,2025-02-01T00:51:31.6Z,2,REGULAR,substitution,in,[],1630230,,,1610612765,49,50,2025-02-01T00:51:56Z,2530000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M16.00S,2025-02-01T00:52:03.4Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,50,50,2025-02-01T00:52:03Z,2540000,False,,,0,,J. Duren Free Throw 2 of 2 (6 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,6.0,,,,,,,,,,,,,,
261,PT05M03.00S,2025-02-01T00:52:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,20.45006570302234,91.91176470588235,1610612742,50,50,2025-02-01T00:53:49Z,2550000,False,-210.0,140.0,1,left,MISS P. Washington 25' step back 3PT,[1629023],1610612742.0,DAL,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
262,PT05M02.00S,2025-02-01T00:52:17.3Z,2,REGULAR,rebound,offensive,[],1630283,,,1610612742,50,50,2025-02-01T00:52:19Z,2560000,False,,,0,,K. Kelley REBOUND (Off:1 Def:0),[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,Above the Break 3,24+ Left Center,,,,,261.0,,,,,1.0,0.0,1.0,,,,,,,,
263,PT04M57.00S,2025-02-01T00:52:30.9Z,2,REGULAR,foul,technical,['1freethrow'],1631105,,,1610612742,50,50,2025-02-01T00:52:37Z,2570000,False,,,0,,J. Duren defensive-3-second technical FOUL (1 Tech),[1631105],1610612765.0,DET,defensive-3-second,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,1627962.0,1.0,1.0,,
264,PT04M57.00S,2025-02-01T00:52:54.4Z,2,REGULAR,freethrow,1 of 1,[],202681,,,1610612742,50,51,2025-02-01T00:52:54Z,2580000,False,,,0,,K. Irving technical Free Throw 1 of 1 (12 PTS),[202681],1610612742.0,DAL,technical,,,Irving,K. Irving,,,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
265,PT04M45.00S,2025-02-01T00:53:19.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,10.988830486202366,45.588235294117645,1610612742,50,51,2025-02-01T00:54:40Z,2590000,False,22.0,51.0,1,left,MISS P. Washington driving Layup - blocked,"[1629023, 1641709]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,Thompson,1641709.0,,,,,,,,,,,,,,,,
266,PT04M45.00S,2025-02-01T00:53:19.2Z,2,REGULAR,block,,[],1641709,,,1610612742,50,51,2025-02-01T00:53:21Z,2600000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT04M42.00S,2025-02-01T00:53:22.2Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,50,51,2025-02-01T00:53:26Z,2610000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,265.0,,,,,4.0,3.0,1.0,,,,,,,,
268,PT04M42.00S,2025-02-01T00:53:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,6.652431011826544,48.529411764705884,1610612742,50,53,2025-02-01T00:54:31Z,2620000,False,7.0,10.0,1,left,P. Washington putback Layup (10 PTS),[1629023],1610612742.0,DAL,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.24,Made,,,,10.0,,,,,,,,,,,,,,
269,PT04M31.00S,2025-02-01T00:53:32.8Z,2,REGULAR,3pt,Jump Shot,[],203501,76.95466491458606,88.23529411764706,1610612765,53,53,2025-02-01T00:53:37Z,2630000,False,191.0,164.0,1,right,T. Hardaway Jr. 25' 3PT  (3 PTS) (M. Sasser 1 AST),"[203501, 1631204]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.2,Made,,,,3.0,M. Sasser,1631204.0,1.0,,,,,,,,,,,
271,PT04M09.00S,2025-02-01T00:53:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,15.719448094612352,62.99019607843137,1610612742,53,53,2025-02-01T00:55:27Z,2650000,False,-65.0,95.0,1,left,MISS P. Washington 11' driving floating Shot,[1629023],1610612742.0,DAL,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,11.54,Missed,,,,,,,,,,,,,,,,,,
272,PT04M07.00S,2025-02-01T00:53:57.2Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,53,53,2025-02-01T00:55:27Z,2660000,False,,,0,,P. Washington REBOUND (Off:2 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Left,,,,,271.0,,,,,5.0,3.0,2.0,,,,,,,,
273,PT04M05.00S,2025-02-01T00:53:58.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,8.229303547963205,50.49019607843137,1610612742,53,53,2025-02-01T00:55:41Z,2670000,False,-2.0,25.0,1,left,MISS P. Washington putback Layup - blocked,"[1629023, 202699]",1610612742.0,DAL,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.5,Missed,Harris,202699.0,,,,,,,,,,,,,,,,
274,PT04M05.00S,2025-02-01T00:53:58.8Z,2,REGULAR,block,,[],202699,,,1610612742,53,53,2025-02-01T00:54:00Z,2680000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
275,PT04M05.00S,2025-02-01T00:53:58.8Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,53,53,2025-02-01T00:54:02Z,2690000,False,,,0,,P. Washington REBOUND (Off:3 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,273.0,,,,,6.0,3.0,3.0,,,,,,,,
276,PT04M00.00S,2025-02-01T00:54:03.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630283,8.754927726675426,55.392156862745104,1610612742,53,53,2025-02-01T00:56:35Z,2700000,False,-27.0,30.0,1,left,MISS K. Kelley driving floating Shot,[1630283],1610612742.0,DAL,driving floating,,,Kelley,K. Kelley,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
277,PT03M57.00S,2025-02-01T00:54:06.9Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,53,53,2025-02-01T01:07:03Z,2710000,False,,,0,,P. Washington REBOUND (Off:4 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,276.0,,,,,7.0,3.0,4.0,,,,,,,,
278,PT03M54.00S,2025-02-01T00:54:10.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629656,16.113666228646515,14.460784313725492,1610612742,53,53,2025-02-01T00:54:16Z,2720000,False,178.0,99.0,1,left,MISS Q. Grimes 20' pullup Shot,[1629656],1610612742.0,DAL,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right,20.34,Missed,,,,,,,,,,,,,,,,,,
279,PT03M53.00S,2025-02-01T00:54:11.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,53,53,2025-02-01T00:54:16Z,2730000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Right,,,,,278.0,,,,,,,,,,,,,,,
280,PT03M53.00S,2025-02-01T00:54:19.0Z,2,REGULAR,foul,personal,[],1630283,,,1610612765,53,53,2025-02-01T00:54:26Z,2740000,False,,,0,,K. Kelley loose ball personal FOUL (1 PF),"[1630283, 1631105]",1610612742.0,DAL,loose ball,,,Kelley,K. Kelley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Duren,1631105.0
282,PT03M53.00S,2025-02-01T00:54:26.2Z,2,REGULAR,substitution,out,[],202681,,,1610612765,53,53,2025-02-01T00:54:28Z,2760000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M53.00S,2025-02-01T00:54:26.2Z,2,REGULAR,substitution,in,[],203957,,,1610612765,53,53,2025-02-01T00:54:28Z,2770000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M38.00S,2025-02-01T00:54:45.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,94.03745072273325,54.166666666666664,1610612765,55,53,2025-02-01T00:58:07Z,2780000,False,21.0,4.0,1,right,J. Duren driving Hook (8 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.11,Made,,,,8.0,,,,,,,,,,,,,,
285,PT03M20.00S,2025-02-01T00:55:02.1Z,2,REGULAR,3pt,Jump Shot,[],1630230,7.835085413929041,2.696078431372549,1610612742,55,53,2025-02-01T00:55:05Z,2790000,False,237.0,21.0,1,left,MISS N. Marshall 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
286,PT03M18.00S,2025-02-01T00:55:04.1Z,2,REGULAR,rebound,defensive,[],1631204,,,1610612765,55,53,2025-02-01T00:55:05Z,2800000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,,,,,285.0,,,,,1.0,1.0,0.0,,,,,,,,
287,PT03M12.00S,2025-02-01T00:55:13.2Z,2,REGULAR,foul,personal,[],1629656,,,1610612765,55,53,2025-02-01T00:55:38Z,2810000,False,,,0,,Q. Grimes personal FOUL (2 PF),"[1629656, 1631204]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Sasser,1631204.0
289,PT03M12.00S,2025-02-01T00:55:24.3Z,2,REGULAR,substitution,out,[],1630283,,,1610612765,55,53,2025-02-01T00:55:27Z,2830000,False,,,0,,SUB out: K. Kelley,[1630283],1610612742.0,DAL,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M12.00S,2025-02-01T00:55:24.3Z,2,REGULAR,substitution,in,[],1629655,,,1610612765,55,53,2025-02-01T00:55:27Z,2840000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M09.00S,2025-02-01T00:55:41.7Z,2,REGULAR,3pt,Jump Shot,[],202699,86.67871222076215,95.58823529411765,1610612765,55,53,2025-02-01T00:55:47Z,2850000,False,228.0,73.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
292,PT03M06.00S,2025-02-01T00:55:44.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,55,53,2025-02-01T00:55:47Z,2860000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,,,291.0,,,,,4.0,2.0,2.0,,,,,,,,
293,PT03M02.00S,2025-02-01T00:55:53.1Z,2,REGULAR,foul,personal,[],1641709,,,1610612742,55,53,2025-02-01T00:56:08Z,2870000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 203957]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Exum,203957.0
295,PT02M59.00S,2025-02-01T00:56:06.2Z,2,REGULAR,turnover,lost ball,[],1629655,,,1610612742,55,53,2025-02-01T01:08:01Z,2890000,False,,,0,,D. Gafford lost ball TURNOVER (2 TO),"[1629655, 1631204]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,Sasser,1631204.0,,,,,
296,PT02M59.00S,2025-02-01T00:56:06.2Z,2,REGULAR,steal,,[],1631204,,,1610612765,55,53,2025-02-01T02:29:41Z,2900000,False,,,0,,M. Sasser STEAL (1 STL),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
297,PT02M54.00S,2025-02-01T00:56:10.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631204,92.9862023653088,49.26470588235294,1610612765,57,53,2025-02-01T00:56:14Z,2910000,False,-4.0,13.0,1,right,M. Sasser running Layup (4 PTS) (J. Duren 4 AST),"[1631204, 1631105]",1610612765.0,DET,running,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,1.39,Made,,,,4.0,J. Duren,1631105.0,4.0,,,,,,,,,,,
299,PT02M39.00S,2025-02-01T00:56:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,15.193823915900131,61.76470588235294,1610612742,57,53,2025-02-01T00:59:49Z,2930000,False,-59.0,90.0,1,left,MISS N. Marshall 10' driving floating Shot,[1630230],1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,10.78,Missed,,,,,,,,,,,,,,,,,,
300,PT02M38.00S,2025-02-01T00:56:27.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,57,53,2025-02-01T00:58:59Z,2940000,False,,,0,,J. Duren REBOUND (Off:2 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Left,,,,,299.0,,,,,5.0,3.0,2.0,,,,,,,,
302,PT02M37.00S,2025-02-01T00:56:43.8Z,2,REGULAR,violation,kicked ball,[],1629655,,,1610612765,57,53,2025-02-01T00:59:04Z,2945000,False,,,0,,D. Gafford kicked ball VIOLATION,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,1628954.0,,,,
301,PT02M36.00S,2025-02-01T00:57:00.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,57,53,2025-02-01T00:57:00Z,2950000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M36.00S,2025-02-01T00:59:13.8Z,2,REGULAR,substitution,out,[],1629656,,,1610612765,57,53,2025-02-01T00:59:29Z,2960000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M36.00S,2025-02-01T00:59:13.8Z,2,REGULAR,substitution,in,[],202681,,,1610612765,57,53,2025-02-01T00:59:29Z,2970000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M24.00S,2025-02-01T00:59:55.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203957,,,1610612765,57,53,2025-02-01T01:00:06Z,2980000,False,,,0,,D. Exum shooting personal FOUL (1 PF) (Hardaway Jr. 2 FT),"[203957, 203501]",1610612742.0,DAL,shooting,,,Exum,D. Exum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Hardaway Jr.,203501.0
309,PT02M24.00S,2025-02-01T01:00:17.0Z,2,REGULAR,freethrow,1 of 2,[],203501,,,1610612765,58,53,2025-02-01T01:06:01Z,3000000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (4 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
310,PT02M24.00S,2025-02-01T01:00:17.4Z,2,REGULAR,substitution,out,[],1631204,,,1610612765,58,53,2025-02-01T01:00:23Z,3010000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M24.00S,2025-02-01T01:00:17.4Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,58,53,2025-02-01T01:00:23Z,3020000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M24.00S,2025-02-01T01:00:17.0Z,2,REGULAR,freethrow,2 of 2,[],203501,,,1610612765,58,53,2025-02-01T01:06:01Z,3030000,False,,,0,,MISS T. Hardaway Jr. Free Throw 2 of 2,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT02M22.00S,2025-02-01T01:00:19.0Z,2,REGULAR,rebound,offensive,[],203501,,,1610612765,58,53,2025-02-01T01:00:53Z,3040000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:0),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,312.0,,,,,1.0,0.0,1.0,,,,,,,,
314,PT02M19.00S,2025-02-01T01:00:47.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203501,86.41590013140605,50.0,1610612765,58,53,2025-02-01T01:02:28Z,3050000,False,0.0,75.0,1,right,MISS T. Hardaway Jr. 7' Jump Shot,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.52,Missed,,,,,,,,,,,,,,,,,,
315,PT02M17.00S,2025-02-01T01:00:49.6Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,58,53,2025-02-01T01:02:28Z,3060000,False,,,0,,J. Duren REBOUND (Off:3 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,314.0,,,,,6.0,3.0,3.0,,,,,,,,
316,PT02M17.00S,2025-02-01T01:00:50.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631105,94.40999984741211,50.0,1610612765,60,53,2025-02-01T01:02:43Z,3070000,False,0.0,0.0,1,right,J. Duren tip DUNK (10 PTS),[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.0,Made,,,,10.0,,,,,,,,,,,,,,
317,PT02M03.00S,2025-02-01T01:01:04.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,11.645860709592641,47.794117647058826,1610612742,60,53,2025-02-01T01:01:11Z,3080000,False,11.0,57.0,1,left,MISS N. Marshall driving floating Shot - blocked,"[1630230, 1641709]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,Thompson,1641709.0,,,,,,,,,,,,,,,,
318,PT02M03.00S,2025-02-01T01:01:04.7Z,2,REGULAR,block,,[],1641709,,,1610612742,60,53,2025-02-01T01:01:06Z,3090000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT02M01.00S,2025-02-01T01:01:06.7Z,2,REGULAR,rebound,defensive,[],203501,,,1610612765,60,53,2025-02-01T01:01:11Z,3100000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:1),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,317.0,,,,,2.0,1.0,1.0,,,,,,,,
320,PT01M55.00S,2025-02-01T01:01:12.7Z,2,REGULAR,turnover,bad pass,[],203501,,,1610612765,60,53,2025-02-01T01:01:16Z,3110000,False,,,0,,T. Hardaway Jr. bad pass TURNOVER (1 TO),"[203501, 1629023]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Washington,1629023.0,,,,,
321,PT01M55.00S,2025-02-01T01:01:12.7Z,2,REGULAR,steal,,[],1629023,,,1610612742,60,53,2025-02-01T01:01:14Z,3120000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
322,PT01M50.00S,2025-02-01T01:01:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,9.280551905387648,56.127450980392155,1610612742,60,55,2025-02-01T01:01:25Z,3130000,False,-31.0,35.0,1,left,P. Washington running Layup (12 PTS),[1629023],1610612742.0,DAL,running,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,12.0,,,,,,,,,,,,,,
323,PT01M36.00S,2025-02-01T01:01:31.0Z,2,REGULAR,3pt,Jump Shot,[],1630595,69.59592641261499,68.87254901960785,1610612765,60,55,2025-02-01T01:03:59Z,3140000,False,94.0,233.0,1,right,MISS C. Cunningham 25' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
324,PT01M32.00S,2025-02-01T01:01:35.0Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,60,55,2025-02-01T01:01:36Z,3150000,False,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,323.0,,,,,5.0,3.0,2.0,,,,,,,,
325,PT01M26.00S,2025-02-01T01:01:41.1Z,2,REGULAR,3pt,Jump Shot,[],1629023,29.911300919842315,25.245098039215684,1610612742,60,58,2025-02-01T01:01:45Z,3160000,False,124.0,229.0,1,left,P. Washington 26' 3PT  (15 PTS) (K. Irving 3 AST),"[1629023, 202681]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,15.0,K. Irving,202681.0,3.0,,,,,,,,,,,
328,PT01M03.00S,2025-02-01T01:02:21.9Z,2,REGULAR,2pt,Jump Shot,[],1630595,89.30683311432325,23.52941176470588,1610612765,62,58,2025-02-01T01:02:27Z,3190000,False,-132.0,48.0,1,right,C. Cunningham 14' turnaround Jump Shot (18 PTS),[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.08,Made,,,,18.0,,,,,,,,,,,,,,
329,PT00M49.50S,2025-02-01T01:02:35.9Z,2,REGULAR,3pt,Jump Shot,[],203957,27.808804204993432,18.872549019607842,1610612742,62,58,2025-02-01T01:05:23Z,3200000,False,156.0,209.0,1,left,MISS D. Exum 26' pullup 3PT,[203957],1610612742.0,DAL,pullup,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
330,PT00M47.70S,2025-02-01T01:02:37.7Z,2,REGULAR,rebound,defensive,[],202699,,,1610612765,62,58,2025-02-01T01:02:39Z,3210000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,329.0,,,,,1.0,1.0,0.0,,,,,,,,
331,PT00M41.00S,2025-02-01T01:02:44.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,93.64323258869908,45.34313725490196,1610612765,62,58,2025-02-01T01:02:48Z,3220000,False,-23.0,7.0,1,right,MISS J. Duren alley-oop DUNK - blocked,"[1631105, 1629655]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.44,Missed,Gafford,1629655.0,,,,,,,,,,,,,,,,
