actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
674,PT01M26.00S,2024-12-17T02:23:10.1Z,4,REGULAR,3pt,Jump Shot,[],1641709,92.82194480946123,2.4509803921568647,1610612765,112,109,2024-12-17T02:24:09Z,6700000,False,-238.0,15.0,1,right,MISS A. Thompson 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,23.82,Missed,,,,,,,,,,,,,,,
675,PT01M24.00S,2024-12-17T02:23:12.1Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,112,109,2024-12-17T02:24:09Z,6710000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,674.0,,,,,,,,,,8.0,7.0,1.0,,
676,PT01M10.00S,2024-12-17T02:23:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.539421813403408,45.34313725490197,1610612748,112,111,2024-12-17T02:23:30Z,6720000,False,23.0,18.0,1,left,J. Butler driving Layup (31 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,2.97,Made,,,,,,,31.0,,,,,,,,
677,PT00M56.00S,2024-12-17T02:23:47.1Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,112,111,2024-12-17T02:23:51Z,6730000,False,,,0,,C. Cunningham lost ball TURNOVER (4 TO),"[1630595, 1630696]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,4.0,Smith,1630696.0,,,,,,,,,,,,,,,,,
678,PT00M56.00S,2024-12-17T02:23:47.1Z,4,REGULAR,steal,,[],1630696,,,1610612748,112,111,2024-12-17T02:30:09Z,6740000,False,,,0,,D. Smith STEAL (6 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
679,PT00M44.00S,2024-12-17T02:23:59.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,35.66031537450722,54.16666666666667,1610612748,112,111,2024-12-17T02:24:03Z,6750000,False,-21.0,283.0,1,left,MISS T. Herro 28' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,28.35,Missed,,,,,,,,,,,,,,,
680,PT00M40.80S,2024-12-17T02:24:02.3Z,4,REGULAR,rebound,offensive,[],202710,,,1610612748,112,111,2024-12-17T02:24:03Z,6760000,False,,,0,,J. Butler REBOUND (Off:5 Def:9),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,679.0,,,,,,,,,,14.0,9.0,5.0,,
681,PT00M36.50S,2024-12-17T02:24:07.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202710,8.853482260183966,47.79411764705882,1610612748,112,111,2024-12-17T02:26:36Z,6770000,False,11.0,31.0,1,left,MISS J. Butler driving reverse Layup,[202710],1610612748.0,MIA,driving reverse,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,3.26,Missed,,,,,,,,,,,,,,,
682,PT00M34.20S,2024-12-17T02:24:10.0Z,4,REGULAR,rebound,defensive,[],1641709,,,1610612765,112,111,2024-12-17T02:26:36Z,6780000,False,,,0,,A. Thompson REBOUND (Off:0 Def:8),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,681.0,,,,,,,,,,8.0,8.0,0.0,,
683,PT00M11.50S,2024-12-17T02:24:33.3Z,4,REGULAR,foul,personal,['2freethrow'],1630696,,,1610612765,112,111,2024-12-17T02:25:10Z,6790000,False,,,0,,D. Smith shooting personal FOUL (6 PF) (Cunningham 2 FT),"[1630696, 1630595]",1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1630886.0,6.0,0.0,Cunningham,1630595.0,,,,,,,,,
685,PT00M11.50S,2024-12-17T02:25:32.3Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,113,111,2024-12-17T02:25:32Z,6810000,False,,,0,,C. Cunningham Free Throw 1 of 2 (17 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Made,,,,,,,17.0,,,,,,,,
686,PT00M11.50S,2024-12-17T02:25:33.9Z,4,REGULAR,substitution,out,[],203501,,,1610612765,113,111,2024-12-17T02:25:42Z,6820000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M11.50S,2024-12-17T02:25:33.9Z,4,REGULAR,substitution,out,[],1630696,,,1610612765,113,111,2024-12-17T02:25:42Z,6830000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M11.50S,2024-12-17T02:25:33.9Z,4,REGULAR,substitution,in,[],1631323,,,1610612765,113,111,2024-12-17T02:25:42Z,6840000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M11.50S,2024-12-17T02:25:33.9Z,4,REGULAR,substitution,in,[],201567,,,1610612765,113,111,2024-12-17T02:25:42Z,6850000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M11.50S,2024-12-17T02:25:55.3Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,114,111,2024-12-17T02:25:55Z,6860000,False,,,0,,C. Cunningham Free Throw 2 of 2 (18 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,
691,PT00M11.50S,2024-12-17T02:25:59.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,114,111,2024-12-17T02:25:59Z,6870000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M11.50S,2024-12-17T02:26:44.9Z,4,REGULAR,substitution,out,[],201567,,,1610612748,114,111,2024-12-17T02:27:25Z,6890000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M11.50S,2024-12-17T02:26:44.9Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,114,111,2024-12-17T02:27:25Z,6900000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M05.20S,2024-12-17T02:27:49.4Z,4,REGULAR,3pt,Jump Shot,[],1629639,35.00328515111694,70.34313725490196,1610612748,114,114,2024-12-17T02:29:00Z,6920000,False,-102.0,277.0,1,left,T. Herro 29' 3PT  (23 PTS) (J. Butler 9 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,29.46,Made,,,,,,,23.0,J. Butler,202710.0,9.0,,,,,
698,PT00M01.30S,2024-12-17T02:27:59.5Z,4,REGULAR,3pt,Jump Shot,[],1630595,65.90013140604468,59.122242647058826,1610612765,114,114,2024-12-17T02:28:20Z,6940000,False,46.0,268.0,1,right,MISS C. Cunningham 27' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,27.19,Missed,,,,,,,,,,,,,,,
699,PT00M00.10S,2024-12-17T02:28:00.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,114,114,2024-12-17T02:29:41Z,6950000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,,,,698.0,,,,,,,,,,,,,,
700,PT00M00.00S,2024-12-17T02:28:24.7Z,4,REGULAR,period,end,[],0,,,1610612765,114,114,2024-12-17T02:29:22Z,6960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT05M00.00S,2024-12-17T02:28:56.7Z,5,OVERTIME,substitution,out,['startperiod'],1631323,,,1610612765,114,114,2024-12-17T02:30:45Z,6970000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT05M00.00S,2024-12-17T02:28:56.7Z,5,OVERTIME,substitution,in,['startperiod'],203501,,,1610612765,114,114,2024-12-17T02:30:45Z,6980000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT05M00.00S,2024-12-17T02:31:02.6Z,5,OVERTIME,period,start,[],0,,,0,114,114,2024-12-17T02:31:02Z,6990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT05M00.00S,2024-12-17T02:31:21.7Z,5,OVERTIME,foul,personal,[],1631105,,,0,114,114,2024-12-17T02:32:23Z,6995000,False,,,0,,J. Duren personal FOUL (5 PF),"[1631105, 1628389]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,1630886.0,5.0,0.0,Adebayo,1628389.0,,,,,,,,,
705,PT05M00.00S,2024-12-17T02:31:22.0Z,5,OVERTIME,jumpball,recovered,[],0,,,1610612748,114,114,2024-12-17T02:31:19Z,7010000,False,,,0,,Jump Ball B. Adebayo vs. J. Duren: Tip to Team (MIA),"[1628389, 1631105]",1610612748.0,MIA,startperiod,Team (MIA),,,,Adebayo,1628389.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
710,PT04M50.00S,2024-12-17T02:31:48.2Z,5,OVERTIME,turnover,lost ball,[],1628389,,,1610612748,114,114,2024-12-17T02:31:54Z,7060000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1631105]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,1.0,Duren,1631105.0,,,,,,,,,,,,,,,,,
711,PT04M50.00S,2024-12-17T02:31:48.2Z,5,OVERTIME,steal,,[],1631105,,,1610612765,114,114,2024-12-17T02:40:18Z,7070000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
712,PT04M39.00S,2024-12-17T02:31:58.8Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630595,89.01116951379764,48.0392156862745,1610612765,114,114,2024-12-17T02:33:42Z,7080000,False,-10.0,51.0,1,right,MISS C. Cunningham driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,5.17,Missed,,,,,,,,,,,,,,,
714,PT04M38.00S,2024-12-17T02:31:59.8Z,5,OVERTIME,rebound,offensive,[],1630595,,,1610612765,114,114,2024-12-17T02:33:42Z,7100000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:8),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,712.0,,,,,,,,,,9.0,8.0,1.0,,
715,PT04M37.00S,2024-12-17T02:32:02.8Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630595,93.42969776609723,50.58976715686275,1610612765,114,114,2024-12-17T02:34:21Z,7110000,False,3.0,9.0,1,right,MISS C. Cunningham putback Layup,[1630595],1610612765.0,DET,putback,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,0.97,Missed,,,,,,,,,,,,,,,
716,PT04M36.00S,2024-12-17T02:32:03.8Z,5,OVERTIME,rebound,offensive,[],1631105,,,1610612765,114,114,2024-12-17T02:34:21Z,7120000,False,,,0,,J. Duren REBOUND (Off:4 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,715.0,,,,,,,,,,14.0,10.0,4.0,,
717,PT04M36.00S,2024-12-17T02:32:06.3Z,5,OVERTIME,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631105,94.40999984741211,50.0,1610612765,114,114,2024-12-17T02:34:47Z,7130000,False,0.0,0.0,1,right,MISS J. Duren tip Layup,[1631105],1610612765.0,DET,tip,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
718,PT04M34.00S,2024-12-17T02:32:08.3Z,5,OVERTIME,rebound,defensive,[],202710,,,1610612748,114,114,2024-12-17T02:34:47Z,7140000,False,,,0,,J. Butler REBOUND (Off:5 Def:10),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,717.0,,,,,,,,,,15.0,10.0,5.0,,
719,PT04M34.00S,2024-12-17T02:32:17.5Z,5,OVERTIME,foul,personal,[],1630595,,,1610612748,114,114,2024-12-17T02:32:55Z,7150000,False,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 202710]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,1630886.0,1.0,0.0,Butler,202710.0,,,,,,,,,
722,PT04M19.00S,2024-12-17T02:32:33.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628389,7.145203679369246,45.58823529411765,1610612748,114,116,2024-12-17T02:32:55Z,7180000,False,22.0,15.0,1,left,B. Adebayo alley-oop Layup (15 PTS) (T. Rozier 5 AST),"[1628389, 1626179]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,2.65,Made,,,,,,,15.0,T. Rozier,1626179.0,5.0,,,,,
724,PT04M05.00S,2024-12-17T02:32:51.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1641709,94.21813403416557,51.122089460784316,1610612765,114,116,2024-12-17T02:37:23Z,7200000,False,6.0,2.0,1,right,MISS A. Thompson cutting Layup - blocked,"[1641709, 202710]",1610612765.0,DET,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,0.59,Missed,,,,,,,,,,,,,,Butler,202710.0
725,PT04M05.00S,2024-12-17T02:32:51.3Z,5,OVERTIME,block,,[],202710,,,1610612765,114,116,2024-12-17T02:32:57Z,7210000,False,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
726,PT04M04.00S,2024-12-17T02:32:52.3Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612748,114,116,2024-12-17T02:37:23Z,7220000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,724.0,,,,,,,,,,,,,,
728,PT03M47.00S,2024-12-17T02:33:16.0Z,5,OVERTIME,2pt,Jump Shot,[],1626179,26.19908015768725,56.372549019607845,1610612748,114,116,2024-12-17T02:33:23Z,7240000,False,-32.0,194.0,1,left,MISS T. Rozier 19' step back Shot,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,,,,19.64,Missed,,,,,,,,,,,,,,,
729,PT03M43.00S,2024-12-17T02:33:20.0Z,5,OVERTIME,rebound,defensive,[],1631105,,,1610612765,114,116,2024-12-17T02:33:23Z,7250000,False,,,0,,J. Duren REBOUND (Off:4 Def:11),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,728.0,,,,,,,,,,15.0,11.0,4.0,,
730,PT03M38.00S,2024-12-17T02:33:25.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627736,92.82194480946123,60.294117647058826,1610612765,114,116,2024-12-17T02:38:34Z,7260000,False,51.0,15.0,1,right,MISS M. Beasley driving Layup,[1627736],1610612765.0,DET,driving,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,5.36,Missed,,,,,,,,,,,,,,,
731,PT03M36.00S,2024-12-17T02:33:27.7Z,5,OVERTIME,rebound,defensive,[],202710,,,1610612748,114,116,2024-12-17T02:38:34Z,7270000,False,,,0,,J. Butler REBOUND (Off:5 Def:11),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,730.0,,,,,,,,,,16.0,11.0,5.0,,
732,PT03M21.00S,2024-12-17T02:33:41.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],202710,7.933639947437584,54.65686274509804,1610612748,114,118,2024-12-17T02:33:48Z,7280000,False,-23.0,22.0,1,left,J. Butler driving Layup (33 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,3.21,Made,,,,,,,33.0,,,,,,,,
733,PT03M12.00S,2024-12-17T02:33:50.3Z,5,OVERTIME,3pt,Jump Shot,[],1627736,94.00459921156373,3.67647058823529,1610612765,114,118,2024-12-17T02:38:57Z,7290000,False,-232.0,4.0,1,right,MISS M. Beasley 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,,,,23.16,Missed,,,,,,,,,,,,,,,
734,PT03M10.00S,2024-12-17T02:33:52.3Z,5,OVERTIME,rebound,defensive,[],202710,,,1610612748,114,118,2024-12-17T02:38:57Z,7300000,False,,,0,,J. Butler REBOUND (Off:5 Def:12),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,,,733.0,,,,,,,,,,17.0,12.0,5.0,,
735,PT02M49.00S,2024-12-17T02:34:13.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629130,10.693166885676746,42.892156862745104,1610612748,114,120,2024-12-17T02:34:22Z,7310000,False,36.0,48.0,1,left,D. Robinson driving Layup (11 PTS) (J. Butler 10 AST),"[1629130, 202710]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.97,Made,,,,,,,11.0,J. Butler,202710.0,10.0,,,,,
736,PT02M49.00S,2024-12-17T02:34:19.9Z,5,OVERTIME,timeout,full,['team'],0,,,1610612765,114,120,2024-12-17T02:34:19Z,7320000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT02M49.00S,2024-12-17T02:34:23.7Z,5,OVERTIME,substitution,out,[],1641709,,,1610612765,114,120,2024-12-17T02:35:41Z,7330000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT02M49.00S,2024-12-17T02:34:23.7Z,5,OVERTIME,substitution,in,[],1641842,,,1610612765,114,120,2024-12-17T02:35:41Z,7340000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT02M35.00S,2024-12-17T02:36:00.9Z,5,OVERTIME,3pt,Jump Shot,[],1627736,66.14651773981603,60.049019607843135,1610612765,114,120,2024-12-17T02:39:38Z,7350000,False,50.0,266.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,27.04,Missed,,,,,,,,,,,,,,,
740,PT02M32.00S,2024-12-17T02:36:03.9Z,5,OVERTIME,rebound,defensive,[],1629639,,,1610612748,114,120,2024-12-17T02:36:05Z,7360000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,739.0,,,,,,,,,,4.0,4.0,0.0,,
741,PT02M14.00S,2024-12-17T02:36:22.7Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629130,16.080814717476997,56.86274509803921,1610612748,114,122,2024-12-17T02:36:27Z,7370000,False,-34.0,99.0,1,left,D. Robinson 10' driving floating Jump Shot (13 PTS) (T. Rozier 6 AST),"[1629130, 1626179]",1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,10.45,Made,,,,,,,13.0,T. Rozier,1626179.0,6.0,,,,,
742,PT02M07.00S,2024-12-17T02:36:28.9Z,5,OVERTIME,3pt,Jump Shot,[],203501,74.03088042049934,15.196078431372555,1610612765,117,122,2024-12-17T02:40:47Z,7380000,False,-174.0,192.0,1,right,T. Hardaway Jr. 25' 3PT  (10 PTS) (C. Cunningham 16 AST),"[203501, 1630595]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.88,Made,,,,,,,10.0,C. Cunningham,1630595.0,16.0,,,,,
744,PT01M47.00S,2024-12-17T02:36:48.4Z,5,OVERTIME,3pt,Jump Shot,[],1629639,23.570959264126145,11.519607843137265,1610612748,117,122,2024-12-17T02:41:50Z,7400000,False,192.0,169.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,25.61,Missed,,,,,,,,,,,,,,,
745,PT01M45.00S,2024-12-17T02:36:50.4Z,5,OVERTIME,rebound,defensive,[],1630595,,,1610612765,117,122,2024-12-17T02:41:50Z,7410000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:9),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Right Center,,,,,,744.0,,,,,,,,,,10.0,9.0,1.0,,
746,PT01M35.00S,2024-12-17T02:37:01.4Z,5,OVERTIME,3pt,Jump Shot,[],203501,70.3515111695138,84.31372549019608,1610612765,120,122,2024-12-17T02:43:51Z,7420000,False,172.0,226.0,1,right,T. Hardaway Jr. 28' 3PT  (13 PTS) (C. Cunningham 17 AST),"[203501, 1630595]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,28.39,Made,,,,,,,13.0,C. Cunningham,1630595.0,17.0,,,,,
748,PT01M35.00S,2024-12-17T02:37:08.7Z,5,OVERTIME,timeout,full,['team'],0,,,1610612748,120,122,2024-12-17T02:37:08Z,7440000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT01M17.00S,2024-12-17T02:39:05.0Z,5,OVERTIME,3pt,Jump Shot,[],1629639,34.74047306176085,67.40196078431373,1610612748,120,122,2024-12-17T02:44:17Z,7450000,False,-87.0,274.0,1,left,MISS T. Herro 28' fadeaway 3PT,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,28.76,Missed,,,,,,,,,,,,,,,
750,PT01M15.00S,2024-12-17T02:39:07.0Z,5,OVERTIME,rebound,defensive,[],1630595,,,1610612765,120,122,2024-12-17T02:44:17Z,7460000,False,,,0,,C. Cunningham REBOUND (Off:1 Def:10),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,,749.0,,,,,,,,,,11.0,10.0,1.0,,
751,PT01M10.00S,2024-12-17T02:39:10.3Z,5,OVERTIME,3pt,Jump Shot,['fastbreak'],203501,80.99540078843627,7.35294117647058,1610612765,123,122,2024-12-17T02:44:37Z,7470000,False,-213.0,126.0,1,right,T. Hardaway Jr. 24' 3PT running (16 PTS) (C. Cunningham 18 AST),"[203501, 1630595]",1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.77,Made,,,,,,,16.0,C. Cunningham,1630595.0,18.0,,,,,
754,PT00M46.10S,2024-12-17T02:40:11.1Z,5,OVERTIME,2pt,Jump Shot,[],1628389,18.31471747700394,68.38235294117646,1610612748,123,122,2024-12-17T02:40:16Z,7500000,False,-92.0,120.0,1,left,MISS B. Adebayo 15' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,15.09,Missed,,,,,,,,,,,,,,,
755,PT00M44.30S,2024-12-17T02:40:12.9Z,5,OVERTIME,rebound,offensive,[],202710,,,1610612748,123,122,2024-12-17T02:40:16Z,7510000,False,,,0,,J. Butler REBOUND (Off:6 Def:12),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,,754.0,,,,,,,,,,18.0,12.0,6.0,,
756,PT00M44.30S,2024-12-17T02:40:14.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,6.681176084099874,49.28768382352941,1610612748,123,124,2024-12-17T02:46:41Z,7520000,False,4.0,10.0,1,left,J. Butler putback Layup (35 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.09,Made,,,,,,,35.0,,,,,,,,
757,PT00M37.50S,2024-12-17T02:40:23.9Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1630595,90.5880420499343,58.33333333333333,1610612765,125,124,2024-12-17T02:47:07Z,7530000,False,42.0,36.0,1,right,C. Cunningham driving floating bank Jump Shot (20 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,5.51,Made,,,,,,,20.0,,,,,,,,
758,PT00M23.90S,2024-12-17T02:40:41.3Z,5,OVERTIME,3pt,Jump Shot,[],1629639,33.820630749014455,41.91176470588235,1610612748,125,124,2024-12-17T02:40:48Z,7540000,False,40.0,265.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,26.85,Missed,,,,,,,,,,,,,,,
759,PT00M20.70S,2024-12-17T02:40:44.5Z,5,OVERTIME,rebound,defensive,[],1631105,,,1610612765,125,124,2024-12-17T02:47:34Z,7550000,False,,,0,,J. Duren REBOUND (Off:4 Def:12),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,758.0,,,,,,,,,,16.0,12.0,4.0,,
760,PT00M15.90S,2024-12-17T02:40:51.6Z,5,OVERTIME,foul,personal,[],1629130,,,1610612765,125,124,2024-12-17T02:48:06Z,7560000,False,,,0,,D. Robinson take personal FOUL (3 PF),"[1629130, 1630595]",1610612748.0,MIA,take,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,1630886.0,3.0,0.0,Cunningham,1630595.0,,,,,,,,,
