actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
348,PT12M00.00S,2025-02-02T21:23:31.0Z,3,REGULAR,substitution,in,['startperiod'],203501,,,1610612741,64,54,2025-02-02T21:23:45Z,3400000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-02-02T21:23:31.0Z,3,REGULAR,substitution,in,['startperiod'],1630595,,,1610612741,64,54,2025-02-02T21:23:45Z,3410000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-02-02T21:23:47.3Z,3,REGULAR,period,start,[],0,,,1610612765,64,54,2025-02-02T21:23:47Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M44.00S,2025-02-02T21:24:02.5Z,3,REGULAR,2pt,Jump Shot,[],203501,80.89684625492772,75.73529411764706,1610612765,64,54,2025-02-02T21:24:10Z,3430000,False,129.0,127.0,1,right,MISS T. Hardaway Jr. 18' pullup Shot,[203501],1610612765.0,DET,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,18.09,Missed,,,,,,,,,,,,,,,,,,
352,PT11M41.00S,2025-02-02T21:24:05.5Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,64,54,2025-02-02T21:24:10Z,3440000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,351.0,,,,,1.0,1.0,0.0,,,,,,,,
353,PT11M28.00S,2025-02-02T21:24:18.2Z,3,REGULAR,3pt,Jump Shot,[],1630245,12.040078843626807,3.1862745098039214,1610612741,64,57,2025-02-02T21:24:30Z,3450000,False,234.0,61.0,1,left,A. Dosunmu 24' 3PT  (8 PTS) (N. Vučević 4 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,24.18,Made,,,,8.0,N. Vučević,202696.0,4.0,,,,,,,,,,,
355,PT11M10.00S,2025-02-02T21:24:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,83.39356110381078,40.44117647058824,1610612765,64,57,2025-02-02T21:24:40Z,3470000,False,-48.0,104.0,1,right,MISS T. Harris 11' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,11.41,Missed,,,,,,,,,,,,,,,,,,
356,PT11M08.00S,2025-02-02T21:24:38.4Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,64,57,2025-02-02T21:24:38Z,3480000,False,,,0,,J. Duren REBOUND (Off:2 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,355.0,,,,,9.0,7.0,2.0,,,,,,,,
357,PT11M07.00S,2025-02-02T21:24:38.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,93.51182654402102,49.26470588235294,1610612765,66,57,2025-02-02T21:24:47Z,3490000,False,-4.0,8.0,1,right,J. Duren putback DUNK (10 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.93,Made,,,,10.0,,,,,,,,,,,,,,
358,PT10M58.00S,2025-02-02T21:24:51.6Z,3,REGULAR,foul,personal,[],1641709,,,1610612741,66,57,2025-02-02T21:25:12Z,3500000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 202696]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Vučević,202696.0
360,PT10M44.00S,2025-02-02T21:25:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,10.5946123521682,52.450980392156865,1610612741,66,57,2025-02-02T21:25:27Z,3520000,False,-12.0,47.0,1,left,MISS J. Giddey driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
361,PT10M42.00S,2025-02-02T21:25:23.2Z,3,REGULAR,rebound,offensive,[],1630245,,,1610612741,66,57,2025-02-02T21:25:27Z,3530000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,360.0,,,,,2.0,1.0,1.0,,,,,,,,
362,PT10M40.00S,2025-02-02T21:25:24.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,6.258212877792378,48.28431372549019,1610612741,66,59,2025-02-02T21:25:30Z,3540000,False,9.0,6.0,1,left,A. Dosunmu Layup (10 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.07,Made,,,,10.0,,,,,,,,,,,,,,
363,PT10M31.00S,2025-02-02T21:25:33.9Z,3,REGULAR,3pt,Jump Shot,[],202699,68.54467805519053,55.392156862745104,1610612765,66,59,2025-02-02T21:25:37Z,3550000,False,27.0,243.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,24.47,Missed,,,,,,,,,,,,,,,,,,
364,PT10M29.00S,2025-02-02T21:25:35.9Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,66,59,2025-02-02T21:25:37Z,3560000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,363.0,,,,,3.0,2.0,1.0,,,,,,,,
365,PT10M12.00S,2025-02-02T21:25:52.9Z,3,REGULAR,3pt,Jump Shot,[],202696,30.962549277266753,27.450980392156865,1610612741,66,62,2025-02-02T21:25:58Z,3570000,False,113.0,239.0,1,left,N. Vučević 26' 3PT  (12 PTS) (J. Giddey 1 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,26.38,Made,,,,12.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,
367,PT10M03.00S,2025-02-02T21:26:04.8Z,3,REGULAR,foul,personal,[],1630245,,,1610612765,66,62,2025-02-02T21:28:16Z,3590000,False,,,0,,A. Dosunmu personal FOUL (2 PF),"[1630245, 1631105]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628481.0,2.0,0.0,Duren,1631105.0
369,PT09M54.00S,2025-02-02T21:26:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,94.30026281208936,51.9607843137255,1610612765,68,62,2025-02-02T21:26:51Z,3610000,False,10.0,1.0,1,right,C. Cunningham driving Layup (13 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.99,Made,,,,13.0,,,,,,,,,,,,,,
370,PT09M41.00S,2025-02-02T21:27:00.4Z,3,REGULAR,3pt,Jump Shot,[],1628366,23.47240473061761,88.97058823529412,1610612741,68,65,2025-02-02T21:28:34Z,3620000,False,-195.0,168.0,1,left,L. Ball 25' 3PT step back (11 PTS),[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,25.74,Made,,,,11.0,,,,,,,,,,,,,,
371,PT09M41.00S,2025-02-02T21:27:26.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,68,65,2025-02-02T21:27:26Z,3630000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M20.00S,2025-02-02T21:30:19.0Z,3,REGULAR,3pt,Jump Shot,[],203501,94.03745072273325,2.696078431372549,1610612765,68,65,2025-02-02T21:30:23Z,3640000,False,-237.0,4.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
373,PT09M17.00S,2025-02-02T21:30:22.0Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,68,65,2025-02-02T21:30:23Z,3650000,False,,,0,,J. Duren REBOUND (Off:3 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,372.0,,,,,10.0,7.0,3.0,,,,,,,,
374,PT09M15.00S,2025-02-02T21:30:23.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,93.51182654402102,47.30392156862745,1610612765,70,65,2025-02-02T21:30:27Z,3660000,False,-13.0,8.0,1,right,A. Thompson Layup (6 PTS) (J. Duren 2 AST),"[1641709, 1631105]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.6,Made,,,,6.0,J. Duren,1631105.0,2.0,,,,,,,,,,,
376,PT08M53.00S,2025-02-02T21:30:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630581,27.414586070959263,82.1078431372549,1610612741,70,68,2025-02-02T21:30:49Z,3680000,False,-161.0,205.0,1,left,J. Giddey 26' 3PT  (11 PTS) (N. Vučević 5 AST),"[1630581, 202696]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,11.0,N. Vučević,202696.0,5.0,,,,,,,,,,,
378,PT08M38.00S,2025-02-02T21:31:09.0Z,3,REGULAR,foul,offensive,[],203501,,,1610612765,70,68,2025-02-02T21:31:25Z,3700000,False,,,0,,T. Hardaway Jr. offensive FOUL (1 PF),"[203501, 1629632]",1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1179.0,1.0,0.0,White,1629632.0
380,PT08M38.00S,2025-02-02T21:31:09.0Z,3,REGULAR,turnover,offensive foul,[],203501,,,1610612765,70,68,2025-02-02T21:31:09Z,3720000,False,,,0,,T. Hardaway Jr. offensive foul TURNOVER (1 TO),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,,,1179.0,,,,
381,PT08M31.00S,2025-02-02T21:31:19.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,6.521024967148489,95.58823529411765,1610612741,70,68,2025-02-02T21:31:28Z,3730000,False,-228.0,9.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
382,PT08M28.00S,2025-02-02T21:31:22.9Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,70,68,2025-02-02T21:31:29Z,3740000,False,,,0,,A. Thompson REBOUND (Off:2 Def:4),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,,381.0,,,,,6.0,4.0,2.0,,,,,,,,
383,PT08M20.00S,2025-02-02T21:31:31.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,93.51182654402102,53.67647058823529,1610612765,72,68,2025-02-02T21:31:38Z,3750000,False,18.0,8.0,1,right,T. Harris driving DUNK (12 PTS) (C. Cunningham 9 AST),"[202699, 1630595]",1610612765.0,DET,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.03,Made,,,,12.0,C. Cunningham,1630595.0,9.0,,,,,,,,,,,
385,PT07M53.00S,2025-02-02T21:31:58.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,13.87976346911958,45.83333333333333,1610612741,72,68,2025-02-02T21:32:02Z,3770000,False,21.0,78.0,1,left,MISS C. White 8' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,8.07,Missed,,,,,,,,,,,,,,,,,,
386,PT07M52.00S,2025-02-02T21:31:59.3Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,72,68,2025-02-02T21:31:59Z,3780000,False,,,0,,J. Duren REBOUND (Off:3 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,385.0,,,,,11.0,8.0,3.0,,,,,,,,
387,PT07M43.00S,2025-02-02T21:32:08.3Z,3,REGULAR,3pt,Jump Shot,[],202699,70.38436268068331,27.205882352941174,1610612765,72,68,2025-02-02T21:32:12Z,3790000,False,-114.0,226.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
388,PT07M41.00S,2025-02-02T21:32:10.3Z,3,REGULAR,rebound,defensive,[],1628366,,,1610612741,72,68,2025-02-02T21:32:12Z,3800000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,387.0,,,,,2.0,2.0,0.0,,,,,,,,
389,PT07M34.00S,2025-02-02T21:32:26.0Z,3,REGULAR,foul,personal,[],1631105,,,1610612741,72,68,2025-02-02T21:32:30Z,3810000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 202696]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Vučević,202696.0
391,PT07M34.00S,2025-02-02T21:32:41.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,72,68,2025-02-02T21:32:41Z,3830000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M26.00S,2025-02-02T21:35:37.9Z,3,REGULAR,3pt,Jump Shot,[],1629632,7.5722733245729295,3.431372549019608,1610612741,72,68,2025-02-02T21:35:43Z,3850000,False,233.0,19.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,23.35,Missed,,,,,,,,,,,,,,,,,,
394,PT07M22.00S,2025-02-02T21:35:41.9Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,72,68,2025-02-02T21:35:43Z,3860000,False,,,0,,A. Thompson REBOUND (Off:2 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,,,393.0,,,,,7.0,5.0,2.0,,,,,,,,
395,PT07M13.00S,2025-02-02T21:35:50.7Z,3,REGULAR,2pt,Jump Shot,[],1630595,74.72076215505913,62.5,1610612765,74,68,2025-02-02T21:36:40Z,3870000,False,62.0,185.0,1,right,C. Cunningham 19' pullup Jump Shot (15 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,19.54,Made,,,,15.0,,,,,,,,,,,,,,
396,PT07M03.00S,2025-02-02T21:36:07.8Z,3,REGULAR,foul,personal,['2freethrow'],1641709,,,1610612741,74,68,2025-02-02T21:36:15Z,3880000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Ball 2 FT),"[1641709, 1628366]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1179.0,2.0,0.0,Ball,1628366.0
398,PT07M03.00S,2025-02-02T21:36:29.7Z,3,REGULAR,freethrow,1 of 2,[],1628366,,,1610612741,74,69,2025-02-02T21:36:29Z,3900000,False,,,0,,L. Ball Free Throw 1 of 2 (12 PTS),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
399,PT07M03.00S,2025-02-02T21:36:31.4Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,74,69,2025-02-02T21:36:37Z,3910000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M03.00S,2025-02-02T21:36:31.4Z,3,REGULAR,substitution,in,[],1641824,,,1610612741,74,69,2025-02-02T21:36:37Z,3920000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M03.00S,2025-02-02T21:36:51.4Z,3,REGULAR,freethrow,2 of 2,[],1628366,,,1610612741,74,70,2025-02-02T21:36:51Z,3930000,False,,,0,,L. Ball Free Throw 2 of 2 (13 PTS),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
402,PT06M49.00S,2025-02-02T21:37:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,84.44480946123521,61.274509803921575,1610612765,76,70,2025-02-02T21:37:24Z,3940000,False,56.0,94.0,1,right,T. Hardaway Jr. 10' floating Jump Shot (8 PTS) (A. Thompson 3 AST),"[203501, 1641709]",1610612765.0,DET,floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Right,10.94,Made,,,,8.0,A. Thompson,1641709.0,3.0,,,,,,,,,,,
404,PT06M49.00S,2025-02-02T21:37:25.6Z,3,REGULAR,foul,personal,['1freethrow'],1630245,,,1610612765,76,70,2025-02-02T21:37:33Z,3960000,False,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Hardaway Jr. 1 FT),"[1630245, 203501]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Hardaway Jr.,203501.0
406,PT06M49.00S,2025-02-02T21:37:34.6Z,3,REGULAR,freethrow,1 of 1,[],203501,,,1610612765,77,70,2025-02-02T21:37:34Z,3980000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (9 PTS),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
407,PT06M37.00S,2025-02-02T21:37:45.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,11.514454664914586,61.029411764705884,1610612741,77,70,2025-02-02T21:37:50Z,3990000,False,-55.0,56.0,1,left,MISS J. Giddey 7' turnaround Hook,[1630581],1610612741.0,CHI,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,,,,,,,,,
408,PT06M35.00S,2025-02-02T21:37:47.9Z,3,REGULAR,rebound,defensive,[],203501,,,1610612765,77,70,2025-02-02T21:37:50Z,4000000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612765.0,DET,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,407.0,,,,,1.0,1.0,0.0,,,,,,,,
409,PT06M30.00S,2025-02-02T21:37:53.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641709,94.82588699080158,52.20588235294118,1610612765,79,70,2025-02-02T21:39:27Z,4010000,False,11.0,-4.0,1,right,A. Thompson running DUNK (8 PTS) (T. Harris 2 AST),"[1641709, 202699]",1610612765.0,DET,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.17,Made,,,,8.0,T. Harris,202699.0,2.0,,,,,,,,,,,
411,PT06M17.00S,2025-02-02T21:38:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,7.5722733245729295,46.07843137254902,1610612741,79,72,2025-02-02T21:38:17Z,4030000,False,20.0,19.0,1,left,A. Dosunmu cutting Layup (12 PTS) (N. Vučević 6 AST),"[1630245, 202696]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.71,Made,,,,12.0,N. Vučević,202696.0,6.0,,,,,,,,,,,
413,PT06M03.00S,2025-02-02T21:38:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.59198423127464,45.09803921568628,1610612765,79,72,2025-02-02T21:38:23Z,4050000,False,-25.0,17.0,1,right,MISS J. Duren Layup - blocked,"[1631105, 202696]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.99,Missed,Vučević,202696.0,,,,,,,,,,,,,,,,
414,PT06M03.00S,2025-02-02T21:38:20.2Z,3,REGULAR,block,,[],202696,,,1610612765,79,72,2025-02-02T21:38:22Z,4060000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT06M00.00S,2025-02-02T21:38:23.2Z,3,REGULAR,rebound,offensive,[],1631105,,,1610612765,79,72,2025-02-02T21:38:23Z,4070000,False,,,0,,J. Duren REBOUND (Off:4 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,413.0,,,,,12.0,8.0,4.0,,,,,,,,
416,PT06M00.00S,2025-02-02T21:38:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.69448094612353,50.245098039215684,1610612765,79,72,2025-02-02T21:40:47Z,4080000,False,1.0,-3.0,1,right,MISS J. Duren putback Layup,[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.29,Missed,,,,,,,,,,,,,,,,,,
417,PT06M00.00S,2025-02-02T21:38:22.9Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,79,72,2025-02-02T21:38:26Z,4090000,False,,,0,,N. Vučević REBOUND (Off:0 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,416.0,,,,,6.0,6.0,0.0,,,,,,,,
418,PT05M56.00S,2025-02-02T21:38:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641824,7.440867279894875,47.05882352941176,1610612741,79,74,2025-02-02T21:38:32Z,4100000,False,15.0,17.0,1,left,M. Buzelis running Layup (7 PTS) (A. Dosunmu 2 AST),"[1641824, 1630245]",1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.28,Made,,,,7.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,
420,PT05M47.00S,2025-02-02T21:38:41.9Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612765,79,74,2025-02-02T21:38:48Z,4120000,False,,,0,,N. Vučević shooting personal FOUL (2 PF) (Duren 2 FT),"[202696, 1631105]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2530.0,2.0,0.0,Duren,1631105.0
422,PT05M47.00S,2025-02-02T21:39:18.3Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,79,74,2025-02-02T21:39:18Z,4140000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT05M47.00S,2025-02-02T21:39:18.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,79,74,2025-02-02T21:39:18Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,
424,PT05M47.00S,2025-02-02T21:39:19.1Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,79,74,2025-02-02T21:39:24Z,4160000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M47.00S,2025-02-02T21:39:19.1Z,3,REGULAR,substitution,out,[],1628366,,,1610612765,79,74,2025-02-02T21:39:24Z,4170000,False,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M47.00S,2025-02-02T21:39:19.1Z,3,REGULAR,substitution,in,[],1627736,,,1610612765,79,74,2025-02-02T21:39:24Z,4180000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M47.00S,2025-02-02T21:39:19.1Z,3,REGULAR,substitution,in,[],1630172,,,1610612765,79,74,2025-02-02T21:39:24Z,4190000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M47.00S,2025-02-02T21:39:44.7Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,80,74,2025-02-02T21:39:44Z,4200000,False,,,0,,J. Duren Free Throw 2 of 2 (11 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
429,PT05M38.00S,2025-02-02T21:39:55.4Z,3,REGULAR,turnover,bad pass,[],1630245,,,1610612741,80,74,2025-02-02T21:40:01Z,4210000,False,,,0,,A. Dosunmu bad pass TURNOVER (2 TO),"[1630245, 1627736]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Beasley,1627736.0,,,,,
430,PT05M38.00S,2025-02-02T21:39:55.4Z,3,REGULAR,steal,,[],1627736,,,1610612765,80,74,2025-02-02T21:39:56Z,4220000,False,,,0,,M. Beasley STEAL (2 STL),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
431,PT05M34.00S,2025-02-02T21:39:59.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,92.72339027595268,50.73529411764706,1610612765,82,74,2025-02-02T21:40:05Z,4230000,False,4.0,16.0,1,right,J. Duren running DUNK (13 PTS) (M. Beasley 2 AST),"[1631105, 1627736]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.63,Made,,,,13.0,M. Beasley,1627736.0,2.0,,,,,,,,,,,
433,PT05M26.00S,2025-02-02T21:40:07.7Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612741,82,74,2025-02-02T21:40:11Z,4250000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1627736]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Beasley,1627736.0,,,,,
