actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
420,PT08M18.00S,2025-01-16T02:26:08.0Z,3,REGULAR,3pt,Jump Shot,[],202691,95.0886990801577,95.83333333333334,1610612742,75,67,2025-01-16T02:26:13Z,4160000,False,229.0,-6.0,1,right,MISS K. Thompson 3PT,[202691],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,22.93,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
421,PT08M14.00S,2025-01-16T02:26:12.0Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,75,67,2025-01-16T02:26:13Z,4170000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Murray,D. Murray,,,,,,,,,420.0,4.0,4.0,0.0,,,,,
422,PT08M10.00S,2025-01-16T02:26:16.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630530,11.12023653088042,50.49019607843137,1610612740,77,67,2025-01-16T02:30:50Z,4180000,False,-2.0,52.0,1,left,T. Murphy III driving floating Jump Shot (15 PTS) (D. Murray 6 AST),"[1630530, 1627749]",1610612740.0,NOP,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,15.0,Murphy III,T. Murphy III,D. Murray,1627749.0,6.0,,,,,,,,,,,,,,
424,PT08M10.00S,2025-01-16T02:26:21.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,77,67,2025-01-16T02:26:21Z,4200000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M10.00S,2025-01-16T02:28:48.1Z,3,REGULAR,substitution,out,[],202691,,,1610612742,77,67,2025-01-16T02:29:04Z,4220000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
427,PT08M10.00S,2025-01-16T02:28:48.1Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,77,67,2025-01-16T02:29:04Z,4230000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
428,PT07M56.00S,2025-01-16T02:29:34.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,94.03745072273325,49.26470588235294,1610612742,77,69,2025-01-16T02:29:41Z,4240000,False,-4.0,4.0,1,right,D. Gafford cutting DUNK (23 PTS) (N. Marshall 5 AST),"[1629655, 1630230]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,0.51,Made,23.0,Gafford,D. Gafford,N. Marshall,1630230.0,5.0,,,,,,,,,,,,,,
430,PT07M36.00S,2025-01-16T02:29:53.4Z,3,REGULAR,2pt,Jump Shot,[],1627749,4.28712220762155,76.7156862745098,1610612740,77,69,2025-01-16T02:31:24Z,4260000,False,-134.0,-12.0,1,left,MISS D. Murray 13' step back Shot,[1627749],1610612740.0,NOP,step back,,,,,,Mid-Range,8-16 Left,13.42,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
431,PT07M36.00S,2025-01-16T02:29:53.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,77,69,2025-01-16T02:31:24Z,4270000,False,,,0,,P. Washington REBOUND (Off:3 Def:8),[1629023],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,,Washington,P. Washington,,,,,,,,,430.0,11.0,8.0,3.0,,,,,
432,PT07M18.00S,2025-01-16T02:30:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630702,70.77858081471747,78.67647058823529,1610612742,77,69,2025-01-16T02:31:57Z,4280000,False,143.0,222.0,1,right,MISS J. Hardy 26' step back 3PT,[1630702],1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
433,PT07M14.00S,2025-01-16T02:30:16.1Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,77,69,2025-01-16T02:30:17Z,4290000,False,,,0,,J. Green REBOUND (Off:1 Def:5),[1629750],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Green,J. Green,,,,,,,,,432.0,6.0,5.0,1.0,,,,,
434,PT07M04.00S,2025-01-16T02:30:31.9Z,3,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612740,77,69,2025-01-16T02:30:47Z,4300000,False,,,0,,N. Marshall shooting personal FOUL (3 PF) (Murphy III 2 FT),"[1630230, 1630530]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Marshall,N. Marshall,,,,1179.0,3.0,0.0,Murphy III,1630530.0,,,,,,,,,
436,PT07M04.00S,2025-01-16T02:30:54.6Z,3,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,78,69,2025-01-16T02:30:54Z,4320000,False,,,0,,T. Murphy III Free Throw 1 of 2 (16 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,Made,16.0,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
437,PT07M04.00S,2025-01-16T02:31:15.8Z,3,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,79,69,2025-01-16T02:31:15Z,4330000,False,,,0,,T. Murphy III Free Throw 2 of 2 (17 PTS),[1630530],1610612740.0,NOP,,,,,,,,,,Made,17.0,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
438,PT06M49.00S,2025-01-16T02:31:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,93.64323258869908,53.67647058823529,1610612742,79,71,2025-01-16T02:31:38Z,4340000,False,18.0,7.0,1,right,J. Hardy driving Layup (21 PTS) (D. Gafford 1 AST),"[1630702, 1629655]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,1.98,Made,21.0,Hardy,J. Hardy,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
440,PT06M38.00S,2025-01-16T02:31:43.3Z,3,REGULAR,2pt,Jump Shot,[],1627749,15.062417871222076,69.6078431372549,1610612740,81,71,2025-01-16T02:31:48Z,4360000,False,-98.0,89.0,1,left,D. Murray 13' pullup Jump Shot (17 PTS),[1627749],1610612740.0,NOP,pullup,,,,,,Mid-Range,8-16 Left,13.24,Made,17.0,Murray,D. Murray,,,,,,,,,,,,,,,,,
441,PT06M23.00S,2025-01-16T02:32:02.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,91.80354796320631,44.85294117647059,1610612742,81,71,2025-01-16T02:33:34Z,4370000,False,-26.0,25.0,1,right,MISS J. Hardy driving Layup - blocked,"[1630702, 203468]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,3.55,Missed,,Hardy,J. Hardy,,,,,,,,,,,,,,,,McCollum,203468.0
442,PT06M23.00S,2025-01-16T02:32:02.0Z,3,REGULAR,block,,[],203468,,,1610612742,81,71,2025-01-16T02:32:06Z,4380000,False,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
443,PT06M23.00S,2025-01-16T02:32:02.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,81,71,2025-01-16T02:32:11Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,441.0,,,,,,,,
445,PT06M23.00S,2025-01-16T02:32:14.8Z,3,REGULAR,substitution,out,[],1629655,,,1610612742,81,71,2025-01-16T02:32:20Z,4410000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
446,PT06M23.00S,2025-01-16T02:32:14.8Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,81,71,2025-01-16T02:32:20Z,4420000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,,,,,,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
447,PT06M15.00S,2025-01-16T02:32:36.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203915,64.60249671484888,49.01960784313725,1610612742,81,74,2025-01-16T02:32:40Z,4430000,False,-5.0,280.0,1,right,S. Dinwiddie 28' 3PT  (10 PTS) (M. Kleber 1 AST),"[203915, 1628467]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,28.02,Made,10.0,Dinwiddie,S. Dinwiddie,M. Kleber,1628467.0,1.0,,,,,,,,,,,,,,
449,PT06M05.00S,2025-01-16T02:32:48.9Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612740,81,74,2025-01-16T02:32:57Z,4450000,False,,,0,,M. Kleber shooting personal FOUL (3 PF) (Missi 2 FT),"[1628467, 1642274]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kleber,M. Kleber,,,,1628487.0,3.0,0.0,Missi,1642274.0,,,,,,,,,
451,PT06M05.00S,2025-01-16T02:33:13.2Z,3,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,81,74,2025-01-16T02:33:29Z,4470000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,,,,,,,Missed,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
452,PT06M05.00S,2025-01-16T02:33:13.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,81,74,2025-01-16T02:33:29Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,451.0,,,,,,,,
453,PT06M05.00S,2025-01-16T02:33:13.2Z,3,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,81,74,2025-01-16T02:33:29Z,4490000,False,,,0,,MISS Y. Missi Free Throw 2 of 2,[1642274],1610612740.0,NOP,,,,,,,,,,Missed,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
454,PT06M02.00S,2025-01-16T02:33:16.2Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,81,74,2025-01-16T02:33:29Z,4500000,False,,,0,,J. Hardy REBOUND (Off:0 Def:4),[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,453.0,4.0,4.0,0.0,,,,,
455,PT05M51.00S,2025-01-16T02:33:38.9Z,3,REGULAR,3pt,Jump Shot,[],203915,83.26215505913272,94.85294117647058,1610612742,81,77,2025-01-16T02:33:43Z,4510000,False,224.0,105.0,1,right,S. Dinwiddie 24' 3PT  (13 PTS) (N. Marshall 6 AST),"[203915, 1630230]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,24.76,Made,13.0,Dinwiddie,S. Dinwiddie,N. Marshall,1630230.0,6.0,,,,,,,,,,,,,,
457,PT05M32.00S,2025-01-16T02:33:57.7Z,3,REGULAR,3pt,Jump Shot,[],203468,10.726018396846255,3.1862745098039214,1610612740,81,77,2025-01-16T02:34:05Z,4530000,False,234.0,48.0,1,left,MISS C. McCollum pullup 3PT,[203468],1610612740.0,NOP,pullup,,,,,,Right Corner 3,24+ Right,23.9,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
458,PT05M25.00S,2025-01-16T02:34:04.7Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,81,77,2025-01-16T02:34:05Z,4540000,False,,,0,,Y. Missi REBOUND (Off:3 Def:3),[1642274],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,,,,Missi,Y. Missi,,,,,,,,,457.0,6.0,3.0,3.0,,,,,
459,PT05M25.00S,2025-01-16T02:34:05.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,5.590000152587891,50.0,1610612740,83,77,2025-01-16T02:35:25Z,4550000,False,0.0,0.0,1,left,Y. Missi tip Layup (12 PTS),[1642274],1610612740.0,NOP,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,Missi,Y. Missi,,,,,,,,,,,,,,,,,
460,PT05M11.00S,2025-01-16T02:34:18.2Z,3,REGULAR,3pt,Jump Shot,[],1629023,79.84559789750328,91.42156862745098,1610612742,83,77,2025-01-16T02:34:22Z,4560000,False,207.0,137.0,1,right,MISS P. Washington 24' 3PT,[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,24.83,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,
461,PT05M09.00S,2025-01-16T02:34:20.2Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,83,77,2025-01-16T02:34:22Z,4570000,False,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Murray,D. Murray,,,,,,,,,460.0,5.0,5.0,0.0,,,,,
462,PT04M57.00S,2025-01-16T02:34:33.2Z,3,REGULAR,2pt,Jump Shot,[],203468,11.908672798948752,28.676470588235293,1610612740,83,77,2025-01-16T02:35:55Z,4580000,False,107.0,59.0,1,left,MISS C. McCollum 12' driving floating Shot,[203468],1610612740.0,NOP,driving floating,,,,,,Mid-Range,8-16 Right,12.2,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
463,PT04M51.00S,2025-01-16T02:34:39.2Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,83,77,2025-01-16T02:34:40Z,4590000,False,,,0,,T. Murphy III REBOUND (Off:5 Def:2),[1630530],1610612740.0,NOP,,,,,,,Mid-Range,8-16 Right,,,,Murphy III,T. Murphy III,,,,,,,,,462.0,7.0,2.0,5.0,,,,,
464,PT04M48.00S,2025-01-16T02:34:42.2Z,3,REGULAR,turnover,bad pass,[],1629750,,,1610612740,83,77,2025-01-16T02:34:46Z,4600000,False,,,0,,J. Green bad pass TURNOVER (1 TO),"[1629750, 203915]",1610612740.0,NOP,,,,,,,Above the Break 3,24+ Right Center,,,,Green,J. Green,,,,,,,,,,,,,1.0,Dinwiddie,203915.0,,
465,PT04M48.00S,2025-01-16T02:34:42.2Z,3,REGULAR,steal,,[],203915,,,1610612742,83,77,2025-01-16T02:34:44Z,4610000,False,,,0,,S. Dinwiddie STEAL (3 STL),[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
466,PT04M44.00S,2025-01-16T02:34:46.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203915,93.38042049934296,50.98039215686274,1610612742,83,79,2025-01-16T02:36:39Z,4620000,False,5.0,10.0,1,right,S. Dinwiddie running DUNK (15 PTS),[203915],1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,1.09,Made,15.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
467,PT04M21.00S,2025-01-16T02:35:08.6Z,3,REGULAR,3pt,Jump Shot,[],1627749,12.828515111695138,2.450980392156863,1610612740,83,79,2025-01-16T02:35:14Z,4630000,False,238.0,68.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,24.73,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
468,PT04M17.00S,2025-01-16T02:35:12.6Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,83,79,2025-01-16T02:35:14Z,4640000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Marshall,N. Marshall,,,,,,,,,467.0,2.0,2.0,0.0,,,,,
469,PT04M01.00S,2025-01-16T02:35:28.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,89.17542706964521,45.588235294117645,1610612742,83,81,2025-01-16T02:37:22Z,4650000,False,-22.0,49.0,1,right,N. Marshall driving floating Jump Shot (2 PTS),[1630230],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,2.0,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
470,PT04M01.00S,2025-01-16T02:35:34.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,83,81,2025-01-16T02:35:34Z,4660000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,out,[],1629750,,,1610612740,83,81,2025-01-16T02:38:24Z,4670000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
472,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,out,[],1642274,,,1610612740,83,81,2025-01-16T02:38:24Z,4680000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,,,,,,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,
473,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,83,81,2025-01-16T02:38:24Z,4690000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,,,,,,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,
474,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,out,[],1629023,,,1610612740,83,81,2025-01-16T02:38:24Z,4700000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
475,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,out,[],1628467,,,1610612740,83,81,2025-01-16T02:38:24Z,4710000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,,,,,,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,
476,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,in,[],1628464,,,1610612740,83,81,2025-01-16T02:38:24Z,4720000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,
477,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,83,81,2025-01-16T02:38:24Z,4730000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,,,,,,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,
478,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,in,[],1630526,,,1610612740,83,81,2025-01-16T02:38:24Z,4740000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,
479,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,in,[],1629655,,,1610612740,83,81,2025-01-16T02:38:24Z,4750000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
480,PT04M01.00S,2025-01-16T02:37:30.3Z,3,REGULAR,substitution,in,[],1629656,,,1610612740,83,81,2025-01-16T02:38:24Z,4760000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,
481,PT03M38.00S,2025-01-16T02:38:47.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628464,12.565703022339028,56.86274509803921,1610612740,83,81,2025-01-16T02:39:21Z,4770000,False,-34.0,66.0,1,left,MISS D. Theis 7' pullup Shot,[1628464],1610612740.0,NOP,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,Theis,D. Theis,,,,,,,,,,,,,,,,,
482,PT03M35.00S,2025-01-16T02:38:50.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,83,81,2025-01-16T02:38:51Z,4780000,False,,,0,,D. Gafford REBOUND (Off:2 Def:8),[1629655],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gafford,D. Gafford,,,,,,,,,481.0,10.0,8.0,2.0,,,,,
483,PT03M28.00S,2025-01-16T02:38:57.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630230,87.99277266754271,41.17647058823529,1610612742,83,81,2025-01-16T02:39:48Z,4790000,False,-44.0,60.0,1,right,MISS N. Marshall 7' turnaround Hook - blocked,"[1630230, 203468]",1610612742.0,DAL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,McCollum,203468.0
484,PT03M28.00S,2025-01-16T02:38:57.4Z,3,REGULAR,block,,[],203468,,,1610612742,83,81,2025-01-16T02:39:00Z,4800000,False,,,0,,C. McCollum BLOCK (2 BLK),[203468],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
485,PT03M23.00S,2025-01-16T02:39:02.4Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612740,83,81,2025-01-16T02:39:02Z,4810000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:4),[1630526],1610612740.0,NOP,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,483.0,5.0,4.0,1.0,,,,,
486,PT03M19.00S,2025-01-16T02:39:06.2Z,3,REGULAR,3pt,Jump Shot,[],1630526,9.017739816031538,2.941176470588235,1610612740,83,81,2025-01-16T02:39:12Z,4820000,False,235.0,32.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,,,,Right Corner 3,24+ Right,23.75,Missed,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,
487,PT03M14.00S,2025-01-16T02:39:11.2Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,83,81,2025-01-16T02:47:55Z,4830000,False,,,0,,D. Gafford REBOUND (Off:2 Def:9),[1629655],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Gafford,D. Gafford,,,,,,,,,486.0,11.0,9.0,2.0,,,,,
488,PT03M06.00S,2025-01-16T02:39:18.1Z,3,REGULAR,3pt,Jump Shot,[],203915,69.59592641261499,21.07843137254902,1610612742,83,81,2025-01-16T02:41:02Z,4840000,False,-145.0,233.0,1,right,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,27.45,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
489,PT03M03.00S,2025-01-16T02:39:21.1Z,3,REGULAR,rebound,defensive,[],1630526,,,1610612740,83,81,2025-01-16T02:39:23Z,4850000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:5),[1630526],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,488.0,6.0,5.0,1.0,,,,,
490,PT02M47.00S,2025-01-16T02:39:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,6.521024967148489,46.81372549019608,1610612740,83,81,2025-01-16T02:39:41Z,4860000,False,16.0,9.0,1,left,MISS C. McCollum driving finger roll Layup,[203468],1610612740.0,NOP,driving finger roll,,,,,,Restricted Area,0-8 Center,1.82,Missed,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,
491,PT02M45.00S,2025-01-16T02:39:38.9Z,3,REGULAR,rebound,offensive,[],1630526,,,1610612740,83,81,2025-01-16T02:39:38Z,4870000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:5),[1630526],1610612740.0,NOP,,,,,,,Restricted Area,0-8 Center,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,490.0,7.0,5.0,2.0,,,,,
492,PT02M41.00S,2025-01-16T02:39:43.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,27.54599211563732,76.47058823529412,1610612740,83,81,2025-01-16T02:41:55Z,4880000,False,-132.0,206.0,1,left,MISS D. Murray 24' pullup 3PT,[1627749],1610612740.0,NOP,pullup,,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,Murray,D. Murray,,,,,,,,,,,,,,,,,
493,PT02M40.00S,2025-01-16T02:39:44.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,83,81,2025-01-16T02:39:49Z,4890000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,492.0,,,,,,,,
495,PT02M40.00S,2025-01-16T02:39:52.2Z,3,REGULAR,substitution,out,[],1627749,,,1610612740,83,81,2025-01-16T02:39:59Z,4910000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,,,,,,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,
496,PT02M40.00S,2025-01-16T02:39:52.2Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,83,81,2025-01-16T02:39:59Z,4920000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,,,,,,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,
497,PT02M40.00S,2025-01-16T02:40:03.9Z,3,REGULAR,substitution,out,[],1630702,,,1610612740,83,81,2025-01-16T02:40:10Z,4930000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,,,,,,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,
498,PT02M40.00S,2025-01-16T02:40:03.9Z,3,REGULAR,substitution,in,[],1641765,,,1610612740,83,81,2025-01-16T02:40:10Z,4940000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,,,,,,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,
499,PT02M30.00S,2025-01-16T02:40:28.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628464,11.514454664914586,30.392156862745097,1610612740,83,81,2025-01-16T02:42:23Z,4950000,False,98.0,56.0,1,left,MISS D. Theis 11' floating Shot,[1628464],1610612740.0,NOP,floating,,,,,,Mid-Range,8-16 Right,11.27,Missed,,Theis,D. Theis,,,,,,,,,,,,,,,,,
500,PT02M27.00S,2025-01-16T02:40:31.9Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612742,83,81,2025-01-16T02:40:32Z,4960000,False,,,0,,O. Prosper REBOUND (Off:0 Def:2),[1641765],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Prosper,O. Prosper,,,,,,,,,499.0,2.0,2.0,0.0,,,,,
501,PT02M14.00S,2025-01-16T02:40:44.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,85.89027595269383,38.970588235294116,1610612742,83,81,2025-01-16T02:42:47Z,4970000,False,-55.0,80.0,1,right,MISS S. Dinwiddie 9' driving floating Shot,[203915],1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,9.72,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,
