actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT04M52.00S,2025-02-14T01:22:30.3Z,1,REGULAR,substitution,in,[],1641722,,,1610612758,19,17,2025-02-14T01:22:37Z,820000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M52.00S,2025-02-14T01:22:30.3Z,1,REGULAR,substitution,in,[],1628971,,,1610612758,19,17,2025-02-14T01:22:37Z,830000,False,,,0,,SUB in: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M40.00S,2025-02-14T01:22:54.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,5.995400788436268,46.568627450980394,1610612758,19,19,2025-02-14T01:23:04Z,840000,False,17.0,4.0,1,left,M. Monk driving Layup (8 PTS) (D. DeRozan 2 AST),"[1628370, 201942]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,1.76,Made,,,,,8.0,D. DeRozan,201942.0,2.0,,,,,,,,
90,PT04M25.00S,2025-02-14T01:23:12.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203468,90.22667542706965,49.754901960784316,1610612740,19,19,2025-02-14T01:24:15Z,860000,False,-1.0,39.0,1,right,MISS C. McCollum driving Hook,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,3.94,Missed,,,,,,,,,,,,,,,,
91,PT04M23.00S,2025-02-14T01:23:14.3Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,19,19,2025-02-14T01:24:15Z,870000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,
92,PT04M11.00S,2025-02-14T01:23:23.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,5.075558475689881,96.56862745098039,1610612758,19,19,2025-02-14T01:23:27Z,880000,False,-233.0,-5.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,23.28,Missed,,,,,,,,,,,,,,,,
93,PT04M08.00S,2025-02-14T01:23:26.3Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,19,19,2025-02-14T01:23:26Z,890000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,92.0,7.0,3.0,4.0,,,,,,,,,,,,
94,PT04M06.00S,2025-02-14T01:23:31.7Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,19,19,2025-02-14T01:23:38Z,900000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (2 TO),[1627734],1610612758.0,SAC,bad pass,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,201639.0,2.0,,,,,,,,,,,,,,,,,,
95,PT04M06.00S,2025-02-14T01:23:46.5Z,1,REGULAR,substitution,out,[],1642274,,,1610612740,19,19,2025-02-14T01:23:48Z,910000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M06.00S,2025-02-14T01:23:46.5Z,1,REGULAR,substitution,in,[],1631255,,,1610612740,19,19,2025-02-14T01:23:48Z,920000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M50.00S,2025-02-14T01:24:07.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,89.83245729303549,94.85294117647058,1610612740,19,19,2025-02-14T01:24:13Z,930000,False,224.0,43.0,1,right,MISS C. McCollum step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,22.84,Missed,,,,,,,,,,,,,,,,
98,PT03M49.00S,2025-02-14T01:24:08.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,19,19,2025-02-14T01:24:13Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,97.0,,,,,,,,,,,,,,,
100,PT03M49.00S,2025-02-14T01:24:17.9Z,1,REGULAR,substitution,out,[],1628370,,,1610612758,19,19,2025-02-14T01:24:28Z,960000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M49.00S,2025-02-14T01:24:17.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,19,19,2025-02-14T01:24:28Z,970000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M49.00S,2025-02-14T01:24:17.9Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,19,19,2025-02-14T01:24:28Z,980000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M49.00S,2025-02-14T01:24:17.9Z,1,REGULAR,substitution,in,[],202685,,,1610612758,19,19,2025-02-14T01:24:28Z,990000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M49.00S,2025-02-14T01:24:17.9Z,1,REGULAR,substitution,in,[],1631222,,,1610612758,19,19,2025-02-14T01:24:28Z,1000000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M49.00S,2025-02-14T01:24:17.9Z,1,REGULAR,substitution,in,[],203897,,,1610612758,19,19,2025-02-14T01:24:28Z,1010000,False,,,0,,SUB in: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2025-02-14T01:24:47.5Z,1,REGULAR,3pt,Jump Shot,[],201942,9.411957950065702,97.05882352941177,1610612758,19,22,2025-02-14T01:24:57Z,1020000,False,-235.0,36.0,1,left,D. DeRozan 3PT  (3 PTS) (K. Ellis 1 AST),"[201942, 1631165]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,23.8,Made,,,,,3.0,K. Ellis,1631165.0,1.0,,,,,,,,
108,PT03M20.00S,2025-02-14T01:25:02.8Z,1,REGULAR,turnover,bad pass,[],1628971,,,1610612740,19,22,2025-02-14T01:25:06Z,1040000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1631222]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,,,LaRavia,1631222.0
109,PT03M20.00S,2025-02-14T01:25:02.8Z,1,REGULAR,steal,,[],1631222,,,1610612758,19,22,2025-02-14T01:25:04Z,1050000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
110,PT03M16.00S,2025-02-14T01:25:06.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631222,6.258212877792378,50.73529411764706,1610612758,19,22,2025-02-14T01:25:11Z,1060000,False,-4.0,6.0,1,left,MISS J. LaRavia running DUNK - blocked,"[1631222, 1641722]",1610612758.0,SAC,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,0.73,Missed,,,,,,,,,Hawkins,1641722.0,,,,,,
111,PT03M16.00S,2025-02-14T01:25:06.4Z,1,REGULAR,block,,[],1641722,,,1610612758,19,22,2025-02-14T01:25:09Z,1070000,False,,,0,,J. Hawkins BLOCK (1 BLK),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M15.00S,2025-02-14T01:25:07.4Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,19,22,2025-02-14T01:25:58Z,1080000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,
113,PT03M09.00S,2025-02-14T01:25:13.1Z,1,REGULAR,3pt,Jump Shot,[],1641722,72.48685939553219,82.1078431372549,1610612740,19,22,2025-02-14T01:26:28Z,1090000,False,161.0,206.0,1,right,MISS J. Hawkins 26' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,26.12,Missed,,,,,,,,,,,,,,,,
114,PT03M06.00S,2025-02-14T01:25:16.1Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,19,22,2025-02-14T01:25:19Z,1100000,False,,,0,,K. Ellis REBOUND (Off:0 Def:2),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,113.0,2.0,2.0,0.0,,,,,,,,,,,,
115,PT02M47.00S,2025-02-14T01:25:35.3Z,1,REGULAR,turnover,bad pass,[],1631222,,,1610612758,19,22,2025-02-14T01:25:39Z,1110000,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),"[1631222, 1631255]",1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Left,,1.0,,,,,,,,,,,,,,,,,Matković,1631255.0
116,PT02M47.00S,2025-02-14T01:25:35.3Z,1,REGULAR,steal,,[],1631255,,,1610612740,19,22,2025-02-14T01:32:46Z,1120000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
117,PT02M41.00S,2025-02-14T01:25:41.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,94.03745072273325,49.50980392156863,1610612740,21,22,2025-02-14T01:25:46Z,1130000,False,-2.0,4.0,1,right,J. Green running DUNK (5 PTS) (J. Hawkins 1 AST),"[1629750, 1641722]",1610612740.0,NOP,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,0.43,Made,,,,,5.0,J. Hawkins,1641722.0,1.0,,,,,,,,
119,PT02M19.00S,2025-02-14T01:26:04.0Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612758,21,22,2025-02-14T01:26:09Z,1150000,False,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1629750]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,,,Green,1629750.0
120,PT02M19.00S,2025-02-14T01:26:04.0Z,1,REGULAR,steal,,[],1629750,,,1610612740,21,22,2025-02-14T01:26:08Z,1160000,False,,,0,,J. Green STEAL (2 STL),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
121,PT02M16.00S,2025-02-14T01:26:09.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,92.85479632063075,49.754901960784316,1610612740,23,22,2025-02-14T01:26:16Z,1170000,False,-1.0,15.0,1,right,J. Green running DUNK (7 PTS),[1629750],1610612740.0,NOP,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.47,Made,,,,,7.0,,,,,,,,,,,
122,PT02M16.00S,2025-02-14T01:26:14.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,22,2025-02-14T01:26:14Z,1180000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M16.00S,2025-02-14T01:28:05.8Z,1,REGULAR,substitution,out,[],203468,,,1610612758,23,22,2025-02-14T01:28:51Z,1190000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M16.00S,2025-02-14T01:28:05.8Z,1,REGULAR,substitution,out,[],1629750,,,1610612758,23,22,2025-02-14T01:28:51Z,1200000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M16.00S,2025-02-14T01:28:05.8Z,1,REGULAR,substitution,out,[],201942,,,1610612758,23,22,2025-02-14T01:28:51Z,1210000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M16.00S,2025-02-14T01:28:05.8Z,1,REGULAR,substitution,in,[],1641810,,,1610612758,23,22,2025-02-14T01:28:51Z,1220000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M16.00S,2025-02-14T01:28:05.8Z,1,REGULAR,substitution,in,[],1630530,,,1610612758,23,22,2025-02-14T01:28:51Z,1230000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M16.00S,2025-02-14T01:28:05.8Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,23,22,2025-02-14T01:28:51Z,1240000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M56.00S,2025-02-14T01:43:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,7.30946123521682,50.73529411764706,1610612758,23,24,2025-02-14T01:43:19Z,1260000,False,-4.0,16.0,1,left,T. Lyles cutting Layup (2 PTS) (J. Valančiūnas 1 AST),"[1626168, 202685]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,1.66,Made,,,,,2.0,J. Valančiūnas,202685.0,1.0,,,,,,,,
132,PT01M35.00S,2025-02-14T01:43:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612740,23,24,2025-02-14T01:43:49Z,1280000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Matković 2 FT),"[1626168, 1631255]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,1.0,0.0,Matković,1631255.0,,
134,PT01M35.00S,2025-02-14T01:44:07.2Z,1,REGULAR,freethrow,1 of 2,[],1631255,,,1610612740,24,24,2025-02-14T01:44:07Z,1300000,False,,,0,,K. Matković Free Throw 1 of 2 (1 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
135,PT01M35.00S,2025-02-14T01:44:24.1Z,1,REGULAR,freethrow,2 of 2,[],1631255,,,1610612740,25,24,2025-02-14T01:44:24Z,1310000,False,,,0,,K. Matković Free Throw 2 of 2 (2 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
136,PT01M17.00S,2025-02-14T01:44:43.0Z,1,REGULAR,3pt,Jump Shot,[],203897,26.888961892247043,19.607843137254903,1610612758,25,24,2025-02-14T01:44:48Z,1320000,False,152.0,200.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,25.14,Missed,,,,,,,,,,,,,,,,
137,PT01M14.00S,2025-02-14T01:44:46.0Z,1,REGULAR,rebound,defensive,[],1631255,,,1610612740,25,24,2025-02-14T01:44:48Z,1330000,False,,,0,,K. Matković REBOUND (Off:0 Def:1),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,
138,PT01M05.00S,2025-02-14T01:44:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,92.85479632063075,47.05882352941176,1610612740,25,24,2025-02-14T01:45:08Z,1340000,False,-15.0,15.0,1,right,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,,,,
139,PT01M04.00S,2025-02-14T01:44:56.8Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612758,25,24,2025-02-14T01:45:28Z,1350000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612758.0,SAC,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT00M57.70S,2025-02-14T01:45:06.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626168,10.200394218134035,49.50980392156863,1610612758,25,26,2025-02-14T01:45:45Z,1360000,False,2.0,43.0,1,left,T. Lyles driving Hook (4 PTS),[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,4.35,Made,,,,,4.0,,,,,,,,,,,
141,PT00M57.70S,2025-02-14T01:45:12.6Z,1,REGULAR,foul,personal,['1freethrow'],1631255,,,1610612758,25,26,2025-02-14T01:45:20Z,1370000,False,,,0,,K. Matković shooting personal FOUL (1 PF) (Lyles 1 FT),"[1631255, 1626168]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1630886.0,,,,,,,,,,,,,,1.0,0.0,Lyles,1626168.0,,
143,PT00M57.70S,2025-02-14T01:45:34.2Z,1,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,25,27,2025-02-14T01:45:34Z,1390000,False,,,0,,T. Lyles Free Throw 1 of 1 (5 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
144,PT00M42.80S,2025-02-14T01:45:51.6Z,1,REGULAR,turnover,lost ball,[],1630530,,,1610612740,25,27,2025-02-14T01:45:56Z,1400000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 202685]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Valančiūnas,202685.0
145,PT00M42.80S,2025-02-14T01:45:51.6Z,1,REGULAR,steal,,[],202685,,,1610612758,25,27,2025-02-14T01:45:54Z,1410000,False,,,0,,J. Valančiūnas STEAL (1 STL),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M40.20S,2025-02-14T01:45:56.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631165,6.258212877792378,50.98039215686274,1610612758,25,29,2025-02-14T01:46:22Z,1420000,False,-5.0,6.0,1,left,K. Ellis running DUNK (2 PTS) (Z. LaVine 4 AST),"[1631165, 203897]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,0.8,Made,,,,,2.0,Z. LaVine,203897.0,4.0,,,,,,,,
148,PT00M32.00S,2025-02-14T01:46:30.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612740,25,29,2025-02-14T01:46:42Z,1440000,False,,,0,,T. Lyles personal FOUL (2 PF) (Brown 2 FT),"[1626168, 1628971]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,201639.0,,,,,,,,,,,,,,2.0,0.0,Brown,1628971.0,,
150,PT00M32.00S,2025-02-14T01:47:01.5Z,1,REGULAR,freethrow,1 of 2,[],1628971,,,1610612740,25,29,2025-02-14T01:47:01Z,1460000,False,,,0,,MISS B. Brown Free Throw 1 of 2,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
151,PT00M32.00S,2025-02-14T01:47:01.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,25,29,2025-02-14T01:47:01Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,
152,PT00M32.00S,2025-02-14T01:47:17.4Z,1,REGULAR,freethrow,2 of 2,[],1628971,,,1610612740,26,29,2025-02-14T01:47:17Z,1480000,False,,,0,,B. Brown Free Throw 2 of 2 (1 PTS),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
153,PT00M09.10S,2025-02-14T01:47:45.3Z,1,REGULAR,3pt,Jump Shot,[],1631165,21.632720105124836,7.8431372549019605,1610612758,26,29,2025-02-14T01:48:04Z,1490000,False,211.0,151.0,1,left,MISS K. Ellis 25' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,25.92,Missed,,,,,,,,,,,,,,,,
154,PT00M07.80S,2025-02-14T01:47:46.6Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612740,26,29,2025-02-14T01:48:04Z,1500000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,
155,PT00M03.20S,2025-02-14T01:47:50.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630530,93.51182654402102,50.0,1610612740,28,29,2025-02-14T01:48:27Z,1510000,False,0.0,8.0,1,right,T. Murphy III running DUNK (4 PTS) (B. Brown 1 AST),"[1630530, 1628971]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,0.85,Made,,,,,4.0,B. Brown,1628971.0,1.0,,,,,,,,
157,PT00M01.50S,2025-02-14T01:48:33.1Z,1,REGULAR,3pt,Jump Shot,[],1631222,49.490801576872535,87.99019607843137,1610612758,28,29,2025-02-14T01:50:41Z,1530000,False,-190.0,413.0,1,left,MISS J. LaRavia 45' pullup 3PT,[1631222],1610612758.0,SAC,pullup,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,45.43,Missed,,,,,,,,,,,,,,,,
158,PT00M00.50S,2025-02-14T01:48:34.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,28,29,2025-02-14T01:50:41Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,157.0,,,,,,,,,,,,,,,
159,PT00M00.00S,2025-02-14T01:48:37.1Z,1,REGULAR,period,end,[],0,,,1610612758,28,29,2025-02-14T01:48:37Z,1550000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-02-14T01:51:07.2Z,2,REGULAR,substitution,out,['startperiod'],1628971,,,1610612758,28,29,2025-02-14T01:51:18Z,1560000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-02-14T01:51:07.2Z,2,REGULAR,substitution,in,['startperiod'],1630631,,,1610612758,28,29,2025-02-14T01:51:18Z,1570000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-02-14T01:51:25.4Z,2,REGULAR,period,start,[],0,,,1610612740,28,29,2025-02-14T01:51:25Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M36.00S,2025-02-14T01:51:48.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631255,93.77463863337714,50.245098039215684,1610612740,30,29,2025-02-14T01:51:54Z,1590000,False,1.0,6.0,1,right,K. Matković cutting DUNK (4 PTS) (J. Alvarado 1 AST),"[1631255, 1630631]",1610612740.0,NOP,cutting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,0.61,Made,,,,,4.0,J. Alvarado,1630631.0,1.0,,,,,,,,
165,PT11M24.00S,2025-02-14T01:52:03.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203897,4.944152431011826,47.549019607843135,1610612758,30,31,2025-02-14T01:52:21Z,1610000,False,12.0,-6.0,1,left,Z. LaVine cutting Layup (5 PTS) (T. Lyles 1 AST),"[203897, 1626168]",1610612758.0,SAC,cutting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,1.37,Made,,,,,5.0,T. Lyles,1626168.0,1.0,,,,,,,,
167,PT11M24.00S,2025-02-14T01:52:13.8Z,2,REGULAR,violation,defensive goaltending,[],1631255,,,1610612758,30,31,2025-02-14T01:52:30Z,1630000,False,,,0,,K. Matković defensive goaltending VIOLATION,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,
168,PT11M05.00S,2025-02-14T01:52:29.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,91.27792378449409,43.872549019607845,1610612740,32,31,2025-02-14T01:52:35Z,1640000,False,-31.0,29.0,1,right,J. Hawkins driving floating Jump Shot (2 PTS) (T. Murphy III 5 AST),"[1641722, 1630530]",1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,4.25,Made,,,,,2.0,T. Murphy III,1630530.0,5.0,,,,,,,,
170,PT10M54.00S,2025-02-14T01:52:41.1Z,2,REGULAR,3pt,Jump Shot,[],1631165,27.54599211563732,79.41176470588235,1610612758,32,31,2025-02-14T01:52:46Z,1660000,False,-147.0,206.0,1,left,MISS K. Ellis 25' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,25.35,Missed,,,,,,,,,,,,,,,,
171,PT10M50.00S,2025-02-14T01:52:45.1Z,2,REGULAR,rebound,defensive,[],1641810,,,1610612740,32,31,2025-02-14T01:52:46Z,1670000,False,,,0,,A. Reeves REBOUND (Off:0 Def:1),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Left Center,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,
