actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
588,PT03M45.00S,2024-11-12T03:09:06.0Z,4,REGULAR,substitution,out,[],1641730,,,1610612751,103,101,2024-11-12T03:09:12Z,5820000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M45.00S,2024-11-12T03:09:06.0Z,4,REGULAR,substitution,in,[],203471,,,1610612751,103,101,2024-11-12T03:09:12Z,5830000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M45.00S,2024-11-12T03:09:06.0Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,103,101,2024-11-12T03:09:12Z,5840000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M38.00S,2024-11-12T03:09:29.0Z,4,REGULAR,turnover,lost ball,[],1630533,,,1610612751,103,101,2024-11-12T03:09:37Z,5850000,False,,,0,,Z. Williams lost ball TURNOVER (2 TO),"[1630533, 1629750]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Green,1629750.0,,,,,,,,,,,
592,PT03M38.00S,2024-11-12T03:09:29.0Z,4,REGULAR,steal,,[],1629750,,,1610612740,103,101,2024-11-12T03:21:16Z,5860000,False,,,0,,J. Green STEAL (2 STL),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
593,PT03M35.00S,2024-11-12T03:09:32.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630527,7.30946123521682,47.30392156862745,1610612740,105,101,2024-11-12T03:09:43Z,5870000,False,13.0,16.0,1,left,B. Boston Jr. running DUNK (7 PTS) (J. Green 2 AST),"[1630527, 1629750]",1610612740.0,NOP,running,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,,,,,,,7.0,J. Green,1629750.0,2.0,,,,
595,PT03M16.00S,2024-11-12T03:09:56.6Z,4,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,105,101,2024-11-12T03:10:06Z,5890000,False,,,0,,N. Claxton bad pass out-of-bounds TURNOVER (2 TO),[1629651],1610612751.0,BKN,bad pass,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,1151.0,,,,,,,,,,
596,PT03M16.00S,2024-11-12T03:10:09.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,101,2024-11-12T03:10:09Z,5900000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M16.00S,2024-11-12T03:10:53.0Z,4,REGULAR,substitution,out,[],1630592,,,1610612740,105,101,2024-11-12T03:11:21Z,5910000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M16.00S,2024-11-12T03:10:53.0Z,4,REGULAR,substitution,in,[],1629661,,,1610612740,105,101,2024-11-12T03:11:21Z,5920000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M03.00S,2024-11-12T03:11:49.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,30.17411300919842,69.6078431372549,1610612740,105,101,2024-11-12T03:11:54Z,5930000,False,-98.0,231.0,1,left,MISS B. Ingram 25' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.1,Missed,,,,,,,,,,,,,,,,,,
600,PT02M59.00S,2024-11-12T03:11:53.3Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,105,101,2024-11-12T03:11:54Z,5940000,False,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,599.0,4.0,4.0,0.0,,,,,,,,,,,,,,
601,PT02M45.00S,2024-11-12T03:12:06.4Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,105,101,2024-11-12T03:12:12Z,5950000,False,,,0,,C. Thomas bad pass TURNOVER (2 TO),"[1630560, 1629750]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Green,1629750.0,,,,,,,,,,,
602,PT02M45.00S,2024-11-12T03:12:06.4Z,4,REGULAR,steal,,[],1629750,,,1610612740,105,101,2024-11-12T03:12:08Z,5960000,False,,,0,,J. Green STEAL (3 STL),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
603,PT02M40.00S,2024-11-12T03:12:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,7.835085413929041,50.49019607843137,1610612740,105,101,2024-11-12T03:12:18Z,5970000,False,-2.0,21.0,1,left,MISS J. Green running Layup,[1629750],1610612740.0,NOP,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
604,PT02M38.00S,2024-11-12T03:12:13.8Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,105,101,2024-11-12T03:12:13Z,5980000,False,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,603.0,5.0,5.0,0.0,,,,,,,,,,,,,,
605,PT02M36.00S,2024-11-12T03:12:16.6Z,4,REGULAR,3pt,Jump Shot,[],1630560,67.49342969776609,31.862745098039213,1610612751,105,101,2024-11-12T03:12:25Z,5990000,False,-91.0,253.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
606,PT02M36.00S,2024-11-12T03:12:16.6Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,105,101,2024-11-12T03:12:25Z,6000000,False,,,0,,N. Claxton REBOUND (Off:5 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,605.0,8.0,3.0,5.0,,,,,,,,,,,,,,
607,PT02M31.00S,2024-11-12T03:12:20.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,80.76544021024968,92.8921568627451,1610612751,105,101,2024-11-12T03:12:27Z,6010000,False,214.0,128.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
608,PT02M28.00S,2024-11-12T03:12:23.4Z,4,REGULAR,rebound,defensive,[],1629750,,,1610612740,105,101,2024-11-12T03:12:27Z,6020000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,607.0,4.0,4.0,0.0,,,,,,,,,,,,,,
609,PT02M06.00S,2024-11-12T03:12:46.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,22.158344283837057,63.48039215686274,1610612740,105,101,2024-11-12T03:12:50Z,6030000,False,-67.0,156.0,1,left,MISS B. Ingram 16' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,16.98,Missed,,,,,,,,,,,,,,,,,,
610,PT02M03.00S,2024-11-12T03:12:48.7Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,105,101,2024-11-12T03:12:48Z,6040000,False,,,0,,C. Thomas REBOUND (Off:0 Def:6),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,609.0,6.0,6.0,0.0,,,,,,,,,,,,,,
611,PT01M50.00S,2024-11-12T03:13:00.9Z,4,REGULAR,3pt,Jump Shot,[],1629661,93.64323258869908,3.431372549019608,1610612751,105,101,2024-11-12T03:13:06Z,6050000,False,-233.0,7.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
612,PT01M48.00S,2024-11-12T03:13:02.9Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,105,101,2024-11-12T03:13:06Z,6060000,False,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,,,611.0,5.0,4.0,1.0,,,,,,,,,,,,,,
613,PT01M23.00S,2024-11-12T03:13:28.2Z,4,REGULAR,3pt,Jump Shot,[],1630527,31.488173455978973,33.82352941176471,1610612740,105,101,2024-11-12T03:13:34Z,6070000,False,81.0,243.0,1,left,MISS B. Boston Jr. 25' pullup 3PT,[1630527],1610612740.0,NOP,pullup,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
614,PT01M19.00S,2024-11-12T03:13:32.2Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,105,101,2024-11-12T03:13:32Z,6080000,False,,,0,,Z. Williams REBOUND (Off:2 Def:7),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,613.0,9.0,7.0,2.0,,,,,,,,,,,,,,
615,PT01M15.00S,2024-11-12T03:13:38.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.59198423127464,46.32352941176471,1610612751,105,103,2024-11-12T03:13:56Z,6090000,False,-18.0,17.0,1,right,C. Johnson driving Layup (15 PTS) (D. Schröder 2 AST),"[1629661, 203471]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,,,,,,,15.0,D. Schröder,203471.0,2.0,,,,
617,PT00M47.80S,2024-11-12T03:14:08.1Z,4,REGULAR,2pt,Jump Shot,[],1630530,26.888961892247043,46.07843137254902,1610612740,105,103,2024-11-12T03:14:15Z,6110000,False,20.0,200.0,1,left,MISS T. Murphy III 20' fadeaway Shot,[1630530],1610612740.0,NOP,fadeaway,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,20.13,Missed,,,,,,,,,,,,,,,,,,
618,PT00M43.80S,2024-11-12T03:14:11.9Z,4,REGULAR,rebound,offensive,[],1630527,,,1610612740,105,103,2024-11-12T03:14:11Z,6120000,False,,,0,,B. Boston Jr. REBOUND (Off:1 Def:6),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Center,,,617.0,7.0,6.0,1.0,,,,,,,,,,,,,,
619,PT00M43.80S,2024-11-12T03:14:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,5.590000152587891,50.0,1610612740,105,103,2024-11-12T03:14:11Z,6130000,False,0.0,0.0,1,left,MISS B. Boston Jr. tip Layup,[1630527],1610612740.0,NOP,tip,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
620,PT00M43.10S,2024-11-12T03:14:12.6Z,4,REGULAR,rebound,defensive,[],203471,,,1610612751,105,103,2024-11-12T03:14:12Z,6140000,False,,,0,,D. Schröder REBOUND (Off:0 Def:3),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Left,,,619.0,3.0,3.0,0.0,,,,,,,,,,,,,,
621,PT00M32.90S,2024-11-12T03:14:22.9Z,4,REGULAR,3pt,Jump Shot,[],1630560,75.90341655716163,12.5,1610612751,105,106,2024-11-12T03:14:30Z,6150000,False,-188.0,174.0,1,right,C. Thomas 25' 3PT step back (16 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.58,Made,,,,,,,,,,,16.0,,,,,,,
622,PT00M32.50S,2024-11-12T03:14:30.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,106,2024-11-12T03:14:30Z,6160000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M21.80S,2024-11-12T03:16:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,17.0335085413929,35.78431372549019,1610612740,105,106,2024-11-12T03:16:36Z,6170000,False,71.0,108.0,1,left,MISS B. Ingram 12' floating Shot,[1627742],1610612740.0,NOP,floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Right,12.9,Missed,,,,,,,,,,,,,,,,,,
624,PT00M20.20S,2024-11-12T03:16:28.4Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,105,106,2024-11-12T03:16:28Z,6180000,False,,,0,,N. Claxton REBOUND (Off:5 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,,,623.0,9.0,4.0,5.0,,,,,,,,,,,,,,
625,PT00M20.20S,2024-11-12T03:16:32.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,105,106,2024-11-12T03:16:32Z,6190000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M20.20S,2024-11-12T03:17:25.3Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,105,106,2024-11-12T03:17:45Z,6200000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M20.20S,2024-11-12T03:17:25.3Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,105,106,2024-11-12T03:17:45Z,6210000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M18.30S,2024-11-12T03:18:25.8Z,4,REGULAR,foul,personal,[],1630530,,,1610612751,105,106,2024-11-12T03:18:46Z,6220000,False,,,0,,T. Murphy III personal FOUL (3 PF),"[1630530, 203471]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627962.0,,,,,,,3.0,0.0,Schröder,203471.0
630,PT00M14.90S,2024-11-12T03:18:49.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630527,,,1610612751,105,106,2024-11-12T03:18:55Z,6240000,False,,,0,,B. Boston Jr. personal FOUL (3 PF) (Thomas 2 FT),"[1630527, 1630560]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627962.0,,,,,,,3.0,0.0,Thomas,1630560.0
632,PT00M14.90S,2024-11-12T03:19:17.1Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,105,106,2024-11-12T03:19:17Z,6260000,False,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT00M14.90S,2024-11-12T03:19:17.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,105,106,2024-11-12T03:19:17Z,6270000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,
634,PT00M14.90S,2024-11-12T03:19:19.4Z,4,REGULAR,substitution,out,[],1630592,,,1610612751,105,106,2024-11-12T03:19:24Z,6280000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M14.90S,2024-11-12T03:19:19.4Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,105,106,2024-11-12T03:19:24Z,6290000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M14.90S,2024-11-12T03:19:40.9Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,105,107,2024-11-12T03:19:40Z,6300000,False,,,0,,C. Thomas Free Throw 2 of 2 (17 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,,17.0,,,,,,,
637,PT00M14.90S,2024-11-12T03:19:44.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,107,2024-11-12T03:19:44Z,6310000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M14.90S,2024-11-12T03:20:46.4Z,4,REGULAR,substitution,out,[],1642274,,,1610612740,105,107,2024-11-12T03:21:08Z,6320000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M14.90S,2024-11-12T03:20:46.4Z,4,REGULAR,substitution,in,[],1629669,,,1610612740,105,107,2024-11-12T03:21:08Z,6330000,False,,,0,,SUB in: J. Nowell,[1629669],1610612740.0,NOP,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M04.20S,2024-11-12T03:22:14.7Z,4,REGULAR,3pt,Jump Shot,[],1629750,32.670827858081466,33.57843137254902,1610612740,105,107,2024-11-12T03:22:23Z,6350000,False,82.0,255.0,1,left,MISS J. Green 26' 3PT,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.75,Missed,,,,,,,,,,,,,,,,,,
642,PT00M04.20S,2024-11-12T03:22:21.2Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,105,107,2024-11-12T03:22:21Z,6360000,False,,,0,,C. Thomas REBOUND (Off:0 Def:7),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,641.0,7.0,7.0,0.0,,,,,,,,,,,,,,
643,PT00M04.20S,2024-11-12T03:22:45.3Z,4,REGULAR,substitution,out,[],1629750,,,1610612751,105,107,2024-11-12T03:22:49Z,6370000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M04.20S,2024-11-12T03:22:45.3Z,4,REGULAR,substitution,in,[],1642274,,,1610612751,105,107,2024-11-12T03:22:49Z,6380000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M02.50S,2024-11-12T03:23:20.1Z,4,REGULAR,jumpball,recovered,[],0,,,1610612751,105,107,2024-11-12T03:23:20Z,6390000,False,,,0,,Jump Ball B. Boston Jr. vs. C. Thomas: Tip to Team (NOP),"[1630527, 1630560]",1610612740.0,NOP,heldball,Team (NOP),,,,Boston Jr.,1630527.0,Thomas,1630560.0,,,,,,,,,,,,,,,,,,,,,,
648,PT00M02.50S,2024-11-12T03:23:20.1Z,4,REGULAR,turnover,lost ball,[],1630560,,,1610612751,105,107,2024-11-12T03:23:20Z,6420000,False,,,0,,C. Thomas lost ball TURNOVER (3 TO),"[1630560, 1630527]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,3.0,Boston Jr.,1630527.0,,,,,,,,,,,
649,PT00M02.50S,2024-11-12T03:23:20.1Z,4,REGULAR,steal,,[],1630527,,,1610612740,105,107,2024-11-12T03:23:20Z,6430000,False,,,0,,B. Boston Jr. STEAL (3 STL),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M02.50S,2024-11-12T03:23:31.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,105,107,2024-11-12T03:23:31Z,6450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M02.50S,2024-11-12T03:27:49.2Z,4,REGULAR,substitution,out,[],1629669,,,1610612740,105,107,2024-11-12T03:28:25Z,6470000,False,,,0,,SUB out: J. Nowell,[1629669],1610612740.0,NOP,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M02.50S,2024-11-12T03:27:49.2Z,4,REGULAR,substitution,out,[],1630533,,,1610612740,105,107,2024-11-12T03:28:25Z,6480000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M02.50S,2024-11-12T03:27:49.2Z,4,REGULAR,substitution,out,[],1629651,,,1610612740,105,107,2024-11-12T03:28:25Z,6490000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M02.50S,2024-11-12T03:27:49.2Z,4,REGULAR,substitution,in,[],1629750,,,1610612740,105,107,2024-11-12T03:28:25Z,6500000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M02.50S,2024-11-12T03:27:49.2Z,4,REGULAR,substitution,in,[],1627732,,,1610612740,105,107,2024-11-12T03:28:25Z,6510000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M02.50S,2024-11-12T03:27:49.2Z,4,REGULAR,substitution,in,[],1630592,,,1610612740,105,107,2024-11-12T03:28:25Z,6520000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2024-11-12T03:29:21.9Z,4,REGULAR,period,end,[],0,,,1610612740,105,107,2024-11-12T03:29:21Z,6530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2024-11-12T03:29:24.7Z,4,REGULAR,game,end,[],0,,,0,105,107,2024-11-12T03:29:24Z,6540000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
