actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
349,PT09M04.00S,2024-11-02T01:24:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,93.77463863337714,52.69607843137255,1610612740,66,64,2024-11-02T01:29:52Z,3460000,False,13.0,6.0,1,right,MISS Y. Missi driving reverse Layup - blocked,"[1642274, 1626167]",1610612740.0,NOP,driving reverse,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.48,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
350,PT09M04.00S,2024-11-02T01:24:51.7Z,3,REGULAR,block,,[],1626167,,,1610612740,66,64,2024-11-02T01:24:54Z,3470000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT09M01.00S,2024-11-02T01:24:54.7Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,66,64,2024-11-02T01:29:34Z,3480000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:2),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,349.0,,,,,,3.0,2.0,1.0,,,,,
352,PT09M00.00S,2024-11-02T01:24:59.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630631,91.80354796320631,80.14705882352942,1610612740,68,64,2024-11-02T01:29:39Z,3490000,False,151.0,25.0,1,right,J. Alvarado 15' floating Jump Shot (12 PTS),[1630631],1610612740.0,NOP,floating,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,15.27,Made,12.0,,,,,,,,,,,,,,,,,
353,PT08M46.00S,2024-11-02T01:25:13.8Z,3,REGULAR,foul,personal,[],1630631,,,1610612754,68,64,2024-11-02T01:25:36Z,3500000,False,,,0,,J. Alvarado personal FOUL (2 PF),"[1630631, 1641716]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,2.0,0.0,Walker,1641716.0,,,,,,,,
355,PT08M40.00S,2024-11-02T01:25:38.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,9.017739816031538,52.94117647058824,1610612754,68,64,2024-11-02T01:27:41Z,3520000,False,-15.0,32.0,1,left,MISS B. Mathurin driving floating bank Shot,[1631097],1610612754.0,IND,driving floating bank,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
356,PT08M37.00S,2024-11-02T01:25:41.6Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,68,64,2024-11-02T01:25:45Z,3530000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,355.0,,,,,,4.0,3.0,1.0,,,,,
357,PT08M34.00S,2024-11-02T01:25:44.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630527,93.64323258869908,49.754901960784316,1610612740,70,64,2024-11-02T01:25:51Z,3540000,False,-1.0,7.0,1,right,B. Boston Jr. running DUNK (6 PTS) (J. Alvarado 7 AST),"[1630527, 1630631]",1610612740.0,NOP,running,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,0.74,Made,6.0,J. Alvarado,1630631.0,7.0,,,,,,,,,,,,,,
359,PT08M16.00S,2024-11-02T01:26:02.6Z,3,REGULAR,turnover,bad pass,[],1626167,,,1610612754,70,64,2024-11-02T01:26:10Z,3560000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1627742]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Ingram,1627742.0,,
360,PT08M16.00S,2024-11-02T01:26:02.6Z,3,REGULAR,steal,,[],1627742,,,1610612740,70,64,2024-11-02T01:26:05Z,3570000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
361,PT08M13.00S,2024-11-02T01:26:07.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642274,94.1688567674113,50.245098039215684,1610612740,72,64,2024-11-02T01:28:37Z,3580000,False,1.0,2.0,1,right,Y. Missi running DUNK (2 PTS) (B. Ingram 5 AST),"[1642274, 1627742]",1610612740.0,NOP,running,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,B. Ingram,1627742.0,5.0,,,,,,,,,,,,,,
363,PT08M11.00S,2024-11-02T01:26:21.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,72,64,2024-11-02T01:26:21Z,3600000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M11.00S,2024-11-02T01:28:36.9Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,72,64,2024-11-02T01:28:50Z,3610000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT08M11.00S,2024-11-02T01:28:36.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,72,64,2024-11-02T01:28:50Z,3620000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M11.00S,2024-11-02T01:28:36.9Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,72,64,2024-11-02T01:28:50Z,3630000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT08M11.00S,2024-11-02T01:28:36.9Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,72,64,2024-11-02T01:28:50Z,3640000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M52.00S,2024-11-02T01:29:25.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,12.302890932982917,43.872549019607845,1610612754,72,64,2024-11-02T01:29:35Z,3650000,False,31.0,63.0,1,left,MISS J. Walker 7' floating Shot,[1641716],1610612754.0,IND,floating,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
369,PT07M51.00S,2024-11-02T01:29:26.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,72,64,2024-11-02T01:29:35Z,3660000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,368.0,,,,,,,,,,,,,
370,PT07M51.00S,2024-11-02T01:29:33.0Z,3,REGULAR,foul,personal,[],1642274,,,1610612754,72,64,2024-11-02T01:29:49Z,3670000,False,,,0,,Y. Missi loose ball personal FOUL (1 PF),"[1642274, 1627783]",1610612740.0,NOP,loose ball,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,2534.0,1.0,0.0,Siakam,1627783.0,,,,,,,,
372,PT07M46.00S,2024-11-02T01:29:54.9Z,3,REGULAR,foul,personal,[],1627742,,,1610612754,72,64,2024-11-02T01:30:00Z,3690000,False,,,0,,B. Ingram personal FOUL (2 PF),"[1627742, 1630167]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,,,,2534.0,2.0,0.0,Toppin,1630167.0,,,,,,,,
374,PT07M34.00S,2024-11-02T01:30:33.8Z,3,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612754,72,64,2024-11-02T01:30:45Z,3710000,False,,,0,,J. Alvarado shooting personal FOUL (3 PF) (Haliburton 2 FT),"[1630631, 1630169]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628172.0,3.0,0.0,Haliburton,1630169.0,,,,,,,,
376,PT07M34.00S,2024-11-02T01:30:46.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630169,,,1610612754,72,65,2024-11-02T01:30:46Z,3730000,False,,,0,,T. Haliburton Free Throw 1 of 2 (6 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
377,PT07M34.00S,2024-11-02T01:30:59.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630169,,,1610612754,72,66,2024-11-02T01:30:59Z,3740000,False,,,0,,T. Haliburton Free Throw 2 of 2 (7 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
378,PT07M13.00S,2024-11-02T01:31:23.6Z,3,REGULAR,3pt,Jump Shot,[],1627742,68.67608409986859,25.98039215686275,1610612740,72,66,2024-11-02T01:31:59Z,3750000,False,-120.0,242.0,1,right,MISS B. Ingram 27' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
379,PT07M10.00S,2024-11-02T01:31:26.6Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,72,66,2024-11-02T01:31:59Z,3760000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,378.0,,,,,,5.0,4.0,1.0,,,,,
380,PT07M04.00S,2024-11-02T01:31:32.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641716,5.863994743758213,54.65686274509803,1610612754,72,66,2024-11-02T01:31:58Z,3770000,False,-23.0,3.0,1,left,MISS J. Walker running Layup - blocked,"[1641716, 1627742]",1610612754.0,IND,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,Ingram,1627742.0
381,PT07M04.00S,2024-11-02T01:31:32.3Z,3,REGULAR,block,,[],1627742,,,1610612754,72,66,2024-11-02T01:31:35Z,3780000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT07M03.00S,2024-11-02T01:31:33.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,72,66,2024-11-02T01:31:58Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,380.0,,,,,,,,,,,,,
384,PT07M03.00S,2024-11-02T01:31:41.8Z,3,REGULAR,substitution,out,[],1629627,,,1610612754,72,66,2024-11-02T01:31:48Z,3810000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M03.00S,2024-11-02T01:31:41.8Z,3,REGULAR,substitution,in,[],1629750,,,1610612754,72,66,2024-11-02T01:31:48Z,3820000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M50.00S,2024-11-02T01:32:13.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,23.73521681997372,57.35294117647059,1610612754,72,68,2024-11-02T01:32:27Z,3830000,False,-37.0,171.0,1,left,P. Siakam 17' Jump Shot (13 PTS) (T. Haliburton 4 AST),"[1627783, 1630169]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,17.45,Made,13.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,
388,PT06M32.00S,2024-11-02T01:32:32.7Z,3,REGULAR,foul,personal,['2freethrow'],1641716,,,1610612740,72,68,2024-11-02T01:32:44Z,3850000,False,,,0,,J. Walker shooting personal FOUL (1 PF) (Ingram 2 FT),"[1641716, 1627742]",1610612754.0,IND,shooting,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,1.0,0.0,Ingram,1627742.0,,,,,,,,
390,PT06M32.00S,2024-11-02T01:33:02.7Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,73,68,2024-11-02T01:33:02Z,3870000,False,,,0,,B. Ingram Free Throw 1 of 2 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
391,PT06M32.00S,2024-11-02T01:33:20.2Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,74,68,2024-11-02T01:33:20Z,3880000,False,,,0,,B. Ingram Free Throw 2 of 2 (17 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
392,PT06M17.00S,2024-11-02T01:33:35.8Z,3,REGULAR,3pt,Jump Shot,[],1641716,9.674770039421814,4.901960784313726,1610612754,74,71,2024-11-02T01:33:40Z,3890000,False,225.0,38.0,1,left,J. Walker 3PT  (5 PTS) (T. Haliburton 5 AST),"[1641716, 1630169]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,22.87,Made,5.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,,
394,PT06M08.00S,2024-11-02T01:33:48.1Z,3,REGULAR,3pt,Jump Shot,[],1630631,71.17279894875165,80.3921568627451,1610612740,74,71,2024-11-02T01:34:47Z,3910000,False,152.0,218.0,1,right,MISS J. Alvarado 26' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
395,PT06M06.00S,2024-11-02T01:33:50.1Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,74,71,2024-11-02T01:34:25Z,3920000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,394.0,,,,,,3.0,2.0,1.0,,,,,
396,PT06M03.00S,2024-11-02T01:33:54.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,92.59198423127464,46.568627450980394,1610612740,74,71,2024-11-02T01:34:04Z,3930000,False,-17.0,17.0,1,right,MISS Y. Missi putback Layup - blocked,"[1642274, 1627783]",1610612740.0,NOP,putback,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,Siakam,1627783.0
397,PT06M03.00S,2024-11-02T01:33:54.2Z,3,REGULAR,block,,[],1627783,,,1610612740,74,71,2024-11-02T01:33:57Z,3940000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT06M02.00S,2024-11-02T01:33:55.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,74,71,2024-11-02T01:34:04Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,396.0,,,,,,,,,,,,,
400,PT05M54.00S,2024-11-02T01:34:21.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630527,93.38042049934296,52.450980392156865,1610612740,76,71,2024-11-02T01:34:26Z,3970000,False,12.0,10.0,1,right,B. Boston Jr. cutting Layup (8 PTS) (B. Ingram 6 AST),"[1630527, 1627742]",1610612740.0,NOP,cutting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,1.57,Made,8.0,B. Ingram,1627742.0,6.0,,,,,,,,,,,,,,
402,PT05M41.00S,2024-11-02T01:34:40.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630527,,,1610612754,76,71,2024-11-02T01:34:55Z,3990000,False,,,0,,B. Boston Jr. shooting personal FOUL (1 PF) (Haliburton 2 FT),"[1630527, 1630169]",1610612740.0,NOP,shooting,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,2534.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,
404,PT05M41.00S,2024-11-02T01:35:01.4Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,76,72,2024-11-02T01:35:01Z,4010000,False,,,0,,T. Haliburton Free Throw 1 of 2 (8 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
405,PT05M41.00S,2024-11-02T01:35:02.8Z,3,REGULAR,substitution,out,[],1630527,,,1610612754,76,72,2024-11-02T01:35:26Z,4020000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M41.00S,2024-11-02T01:35:02.8Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,76,72,2024-11-02T01:35:26Z,4030000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M41.00S,2024-11-02T01:35:02.8Z,3,REGULAR,substitution,in,[],1641722,,,1610612754,76,72,2024-11-02T01:35:26Z,4040000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M41.00S,2024-11-02T01:35:02.8Z,3,REGULAR,substitution,in,[],1626167,,,1610612754,76,72,2024-11-02T01:35:26Z,4050000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M41.00S,2024-11-02T01:35:38.0Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,76,73,2024-11-02T01:35:38Z,4060000,False,,,0,,T. Haliburton Free Throw 2 of 2 (9 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
410,PT05M22.00S,2024-11-02T01:36:00.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,93.77463863337714,52.94117647058824,1610612740,76,73,2024-11-02T01:36:42Z,4070000,False,15.0,6.0,1,right,MISS J. Alvarado driving floating bank Shot,[1630631],1610612740.0,NOP,driving floating bank,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
411,PT05M20.00S,2024-11-02T01:36:02.4Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,76,73,2024-11-02T01:36:42Z,4080000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,410.0,,,,,,3.0,3.0,0.0,,,,,
412,PT05M13.00S,2024-11-02T01:36:06.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641767,5.338370565045992,45.83333333333333,1610612754,76,75,2024-11-02T01:36:13Z,4090000,False,21.0,-2.0,1,left,B. Sheppard running Layup (11 PTS) (T. Haliburton 6 AST),"[1641767, 1630169]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,2.09,Made,11.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
414,PT04M58.00S,2024-11-02T01:36:22.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.06636005256242,50.49019607843137,1610612740,78,75,2024-11-02T01:37:21Z,4110000,False,2.0,22.0,1,right,B. Ingram driving finger roll Layup (19 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,2.22,Made,19.0,,,,,,,,,,,,,,,,,
415,PT04M43.00S,2024-11-02T01:36:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,7.835085413929041,50.245098039215684,1610612754,78,75,2024-11-02T01:36:49Z,4120000,False,-1.0,21.0,1,left,MISS O. Toppin driving finger roll Layup,[1630167],1610612754.0,IND,driving finger roll,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
416,PT04M40.00S,2024-11-02T01:36:40.3Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,78,75,2024-11-02T01:36:49Z,4130000,False,,,0,,Y. Missi REBOUND (Off:1 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,415.0,,,,,,4.0,3.0,1.0,,,,,
417,PT04M24.00S,2024-11-02T01:36:56.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,87.46714848883047,54.90196078431373,1610612740,78,75,2024-11-02T01:37:56Z,4140000,False,25.0,65.0,1,right,MISS J. Alvarado 6' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
418,PT04M22.00S,2024-11-02T01:36:58.6Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,78,75,2024-11-02T01:37:56Z,4150000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,417.0,,,,,,3.0,3.0,0.0,,,,,
419,PT04M19.00S,2024-11-02T01:37:02.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641716,16.63929040735874,94.85294117647058,1610612754,78,75,2024-11-02T01:38:17Z,4160000,False,-224.0,104.0,1,left,MISS J. Walker 24' running 3PT,[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
420,PT04M15.00S,2024-11-02T01:37:06.8Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,78,75,2024-11-02T01:38:17Z,4170000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,419.0,,,,,,3.0,3.0,0.0,,,,,
421,PT04M08.00S,2024-11-02T01:37:11.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,75.24638633377135,87.74509803921569,1610612740,78,75,2024-11-02T01:38:34Z,4180000,False,189.0,180.0,1,right,MISS J. Hawkins 26' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
422,PT04M05.00S,2024-11-02T01:37:14.8Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,78,75,2024-11-02T01:37:22Z,4190000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,421.0,,,,,,2.0,1.0,1.0,,,,,
423,PT04M01.00S,2024-11-02T01:37:19.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,20.18725361366623,91.66666666666666,1610612754,78,78,2024-11-02T01:37:25Z,4200000,False,-208.0,137.0,1,left,B. Sheppard 24' 3PT running (14 PTS) (T. Haliburton 7 AST),"[1641767, 1630169]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,24.95,Made,14.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
425,PT03M43.00S,2024-11-02T01:37:44.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,78,78,2024-11-02T01:37:44Z,4220000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M43.00S,2024-11-02T01:38:51.6Z,3,REGULAR,substitution,out,[],1630631,,,1610612740,78,78,2024-11-02T01:39:17Z,4230000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M43.00S,2024-11-02T01:38:51.6Z,3,REGULAR,substitution,out,[],1642274,,,1610612740,78,78,2024-11-02T01:39:17Z,4240000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M43.00S,2024-11-02T01:38:51.6Z,3,REGULAR,substitution,out,[],1641716,,,1610612740,78,78,2024-11-02T01:39:17Z,4250000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M43.00S,2024-11-02T01:38:51.6Z,3,REGULAR,substitution,in,[],1628464,,,1610612740,78,78,2024-11-02T01:39:17Z,4260000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M43.00S,2024-11-02T01:38:51.6Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,78,78,2024-11-02T01:39:17Z,4270000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M43.00S,2024-11-02T01:38:51.6Z,3,REGULAR,substitution,in,[],204456,,,1610612740,78,78,2024-11-02T01:39:17Z,4280000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M33.00S,2024-11-02T01:39:36.2Z,3,REGULAR,foul,personal,['2freethrow'],1630169,,,1610612740,78,78,2024-11-02T01:40:02Z,4290000,False,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Williamson 2 FT),"[1630169, 1629627]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,2534.0,2.0,0.0,Williamson,1629627.0,,,,,,,,
434,PT03M33.00S,2024-11-02T01:40:03.9Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,78,78,2024-11-02T01:40:03Z,4310000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
