actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
180,PT12M00.00S,2025-03-07T01:41:02.5Z,2,REGULAR,substitution,in,['startperiod'],201145,,,1610612740,34,31,2025-03-07T01:41:48Z,1800000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-03-07T01:41:57.5Z,2,REGULAR,period,start,[],0,,,1610612745,34,31,2025-03-07T01:41:57Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M44.00S,2025-03-07T01:42:13.2Z,2,REGULAR,3pt,Jump Shot,[],1641708,94.1688567674113,95.34313725490196,1610612745,34,31,2025-03-07T01:42:19Z,1820000,False,227.0,2.0,1,right,MISS A. Thompson 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
183,PT11M40.00S,2025-03-07T01:42:17.2Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,34,31,2025-03-07T01:42:19Z,1830000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT11M26.00S,2025-03-07T01:42:33.9Z,2,REGULAR,foul,personal,['2freethrow'],201145,,,1610612740,34,31,2025-03-07T01:42:41Z,1840000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Matković 2 FT),"[201145, 1631255]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,1.0,0.0,,,Matković,1631255.0,,,
186,PT11M26.00S,2025-03-07T01:42:57.5Z,2,REGULAR,freethrow,1 of 2,[],1631255,,,1610612740,35,31,2025-03-07T01:42:57Z,1860000,False,,,0,,K. Matković Free Throw 1 of 2 (1 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
187,PT11M26.00S,2025-03-07T01:43:16.6Z,2,REGULAR,freethrow,2 of 2,[],1631255,,,1610612740,36,31,2025-03-07T01:43:16Z,1870000,False,,,0,,K. Matković Free Throw 2 of 2 (2 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
188,PT11M13.00S,2025-03-07T01:43:34.2Z,2,REGULAR,foul,offensive,[],1641708,,,1610612745,36,31,2025-03-07T01:43:43Z,1880000,False,,,0,,A. Thompson charge offensive FOUL (1 PF),"[1641708, 203482]",1610612745.0,HOU,charge,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2714.0,1.0,0.0,,,Olynyk,203482.0,,,
190,PT11M13.00S,2025-03-07T01:43:34.2Z,2,REGULAR,turnover,offensive foul,[],1641708,,,1610612745,36,31,2025-03-07T01:43:34Z,1900000,False,,,0,,A. Thompson offensive foul TURNOVER (1 TO),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2714.0,,,,,,,1.0,,
191,PT10M56.00S,2025-03-07T01:44:00.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641722,31.225361366622867,62.745098039215684,1610612740,36,31,2025-03-07T01:44:08Z,1910000,False,-64.0,241.0,1,left,MISS J. Hawkins 24' pullup 3PT - blocked,"[1641722, 201145]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,Green,201145.0,,,,,
192,PT10M56.00S,2025-03-07T01:44:00.8Z,2,REGULAR,block,,[],201145,,,1610612740,36,31,2025-03-07T01:44:04Z,1920000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
193,PT10M52.00S,2025-03-07T01:44:04.8Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,36,31,2025-03-07T01:44:08Z,1930000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,,
194,PT10M43.00S,2025-03-07T01:44:13.9Z,2,REGULAR,turnover,bad pass,[],1641708,,,1610612745,36,31,2025-03-07T01:44:18Z,1940000,False,,,0,,A. Thompson bad pass TURNOVER (2 TO),"[1641708, 1630631]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Alvarado,1630631.0
195,PT10M43.00S,2025-03-07T01:44:13.9Z,2,REGULAR,steal,,[],1630631,,,1610612740,36,31,2025-03-07T01:44:15Z,1950000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
197,PT10M38.00S,2025-03-07T01:44:35.8Z,2,REGULAR,foul,personal,['2freethrow'],1641708,,,1610612740,36,31,2025-03-07T01:44:43Z,1970000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Matković 2 FT),"[1641708, 1631255]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,2.0,0.0,,,Matković,1631255.0,,,
199,PT10M38.00S,2025-03-07T01:44:55.7Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631255,,,1610612740,36,31,2025-03-07T01:44:55Z,1990000,False,,,0,,MISS K. Matković Free Throw 1 of 2,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT10M38.00S,2025-03-07T01:44:55.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,36,31,2025-03-07T01:44:55Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,199.0,,,,,,,,,,,,,,,,,
201,PT10M38.00S,2025-03-07T01:45:12.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631255,,,1610612740,36,31,2025-03-07T01:45:12Z,2010000,False,,,0,,MISS K. Matković Free Throw 2 of 2,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
202,PT10M35.00S,2025-03-07T01:45:13.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,36,31,2025-03-07T01:45:13Z,2020000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,,,,,
203,PT10M24.00S,2025-03-07T01:45:24.4Z,2,REGULAR,2pt,Jump Shot,[],1642263,78.0059132720105,55.88235294117647,1610612745,36,33,2025-03-07T01:45:37Z,2030000,False,29.0,154.0,1,right,R. Sheppard 15' pullup Jump Shot (2 PTS) (S. Adams 3 AST),"[1642263, 203500]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Center,15.7,Made,,,,,2.0,S. Adams,203500.0,3.0,,,,,,,,,,
205,PT10M15.00S,2025-03-07T01:45:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630631,32.40801576872536,44.85294117647059,1610612740,36,33,2025-03-07T01:48:48Z,2050000,False,26.0,252.0,1,left,MISS J. Alvarado 25' pullup 3PT,[1630631],1610612740.0,NOP,pullup,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
206,PT10M10.00S,2025-03-07T01:45:38.6Z,2,REGULAR,rebound,offensive,[],1641722,,,1610612740,36,33,2025-03-07T01:45:38Z,2060000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,205.0,2.0,1.0,1.0,,,,,,,,,,,,,,
207,PT10M08.00S,2025-03-07T01:45:40.8Z,2,REGULAR,turnover,bad pass,[],1641722,,,1610612740,36,33,2025-03-07T01:45:53Z,2070000,False,,,0,,J. Hawkins bad pass TURNOVER (1 TO),"[1641722, 201145]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Green,201145.0
208,PT10M08.00S,2025-03-07T01:45:40.8Z,2,REGULAR,steal,,[],201145,,,1610612745,36,33,2025-03-07T01:45:43Z,2080000,False,,,0,,J. Green STEAL (1 STL),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
209,PT10M03.00S,2025-03-07T01:45:45.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642263,69.46452036793693,71.07843137254902,1610612745,36,33,2025-03-07T01:49:22Z,2090000,False,105.0,235.0,1,right,MISS R. Sheppard 25' running pullup 3PT,[1642263],1610612745.0,HOU,running pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
210,PT10M00.00S,2025-03-07T01:45:47.7Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,36,33,2025-03-07T01:45:47Z,2100000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,209.0,3.0,2.0,1.0,,,,,,,,,,,,,,
211,PT09M55.00S,2025-03-07T01:45:52.7Z,2,REGULAR,3pt,Jump Shot,[],1641722,32.802233902759525,44.85294117647059,1610612740,36,33,2025-03-07T01:46:04Z,2110000,False,26.0,256.0,1,left,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
212,PT09M52.00S,2025-03-07T01:45:55.7Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,36,33,2025-03-07T01:46:04Z,2120000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,211.0,3.0,3.0,0.0,,,,,,,,,,,,,,
213,PT09M47.00S,2025-03-07T01:46:01.4Z,2,REGULAR,turnover,lost ball,[],1641708,,,1610612745,36,33,2025-03-07T01:50:13Z,2130000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641708, 1630631]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Alvarado,1630631.0
214,PT09M47.00S,2025-03-07T01:46:01.4Z,2,REGULAR,steal,,[],1630631,,,1610612740,36,33,2025-03-07T01:47:53Z,2140000,False,,,0,,J. Alvarado STEAL (2 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
215,PT09M44.00S,2025-03-07T01:46:07.2Z,2,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612740,36,33,2025-03-07T01:46:17Z,2150000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Williamson 2 FT),"[1642263, 1629627]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627519.0,1.0,0.0,,,Williamson,1629627.0,,,
217,PT09M44.00S,2025-03-07T01:46:30.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629627,,,1610612740,37,33,2025-03-07T01:46:30Z,2170000,False,,,0,,Z. Williamson Free Throw 1 of 2 (5 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
218,PT09M44.00S,2025-03-07T01:46:47.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629627,,,1610612740,38,33,2025-03-07T01:46:47Z,2180000,False,,,0,,Z. Williamson Free Throw 2 of 2 (6 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
220,PT09M24.00S,2025-03-07T01:47:23.4Z,2,REGULAR,3pt,Jump Shot,[],1631095,68.80749014454665,69.36274509803921,1610612745,38,33,2025-03-07T01:47:40Z,2200000,False,97.0,241.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
221,PT09M22.00S,2025-03-07T01:47:25.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,38,33,2025-03-07T01:47:40Z,2210000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,220.0,,,,,,,,,,,,,,,,,
223,PT09M09.00S,2025-03-07T01:47:50.9Z,2,REGULAR,3pt,Jump Shot,[],1631255,7.440867279894875,2.696078431372549,1610612740,38,33,2025-03-07T01:47:58Z,2230000,False,237.0,17.0,1,left,MISS K. Matković 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,23.71,Missed,,,,,,,,,,,,,,,,,,
224,PT09M06.00S,2025-03-07T01:47:53.9Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,38,33,2025-03-07T01:47:58Z,2240000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,
225,PT09M01.00S,2025-03-07T01:48:00.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642263,93.51182654402102,55.14705882352941,1610612745,38,33,2025-03-07T01:52:11Z,2250000,False,26.0,8.0,1,right,MISS R. Sheppard running Layup - blocked,"[1642263, 1629627]",1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,Williamson,1629627.0,,,,,
226,PT09M01.00S,2025-03-07T01:48:00.3Z,2,REGULAR,block,,[],1629627,,,1610612745,38,33,2025-03-07T01:48:03Z,2260000,False,,,0,,Z. Williamson BLOCK (1 BLK),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT09M01.00S,2025-03-07T01:48:00.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,38,33,2025-03-07T01:48:06Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,225.0,,,,,,,,,,,,,,,,,
229,PT09M01.00S,2025-03-07T01:48:08.6Z,2,REGULAR,substitution,out,[],1641708,,,1610612745,38,33,2025-03-07T01:48:15Z,2290000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M01.00S,2025-03-07T01:48:08.6Z,2,REGULAR,substitution,out,[],203500,,,1610612745,38,33,2025-03-07T01:48:15Z,2300000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M01.00S,2025-03-07T01:48:08.6Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,38,33,2025-03-07T01:48:15Z,2310000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M01.00S,2025-03-07T01:48:08.6Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,38,33,2025-03-07T01:48:15Z,2320000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M55.00S,2025-03-07T01:48:23.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631095,73.01248357424441,14.460784313725492,1610612745,38,33,2025-03-07T01:48:30Z,2330000,False,-178.0,201.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.84,Missed,,,,,,,,,,,,,,,,,,
234,PT08M50.00S,2025-03-07T01:48:28.8Z,2,REGULAR,rebound,defensive,[],1630631,,,1610612740,38,33,2025-03-07T01:48:30Z,2340000,False,,,0,,J. Alvarado REBOUND (Off:0 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,
235,PT08M29.00S,2025-03-07T01:48:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,4.5499342969776615,46.07843137254902,1610612740,40,33,2025-03-07T01:48:57Z,2350000,False,20.0,-10.0,1,left,J. Alvarado driving finger roll Layup (2 PTS) (K. Matković 3 AST),"[1630631, 1631255]",1610612740.0,NOP,driving finger roll,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,2.19,Made,,,,,2.0,K. Matković,1631255.0,3.0,,,,,,,,,,
237,PT08M12.00S,2025-03-07T01:49:05.9Z,2,REGULAR,2pt,Jump Shot,[],201145,86.02168199737189,18.137254901960784,1610612745,40,35,2025-03-07T01:54:48Z,2370000,False,-159.0,79.0,1,right,J. Green 17' Jump Shot (2 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left,17.78,Made,,,,,2.0,,,,,,,,,,,,,
238,PT07M47.00S,2025-03-07T01:49:31.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,7.046649145860711,56.127450980392155,1610612740,40,35,2025-03-07T01:57:12Z,2380000,False,-31.0,14.0,1,left,MISS Z. Williamson driving bank Hook,[1629627],1610612740.0,NOP,driving bank,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
239,PT07M44.00S,2025-03-07T01:49:34.1Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,40,35,2025-03-07T01:49:39Z,2390000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,238.0,3.0,3.0,0.0,,,,,,,,,,,,,,
240,PT07M38.00S,2025-03-07T01:49:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642263,92.59198423127464,53.92156862745098,1610612745,40,35,2025-03-07T01:49:48Z,2400000,False,20.0,17.0,1,right,MISS R. Sheppard driving Layup - blocked,"[1642263, 1631255]",1610612745.0,HOU,driving,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,Matković,1631255.0,,,,,
241,PT07M38.00S,2025-03-07T01:49:39.5Z,2,REGULAR,block,,[],1631255,,,1610612745,40,35,2025-03-07T01:49:42Z,2410000,False,,,0,,K. Matković BLOCK (2 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT07M35.00S,2025-03-07T01:49:42.5Z,2,REGULAR,rebound,defensive,[],203482,,,1610612740,40,35,2025-03-07T01:49:48Z,2420000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:3),[203482],1610612740.0,NOP,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,,,
243,PT07M35.00S,2025-03-07T01:50:00.1Z,2,REGULAR,foul,personal,[],1630578,,,1610612740,40,35,2025-03-07T01:50:19Z,2430000,False,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1629627]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2714.0,1.0,1.0,,,Williamson,1629627.0,,,
245,PT07M35.00S,2025-03-07T01:50:11.4Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,40,35,2025-03-07T01:50:24Z,2450000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M35.00S,2025-03-07T01:50:11.4Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,40,35,2025-03-07T01:50:24Z,2460000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M35.00S,2025-03-07T01:50:11.4Z,2,REGULAR,substitution,out,[],1642263,,,1610612740,40,35,2025-03-07T01:50:24Z,2470000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M35.00S,2025-03-07T01:50:11.4Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,40,35,2025-03-07T01:50:24Z,2480000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M35.00S,2025-03-07T01:50:11.4Z,2,REGULAR,substitution,in,[],203468,,,1610612740,40,35,2025-03-07T01:50:24Z,2490000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M35.00S,2025-03-07T01:50:11.4Z,2,REGULAR,substitution,in,[],1630224,,,1610612740,40,35,2025-03-07T01:50:24Z,2500000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M25.00S,2025-03-07T01:50:48.7Z,2,REGULAR,turnover,bad pass,[],203468,,,1610612740,40,35,2025-03-07T01:50:52Z,2510000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1630578]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Sengun,1630578.0
252,PT07M25.00S,2025-03-07T01:50:48.7Z,2,REGULAR,steal,,[],1630578,,,1610612745,40,35,2025-03-07T02:13:15Z,2520000,False,,,0,,A. Sengun STEAL (2 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
253,PT07M12.00S,2025-03-07T01:51:10.9Z,2,REGULAR,foul,personal,[],1630631,,,1610612745,40,35,2025-03-07T01:51:20Z,2530000,False,,,0,,J. Alvarado loose ball personal FOUL (1 PF),"[1630631, 1630224]",1610612740.0,NOP,loose ball,,,Alvarado,J. Alvarado,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627519.0,1.0,0.0,,,Green,1630224.0,,,
255,PT07M09.00S,2025-03-07T01:51:34.8Z,2,REGULAR,turnover,out-of-bounds,[],201145,,,1610612745,40,35,2025-03-07T01:51:42Z,2550000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[201145],1610612745.0,HOU,bad pass,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1626301.0,,,,,,,1.0,,
256,PT06M52.00S,2025-03-07T01:52:00.0Z,2,REGULAR,turnover,out-of-bounds,[],203482,,,1610612740,40,35,2025-03-07T01:52:07Z,2560000,False,,,0,,K. Olynyk lost ball out-of-bounds TURNOVER (2 TO),[203482],1610612740.0,NOP,lost ball,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627519.0,,,,,,,2.0,,
257,PT06M52.00S,2025-03-07T01:52:20.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,40,35,2025-03-07T01:52:20Z,2570000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M52.00S,2025-03-07T01:54:25.9Z,2,REGULAR,substitution,out,[],1631255,,,1610612745,40,35,2025-03-07T01:54:56Z,2580000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M52.00S,2025-03-07T01:54:25.9Z,2,REGULAR,substitution,out,[],201145,,,1610612745,40,35,2025-03-07T01:54:56Z,2590000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M52.00S,2025-03-07T01:54:25.9Z,2,REGULAR,substitution,in,[],1642274,,,1610612745,40,35,2025-03-07T01:54:56Z,2600000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M52.00S,2025-03-07T01:54:25.9Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,40,35,2025-03-07T01:54:56Z,2610000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M37.00S,2025-03-07T01:55:21.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,76.5604467805519,86.02941176470588,1610612745,40,35,2025-03-07T01:55:28Z,2620000,False,180.0,168.0,1,right,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,24.62,Missed,,,,,,,,,,,,,,,,,,
263,PT06M35.00S,2025-03-07T01:55:23.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,40,35,2025-03-07T01:55:28Z,2630000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,262.0,,,,,,,,,,,,,,,,,
265,PT06M16.00S,2025-03-07T01:55:48.7Z,2,REGULAR,3pt,Jump Shot,[],1630631,6.258212877792378,3.431372549019608,1610612740,40,35,2025-03-07T01:55:55Z,2650000,False,233.0,6.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
