actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
338,PT09M14.00S,2025-03-14T01:26:33.9Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,41,70,2025-03-14T01:26:36Z,3360000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,,337.0,1.0,1.0,0.0,,,,,,,,,,,,
339,PT09M08.00S,2025-03-14T01:26:40.5Z,3,REGULAR,3pt,Jump Shot,[],203468,32.013797634691194,26.47058823529412,1610612740,41,70,2025-03-14T01:26:46Z,3370000,False,118.0,248.0,1,left,MISS C. McCollum 27' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,27.48,Missed,,,,,,,,,,,,,,,,,,
340,PT09M05.00S,2025-03-14T01:26:43.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,41,70,2025-03-14T01:26:46Z,3380000,False,,,0,,P. Banchero REBOUND (Off:1 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,339.0,9.0,8.0,1.0,,,,,,,,,,,,
341,PT09M00.00S,2025-03-14T01:26:47.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,93.51182654402102,52.20588235294118,1610612753,41,72,2025-03-14T01:26:56Z,3390000,False,11.0,8.0,1,right,P. Banchero running Layup (28 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,28.0,,,,,,,,,,,
342,PT08M43.00S,2025-03-14T01:27:04.6Z,3,REGULAR,2pt,Jump Shot,[],203468,11.383048620236531,72.54901960784314,1610612740,43,72,2025-03-14T01:29:18Z,3400000,False,-113.0,55.0,1,left,C. McCollum 12' step back Jump Shot (4 PTS) (B. Brown 2 AST),"[203468, 1628971]",1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,12.52,Made,,,,,,,4.0,,,,,,B. Brown,1628971.0,2.0,,,
344,PT08M26.00S,2025-03-14T01:27:24.9Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612753,43,72,2025-03-14T01:27:44Z,3420000,False,,,0,,C. McCollum shooting personal FOUL (4 PF) (Joseph 2 FT),"[203468, 202709]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,4.0,0.0,Joseph,202709.0,,,,,,
346,PT08M26.00S,2025-03-14T01:27:50.6Z,3,REGULAR,freethrow,1 of 2,[],202709,,,1610612753,43,73,2025-03-14T01:27:50Z,3440000,False,,,0,,C. Joseph Free Throw 1 of 2 (6 PTS),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
347,PT08M26.00S,2025-03-14T01:28:09.9Z,3,REGULAR,freethrow,2 of 2,[],202709,,,1610612753,43,74,2025-03-14T01:28:09Z,3450000,False,,,0,,C. Joseph Free Throw 2 of 2 (7 PTS),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
348,PT08M08.00S,2025-03-14T01:28:30.0Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612740,43,74,2025-03-14T01:28:37Z,3460000,False,,,0,,B. Brown bad pass TURNOVER (4 TO),"[1628971, 1630532]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,4.0,Wagner,1630532.0
349,PT08M08.00S,2025-03-14T01:28:30.0Z,3,REGULAR,steal,,[],1630532,,,1610612753,43,74,2025-03-14T01:28:32Z,3470000,False,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
350,PT08M03.00S,2025-03-14T01:28:34.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,94.1688567674113,49.754901960784316,1610612753,43,76,2025-03-14T01:28:41Z,3480000,False,-1.0,2.0,1,right,P. Banchero running DUNK (30 PTS) (F. Wagner 4 AST),"[1631094, 1630532]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,30.0,,,,,,F. Wagner,1630532.0,4.0,,,
352,PT08M03.00S,2025-03-14T01:28:41.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,43,76,2025-03-14T01:28:41Z,3500000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M03.00S,2025-03-14T01:31:01.3Z,3,REGULAR,substitution,out,[],1628971,,,1610612740,43,76,2025-03-14T01:31:33Z,3510000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT08M03.00S,2025-03-14T01:31:01.3Z,3,REGULAR,substitution,in,[],1630526,,,1610612740,43,76,2025-03-14T01:31:33Z,3520000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT07M53.00S,2025-03-14T01:31:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.296320630749015,47.794117647058826,1610612740,43,76,2025-03-14T01:31:50Z,3530000,False,11.0,110.0,1,left,MISS C. McCollum 11' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
356,PT07M50.00S,2025-03-14T01:31:48.1Z,3,REGULAR,rebound,defensive,[],202709,,,1610612753,43,76,2025-03-14T01:31:50Z,3540000,False,,,0,,C. Joseph REBOUND (Off:2 Def:4),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,355.0,6.0,4.0,2.0,,,,,,,,,,,,
357,PT07M36.00S,2025-03-14T01:32:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.11760840998686,51.9607843137255,1610612753,43,78,2025-03-14T01:32:16Z,3550000,False,10.0,12.0,1,right,F. Wagner driving Layup (22 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,22.0,,,,,,,,,,,
358,PT07M36.00S,2025-03-14T01:32:08.4Z,3,REGULAR,foul,personal,['1freethrow'],1631255,,,1610612753,43,78,2025-03-14T01:32:27Z,3560000,False,,,0,,K. Matković shooting personal FOUL (3 PF) (Wagner 1 FT),"[1631255, 1630532]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628485.0,3.0,0.0,Wagner,1630532.0,,,,,,
360,PT07M36.00S,2025-03-14T01:32:31.6Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,43,79,2025-03-14T01:32:31Z,3580000,False,,,0,,F. Wagner Free Throw 1 of 1 (23 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
361,PT07M28.00S,2025-03-14T01:32:51.2Z,3,REGULAR,foul,personal,[],1630532,,,1610612740,43,79,2025-03-14T01:32:58Z,3590000,False,,,0,,F. Wagner personal FOUL (2 PF),"[1630532, 1630530]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,202058.0,2.0,0.0,Murphy III,1630530.0,,,,,,
363,PT07M22.00S,2025-03-14T01:33:04.1Z,3,REGULAR,3pt,Jump Shot,[],1630530,28.465834428383708,11.27450980392157,1610612740,46,79,2025-03-14T01:33:09Z,3610000,False,194.0,215.0,1,left,T. Murphy III 28' 3PT  (12 PTS) (Z. Williamson 3 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,28.94,Made,,,,,,,12.0,,,,,,Z. Williamson,1629627.0,3.0,,,
365,PT07M02.00S,2025-03-14T01:33:23.1Z,3,REGULAR,3pt,Jump Shot,[],202709,92.19776609724047,4.6568627450980395,1610612753,46,79,2025-03-14T01:33:31Z,3630000,False,-227.0,21.0,1,right,MISS C. Joseph 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,22.77,Missed,,,,,,,,,,,,,,,,,,
366,PT07M02.00S,2025-03-14T01:33:23.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,46,79,2025-03-14T01:33:31Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,365.0,,,,,,,,,,,,,,,
367,PT07M02.00S,2025-03-14T01:33:30.9Z,3,REGULAR,foul,personal,[],1631255,,,1610612753,46,79,2025-03-14T01:33:45Z,3650000,False,,,0,,K. Matković loose ball personal FOUL (4 PF),"[1631255, 1628976]",1610612740.0,NOP,loose ball,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,4.0,0.0,Carter Jr.,1628976.0,,,,,,
369,PT06M54.00S,2025-03-14T01:33:56.9Z,3,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,46,79,2025-03-14T01:34:03Z,3670000,False,,,0,,F. Wagner lost ball out-of-bounds TURNOVER (1 TO),[1630532],1610612753.0,ORL,lost ball,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202027.0,,,,,,,,1.0,,
370,PT06M41.00S,2025-03-14T01:34:13.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,5.338370565045992,46.32352941176471,1610612740,46,79,2025-03-14T01:34:20Z,3680000,False,18.0,-2.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
371,PT06M41.00S,2025-03-14T01:34:18.2Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,46,79,2025-03-14T01:34:18Z,3690000,False,,,0,,Z. Williamson REBOUND (Off:3 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,370.0,6.0,3.0,3.0,,,,,,,,,,,,
372,PT06M41.00S,2025-03-14T01:34:19.3Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612740,46,79,2025-03-14T01:34:49Z,3700000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Williamson 2 FT),"[202709, 1629627]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,1.0,0.0,Williamson,1629627.0,,,,,,
375,PT06M41.00S,2025-03-14T01:35:12.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612740,46,79,2025-03-14T01:35:22Z,3730000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M41.00S,2025-03-14T01:35:12.0Z,3,REGULAR,substitution,in,[],1631216,,,1610612740,46,79,2025-03-14T01:35:22Z,3740000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M41.00S,2025-03-14T01:35:42.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629627,,,1610612740,47,79,2025-03-14T01:36:05Z,3750000,False,,,0,,Z. Williamson Free Throw 1 of 2 (14 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
378,PT06M41.00S,2025-03-14T01:35:43.5Z,3,REGULAR,substitution,out,[],1631255,,,1610612740,47,79,2025-03-14T01:35:49Z,3760000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M41.00S,2025-03-14T01:35:43.5Z,3,REGULAR,substitution,in,[],1628964,,,1610612740,47,79,2025-03-14T01:35:49Z,3770000,False,,,0,,SUB in: M. Bamba,[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M41.00S,2025-03-14T01:35:42.4Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629627,,,1610612740,47,79,2025-03-14T01:36:05Z,3780000,False,,,0,,MISS Z. Williamson Free Throw 2 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT06M40.00S,2025-03-14T01:35:43.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,47,79,2025-03-14T01:36:05Z,3790000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,
383,PT06M20.00S,2025-03-14T01:36:30.3Z,3,REGULAR,2pt,Jump Shot,[],1631094,77.4802890932983,42.15686274509804,1610612753,47,79,2025-03-14T01:36:38Z,3810000,False,-39.0,159.0,1,right,MISS P. Banchero 16' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,16.4,Missed,,,,,,,,,,,,,,,,,,
384,PT06M16.00S,2025-03-14T01:36:34.3Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,47,79,2025-03-14T01:36:38Z,3820000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,,383.0,2.0,1.0,1.0,,,,,,,,,,,,
385,PT06M16.00S,2025-03-14T01:36:38.1Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612753,47,79,2025-03-14T01:36:50Z,3830000,False,,,0,,M. Bamba shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1628964, 1628976]",1610612740.0,NOP,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,202027.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,
387,PT06M16.00S,2025-03-14T01:37:11.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,47,80,2025-03-14T01:37:11Z,3850000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
388,PT06M16.00S,2025-03-14T01:37:32.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,47,81,2025-03-14T01:37:32Z,3860000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
389,PT06M07.00S,2025-03-14T01:37:42.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,4.944152431011826,52.450980392156865,1610612740,47,81,2025-03-14T01:37:48Z,3870000,False,-12.0,-6.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1631094]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.37,Missed,Banchero,1631094.0,,,,,,,,,,,,,,,,
390,PT06M07.00S,2025-03-14T01:37:42.3Z,3,REGULAR,block,,[],1631094,,,1610612740,47,81,2025-03-14T01:37:45Z,3880000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
391,PT06M04.00S,2025-03-14T01:37:45.3Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,47,81,2025-03-14T01:37:48Z,3890000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,389.0,3.0,2.0,1.0,,,,,,,,,,,,
392,PT05M47.00S,2025-03-14T01:38:02.7Z,3,REGULAR,2pt,Jump Shot,[],203484,94.82588699080158,71.81372549019608,1610612753,47,83,2025-03-14T01:38:07Z,3900000,False,109.0,-4.0,1,right,K. Caldwell-Pope 10' Jump Shot (7 PTS) (C. Houstan 1 AST),"[203484, 1631216]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,10.92,Made,,,,,,,7.0,,,,,,C. Houstan,1631216.0,1.0,,,
394,PT05M28.00S,2025-03-14T01:38:22.1Z,3,REGULAR,3pt,Jump Shot,[],1630530,31.488173455978973,78.43137254901961,1610612740,47,83,2025-03-14T01:38:27Z,3920000,False,-142.0,243.0,1,left,MISS T. Murphy III 28' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,28.2,Missed,,,,,,,,,,,,,,,,,,
395,PT05M24.00S,2025-03-14T01:38:26.1Z,3,REGULAR,rebound,defensive,[],203484,,,1610612753,47,83,2025-03-14T01:38:27Z,3930000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,394.0,2.0,1.0,1.0,,,,,,,,,,,,
396,PT05M14.00S,2025-03-14T01:38:35.0Z,3,REGULAR,2pt,Jump Shot,[],1631094,94.69448094612353,74.26470588235294,1610612753,47,83,2025-03-14T01:38:39Z,3940000,False,121.0,-3.0,1,right,MISS P. Banchero 12' fadeaway Shot,[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,12.13,Missed,,,,,,,,,,,,,,,,,,
397,PT05M11.00S,2025-03-14T01:38:38.0Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,47,83,2025-03-14T01:38:39Z,3950000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Right,,,,,396.0,3.0,3.0,0.0,,,,,,,,,,,,
398,PT05M08.00S,2025-03-14T01:38:41.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203468,18.478975032851512,93.13725490196079,1610612740,50,83,2025-03-14T01:38:46Z,3960000,False,-216.0,121.0,1,left,C. McCollum 24' 3PT running (7 PTS) (T. Murphy III 2 AST),"[203468, 1630530]",1610612740.0,NOP,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,,,,7.0,,,,,,T. Murphy III,1630530.0,2.0,,,
400,PT04M56.00S,2025-03-14T01:39:00.9Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612753,50,83,2025-03-14T01:39:16Z,3980000,False,,,0,,ORL 8-second-violation Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202058.0,,,,,,,,,,
401,PT04M56.00S,2025-03-14T01:39:08.1Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,50,83,2025-03-14T01:39:13Z,3990000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT04M56.00S,2025-03-14T01:39:08.1Z,3,REGULAR,substitution,in,[],1641722,,,1610612740,50,83,2025-03-14T01:39:13Z,4000000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M48.00S,2025-03-14T01:39:27.3Z,3,REGULAR,foul,personal,[],1631216,,,1610612740,50,83,2025-03-14T01:39:41Z,4010000,False,,,0,,C. Houstan personal FOUL (2 PF),"[1631216, 1630530]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202027.0,2.0,0.0,Murphy III,1630530.0,,,,,,
405,PT04M33.00S,2025-03-14T01:39:58.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641722,12.565703022339028,22.794117647058822,1610612740,50,83,2025-03-14T01:40:06Z,4030000,False,136.0,66.0,1,left,MISS J. Hawkins 15' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,8-16 Right,15.1,Missed,,,,,,,,,,,,,,,,,,
406,PT04M29.00S,2025-03-14T01:40:02.5Z,3,REGULAR,rebound,offensive,[],1628964,,,1610612740,50,83,2025-03-14T01:40:06Z,4040000,False,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612740.0,NOP,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Right,,,,,405.0,4.0,2.0,2.0,,,,,,,,,,,,
407,PT04M28.00S,2025-03-14T01:40:04.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630526,22.026938239159,88.97058823529412,1610612740,53,83,2025-03-14T01:40:09Z,4050000,False,-195.0,155.0,1,left,J. Robinson-Earl 24' 3PT  (6 PTS) (M. Bamba 1 AST),"[1630526, 1628964]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,24.88,Made,,,,,,,6.0,,,,,,M. Bamba,1628964.0,1.0,,,
409,PT04M07.00S,2025-03-14T01:40:24.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,79.84559789750328,57.84313725490197,1610612753,53,83,2025-03-14T01:40:29Z,4070000,False,39.0,137.0,1,right,MISS W. Carter Jr. 14' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,14.25,Missed,,,,,,,,,,,,,,,,,,
410,PT04M04.00S,2025-03-14T01:40:27.7Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,53,83,2025-03-14T01:40:29Z,4080000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,409.0,4.0,4.0,0.0,,,,,,,,,,,,
411,PT03M50.00S,2025-03-14T01:40:41.7Z,3,REGULAR,2pt,Jump Shot,[],203468,22.815374507227332,82.84313725490196,1610612740,53,83,2025-03-14T01:42:40Z,4090000,False,-164.0,162.0,1,left,MISS C. McCollum 23' step back Shot,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,23.07,Missed,,,,,,,,,,,,,,,,,,
412,PT03M46.00S,2025-03-14T01:40:45.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,53,83,2025-03-14T01:42:40Z,4100000,False,,,0,,P. Banchero REBOUND (Off:1 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,411.0,10.0,9.0,1.0,,,,,,,,,,,,
413,PT03M44.00S,2025-03-14T01:40:54.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,53,83,2025-03-14T01:40:54Z,4110000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,out,[],203484,,,1610612753,53,83,2025-03-14T01:43:29Z,4120000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,53,83,2025-03-14T01:43:29Z,4130000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,out,[],202709,,,1610612753,53,83,2025-03-14T01:43:29Z,4140000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,53,83,2025-03-14T01:43:29Z,4150000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,53,83,2025-03-14T01:43:29Z,4160000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,53,83,2025-03-14T01:43:29Z,4170000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,53,83,2025-03-14T01:43:29Z,4180000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M44.00S,2025-03-14T01:43:12.3Z,3,REGULAR,substitution,in,[],1641783,,,1610612753,53,83,2025-03-14T01:43:29Z,4190000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M27.00S,2025-03-14T01:44:00.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,84.70762155059133,52.20588235294118,1610612753,53,85,2025-03-14T01:44:21Z,4200000,False,11.0,91.0,1,right,F. Wagner 9' driving floating Jump Shot (25 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,9.19,Made,,,,,,,25.0,,,,,,,,,,,
