actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
426,PT05M40.00S,2025-03-10T00:33:27.0Z,3,REGULAR,substitution,in,[],1631255,,,1610612740,73,76,2025-03-10T00:33:44Z,4150000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M40.00S,2025-03-10T00:33:27.0Z,3,REGULAR,substitution,in,[],1630590,,,1610612740,73,76,2025-03-10T00:33:44Z,4160000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M40.00S,2025-03-10T00:33:27.0Z,3,REGULAR,substitution,in,[],1630643,,,1610612740,73,76,2025-03-10T00:33:44Z,4170000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M27.00S,2025-03-10T00:33:51.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630530,87.20433639947439,57.107843137254896,1610612740,75,76,2025-03-10T00:35:45Z,4180000,False,36.0,68.0,1,right,T. Murphy III 7' driving floating Jump Shot (21 PTS) (J. Alvarado 8 AST),"[1630530, 1630631]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,,,,,,,21.0,,,,,J. Alvarado,1630631.0,8.0,,,,
431,PT05M11.00S,2025-03-10T00:34:07.3Z,3,REGULAR,3pt,Jump Shot,[],1631246,5.863994743758213,96.07843137254902,1610612763,75,79,2025-03-10T00:34:12Z,4200000,False,-230.0,3.0,1,left,V. Williams Jr. 3PT  (7 PTS) (J. Morant 6 AST),"[1631246, 1629630]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,,,7.0,,,,,J. Morant,1629630.0,6.0,,,,
433,PT04M44.00S,2025-03-10T00:34:34.7Z,3,REGULAR,3pt,Jump Shot,[],1631255,86.67871222076215,94.6078431372549,1610612740,75,79,2025-03-10T00:34:40Z,4220000,False,223.0,73.0,1,right,MISS K. Matković 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
434,PT04M40.00S,2025-03-10T00:34:38.7Z,3,REGULAR,rebound,defensive,[],1630590,,,1610612763,75,79,2025-03-10T00:34:40Z,4230000,False,,,0,,S. Pippen Jr. REBOUND (Off:1 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Right Corner 3,24+ Right,,,433.0,3.0,2.0,1.0,,,,,,,,,,,,,,
436,PT04M26.00S,2025-03-10T00:34:57.8Z,3,REGULAR,substitution,out,[],1630631,,,1610612763,75,79,2025-03-10T00:35:07Z,4250000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M26.00S,2025-03-10T00:34:57.8Z,3,REGULAR,substitution,out,[],1642274,,,1610612763,75,79,2025-03-10T00:35:07Z,4260000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M26.00S,2025-03-10T00:34:57.8Z,3,REGULAR,substitution,in,[],1630526,,,1610612763,75,79,2025-03-10T00:35:07Z,4270000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M26.00S,2025-03-10T00:34:57.8Z,3,REGULAR,substitution,in,[],1641810,,,1610612763,75,79,2025-03-10T00:35:07Z,4280000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M20.00S,2025-03-10T00:35:27.2Z,3,REGULAR,2pt,Jump Shot,[],1629630,3.630091984231275,75.24509803921569,1610612763,75,81,2025-03-10T00:35:33Z,4290000,False,-126.0,-18.0,1,left,J. Morant 12' turnaround Jump Shot (19 PTS),[1629630],1610612763.0,MEM,turnaround,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,12.75,Made,,,,,,,19.0,,,,,,,,,,,
461,PT04M03.00S,2025-03-10T00:35:40.0Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612740,75,81,2025-03-10T00:41:02Z,4310000,False,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 1630590]",1610612740.0,NOP,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,,,Pippen Jr.,1630590.0
462,PT04M03.00S,2025-03-10T00:35:40.0Z,3,REGULAR,steal,,[],1630590,,,1610612763,75,81,2025-03-10T00:41:02Z,4320000,False,,,0,,S. Pippen Jr. STEAL (1 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
445,PT04M03.00S,2025-03-10T00:35:54.3Z,3,REGULAR,substitution,out,[],1631246,,,1610612763,75,81,2025-03-10T00:41:02Z,4340000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M03.00S,2025-03-10T00:35:54.3Z,3,REGULAR,substitution,in,[],1629634,,,1610612763,75,81,2025-03-10T00:41:02Z,4350000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M51.00S,2025-03-10T00:36:19.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630643,24.655059132720105,87.74509803921569,1610612763,75,81,2025-03-10T00:41:02Z,4360000,False,-189.0,179.0,1,left,MISS J. Huff 26' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
448,PT03M47.00S,2025-03-10T00:36:23.7Z,3,REGULAR,rebound,offensive,[],1630590,,,1610612763,75,81,2025-03-10T00:36:27Z,4370000,False,,,0,,S. Pippen Jr. REBOUND (Off:2 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,447.0,4.0,2.0,2.0,,,,,,,,,,,,,,
449,PT03M39.00S,2025-03-10T00:36:30.9Z,3,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1642377,25.18068331143233,13.725490196078432,1610612763,75,81,2025-03-10T00:41:02Z,4380000,False,181.0,184.0,1,left,MISS J. Wells 25' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
450,PT03M36.00S,2025-03-10T00:36:33.9Z,3,REGULAR,rebound,defensive,[],1631255,,,1610612740,75,81,2025-03-10T00:36:37Z,4390000,False,,,0,,K. Matković REBOUND (Off:1 Def:6),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,449.0,7.0,6.0,1.0,,,,,,,,,,,,,,
451,PT03M29.00S,2025-03-10T00:36:44.3Z,3,REGULAR,foul,personal,[],1630643,,,1610612740,75,81,2025-03-10T00:36:52Z,4400000,False,,,0,,J. Huff personal FOUL (2 PF),"[1630643, 1630530]",1610612763.0,MEM,,,,Huff,J. Huff,,,,,Mid-Range,16-24 Left Center,,,,,,,1146.0,,,2.0,0.0,Murphy III,1630530.0,,,,,,,
453,PT03M29.00S,2025-03-10T00:36:56.5Z,3,REGULAR,substitution,out,[],1642377,,,1610612740,75,81,2025-03-10T00:37:03Z,4420000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M29.00S,2025-03-10T00:36:56.5Z,3,REGULAR,substitution,in,[],1629723,,,1610612740,75,81,2025-03-10T00:37:03Z,4430000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M13.00S,2025-03-10T00:37:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,92.32917214191852,46.32352941176471,1610612740,75,81,2025-03-10T00:37:36Z,4440000,False,-18.0,20.0,1,right,MISS B. Brown driving Layup,[1628971],1610612740.0,NOP,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
456,PT03M10.00S,2025-03-10T00:37:33.3Z,3,REGULAR,rebound,defensive,[],1630643,,,1610612763,75,81,2025-03-10T00:37:36Z,4450000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,455.0,1.0,1.0,0.0,,,,,,,,,,,,,,
457,PT03M05.00S,2025-03-10T00:37:37.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,5.601182654402102,53.431372549019606,1610612763,75,83,2025-03-10T00:37:44Z,4460000,False,-17.0,0.0,1,left,J. Morant running Layup (21 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.72,Made,,,,,,,21.0,,,,,,,,,,,
458,PT02M52.00S,2025-03-10T00:37:50.4Z,3,REGULAR,3pt,Jump Shot,[],1628971,92.59198423127464,95.58823529411765,1610612740,75,83,2025-03-10T00:38:00Z,4470000,False,228.0,17.0,1,right,MISS B. Brown 3PT,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
459,PT02M50.00S,2025-03-10T00:37:52.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,75,83,2025-03-10T00:38:00Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,458.0,,,,,,,,,,,,,,,,,
460,PT02M50.00S,2025-03-10T00:38:08.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,75,83,2025-03-10T00:38:08Z,4490000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M48.00S,2025-03-10T00:41:00.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,92.85479632063075,95.58823529411765,1610612740,75,83,2025-03-10T00:41:07Z,4500000,False,228.0,15.0,1,right,MISS J. Robinson-Earl 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,22.84,Missed,,,,,,,,,,,,,,,,,,
464,PT02M44.00S,2025-03-10T00:41:04.8Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,75,83,2025-03-10T00:41:07Z,4510000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Right Corner 3,24+ Right,,,463.0,1.0,1.0,0.0,,,,,,,,,,,,,,
465,PT02M38.00S,2025-03-10T00:41:11.4Z,3,REGULAR,3pt,Jump Shot,[],1630643,7.30946123521682,95.83333333333334,1610612763,75,83,2025-03-10T00:41:17Z,4520000,False,-229.0,16.0,1,left,MISS J. Huff 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
466,PT02M34.00S,2025-03-10T00:41:15.4Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612740,75,83,2025-03-10T00:41:17Z,4530000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,465.0,1.0,1.0,0.0,,,,,,,,,,,,,,
467,PT02M14.00S,2025-03-10T00:41:35.9Z,3,REGULAR,turnover,lost ball,[],1630530,,,1610612740,75,83,2025-03-10T00:41:40Z,4540000,False,,,0,,T. Murphy III lost ball TURNOVER (2 TO),"[1630530, 1629634]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,,,,,,,,,Clarke,1629634.0
468,PT02M14.00S,2025-03-10T00:41:35.9Z,3,REGULAR,steal,,[],1629634,,,1610612763,75,83,2025-03-10T00:41:38Z,4550000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
469,PT02M07.00S,2025-03-10T00:41:41.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,5.995400788436268,51.9607843137255,1610612763,75,83,2025-03-10T00:41:51Z,4560000,False,-10.0,4.0,1,left,MISS J. Morant running DUNK,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
470,PT02M06.00S,2025-03-10T00:41:44.0Z,3,REGULAR,rebound,offensive,[],1630643,,,1610612763,75,83,2025-03-10T00:41:44Z,4570000,False,,,0,,J. Huff REBOUND (Off:1 Def:1),[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,469.0,2.0,1.0,1.0,,,,,,,,,,,,,,
471,PT01M57.00S,2025-03-10T00:41:52.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630643,30.042706964520367,30.88235294117647,1610612763,75,83,2025-03-10T01:52:40Z,4580000,False,96.0,230.0,1,left,MISS J. Huff 24' 3PT,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
472,PT01M54.00S,2025-03-10T00:41:55.5Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,75,83,2025-03-10T00:41:58Z,4590000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,471.0,5.0,3.0,2.0,,,,,,,,,,,,,,
473,PT01M51.00S,2025-03-10T00:41:59.2Z,3,REGULAR,turnover,lost ball,[],1630530,,,1610612740,75,83,2025-03-10T00:42:05Z,4600000,False,,,0,,T. Murphy III lost ball TURNOVER (3 TO),"[1630530, 1629630]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left Center,,,,,,,,3.0,,,,,,,,,,,Morant,1629630.0
474,PT01M51.00S,2025-03-10T00:41:59.2Z,3,REGULAR,steal,,[],1629630,,,1610612763,75,83,2025-03-10T00:42:01Z,4610000,False,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
475,PT01M42.00S,2025-03-10T00:42:09.2Z,3,REGULAR,turnover,out-of-bounds,[],1629723,,,1610612763,75,83,2025-03-10T00:42:22Z,4620000,False,,,0,,J. Konchar bad pass out-of-bounds TURNOVER (1 TO),[1629723],1610612763.0,MEM,bad pass,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Left,,,,,,,1628951.0,1.0,,,,,,,,,,,,
476,PT01M42.00S,2025-03-10T00:42:23.3Z,3,REGULAR,substitution,out,[],1629630,,,1610612740,75,83,2025-03-10T00:42:33Z,4630000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M42.00S,2025-03-10T00:42:23.3Z,3,REGULAR,substitution,out,[],1630643,,,1610612740,75,83,2025-03-10T00:42:33Z,4640000,False,,,0,,SUB out: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M42.00S,2025-03-10T00:42:23.3Z,3,REGULAR,substitution,in,[],1630217,,,1610612740,75,83,2025-03-10T00:42:33Z,4650000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M42.00S,2025-03-10T00:42:23.3Z,3,REGULAR,substitution,in,[],1641713,,,1610612740,75,83,2025-03-10T00:42:33Z,4660000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M27.00S,2025-03-10T00:42:45.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,65.52233902759527,15.196078431372548,1610612740,78,83,2025-03-10T00:44:34Z,4670000,False,-174.0,272.0,1,right,T. Murphy III 32' 3PT  (24 PTS) (J. Robinson-Earl 1 AST),"[1630530, 1630526]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,32.26,Made,,,,,,,24.0,,,,,J. Robinson-Earl,1630526.0,1.0,,,,
482,PT01M14.00S,2025-03-10T00:42:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.469776609724048,47.30392156862745,1610612763,78,85,2025-03-10T00:43:03Z,4690000,False,13.0,-1.0,1,left,D. Bane driving Layup (26 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,26.0,,,,,,,,,,,
483,PT01M06.00S,2025-03-10T00:43:05.7Z,3,REGULAR,turnover,lost ball,[],1641810,,,1610612740,78,85,2025-03-10T00:43:13Z,4700000,False,,,0,,A. Reeves lost ball TURNOVER (1 TO),"[1641810, 1630590]",1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,,,Pippen Jr.,1630590.0
484,PT01M06.00S,2025-03-10T00:43:05.7Z,3,REGULAR,steal,,[],1630590,,,1610612763,78,85,2025-03-10T00:43:07Z,4710000,False,,,0,,S. Pippen Jr. STEAL (2 STL),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
485,PT01M02.00S,2025-03-10T00:43:09.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630590,6.258212877792378,49.754901960784316,1610612763,78,87,2025-03-10T00:43:17Z,4720000,False,1.0,6.0,1,left,S. Pippen Jr. running DUNK (10 PTS),[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,10.0,,,,,,,,,,,
486,PT00M47.20S,2025-03-10T00:43:25.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,93.77463863337714,55.14705882352941,1610612740,78,87,2025-03-10T00:45:20Z,4730000,False,26.0,6.0,1,right,MISS B. Brown driving floating bank Shot,[1628971],1610612740.0,NOP,driving floating bank,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
487,PT00M47.20S,2025-03-10T00:43:25.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,78,87,2025-03-10T00:43:32Z,4740000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,486.0,,,,,,,,,,,,,,,,,
489,PT00M31.60S,2025-03-10T00:43:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,4.02431011826544,45.09803921568628,1610612763,78,89,2025-03-10T00:43:57Z,4760000,False,25.0,-15.0,1,left,D. Bane driving Layup (28 PTS),[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,2.86,Made,,,,,,,28.0,,,,,,,,,,,
490,PT00M16.30S,2025-03-10T00:44:12.8Z,3,REGULAR,foul,personal,['2freethrow'],1630590,,,1610612740,78,89,2025-03-10T00:44:23Z,4770000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Matković 2 FT),"[1630590, 1631255]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,1.0,0.0,Matković,1631255.0,,,,,,,
492,PT00M16.30S,2025-03-10T00:44:40.6Z,3,REGULAR,freethrow,1 of 2,[],1631255,,,1610612740,78,89,2025-03-10T00:44:40Z,4790000,False,,,0,,MISS K. Matković Free Throw 1 of 2,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
493,PT00M16.30S,2025-03-10T00:44:40.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,78,89,2025-03-10T00:44:40Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,492.0,,,,,,,,,,,,,,,,,
494,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,78,89,2025-03-10T00:44:57Z,4810000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,out,[],1629634,,,1610612740,78,89,2025-03-10T00:44:57Z,4820000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,out,[],1629723,,,1610612740,78,89,2025-03-10T00:44:57Z,4830000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,out,[],1641713,,,1610612740,78,89,2025-03-10T00:44:57Z,4840000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,in,[],1631288,,,1610612740,78,89,2025-03-10T00:44:57Z,4850000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,in,[],1629630,,,1610612740,78,89,2025-03-10T00:44:57Z,4860000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,in,[],1642377,,,1610612740,78,89,2025-03-10T00:44:57Z,4870000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M16.30S,2025-03-10T00:44:41.6Z,3,REGULAR,substitution,in,[],1630643,,,1610612740,78,89,2025-03-10T00:44:57Z,4880000,False,,,0,,SUB in: J. Huff,[1630643],1610612763.0,MEM,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M16.30S,2025-03-10T00:45:15.0Z,3,REGULAR,freethrow,2 of 2,[],1631255,,,1610612740,79,89,2025-03-10T00:45:15Z,4890000,False,,,0,,K. Matković Free Throw 2 of 2 (7 PTS),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
503,PT00M03.30S,2025-03-10T00:45:34.4Z,3,REGULAR,foul,personal,[],1631255,,,1610612763,79,89,2025-03-10T00:45:43Z,4900000,False,,,0,,K. Matković personal FOUL (3 PF),"[1631255, 1629630]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,,,,,,,1628954.0,,,3.0,0.0,Morant,1629630.0,,,,,,,
505,PT00M00.00S,2025-03-10T00:45:55.6Z,3,REGULAR,3pt,Jump Shot,[],1629630,10.200394218134035,3.431372549019608,1610612763,79,89,2025-03-10T00:46:02Z,4920000,False,233.0,43.0,1,left,MISS J. Morant step back 3PT,[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2025-03-10T00:45:58.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,79,89,2025-03-10T00:45:58Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Right Corner 3,24+ Right,,,505.0,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2025-03-10T00:46:03.5Z,3,REGULAR,period,end,[],0,,,1610612763,79,89,2025-03-10T00:46:03Z,4940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612763,79,89,2025-03-10T00:48:34Z,4950000,False,,,0,,SUB out: B. Brown,[1628971],1610612740.0,NOP,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1630526,,,1610612763,79,89,2025-03-10T00:48:34Z,4960000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,79,89,2025-03-10T00:48:34Z,4970000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2025-03-10T00:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1642377,,,1610612763,79,89,2025-03-10T00:48:34Z,4980000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
