actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
610,PT05M01.00S,2023-11-16T05:12:12.3Z,4,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,89,105,2023-11-16T05:12:26Z,6020000,False,,,0,,M. Strus bad pass out-of-bounds TURNOVER (4 TO),[1629622],1610612739.0,CLE,bad pass,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right,,,,,,,,,,,201246.0,,,,,,,4.0,,
611,PT04M56.00S,2023-11-16T05:12:33.1Z,4,REGULAR,foul,personal,[],1629622,,,1610612757,89,105,2023-11-16T05:12:45Z,6030000,False,,,0,,M. Strus personal FOUL (3 PF),"[1629622, 1631200]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1193.0,3.0,0.0,Murray,1631200.0,,,,,
613,PT04M48.00S,2023-11-16T05:13:02.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,27.020367936925098,17.647058823529413,1610612757,89,105,2023-11-16T05:13:14Z,6050000,False,162.0,201.0,1,left,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
614,PT04M45.00S,2023-11-16T05:13:05.3Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,89,105,2023-11-16T05:13:05Z,6060000,False,,,0,,C. LeVert REBOUND (Off:1 Def:7),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,613.0,,,,,8.0,7.0,1.0,,,,,,,,,,
616,PT04M36.00S,2023-11-16T05:13:14.0Z,4,REGULAR,2pt,Jump Shot,[],1627747,96.66557161629436,70.58823529411765,1610612739,89,107,2023-11-16T05:13:18Z,6070000,False,103.0,-21.0,1,right,C. LeVert 10' pullup Jump Shot (17 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,10.51,Made,,17.0,,,,,,,,,,,,,,,,
617,PT04M13.00S,2023-11-16T05:13:37.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,16.63929040735874,39.46078431372549,1610612757,89,107,2023-11-16T05:13:43Z,6080000,False,53.0,104.0,1,left,MISS J. Grant 11' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,11.65,Missed,,,,,,,,,,,,,,,,,,
618,PT04M12.00S,2023-11-16T05:13:38.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,89,107,2023-11-16T05:13:43Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,617.0,,,,,,,,,,,,,,,,,
619,PT04M12.00S,2023-11-16T05:13:42.6Z,4,REGULAR,foul,personal,[],1628386,,,1610612757,89,107,2023-11-16T05:13:51Z,6100000,False,,,0,,J. Allen loose ball personal FOUL (3 PF),"[1628386, 1641739]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,3.0,0.0,Camara,1641739.0,,,,,
621,PT04M09.00S,2023-11-16T05:13:59.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630219,31.09395532194481,24.754901960784316,1610612757,92,107,2023-11-16T05:14:03Z,6120000,False,126.0,240.0,1,left,S. Mays 27' 3PT pullup (13 PTS) (T. Camara 3 AST),"[1630219, 1641739]",1610612757.0,POR,pullup,,,Mays,S. Mays,,,,,Above the Break 3,24+ Right Center,27.1,Made,,13.0,T. Camara,1641739.0,3.0,,,,,,,,,,,,,
623,PT03M41.00S,2023-11-16T05:14:26.1Z,4,REGULAR,3pt,Jump Shot,[],1630596,89.96386333771353,94.85294117647058,1610612739,92,107,2023-11-16T05:14:31Z,6140000,False,224.0,42.0,1,right,MISS E. Mobley 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
624,PT03M41.00S,2023-11-16T05:14:26.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,92,107,2023-11-16T05:14:31Z,6150000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,623.0,,,,,,,,,,,,,,,,,
625,PT03M41.00S,2023-11-16T05:14:30.6Z,4,REGULAR,foul,personal,[],1641739,,,1610612739,92,107,2023-11-16T05:14:37Z,6160000,False,,,0,,T. Camara loose ball personal FOUL (1 PF),"[1641739, 1628386]",1610612757.0,POR,loose ball,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,1.0,0.0,Allen,1628386.0,,,,,
627,PT03M33.00S,2023-11-16T05:14:54.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,70.77858081471747,23.52941176470588,1610612739,92,107,2023-11-16T05:16:39Z,6180000,False,-132.0,222.0,1,right,MISS C. LeVert 25' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
628,PT03M31.00S,2023-11-16T05:14:56.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612757,92,107,2023-11-16T05:16:39Z,6190000,False,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,627.0,,,,,6.0,4.0,2.0,,,,,,,,,,
629,PT03M20.00S,2023-11-16T05:15:08.0Z,4,REGULAR,3pt,Jump Shot,[],1631200,28.728646517739815,73.77450980392157,1610612757,95,107,2023-11-16T05:15:12Z,6200000,False,-119.0,218.0,1,left,K. Murray 24' 3PT  (5 PTS) (J. Grant 2 AST),"[1631200, 203924]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,24.79,Made,,5.0,J. Grant,203924.0,2.0,,,,,,,,,,,,,
631,PT03M00.00S,2023-11-16T05:15:29.1Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612739,95,107,2023-11-16T05:15:34Z,6220000,False,,,0,,M. Strus bad pass TURNOVER (5 TO),"[1629622, 1641739]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,5.0,Camara,1641739.0
632,PT03M00.00S,2023-11-16T05:15:29.1Z,4,REGULAR,steal,,[],1641739,,,1610612757,95,107,2023-11-16T05:15:30Z,6230000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
633,PT02M55.00S,2023-11-16T05:15:34.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630219,6.1268068331143235,49.754901960784316,1610612757,95,107,2023-11-16T05:15:40Z,6240000,False,1.0,5.0,1,left,MISS S. Mays running DUNK - blocked,"[1630219, 1628386]",1610612757.0,POR,running,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,,,,,,,,,Allen,1628386.0,,,
634,PT02M55.00S,2023-11-16T05:15:34.3Z,4,REGULAR,block,,[],1628386,,,1610612757,95,107,2023-11-16T05:15:36Z,6250000,False,,,0,,J. Allen BLOCK (3 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT02M52.00S,2023-11-16T05:15:37.3Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,95,107,2023-11-16T05:15:40Z,6260000,False,,,0,,E. Mobley REBOUND (Off:3 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,633.0,,,,,12.0,9.0,3.0,,,,,,,,,,
636,PT02M32.00S,2023-11-16T05:15:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,94.43166885676742,51.470588235294116,1610612739,95,109,2023-11-16T05:16:00Z,6270000,False,7.0,0.0,1,right,J. Allen driving Layup (11 PTS) (D. Wade 2 AST),"[1628386, 1629731]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.74,Made,,11.0,D. Wade,1629731.0,2.0,,,,,,,,,,,,,
638,PT02M32.00S,2023-11-16T05:16:00.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,95,109,2023-11-16T05:16:00Z,6290000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,out,[],1629028,,,1610612757,95,109,2023-11-16T05:17:23Z,6300000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,out,[],1630219,,,1610612757,95,109,2023-11-16T05:17:23Z,6310000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,out,[],203924,,,1610612757,95,109,2023-11-16T05:17:23Z,6320000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,95,109,2023-11-16T05:17:23Z,6330000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,95,109,2023-11-16T05:17:23Z,6340000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,in,[],1631123,,,1610612757,95,109,2023-11-16T05:17:23Z,6350000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612757.0,POR,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,in,[],1631303,,,1610612757,95,109,2023-11-16T05:17:23Z,6360000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M32.00S,2023-11-16T05:16:44.3Z,4,REGULAR,substitution,in,[],1630688,,,1610612757,95,109,2023-11-16T05:17:23Z,6370000,False,,,0,,SUB in: I. Wainright,[1630688],1610612757.0,POR,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M22.00S,2023-11-16T05:17:51.7Z,4,REGULAR,foul,offensive,[],1641712,,,1610612757,95,109,2023-11-16T05:18:00Z,6380000,False,,,0,,R. Rupert offensive FOUL (1 PF),"[1641712, 1629622]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,Strus,1629622.0,,,,,
649,PT02M22.00S,2023-11-16T05:17:51.7Z,4,REGULAR,turnover,offensive foul,[],1641712,,,1610612757,95,109,2023-11-16T05:17:51Z,6400000,False,,,0,,R. Rupert offensive foul TURNOVER (1 TO),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,,,,,,,1.0,,
650,PT02M08.00S,2023-11-16T05:18:11.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,78.9257555847569,9.803921568627452,1610612739,95,109,2023-11-16T05:18:16Z,6410000,False,-201.0,146.0,1,right,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
651,PT02M04.00S,2023-11-16T05:18:15.3Z,4,REGULAR,rebound,defensive,[],1631123,,,1610612757,95,109,2023-11-16T05:18:16Z,6420000,False,,,0,,J. Bouyea REBOUND (Off:0 Def:2),[1631123],1610612757.0,POR,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Left Center,,,650.0,,,,,2.0,2.0,0.0,,,,,,,,,,
652,PT01M57.00S,2023-11-16T05:18:22.1Z,4,REGULAR,3pt,Jump Shot,[],1631200,28.07161629434954,17.892156862745097,1610612757,95,109,2023-11-16T05:18:25Z,6430000,False,161.0,211.0,1,left,MISS K. Murray 26' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
653,PT01M54.00S,2023-11-16T05:18:25.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,95,109,2023-11-16T05:18:25Z,6440000,False,,,0,,J. Allen REBOUND (Off:1 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,652.0,,,,,8.0,7.0,1.0,,,,,,,,,,
654,PT01M38.00S,2023-11-16T05:18:40.8Z,4,REGULAR,3pt,Jump Shot,[],1627747,66.83639947437582,39.46078431372549,1610612739,95,109,2023-11-16T05:18:47Z,6450000,False,-53.0,259.0,1,right,MISS C. LeVert 26' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
655,PT01M36.00S,2023-11-16T05:18:42.8Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,95,109,2023-11-16T05:18:47Z,6460000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,654.0,,,,,2.0,2.0,0.0,,,,,,,,,,
656,PT01M30.00S,2023-11-16T05:18:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631123,5.338370565045992,47.05882352941176,1610612757,95,109,2023-11-16T05:18:57Z,6470000,False,15.0,-2.0,1,left,MISS J. Bouyea running Layup,[1631123],1610612757.0,POR,running,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
657,PT01M30.00S,2023-11-16T05:18:49.3Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,95,109,2023-11-16T05:18:57Z,6480000,False,,,0,,J. Allen REBOUND (Off:1 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,656.0,,,,,9.0,8.0,1.0,,,,,,,,,,
669,PT01M30.00S,2023-11-16T05:19:33.8Z,4,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,95,109,2023-11-16T05:21:00Z,6495000,False,,,0,,J. Allen bad pass out-of-bounds TURNOVER (3 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,,,,,,,,,,,201246.0,,,,,,,3.0,,
659,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,out,[],1629622,,,1610612757,95,109,2023-11-16T05:20:13Z,6500000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,out,[],1627747,,,1610612757,95,109,2023-11-16T05:20:13Z,6510000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,out,[],1630596,,,1610612757,95,109,2023-11-16T05:20:13Z,6520000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,out,[],1628386,,,1610612757,95,109,2023-11-16T05:20:13Z,6530000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,out,[],1629731,,,1610612757,95,109,2023-11-16T05:20:13Z,6540000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,in,[],1641734,,,1610612757,95,109,2023-11-16T05:20:13Z,6550000,False,,,0,,SUB in: E. Bates,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,in,[],202684,,,1610612757,95,109,2023-11-16T05:20:13Z,6560000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,in,[],1630241,,,1610612757,95,109,2023-11-16T05:20:13Z,6570000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,in,[],1641854,,,1610612757,95,109,2023-11-16T05:20:13Z,6580000,False,,,0,,SUB in: C. Porter,[1641854],1610612739.0,CLE,,,,Porter,C. Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M30.00S,2023-11-16T05:19:34.4Z,4,REGULAR,substitution,in,[],1627745,,,1610612757,95,109,2023-11-16T05:20:13Z,6590000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M20.00S,2023-11-16T05:19:40.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631200,18.478975032851512,93.87254901960785,1610612757,95,109,2023-11-16T05:23:58Z,6610000,False,-219.0,121.0,1,left,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
671,PT01M18.00S,2023-11-16T05:19:42.2Z,4,REGULAR,rebound,defensive,[],1641734,,,1610612739,95,109,2023-11-16T05:23:58Z,6620000,False,,,0,,E. Bates REBOUND (Off:0 Def:1),[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Left Center,,,670.0,,,,,1.0,1.0,0.0,,,,,,,,,,
672,PT00M54.50S,2023-11-16T05:19:54.8Z,4,REGULAR,turnover,bad pass,[],1641854,,,1610612739,95,109,2023-11-16T05:19:59Z,6630000,False,,,0,,C. Porter bad pass TURNOVER (2 TO),"[1641854, 1631200]",1610612739.0,CLE,,,,Porter,C. Porter,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,2.0,Murray,1631200.0
673,PT00M54.50S,2023-11-16T05:19:54.8Z,4,REGULAR,steal,,[],1631200,,,1610612757,95,109,2023-11-16T05:19:56Z,6640000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
674,PT00M41.30S,2023-11-16T05:20:08.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641712,27.677398160315374,81.86274509803921,1610612757,95,109,2023-11-16T05:20:18Z,6650000,False,-159.0,208.0,1,left,MISS R. Rupert 26' 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
675,PT00M38.60S,2023-11-16T05:20:11.6Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,95,109,2023-11-16T05:20:11Z,6660000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Left Center,,,674.0,,,,,1.0,1.0,0.0,,,,,,,,,,
676,PT00M15.50S,2023-11-16T05:20:36.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,95,109,2023-11-16T05:20:47Z,6670000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201246.0,,,,,,,,,
677,PT00M00.00S,2023-11-16T05:21:03.8Z,4,REGULAR,period,end,[],0,,,1610612757,95,109,2023-11-16T05:21:03Z,6680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M00.00S,2023-11-16T05:21:06.2Z,4,REGULAR,game,end,[],0,,,0,95,109,2023-11-16T05:21:06Z,6690000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
