actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
512,PT10M33.00S,2023-12-27T04:52:12.5Z,4,REGULAR,3pt,Jump Shot,[],1641871,33.590670170827856,49.01960784313725,1610612757,110,97,2023-12-27T04:52:22Z,5080000,False,5.0,263.0,1,left,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
513,PT10M30.00S,2023-12-27T04:52:15.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,110,97,2023-12-27T04:52:22Z,5090000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,512.0,,,,,,,,,,11.0,8.0,3.0,,,
514,PT10M21.00S,2023-12-27T04:52:24.6Z,4,REGULAR,3pt,Jump Shot,[],1628368,71.04139290407359,76.47058823529412,1610612758,110,100,2023-12-27T04:52:28Z,5100000,False,132.0,220.0,1,right,D. Fox 25' 3PT  (38 PTS) (C. Duarte 1 AST),"[1628368, 1630537]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,38.0,C. Duarte,1630537.0,1.0,,,,,,,,,,
516,PT10M02.00S,2023-12-27T04:52:43.3Z,4,REGULAR,3pt,Jump Shot,[],1641871,31.225361366622867,70.34313725490196,1610612757,113,100,2023-12-27T04:52:48Z,5120000,False,-102.0,241.0,1,left,D. Reath 26' 3PT  (21 PTS) (M. Thybulle 3 AST),"[1641871, 1629680]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,26.16,Made,,,,,21.0,M. Thybulle,1629680.0,3.0,,,,,,,,,,
518,PT09M54.00S,2023-12-27T04:52:54.1Z,4,REGULAR,foul,personal,[],1629680,,,1610612758,113,100,2023-12-27T04:53:08Z,5140000,False,,,0,,M. Thybulle personal FOUL (2 PF),"[1629680, 1628368]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,202041.0,,,,,2.0,0.0,Fox,1628368.0,,,,,,
520,PT09M47.00S,2023-12-27T04:53:35.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,69.07030223390277,30.392156862745097,1610612758,113,100,2023-12-27T04:53:40Z,5160000,False,-98.0,238.0,1,right,MISS D. Fox 25' step back 3PT - blocked,"[1628368, 1629680]",1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.76,Missed,Thybulle,1629680.0,,,,,,,,,,,,,,,,
521,PT09M47.00S,2023-12-27T04:53:35.4Z,4,REGULAR,block,,[],1629680,,,1610612758,113,100,2023-12-27T04:53:37Z,5170000,False,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
522,PT09M44.00S,2023-12-27T04:53:38.4Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,113,100,2023-12-27T04:53:40Z,5180000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,520.0,,,,,,,,,,3.0,3.0,0.0,,,
523,PT09M38.00S,2023-12-27T04:53:44.3Z,4,REGULAR,3pt,Jump Shot,[],1630703,28.86005256241787,20.34313725490196,1610612757,113,100,2023-12-27T04:56:07Z,5190000,False,148.0,219.0,1,left,MISS S. Henderson 26' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,26.43,Missed,,,,,,,,,,,,,,,,,,
524,PT09M34.00S,2023-12-27T04:53:48.3Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,113,100,2023-12-27T04:54:21Z,5200000,False,,,0,,D. Reath REBOUND (Off:2 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,,,,,523.0,,,,,,,,,,5.0,3.0,2.0,,,
525,PT09M34.00S,2023-12-27T04:53:50.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641871,5.590000152587891,50.0,1610612757,115,100,2023-12-27T04:54:25Z,5210000,False,0.0,0.0,1,left,D. Reath tip Layup (23 PTS),[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,23.0,,,,,,,,,,,,,
526,PT09M34.00S,2023-12-27T04:53:54.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,115,100,2023-12-27T04:53:54Z,5220000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M16.00S,2023-12-27T04:57:12.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.9862023653088,47.794117647058826,1610612758,115,102,2023-12-27T04:57:18Z,5230000,False,-11.0,13.0,1,right,D. Sabonis driving reverse Layup (32 PTS),[1627734],1610612758.0,SAC,driving reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,32.0,,,,,,,,,,,,,
528,PT09M03.00S,2023-12-27T04:57:27.1Z,4,REGULAR,3pt,Jump Shot,[],1629014,6.389618922470433,4.6568627450980395,1610612757,115,102,2023-12-27T04:57:31Z,5240000,False,227.0,8.0,1,left,MISS A. Simons 3PT - blocked,"[1629014, 1628368]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,22.68,Missed,Fox,1628368.0,,,,,,,,,,,,,,,,
529,PT09M03.00S,2023-12-27T04:57:27.1Z,4,REGULAR,block,,[],1628368,,,1610612757,115,102,2023-12-27T04:57:35Z,5250000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
530,PT09M03.00S,2023-12-27T04:57:27.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,115,102,2023-12-27T04:57:31Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,,,528.0,,,,,,,,,,,,,,,
532,PT08M57.00S,2023-12-27T04:57:55.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,15.193823915900131,3.1862745098039214,1610612757,115,102,2023-12-27T04:58:03Z,5280000,False,234.0,90.0,1,left,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right,25.09,Missed,,,,,,,,,,,,,,,,,,
533,PT08M54.00S,2023-12-27T04:57:57.9Z,4,REGULAR,rebound,offensive,[],1630703,,,1610612757,115,102,2023-12-27T04:57:57Z,5290000,False,,,0,,S. Henderson REBOUND (Off:1 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right,,,,,532.0,,,,,,,,,,1.0,0.0,1.0,,,
534,PT08M51.00S,2023-12-27T04:58:01.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631133,6.915243101182654,51.71568627450981,1610612757,115,102,2023-12-27T04:58:07Z,5300000,False,-9.0,13.0,1,left,MISS J. Walker Hook - blocked,"[1631133, 1626168]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.52,Missed,Lyles,1626168.0,,,,,,,,,,,,,,,,
535,PT08M51.00S,2023-12-27T04:58:01.2Z,4,REGULAR,block,,[],1626168,,,1610612757,115,102,2023-12-27T04:58:03Z,5310000,False,,,0,,T. Lyles BLOCK (2 BLK),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
536,PT08M51.00S,2023-12-27T04:58:01.2Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,115,102,2023-12-27T04:58:07Z,5320000,False,,,0,,D. Reath REBOUND (Off:3 Def:3),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,534.0,,,,,,,,,,6.0,3.0,3.0,,,
537,PT08M50.00S,2023-12-27T04:58:06.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641871,5.590000152587891,50.0,1610612757,115,102,2023-12-27T04:58:16Z,5330000,False,0.0,0.0,1,left,MISS D. Reath tip Layup,[1641871],1610612757.0,POR,tip,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
538,PT08M50.00S,2023-12-27T04:58:06.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,115,102,2023-12-27T04:58:16Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,537.0,,,,,,,,,,,,,,,
540,PT08M40.00S,2023-12-27T04:58:32.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,6.389618922470433,40.19607843137255,1610612757,115,102,2023-12-27T05:01:32Z,5360000,False,49.0,8.0,1,left,MISS A. Simons driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
541,PT08M38.00S,2023-12-27T04:58:34.0Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612758,115,102,2023-12-27T04:58:38Z,5370000,False,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),0-8 Center,,,,,540.0,,,,,,,,,,2.0,2.0,0.0,,,
542,PT08M33.00S,2023-12-27T04:58:39.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,71.96123521681997,19.852941176470587,1610612758,115,105,2023-12-27T04:58:44Z,5380000,False,-151.0,211.0,1,right,D. Fox 25' 3PT running pullup (41 PTS),[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,41.0,,,,,,,,,,,,,
543,PT08M16.00S,2023-12-27T04:58:55.8Z,4,REGULAR,3pt,Jump Shot,[],1629014,26.888961892247043,79.16666666666666,1610612757,118,105,2023-12-27T04:59:00Z,5390000,False,-146.0,200.0,1,left,A. Simons 24' 3PT step back (27 PTS) (S. Henderson 11 AST),"[1629014, 1630703]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.77,Made,,,,,27.0,S. Henderson,1630703.0,11.0,,,,,,,,,,
545,PT08M01.00S,2023-12-27T04:59:15.1Z,4,REGULAR,foul,personal,[],1629680,,,1610612758,118,105,2023-12-27T04:59:42Z,5410000,False,,,0,,M. Thybulle personal FOUL (3 PF),"[1629680, 1627734]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,1199.0,,,,,3.0,0.0,Sabonis,1627734.0,,,,,,
547,PT08M01.00S,2023-12-27T04:59:27.1Z,4,REGULAR,substitution,out,[],1630703,,,1610612758,118,105,2023-12-27T04:59:33Z,5430000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M01.00S,2023-12-27T04:59:27.1Z,4,REGULAR,substitution,out,[],1631133,,,1610612758,118,105,2023-12-27T04:59:33Z,5440000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M01.00S,2023-12-27T04:59:27.1Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,118,105,2023-12-27T04:59:33Z,5450000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M01.00S,2023-12-27T04:59:27.1Z,4,REGULAR,substitution,in,[],1627763,,,1610612758,118,105,2023-12-27T04:59:33Z,5460000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M01.00S,2023-12-27T04:59:27.1Z,4,REGULAR,substitution,in,[],203924,,,1610612758,118,105,2023-12-27T04:59:33Z,5470000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M01.00S,2023-12-27T04:59:27.1Z,4,REGULAR,substitution,in,[],203084,,,1610612758,118,105,2023-12-27T04:59:33Z,5480000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M54.00S,2023-12-27T04:59:52.4Z,4,REGULAR,3pt,Jump Shot,[],203084,90.09526938239159,94.85294117647058,1610612758,118,105,2023-12-27T04:59:58Z,5490000,False,224.0,41.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
554,PT07M48.00S,2023-12-27T04:59:58.4Z,4,REGULAR,rebound,offensive,[],1631099,,,1610612758,118,105,2023-12-27T04:59:58Z,5500000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,553.0,,,,,,,,,,3.0,2.0,1.0,,,
555,PT07M40.00S,2023-12-27T05:00:05.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,81.2910643889619,93.13725490196079,1610612758,118,105,2023-12-27T05:00:11Z,5510000,False,216.0,123.0,1,right,MISS D. Fox 24' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
556,PT07M39.00S,2023-12-27T05:00:06.5Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612757,118,105,2023-12-27T05:00:11Z,5520000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,555.0,,,,,,,,,,3.0,3.0,0.0,,,
557,PT07M28.00S,2023-12-27T05:00:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,5.469776609724048,48.529411764705884,1610612757,118,105,2023-12-27T05:00:23Z,5530000,False,7.0,-1.0,1,left,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
558,PT07M27.00S,2023-12-27T05:00:18.9Z,4,REGULAR,rebound,defensive,[],1630537,,,1610612758,118,105,2023-12-27T05:00:23Z,5540000,False,,,0,,C. Duarte REBOUND (Off:0 Def:3),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,557.0,,,,,,,,,,3.0,3.0,0.0,,,
559,PT07M20.00S,2023-12-27T05:00:26.7Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,118,105,2023-12-27T05:00:31Z,5550000,False,,,0,,D. Fox bad pass TURNOVER (5 TO),"[1628368, 1629014]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,5.0,Simons,1629014.0
560,PT07M20.00S,2023-12-27T05:00:26.7Z,4,REGULAR,steal,,[],1629014,,,1610612757,118,105,2023-12-27T05:00:28Z,5560000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
561,PT07M15.00S,2023-12-27T05:00:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629014,5.863994743758213,53.18627450980392,1610612757,118,105,2023-12-27T05:00:35Z,5570000,False,-16.0,3.0,1,left,MISS A. Simons running Layup,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
563,PT07M12.00S,2023-12-27T05:00:33.9Z,4,REGULAR,rebound,defensive,[],1631099,,,1610612758,118,105,2023-12-27T05:00:35Z,5590000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,561.0,,,,,,,,,,4.0,3.0,1.0,,,
564,PT07M06.00S,2023-12-27T05:00:49.9Z,4,REGULAR,foul,personal,[],1641871,,,1610612758,118,105,2023-12-27T05:01:12Z,5600000,False,,,0,,D. Reath personal FOUL (2 PF),"[1641871, 1627734]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,24+ Center,,,,,,202041.0,,,,,2.0,0.0,Sabonis,1627734.0,,,,,,
567,PT06M53.00S,2023-12-27T05:01:43.2Z,4,REGULAR,3pt,Jump Shot,[],1628368,66.83639947437582,63.48039215686274,1610612758,118,105,2023-12-27T05:01:49Z,5630000,False,67.0,259.0,1,right,MISS D. Fox 26' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
568,PT06M50.00S,2023-12-27T05:01:46.2Z,4,REGULAR,rebound,defensive,[],1641871,,,1610612757,118,105,2023-12-27T05:01:49Z,5640000,False,,,0,,D. Reath REBOUND (Off:3 Def:4),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,,,567.0,,,,,,,,,,7.0,4.0,3.0,,,
569,PT06M35.00S,2023-12-27T05:02:01.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641871,7.966491458607096,45.34313725490196,1610612757,120,105,2023-12-27T05:02:05Z,5650000,False,23.0,22.0,1,left,D. Reath turnaround Hook (25 PTS) (J. Grant 2 AST),"[1641871, 203924]",1610612757.0,POR,turnaround,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,25.0,J. Grant,203924.0,2.0,,,,,,,,,,
572,PT06M14.00S,2023-12-27T05:02:39.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,92.46057818659659,44.85294117647059,1610612758,120,105,2023-12-27T05:02:44Z,5680000,False,-26.0,18.0,1,right,MISS D. Sabonis driving DUNK,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
573,PT06M12.00S,2023-12-27T05:02:41.9Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612757,120,105,2023-12-27T05:02:44Z,5690000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,572.0,,,,,,,,,,4.0,4.0,0.0,,,
574,PT05M58.00S,2023-12-27T05:02:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,9.674770039421814,49.01960784313725,1610612757,122,105,2023-12-27T05:02:59Z,5700000,False,5.0,38.0,1,left,A. Simons driving floating Jump Shot (29 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,3.87,Made,,,,,29.0,,,,,,,,,,,,,
575,PT05M58.00S,2023-12-27T05:03:01.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,122,105,2023-12-27T05:03:01Z,5710000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M58.00S,2023-12-27T05:04:23.5Z,4,REGULAR,substitution,out,[],1630537,,,1610612758,122,105,2023-12-27T05:05:50Z,5720000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M58.00S,2023-12-27T05:04:23.5Z,4,REGULAR,substitution,in,[],1628370,,,1610612758,122,105,2023-12-27T05:05:50Z,5730000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M43.00S,2023-12-27T05:06:05.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631099,94.1688567674113,47.30392156862745,1610612758,122,107,2023-12-27T05:06:11Z,5740000,False,-13.0,2.0,1,right,K. Murray cutting DUNK (5 PTS) (D. Fox 3 AST),"[1631099, 1628368]",1610612758.0,SAC,cutting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,5.0,D. Fox,1628368.0,3.0,,,,,,,,,,
580,PT05M29.00S,2023-12-27T05:06:18.8Z,4,REGULAR,3pt,Jump Shot,[],1627763,18.610381077529567,94.11764705882352,1610612757,125,107,2023-12-27T05:06:23Z,5760000,False,-221.0,122.0,1,left,M. Brogdon 25' 3PT pullup (19 PTS),[1627763],1610612757.0,POR,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.23,Made,,,,,19.0,,,,,,,,,,,,,
581,PT05M18.00S,2023-12-27T05:06:33.8Z,4,REGULAR,foul,personal,[],1641871,,,1610612758,125,107,2023-12-27T05:06:49Z,5770000,False,,,0,,D. Reath personal FOUL (3 PF),"[1641871, 1627734]",1610612757.0,POR,,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1199.0,,,,,3.0,0.0,Sabonis,1627734.0,,,,,,
583,PT05M11.00S,2023-12-27T05:07:06.9Z,4,REGULAR,turnover,traveling,[],203084,,,1610612758,125,107,2023-12-27T05:07:12Z,5790000,False,,,0,,H. Barnes traveling TURNOVER (2 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Right,,,,,,1204.0,,,,,,,,,,,,2.0,,
584,PT05M01.00S,2023-12-27T05:07:26.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,28.728646517739815,76.47058823529412,1610612757,125,107,2023-12-27T05:07:33Z,5800000,False,-132.0,218.0,1,left,MISS M. Brogdon 25' step back 3PT,[1627763],1610612757.0,POR,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
585,PT04M57.00S,2023-12-27T05:07:30.3Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,125,107,2023-12-27T05:07:33Z,5810000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,584.0,,,,,,,,,,12.0,9.0,3.0,,,
586,PT04M49.00S,2023-12-27T05:07:37.0Z,4,REGULAR,3pt,Jump Shot,[],1631099,86.15308804204993,95.58823529411765,1610612758,125,107,2023-12-27T05:07:41Z,5820000,False,228.0,78.0,1,right,MISS K. Murray 24' step back 3PT,[1631099],1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.08,Missed,,,,,,,,,,,,,,,,,,
587,PT04M47.00S,2023-12-27T05:07:39.0Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,125,107,2023-12-27T05:07:41Z,5830000,False,,,0,,A. Simons REBOUND (Off:0 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,586.0,,,,,,,,,,4.0,4.0,0.0,,,
588,PT04M26.00S,2023-12-27T05:08:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,6.389618922470433,54.41176470588235,1610612757,125,107,2023-12-27T05:08:10Z,5840000,False,-22.0,8.0,1,left,MISS J. Grant driving floating bank Shot,[203924],1610612757.0,POR,driving floating bank,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
589,PT04M24.00S,2023-12-27T05:08:03.3Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612757,125,107,2023-12-27T05:08:10Z,5850000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,588.0,,,,,,,,,,4.0,3.0,1.0,,,
590,PT04M21.00S,2023-12-27T05:08:05.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203924,5.601182654402102,49.754901960784316,1610612757,127,107,2023-12-27T05:08:13Z,5860000,False,1.0,0.0,1,left,J. Grant DUNK (13 PTS) (M. Thybulle 4 AST),"[203924, 1629680]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,13.0,M. Thybulle,1629680.0,4.0,,,,,,,,,,
592,PT04M12.00S,2023-12-27T05:08:14.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.97043363994744,39.46078431372549,1610612758,127,109,2023-12-27T05:12:14Z,5880000,False,-53.0,89.0,1,right,D. Fox 10' pullup Jump Shot (43 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,10.33,Made,,,,,43.0,,,,,,,,,,,,,
593,PT03M51.00S,2023-12-27T05:08:35.3Z,4,REGULAR,3pt,Jump Shot,[],1629014,28.597240473061763,75.98039215686273,1610612757,127,109,2023-12-27T05:08:39Z,5890000,False,-130.0,216.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
594,PT03M49.00S,2023-12-27T05:08:37.3Z,4,REGULAR,rebound,offensive,[],1641871,,,1610612757,127,109,2023-12-27T05:08:39Z,5900000,False,,,0,,D. Reath REBOUND (Off:4 Def:4),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,,,,,593.0,,,,,,,,,,8.0,4.0,4.0,,,
595,PT03M47.00S,2023-12-27T05:08:40.0Z,4,REGULAR,turnover,lost ball,[],1641871,,,1610612757,127,109,2023-12-27T05:08:44Z,5910000,False,,,0,,D. Reath lost ball TURNOVER (1 TO),"[1641871, 1628368]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Fox,1628368.0
