actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
343,PT11M01.00S,2024-02-14T04:23:09.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203497,,,1610612750,51,60,2024-02-14T04:23:31Z,3370000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
344,PT10M59.00S,2024-02-14T04:23:11.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,51,60,2024-02-14T04:23:31Z,3380000,False,,,0,,D. Ayton REBOUND (Off:0 Def:9),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,343.0,,,9.0,9.0,0.0
345,PT10M40.00S,2024-02-14T04:23:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,92.72339027595268,43.872549019607845,1610612757,51,60,2024-02-14T04:23:52Z,3390000,False,-31.0,16.0,1,right,MISS T. Camara cutting Layup,[1641739],1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
346,PT10M38.00S,2024-02-14T04:23:49.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,51,60,2024-02-14T04:23:52Z,3400000,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,345.0,,,9.0,7.0,2.0
347,PT10M31.00S,2024-02-14T04:24:00.6Z,3,REGULAR,foul,personal,[],1641739,,,1610612750,51,60,2024-02-14T04:24:05Z,3410000,False,,,0,,T. Camara personal FOUL (4 PF),"[1641739, 203497]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left Center,,,,,,,202058.0,4.0,0.0,Gobert,203497.0,,,,,,,,,
349,PT10M31.00S,2024-02-14T04:24:14.4Z,3,REGULAR,substitution,out,[],1641739,,,1610612750,51,60,2024-02-14T04:24:17Z,3430000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT10M31.00S,2024-02-14T04:24:14.4Z,3,REGULAR,substitution,in,[],1630703,,,1610612750,51,60,2024-02-14T04:24:17Z,3440000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT10M20.00S,2024-02-14T04:24:38.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,6.521024967148489,64.2156862745098,1610612750,51,60,2024-02-14T04:24:42Z,3450000,False,-71.0,9.0,1,left,MISS A. Edwards 7' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
352,PT10M18.00S,2024-02-14T04:24:40.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,51,60,2024-02-14T04:24:42Z,3460000,False,,,0,,D. Ayton REBOUND (Off:0 Def:10),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,351.0,,,10.0,10.0,0.0
353,PT10M13.00S,2024-02-14T04:24:45.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,88.78120893561103,2.941176470588235,1610612757,54,60,2024-02-14T04:24:52Z,3470000,False,-235.0,53.0,1,right,A. Simons 24' 3PT running (15 PTS) (J. Grant 4 AST),"[1629014, 203924]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,24.12,Made,15.0,J. Grant,203924.0,4.0,,,,,,,,,,,,,,
355,PT09M53.00S,2024-02-14T04:25:05.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,9.280551905387648,38.23529411764706,1610612750,54,62,2024-02-14T04:25:10Z,3490000,False,59.0,35.0,1,left,A. Edwards 6' driving floating bank Jump Shot (25 PTS),[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,25.0,,,,,,,,,,,,,,,,,
356,PT09M37.00S,2024-02-14T04:25:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,94.69448094612353,45.83333333333333,1610612757,54,62,2024-02-14T04:25:26Z,3500000,False,-21.0,-3.0,1,right,MISS M. Thybulle driving Layup,[1629680],1610612757.0,POR,driving,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
357,PT09M36.00S,2024-02-14T04:25:21.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,54,62,2024-02-14T04:25:26Z,3510000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,356.0,,,2.0,2.0,0.0
358,PT09M26.00S,2024-02-14T04:25:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630183,8.09789750328515,5.147058823529411,1610612750,54,62,2024-02-14T04:25:37Z,3520000,False,224.0,24.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
359,PT09M23.00S,2024-02-14T04:25:35.5Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,54,62,2024-02-14T04:25:37Z,3530000,False,,,0,,D. Ayton REBOUND (Off:0 Def:11),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,358.0,,,11.0,11.0,0.0
360,PT09M16.00S,2024-02-14T04:25:42.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629014,88.78120893561103,49.01960784313725,1610612757,54,62,2024-02-14T04:25:47Z,3540000,False,-5.0,53.0,1,right,MISS A. Simons driving Hook,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
361,PT09M15.00S,2024-02-14T04:25:43.3Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612757,54,62,2024-02-14T04:25:47Z,3550000,False,,,0,,D. Ayton REBOUND (Off:1 Def:11),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,360.0,,,12.0,11.0,1.0
362,PT09M15.00S,2024-02-14T04:25:44.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,93.38042049934296,47.05882352941176,1610612757,56,62,2024-02-14T04:25:51Z,3560000,False,-15.0,10.0,1,right,D. Ayton putback Layup (12 PTS),[1629028],1610612757.0,POR,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.76,Made,12.0,,,,,,,,,,,,,,,,,
363,PT08M51.00S,2024-02-14T04:26:06.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,24.78646517739816,12.009803921568627,1610612750,56,62,2024-02-14T04:26:11Z,3570000,False,190.0,180.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
364,PT08M48.00S,2024-02-14T04:26:09.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,56,62,2024-02-14T04:26:11Z,3580000,False,,,0,,D. Ayton REBOUND (Off:1 Def:12),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,363.0,,,13.0,12.0,1.0
366,PT08M45.00S,2024-02-14T04:26:33.4Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612757,56,62,2024-02-14T04:26:38Z,3600000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Henderson 2 FT),"[201144, 1630703]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,1.0,0.0,Henderson,1630703.0,,,,,,,,,
368,PT08M45.00S,2024-02-14T04:26:53.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,57,62,2024-02-14T04:26:53Z,3620000,False,,,0,,S. Henderson Free Throw 1 of 2 (10 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
369,PT08M45.00S,2024-02-14T04:26:53.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,58,62,2024-02-14T04:28:49Z,3630000,False,,,0,,S. Henderson Free Throw 2 of 2 (11 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
370,PT08M30.00S,2024-02-14T04:27:25.3Z,3,REGULAR,foul,offensive,[],203497,,,1610612750,58,62,2024-02-14T04:27:28Z,3640000,False,,,0,,R. Gobert offensive FOUL (2 PF),"[203497, 1630703]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,,,,,2003.0,2.0,0.0,Henderson,1630703.0,,,,,,,,,
372,PT08M30.00S,2024-02-14T04:27:25.3Z,3,REGULAR,turnover,offensive foul,[],203497,,,1610612750,58,62,2024-02-14T04:27:25Z,3660000,False,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,,,,,2003.0,,,,,1.0,,,,,,,,
373,PT08M16.00S,2024-02-14T04:27:50.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629028,93.24901445466492,49.754901960784316,1610612757,60,62,2024-02-14T04:28:02Z,3670000,False,-1.0,11.0,1,right,D. Ayton driving DUNK (14 PTS) (A. Simons 4 AST),"[1629028, 1629014]",1610612757.0,POR,driving,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.11,Made,14.0,A. Simons,1629014.0,4.0,,,,,,,,,,,,,,
375,PT08M15.00S,2024-02-14T04:27:54.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,60,62,2024-02-14T04:27:54Z,3690000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M03.00S,2024-02-14T04:31:03.7Z,3,REGULAR,foul,personal,[],203924,,,1610612750,60,62,2024-02-14T04:31:09Z,3700000,False,,,0,,J. Grant personal FOUL (3 PF),"[203924, 1626157]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,3.0,0.0,Towns,1626157.0,,,,,,,,,
378,PT07M52.00S,2024-02-14T04:31:33.3Z,3,REGULAR,2pt,Jump Shot,[],201144,10.5946123521682,73.0392156862745,1610612750,60,62,2024-02-14T04:31:40Z,3720000,False,-115.0,47.0,1,left,MISS M. Conley 12' pullup Shot,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,12.45,Missed,,,,,,,,,,,,,,,,,,
379,PT07M50.00S,2024-02-14T04:31:35.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,60,62,2024-02-14T04:31:40Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,378.0,,,,,
381,PT07M46.00S,2024-02-14T04:31:53.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,5.863994743758213,48.28431372549019,1610612750,60,64,2024-02-14T04:31:58Z,3750000,False,9.0,3.0,1,left,R. Gobert cutting DUNK (13 PTS) (K. Towns 1 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.9,Made,13.0,K. Towns,1626157.0,1.0,,,,,,,,,,,,,,
383,PT07M28.00S,2024-02-14T04:32:12.0Z,3,REGULAR,2pt,Jump Shot,[],1629014,71.04139290407359,48.77450980392157,1610612757,60,64,2024-02-14T04:32:16Z,3770000,False,-6.0,220.0,1,right,MISS A. Simons 21' Jump Shot,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,21.98,Missed,,,,,,,,,,,,,,,,,,
384,PT07M26.00S,2024-02-14T04:32:14.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,60,64,2024-02-14T04:32:16Z,3780000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,383.0,,,3.0,3.0,0.0
385,PT07M11.00S,2024-02-14T04:32:28.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,6.258212877792378,58.08823529411765,1610612750,60,64,2024-02-14T04:32:32Z,3790000,False,-40.0,6.0,1,left,MISS A. Edwards driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
386,PT07M11.00S,2024-02-14T04:32:28.0Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,60,64,2024-02-14T04:32:32Z,3800000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,385.0,,,10.0,7.0,3.0
387,PT07M09.00S,2024-02-14T04:32:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.652431011826544,49.01960784313725,1610612750,60,66,2024-02-14T04:32:37Z,3810000,False,5.0,10.0,1,left,R. Gobert putback Layup (15 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.11,Made,15.0,,,,,,,,,,,,,,,,,
388,PT07M01.00S,2024-02-14T04:32:38.5Z,3,REGULAR,2pt,Jump Shot,[],203924,85.10183968462549,82.1078431372549,1610612757,62,66,2024-02-14T04:32:43Z,3820000,False,161.0,88.0,1,right,J. Grant 18' pullup Jump Shot (4 PTS) (S. Henderson 2 AST),"[203924, 1630703]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right,18.28,Made,4.0,S. Henderson,1630703.0,2.0,,,,,,,,,,,,,,
389,PT06M39.00S,2024-02-14T04:32:59.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,12.828515111695138,94.85294117647058,1610612750,62,69,2024-02-14T04:33:03Z,3830000,False,-224.0,68.0,1,left,K. Towns 3PT  (7 PTS) (M. Conley 4 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,23.44,Made,7.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,,
391,PT06M25.00S,2024-02-14T04:33:14.7Z,3,REGULAR,3pt,Jump Shot,[],203924,81.553876478318,91.91176470588235,1610612757,62,69,2024-02-14T04:33:18Z,3850000,False,210.0,121.0,1,right,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,24.2,Missed,,,,,,,,,,,,,,,,,,
392,PT06M22.00S,2024-02-14T04:33:17.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,62,69,2024-02-14T04:33:18Z,3860000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,391.0,,,3.0,3.0,0.0
393,PT06M15.00S,2024-02-14T04:33:24.3Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630162,5.995400788436268,50.73529411764706,1610612750,62,69,2024-02-14T04:35:42Z,3870000,False,-4.0,4.0,1,left,MISS A. Edwards driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,,
394,PT06M12.00S,2024-02-14T04:33:27.3Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,62,69,2024-02-14T04:33:29Z,3880000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,393.0,,,4.0,3.0,1.0
395,PT06M12.00S,2024-02-14T04:33:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,5.590000152587891,50.0,1610612750,62,69,2024-02-14T04:33:26Z,3890000,False,0.0,0.0,1,left,MISS K. Towns tip Layup,[1626157],1610612750.0,MIN,tip,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
396,PT06M12.00S,2024-02-14T04:33:27.5Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,62,69,2024-02-14T04:33:27Z,3900000,False,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,395.0,,,2.0,1.0,1.0
397,PT06M11.00S,2024-02-14T04:33:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203924,92.9862023653088,52.69607843137255,1610612757,62,69,2024-02-14T04:33:44Z,3910000,False,13.0,13.0,1,right,MISS J. Grant running Layup - blocked,"[203924, 201144]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,Conley,201144.0,,,
398,PT06M11.00S,2024-02-14T04:33:32.5Z,3,REGULAR,block,,[],201144,,,1610612757,62,69,2024-02-14T04:33:34Z,3920000,False,,,0,,M. Conley BLOCK (3 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT06M11.00S,2024-02-14T04:33:32.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,62,69,2024-02-14T04:33:44Z,3930000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,397.0,,,,,
401,PT06M11.00S,2024-02-14T04:33:36.5Z,3,REGULAR,substitution,out,[],201144,,,1610612757,62,69,2024-02-14T04:33:45Z,3950000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M11.00S,2024-02-14T04:33:36.5Z,3,REGULAR,substitution,in,[],1628420,,,1610612757,62,69,2024-02-14T04:33:45Z,3960000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M02.00S,2024-02-14T04:34:14.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203924,87.86136662286465,41.66666666666667,1610612757,62,69,2024-02-14T04:34:18Z,3970000,False,-42.0,62.0,1,right,MISS J. Grant 7' driving floating Shot,[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
404,PT06M00.00S,2024-02-14T04:34:16.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,62,69,2024-02-14T04:34:16Z,3980000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,403.0,,,4.0,4.0,0.0
405,PT05M55.00S,2024-02-14T04:34:21.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,27.94021024967148,21.07843137254902,1610612750,62,72,2024-02-14T04:34:30Z,3990000,False,145.0,210.0,1,left,A. Edwards 25' 3PT running pullup (28 PTS),[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.51,Made,28.0,,,,,,,,,,,,,,,,,
406,PT05M54.00S,2024-02-14T04:34:29.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,62,72,2024-02-14T04:34:29Z,4000000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M54.00S,2024-02-14T04:36:12.9Z,3,REGULAR,substitution,out,[],1629680,,,1610612757,62,72,2024-02-14T04:37:16Z,4010000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M54.00S,2024-02-14T04:36:12.9Z,3,REGULAR,substitution,in,[],1630625,,,1610612757,62,72,2024-02-14T04:37:16Z,4020000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M39.00S,2024-02-14T04:37:41.8Z,3,REGULAR,3pt,Jump Shot,[],1629014,75.50919842312747,86.27450980392157,1610612757,65,72,2024-02-14T04:37:46Z,4030000,False,181.0,178.0,1,right,A. Simons 25' 3PT  (18 PTS) (S. Henderson 3 AST),"[1629014, 1630703]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.39,Made,18.0,S. Henderson,1630703.0,3.0,,,,,,,,,,,,,,
412,PT05M12.00S,2024-02-14T04:38:08.4Z,3,REGULAR,3pt,Jump Shot,[],1630183,7.046649145860711,95.83333333333334,1610612750,65,72,2024-02-14T04:38:12Z,4050000,False,-229.0,14.0,1,left,MISS J. McDaniels step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
413,PT05M10.00S,2024-02-14T04:38:10.1Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,65,72,2024-02-14T04:38:10Z,4060000,False,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,412.0,,,3.0,3.0,0.0
414,PT05M05.00S,2024-02-14T04:38:14.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203924,92.32917214191852,94.85294117647058,1610612757,68,72,2024-02-14T04:38:22Z,4070000,False,224.0,20.0,1,right,J. Grant 3PT running (7 PTS) (A. Simons 5 AST),"[203924, 1629014]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.52,Made,7.0,A. Simons,1629014.0,5.0,,,,,,,,,,,,,,
416,PT04M53.00S,2024-02-14T04:38:27.5Z,3,REGULAR,2pt,Jump Shot,[],1630162,18.74178712220762,17.647058823529413,1610612750,68,72,2024-02-14T04:38:32Z,4090000,False,162.0,124.0,1,left,MISS A. Edwards 20' pullup bank Shot,[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,20.37,Missed,,,,,,,,,,,,,,,,,,
417,PT04M50.00S,2024-02-14T04:38:30.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,68,72,2024-02-14T04:41:28Z,4100000,False,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,416.0,,,11.0,7.0,4.0
418,PT04M48.00S,2024-02-14T04:38:32.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630183,9.017739816031538,71.32352941176471,1610612750,68,72,2024-02-14T04:38:38Z,4110000,False,-107.0,32.0,1,left,MISS J. McDaniels 11' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,11.14,Missed,,,,,,,,,,,,,,,,,,
419,PT04M47.00S,2024-02-14T04:38:33.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,68,72,2024-02-14T04:38:38Z,4120000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,418.0,,,,,
421,PT04M47.00S,2024-02-14T04:38:37.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612757,68,72,2024-02-14T04:38:42Z,4140000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M47.00S,2024-02-14T04:38:37.7Z,3,REGULAR,substitution,in,[],1629638,,,1610612757,68,72,2024-02-14T04:38:42Z,4150000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M30.00S,2024-02-14T04:39:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,86.15308804204993,38.48039215686275,1610612757,70,72,2024-02-14T04:41:52Z,4160000,False,-58.0,78.0,1,right,D. Ayton 9' fadeaway Jump Shot (16 PTS) (S. Henderson 4 AST),"[1629028, 1630703]",1610612757.0,POR,fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Left,9.67,Made,16.0,S. Henderson,1630703.0,4.0,,,,,,,,,,,,,,
425,PT04M11.00S,2024-02-14T04:39:21.7Z,3,REGULAR,foul,personal,['2freethrow'],1630703,,,1610612750,70,72,2024-02-14T04:39:29Z,4180000,False,,,0,,S. Henderson shooting personal FOUL (2 PF) (Gobert 2 FT),"[1630703, 203497]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
427,PT04M11.00S,2024-02-14T04:39:51.3Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,70,73,2024-02-14T04:40:15Z,4200000,False,,,0,,R. Gobert Free Throw 1 of 2 (16 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
428,PT04M11.00S,2024-02-14T04:39:51.3Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,70,73,2024-02-14T04:40:15Z,4210000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
