actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
329,PT09M07.00S,2024-02-26T03:20:20.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,5.206964520367937,50.98039215686274,1610612766,40,55,2024-02-26T03:20:26Z,3200000,False,-5.0,-4.0,1,left,N. Richards cutting DUNK (8 PTS) (C. Martin 3 AST),"[1630208, 1628998]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,0.61,Made,8.0,,,,,,,,,,,C. Martin,1628998.0,3.0
332,PT08M43.00S,2024-02-26T03:20:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.40932982917214,48.529411764705884,1610612757,40,55,2024-02-26T03:21:00Z,3230000,False,-7.0,28.0,1,right,MISS A. Simons driving finger roll Layup - blocked,"[1629014, 1630208]",1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,2.93,Missed,,,,,,,,,,Richards,1630208.0,,,
333,PT08M43.00S,2024-02-26T03:20:56.8Z,3,REGULAR,block,,[],1630208,,,1610612757,40,55,2024-02-26T03:20:59Z,3240000,False,,,0,,N. Richards BLOCK (3 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT08M40.00S,2024-02-26T03:20:59.8Z,3,REGULAR,rebound,offensive,[],1641739,,,1610612757,40,55,2024-02-26T03:21:00Z,3250000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,332.0,3.0,1.0,2.0,,,,,
335,PT08M40.00S,2024-02-26T03:21:01.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612757,40,55,2024-02-26T03:21:08Z,3260000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,1148.0,,,,,,,,,,,,,,,,,,,
336,PT08M16.00S,2024-02-26T03:21:36.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628970,5.863994743758213,15.441176470588236,1610612766,40,55,2024-02-26T03:25:02Z,3270000,False,173.0,3.0,1,left,MISS M. Bridges 17' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right,,,,,17.28,Missed,,,,,,,,,,,,,,
337,PT08M16.00S,2024-02-26T03:21:39.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,40,55,2024-02-26T03:21:39Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,336.0,,,,,,,,
338,PT08M16.00S,2024-02-26T03:21:40.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,40,55,2024-02-26T03:25:02Z,3290000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Left,1198.0,,,,,,,,,,,,,,,,,,,
339,PT08M03.00S,2024-02-26T03:22:04.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,90.75229960578186,5.147058823529411,1610612757,40,55,2024-02-26T03:25:02Z,3300000,False,-224.0,34.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,22.69,Missed,,,,,,,,,,,,,,
340,PT08M01.00S,2024-02-26T03:22:06.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,40,55,2024-02-26T03:22:10Z,3310000,False,,,0,,M. Bridges REBOUND (Off:0 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,339.0,9.0,9.0,0.0,,,,,
341,PT07M57.00S,2024-02-26T03:22:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641706,6.652431011826544,53.18627450980392,1610612766,40,55,2024-02-26T03:22:16Z,3320000,False,-16.0,10.0,1,left,MISS B. Miller running Layup,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,1.88,Missed,,,,,,,,,,,,,,
342,PT07M56.00S,2024-02-26T03:22:11.6Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,40,55,2024-02-26T03:22:16Z,3330000,False,,,0,,K. Murray REBOUND (Off:3 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,341.0,5.0,2.0,3.0,,,,,
343,PT07M50.00S,2024-02-26T03:22:18.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629014,91.5407358738502,36.029411764705884,1610612757,42,55,2024-02-26T03:29:09Z,3340000,False,-70.0,27.0,1,right,A. Simons 7' driving floating bank Jump Shot (6 PTS),[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.49,Made,6.0,,,,,,,,,,,,,
344,PT07M38.00S,2024-02-26T03:22:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630544,27.414586070959263,18.38235294117647,1610612766,42,55,2024-02-26T03:22:34Z,3350000,False,158.0,205.0,1,left,MISS T. Mann 25' pullup 3PT,[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,25.9,Missed,,,,,,,,,,,,,,
345,PT07M35.00S,2024-02-26T03:22:32.7Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,42,55,2024-02-26T03:22:34Z,3360000,False,,,0,,D. Ayton REBOUND (Off:2 Def:7),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,344.0,9.0,7.0,2.0,,,,,
346,PT07M27.00S,2024-02-26T03:22:40.9Z,3,REGULAR,turnover,bad pass,[],203924,,,1610612757,42,55,2024-02-26T03:22:45Z,3370000,False,,,0,,J. Grant bad pass TURNOVER (3 TO),"[203924, 1630544]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,3.0,Mann,1630544.0,,,,,,,,,,,,,,,,
347,PT07M27.00S,2024-02-26T03:22:40.9Z,3,REGULAR,steal,,[],1630544,,,1610612766,42,55,2024-02-26T03:22:42Z,3380000,False,,,0,,T. Mann STEAL (3 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
348,PT07M22.00S,2024-02-26T03:22:46.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630208,7.046649145860711,45.09803921568628,1610612766,42,57,2024-02-26T03:22:51Z,3390000,False,25.0,14.0,1,left,N. Richards running alley-oop DUNK (10 PTS) (C. Martin 4 AST),"[1630208, 1628998]",1610612766.0,CHA,running alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,2.81,Made,10.0,,,,,,,,,,,C. Martin,1628998.0,4.0
350,PT07M11.00S,2024-02-26T03:22:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.32917214191852,56.372549019607845,1610612757,42,57,2024-02-26T03:23:02Z,3410000,False,32.0,20.0,1,right,MISS A. Simons driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,3.74,Missed,,,,,,,,,,,,,,
351,PT07M11.00S,2024-02-26T03:22:57.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,42,57,2024-02-26T03:23:02Z,3420000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,350.0,,,,,,,,
352,PT07M11.00S,2024-02-26T03:23:01.5Z,3,REGULAR,foul,personal,[],1629028,,,1610612766,42,57,2024-02-26T03:23:18Z,3430000,False,,,0,,D. Ayton loose ball personal FOUL (1 PF),"[1629028, 1628998]",1610612757.0,POR,loose ball,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1198.0,,,,,,,1.0,0.0,Martin,1628998.0,,,,,,,,,
355,PT06M59.00S,2024-02-26T03:23:32.5Z,3,REGULAR,3pt,Jump Shot,[],1641706,28.465834428383708,20.833333333333336,1610612766,42,57,2024-02-26T03:23:36Z,3450000,False,146.0,215.0,1,left,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,25.99,Missed,,,,,,,,,,,,,,
356,PT06M57.00S,2024-02-26T03:23:34.5Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,42,57,2024-02-26T03:23:36Z,3460000,False,,,0,,K. Murray REBOUND (Off:3 Def:3),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,355.0,6.0,3.0,3.0,,,,,
358,PT06M46.00S,2024-02-26T03:23:45.0Z,3,REGULAR,3pt,Jump Shot,[],1631200,80.23981603153744,91.66666666666666,1610612757,42,57,2024-02-26T03:23:50Z,3470000,False,208.0,133.0,1,right,MISS K. Murray 24' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,24.72,Missed,,,,,,,,,,,,,,
359,PT06M45.00S,2024-02-26T03:23:46.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,42,57,2024-02-26T03:23:50Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,358.0,,,,,,,,
360,PT06M45.00S,2024-02-26T03:23:50.3Z,3,REGULAR,foul,personal,[],1630544,,,1610612757,42,57,2024-02-26T03:24:15Z,3490000,False,,,0,,T. Mann loose ball personal FOUL (2 PF),"[1630544, 1629028]",1610612766.0,CHA,loose ball,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1198.0,,,,,,,2.0,0.0,Ayton,1629028.0,,,,,,,,,
362,PT06M45.00S,2024-02-26T03:23:57.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,42,57,2024-02-26T03:23:57Z,3510000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT06M45.00S,2024-02-26T03:26:45.4Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,42,57,2024-02-26T03:26:47Z,3520000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M45.00S,2024-02-26T03:26:45.4Z,3,REGULAR,substitution,in,[],1629680,,,1610612757,42,57,2024-02-26T03:26:47Z,3530000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT06M31.00S,2024-02-26T03:27:05.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629028,72.88107752956637,49.754901960784316,1610612757,44,57,2024-02-26T03:27:20Z,3540000,False,-1.0,202.0,1,right,D. Ayton 20' pullup Jump Shot (16 PTS) (J. Grant 3 AST),"[1629028, 203924]",1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,20.24,Made,16.0,,,,,,,,,,,J. Grant,203924.0,3.0
367,PT06M10.00S,2024-02-26T03:27:28.4Z,3,REGULAR,foul,personal,['2freethrow'],1631200,,,1610612766,44,57,2024-02-26T03:27:34Z,3560000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Richards 2 FT),"[1631200, 1630208]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1198.0,,,,,,,1.0,0.0,Richards,1630208.0,,,,,,,,,
369,PT06M10.00S,2024-02-26T03:27:58.0Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,44,58,2024-02-26T03:28:20Z,3580000,False,,,0,,N. Richards Free Throw 1 of 2 (11 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
370,PT06M10.00S,2024-02-26T03:27:58.9Z,3,REGULAR,substitution,out,[],1631200,,,1610612766,44,58,2024-02-26T03:28:03Z,3590000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M10.00S,2024-02-26T03:27:58.9Z,3,REGULAR,substitution,in,[],1631133,,,1610612766,44,58,2024-02-26T03:28:03Z,3600000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M10.00S,2024-02-26T03:27:58.0Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,44,58,2024-02-26T03:28:20Z,3610000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
373,PT06M08.00S,2024-02-26T03:28:00.0Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,44,58,2024-02-26T03:28:20Z,3620000,False,,,0,,D. Ayton REBOUND (Off:2 Def:8),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,372.0,10.0,8.0,2.0,,,,,
374,PT05M59.00S,2024-02-26T03:28:27.9Z,3,REGULAR,3pt,Jump Shot,[],203924,72.88107752956637,20.34313725490196,1610612757,44,58,2024-02-26T03:28:31Z,3630000,False,-148.0,202.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,25.09,Missed,,,,,,,,,,,,,,
375,PT05M57.00S,2024-02-26T03:28:29.9Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612766,44,58,2024-02-26T03:28:31Z,3640000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,374.0,2.0,2.0,0.0,,,,,
376,PT05M41.00S,2024-02-26T03:28:46.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,8.229303547963205,50.0,1610612766,44,58,2024-02-26T03:28:50Z,3650000,False,0.0,25.0,1,left,MISS T. Mann floating Shot,[1630544],1610612766.0,CHA,floating,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,2.49,Missed,,,,,,,,,,,,,,
377,PT05M40.00S,2024-02-26T03:28:47.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,44,58,2024-02-26T03:28:50Z,3660000,False,,,0,,D. Ayton REBOUND (Off:2 Def:9),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,376.0,11.0,9.0,2.0,,,,,
378,PT05M32.00S,2024-02-26T03:28:55.7Z,3,REGULAR,2pt,Jump Shot,[],1629028,76.16622864651774,57.35294117647059,1610612757,46,58,2024-02-26T03:31:57Z,3670000,False,37.0,172.0,1,right,D. Ayton 17' pullup Jump Shot (18 PTS),[1629028],1610612757.0,POR,pullup,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,,,,,17.54,Made,18.0,,,,,,,,,,,,,
379,PT05M13.00S,2024-02-26T03:29:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,8.623521681997373,46.81372549019608,1610612766,46,58,2024-02-26T03:29:21Z,3680000,False,16.0,29.0,1,left,MISS M. Bridges driving floating bank Shot,[1628970],1610612766.0,CHA,driving floating bank,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,3.27,Missed,,,,,,,,,,,,,,
380,PT05M13.00S,2024-02-26T03:29:14.2Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,46,58,2024-02-26T03:29:21Z,3690000,False,,,0,,M. Bridges REBOUND (Off:1 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,379.0,10.0,9.0,1.0,,,,,
381,PT05M03.00S,2024-02-26T03:29:25.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,6.915243101182654,47.549019607843135,1610612766,46,60,2024-02-26T03:29:29Z,3700000,False,12.0,13.0,1,left,N. Richards alley-oop DUNK (13 PTS) (C. Martin 5 AST),"[1630208, 1628998]",1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,1.75,Made,13.0,,,,,,,,,,,C. Martin,1628998.0,5.0
384,PT04M53.00S,2024-02-26T03:29:48.6Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,46,60,2024-02-26T03:29:55Z,3730000,False,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1628970]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,2.0,Bridges,1628970.0,,,,,,,,,,,,,,,,
385,PT04M53.00S,2024-02-26T03:29:48.6Z,3,REGULAR,steal,,[],1628970,,,1610612766,46,60,2024-02-26T03:29:50Z,3740000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
386,PT04M46.00S,2024-02-26T03:29:55.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,7.046649145860711,52.20588235294118,1610612766,46,62,2024-02-26T03:33:13Z,3750000,False,-11.0,14.0,1,left,M. Bridges running Layup (12 PTS) (T. Mann 3 AST),"[1628970, 1630544]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,1.76,Made,12.0,,,,,,,,,,,T. Mann,1630544.0,3.0
388,PT04M34.00S,2024-02-26T03:30:12.5Z,3,REGULAR,foul,personal,[],1630544,,,1610612757,46,62,2024-02-26T03:30:25Z,3770000,False,,,0,,T. Mann personal FOUL (3 PF),"[1630544, 1629680]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1198.0,,,,,,,3.0,0.0,Thybulle,1629680.0,,,,,,,,,
390,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,46,62,2024-02-26T03:30:32Z,3790000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,out,[],1630208,,,1610612757,46,62,2024-02-26T03:30:32Z,3800000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,out,[],1628998,,,1610612757,46,62,2024-02-26T03:30:32Z,3810000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,out,[],1630544,,,1610612757,46,62,2024-02-26T03:30:32Z,3820000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,in,[],1630204,,,1610612757,46,62,2024-02-26T03:30:32Z,3830000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,in,[],1629684,,,1610612757,46,62,2024-02-26T03:30:32Z,3840000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,in,[],203995,,,1610612757,46,62,2024-02-26T03:30:32Z,3850000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M34.00S,2024-02-26T03:30:20.8Z,3,REGULAR,substitution,in,[],1631121,,,1610612757,46,62,2024-02-26T03:30:32Z,3860000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M22.00S,2024-02-26T03:30:48.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,94.56307490144546,52.20588235294118,1610612757,48,62,2024-02-26T03:33:44Z,3870000,False,11.0,-1.0,1,right,J. Walker driving Layup (2 PTS) (A. Hagans 1 AST),"[1631133, 1630204]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,1.11,Made,2.0,,,,,,,,,,,A. Hagans,1630204.0,1.0
400,PT04M10.00S,2024-02-26T03:31:06.2Z,3,REGULAR,foul,offensive,[],1629684,,,1610612766,48,62,2024-02-26T03:31:27Z,3890000,False,,,0,,G. Williams offensive FOUL (2 PF),"[1629684, 1629680]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,,,,,2.0,0.0,Thybulle,1629680.0,,,,,,,,,
402,PT04M10.00S,2024-02-26T03:31:06.2Z,3,REGULAR,turnover,offensive foul,[],1629684,,,1610612766,48,62,2024-02-26T03:31:06Z,3910000,False,,,0,,G. Williams offensive foul TURNOVER (1 TO),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,202037.0,1.0,,,,,,,,,,,,,,,,,,
403,PT03M58.00S,2024-02-26T03:31:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,94.56307490144546,48.529411764705884,1610612757,50,62,2024-02-26T03:31:32Z,3920000,False,-7.0,-1.0,1,right,J. Grant driving Layup (15 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,0.75,Made,15.0,,,,,,,,,,,,,
406,PT03M42.00S,2024-02-26T03:32:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612766,50,62,2024-02-26T03:34:00Z,3950000,False,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Williams 2 FT),"[1629680, 1629684]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,1148.0,,,,,,,1.0,0.0,Williams,1629684.0,,,,,,,,,
408,PT03M42.00S,2024-02-26T03:32:38.9Z,3,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,50,63,2024-02-26T03:32:38Z,3970000,False,,,0,,G. Williams Free Throw 1 of 2 (4 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
410,PT03M42.00S,2024-02-26T03:32:38.9Z,3,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,50,63,2024-02-26T03:33:29Z,3975000,False,,,0,,MISS G. Williams Free Throw 2 of 2,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
411,PT03M42.00S,2024-02-26T03:32:38.9Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612757,50,63,2024-02-26T03:33:29Z,3977500,False,,,0,,D. Ayton REBOUND (Off:2 Def:10),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,410.0,12.0,10.0,2.0,,,,,
412,PT03M28.00S,2024-02-26T03:33:39.2Z,3,REGULAR,foul,personal,['2freethrow'],203995,,,1610612757,50,63,2024-02-26T03:33:46Z,3990000,False,,,0,,V. Micic shooting personal FOUL (1 PF) (Hagans 2 FT),"[203995, 1630204]",1610612766.0,CHA,shooting,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,1148.0,,,,,,,1.0,0.0,Hagans,1630204.0,,,,,,,,,
414,PT03M28.00S,2024-02-26T03:34:04.9Z,3,REGULAR,freethrow,1 of 2,[],1630204,,,1610612757,50,63,2024-02-26T03:34:04Z,4010000,False,,,0,,MISS A. Hagans Free Throw 1 of 2,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
415,PT03M28.00S,2024-02-26T03:34:04.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,50,63,2024-02-26T03:34:04Z,4020000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,414.0,,,,,,,,
416,PT03M28.00S,2024-02-26T03:34:19.7Z,3,REGULAR,freethrow,2 of 2,[],1630204,,,1610612757,51,63,2024-02-26T03:34:19Z,4030000,False,,,0,,A. Hagans Free Throw 2 of 2 (1 PTS),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
417,PT03M13.00S,2024-02-26T03:34:35.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.863994743758213,54.166666666666664,1610612766,51,63,2024-02-26T03:34:44Z,4040000,False,-21.0,3.0,1,left,MISS M. Bridges reverse Layup,[1628970],1610612766.0,CHA,reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,2.1,Missed,,,,,,,,,,,,,,
418,PT03M12.00S,2024-02-26T03:34:36.8Z,3,REGULAR,rebound,defensive,[],1629680,,,1610612757,51,63,2024-02-26T03:34:44Z,4050000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,417.0,3.0,3.0,0.0,,,,,
419,PT03M06.00S,2024-02-26T03:34:43.2Z,3,REGULAR,turnover,bad pass,[],1630204,,,1610612757,51,63,2024-02-26T03:34:47Z,4060000,False,,,0,,A. Hagans bad pass TURNOVER (1 TO),"[1630204, 203995]",1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Above the Break 3,24+ Left Center,,1.0,Micic,203995.0,,,,,,,,,,,,,,,,
