actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
452,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,out,[],202331,,,1610612757,71,96,2024-03-23T03:42:53Z,4420000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,in,[],1641712,,,1610612757,71,96,2024-03-23T03:42:53Z,4430000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,in,[],1641871,,,1610612757,71,96,2024-03-23T03:42:53Z,4440000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,in,[],1631200,,,1610612757,71,96,2024-03-23T03:42:53Z,4450000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612757,71,96,2024-03-23T03:42:53Z,4460000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M34.00S,2024-03-23T03:42:32.5Z,3,REGULAR,substitution,in,[],1630527,,,1610612757,71,96,2024-03-23T03:42:53Z,4470000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M20.00S,2024-03-23T03:43:14.3Z,3,REGULAR,3pt,Jump Shot,[],1630625,74.45795006570303,13.23529411764706,1610612757,71,96,2024-03-23T03:43:19Z,4480000,False,-184.0,188.0,1,right,MISS D. Banton 26' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
459,PT03M17.00S,2024-03-23T03:43:17.3Z,3,REGULAR,rebound,defensive,[],1629599,,,1610612746,71,96,2024-03-23T03:43:19Z,4490000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,458.0,1.0,1.0,0.0,,,,,,,,,,,,,,
460,PT03M09.00S,2024-03-23T03:43:27.1Z,3,REGULAR,foul,personal,[],1631200,,,1610612746,71,96,2024-03-23T03:43:40Z,4500000,False,,,0,,K. Murray personal FOUL (2 PF),"[1631200, 202695]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627963.0,2.0,0.0,Leonard,202695.0,,,,,,
462,PT02M55.00S,2024-03-23T03:44:03.3Z,3,REGULAR,turnover,bad pass,[],202695,,,1610612746,71,96,2024-03-23T03:48:51Z,4520000,False,,,0,,K. Leonard bad pass TURNOVER (2 TO),"[202695, 1641871]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,2.0,Reath,1641871.0,,,,,,,,,,,
463,PT02M55.00S,2024-03-23T03:44:03.3Z,3,REGULAR,steal,,[],1641871,,,1610612757,71,96,2024-03-23T03:56:47Z,4530000,False,,,0,,D. Reath STEAL (2 STL),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
464,PT02M46.00S,2024-03-23T03:44:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631200,91.93495400788436,41.66666666666667,1610612757,73,96,2024-03-23T03:44:17Z,4540000,False,-42.0,23.0,1,right,K. Murray cutting Layup (10 PTS) (D. Reath 2 AST),"[1631200, 1641871]",1610612757.0,POR,cutting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,,,,,,,,,,,,,10.0,,,D. Reath,1641871.0,2.0
466,PT02M21.00S,2024-03-23T03:44:37.9Z,3,REGULAR,2pt,Jump Shot,[],202695,10.85742444152431,20.588235294117645,1610612746,73,96,2024-03-23T03:44:41Z,4560000,False,147.0,50.0,1,left,MISS K. Leonard 15' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,15.52,Missed,,,,,,,,,,,,,,,,,,
467,PT02M19.00S,2024-03-23T03:44:39.9Z,3,REGULAR,rebound,defensive,[],1641871,,,1610612757,73,96,2024-03-23T03:44:41Z,4570000,False,,,0,,D. Reath REBOUND (Off:0 Def:2),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Mid-Range,8-16 Right,,,466.0,2.0,2.0,0.0,,,,,,,,,,,,,,
468,PT02M12.00S,2024-03-23T03:44:47.1Z,3,REGULAR,3pt,Jump Shot,[],1631200,74.85216819973719,11.519607843137255,1610612757,76,96,2024-03-23T03:44:51Z,4580000,False,-192.0,184.0,1,right,K. Murray 26' 3PT  (13 PTS) (D. Banton 1 AST),"[1631200, 1630625]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,,,,,,,,,13.0,,,D. Banton,1630625.0,1.0
470,PT01M59.00S,2024-03-23T03:45:02.0Z,3,REGULAR,violation,kicked ball,[],1641871,,,1610612746,76,96,2024-03-23T03:45:17Z,4600000,False,,,0,,D. Reath kicked ball VIOLATION,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
471,PT01M45.00S,2024-03-23T03:45:29.2Z,3,REGULAR,foul,personal,['2freethrow'],1631200,,,1610612746,76,96,2024-03-23T03:45:44Z,4610000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (Boston Jr. 2 FT),"[1631200, 1630527]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204058.0,3.0,0.0,Boston Jr.,1630527.0,,,,,,
473,PT01M45.00S,2024-03-23T03:45:49.6Z,3,REGULAR,freethrow,1 of 2,[],1630527,,,1610612746,76,96,2024-03-23T03:45:49Z,4630000,False,,,0,,MISS B. Boston Jr. Free Throw 1 of 2,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
474,PT01M45.00S,2024-03-23T03:45:49.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,76,96,2024-03-23T03:45:49Z,4640000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,473.0,,,,,,,,,,,,,,,,,
475,PT01M45.00S,2024-03-23T03:46:02.0Z,3,REGULAR,freethrow,2 of 2,[],1630527,,,1610612746,76,97,2024-03-23T03:46:02Z,4650000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (4 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
476,PT01M25.00S,2024-03-23T03:46:22.1Z,3,REGULAR,3pt,Jump Shot,[],1641871,69.59592641261499,74.75490196078431,1610612757,76,97,2024-03-23T03:46:26Z,4660000,False,124.0,233.0,1,right,MISS D. Reath 26' 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
477,PT01M23.00S,2024-03-23T03:46:24.1Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612746,76,97,2024-03-23T03:46:26Z,4670000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Right Center,,,476.0,3.0,2.0,1.0,,,,,,,,,,,,,,
478,PT01M10.00S,2024-03-23T03:46:37.6Z,3,REGULAR,turnover,bad pass,[],202695,,,1610612746,76,97,2024-03-23T03:46:41Z,4680000,False,,,0,,K. Leonard bad pass TURNOVER (3 TO),"[202695, 1630625]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,Banton,1630625.0,,,,,,,,,,,
479,PT01M10.00S,2024-03-23T03:46:37.6Z,3,REGULAR,steal,,[],1630625,,,1610612757,76,97,2024-03-23T03:46:39Z,4690000,False,,,0,,D. Banton STEAL (2 STL),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
480,PT01M04.00S,2024-03-23T03:46:43.3Z,3,REGULAR,turnover,bad pass,[],1631200,,,1610612757,76,97,2024-03-23T05:50:37Z,4700000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631200, 1630527]",1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Boston Jr.,1630527.0,,,,,,,,,,,
481,PT01M04.00S,2024-03-23T03:46:43.3Z,3,REGULAR,steal,,[],1630527,,,1610612746,76,97,2024-03-23T03:46:45Z,4710000,False,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT01M01.00S,2024-03-23T03:46:47.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,6.915243101182654,48.529411764705884,1610612746,76,99,2024-03-23T03:46:54Z,4720000,False,7.0,13.0,1,left,T. Mann running DUNK (13 PTS) (B. Boston Jr. 1 AST),"[1629611, 1630527]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,,,,,,,,,13.0,,,B. Boston Jr.,1630527.0,1.0
484,PT00M54.20S,2024-03-23T03:46:58.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1641871,91.01511169513797,52.69607843137255,1610612757,78,99,2024-03-23T03:47:13Z,4740000,False,13.0,32.0,1,right,D. Reath driving floating bank Jump Shot (10 PTS),[1641871],1610612757.0,POR,driving floating bank,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,,,,10.0,,,,,
485,PT00M54.20S,2024-03-23T03:47:03.8Z,3,REGULAR,violation,defensive goaltending,[],1628464,,,1610612757,78,99,2024-03-23T03:47:13Z,4750000,False,,,0,,D. Theis defensive goaltending VIOLATION,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
487,PT00M54.20S,2024-03-23T03:48:06.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612746,78,99,2024-03-23T03:48:06Z,4770000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M42.10S,2024-03-23T03:48:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,5.732588699080158,54.90196078431373,1610612746,78,101,2024-03-23T03:58:43Z,4790000,False,-25.0,1.0,1,left,T. Mann cutting Layup (15 PTS) (A. Coffey 3 AST),"[1629611, 1629599]",1610612746.0,LAC,cutting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,,,,15.0,,,A. Coffey,1629599.0,3.0
491,PT00M33.40S,2024-03-23T03:49:08.3Z,3,REGULAR,turnover,lost ball,[],1641871,,,1610612757,78,101,2024-03-23T03:49:14Z,4810000,False,,,0,,D. Reath lost ball TURNOVER (2 TO),"[1641871, 1629611]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Mann,1629611.0,,,,,,,,,,,
492,PT00M33.40S,2024-03-23T03:49:08.3Z,3,REGULAR,steal,,[],1629611,,,1610612746,78,101,2024-03-23T03:49:10Z,4820000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT00M29.00S,2024-03-23T03:49:12.7Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612746,78,101,2024-03-23T03:49:18Z,4830000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1631133]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Walker,1631133.0,,,,,,,,,,,
494,PT00M29.00S,2024-03-23T03:49:12.7Z,3,REGULAR,steal,,[],1631133,,,1610612757,78,101,2024-03-23T03:49:14Z,4840000,False,,,0,,J. Walker STEAL (1 STL),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
495,PT00M25.30S,2024-03-23T03:49:18.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630625,93.77463863337714,58.333333333333336,1610612757,80,101,2024-03-23T03:49:23Z,4850000,False,42.0,6.0,1,right,D. Banton running Layup (17 PTS) (J. Walker 3 AST),"[1630625, 1631133]",1610612757.0,POR,running,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,4.21,Made,,,,,,,,,,,,,17.0,,,J. Walker,1631133.0,3.0
497,PT00M01.60S,2024-03-23T03:49:52.2Z,3,REGULAR,3pt,Jump Shot,[],202695,31.488173455978973,69.11764705882352,1610612746,80,101,2024-03-23T03:49:55Z,4870000,False,-96.0,243.0,1,left,MISS K. Leonard 26' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
498,PT00M01.60S,2024-03-23T03:49:52.2Z,3,REGULAR,rebound,defensive,[],1641712,,,1610612757,80,101,2024-03-23T03:49:55Z,4880000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,497.0,1.0,1.0,0.0,,,,,,,,,,,,,,
500,PT00M00.00S,2024-03-23T03:50:39.6Z,3,REGULAR,period,end,[],0,,,1610612757,80,101,2024-03-23T03:50:39Z,4900000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-03-23T03:52:05.4Z,4,REGULAR,substitution,out,['startperiod'],202695,,,1610612757,80,101,2024-03-23T03:52:29Z,4910000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-03-23T03:52:05.4Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612757,80,101,2024-03-23T03:52:29Z,4920000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-03-23T03:52:37.2Z,4,REGULAR,period,start,[],0,,,1610612757,80,101,2024-03-23T03:52:37Z,4930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M48.00S,2024-03-23T03:52:48.4Z,4,REGULAR,3pt,Jump Shot,[],1641871,72.61826544021025,17.892156862745097,1610612757,83,101,2024-03-23T03:52:54Z,4940000,False,-161.0,205.0,1,right,D. Reath 26' 3PT  (13 PTS) (D. Banton 2 AST),"[1641871, 1630625]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,26.03,Made,,,,,,,,,,,,,13.0,,,D. Banton,1630625.0,2.0
506,PT11M31.00S,2024-03-23T03:53:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,6.915243101182654,52.20588235294118,1610612746,83,103,2024-03-23T03:53:18Z,4960000,False,-11.0,13.0,1,left,T. Mann driving Layup (17 PTS) (J. Harden 9 AST),"[1629611, 201935]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,,,,17.0,,,J. Harden,201935.0,9.0
508,PT11M31.00S,2024-03-23T03:53:10.0Z,4,REGULAR,foul,personal,['1freethrow'],1631200,,,1610612746,83,103,2024-03-23T03:53:22Z,4980000,False,,,0,,K. Murray shooting personal FOUL (4 PF) (Mann 1 FT),"[1631200, 1629611]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627963.0,4.0,0.0,Mann,1629611.0,,,,,,
510,PT11M31.00S,2024-03-23T03:53:29.5Z,4,REGULAR,freethrow,1 of 1,[],1629611,,,1610612746,83,104,2024-03-23T03:53:29Z,5000000,False,,,0,,T. Mann Free Throw 1 of 1 (18 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,,,,,,,18.0,,,,,
511,PT11M10.00S,2024-03-23T03:53:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,85.10183968462549,65.68627450980392,1610612757,83,104,2024-03-23T03:53:56Z,5010000,False,78.0,88.0,1,right,MISS D. Banton 11' driving floating bank Shot,[1630625],1610612757.0,POR,driving floating bank,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Right,11.75,Missed,,,,,,,,,,,,,,,,,,
512,PT11M08.00S,2024-03-23T03:53:55.0Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612746,83,104,2024-03-23T03:53:56Z,5020000,False,,,0,,D. Theis REBOUND (Off:1 Def:3),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Right,,,511.0,4.0,3.0,1.0,,,,,,,,,,,,,,
586,PT10M58.00S,2024-03-23T03:54:10.3Z,4,REGULAR,turnover,out-of-bounds,[],1630527,,,1610612746,83,104,2024-03-23T04:08:02Z,5040000,False,,,0,,B. Boston Jr. lost ball out-of-bounds TURNOVER (1 TO),[1630527],1610612746.0,LAC,lost ball,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,2530.0,,,,,,,,,,
516,PT10M47.00S,2024-03-23T03:54:27.6Z,4,REGULAR,turnover,lost ball,[],1641871,,,1610612757,83,104,2024-03-23T04:06:05Z,5060000,False,,,0,,D. Reath lost ball TURNOVER (3 TO),"[1641871, 1629611]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Mann,1629611.0,,,,,,,,,,,
517,PT10M47.00S,2024-03-23T03:54:27.6Z,4,REGULAR,steal,,[],1629611,,,1610612746,83,104,2024-03-23T03:54:30Z,5070000,False,,,0,,T. Mann STEAL (2 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
518,PT10M43.00S,2024-03-23T03:54:32.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,7.703679369250986,47.549019607843135,1610612746,83,106,2024-03-23T03:54:40Z,5080000,False,12.0,20.0,1,left,T. Mann running Layup (20 PTS),[1629611],1610612746.0,LAC,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,,,,20.0,,,,,
519,PT10M26.00S,2024-03-23T03:54:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,89.17542706964521,52.69607843137255,1610612757,83,106,2024-03-23T03:54:54Z,5090000,False,13.0,49.0,1,right,MISS J. Walker driving Layup - blocked,"[1631133, 1629611]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,Mann,1629611.0,,,
520,PT10M26.00S,2024-03-23T03:54:48.7Z,4,REGULAR,block,,[],1629611,,,1610612757,83,106,2024-03-23T03:55:36Z,5100000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
521,PT10M26.00S,2024-03-23T03:54:48.7Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,83,106,2024-03-23T03:55:57Z,5110000,False,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,519.0,4.0,3.0,1.0,,,,,,,,,,,,,,
522,PT10M23.00S,2024-03-23T03:54:53.1Z,4,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612746,83,106,2024-03-23T03:55:19Z,5120000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Coffey 2 FT),"[1630625, 1629599]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,1.0,0.0,Coffey,1629599.0,,,,,,
524,PT10M23.00S,2024-03-23T03:55:20.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629599,,,1610612746,83,107,2024-03-23T03:55:20Z,5140000,False,,,0,,A. Coffey Free Throw 1 of 2 (7 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
525,PT10M23.00S,2024-03-23T03:55:22.7Z,4,REGULAR,substitution,out,[],1630625,,,1610612746,83,107,2024-03-23T03:55:25Z,5150000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT10M23.00S,2024-03-23T03:55:22.7Z,4,REGULAR,substitution,in,[],1630703,,,1610612746,83,107,2024-03-23T03:55:25Z,5160000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M23.00S,2024-03-23T03:55:31.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629599,,,1610612746,83,108,2024-03-23T03:55:31Z,5170000,False,,,0,,A. Coffey Free Throw 2 of 2 (8 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,Made,,,,,,,,,,,,,8.0,,,,,
528,PT10M05.00S,2024-03-23T03:55:52.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,91.93495400788436,52.450980392156865,1610612757,85,108,2024-03-23T03:56:02Z,5180000,False,12.0,23.0,1,right,J. Walker driving Layup (6 PTS),[1631133],1610612757.0,POR,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,,,,6.0,,,,,
529,PT10M05.00S,2024-03-23T03:55:57.4Z,4,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612757,85,108,2024-03-23T03:56:08Z,5190000,False,,,0,,T. Mann shooting personal FOUL (3 PF) (Walker 1 FT),"[1629611, 1631133]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,3.0,0.0,Walker,1631133.0,,,,,,
531,PT10M05.00S,2024-03-23T03:56:15.5Z,4,REGULAR,freethrow,1 of 1,[],1631133,,,1610612757,86,108,2024-03-23T03:56:15Z,5210000,False,,,0,,J. Walker Free Throw 1 of 1 (7 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
532,PT09M48.00S,2024-03-23T03:56:35.1Z,4,REGULAR,3pt,Jump Shot,[],201935,31.488173455978973,24.019607843137255,1610612746,86,111,2024-03-23T04:12:02Z,5220000,False,130.0,243.0,1,left,J. Harden 27' 3PT pullup (11 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.6,Made,,,,,,,,,,,,,11.0,,,,,
533,PT09M37.00S,2024-03-23T03:56:47.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,87.86136662286465,55.392156862745104,1610612757,88,111,2024-03-23T03:56:51Z,5230000,False,27.0,62.0,1,right,J. Walker 6' driving Hook (9 PTS) (S. Henderson 5 AST),"[1631133, 1630703]",1610612757.0,POR,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,,,,,,,,,,,,,9.0,,,S. Henderson,1630703.0,5.0
535,PT09M24.00S,2024-03-23T03:57:03.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,88,111,2024-03-23T03:57:03Z,5250000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M24.00S,2024-03-23T03:57:52.0Z,4,REGULAR,substitution,out,[],1628464,,,1610612746,88,111,2024-03-23T03:59:49Z,5260000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M24.00S,2024-03-23T03:57:52.0Z,4,REGULAR,substitution,in,[],203486,,,1610612746,88,111,2024-03-23T03:59:49Z,5270000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M11.00S,2024-03-23T04:00:08.4Z,4,REGULAR,3pt,Jump Shot,[],1630527,28.203022339027594,22.058823529411764,1610612746,88,114,2024-03-23T04:00:13Z,5280000,False,140.0,213.0,1,left,B. Boston Jr. 25' 3PT step back (7 PTS),[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,,,,,,,,,7.0,,,,,
539,PT08M44.00S,2024-03-23T04:00:34.6Z,4,REGULAR,2pt,Jump Shot,[],1631133,78.9257555847569,29.411764705882355,1610612757,90,114,2024-03-23T04:00:39Z,5290000,False,-103.0,146.0,1,right,J. Walker 17' step back Jump Shot (11 PTS),[1631133],1610612757.0,POR,step back,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,17.83,Made,,,,,,,,,,,,,11.0,,,,,
540,PT08M29.00S,2024-03-23T04:00:52.0Z,4,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,90,114,2024-03-23T04:00:59Z,5300000,False,,,0,,A. Coffey lost ball out-of-bounds TURNOVER (2 TO),[1629599],1610612746.0,LAC,lost ball,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,,,,,2.0,,,1627963.0,,,,,,,,,,
