actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
285,PT04M57.00S,2023-11-04T02:59:49.3Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612763,37,48,2023-11-04T02:59:56Z,2750000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612763.0,MEM,bad pass,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,2.0,,,202035.0,,,,,,,
286,PT04M45.00S,2023-11-04T03:00:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627763,6.389618922470433,49.01960784313725,1610612757,37,48,2023-11-04T03:00:29Z,2760000,False,5.0,8.0,1,left,MISS M. Brogdon driving reverse Layup,[1627763],1610612757.0,POR,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
287,PT04M41.00S,2023-11-04T03:00:28.0Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,37,48,2023-11-04T03:00:28Z,2770000,False,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,286.0,6.0,4.0,2.0,,,,,,,,,,,,,,
288,PT04M41.00S,2023-11-04T03:00:28.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,5.590000152587891,50.0,1610612757,39,48,2023-11-04T03:00:28Z,2780000,False,0.0,0.0,1,left,D. Ayton putback Layup (8 PTS),[1629028],1610612757.0,POR,putback,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,8.0,,,,,,,,,,,,,
289,PT04M28.00S,2023-11-04T03:00:40.9Z,2,REGULAR,3pt,Jump Shot,[],203935,71.56701708278581,79.16666666666666,1610612763,39,48,2023-11-04T03:00:47Z,2790000,False,146.0,215.0,1,right,MISS M. Smart 25' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
290,PT04M25.00S,2023-11-04T03:00:43.9Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,39,48,2023-11-04T03:00:47Z,2800000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,289.0,2.0,2.0,0.0,,,,,,,,,,,,,,
291,PT04M24.00S,2023-11-04T03:00:47.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203924,5.732588699080158,50.49019607843137,1610612757,41,48,2023-11-04T03:00:51Z,2810000,False,-2.0,1.0,1,left,J. Grant running Layup (9 PTS) (M. Brogdon 5 AST),"[203924, 1627763]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,9.0,,,,,,,M. Brogdon,1627763.0,5.0,,,,
293,PT04M24.00S,2023-11-04T03:00:49.2Z,2,REGULAR,foul,personal,['1freethrow'],1628379,,,1610612757,41,48,2023-11-04T03:00:58Z,2830000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Grant 1 FT),"[1628379, 203924]",1610612763.0,MEM,shooting,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Grant,203924.0
295,PT04M24.00S,2023-11-04T03:00:59.2Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,41,48,2023-11-04T03:01:01Z,2850000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M24.00S,2023-11-04T03:00:59.2Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,41,48,2023-11-04T03:01:01Z,2860000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M24.00S,2023-11-04T03:01:14.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612757,41,48,2023-11-04T03:01:14Z,2870000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M24.00S,2023-11-04T03:02:44.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203924,,,1610612757,42,48,2023-11-04T03:02:44Z,2880000,False,,,0,,J. Grant Free Throw 1 of 1 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
299,PT04M08.00S,2023-11-04T03:03:02.7Z,2,REGULAR,turnover,bad pass,[],1630533,,,1610612763,42,48,2023-11-04T03:03:07Z,2890000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 1627763]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,Brogdon,1627763.0,,,,,,,,
300,PT04M08.00S,2023-11-04T03:03:02.7Z,2,REGULAR,steal,,[],1627763,,,1610612757,42,48,2023-11-04T03:03:04Z,2900000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
301,PT04M02.00S,2023-11-04T03:03:08.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641739,25.837713534822605,16.911764705882355,1610612757,42,48,2023-11-04T03:03:15Z,2910000,False,165.0,190.0,1,left,MISS T. Camara 25' running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
302,PT03M59.00S,2023-11-04T03:03:11.8Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612757,42,48,2023-11-04T03:03:11Z,2920000,False,,,0,,D. Ayton REBOUND (Off:3 Def:4),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,301.0,7.0,4.0,3.0,,,,,,,,,,,,,,
303,PT03M55.00S,2023-11-04T03:03:15.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629028,6.258212877792378,53.18627450980392,1610612757,44,48,2023-11-04T03:03:19Z,2930000,False,-16.0,6.0,1,left,D. Ayton Hook (10 PTS),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,10.0,,,,,,,,,,,,,
304,PT03M40.00S,2023-11-04T03:03:30.6Z,2,REGULAR,turnover,lost ball,[],203935,,,1610612763,44,48,2023-11-04T03:03:34Z,2940000,False,,,0,,M. Smart lost ball TURNOVER (3 TO),"[203935, 1629028]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,3.0,Ayton,1629028.0,,,,,,,,
305,PT03M40.00S,2023-11-04T03:03:30.6Z,2,REGULAR,steal,,[],1629028,,,1610612757,44,48,2023-11-04T03:03:32Z,2950000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
307,PT03M38.00S,2023-11-04T03:03:39.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631101,7.178055190538765,46.07843137254902,1610612757,46,48,2023-11-04T03:03:46Z,2970000,False,20.0,15.0,1,left,S. Sharpe running Layup (5 PTS) (D. Ayton 1 AST),"[1631101, 1629028]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,5.0,,,,,,,D. Ayton,1629028.0,1.0,,,,
309,PT03M38.00S,2023-11-04T03:03:42.8Z,2,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612757,46,48,2023-11-04T03:03:52Z,2990000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Sharpe 1 FT),"[1630533, 1631101]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,,,,2.0,1.0,Sharpe,1631101.0
311,PT03M38.00S,2023-11-04T03:04:03.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612757,46,48,2023-11-04T03:06:24Z,3010000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M38.00S,2023-11-04T03:04:53.2Z,2,REGULAR,substitution,out,[],1630533,,,1610612757,46,48,2023-11-04T03:06:24Z,3020000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M38.00S,2023-11-04T03:04:53.2Z,2,REGULAR,substitution,out,[],1628379,,,1610612757,46,48,2023-11-04T03:06:24Z,3030000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M38.00S,2023-11-04T03:04:53.2Z,2,REGULAR,substitution,in,[],1628991,,,1610612757,46,48,2023-11-04T03:06:24Z,3040000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M38.00S,2023-11-04T03:04:53.2Z,2,REGULAR,substitution,in,[],1630217,,,1610612757,46,48,2023-11-04T03:06:24Z,3050000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M38.00S,2023-11-04T03:05:42.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631101,,,1610612757,47,48,2023-11-04T03:05:42Z,3060000,False,,,0,,S. Sharpe Free Throw 1 of 1 (6 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
317,PT03M23.00S,2023-11-04T03:05:58.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630214,93.9060446780552,49.754901960784316,1610612763,47,50,2023-11-04T03:06:03Z,3070000,False,-1.0,5.0,1,right,X. Tillman cutting DUNK (4 PTS) (D. Bane 4 AST),"[1630214, 1630217]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,4.0,,,,,,,D. Bane,1630217.0,4.0,,,,
319,PT02M59.00S,2023-11-04T03:06:21.7Z,2,REGULAR,3pt,Jump Shot,[],203924,23.47240473061761,88.72549019607843,1610612757,47,50,2023-11-04T03:06:26Z,3090000,False,-194.0,168.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
320,PT02M56.00S,2023-11-04T03:06:24.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,47,50,2023-11-04T03:06:26Z,3100000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,319.0,4.0,4.0,0.0,,,,,,,,,,,,,,
321,PT02M38.00S,2023-11-04T03:06:42.9Z,2,REGULAR,3pt,Jump Shot,[],1630214,92.19776609724047,2.941176470588235,1610612763,47,50,2023-11-04T03:06:48Z,3110000,False,-235.0,21.0,1,right,MISS X. Tillman 3PT,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,23.62,Missed,,,,,,,,,,,,,,,,,,
322,PT02M34.00S,2023-11-04T03:06:46.9Z,2,REGULAR,rebound,offensive,[],203935,,,1610612763,47,50,2023-11-04T03:06:48Z,3120000,False,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,321.0,1.0,0.0,1.0,,,,,,,,,,,,,,
323,PT02M34.00S,2023-11-04T03:06:47.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,94.40999984741211,50.0,1610612763,47,50,2023-11-04T03:06:47Z,3130000,False,0.0,0.0,1,right,MISS M. Smart tip Layup,[203935],1610612763.0,MEM,tip,,,Smart,M. Smart,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
324,PT02M32.00S,2023-11-04T03:06:48.9Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612757,47,50,2023-11-04T03:06:48Z,3140000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,323.0,4.0,4.0,0.0,,,,,,,,,,,,,,
325,PT02M27.00S,2023-11-04T03:06:56.3Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612757,47,50,2023-11-04T03:07:07Z,3150000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Brogdon 2 FT),"[203935, 1627763]",1610612763.0,MEM,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202035.0,,,,1.0,0.0,Brogdon,1627763.0
327,PT02M27.00S,2023-11-04T03:07:26.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627763,,,1610612757,48,50,2023-11-04T03:07:51Z,3170000,False,,,0,,M. Brogdon Free Throw 1 of 2 (10 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
328,PT02M27.00S,2023-11-04T03:07:26.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627763,,,1610612757,49,50,2023-11-04T03:07:51Z,3180000,False,,,0,,M. Brogdon Free Throw 2 of 2 (11 PTS),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
329,PT02M15.00S,2023-11-04T03:08:02.3Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612763,49,50,2023-11-04T03:08:12Z,3190000,False,,,0,,D. Ayton shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629028, 1628991]",1610612757.0,POR,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Jackson Jr.,1628991.0
331,PT02M15.00S,2023-11-04T03:08:26.7Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,49,50,2023-11-04T03:08:26Z,3210000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
332,PT02M15.00S,2023-11-04T03:08:26.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,49,50,2023-11-04T03:08:26Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,331.0,,,,,,,,,,,,,,,,,
333,PT02M15.00S,2023-11-04T03:08:42.0Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,49,51,2023-11-04T03:08:42Z,3230000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
334,PT01M54.00S,2023-11-04T03:09:11.9Z,2,REGULAR,3pt,Jump Shot,[],1631101,33.327858081471746,38.72549019607843,1610612757,52,51,2023-11-04T03:09:16Z,3240000,False,56.0,261.0,1,left,S. Sharpe 26' 3PT  (9 PTS) (D. Ayton 2 AST),"[1631101, 1629028]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,26.68,Made,,,,,9.0,,,,,,,D. Ayton,1629028.0,2.0,,,,
336,PT01M26.00S,2023-11-04T03:09:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,89.83245729303549,47.549019607843135,1610612763,52,53,2023-11-04T03:09:46Z,3260000,False,-12.0,43.0,1,right,M. Smart driving floating Jump Shot (6 PTS),[203935],1610612763.0,MEM,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,6.0,,,,,,,,,,,,,
338,PT01M06.00S,2023-11-04T03:10:06.3Z,2,REGULAR,substitution,out,[],1631223,,,1610612757,52,53,2023-11-04T03:10:20Z,3280000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M06.00S,2023-11-04T03:10:06.3Z,2,REGULAR,substitution,in,[],1629723,,,1610612757,52,53,2023-11-04T03:10:20Z,3290000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M00.00S,2023-11-04T03:10:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,20.05584756898817,60.78431372549019,1610612757,52,53,2023-11-04T03:10:33Z,3300000,False,-54.0,136.0,1,left,MISS J. Grant 14' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,14.63,Missed,,,,,,,,,,,,,,,,,,
341,PT00M58.70S,2023-11-04T03:10:27.6Z,2,REGULAR,rebound,defensive,[],203935,,,1610612763,52,53,2023-11-04T03:10:33Z,3310000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,340.0,2.0,1.0,1.0,,,,,,,,,,,,,,
342,PT00M53.40S,2023-11-04T03:10:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,93.51182654402102,46.568627450980394,1610612763,52,53,2023-11-04T03:10:39Z,3320000,False,-17.0,8.0,1,right,MISS D. Bane running Layup,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
343,PT00M52.00S,2023-11-04T03:10:35.0Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612757,52,53,2023-11-04T03:10:35Z,3330000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:5),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,342.0,5.0,5.0,0.0,,,,,,,,,,,,,,
344,PT00M42.10S,2023-11-04T03:10:44.8Z,2,REGULAR,3pt,Jump Shot,[],203924,27.283180026281208,20.34313725490196,1610612757,52,53,2023-11-04T03:10:49Z,3340000,False,148.0,204.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
345,PT00M38.40S,2023-11-04T03:10:48.5Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,52,53,2023-11-04T03:10:49Z,3350000,False,,,0,,X. Tillman REBOUND (Off:1 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,344.0,2.0,1.0,1.0,,,,,,,,,,,,,,
346,PT00M29.90S,2023-11-04T03:10:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,85.62746386333771,51.71568627450981,1610612763,52,53,2023-11-04T03:11:10Z,3360000,False,9.0,83.0,1,right,MISS M. Smart 8' turnaround Shot,[203935],1610612763.0,MEM,turnaround,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
347,PT00M26.70S,2023-11-04T03:11:00.3Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,52,53,2023-11-04T03:11:03Z,3370000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,346.0,3.0,3.0,0.0,,,,,,,,,,,,,,
349,PT00M04.50S,2023-11-04T03:11:39.1Z,2,REGULAR,2pt,Jump Shot,[],1629028,27.414586070959263,61.76470588235294,1610612757,54,53,2023-11-04T03:11:43Z,3390000,False,-59.0,205.0,1,left,D. Ayton 21' Jump Shot (12 PTS) (M. Brogdon 6 AST),"[1629028, 1627763]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,21.35,Made,,,,,12.0,,,,,,,M. Brogdon,1627763.0,6.0,,,,
351,PT00M00.30S,2023-11-04T03:11:51.0Z,2,REGULAR,3pt,Jump Shot,[],203935,74.72076215505913,92.15686274509804,1610612763,54,53,2023-11-04T03:11:57Z,3410000,False,211.0,185.0,1,right,MISS M. Smart 28' pullup bank 3PT,[203935],1610612763.0,MEM,pullup bank,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,28.05,Missed,,,,,,,,,,,,,,,,,,
352,PT00M00.30S,2023-11-04T03:11:51.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,54,53,2023-11-04T03:11:57Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,351.0,,,,,,,,,,,,,,,,,
353,PT00M00.00S,2023-11-04T03:11:54.7Z,2,REGULAR,period,end,[],0,,,1610612763,54,53,2023-11-04T03:11:54Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-11-04T03:25:58.8Z,3,REGULAR,substitution,out,['startperiod'],1630214,,,1610612763,54,53,2023-11-04T03:26:47Z,3450000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2023-11-04T03:25:58.8Z,3,REGULAR,substitution,out,['startperiod'],1629723,,,1610612763,54,53,2023-11-04T03:26:47Z,3460000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-11-04T03:25:58.8Z,3,REGULAR,substitution,in,['startperiod'],1631223,,,1610612763,54,53,2023-11-04T03:26:47Z,3480000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-11-04T03:25:58.8Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612763,54,53,2023-11-04T03:26:47Z,3490000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-11-04T03:27:05.7Z,3,REGULAR,period,start,[],0,,,1610612763,54,53,2023-11-04T03:27:05Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT11M40.00S,2023-11-04T03:27:24.9Z,3,REGULAR,2pt,Jump Shot,[],1630533,20.71287779237845,31.372549019607842,1610612763,54,55,2023-11-04T03:27:29Z,3510000,False,93.0,142.0,1,left,Z. Williams 17' driving floating Jump Shot (9 PTS) (J. Jackson Jr. 2 AST),"[1630533, 1628991]",1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right Center,17.0,Made,,,,,9.0,,,,,,,J. Jackson Jr.,1628991.0,2.0,,,,
362,PT11M23.00S,2023-11-04T03:27:44.0Z,3,REGULAR,turnover,lost ball,[],1627763,,,1610612757,54,55,2023-11-04T03:27:47Z,3520000,False,,,0,,M. Brogdon lost ball TURNOVER (1 TO),"[1627763, 1630533]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,,,,1.0,Williams,1630533.0,,,,,,,,
363,PT11M23.00S,2023-11-04T03:27:44.0Z,3,REGULAR,steal,,[],1630533,,,1610612763,54,55,2023-11-04T03:27:45Z,3530000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
364,PT11M23.00S,2023-11-04T03:27:46.5Z,3,REGULAR,foul,personal,[],1627763,,,1610612763,54,55,2023-11-04T03:27:52Z,3540000,False,,,0,,M. Brogdon personal FOUL (1 PF),"[1627763, 1628991]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1148.0,,,,1.0,0.0,Jackson Jr.,1628991.0
367,PT11M08.00S,2023-11-04T03:28:15.1Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612763,54,55,2023-11-04T03:28:21Z,3560000,False,,,0,,M. Smart bad pass TURNOVER (4 TO),"[203935, 1641739]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,4.0,Camara,1641739.0,,,,,,,,
368,PT11M08.00S,2023-11-04T03:28:15.1Z,3,REGULAR,steal,,[],1641739,,,1610612757,54,55,2023-11-04T03:28:19Z,3570000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
369,PT10M54.00S,2023-11-04T03:28:28.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627763,89.43823915900131,95.34313725490196,1610612757,54,55,2023-11-04T03:28:39Z,3580000,False,227.0,47.0,1,right,MISS M. Brogdon 3PT,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
370,PT10M53.00S,2023-11-04T03:28:29.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,54,55,2023-11-04T03:28:39Z,3590000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,369.0,,,,,,,,,,,,,,,,,
