actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
597,PT04M36.00S,2024-03-25T01:10:22.2Z,4,REGULAR,substitution,in,[],203110,,,1610612750,102,99,2024-03-25T01:10:38Z,5900000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M19.00S,2024-03-25T01:11:06.3Z,4,REGULAR,foul,personal,[],202691,,,1610612750,102,99,2024-03-25T01:11:14Z,5910000,False,,,0,,K. Thompson personal FOUL (3 PF),"[202691, 203937]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,1662.0,3.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
600,PT04M13.00S,2024-03-25T01:11:30.5Z,4,REGULAR,2pt,Jump Shot,[],1630162,19.267411300919843,70.83333333333334,1610612750,102,99,2024-03-25T01:11:35Z,5930000,False,-104.0,129.0,1,left,MISS A. Edwards 16' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,16.55,,,,,,,,,,,
601,PT04M12.00S,2024-03-25T01:11:31.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,102,99,2024-03-25T01:11:35Z,5940000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,600.0,,,,,,,,,,
603,PT04M03.00S,2024-03-25T01:11:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.40932982917214,52.20588235294118,1610612744,102,101,2024-03-25T01:11:51Z,5960000,False,11.0,28.0,1,right,D. Green cutting Layup (12 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,3.04,,,,,S. Curry,201939.0,3.0,,,,
605,PT03M45.00S,2024-03-25T01:12:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,6.783837056504599,52.20588235294118,1610612750,102,101,2024-03-25T01:12:05Z,5980000,False,-11.0,11.0,1,left,MISS M. Conley driving finger roll Layup,[201144],1610612750.0,MIN,driving finger roll,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.58,,,,,,,,,,,
606,PT03M42.00S,2024-03-25T01:12:03.8Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,102,101,2024-03-25T01:12:05Z,5990000,False,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,605.0,10.0,9.0,1.0,,,,,,,
607,PT03M42.00S,2024-03-25T01:12:04.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612750,104,101,2024-03-25T01:12:11Z,6000000,False,0.0,0.0,1,left,R. Gobert tip DUNK (15 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,0.0,,,,,,,,,,,
608,PT03M33.00S,2024-03-25T01:12:13.5Z,4,REGULAR,3pt,Jump Shot,[],201939,63.6826544021025,39.950980392156865,1610612744,104,101,2024-03-25T01:12:18Z,6010000,False,-50.0,289.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,29.32,,,,,,,,,,,
609,PT03M29.00S,2024-03-25T01:12:16.9Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,104,101,2024-03-25T01:12:16Z,6020000,False,,,0,,G. Payton II REBOUND (Off:3 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,608.0,8.0,5.0,3.0,,,,,,,
610,PT03M28.00S,2024-03-25T01:12:17.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,67.88764783180025,68.87254901960785,1610612744,104,104,2024-03-25T01:12:22Z,6030000,False,94.0,249.0,1,right,S. Curry 26' 3PT  (25 PTS) (G. Payton II 7 AST),"[201939, 1627780]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,Made,25.0,,26.67,,,,,G. Payton II,1627780.0,7.0,,,,
612,PT03M12.00S,2024-03-25T01:12:33.8Z,4,REGULAR,3pt,Jump Shot,[],201144,28.86005256241787,75.98039215686273,1610612750,107,104,2024-03-25T01:13:05Z,6050000,False,-130.0,219.0,1,left,M. Conley 25' 3PT pullup (14 PTS) (R. Gobert 2 AST),"[201144, 203497]",1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,,25.45,,,,,R. Gobert,203497.0,2.0,,,,
614,PT02M54.00S,2024-03-25T01:12:52.8Z,4,REGULAR,turnover,lost ball,[],1630228,,,1610612744,107,104,2024-03-25T01:12:56Z,6070000,False,,,0,,J. Kuminga lost ball TURNOVER (2 TO),"[1630228, 201144]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,,,,,,Conley,201144.0
615,PT02M54.00S,2024-03-25T01:12:52.8Z,4,REGULAR,steal,,[],201144,,,1610612750,107,104,2024-03-25T01:12:55Z,6080000,False,,,0,,M. Conley STEAL (4 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
616,PT02M47.00S,2024-03-25T01:12:59.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630162,13.61695137976347,49.26470588235294,1610612750,107,104,2024-03-25T01:13:42Z,6090000,False,4.0,75.0,1,left,MISS A. Edwards 7' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.56,,,,,,,,,,,
617,PT02M43.00S,2024-03-25T01:13:03.6Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,107,104,2024-03-25T01:16:53Z,6100000,False,,,0,,D. Green REBOUND (Off:0 Def:8),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,616.0,8.0,8.0,0.0,,,,,,,
618,PT02M37.00S,2024-03-25T01:13:11.8Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612744,107,104,2024-03-25T01:13:23Z,6110000,False,,,0,,R. Gobert shooting personal FOUL (4 PF) (Curry 2 FT),"[203497, 201939]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1662.0,4.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
620,PT02M37.00S,2024-03-25T01:13:56.4Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,107,105,2024-03-25T01:13:56Z,6130000,False,,,0,,S. Curry Free Throw 1 of 2 (26 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
621,PT02M37.00S,2024-03-25T01:13:57.2Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,107,105,2024-03-25T01:14:02Z,6140000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M37.00S,2024-03-25T01:13:57.2Z,4,REGULAR,substitution,in,[],203952,,,1610612744,107,105,2024-03-25T01:14:02Z,6150000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M37.00S,2024-03-25T01:14:22.1Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,107,106,2024-03-25T01:14:22Z,6160000,False,,,0,,S. Curry Free Throw 2 of 2 (27 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
624,PT02M22.00S,2024-03-25T01:14:41.9Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,107,106,2024-03-25T01:16:45Z,6170000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 203952]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,,,,,,Wiggins,203952.0
625,PT02M22.00S,2024-03-25T01:14:41.9Z,4,REGULAR,steal,,[],203952,,,1610612744,107,106,2024-03-25T01:14:44Z,6180000,False,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
626,PT02M08.00S,2024-03-25T01:15:44.4Z,4,REGULAR,jumpball,recovered,[],201939,,,1610612744,107,106,2024-03-25T01:15:44Z,6190000,False,,,0,,Jump Ball D. Green vs. J. McDaniels: Tip to S. Curry,"[201939, 203110, 1630183]",1610612744.0,GSW,heldball,S. Curry,201939.0,Curry,S. Curry,Green,203110.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,,,,,,
629,PT01M59.00S,2024-03-25T01:15:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627780,91.67214191852825,49.754901960784316,1610612744,107,106,2024-03-25T01:16:00Z,6220000,False,-1.0,26.0,1,right,MISS G. Payton II driving Layup,[1627780],1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.58,,,,,,,,,,,
630,PT01M57.00S,2024-03-25T01:15:55.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,107,106,2024-03-25T01:16:00Z,6230000,False,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,629.0,11.0,10.0,1.0,,,,,,,
631,PT01M38.00S,2024-03-25T01:16:14.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,15.062417871222076,59.55882352941176,1610612750,109,106,2024-03-25T01:16:20Z,6240000,False,-48.0,89.0,1,left,J. McDaniels 10' pullup Jump Shot (8 PTS) (A. Edwards 8 AST),"[1630183, 1630162]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,8.0,,10.11,,,,,A. Edwards,1630162.0,8.0,,,,
633,PT01M27.00S,2024-03-25T01:16:30.3Z,4,REGULAR,3pt,Jump Shot,[],201939,79.188567674113,90.19607843137256,1610612744,109,106,2024-03-25T01:16:36Z,6260000,False,201.0,143.0,1,right,MISS S. Curry 24' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.67,,,,,,,,,,,
634,PT01M24.00S,2024-03-25T01:16:33.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,109,106,2024-03-25T01:16:36Z,6270000,False,,,0,,R. Gobert REBOUND (Off:1 Def:11),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,633.0,12.0,11.0,1.0,,,,,,,
635,PT01M03.00S,2024-03-25T01:16:56.6Z,4,REGULAR,foul,personal,['2freethrow'],203952,,,1610612750,109,106,2024-03-25T01:17:08Z,6280000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Gobert 2 FT),"[203952, 203497]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2005.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
637,PT01M03.00S,2024-03-25T01:17:25.6Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,110,106,2024-03-25T01:17:25Z,6300000,False,,,0,,R. Gobert Free Throw 1 of 2 (16 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
638,PT01M03.00S,2024-03-25T01:17:49.8Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,111,106,2024-03-25T01:17:49Z,6310000,False,,,0,,R. Gobert Free Throw 2 of 2 (17 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
639,PT01M03.00S,2024-03-25T01:17:52.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,111,106,2024-03-25T01:17:52Z,6320000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M03.00S,2024-03-25T01:19:16.4Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,111,106,2024-03-25T01:19:22Z,6330000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M03.00S,2024-03-25T01:19:16.4Z,4,REGULAR,substitution,in,[],101108,,,1610612744,111,106,2024-03-25T01:19:22Z,6340000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M42.50S,2024-03-25T01:20:23.5Z,4,REGULAR,3pt,Jump Shot,[],202691,81.8166885676741,95.34313725490196,1610612744,111,106,2024-03-25T01:20:29Z,6360000,False,227.0,118.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.58,,,,,,,,,,,
644,PT00M41.00S,2024-03-25T01:20:25.0Z,4,REGULAR,rebound,offensive,[],101108,,,1610612744,111,106,2024-03-25T01:22:16Z,6370000,False,,,0,,C. Paul REBOUND (Off:1 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,643.0,4.0,3.0,1.0,,,,,,,
647,PT00M36.60S,2024-03-25T01:22:44.4Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612744,111,106,2024-03-25T01:22:49Z,6400000,False,,,0,,R. Gobert shooting personal FOUL (5 PF) (Curry 2 FT),"[203497, 201939]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,200833.0,5.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
649,PT00M36.60S,2024-03-25T01:23:12.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201939,,,1610612744,111,107,2024-03-25T01:23:12Z,6420000,False,,,0,,S. Curry Free Throw 1 of 2 (28 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
650,PT00M36.60S,2024-03-25T01:23:13.1Z,4,REGULAR,substitution,out,[],101108,,,1610612744,111,107,2024-03-25T01:23:16Z,6430000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M36.60S,2024-03-25T01:23:13.1Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,111,107,2024-03-25T01:23:16Z,6440000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M36.60S,2024-03-25T01:23:30.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201939,,,1610612744,111,108,2024-03-25T01:23:30Z,6450000,False,,,0,,S. Curry Free Throw 2 of 2 (29 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,
653,PT00M22.60S,2024-03-25T01:23:50.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,25.443495400788436,82.84313725490196,1610612750,111,108,2024-03-25T01:23:54Z,6460000,False,-164.0,187.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.86,,,,,,,,,,,
654,PT00M19.80S,2024-03-25T01:23:53.1Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,111,108,2024-03-25T01:23:53Z,6470000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,653.0,4.0,4.0,0.0,,,,,,,
655,PT00M14.90S,2024-03-25T01:23:58.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201939,92.32917214191852,50.49019607843137,1610612744,111,110,2024-03-25T01:24:11Z,6480000,False,2.0,20.0,1,right,S. Curry running Layup (31 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Made,31.0,,1.98,,,,,,,,,,,
656,PT00M14.90S,2024-03-25T01:24:13.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,111,110,2024-03-25T01:24:13Z,6490000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M14.90S,2024-03-25T01:25:33.1Z,4,REGULAR,substitution,out,[],203497,,,1610612750,111,110,2024-03-25T01:25:49Z,6500000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M14.90S,2024-03-25T01:25:33.1Z,4,REGULAR,substitution,out,[],202691,,,1610612750,111,110,2024-03-25T01:25:49Z,6510000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M14.90S,2024-03-25T01:25:33.1Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,111,110,2024-03-25T01:25:49Z,6520000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M14.90S,2024-03-25T01:25:33.1Z,4,REGULAR,substitution,in,[],1630228,,,1610612750,111,110,2024-03-25T01:25:49Z,6530000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M11.90S,2024-03-25T01:26:13.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612750,111,110,2024-03-25T01:26:24Z,6540000,False,,,0,,A. Wiggins personal FOUL (4 PF) (Edwards 2 FT),"[203952, 1630162]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1662.0,4.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
663,PT00M11.90S,2024-03-25T01:26:50.5Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,112,110,2024-03-25T01:26:50Z,6560000,False,,,0,,A. Edwards Free Throw 1 of 2 (21 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
664,PT00M11.90S,2024-03-25T01:26:51.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,112,110,2024-03-25T01:27:03Z,6570000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M11.90S,2024-03-25T01:26:51.4Z,4,REGULAR,substitution,out,[],201939,,,1610612750,112,110,2024-03-25T01:27:03Z,6580000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M11.90S,2024-03-25T01:26:51.4Z,4,REGULAR,substitution,in,[],203497,,,1610612750,112,110,2024-03-25T01:27:03Z,6590000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M11.90S,2024-03-25T01:26:51.4Z,4,REGULAR,substitution,in,[],1631218,,,1610612750,112,110,2024-03-25T01:27:03Z,6600000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M11.90S,2024-03-25T01:27:08.0Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,113,110,2024-03-25T01:27:08Z,6610000,False,,,0,,A. Edwards Free Throw 2 of 2 (22 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
669,PT00M11.90S,2024-03-25T01:27:10.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,113,110,2024-03-25T01:27:10Z,6620000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M11.90S,2024-03-25T01:28:25.7Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,113,110,2024-03-25T01:28:35Z,6630000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M11.90S,2024-03-25T01:28:25.7Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,113,110,2024-03-25T01:28:35Z,6640000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M11.90S,2024-03-25T01:28:25.7Z,4,REGULAR,substitution,out,[],1631218,,,1610612744,113,110,2024-03-25T01:28:35Z,6650000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M11.90S,2024-03-25T01:28:25.7Z,4,REGULAR,substitution,in,[],101108,,,1610612744,113,110,2024-03-25T01:28:35Z,6660000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M11.90S,2024-03-25T01:28:25.7Z,4,REGULAR,substitution,in,[],202691,,,1610612744,113,110,2024-03-25T01:28:35Z,6670000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M11.90S,2024-03-25T01:28:25.7Z,4,REGULAR,substitution,in,[],201939,,,1610612744,113,110,2024-03-25T01:28:35Z,6680000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M08.30S,2024-03-25T01:28:47.6Z,4,REGULAR,3pt,Jump Shot,[],202691,76.03482260183968,12.990196078431374,1610612744,113,110,2024-03-25T01:28:55Z,6690000,False,-185.0,173.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.31,,,,,,,,,,,
677,PT00M05.40S,2024-03-25T01:28:50.5Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,113,110,2024-03-25T01:28:50Z,6700000,False,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,676.0,6.0,6.0,0.0,,,,,,,
678,PT00M05.30S,2024-03-25T01:28:54.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612750,113,110,2024-03-25T01:29:02Z,6710000,False,,,0,,C. Paul take personal FOUL (2 PF) (Edwards 2 FT),"[101108, 1630162]",1610612744.0,GSW,take,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,200833.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
680,PT00M05.30S,2024-03-25T01:29:22.2Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,113,110,2024-03-25T01:29:22Z,6730000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
681,PT00M05.30S,2024-03-25T01:29:22.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,113,110,2024-03-25T01:29:22Z,6740000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,680.0,,,,,,,,,,
682,PT00M05.30S,2024-03-25T01:29:38.9Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,114,110,2024-03-25T01:29:38Z,6750000,False,,,0,,A. Edwards Free Throw 2 of 2 (23 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
683,PT00M00.50S,2024-03-25T01:29:47.0Z,4,REGULAR,3pt,Jump Shot,[],201939,60.397503285151124,18.137254901960784,1610612744,114,110,2024-03-25T01:30:34Z,6760000,False,-159.0,320.0,1,right,MISS S. Curry 35' step back bank 3PT,[201939],1610612744.0,GSW,step back bank,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,35.73,,,,,,,,,,,
684,PT00M00.50S,2024-03-25T01:29:47.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,114,110,2024-03-25T01:29:59Z,6770000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,683.0,,,,,,,,,,
685,PT00M00.00S,2024-03-25T01:30:01.7Z,4,REGULAR,period,end,[],0,,,1610612744,114,110,2024-03-25T01:30:01Z,6780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M00.00S,2024-03-25T01:30:05.1Z,4,REGULAR,game,end,[],0,,,0,114,110,2024-03-25T01:30:05Z,6790000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
