actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
349,PT08M34.00S,2024-03-05T02:30:28.4Z,3,REGULAR,3pt,Jump Shot,[],1641871,30.56833114323259,37.99019607843137,1610612757,68,60,2024-03-05T02:30:33Z,3440000,False,60.0,235.0,1,left,D. Reath 24' 3PT  (19 PTS) (A. Simons 8 AST),"[1641871, 1629014]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Center,24.23,Made,,,,,19.0,,,,,,,A. Simons,1629014.0,8.0,,,,
351,PT08M20.00S,2024-03-05T02:30:42.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201144,92.85479632063075,45.34313725490196,1610612750,70,60,2024-03-05T02:30:47Z,3460000,False,-23.0,15.0,1,right,M. Conley driving reverse Layup (10 PTS),[201144],1610612750.0,MIN,driving reverse,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,10.0,,,,,,,,,,,,,
352,PT08M14.00S,2024-03-05T02:30:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,8.360709592641262,50.49019607843137,1610612757,70,60,2024-03-05T02:33:11Z,3470000,False,-2.0,26.0,1,left,MISS J. Walker driving finger roll Layup,[1631133],1610612757.0,POR,driving finger roll,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
353,PT08M12.00S,2024-03-05T02:30:50.0Z,3,REGULAR,rebound,offensive,[],1631200,,,1610612757,70,60,2024-03-05T02:30:52Z,3480000,False,,,0,,K. Murray REBOUND (Off:4 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,352.0,5.0,1.0,4.0,,,,,,,,,,,,,,
354,PT08M11.00S,2024-03-05T02:30:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631200,6.258212877792378,46.81372549019608,1610612757,70,62,2024-03-05T02:30:58Z,3490000,False,16.0,6.0,1,left,K. Murray putback Layup (6 PTS),[1631200],1610612757.0,POR,putback,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,6.0,,,,,,,,,,,,,
356,PT07M46.00S,2024-03-05T02:31:15.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,80.6340341655716,45.34313725490196,1610612750,72,62,2024-03-05T02:31:21Z,3510000,False,-23.0,130.0,1,right,M. Conley 13' driving floating Jump Shot (12 PTS) (A. Edwards 3 AST),"[201144, 1630162]",1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,13.16,Made,,,,,12.0,,,,,,,A. Edwards,1630162.0,3.0,,,,
358,PT07M28.00S,2024-03-05T02:31:34.5Z,3,REGULAR,turnover,lost ball,[],1629014,,,1610612757,72,62,2024-03-05T02:31:37Z,3530000,False,,,0,,A. Simons lost ball TURNOVER (1 TO),"[1629014, 201144]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Conley,201144.0,,,,,,,
359,PT07M28.00S,2024-03-05T02:31:34.5Z,3,REGULAR,steal,,[],201144,,,1610612750,72,62,2024-03-05T02:31:36Z,3540000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
360,PT07M24.00S,2024-03-05T02:31:38.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",201144,71.30420499342969,16.666666666666664,1610612750,72,62,2024-03-05T02:34:20Z,3550000,False,-167.0,217.0,1,right,MISS M. Conley 27' running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
361,PT07M23.00S,2024-03-05T02:31:39.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,72,62,2024-03-05T02:31:47Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,360.0,,,,,,,,,,,,,,,,,
362,PT07M23.00S,2024-03-05T02:31:42.4Z,3,REGULAR,foul,personal,[],1629014,,,1610612750,72,62,2024-03-05T02:32:29Z,3570000,False,,,0,,A. Simons loose ball personal FOUL (2 PF),"[1629014, 203497]",1610612757.0,POR,loose ball,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202041.0,,,,,,,2.0,0.0,Gobert,203497.0
364,PT07M20.00S,2024-03-05T02:32:28.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,91.80354796320631,52.450980392156865,1610612750,74,62,2024-03-05T02:32:34Z,3590000,False,12.0,25.0,1,right,R. Gobert driving Layup (15 PTS) (A. Edwards 4 AST),"[203497, 1630162]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.74,Made,,,,,15.0,,,,,,,A. Edwards,1630162.0,4.0,,,,
366,PT07M20.00S,2024-03-05T02:32:31.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631133,,,1610612750,74,62,2024-03-05T02:32:39Z,3610000,False,,,0,,J. Walker shooting personal FOUL (4 PF) (Gobert 1 FT),"[1631133, 203497]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,,,,,,,4.0,0.0,Gobert,203497.0
368,PT07M20.00S,2024-03-05T02:32:53.5Z,3,REGULAR,substitution,out,[],1631133,,,1610612750,74,62,2024-03-05T02:33:38Z,3630000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M20.00S,2024-03-05T02:32:53.5Z,3,REGULAR,substitution,in,[],1629650,,,1610612750,74,62,2024-03-05T02:33:38Z,3640000,False,,,0,,SUB in: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M20.00S,2024-03-05T02:33:16.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203497,,,1610612750,75,62,2024-03-05T02:33:16Z,3650000,False,,,0,,R. Gobert Free Throw 1 of 1 (16 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
371,PT07M02.00S,2024-03-05T02:33:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,9.806176084099869,57.107843137254896,1610612757,75,62,2024-03-05T02:33:46Z,3660000,False,-36.0,40.0,1,left,MISS D. Banton driving Layup,[1630625],1610612757.0,POR,driving,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
372,PT07M01.00S,2024-03-05T02:33:37.6Z,3,REGULAR,rebound,offensive,[],1629650,,,1610612757,75,62,2024-03-05T02:33:46Z,3670000,False,,,0,,M. Brown REBOUND (Off:1 Def:0),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,371.0,1.0,0.0,1.0,,,,,,,,,,,,,,
373,PT07M01.00S,2024-03-05T02:33:45.1Z,3,REGULAR,foul,personal,[],203497,,,1610612757,75,62,2024-03-05T02:34:00Z,3680000,False,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 1629650]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,,,,,,,2.0,0.0,Brown,1629650.0
375,PT07M01.00S,2024-03-05T02:33:59.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612757,75,62,2024-03-05T02:34:06Z,3700000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M01.00S,2024-03-05T02:33:59.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612757,75,62,2024-03-05T02:34:06Z,3710000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M51.00S,2024-03-05T02:34:25.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629014,19.136005256241788,58.333333333333336,1610612757,75,62,2024-03-05T02:34:30Z,3720000,False,-42.0,127.0,1,left,MISS A. Simons 13' floating Shot,[1629014],1610612757.0,POR,floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,13.41,Missed,,,,,,,,,,,,,,,,,,
379,PT06M48.00S,2024-03-05T02:34:28.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,75,62,2024-03-05T02:34:30Z,3730000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,378.0,10.0,7.0,3.0,,,,,,,,,,,,,,
380,PT06M44.00S,2024-03-05T02:34:32.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630183,91.01511169513797,56.127450980392155,1610612750,75,62,2024-03-05T02:37:39Z,3740000,False,31.0,32.0,1,right,MISS J. McDaniels running Layup - blocked,"[1630183, 1631200]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,,Murray,1631200.0,,,,,,,,,,,
381,PT06M44.00S,2024-03-05T02:34:32.4Z,3,REGULAR,block,,[],1631200,,,1610612750,75,62,2024-03-05T02:34:34Z,3750000,False,,,0,,K. Murray BLOCK (1 BLK),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT06M42.00S,2024-03-05T02:34:34.4Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,75,62,2024-03-05T02:34:39Z,3760000,False,,,0,,A. Simons REBOUND (Off:0 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,380.0,4.0,4.0,0.0,,,,,,,,,,,,,,
383,PT06M27.00S,2024-03-05T02:34:49.9Z,3,REGULAR,2pt,Jump Shot,[],1629014,11.383048620236531,66.17647058823529,1610612757,75,64,2024-03-05T02:35:13Z,3770000,False,-81.0,55.0,1,left,A. Simons 9' floating Jump Shot (16 PTS) (D. Banton 2 AST),"[1629014, 1630625]",1610612757.0,POR,floating,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,9.75,Made,,,,,16.0,,,,,,,D. Banton,1630625.0,2.0,,,,
384,PT06M27.00S,2024-03-05T02:34:54.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,75,64,2024-03-05T02:34:54Z,3780000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M27.00S,2024-03-05T02:36:56.3Z,3,REGULAR,substitution,out,[],1630625,,,1610612750,75,64,2024-03-05T02:37:39Z,3800000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M27.00S,2024-03-05T02:36:56.3Z,3,REGULAR,substitution,out,[],1641871,,,1610612750,75,64,2024-03-05T02:37:39Z,3810000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M27.00S,2024-03-05T02:36:56.3Z,3,REGULAR,substitution,in,[],1630204,,,1610612750,75,64,2024-03-05T02:37:39Z,3820000,False,,,0,,SUB in: A. Hagans,[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M27.00S,2024-03-05T02:36:56.3Z,3,REGULAR,substitution,in,[],1641712,,,1610612750,75,64,2024-03-05T02:37:39Z,3830000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M11.00S,2024-03-05T02:38:03.5Z,3,REGULAR,3pt,Jump Shot,[],1626157,67.49342969776609,29.411764705882355,1610612750,75,64,2024-03-05T02:38:10Z,3840000,False,-103.0,253.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,27.32,Missed,,,,,,,,,,,,,,,,,,
391,PT06M06.00S,2024-03-05T02:38:08.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,75,64,2024-03-05T02:38:10Z,3850000,False,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,390.0,11.0,7.0,4.0,,,,,,,,,,,,,,
392,PT06M03.00S,2024-03-05T02:38:10.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,92.06636005256242,4.166666666666666,1610612750,75,64,2024-03-05T02:38:16Z,3860000,False,-229.0,22.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
393,PT05M59.00S,2024-03-05T02:38:15.8Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,75,64,2024-03-05T02:38:15Z,3870000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,392.0,3.0,2.0,1.0,,,,,,,,,,,,,,
412,PT05M54.00S,2024-03-05T02:38:23.7Z,3,REGULAR,turnover,lost ball,[],201144,,,1610612750,75,64,2024-03-05T02:40:22Z,3915000,False,,,0,,M. Conley lost ball TURNOVER (2 TO),"[201144, 1630204]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Hagans,1630204.0,,,,,,,
413,PT05M54.00S,2024-03-05T02:38:23.7Z,3,REGULAR,steal,,[],1630204,,,1610612757,75,64,2024-03-05T02:41:44Z,3917500,False,,,0,,A. Hagans STEAL (3 STL),[1630204],1610612757.0,POR,,,,Hagans,A. Hagans,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT05M47.00S,2024-03-05T02:38:26.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1631200,6.258212877792378,50.0,1610612757,75,66,2024-03-05T02:40:22Z,3920000,False,0.0,6.0,1,left,K. Murray running Layup (8 PTS) (A. Hagans 3 AST),"[1631200, 1630204]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,8.0,,,,,,,A. Hagans,1630204.0,3.0,,,,
400,PT05M32.00S,2024-03-05T02:38:41.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,73.53810775295663,18.872549019607842,1610612750,75,66,2024-03-05T02:42:56Z,3940000,False,-156.0,196.0,1,right,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
401,PT05M30.00S,2024-03-05T02:38:43.4Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612757,75,66,2024-03-05T02:38:48Z,3950000,False,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Above the Break 3,24+ Left Center,,,400.0,2.0,1.0,1.0,,,,,,,,,,,,,,
402,PT05M16.00S,2024-03-05T02:38:59.2Z,3,REGULAR,3pt,Jump Shot,[],1641712,22.683968462549277,86.02941176470588,1610612757,75,69,2024-03-05T02:39:03Z,3960000,False,-180.0,161.0,1,left,R. Rupert 24' 3PT pullup (7 PTS),[1641712],1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,24.14,Made,,,,,7.0,,,,,,,,,,,,,
403,PT04M58.00S,2024-03-05T02:39:18.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.32917214191852,51.470588235294116,1610612750,77,69,2024-03-05T02:39:24Z,3970000,False,7.0,20.0,1,right,R. Gobert driving DUNK (18 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,18.0,,,,,,,M. Conley,201144.0,5.0,,,,
405,PT04M58.00S,2024-03-05T02:39:21.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629650,,,1610612750,77,69,2024-03-05T02:39:28Z,3990000,False,,,0,,M. Brown shooting personal FOUL (3 PF) (Gobert 1 FT),"[1629650, 203497]",1610612757.0,POR,shooting,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,1193.0,,,,,,,3.0,1.0,Gobert,203497.0
407,PT04M58.00S,2024-03-05T02:39:29.1Z,3,REGULAR,substitution,out,[],201144,,,1610612750,77,69,2024-03-05T02:39:35Z,4010000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M58.00S,2024-03-05T02:39:29.1Z,3,REGULAR,substitution,in,[],1628420,,,1610612750,77,69,2024-03-05T02:39:35Z,4020000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M58.00S,2024-03-05T02:39:54.1Z,3,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,78,69,2024-03-05T02:39:54Z,4030000,False,,,0,,R. Gobert Free Throw 1 of 1 (19 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
410,PT04M46.00S,2024-03-05T02:40:06.9Z,3,REGULAR,3pt,Jump Shot,[],1631200,26.49474375821288,21.813725490196077,1610612757,78,72,2024-03-05T02:44:24Z,4040000,False,141.0,197.0,1,left,K. Murray 24' 3PT pullup (11 PTS) (A. Simons 9 AST),"[1631200, 1629014]",1610612757.0,POR,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,24.19,Made,,,,,11.0,,,,,,,A. Simons,1629014.0,9.0,,,,
414,PT04M21.00S,2024-03-05T02:40:31.3Z,3,REGULAR,3pt,Jump Shot,[],1630183,73.40670170827858,18.627450980392158,1610612750,78,72,2024-03-05T02:40:36Z,4060000,False,-157.0,197.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
415,PT04M16.00S,2024-03-05T02:40:36.3Z,3,REGULAR,rebound,defensive,[],1641712,,,1610612757,78,72,2024-03-05T02:40:36Z,4070000,False,,,0,,R. Rupert REBOUND (Off:0 Def:2),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,414.0,2.0,2.0,0.0,,,,,,,,,,,,,,
416,PT04M09.00S,2024-03-05T02:40:43.7Z,3,REGULAR,2pt,Jump Shot,[],1629014,10.5946123521682,31.372549019607842,1610612757,78,72,2024-03-05T02:40:50Z,4080000,False,93.0,47.0,1,left,MISS A. Simons 10' driving floating bank Shot,[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,10.43,Missed,,,,,,,,,,,,,,,,,,
417,PT04M06.00S,2024-03-05T02:40:46.7Z,3,REGULAR,rebound,defensive,[],1629638,,,1610612750,78,72,2024-03-05T02:40:50Z,4090000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,416.0,1.0,1.0,0.0,,,,,,,,,,,,,,
418,PT04M01.00S,2024-03-05T02:40:51.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,89.83245729303549,4.901960784313726,1610612750,78,72,2024-03-05T02:45:21Z,4100000,False,-225.0,43.0,1,right,MISS M. Morris running 3PT,[1628420],1610612750.0,MIN,running,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
419,PT04M00.00S,2024-03-05T02:40:53.8Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,78,72,2024-03-05T02:40:53Z,4110000,False,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,418.0,2.0,1.0,1.0,,,,,,,,,,,,,,
420,PT03M58.00S,2024-03-05T02:40:55.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,90.75229960578186,54.41176470588235,1610612750,78,72,2024-03-05T02:46:21Z,4120000,False,22.0,34.0,1,right,MISS K. Towns putback Layup - blocked,"[1626157, 1629650]",1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,Brown,1629650.0,,,,,,,,,,,
421,PT03M58.00S,2024-03-05T02:40:55.3Z,3,REGULAR,block,,[],1629650,,,1610612750,78,72,2024-03-05T02:40:57Z,4130000,False,,,0,,M. Brown BLOCK (1 BLK),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT03M56.00S,2024-03-05T02:40:57.3Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,78,72,2024-03-05T02:41:01Z,4140000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,420.0,4.0,2.0,2.0,,,,,,,,,,,,,,
423,PT03M56.00S,2024-03-05T02:40:59.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630204,,,1610612750,78,72,2024-03-05T02:41:08Z,4150000,False,,,0,,A. Hagans shooting personal FOUL (4 PF) (McDaniels 2 FT),"[1630204, 1630183]",1610612757.0,POR,shooting,,,Hagans,A. Hagans,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628172.0,,,,,,,4.0,0.0,McDaniels,1630183.0
425,PT03M56.00S,2024-03-05T02:41:24.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630183,,,1610612750,78,72,2024-03-05T02:41:46Z,4170000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
426,PT03M56.00S,2024-03-05T02:41:24.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,78,72,2024-03-05T02:41:46Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,425.0,,,,,,,,,,,,,,,,,
427,PT03M56.00S,2024-03-05T02:41:25.5Z,3,REGULAR,substitution,out,[],203497,,,1610612750,78,72,2024-03-05T02:41:30Z,4190000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M56.00S,2024-03-05T02:41:25.5Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,78,72,2024-03-05T02:41:30Z,4200000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M56.00S,2024-03-05T02:41:24.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630183,,,1610612750,78,72,2024-03-05T02:41:46Z,4210000,False,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
430,PT03M54.00S,2024-03-05T02:41:26.6Z,3,REGULAR,rebound,defensive,[],1629650,,,1610612757,78,72,2024-03-05T02:41:46Z,4220000,False,,,0,,M. Brown REBOUND (Off:1 Def:2),[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,429.0,3.0,2.0,1.0,,,,,,,,,,,,,,
432,PT03M51.00S,2024-03-05T02:41:51.9Z,3,REGULAR,substitution,out,[],1630183,,,1610612757,78,72,2024-03-05T02:41:57Z,4240000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M51.00S,2024-03-05T02:41:51.9Z,3,REGULAR,substitution,in,[],203937,,,1610612757,78,72,2024-03-05T02:41:57Z,4250000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M51.00S,2024-03-05T02:41:51.9Z,3,REGULAR,substitution,out,[],1629650,,,1610612757,78,72,2024-03-05T02:42:05Z,4260000,False,,,0,,SUB out: M. Brown,[1629650],1610612757.0,POR,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M51.00S,2024-03-05T02:41:51.9Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,78,72,2024-03-05T02:42:05Z,4270000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M40.00S,2024-03-05T02:42:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,8.623521681997373,60.5392156862745,1610612757,78,72,2024-03-05T02:42:35Z,4280000,False,-53.0,29.0,1,left,MISS K. Murray 6' driving Layup - blocked,"[1631200, 1626157]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,Towns,1626157.0,,,,,,,,,,,
437,PT03M40.00S,2024-03-05T02:42:26.5Z,3,REGULAR,block,,[],1626157,,,1610612757,78,72,2024-03-05T02:42:28Z,4290000,False,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT03M39.00S,2024-03-05T02:42:27.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,78,72,2024-03-05T02:42:35Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,436.0,,,,,,,,,,,,,,,,,
