actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
421,PT01M12.00S,2023-10-29T01:44:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,8.229303547963205,55.392156862745104,1610612748,76,73,2023-10-29T01:45:00Z,4170000,False,-27.0,25.0,1,left,MISS D. Robinson driving reverse Layup,[1629130],1610612748.0,MIA,driving reverse,,,Robinson,D. Robinson,,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,
422,PT01M10.00S,2023-10-29T01:44:32.7Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,76,73,2023-10-29T01:44:41Z,4180000,False,,,0,,K. Towns REBOUND (Off:0 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Restricted Area,0-8 Center,,,,,,,421.0,9.0,9.0,0.0,,,,,,,,,
423,PT01M04.00S,2023-10-29T01:45:23.1Z,3,REGULAR,jumpball,recovered,[],203937,,,1610612750,76,73,2023-10-29T01:45:23Z,4190000,False,,,0,,Jump Ball S. Milton vs. D. Smith: Tip to K. Anderson,"[203937, 1629003, 1630696]",1610612750.0,MIN,heldball,K. Anderson,203937.0,Anderson,K. Anderson,Milton,1629003.0,Smith,1630696.0,,,,,,,,,,,,,,,,,,,,,,
426,PT00M56.30S,2023-10-29T01:45:32.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,94.43166885676742,50.49019607843137,1610612750,78,73,2023-10-29T01:45:39Z,4220000,False,2.0,0.0,1,right,K. Towns driving DUNK (10 PTS) (K. Anderson 3 AST),"[1626157, 203937]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,Restricted Area,0-8 Center,0.25,Made,10.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,
427,PT00M48.20S,2023-10-29T01:45:42.3Z,3,REGULAR,3pt,Jump Shot,[],1629130,31.750985545335087,52.94117647058824,1610612748,78,73,2023-10-29T01:45:50Z,4230000,False,-15.0,246.0,1,left,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Center,24.64,Missed,,,,,,,,,,,,,,,,,
428,PT00M45.10S,2023-10-29T01:45:45.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,78,73,2023-10-29T01:45:50Z,4240000,False,,,0,,K. Towns REBOUND (Off:0 Def:10),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Above the Break 3,24+ Center,,,,,,,427.0,10.0,10.0,0.0,,,,,,,,,
429,PT00M32.90S,2023-10-29T01:45:58.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,89.17542706964521,50.49019607843137,1610612750,80,73,2023-10-29T01:48:59Z,4250000,False,2.0,49.0,1,right,K. Towns driving floating Jump Shot (12 PTS),[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,12.0,,,,,,,,,,,,,,,,
430,PT00M20.00S,2023-10-29T01:46:15.3Z,3,REGULAR,turnover,traveling,[],1628418,,,1610612748,80,73,2023-10-29T01:46:24Z,4260000,False,,,0,,T. Bryant traveling TURNOVER (1 TO),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,1628480.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,,,,,,
431,PT00M20.00S,2023-10-29T01:46:28.2Z,3,REGULAR,substitution,out,[],1628418,,,1610612750,80,73,2023-10-29T01:46:34Z,4270000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT00M20.00S,2023-10-29T01:46:28.2Z,3,REGULAR,substitution,in,[],1628389,,,1610612750,80,73,2023-10-29T01:46:34Z,4280000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT00M02.40S,2023-10-29T01:46:58.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,67.09921156373193,33.088235294117645,1610612750,80,73,2023-10-29T01:49:55Z,4290000,False,-85.0,257.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,
434,PT00M02.40S,2023-10-29T01:46:58.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,80,73,2023-10-29T01:49:55Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,433.0,,,,,,,,,,,,
435,PT00M00.00S,2023-10-29T01:47:06.9Z,3,REGULAR,period,end,[],0,,,1610612750,80,73,2023-10-29T01:47:06Z,4310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2023-10-29T01:49:45.7Z,4,REGULAR,period,start,[],0,,,1610612748,80,73,2023-10-29T01:49:45Z,4320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT11M48.00S,2023-10-29T01:49:57.4Z,4,REGULAR,2pt,Jump Shot,[],1628389,17.296320630749015,32.84313725490196,1610612748,80,73,2023-10-29T01:50:03Z,4330000,False,86.0,110.0,1,left,MISS B. Adebayo 13' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,Mid-Range,8-16 Right,13.96,Missed,,,,,,,,,,,,,,,,,
439,PT11M48.00S,2023-10-29T01:49:57.4Z,4,REGULAR,rebound,offensive,[],1631288,,,1610612748,80,73,2023-10-29T02:08:35Z,4340000,False,,,0,,J. Cain REBOUND (Off:3 Def:1),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,Mid-Range,8-16 Right,,,,,,,438.0,4.0,1.0,3.0,,,,,,,,,
475,PT11M47.00S,2023-10-29T01:50:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631288,7.35873850197109,46.49203431372549,1610612748,80,73,2023-10-29T02:08:35Z,4345000,False,18.0,17.0,1,left,MISS J. Cain tip Layup,[1631288],1610612748.0,MIA,tip,,,Cain,J. Cain,,,,,,Restricted Area,0-8 Center,2.42,Missed,,,,,,,,,,,,,,,,,
476,PT11M47.00S,2023-10-29T01:50:03.9Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612750,80,73,2023-10-29T02:07:38Z,4347500,False,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,Restricted Area,0-8 Center,,,,,,,475.0,1.0,1.0,0.0,,,,,,,,,
440,PT11M34.00S,2023-10-29T01:50:10.4Z,4,REGULAR,3pt,Jump Shot,[],1628972,93.9060446780552,3.6764705882352944,1610612750,80,73,2023-10-29T01:50:15Z,4350000,False,-232.0,5.0,1,right,MISS T. Brown Jr. 3PT,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,
441,PT11M30.00S,2023-10-29T01:50:14.4Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,80,73,2023-10-29T01:50:15Z,4360000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Left Corner 3,24+ Left,,,,,,,440.0,4.0,4.0,0.0,,,,,,,,,
442,PT11M13.00S,2023-10-29T01:50:31.3Z,4,REGULAR,3pt,Jump Shot,[],1631288,4.812746386333772,95.34313725490196,1610612748,80,73,2023-10-29T01:50:36Z,4370000,False,-227.0,-7.0,1,left,MISS J. Cain 3PT,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,
443,PT11M10.00S,2023-10-29T01:50:34.3Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612750,80,73,2023-10-29T01:50:36Z,4380000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,Left Corner 3,24+ Left,,,,,,,442.0,2.0,2.0,0.0,,,,,,,,,
444,PT11M00.00S,2023-10-29T01:50:44.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,91.80354796320631,39.705882352941174,1610612750,82,73,2023-10-29T01:52:26Z,4390000,False,-51.0,25.0,1,right,N. Reid turnaround bank Hook (16 PTS),[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,16.0,,,,,,,,,,,,,,,,
445,PT10M42.00S,2023-10-29T01:51:03.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.652431011826544,40.931372549019606,1610612748,82,75,2023-10-29T01:51:08Z,4400000,False,45.0,10.0,1,left,T. Herro driving Layup (20 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,,In The Paint (Non-RA),0-8 Center,4.64,Made,20.0,,,,,,,,,,,,,,,,
446,PT10M20.00S,2023-10-29T01:51:24.2Z,4,REGULAR,3pt,Jump Shot,[],1629003,68.41327201051249,62.5,1610612750,82,75,2023-10-29T01:51:30Z,4410000,False,62.0,244.0,1,right,MISS S. Milton 25' 3PT,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,
447,PT10M17.00S,2023-10-29T01:51:27.2Z,4,REGULAR,rebound,defensive,[],1631288,,,1610612748,82,75,2023-10-29T01:51:30Z,4420000,False,,,0,,J. Cain REBOUND (Off:3 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,Above the Break 3,24+ Center,,,,,,,446.0,5.0,2.0,3.0,,,,,,,,,
448,PT10M13.00S,2023-10-29T01:51:30.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,26.62614980289093,13.725490196078432,1610612748,82,75,2023-10-29T01:53:09Z,4430000,False,181.0,198.0,1,left,MISS T. Herro 26' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,
449,PT10M11.00S,2023-10-29T01:51:34.0Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,82,75,2023-10-29T01:51:34Z,4440000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Above the Break 3,24+ Right Center,,,,,,,448.0,2.0,1.0,1.0,,,,,,,,,
450,PT09M59.00S,2023-10-29T01:51:46.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628389,4.812746386333772,74.01960784313727,1610612748,82,77,2023-10-29T01:51:54Z,4450000,False,-120.0,-7.0,1,left,B. Adebayo 12' Jump Shot (18 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Mid-Range,8-16 Left,12.03,Made,18.0,T. Herro,1629639.0,4.0,,,,,,,,,,,,,
452,PT09M37.00S,2023-10-29T01:52:08.2Z,4,REGULAR,turnover,bad pass,[],1629003,,,1610612750,82,77,2023-10-29T01:52:13Z,4470000,False,,,0,,S. Milton bad pass TURNOVER (2 TO),"[1629003, 1631288]",1610612750.0,MIN,,,,Milton,S. Milton,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,Cain,1631288.0,,,,,,
453,PT09M37.00S,2023-10-29T01:52:08.2Z,4,REGULAR,steal,,[],1631288,,,1610612748,82,77,2023-10-29T01:52:10Z,4480000,False,,,0,,J. Cain STEAL (2 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
454,PT09M34.00S,2023-10-29T01:52:12.8Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612748,82,77,2023-10-29T01:52:20Z,4490000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Herro 2 FT),"[1629675, 1629639]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,1627534.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Herro,1629639.0,,
456,PT09M34.00S,2023-10-29T01:52:42.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629639,,,1610612748,82,78,2023-10-29T01:52:42Z,4510000,False,,,0,,T. Herro Free Throw 1 of 2 (21 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,
457,PT09M34.00S,2023-10-29T01:52:43.7Z,4,REGULAR,substitution,out,[],1629003,,,1610612748,82,78,2023-10-29T01:52:50Z,4520000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT09M34.00S,2023-10-29T01:52:43.7Z,4,REGULAR,substitution,out,[],1626157,,,1610612748,82,78,2023-10-29T01:52:50Z,4530000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT09M34.00S,2023-10-29T01:52:43.7Z,4,REGULAR,substitution,in,[],203497,,,1610612748,82,78,2023-10-29T01:52:50Z,4540000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT09M34.00S,2023-10-29T01:52:43.7Z,4,REGULAR,substitution,in,[],201144,,,1610612748,82,78,2023-10-29T01:52:50Z,4550000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT09M34.00S,2023-10-29T01:53:05.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629639,,,1610612748,82,79,2023-10-29T01:53:05Z,4560000,False,,,0,,T. Herro Free Throw 2 of 2 (22 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,
462,PT09M17.00S,2023-10-29T01:53:27.3Z,4,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612750,82,79,2023-10-29T01:53:34Z,4570000,False,,,0,,T. Brown Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628972],1610612750.0,MIN,bad pass,,,Brown Jr.,T. Brown Jr.,,,,,2004.0,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,,,,,,
463,PT09M05.00S,2023-10-29T01:53:45.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,16.90210249671485,36.76470588235294,1610612748,82,79,2023-10-29T01:55:17Z,4580000,False,66.0,106.0,1,left,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,,In The Paint (Non-RA),8-16 Right,12.53,Missed,,,,,,,,,,,,,,,,,
464,PT09M03.00S,2023-10-29T01:53:47.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,82,79,2023-10-29T01:53:50Z,4590000,False,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,463.0,5.0,4.0,1.0,,,,,,,,,
465,PT08M55.00S,2023-10-29T01:53:58.5Z,4,REGULAR,3pt,Jump Shot,[],201144,91.14651773981603,4.166666666666666,1610612750,82,79,2023-10-29T01:55:31Z,4600000,False,-229.0,31.0,1,right,MISS M. Conley pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,,Left Corner 3,24+ Left,23.12,Missed,,,,,,,,,,,,,,,,,
466,PT08M50.00S,2023-10-29T01:54:03.5Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,82,79,2023-10-29T01:54:12Z,4610000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Left Corner 3,24+ Left,,,,,,,465.0,5.0,5.0,0.0,,,,,,,,,
467,PT08M41.00S,2023-10-29T01:54:10.1Z,4,REGULAR,3pt,Jump Shot,[],1629130,5.995400788436268,3.9215686274509802,1610612748,82,79,2023-10-29T01:54:15Z,4620000,False,230.0,4.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,
468,PT08M41.00S,2023-10-29T01:54:10.1Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,82,79,2023-10-29T01:54:15Z,4630000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Right Corner 3,24+ Right,,,,,,,467.0,6.0,5.0,1.0,,,,,,,,,
474,PT08M25.00S,2023-10-29T01:54:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,92.85479632063075,57.107843137254896,1610612750,84,79,2023-10-29T01:57:23Z,4635000,False,36.0,15.0,1,right,N. Reid driving Layup (18 PTS) (K. Anderson 4 AST),"[1629675, 203937]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,,Restricted Area,0-8 Center,3.84,Made,18.0,K. Anderson,203937.0,4.0,,,,,,,,,,,,,
469,PT08M25.00S,2023-10-29T01:54:28.8Z,4,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612750,84,79,2023-10-29T01:57:42Z,4640000,False,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Reid 1 FT),"[1628389, 1629675]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,2004.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,3.0,0.0,Reid,1629675.0,,
477,PT08M25.00S,2023-10-29T01:54:37.2Z,4,REGULAR,freethrow,1 of 1,[],1629675,,,1610612750,85,79,2023-10-29T01:58:12Z,4660000,False,,,0,,N. Reid Free Throw 1 of 1 (19 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
472,PT08M25.00S,2023-10-29T01:54:45.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,85,79,2023-10-29T01:58:12Z,4670000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M25.00S,2023-10-29T01:54:47.4Z,4,REGULAR,substitution,in,[],1629638,,,1610612748,85,79,2023-10-29T02:00:16Z,4677500,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT08M25.00S,2023-10-29T01:54:47.4Z,4,REGULAR,substitution,out,[],1628972,,,1610612748,85,79,2023-10-29T02:01:00Z,4678750,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT08M17.00S,2023-10-29T01:58:20.8Z,4,REGULAR,foul,personal,[],203497,,,1610612748,85,79,2023-10-29T01:58:34Z,4690000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 1629130]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,1628480.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,0.0,Robinson,1629130.0,,
480,PT08M17.00S,2023-10-29T01:58:25.8Z,4,REGULAR,substitution,out,[],203937,,,1610612748,85,79,2023-10-29T01:58:29Z,4710000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M17.00S,2023-10-29T01:58:25.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612748,85,79,2023-10-29T01:58:29Z,4720000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT08M09.00S,2023-10-29T01:58:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629130,32.14520367936925,58.57843137254902,1610612748,85,79,2023-10-29T01:58:58Z,4750000,False,-43.0,250.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,
486,PT08M08.00S,2023-10-29T01:58:48.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,85,79,2023-10-29T01:58:58Z,4760000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,485.0,,,,,,,,,,,,
488,PT07M57.00S,2023-10-29T01:59:13.1Z,4,REGULAR,foul,offensive,[],1629638,,,1610612750,85,79,2023-10-29T01:59:20Z,4780000,False,,,0,,N. Alexander-Walker offensive FOUL (2 PF),"[1629638, 1630696]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,2004.0,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,2.0,0.0,Smith,1630696.0,,
490,PT07M57.00S,2023-10-29T01:59:13.1Z,4,REGULAR,turnover,offensive foul,[],1629638,,,1610612750,85,79,2023-10-29T01:59:20Z,4800000,False,,,0,,N. Alexander-Walker offensive foul TURNOVER (3 TO),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,2004.0,Above the Break 3,16-24 Left Center,,,,,,,,,,,3.0,,,,,,,,
491,PT07M49.00S,2023-10-29T01:59:34.5Z,4,REGULAR,foul,personal,[],1629638,,,1610612748,85,79,2023-10-29T01:59:45Z,4810000,False,,,0,,N. Alexander-Walker personal FOUL (3 PF),"[1629638, 1629639]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,1627534.0,Mid-Range,16-24 Left,,,,,,,,,,,,,,3.0,0.0,Herro,1629639.0,,
493,PT07M45.00S,2023-10-29T02:00:01.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,32.933639947437584,55.14705882352941,1610612748,85,79,2023-10-29T02:00:06Z,4830000,False,-26.0,257.0,1,left,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,
494,PT07M42.00S,2023-10-29T02:00:04.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,85,79,2023-10-29T02:00:06Z,4840000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Above the Break 3,24+ Center,,,,,,,493.0,2.0,2.0,0.0,,,,,,,,,
495,PT07M34.00S,2023-10-29T02:00:11.2Z,4,REGULAR,3pt,Jump Shot,[],1629675,68.54467805519053,32.84313725490196,1610612750,88,79,2023-10-29T02:00:17Z,4850000,False,-86.0,243.0,1,right,N. Reid 25' 3PT  (22 PTS) (A. Edwards 5 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Above the Break 3,24+ Left Center,25.79,Made,22.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,
499,PT07M33.00S,2023-10-29T02:00:16.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,88,79,2023-10-29T02:00:16Z,4870000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT07M33.00S,2023-10-29T02:01:59.8Z,4,REGULAR,substitution,out,[],1630696,,,1610612748,88,79,2023-10-29T02:02:52Z,4880000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT07M33.00S,2023-10-29T02:01:59.8Z,4,REGULAR,substitution,in,[],200768,,,1610612748,88,79,2023-10-29T02:02:52Z,4890000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M08.00S,2023-10-29T02:03:34.0Z,4,REGULAR,2pt,Jump Shot,[],1628389,23.866622864651774,50.73529411764706,1610612748,88,79,2023-10-29T02:03:38Z,4900000,False,-4.0,172.0,1,left,MISS B. Adebayo 17' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Mid-Range,16-24 Center,17.18,Missed,,,,,,,,,,,,,,,,,
504,PT07M06.00S,2023-10-29T02:03:36.8Z,4,REGULAR,rebound,defensive,[],201144,,,1610612750,88,79,2023-10-29T02:03:36Z,4910000,False,,,0,,M. Conley REBOUND (Off:2 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,Mid-Range,16-24 Center,,,,,,,503.0,4.0,2.0,2.0,,,,,,,,,
505,PT06M52.00S,2023-10-29T02:03:49.8Z,4,REGULAR,3pt,Jump Shot,[],1629675,70.12155059132719,22.794117647058822,1610612750,91,79,2023-10-29T02:03:54Z,4920000,False,-136.0,228.0,1,right,N. Reid 26' 3PT  (25 PTS) (M. Conley 4 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Above the Break 3,24+ Left Center,26.58,Made,25.0,M. Conley,201144.0,4.0,,,,,,,,,,,,,
507,PT06M37.00S,2023-10-29T02:04:05.1Z,4,REGULAR,3pt,Jump Shot,[],200768,28.07161629434954,82.1078431372549,1610612748,91,79,2023-10-29T02:04:45Z,4940000,False,-161.0,211.0,1,left,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,
508,PT06M35.00S,2023-10-29T02:04:07.1Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,91,79,2023-10-29T02:04:09Z,4950000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,Above the Break 3,24+ Left Center,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,
