actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
418,PT04M01.00S,2024-03-23T01:34:27.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,68,62,2024-03-23T01:34:29Z,4160000,False,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,417.0,13.0,8.0,5.0,,,,,,,,,,,,
419,PT03M50.00S,2024-03-23T01:34:38.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203497,91.01511169513797,44.85294117647059,1610612750,68,62,2024-03-23T01:40:29Z,4170000,False,-26.0,32.0,1,right,MISS R. Gobert driving Hook,[203497],1610612750.0,MIN,,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,
420,PT03M47.00S,2024-03-23T01:34:41.7Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,68,62,2024-03-23T01:34:41Z,4180000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,419.0,2.0,2.0,0.0,,,,,,,,,,,,
421,PT03M42.00S,2024-03-23T01:34:46.8Z,3,REGULAR,3pt,Jump Shot,[],1629636,30.56833114323259,28.921568627450984,1610612739,68,62,2024-03-23T01:41:28Z,4190000,False,105.0,235.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,
422,PT03M37.00S,2024-03-23T01:34:51.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,68,62,2024-03-23T01:34:54Z,4200000,False,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,421.0,14.0,9.0,5.0,,,,,,,,,,,,
423,PT03M19.00S,2024-03-23T01:35:09.2Z,3,REGULAR,2pt,Jump Shot,[],1630162,92.06636005256242,26.47058823529412,1610612750,68,62,2024-03-23T01:41:56Z,4210000,False,-118.0,22.0,1,right,MISS A. Edwards 11' turnaround fadeaway Shot,[1630162],1610612750.0,MIN,,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,11.97,Missed,,,,,,,,,,,,,,,,,
424,PT03M18.00S,2024-03-23T01:35:10.2Z,3,REGULAR,rebound,defensive,[],202694,,,1610612739,68,62,2024-03-23T01:35:14Z,4220000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:5),[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,,,,423.0,5.0,5.0,0.0,,,,,,,,,,,,
425,PT02M58.00S,2024-03-23T01:35:30.9Z,3,REGULAR,2pt,Jump Shot,[],1629636,21.23850197109067,26.225490196078432,1610612739,68,62,2024-03-23T01:42:36Z,4230000,False,119.0,147.0,1,left,MISS D. Garland 18' step back Shot,[1629636],1610612739.0,CLE,,step back,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,18.91,Missed,,,,,,,,,,,,,,,,,
426,PT02M55.00S,2024-03-23T01:35:33.9Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,68,62,2024-03-23T01:35:36Z,4240000,False,,,0,,A. Edwards REBOUND (Off:1 Def:8),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,425.0,9.0,8.0,1.0,,,,,,,,,,,,
427,PT02M50.00S,2024-03-23T01:35:38.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,90.22667542706965,3.9215686274509802,1610612750,68,62,2024-03-23T01:44:03Z,4250000,False,-230.0,39.0,1,right,MISS J. McDaniels running 3PT,[1630183],1610612750.0,MIN,,running,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.37,Missed,,,,,,,,,,,,,,,,,
428,PT02M47.00S,2024-03-23T01:35:41.6Z,3,REGULAR,rebound,defensive,[],202694,,,1610612739,68,62,2024-03-23T01:35:45Z,4260000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:6),[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,,,,427.0,6.0,6.0,0.0,,,,,,,,,,,,
429,PT02M41.00S,2024-03-23T01:35:47.2Z,3,REGULAR,turnover,lost ball,[],202694,,,1610612739,68,62,2024-03-23T01:35:53Z,4270000,False,,,0,,M. Morris Sr. lost ball TURNOVER (4 TO),"[202694, 1630183]",1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,4.0,McDaniels,1630183.0,,,
430,PT02M41.00S,2024-03-23T01:35:47.2Z,3,REGULAR,steal,,[],1630183,,,1610612750,68,62,2024-03-23T01:35:48Z,4280000,False,,,0,,J. McDaniels STEAL (3 STL),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
431,PT02M38.00S,2024-03-23T01:35:51.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,92.85479632063075,57.107843137254896,1610612750,70,62,2024-03-23T01:35:59Z,4290000,False,36.0,15.0,1,right,J. McDaniels driving Layup (9 PTS),[1630183],1610612750.0,MIN,,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.84,Made,9.0,,,,,,,,,,,,,,,,
432,PT02M19.00S,2024-03-23T01:36:09.4Z,3,REGULAR,2pt,Jump Shot,[],1629636,26.888961892247043,63.48039215686274,1610612739,70,62,2024-03-23T01:36:19Z,4300000,False,-67.0,200.0,1,left,MISS D. Garland 21' pullup Shot,[1629636],1610612739.0,CLE,,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,21.13,Missed,,,,,,,,,,,,,,,,,
433,PT02M15.00S,2024-03-23T01:36:13.4Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,70,62,2024-03-23T01:36:19Z,4310000,False,,,0,,A. Edwards REBOUND (Off:1 Def:9),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,432.0,10.0,9.0,1.0,,,,,,,,,,,,
434,PT02M15.00S,2024-03-23T01:36:16.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,70,62,2024-03-23T01:36:16Z,4320000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,70,62,2024-03-23T01:39:11Z,4330000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,out,[],203497,,,1610612750,70,62,2024-03-23T01:39:11Z,4340000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,out,[],1629636,,,1610612750,70,62,2024-03-23T01:39:11Z,4350000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,out,[],202694,,,1610612750,70,62,2024-03-23T01:39:11Z,4360000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,in,[],203937,,,1610612750,70,62,2024-03-23T01:39:11Z,4370000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,70,62,2024-03-23T01:39:11Z,4380000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,in,[],1627777,,,1610612750,70,62,2024-03-23T01:39:11Z,4390000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M15.00S,2024-03-23T01:38:37.4Z,3,REGULAR,substitution,in,[],1627747,,,1610612750,70,62,2024-03-23T01:39:11Z,4400000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M07.00S,2024-03-23T01:39:25.2Z,3,REGULAR,3pt,Jump Shot,[],1629638,83.311432325887,3.944546568627451,1610612750,70,62,2024-03-23T01:39:36Z,4410000,False,-230.0,104.0,1,right,MISS N. Alexander-Walker 25' turnaround 3PT,[1629638],1610612750.0,MIN,,turnaround,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,
444,PT02M05.00S,2024-03-23T01:39:27.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,70,62,2024-03-23T01:39:30Z,4420000,False,,,0,,J. Allen REBOUND (Off:4 Def:7),[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,443.0,11.0,7.0,4.0,,,,,,,,,,,,
445,PT01M41.00S,2024-03-23T01:39:50.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,8.886333771353483,44.6078431372549,1610612739,70,64,2024-03-23T01:39:56Z,4430000,False,27.0,31.0,1,left,I. Okoro driving finger roll Layup (5 PTS) (J. Allen 4 AST),"[1630171, 1628386]",1610612739.0,CLE,,driving finger roll,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,4.11,Made,5.0,,,,,,,,,,,,,,J. Allen,1628386.0,4.0
447,PT01M26.00S,2024-03-23T01:40:05.9Z,3,REGULAR,3pt,Jump Shot,[],1629675,69.59592641261499,65.93137254901961,1610612750,70,64,2024-03-23T01:40:11Z,4450000,False,80.0,233.0,1,right,MISS N. Reid 24' 3PT,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,
448,PT01M24.00S,2024-03-23T01:40:07.9Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,70,64,2024-03-23T01:40:11Z,4460000,False,,,0,,S. Merrill REBOUND (Off:0 Def:3),[1630241],1610612739.0,CLE,,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,447.0,3.0,3.0,0.0,,,,,,,,,,,,
449,PT01M15.00S,2024-03-23T01:40:17.3Z,3,REGULAR,turnover,lost ball,[],1627747,,,1610612739,70,64,2024-03-23T01:40:22Z,4470000,False,,,0,,C. LeVert lost ball TURNOVER (3 TO),"[1627747, 203937]",1610612739.0,CLE,,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,3.0,Anderson,203937.0,,,
450,PT01M15.00S,2024-03-23T01:40:17.3Z,3,REGULAR,steal,,[],203937,,,1610612750,70,64,2024-03-23T01:40:19Z,4480000,False,,,0,,K. Anderson STEAL (3 STL),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
451,PT00M59.80S,2024-03-23T01:40:33.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629675,89.17542706964521,48.03921568627451,1610612750,70,64,2024-03-23T01:48:30Z,4490000,False,-10.0,49.0,1,right,MISS N. Reid turnaround Hook,[1629675],1610612750.0,MIN,,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.03,Missed,,,,,,,,,,,,,,,,,
452,PT00M58.50S,2024-03-23T01:40:34.3Z,3,REGULAR,rebound,offensive,[],203937,,,1610612750,70,64,2024-03-23T01:40:39Z,4500000,False,,,0,,K. Anderson REBOUND (Off:2 Def:2),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,451.0,4.0,2.0,2.0,,,,,,,,,,,,
453,PT00M58.50S,2024-03-23T01:40:35.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203937,94.40999984741211,50.0,1610612750,72,64,2024-03-23T01:40:43Z,4510000,False,0.0,0.0,1,right,K. Anderson tip Layup (6 PTS),[203937],1610612750.0,MIN,,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,
454,PT00M41.00S,2024-03-23T01:40:54.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,19.136005256241788,49.50980392156863,1610612739,72,66,2024-03-23T01:40:59Z,4520000,False,2.0,127.0,1,left,J. Allen 12' Jump Shot (13 PTS) (C. LeVert 2 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,12.74,Made,13.0,,,,,,,,,,,,,,C. LeVert,1627747.0,2.0
456,PT00M24.90S,2024-03-23T01:41:19.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,89.70105124835742,41.42156862745098,1610612750,72,66,2024-03-23T01:49:30Z,4540000,False,-43.0,44.0,1,right,MISS A. Edwards 6' fadeaway Shot,[1630162],1610612750.0,MIN,,fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,
457,PT00M22.40S,2024-03-23T01:41:22.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,72,66,2024-03-23T01:41:24Z,4550000,False,,,0,,J. Allen REBOUND (Off:4 Def:8),[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,456.0,12.0,8.0,4.0,,,,,,,,,,,,
458,PT00M00.40S,2024-03-23T01:41:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,10.5946123521682,61.274509803921575,1610612739,72,66,2024-03-23T01:50:23Z,4560000,False,-56.0,47.0,1,left,MISS C. LeVert 7' fadeaway Shot,[1627747],1610612739.0,CLE,,fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,
459,PT00M00.10S,2024-03-23T01:41:45.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,72,66,2024-03-23T01:41:58Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,458.0,,,,,,,,,,,,,,,
460,PT00M00.00S,2024-03-23T01:41:48.8Z,3,REGULAR,period,end,[],0,,,1610612739,72,66,2024-03-23T01:41:48Z,4580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2024-03-23T01:43:54.0Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612739,72,66,2024-03-23T01:44:16Z,4590000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-03-23T01:43:54.0Z,4,REGULAR,substitution,out,['startperiod'],1628420,,,1610612739,72,66,2024-03-23T01:44:16Z,4600000,False,,,0,,SUB out: M. Morris,[1628420],1610612750.0,MIN,,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-03-23T01:43:54.0Z,4,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,72,66,2024-03-23T01:44:16Z,4610000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-03-23T01:43:54.0Z,4,REGULAR,substitution,in,['startperiod'],1629162,,,1610612739,72,66,2024-03-23T01:44:16Z,4620000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-03-23T01:43:54.0Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612739,72,66,2024-03-23T01:44:16Z,4630000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2024-03-23T01:43:54.0Z,4,REGULAR,substitution,in,['startperiod'],202694,,,1610612739,72,66,2024-03-23T01:44:16Z,4640000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-03-23T01:44:29.9Z,4,REGULAR,period,start,[],0,,,1610612750,72,66,2024-03-23T01:44:29Z,4650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT11M42.00S,2024-03-23T01:44:47.6Z,4,REGULAR,3pt,Jump Shot,[],1629675,75.77201051248358,13.725490196078432,1610612750,75,66,2024-03-23T01:44:53Z,4660000,False,-181.0,175.0,1,right,N. Reid 25' 3PT  (13 PTS) (K. Anderson 4 AST),"[1629675, 203937]",1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.22,Made,13.0,,,,,,,,,,,,,,K. Anderson,203937.0,4.0
470,PT11M16.00S,2024-03-23T01:45:12.2Z,4,REGULAR,2pt,Jump Shot,[],202694,7.178055190538765,79.65686274509804,1610612739,75,68,2024-03-23T01:45:16Z,4680000,False,-148.0,15.0,1,left,M. Morris Sr. 14' pullup Jump Shot (8 PTS) (J. Allen 5 AST),"[202694, 1628386]",1610612739.0,CLE,,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,14.91,Made,8.0,,,,,,,,,,,,,,J. Allen,1628386.0,5.0
471,PT11M00.00S,2024-03-23T01:45:28.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,82.60512483574244,50.49019607843137,1610612750,77,68,2024-03-23T01:45:33Z,4690000,False,2.0,111.0,1,right,K. Anderson 11' pullup Jump Shot (8 PTS),[203937],1610612750.0,MIN,,pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,11.1,Made,8.0,,,,,,,,,,,,,,,,
475,PT10M31.00S,2024-03-23T01:46:11.7Z,4,REGULAR,3pt,Jump Shot,[],202694,26.231931668856767,13.480392156862745,1610612739,77,68,2024-03-23T01:46:16Z,4720000,False,183.0,194.0,1,left,MISS M. Morris Sr. 26' 3PT,[202694],1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,
476,PT10M29.00S,2024-03-23T01:46:14.1Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,77,68,2024-03-23T01:46:14Z,4730000,False,,,0,,K. Anderson REBOUND (Off:2 Def:3),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,475.0,5.0,3.0,2.0,,,,,,,,,,,,
477,PT10M17.00S,2024-03-23T01:46:26.1Z,4,REGULAR,3pt,Jump Shot,[],201144,67.09921156373193,41.911764705882355,1610612750,80,68,2024-03-23T01:53:00Z,4740000,False,-40.0,257.0,1,right,M. Conley 26' 3PT step back (14 PTS) (N. Reid 3 AST),"[201144, 1629675]",1610612750.0,MIN,,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,26.0,Made,14.0,,,,,,,,,,,,,,N. Reid,1629675.0,3.0
479,PT10M02.00S,2024-03-23T01:46:40.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,9.280551905387648,40.44117647058824,1610612739,80,70,2024-03-23T01:46:47Z,4760000,False,48.0,35.0,1,left,G. Niang driving Layup (8 PTS) (C. LeVert 3 AST),"[1627777, 1627747]",1610612739.0,CLE,,driving,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,5.91,Made,8.0,,,,,,,,,,,,,,C. LeVert,1627747.0,3.0
481,PT09M39.00S,2024-03-23T01:47:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,92.9862023653088,43.627450980392155,1610612750,82,70,2024-03-23T01:47:10Z,4780000,False,-32.0,13.0,1,right,M. Conley cutting Layup (16 PTS) (K. Anderson 5 AST),"[201144, 203937]",1610612750.0,MIN,,cutting,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,3.46,Made,16.0,,,,,,,,,,,,,,K. Anderson,203937.0,5.0
483,PT09M22.00S,2024-03-23T01:47:21.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,16.245072273324574,41.911764705882355,1610612739,82,70,2024-03-23T01:47:26Z,4800000,False,40.0,100.0,1,left,MISS G. Niang 10' Jump Shot - blocked,"[1627777, 201144]",1610612739.0,CLE,,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,10.8,Missed,,,,,,Conley,201144.0,,,,,,,,,,
484,PT09M22.00S,2024-03-23T01:47:21.0Z,4,REGULAR,block,,[],201144,,,1610612739,82,70,2024-03-23T01:47:23Z,4810000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
485,PT09M20.00S,2024-03-23T01:47:23.0Z,4,REGULAR,rebound,offensive,[],1627777,,,1610612739,82,70,2024-03-23T01:47:26Z,4820000,False,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612739.0,CLE,,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,483.0,2.0,1.0,1.0,,,,,,,,,,,,
486,PT09M19.00S,2024-03-23T01:47:24.2Z,4,REGULAR,turnover,lost ball,[],1627777,,,1610612739,82,70,2024-03-23T01:47:29Z,4830000,False,,,0,,G. Niang lost ball TURNOVER (2 TO),"[1627777, 1629162]",1610612739.0,CLE,,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,2.0,McLaughlin,1629162.0,,,
487,PT09M19.00S,2024-03-23T01:47:24.2Z,4,REGULAR,steal,,[],1629162,,,1610612750,82,70,2024-03-23T01:47:25Z,4840000,False,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
488,PT09M12.00S,2024-03-23T01:47:32.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629675,92.32917214191852,50.245098039215684,1610612750,84,70,2024-03-23T01:47:37Z,4850000,False,1.0,20.0,1,right,N. Reid driving DUNK (15 PTS) (J. McLaughlin 2 AST),"[1629675, 1629162]",1610612750.0,MIN,,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.96,Made,15.0,,,,,,,,,,,,,,J. McLaughlin,1629162.0,2.0
490,PT09M12.00S,2024-03-23T01:47:36.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,84,70,2024-03-23T01:47:36Z,4870000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M12.00S,2024-03-23T01:49:22.7Z,4,REGULAR,substitution,out,[],1630241,,,1610612739,84,70,2024-03-23T01:50:12Z,4880000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M12.00S,2024-03-23T01:49:22.7Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,84,70,2024-03-23T01:50:12Z,4890000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M12.00S,2024-03-23T01:49:22.7Z,4,REGULAR,substitution,in,[],202684,,,1610612739,84,70,2024-03-23T01:50:12Z,4900000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT09M12.00S,2024-03-23T01:49:22.7Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,84,70,2024-03-23T01:50:12Z,4910000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT08M48.00S,2024-03-23T01:50:58.3Z,4,REGULAR,3pt,Jump Shot,[],202694,6.521024967148489,95.58823529411765,1610612739,84,73,2024-03-23T01:51:03Z,4920000,False,-228.0,9.0,1,left,M. Morris Sr. 3PT  (11 PTS) (C. LeVert 4 AST),"[202694, 1627747]",1610612739.0,CLE,,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,22.81,Made,11.0,,,,,,,,,,,,,,C. LeVert,1627747.0,4.0
497,PT08M35.00S,2024-03-23T01:51:22.2Z,4,REGULAR,foul,personal,[],202684,,,1610612750,84,73,2024-03-23T01:51:46Z,4940000,False,,,0,,T. Thompson personal FOUL (2 PF),"[202684, 203937]",1610612739.0,CLE,1830.0,,,,Thompson,T. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,2.0,0.0,Anderson,203937.0,,,,,,
499,PT08M24.00S,2024-03-23T01:51:42.1Z,4,REGULAR,3pt,Jump Shot,[],1629675,66.04796320630749,45.09803921568628,1610612750,84,73,2024-03-23T01:51:49Z,4960000,False,-25.0,267.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.77,Missed,,,,,,,,,,,,,,,,,
