actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
246,PT06M51.00S,2024-01-21T01:49:58.1Z,2,REGULAR,3pt,Jump Shot,[],1631114,69.99014454664915,28.921568627450984,1610612760,41,39,2024-01-21T01:50:08Z,2450000,False,-105.0,230.0,1,right,MISS J. Williams 25' step back 3PT,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.26,,,,,,,,,
247,PT06M48.00S,2024-01-21T01:50:01.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,41,39,2024-01-21T01:50:01Z,2460000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,246.0,5.0,3.0,2.0,,
249,PT06M27.00S,2024-01-21T01:50:39.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203497,9.674770039421814,52.94117647058824,1610612750,41,39,2024-01-21T01:55:05Z,2480000,False,-15.0,38.0,1,left,MISS R. Gobert driving Hook,[203497],1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,4.11,,,,,,,,,
250,PT06M24.00S,2024-01-21T01:50:42.6Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,41,39,2024-01-21T01:50:46Z,2490000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,249.0,2.0,1.0,1.0,,
253,PT06M22.00S,2024-01-21T01:50:43.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630183,6.521024967148489,49.26470588235294,1610612750,43,39,2024-01-21T01:50:51Z,2520000,False,4.0,9.0,1,left,J. McDaniels putback DUNK (12 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,0.95,,,,,,,,,
254,PT06M04.00S,2024-01-21T01:51:05.7Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612760,43,39,2024-01-21T01:51:13Z,2530000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Giddey 2 FT),"[1630183, 1630581]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,1628480.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
256,PT06M04.00S,2024-01-21T01:51:29.8Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,43,39,2024-01-21T01:51:29Z,2550000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
257,PT06M04.00S,2024-01-21T01:51:29.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,43,39,2024-01-21T01:51:29Z,2560000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,
258,PT06M04.00S,2024-01-21T01:51:30.4Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,43,39,2024-01-21T01:51:37Z,2570000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M04.00S,2024-01-21T01:51:30.4Z,2,REGULAR,substitution,out,[],203995,,,1610612760,43,39,2024-01-21T01:51:37Z,2580000,False,,,0,,SUB out: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M04.00S,2024-01-21T01:51:30.4Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,43,39,2024-01-21T01:51:37Z,2590000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M04.00S,2024-01-21T01:51:30.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,43,39,2024-01-21T01:51:37Z,2600000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M04.00S,2024-01-21T01:51:43.1Z,2,REGULAR,substitution,out,[],1630183,,,1610612760,43,39,2024-01-21T01:52:09Z,2610000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M04.00S,2024-01-21T01:51:43.1Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,43,39,2024-01-21T01:52:09Z,2620000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M04.00S,2024-01-21T01:51:43.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612760,43,39,2024-01-21T01:52:09Z,2630000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M04.00S,2024-01-21T01:51:43.1Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,43,39,2024-01-21T01:52:09Z,2640000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M04.00S,2024-01-21T01:52:16.6Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,43,40,2024-01-21T01:52:16Z,2650000,False,,,0,,J. Giddey Free Throw 2 of 2 (5 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
268,PT05M52.00S,2024-01-21T01:52:23.8Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612750,43,40,2024-01-21T01:52:27Z,2660000,False,,,0,,M. Conley bad pass TURNOVER (3 TO),"[201144, 1631096]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,Holmgren,1631096.0,,,,,,,,,,
269,PT05M52.00S,2024-01-21T01:52:23.8Z,2,REGULAR,steal,,[],1631096,,,1610612760,43,40,2024-01-21T01:52:25Z,2670000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
270,PT05M40.00S,2024-01-21T01:52:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,90.3580814717477,49.26470588235294,1610612760,43,40,2024-01-21T01:57:36Z,2680000,False,-4.0,38.0,1,right,MISS L. Dort cutting Layup - blocked,"[1629652, 1629675]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.83,,,,,,,,Reid,1629675.0
271,PT05M40.00S,2024-01-21T01:52:35.5Z,2,REGULAR,block,,[],1629675,,,1610612760,43,40,2024-01-21T01:52:37Z,2690000,False,,,0,,N. Reid BLOCK (4 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT05M39.00S,2024-01-21T01:52:36.5Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,43,40,2024-01-21T01:52:48Z,2700000,False,,,0,,L. Dort REBOUND (Off:2 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,270.0,3.0,1.0,2.0,,
274,PT05M39.00S,2024-01-21T01:52:38.5Z,2,REGULAR,foul,offensive,[],1629652,,,1610612760,43,40,2024-01-21T01:52:58Z,2720000,False,,,0,,L. Dort offensive FOUL (1 PF),"[1629652, 1629675]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2882.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
276,PT05M39.00S,2024-01-21T01:52:38.5Z,2,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,43,40,2024-01-21T01:52:38Z,2740000,False,,,0,,L. Dort offensive foul TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,1.0,,,,,,,,,,,,
277,PT05M26.00S,2024-01-21T01:53:09.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201144,19.92444152431012,45.588235294117645,1610612750,43,40,2024-01-21T01:53:14Z,2750000,False,22.0,135.0,1,left,MISS M. Conley 13' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,13.66,,,,,,,,,
278,PT05M22.00S,2024-01-21T01:53:13.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,43,40,2024-01-21T01:53:14Z,2760000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,277.0,2.0,1.0,1.0,,
279,PT05M17.00S,2024-01-21T01:53:18.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,83.26215505913272,49.50980392156863,1610612760,43,40,2024-01-21T01:53:28Z,2770000,False,-2.0,105.0,1,right,MISS S. Gilgeous-Alexander 10' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,10.48,,,,,,,,,
280,PT05M15.00S,2024-01-21T01:53:20.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,43,40,2024-01-21T01:53:25Z,2780000,False,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,279.0,6.0,4.0,2.0,,
281,PT05M05.00S,2024-01-21T01:53:31.3Z,2,REGULAR,3pt,Jump Shot,[],1629162,25.04927726675427,85.5392156862745,1610612750,46,40,2024-01-21T01:53:34Z,2790000,False,-178.0,183.0,1,left,J. McLaughlin 25' 3PT  (8 PTS) (M. Conley 2 AST),"[1629162, 201144]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,,,,25.51,M. Conley,201144.0,2.0,,,,,,
283,PT04M48.00S,2024-01-21T01:53:50.1Z,2,REGULAR,foul,personal,[],1629162,,,1610612760,46,40,2024-01-21T01:53:54Z,2810000,False,,,0,,J. McLaughlin personal FOUL (1 PF),"[1629162, 1629652]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,2882.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
285,PT04M48.00S,2024-01-21T01:54:07.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612760,46,40,2024-01-21T01:54:17Z,2830000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M48.00S,2024-01-21T01:54:07.5Z,2,REGULAR,substitution,in,[],1626157,,,1610612760,46,40,2024-01-21T01:54:17Z,2840000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M36.00S,2024-01-21T01:54:39.7Z,2,REGULAR,2pt,Jump Shot,[],1630198,80.3712220762155,19.362745098039216,1610612760,46,40,2024-01-21T02:00:00Z,2850000,False,-153.0,132.0,1,right,MISS I. Joe 20' step back Shot,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,20.22,,,,,,,,,
288,PT04M32.00S,2024-01-21T01:54:43.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,46,40,2024-01-21T01:54:44Z,2860000,False,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,287.0,7.0,6.0,1.0,,
289,PT04M21.00S,2024-01-21T01:54:53.9Z,2,REGULAR,3pt,Jump Shot,[],201144,27.151773981603156,79.65686274509804,1610612750,46,40,2024-01-21T01:55:01Z,2870000,False,-148.0,203.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.12,,,,,,,,,
290,PT04M20.00S,2024-01-21T01:54:54.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,46,40,2024-01-21T01:55:01Z,2880000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,289.0,,,,,
291,PT04M20.00S,2024-01-21T01:55:00.4Z,2,REGULAR,foul,personal,[],203497,,,1610612760,46,40,2024-01-21T01:55:07Z,2890000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF),"[203497, 1631096]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,201245.0,2.0,0.0,Holmgren,1631096.0,,,,,,,,,,,,,,,
293,PT04M09.00S,2024-01-21T01:55:28.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612760,46,40,2024-01-21T01:55:35Z,2910000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1626157, 1628983]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,201245.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
295,PT04M09.00S,2024-01-21T01:55:58.3Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,46,41,2024-01-21T01:55:58Z,2930000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
296,PT04M09.00S,2024-01-21T01:56:06.0Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,46,41,2024-01-21T01:56:10Z,2940000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M09.00S,2024-01-21T01:56:06.0Z,2,REGULAR,substitution,in,[],1631114,,,1610612760,46,41,2024-01-21T01:56:10Z,2950000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M09.00S,2024-01-21T01:56:21.4Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,46,42,2024-01-21T01:56:21Z,2960000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
299,PT03M44.00S,2024-01-21T01:56:47.5Z,2,REGULAR,3pt,Jump Shot,[],1629162,6.258212877792378,96.81372549019608,1610612750,46,42,2024-01-21T01:56:51Z,2970000,False,-234.0,6.0,1,left,MISS J. McLaughlin 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.42,,,,,,,,,
300,PT03M42.00S,2024-01-21T01:56:50.2Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,46,42,2024-01-21T01:56:50Z,2980000,False,,,0,,I. Joe REBOUND (Off:0 Def:3),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,299.0,3.0,3.0,0.0,,
301,PT03M27.00S,2024-01-21T01:57:04.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,82.86793692509855,49.01960784313725,1610612760,46,44,2024-01-21T01:57:31Z,2990000,False,-5.0,109.0,1,right,L. Dort 10' pullup Jump Shot (5 PTS) (I. Joe 1 AST),"[1629652, 1630198]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,5.0,,,,10.86,I. Joe,1630198.0,1.0,,,,,,
302,PT03M25.00S,2024-01-21T01:57:10.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,46,44,2024-01-21T01:57:10Z,3000000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M25.00S,2024-01-21T01:59:23.7Z,2,REGULAR,substitution,out,[],1629162,,,1610612750,46,44,2024-01-21T02:00:02Z,3010000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M25.00S,2024-01-21T01:59:23.7Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,46,44,2024-01-21T02:00:02Z,3020000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M12.00S,2024-01-21T02:00:27.3Z,2,REGULAR,3pt,Jump Shot,[],1626157,4.812746386333772,96.56862745098039,1610612750,49,44,2024-01-21T02:00:32Z,3030000,False,-233.0,-7.0,1,left,K. Towns 3PT  (8 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,Made,8.0,,,,23.29,A. Edwards,1630162.0,2.0,,,,,,
307,PT02M53.00S,2024-01-21T02:00:46.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,81.8166885676741,61.76470588235294,1610612760,49,46,2024-01-21T02:00:49Z,3050000,False,59.0,118.0,1,right,C. Holmgren 13' turnaround fadeaway Jump Shot (7 PTS) (J. Williams 3 AST),"[1631096, 1631114]",1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,7.0,,,,13.22,J. Williams,1631114.0,3.0,,,,,,
308,PT02M34.00S,2024-01-21T02:01:06.9Z,2,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612750,49,46,2024-01-21T02:01:13Z,3060000,False,,,0,,C. Holmgren shooting personal FOUL (2 PF) (Edwards 2 FT),"[1631096, 1630162]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,201245.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
310,PT02M34.00S,2024-01-21T02:01:35.4Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,50,46,2024-01-21T02:01:35Z,3080000,False,,,0,,A. Edwards Free Throw 1 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
311,PT02M34.00S,2024-01-21T02:01:51.7Z,2,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,51,46,2024-01-21T02:01:51Z,3090000,False,,,0,,A. Edwards Free Throw 2 of 2 (8 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
312,PT02M25.00S,2024-01-21T02:02:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,83.65637319316689,51.71568627450981,1610612760,51,48,2024-01-21T02:02:05Z,3100000,False,9.0,101.0,1,right,C. Holmgren 10' floating Jump Shot (9 PTS) (S. Gilgeous-Alexander 5 AST),"[1631096, 1628983]",1610612760.0,OKC,floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,,,10.15,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,
314,PT02M09.00S,2024-01-21T02:02:18.1Z,2,REGULAR,2pt,Jump Shot,[],1630183,11.251642575558476,30.392156862745097,1610612750,51,48,2024-01-21T02:02:21Z,3120000,False,98.0,53.0,1,left,MISS J. McDaniels 11' turnaround Shot,[1630183],1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,11.16,,,,,,,,,
315,PT02M06.00S,2024-01-21T02:02:21.1Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,51,48,2024-01-21T02:02:21Z,3130000,False,,,0,,I. Joe REBOUND (Off:0 Def:4),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,314.0,4.0,4.0,0.0,,
316,PT02M04.00S,2024-01-21T02:02:25.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612760,51,48,2024-01-21T02:02:29Z,3140000,False,,,0,,J. McDaniels personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630183, 1628983]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,1628480.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,
319,PT02M04.00S,2024-01-21T02:02:53.2Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,51,49,2024-01-21T02:02:53Z,3160000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
320,PT02M04.00S,2024-01-21T02:02:53.8Z,2,REGULAR,substitution,out,[],1630183,,,1610612760,51,49,2024-01-21T02:02:58Z,3170000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M04.00S,2024-01-21T02:02:53.8Z,2,REGULAR,substitution,in,[],1629638,,,1610612760,51,49,2024-01-21T02:02:58Z,3180000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M04.00S,2024-01-21T02:03:14.3Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,51,50,2024-01-21T02:03:14Z,3190000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
323,PT01M53.00S,2024-01-21T02:03:29.9Z,2,REGULAR,turnover,bad pass,[],1626157,,,1610612750,51,50,2024-01-21T02:03:34Z,3200000,False,,,0,,K. Towns bad pass TURNOVER (3 TO),"[1626157, 1630198]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,,3.0,Joe,1630198.0,,,,,,,,,,
324,PT01M53.00S,2024-01-21T02:03:29.9Z,2,REGULAR,steal,,[],1630198,,,1610612760,51,50,2024-01-21T02:03:32Z,3210000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
325,PT01M37.00S,2024-01-21T02:03:45.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,75.77201051248358,40.44117647058824,1610612760,51,52,2024-01-21T02:03:49Z,3220000,False,-48.0,175.0,1,right,S. Gilgeous-Alexander 18' step back Jump Shot (16 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,Made,16.0,,,,18.16,,,,,,,,,
326,PT01M25.00S,2024-01-21T02:04:00.2Z,2,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612750,51,52,2024-01-21T02:04:07Z,3230000,False,,,0,,L. Dort shooting personal FOUL (2 PF) (Gobert 2 FT),"[1629652, 203497]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,1628480.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
328,PT01M25.00S,2024-01-21T02:04:28.7Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,52,52,2024-01-21T02:04:28Z,3250000,False,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
329,PT01M25.00S,2024-01-21T02:04:28.7Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,52,52,2024-01-21T02:04:49Z,3260000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
330,PT01M24.00S,2024-01-21T02:04:29.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,52,52,2024-01-21T02:04:49Z,3270000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,329.0,3.0,2.0,1.0,,
331,PT01M07.00S,2024-01-21T02:05:04.3Z,2,REGULAR,3pt,Jump Shot,[],1629652,74.85216819973719,86.76470588235294,1610612760,52,55,2024-01-21T02:05:08Z,3280000,False,184.0,184.0,1,right,L. Dort 26' 3PT  (8 PTS) (C. Holmgren 1 AST),"[1629652, 1631096]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,,,26.0,C. Holmgren,1631096.0,1.0,,,,,,
333,PT00M46.10S,2024-01-21T02:05:32.1Z,2,REGULAR,foul,technical,['1freethrow'],1631096,,,1610612750,52,55,2024-01-21T02:06:17Z,3292500,False,,,0,,C. Holmgren defensive-3-second technical FOUL (1 Tech),[1631096],1610612760.0,OKC,defensive-3-second,,,Holmgren,C. Holmgren,,,,,,,201245.0,2.0,1.0,,,,,,,,,,,,,,,,,
