actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
599,PT06M00.00S,2023-11-21T03:08:38.6Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,102,89,2023-11-21T03:08:38Z,5840000,False,,,0,,J. Randle Free Throw 2 of 2 (18 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
600,PT05M53.00S,2023-11-21T03:08:51.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612750,102,89,2023-11-21T03:09:38Z,5850000,False,,,0,,M. Robinson take personal FOUL (1 PF) (Gobert 2 FT),"[1629011, 203497]",1610612752.0,NYK,take,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2003.0,1.0,0.0,Gobert,203497.0,,,
602,PT05M53.00S,2023-11-21T03:09:50.9Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,103,89,2023-11-21T03:10:10Z,5870000,False,,,0,,R. Gobert Free Throw 1 of 2 (16 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
603,PT05M53.00S,2023-11-21T03:09:50.9Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,103,89,2023-11-21T03:10:10Z,5880000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
604,PT05M51.00S,2023-11-21T03:09:52.9Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,103,89,2023-11-21T03:10:10Z,5890000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,603.0,,,,,,,,,3.0,1.0,2.0
605,PT05M46.00S,2023-11-21T03:10:14.4Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612752,103,89,2023-11-21T03:36:34Z,5900000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (DiVincenzo 2 FT),"[203497, 1628978]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2003.0,2.0,2.0,DiVincenzo,1628978.0,,,
607,PT05M46.00S,2023-11-21T03:10:42.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628978,,,1610612752,103,90,2023-11-21T03:37:02Z,5920000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (6 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
610,PT05M46.00S,2023-11-21T03:10:42.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628978,,,1610612752,103,91,2023-11-21T03:37:02Z,5950000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (7 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
608,PT05M46.00S,2023-11-21T03:10:43.7Z,4,REGULAR,substitution,out,[],203497,,,1610612750,103,91,2023-11-21T03:37:18Z,5955000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M46.00S,2023-11-21T03:10:43.7Z,4,REGULAR,substitution,in,[],203937,,,1610612750,103,91,2023-11-21T03:37:18Z,5957500,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M30.00S,2023-11-21T03:11:22.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203937,93.29829172141918,41.44454656862745,1610612750,105,91,2023-11-21T03:11:32Z,5960000,False,-43.0,10.0,1,right,K. Anderson cutting Layup (8 PTS) (A. Edwards 5 AST),"[203937, 1630162]",1610612750.0,MIN,cutting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,8.0,,,,,,,A. Edwards,1630162.0,5.0,,,,,,,,
613,PT05M30.00S,2023-11-21T03:11:25.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629011,,,1610612750,105,91,2023-11-21T03:11:34Z,5980000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Anderson 1 FT),"[1629011, 203937]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627529.0,2.0,0.0,Anderson,203937.0,,,
615,PT05M30.00S,2023-11-21T03:11:53.7Z,4,REGULAR,freethrow,1 of 1,[],203937,,,1610612750,106,91,2023-11-21T03:11:53Z,6000000,False,,,0,,K. Anderson Free Throw 1 of 1 (9 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
616,PT05M20.00S,2023-11-21T03:12:07.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,10.249671484888305,39.01654411764706,1610612752,106,91,2023-11-21T03:13:45Z,6010000,False,55.0,44.0,1,left,MISS D. DiVincenzo 7' driving floating Shot - blocked,"[1628978, 1626157]",1610612752.0,NYK,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,Towns,1626157.0,,,,,,,,,,,,
617,PT05M20.00S,2023-11-21T03:12:07.1Z,4,REGULAR,block,,[],1626157,,,1610612752,106,91,2023-11-21T03:12:09Z,6020000,False,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
618,PT05M18.00S,2023-11-21T03:12:09.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,106,91,2023-11-21T03:13:45Z,6030000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,616.0,,,,,,,,,5.0,5.0,0.0
619,PT05M18.00S,2023-11-21T03:12:18.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612750,106,91,2023-11-21T03:12:53Z,6040000,False,,,0,,D. DiVincenzo personal FOUL (3 PF) (Towns 2 FT),"[1628978, 1626157]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627529.0,3.0,1.0,Towns,1626157.0,,,
621,PT05M18.00S,2023-11-21T03:12:54.1Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,107,91,2023-11-21T03:12:54Z,6060000,False,,,0,,K. Towns Free Throw 1 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
622,PT05M18.00S,2023-11-21T03:13:11.3Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,108,91,2023-11-21T03:13:11Z,6070000,False,,,0,,K. Towns Free Throw 2 of 2 (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
623,PT05M07.00S,2023-11-21T03:13:23.1Z,4,REGULAR,2pt,Jump Shot,[],1628973,21.28777923784494,47.69454656862745,1610612752,108,93,2023-11-21T03:13:29Z,6080000,False,12.0,148.0,1,left,J. Brunson 14' step back Jump Shot (23 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,14.8,Made,23.0,,,,,,,,,,,,,,,,,
624,PT04M47.00S,2023-11-21T03:13:43.2Z,4,REGULAR,3pt,Jump Shot,[],1630162,73.14388961892247,15.686274509803921,1610612750,108,93,2023-11-21T03:13:50Z,6090000,False,-172.0,200.0,1,right,MISS A. Edwards 26' step back 3PT - blocked,"[1630162, 1629011]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,Robinson,1629011.0,,,,,,,,,,,,
625,PT04M47.00S,2023-11-21T03:13:43.2Z,4,REGULAR,block,,[],1629011,,,1610612750,108,93,2023-11-21T03:13:46Z,6100000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
626,PT04M47.00S,2023-11-21T03:13:43.2Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,108,93,2023-11-21T03:13:50Z,6110000,False,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,624.0,,,,,,,,,4.0,4.0,0.0
627,PT04M40.00S,2023-11-21T03:13:54.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612752,108,93,2023-11-21T03:14:00Z,6120000,False,,,0,,K. Towns shooting personal FOUL (5 PF) (Randle 2 FT),"[1626157, 203944]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627529.0,5.0,0.0,Randle,203944.0,,,
629,PT04M40.00S,2023-11-21T03:14:22.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612752,108,93,2023-11-21T03:14:45Z,6140000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
631,PT04M40.00S,2023-11-21T03:14:22.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,108,93,2023-11-21T03:14:45Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,
632,PT04M40.00S,2023-11-21T03:14:45.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612752,108,94,2023-11-21T03:14:45Z,6170000,False,,,0,,J. Randle Free Throw 2 of 2 (19 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
633,PT04M26.00S,2023-11-21T03:15:01.0Z,4,REGULAR,3pt,Jump Shot,[],1626157,80.02628120893561,7.375919117647059,1610612750,111,94,2023-11-21T03:15:09Z,6180000,False,-213.0,135.0,1,right,K. Towns 25' 3PT  (18 PTS) (M. Conley 5 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.24,Made,18.0,,,,,,,M. Conley,201144.0,5.0,,,,,,,,
635,PT04M20.00S,2023-11-21T03:15:07.5Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612752,111,94,2023-11-21T03:15:14Z,6200000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1630162]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,Edwards,1630162.0,,,,,,,,,,,,,,
636,PT04M20.00S,2023-11-21T03:15:07.5Z,4,REGULAR,steal,,[],1630162,,,1610612750,111,94,2023-11-21T03:15:11Z,6210000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
637,PT04M14.00S,2023-11-21T03:15:12.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630162,92.06636005256242,50.98039215686274,1610612750,113,94,2023-11-21T03:15:55Z,6220000,False,5.0,22.0,1,right,A. Edwards DUNK (23 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.26,Made,23.0,,,,,,,,,,,,,,,,,
638,PT03M56.00S,2023-11-21T03:15:30.5Z,4,REGULAR,3pt,Jump Shot,[],1629656,31.61957950065703,37.00980392156863,1610612752,113,94,2023-11-21T03:15:59Z,6230000,False,65.0,245.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
639,PT03M56.00S,2023-11-21T03:15:30.5Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,113,94,2023-11-21T03:16:02Z,6240000,False,,,0,,J. Randle REBOUND (Off:3 Def:11),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,638.0,,,,,,,,,14.0,11.0,3.0
640,PT03M56.00S,2023-11-21T03:15:35.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612752,113,94,2023-11-21T03:15:54Z,6250000,False,,,0,,K. Anderson personal FOUL (2 PF) (Randle 2 FT),"[203937, 203944]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,2.0,0.0,Randle,203944.0,,,
642,PT03M56.00S,2023-11-21T03:16:02.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612752,113,95,2023-11-21T03:16:02Z,6270000,False,,,0,,J. Randle Free Throw 1 of 2 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
643,PT03M56.00S,2023-11-21T03:16:25.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612752,113,96,2023-11-21T03:16:25Z,6280000,False,,,0,,J. Randle Free Throw 2 of 2 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
644,PT03M46.00S,2023-11-21T03:16:38.0Z,4,REGULAR,3pt,Jump Shot,[],201144,67.36202365308804,50.98039215686274,1610612750,113,96,2023-11-21T03:16:45Z,6290000,False,5.0,254.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
645,PT03M42.00S,2023-11-21T03:16:42.0Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,113,96,2023-11-21T03:16:45Z,6300000,False,,,0,,M. Robinson REBOUND (Off:7 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,644.0,,,,,,,,,11.0,4.0,7.0
651,PT03M34.00S,2023-11-21T03:17:02.1Z,4,REGULAR,turnover,lost ball,[],1629011,,,1610612752,113,96,2023-11-21T03:17:49Z,6325000,False,,,0,,M. Robinson lost ball TURNOVER (2 TO),"[1629011, 1626157]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,2.0,Towns,1626157.0,,,,,,,,,,,,,,
652,PT03M34.00S,2023-11-21T03:17:02.1Z,4,REGULAR,steal,,[],1626157,,,1610612750,113,96,2023-11-21T03:17:49Z,6327500,False,,,0,,K. Towns STEAL (3 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT03M13.00S,2023-11-21T03:17:13.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612750,113,96,2023-11-21T03:17:20Z,6330000,False,,,0,,M. Robinson shooting personal FOUL (3 PF) (Towns 2 FT),"[1629011, 1626157]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2003.0,3.0,0.0,Towns,1626157.0,,,
650,PT03M13.00S,2023-11-21T03:17:43.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626157,,,1610612750,114,96,2023-11-21T03:17:49Z,6350000,False,,,0,,K. Towns Free Throw 1 of 2 (19 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
653,PT03M13.00S,2023-11-21T03:18:01.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626157,,,1610612750,115,96,2023-11-21T03:18:01Z,6360000,False,,,0,,K. Towns Free Throw 2 of 2 (20 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
654,PT03M05.00S,2023-11-21T03:18:13.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612752,115,96,2023-11-21T03:18:20Z,6370000,False,,,0,,K. Towns personal FOUL (6 PF) (Brunson 2 FT),"[1626157, 1628973]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2003.0,6.0,0.0,Brunson,1628973.0,,,
656,PT03M05.00S,2023-11-21T03:18:35.8Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,115,96,2023-11-21T03:19:00Z,6390000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M05.00S,2023-11-21T03:18:35.8Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,115,96,2023-11-21T03:19:00Z,6400000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M05.00S,2023-11-21T03:18:35.8Z,4,REGULAR,substitution,in,[],203497,,,1610612752,115,96,2023-11-21T03:19:00Z,6410000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M05.00S,2023-11-21T03:18:35.8Z,4,REGULAR,substitution,in,[],1630579,,,1610612752,115,96,2023-11-21T03:19:00Z,6420000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M05.00S,2023-11-21T03:19:11.1Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,115,97,2023-11-21T03:19:11Z,6430000,False,,,0,,J. Brunson Free Throw 1 of 2 (24 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
661,PT03M05.00S,2023-11-21T03:19:25.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,115,97,2023-11-21T03:19:25Z,6440000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M05.00S,2023-11-21T03:22:23.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,115,97,2023-11-21T03:22:23Z,6450000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M05.00S,2023-11-21T03:23:05.3Z,4,REGULAR,substitution,out,[],203497,,,1610612752,115,97,2023-11-21T03:23:39Z,6460000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M05.00S,2023-11-21T03:23:05.3Z,4,REGULAR,substitution,out,[],1628978,,,1610612752,115,97,2023-11-21T03:23:39Z,6470000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M05.00S,2023-11-21T03:23:05.3Z,4,REGULAR,substitution,out,[],203944,,,1610612752,115,97,2023-11-21T03:23:39Z,6480000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M05.00S,2023-11-21T03:23:05.3Z,4,REGULAR,substitution,in,[],1629675,,,1610612752,115,97,2023-11-21T03:23:39Z,6490000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M05.00S,2023-11-21T03:23:05.3Z,4,REGULAR,substitution,in,[],1627853,,,1610612752,115,97,2023-11-21T03:23:39Z,6500000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M05.00S,2023-11-21T03:23:05.3Z,4,REGULAR,substitution,in,[],1629610,,,1610612752,115,97,2023-11-21T03:23:39Z,6510000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M05.00S,2023-11-21T03:23:55.9Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,115,98,2023-11-21T03:23:55Z,6520000,False,,,0,,J. Brunson Free Throw 2 of 2 (25 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
670,PT02M47.00S,2023-11-21T03:24:17.8Z,4,REGULAR,3pt,Jump Shot,[],201144,68.9388961892247,71.56862745098039,1610612750,115,98,2023-11-21T03:24:25Z,6530000,False,108.0,239.0,1,right,MISS M. Conley 26' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
671,PT02M43.00S,2023-11-21T03:24:21.8Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612752,115,98,2023-11-21T03:24:25Z,6540000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:1),[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,,,,,,,,,670.0,,,,,,,,,1.0,1.0,0.0
672,PT02M33.00S,2023-11-21T03:24:32.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629610,18.922470433639948,40.91988357843137,1610612752,115,98,2023-11-21T03:24:41Z,6550000,False,45.0,125.0,1,left,MISS D. Jeffries 13' driving floating Shot,[1629610],1610612752.0,NYK,driving floating,,,Jeffries,D. Jeffries,,,,,In The Paint (Non-RA),8-16 Center,13.34,Missed,,,,,,,,,,,,,,,,,,
673,PT02M31.00S,2023-11-21T03:24:34.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,115,98,2023-11-21T03:24:41Z,6560000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,672.0,,,,,,,,,,,
675,PT02M31.00S,2023-11-21T03:24:38.5Z,4,REGULAR,substitution,out,[],201144,,,1610612752,115,98,2023-11-21T03:24:45Z,6580000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M31.00S,2023-11-21T03:24:38.5Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,115,98,2023-11-21T03:24:45Z,6590000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M31.00S,2023-11-21T03:24:38.5Z,4,REGULAR,substitution,in,[],1628972,,,1610612752,115,98,2023-11-21T03:24:45Z,6600000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612750.0,MIN,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M31.00S,2023-11-21T03:24:38.5Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,115,98,2023-11-21T03:24:45Z,6610000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M28.00S,2023-11-21T03:24:54.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629610,7.5722733245729295,94.85294117647058,1610612752,115,98,2023-11-21T03:24:58Z,6620000,False,-224.0,19.0,1,left,MISS D. Jeffries 3PT,[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,22.51,Missed,,,,,,,,,,,,,,,,,,
680,PT02M26.00S,2023-11-21T03:24:56.3Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,115,98,2023-11-21T03:24:58Z,6630000,False,,,0,,A. Edwards REBOUND (Off:2 Def:8),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,,,,,,,679.0,,,,,,,,,10.0,8.0,2.0
681,PT02M08.00S,2023-11-21T03:25:14.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628972,86.15308804204993,51.470588235294116,1610612750,115,98,2023-11-21T03:25:19Z,6640000,False,7.0,78.0,1,right,MISS T. Brown Jr. 7' driving floating Shot,[1628972],1610612750.0,MIN,driving floating,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
682,PT02M05.00S,2023-11-21T03:25:17.5Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,115,98,2023-11-21T03:25:19Z,6650000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,681.0,,,,,,,,,1.0,1.0,0.0
683,PT01M57.00S,2023-11-21T03:25:27.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.57030223390276,46.22395833333333,1610612752,115,100,2023-11-21T03:25:34Z,6660000,False,19.0,9.0,1,left,J. Sims cutting DUNK (2 PTS) (Q. Grimes 2 AST),"[1630579, 1629656]",1610612752.0,NYK,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,,,,,,,Q. Grimes,1629656.0,2.0,,,,,,,,
685,PT01M42.00S,2023-11-21T03:25:43.9Z,4,REGULAR,3pt,Jump Shot,[],1629675,68.15045992115637,31.127450980392158,1610612750,115,100,2023-11-21T03:25:50Z,6680000,False,-94.0,247.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
