actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
351,PT01M19.00S,2024-12-20T01:40:09.8Z,2,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,44,47,2024-12-20T01:40:09Z,3400000,False,,,0,,S. Barnes Free Throw 2 of 2 (10 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,10.0,,,,,,,,,,,
353,PT01M03.00S,2024-12-20T01:41:19.0Z,2,REGULAR,3pt,Jump Shot,[],1629661,6.1268068331143235,97.54901960784314,1610612751,44,50,2024-12-20T01:41:24Z,3420000,False,-238.0,5.0,1,left,C. Johnson 3PT  (11 PTS) (B. Simmons 4 AST),"[1629661, 1627732]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,23.78,Made,,,,11.0,B. Simmons,1627732.0,4.0,,,,,,,,
355,PT00M41.20S,2024-12-20T01:41:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,94.1688567674113,53.92156862745098,1610612761,44,50,2024-12-20T01:41:46Z,3440000,False,20.0,2.0,1,right,MISS O. Agbaji driving reverse Layup,[1630534],1610612761.0,TOR,driving reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,1.97,Missed,,,,,,,,,,,,,,,
356,PT00M40.50S,2024-12-20T01:41:42.4Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,44,50,2024-12-20T01:41:46Z,3450000,False,,,0,,N. Clowney REBOUND (Off:1 Def:5),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,355.0,,,,,6.0,5.0,1.0,,,,,
357,PT00M26.20S,2024-12-20T01:41:57.6Z,2,REGULAR,3pt,Jump Shot,[],1629003,6.389618922470433,96.07843137254902,1610612751,44,50,2024-12-20T01:42:05Z,3460000,False,-230.0,8.0,1,left,MISS S. Milton 3PT,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,,,,23.05,Missed,,,,,,,,,,,,,,,
358,PT00M22.90S,2024-12-20T01:42:00.9Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,44,50,2024-12-20T01:42:05Z,3470000,False,,,0,,G. Dick REBOUND (Off:1 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,,,,,,357.0,,,,,4.0,3.0,1.0,,,,,
359,PT00M22.90S,2024-12-20T01:42:03.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612761,44,50,2024-12-20T01:42:37Z,3480000,False,,,0,,S. Milton personal FOUL (1 PF) (Dick 2 FT),"[1629003, 1641711]",1610612751.0,BKN,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Dick,1641711.0
361,PT00M22.90S,2024-12-20T01:42:43.2Z,2,REGULAR,freethrow,1 of 2,[],1641711,,,1610612761,45,50,2024-12-20T01:42:43Z,3500000,False,,,0,,G. Dick Free Throw 1 of 2 (6 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,Made,,,,6.0,,,,,,,,,,,
362,PT00M22.90S,2024-12-20T01:42:44.2Z,2,REGULAR,substitution,out,[],1642419,,,1610612761,45,50,2024-12-20T01:42:49Z,3510000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M22.90S,2024-12-20T01:42:44.2Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,45,50,2024-12-20T01:42:49Z,3520000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M22.90S,2024-12-20T01:43:08.4Z,2,REGULAR,freethrow,2 of 2,[],1641711,,,1610612761,46,50,2024-12-20T01:43:08Z,3530000,False,,,0,,G. Dick Free Throw 2 of 2 (7 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
365,PT00M02.50S,2024-12-20T01:43:31.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,9.674770039421814,37.745098039215684,1610612751,46,52,2024-12-20T01:46:43Z,3540000,False,61.0,38.0,1,left,S. Milton 7' driving floating bank Jump Shot (6 PTS),[1629003],1610612751.0,BKN,driving floating bank,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,7.23,Made,,,,6.0,,,,,,,,,,,
367,PT00M00.20S,2024-12-20T01:43:36.6Z,2,REGULAR,3pt,Jump Shot,[],1642347,38.97831800262812,81.86274509803921,1610612761,46,52,2024-12-20T01:46:50Z,3560000,False,159.0,521.0,1,right,MISS J. Shead 54' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,54.49,Missed,,,,,,,,,,,,,,,
368,PT00M00.20S,2024-12-20T01:43:36.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,46,52,2024-12-20T01:43:45Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,367.0,,,,,,,,,,,,
369,PT00M00.00S,2024-12-20T01:43:41.5Z,2,REGULAR,period,end,[],0,,,1610612761,46,52,2024-12-20T01:43:41Z,3580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2024-12-20T01:58:04.0Z,3,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,46,52,2024-12-20T01:58:42Z,3590000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2024-12-20T01:58:04.0Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612761,46,52,2024-12-20T01:58:42Z,3600000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2024-12-20T01:58:04.0Z,3,REGULAR,substitution,in,['startperiod'],1642266,,,1610612761,46,52,2024-12-20T01:58:42Z,3620000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2024-12-20T01:58:04.0Z,3,REGULAR,substitution,in,['startperiod'],1630553,,,1610612761,46,52,2024-12-20T01:58:42Z,3640000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2024-12-20T01:59:01.5Z,3,REGULAR,period,start,[],0,,,1610612761,46,52,2024-12-20T01:59:01Z,3650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT11M41.00S,2024-12-20T01:59:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,8.492115637319317,46.568627450980394,1610612761,48,52,2024-12-20T01:59:25Z,3660000,False,17.0,27.0,1,left,J. Mogbo cutting finger roll Layup (8 PTS) (J. Walter 1 AST),"[1642367, 1642266]",1610612761.0,TOR,cutting finger roll,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,3.23,Made,,,,8.0,J. Walter,1642266.0,1.0,,,,,,,,
379,PT11M17.00S,2024-12-20T01:59:42.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,85.75886990801577,49.01960784313725,1610612751,48,54,2024-12-20T01:59:49Z,3680000,False,-5.0,81.0,1,right,C. Johnson 8' finger roll Layup (13 PTS),[1629661],1610612751.0,BKN,finger roll,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.15,Made,,,,13.0,,,,,,,,,,,
380,PT10M58.00S,2024-12-20T02:00:06.7Z,3,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612761,48,54,2024-12-20T02:00:15Z,3690000,False,,,0,,K. Johnson shooting personal FOUL (4 PF) (Barnes 2 FT),"[1630553, 1630567]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1204.0,4.0,0.0,Barnes,1630567.0
382,PT10M58.00S,2024-12-20T02:00:25.9Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,48,54,2024-12-20T02:00:25Z,3710000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
383,PT10M58.00S,2024-12-20T02:00:25.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,48,54,2024-12-20T02:00:25Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,382.0,,,,,,,,,,,,
384,PT10M58.00S,2024-12-20T02:00:42.2Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,49,54,2024-12-20T02:00:42Z,3730000,False,,,0,,S. Barnes Free Throw 2 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,11.0,,,,,,,,,,,
385,PT10M44.00S,2024-12-20T02:00:58.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,91.27792378449409,49.01960784313725,1610612751,49,54,2024-12-20T02:01:03Z,3740000,False,-5.0,29.0,1,right,MISS N. Clowney reverse Layup - blocked,"[1641730, 1630567]",1610612751.0,BKN,reverse,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,2.99,Missed,Barnes,1630567.0,,,,,,,,,,,,,
386,PT10M44.00S,2024-12-20T02:00:58.2Z,3,REGULAR,block,,[],1630567,,,1610612751,49,54,2024-12-20T02:01:00Z,3750000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT10M41.00S,2024-12-20T02:01:01.2Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,49,54,2024-12-20T02:01:03Z,3760000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,385.0,,,,,2.0,2.0,0.0,,,,,
388,PT10M33.00S,2024-12-20T02:01:08.9Z,3,REGULAR,turnover,bad pass,[],1641711,,,1610612761,49,54,2024-12-20T02:01:12Z,3770000,False,,,0,,G. Dick bad pass TURNOVER (3 TO),"[1641711, 1627827]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,3.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,
389,PT10M33.00S,2024-12-20T02:01:08.9Z,3,REGULAR,steal,,[],1627827,,,1610612751,49,54,2024-12-20T02:01:10Z,3780000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
390,PT10M28.00S,2024-12-20T02:01:13.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641730,89.04402102496715,95.09803921568627,1610612751,49,54,2024-12-20T02:01:54Z,3790000,False,225.0,50.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,23.11,Missed,,,,,,,,,,,,,,,
391,PT10M26.00S,2024-12-20T02:01:15.9Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,49,54,2024-12-20T02:01:27Z,3800000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:3),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,,,,,390.0,,,,,3.0,3.0,0.0,,,,,
393,PT10M15.00S,2024-12-20T02:01:38.0Z,3,REGULAR,3pt,Jump Shot,[],1630534,21.76412614980289,90.68627450980392,1610612761,52,54,2024-12-20T02:01:42Z,3820000,False,-203.0,152.0,1,left,O. Agbaji 25' 3PT  (13 PTS) (S. Barnes 3 AST),"[1630534, 1630567]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,25.4,Made,,,,13.0,S. Barnes,1630567.0,3.0,,,,,,,,
395,PT10M06.00S,2024-12-20T02:01:50.9Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612751,52,54,2024-12-20T02:02:11Z,3840000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Simmons 2 FT),"[1630567, 1627732]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Simmons,1627732.0
397,PT10M06.00S,2024-12-20T02:02:16.2Z,3,REGULAR,freethrow,1 of 2,[],1627732,,,1610612751,52,54,2024-12-20T02:02:16Z,3860000,False,,,0,,MISS B. Simmons Free Throw 1 of 2,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
398,PT10M06.00S,2024-12-20T02:02:16.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,52,54,2024-12-20T02:02:16Z,3870000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,397.0,,,,,,,,,,,,
399,PT10M06.00S,2024-12-20T02:02:34.1Z,3,REGULAR,freethrow,2 of 2,[],1627732,,,1610612751,52,55,2024-12-20T02:02:34Z,3880000,False,,,0,,B. Simmons Free Throw 2 of 2 (10 PTS),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,Made,,,,10.0,,,,,,,,,,,
400,PT10M00.00S,2024-12-20T02:02:44.4Z,3,REGULAR,foul,personal,[],1629661,,,1610612761,52,55,2024-12-20T02:02:57Z,3890000,False,,,0,,C. Johnson personal FOUL (2 PF),"[1629661, 1630567]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Barnes,1630567.0
402,PT09M49.00S,2024-12-20T02:03:14.1Z,3,REGULAR,3pt,Jump Shot,[],1641711,9.806176084099869,5.392156862745098,1610612761,55,55,2024-12-20T02:03:19Z,3910000,False,223.0,40.0,1,left,G. Dick 3PT  (10 PTS) (J. Mogbo 3 AST),"[1641711, 1642367]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,22.65,Made,,,,10.0,J. Mogbo,1642367.0,3.0,,,,,,,,
404,PT09M31.00S,2024-12-20T02:03:32.0Z,3,REGULAR,3pt,Jump Shot,[],1630553,93.51182654402102,96.81372549019608,1610612751,55,55,2024-12-20T02:03:41Z,3930000,False,234.0,8.0,1,right,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,23.43,Missed,,,,,,,,,,,,,,,
405,PT09M29.00S,2024-12-20T02:03:34.0Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,55,55,2024-12-20T02:03:41Z,3940000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,,,,404.0,,,,,2.0,1.0,1.0,,,,,
406,PT09M23.00S,2024-12-20T02:03:39.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,93.38042049934296,4.411764705882353,1610612751,55,55,2024-12-20T02:03:46Z,3950000,False,-228.0,10.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,22.81,Missed,,,,,,,,,,,,,,,
407,PT09M21.00S,2024-12-20T02:03:41.2Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,55,55,2024-12-20T02:03:46Z,3960000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:4),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,,,406.0,,,,,4.0,4.0,0.0,,,,,
408,PT09M12.00S,2024-12-20T02:03:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,9.280551905387648,52.450980392156865,1610612761,55,55,2024-12-20T02:03:57Z,3970000,False,-12.0,35.0,1,left,MISS G. Dick driving finger roll Layup,[1641711],1610612761.0,TOR,driving finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,3.68,Missed,,,,,,,,,,,,,,,
409,PT09M09.00S,2024-12-20T02:03:53.6Z,3,REGULAR,rebound,offensive,[],1641711,,,1610612761,55,55,2024-12-20T02:03:53Z,3980000,False,,,0,,G. Dick REBOUND (Off:2 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,408.0,,,,,5.0,3.0,2.0,,,,,
410,PT09M05.00S,2024-12-20T02:03:57.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642367,6.915243101182654,53.92156862745098,1610612761,55,55,2024-12-20T02:13:00Z,3990000,False,-20.0,13.0,1,left,MISS J. Mogbo driving reverse Layup,[1642367],1610612761.0,TOR,driving reverse,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,2.32,Missed,,,,,,,,,,,,,,,
411,PT09M02.00S,2024-12-20T02:04:00.4Z,3,REGULAR,rebound,offensive,[],1642266,,,1610612761,55,55,2024-12-20T02:04:07Z,4000000,False,,,0,,J. Walter REBOUND (Off:1 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,410.0,,,,,2.0,1.0,1.0,,,,,
412,PT09M02.00S,2024-12-20T02:04:00.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642266,5.590000152587891,50.0,1610612761,55,55,2024-12-20T02:12:49Z,4010000,False,0.0,0.0,1,left,MISS J. Walter tip Layup,[1642266],1610612761.0,TOR,tip,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
413,PT09M00.00S,2024-12-20T02:04:02.2Z,3,REGULAR,rebound,offensive,[],1642266,,,1610612761,55,55,2024-12-20T02:12:49Z,4020000,False,,,0,,J. Walter REBOUND (Off:2 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,412.0,,,,,3.0,1.0,2.0,,,,,
414,PT09M00.00S,2024-12-20T02:04:01.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642266,5.590000152587891,50.0,1610612761,55,55,2024-12-20T02:12:24Z,4030000,False,0.0,0.0,1,left,MISS J. Walter tip Layup,[1642266],1610612761.0,TOR,tip,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
415,PT08M58.00S,2024-12-20T02:04:03.6Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612751,55,55,2024-12-20T02:11:55Z,4040000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,414.0,,,,,3.0,2.0,1.0,,,,,
416,PT08M58.00S,2024-12-20T02:04:06.3Z,3,REGULAR,turnover,lost ball,[],1629661,,,1610612751,55,55,2024-12-20T02:04:27Z,4050000,False,,,0,,C. Johnson lost ball TURNOVER (2 TO),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,,,,,,,,,,,
417,PT08M58.00S,2024-12-20T02:04:13.6Z,3,REGULAR,foul,personal,[],1629661,,,1610612761,55,55,2024-12-20T02:06:33Z,4060000,False,,,0,,C. Johnson loose ball personal FOUL (3 PF),"[1629661, 1642367]",1610612751.0,BKN,loose ball,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Mogbo,1642367.0
419,PT08M58.00S,2024-12-20T02:04:20.8Z,3,REGULAR,substitution,out,[],1630553,,,1610612761,55,55,2024-12-20T02:04:27Z,4080000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M58.00S,2024-12-20T02:04:20.8Z,3,REGULAR,substitution,in,[],1630592,,,1610612761,55,55,2024-12-20T02:04:27Z,4090000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M44.00S,2024-12-20T02:04:56.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642367,22.026938239159,90.68627450980392,1610612761,55,55,2024-12-20T02:05:01Z,4100000,False,-203.0,155.0,1,left,MISS J. Mogbo 25' 3PT,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Above the Break 3,24+ Left Center,,,,25.55,Missed,,,,,,,,,,,,,,,
422,PT08M40.00S,2024-12-20T02:05:00.9Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,55,55,2024-12-20T02:05:01Z,4110000,False,,,0,,C. Johnson REBOUND (Off:0 Def:6),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,421.0,,,,,6.0,6.0,0.0,,,,,
423,PT08M35.00S,2024-12-20T02:05:09.5Z,3,REGULAR,foul,personal,[],1642266,,,1610612751,55,55,2024-12-20T02:05:17Z,4120000,False,,,0,,J. Walter personal FOUL (3 PF),"[1642266, 1629661]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Johnson,1629661.0
425,PT08M23.00S,2024-12-20T02:05:45.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,94.1688567674113,56.372549019607845,1610612751,55,57,2024-12-20T02:05:52Z,4140000,False,32.0,2.0,1,right,J. Wilson driving finger roll Layup (2 PTS),[1630592],1610612751.0,BKN,driving finger roll,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,3.2,Made,,,,2.0,,,,,,,,,,,
427,PT08M09.00S,2024-12-20T02:05:59.0Z,3,REGULAR,3pt,Jump Shot,[],1630567,37.53285151116951,50.245098039215684,1610612761,58,57,2024-12-20T02:06:04Z,4160000,False,-1.0,300.0,1,left,S. Barnes 30' 3PT  (14 PTS) (J. Walter 2 AST),"[1630567, 1642266]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,30.03,Made,,,,14.0,J. Walter,1642266.0,2.0,,,,,,,,
429,PT07M56.00S,2024-12-20T02:06:15.0Z,3,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612751,58,57,2024-12-20T02:06:23Z,4180000,False,,,0,,G. Dick shooting personal FOUL (3 PF) (Wilson 2 FT),"[1641711, 1630592]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200833.0,3.0,0.0,Wilson,1630592.0
431,PT07M56.00S,2024-12-20T02:06:38.8Z,3,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,58,58,2024-12-20T02:06:38Z,4200000,False,,,0,,J. Wilson Free Throw 1 of 2 (3 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,3.0,,,,,,,,,,,
432,PT07M56.00S,2024-12-20T02:06:53.4Z,3,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,58,59,2024-12-20T02:06:53Z,4210000,False,,,0,,J. Wilson Free Throw 2 of 2 (4 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,4.0,,,,,,,,,,,
433,PT07M37.00S,2024-12-20T02:07:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,7.5722733245729295,56.372549019607845,1610612761,58,59,2024-12-20T02:07:17Z,4220000,False,-32.0,19.0,1,left,MISS O. Agbaji driving finger roll Layup,[1630534],1610612761.0,TOR,driving finger roll,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,3.7,Missed,,,,,,,,,,,,,,,
434,PT07M35.00S,2024-12-20T02:07:15.8Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,58,59,2024-12-20T02:07:17Z,4230000,False,,,0,,C. Johnson REBOUND (Off:0 Def:7),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,433.0,,,,,7.0,7.0,0.0,,,,,
435,PT07M25.00S,2024-12-20T02:07:25.7Z,3,REGULAR,3pt,Jump Shot,[],1641730,95.48291721419186,95.34313725490196,1610612751,58,59,2024-12-20T02:07:29Z,4240000,False,227.0,-10.0,1,right,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,22.69,Missed,,,,,,,,,,,,,,,
436,PT07M23.00S,2024-12-20T02:07:27.7Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,58,59,2024-12-20T02:07:35Z,4250000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:5),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,,,,,435.0,,,,,5.0,5.0,0.0,,,,,
437,PT07M08.00S,2024-12-20T02:07:42.2Z,3,REGULAR,3pt,Jump Shot,[],1630534,6.258212877792378,96.07843137254902,1610612761,61,59,2024-12-20T02:07:46Z,4260000,False,-230.0,6.0,1,left,O. Agbaji 3PT  (16 PTS) (S. Barnes 4 AST),"[1630534, 1630567]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,23.05,Made,,,,16.0,S. Barnes,1630567.0,4.0,,,,,,,,
439,PT06M41.00S,2024-12-20T02:08:09.6Z,3,REGULAR,2pt,Jump Shot,[],1629661,86.67871222076215,69.36274509803921,1610612751,61,61,2024-12-20T02:08:13Z,4280000,False,97.0,73.0,1,right,C. Johnson 12' turnaround fadeaway Jump Shot (15 PTS),[1629661],1610612751.0,BKN,turnaround fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,,12.11,Made,,,,15.0,,,,,,,,,,,
