actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,pointsTotal,area,areaDetail,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId
344,PT00M00.20S,2025-02-13T01:37:21.5Z,2,REGULAR,3pt,Jump Shot,[],1629622,47.38830486202366,49.754901960784316,1610612739,43,68,2025-02-13T01:37:38Z,3390000,False,-1.0,442.0,1,right,MISS M. Strus 44' driving floating 3PT,[1629622],1610612739.0,CLE,driving floating,,,Strus,M. Strus,,,,,,,,Missed,,Above the Break 3,24+ Center,44.2,,,,,,,,,,,,,,
345,PT00M00.10S,2025-02-13T01:37:21.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,43,68,2025-02-13T01:37:38Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,344.0,,,,,,,
346,PT00M00.00S,2025-02-13T01:37:27.1Z,2,REGULAR,period,end,[],0,,,1610612739,43,68,2025-02-13T01:37:27Z,3410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-02-13T01:51:59.7Z,3,REGULAR,substitution,out,['startperiod'],1630534,,,1610612739,43,68,2025-02-13T01:52:27Z,3420000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-02-13T01:51:59.7Z,3,REGULAR,substitution,out,['startperiod'],1629631,,,1610612739,43,68,2025-02-13T01:52:27Z,3430000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-02-13T01:51:59.7Z,3,REGULAR,substitution,in,['startperiod'],1642367,,,1610612739,43,68,2025-02-13T01:52:27Z,3440000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2025-02-13T01:51:59.7Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612739,43,68,2025-02-13T01:52:27Z,3450000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-02-13T01:52:38.2Z,3,REGULAR,period,start,[],0,,,1610612761,43,68,2025-02-13T01:52:38Z,3460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M44.00S,2025-02-13T01:52:55.0Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612761,43,68,2025-02-13T01:53:03Z,3470000,False,,,0,,E. Mobley shooting personal FOUL (4 PF) (Mogbo 2 FT),"[1630596, 1642367]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1830.0,4.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Mogbo,1642367.0
354,PT11M44.00S,2025-02-13T01:53:20.2Z,3,REGULAR,freethrow,1 of 2,[],1642367,,,1610612761,44,68,2025-02-13T01:53:20Z,3490000,False,,,0,,J. Mogbo Free Throw 1 of 2 (5 PTS),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
355,PT11M44.00S,2025-02-13T01:53:34.8Z,3,REGULAR,freethrow,2 of 2,[],1642367,,,1610612761,45,68,2025-02-13T01:53:34Z,3500000,False,,,0,,J. Mogbo Free Throw 2 of 2 (6 PTS),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
356,PT11M29.00S,2025-02-13T01:53:52.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,13.354139290407357,52.450980392156865,1610612739,45,70,2025-02-13T01:53:59Z,3510000,False,-12.0,73.0,1,left,E. Mobley 7' driving floating Jump Shot (8 PTS),[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,,,,Made,8.0,In The Paint (Non-RA),0-8 Center,7.4,,,,,,,,,,,,,,
357,PT11M18.00S,2025-02-13T01:54:04.7Z,3,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612761,45,70,2025-02-13T01:54:13Z,3520000,False,,,0,,J. Allen shooting personal FOUL (2 PF) (Barnes 2 FT),"[1628386, 1630567]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,1830.0,2.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Barnes,1630567.0
359,PT11M18.00S,2025-02-13T01:54:27.7Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,46,70,2025-02-13T01:54:27Z,3540000,False,,,0,,S. Barnes Free Throw 1 of 2 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
360,PT11M18.00S,2025-02-13T01:54:39.7Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,47,70,2025-02-13T01:54:39Z,3550000,False,,,0,,S. Barnes Free Throw 2 of 2 (8 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
361,PT11M06.00S,2025-02-13T01:54:53.5Z,3,REGULAR,3pt,Jump Shot,[],1628378,3.892904073587385,96.07843137254902,1610612739,47,73,2025-02-13T01:55:00Z,3560000,False,-230.0,-16.0,1,left,D. Mitchell 3PT  (11 PTS) (D. Garland 6 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,11.0,Left Corner 3,24+ Left,23.09,D. Garland,1629636.0,6.0,,,,,,,,,,,
363,PT10M55.00S,2025-02-13T01:55:03.5Z,3,REGULAR,3pt,Jump Shot,[],1630193,67.23061760840999,52.69607843137255,1610612761,50,73,2025-02-13T01:55:08Z,3580000,False,13.0,256.0,1,right,I. Quickley 25' 3PT pullup (7 PTS),[1630193],1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,,,,Made,7.0,Above the Break 3,24+ Center,25.59,,,,,,,,,,,,,,
364,PT10M30.00S,2025-02-13T01:55:28.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.206964520367937,50.73529411764706,1610612739,50,75,2025-02-13T01:55:34Z,3590000,False,-4.0,-4.0,1,left,D. Garland driving reverse Layup (10 PTS) (J. Allen 3 AST),"[1629636, 1628386]",1610612739.0,CLE,driving reverse,,,Garland,D. Garland,,,,,,,,Made,10.0,Restricted Area,0-8 Center,0.52,J. Allen,1628386.0,3.0,,,,,,,,,,,
366,PT10M22.00S,2025-02-13T01:55:36.1Z,3,REGULAR,3pt,Jump Shot,[],1629628,78.40013140604468,90.19607843137256,1610612761,50,75,2025-02-13T01:55:42Z,3610000,False,201.0,151.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,Above the Break 3,24+ Right Center,25.11,,,,,,,,,,,,,,
367,PT10M19.00S,2025-02-13T01:55:39.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,50,75,2025-02-13T01:55:42Z,3620000,False,,,0,,E. Mobley REBOUND (Off:2 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,366.0,10.0,8.0,2.0,,,,
368,PT10M13.00S,2025-02-13T01:55:45.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,10.85742444152431,3.9215686274509802,1610612739,50,75,2025-02-13T01:55:51Z,3630000,False,230.0,50.0,1,left,MISS D. Garland running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,,,,Missed,,Right Corner 3,24+ Right,23.57,,,,,,,,,,,,,,
369,PT10M09.00S,2025-02-13T01:55:49.4Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,50,75,2025-02-13T01:55:51Z,3640000,False,,,0,,S. Barnes REBOUND (Off:0 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,368.0,5.0,5.0,0.0,,,,
370,PT10M08.00S,2025-02-13T01:55:50.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630193,93.9060446780552,50.0,1610612761,52,75,2025-02-13T01:55:58Z,3650000,False,0.0,5.0,1,right,I. Quickley running Layup (9 PTS) (S. Barnes 2 AST),"[1630193, 1630567]",1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,,,,Made,9.0,Restricted Area,0-8 Center,0.48,S. Barnes,1630567.0,2.0,,,,,,,,,,,
372,PT10M01.00S,2025-02-13T01:55:57.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,13.485545335085414,51.9607843137255,1610612739,52,77,2025-02-13T01:56:05Z,3670000,False,-10.0,74.0,1,left,J. Allen 7' floating Jump Shot (6 PTS) (D. Garland 7 AST),"[1628386, 1629636]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,,,,Made,6.0,In The Paint (Non-RA),0-8 Center,7.49,D. Garland,1629636.0,7.0,,,,,,,,,,,
374,PT09M44.00S,2025-02-13T01:56:15.0Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,52,77,2025-02-13T01:56:19Z,3690000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 1628386]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Restricted Area,0-8 Center,,,,,2.0,Allen,1628386.0,,,,,,,,
375,PT09M44.00S,2025-02-13T01:56:15.0Z,3,REGULAR,steal,,[],1628386,,,1610612739,52,77,2025-02-13T01:56:16Z,3700000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
376,PT09M37.00S,2025-02-13T01:56:22.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629622,6.389618922470433,51.225490196078425,1610612739,52,77,2025-02-13T01:59:55Z,3710000,False,-6.0,8.0,1,left,MISS M. Strus cutting finger roll Layup - blocked,"[1629622, 1630567]",1610612739.0,CLE,cutting finger roll,,,Strus,M. Strus,,,,,,,,Missed,,Restricted Area,0-8 Center,0.97,,,,,,,,,,,Barnes,1630567.0,,
377,PT09M37.00S,2025-02-13T01:56:22.6Z,3,REGULAR,block,,[],1630567,,,1610612739,52,77,2025-02-13T01:56:25Z,3720000,False,,,0,,S. Barnes BLOCK (2 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
378,PT09M37.00S,2025-02-13T01:56:22.6Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,52,77,2025-02-13T01:56:36Z,3730000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,376.0,6.0,4.0,2.0,,,,
379,PT09M37.00S,2025-02-13T01:56:30.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628386,5.590000152587891,50.0,1610612739,52,79,2025-02-13T02:00:22Z,3740000,False,0.0,0.0,1,left,J. Allen tip Layup (8 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,,,,Made,8.0,Restricted Area,0-8 Center,0.0,,,,,,,,,,,,,,
380,PT09M37.00S,2025-02-13T01:56:31.8Z,3,REGULAR,foul,personal,['1freethrow'],1629628,,,1610612739,52,79,2025-02-13T01:56:47Z,3750000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Allen 1 FT),"[1629628, 1628386]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,1830.0,2.0,0.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,Allen,1628386.0
382,PT09M37.00S,2025-02-13T01:56:50.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1628386,,,1610612739,52,80,2025-02-13T01:56:50Z,3770000,False,,,0,,J. Allen Free Throw 1 of 1 (9 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
383,PT09M20.00S,2025-02-13T01:57:14.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.19776609724047,46.32352941176471,1610612761,52,80,2025-02-13T02:02:04Z,3780000,False,-18.0,21.0,1,right,MISS R. Barrett driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,,,,Missed,,Restricted Area,0-8 Center,2.78,,,,,,,,,,,,,,
384,PT09M18.00S,2025-02-13T01:57:16.7Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,52,80,2025-02-13T02:02:04Z,3790000,False,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,383.0,4.0,4.0,0.0,,,,
385,PT09M00.00S,2025-02-13T01:57:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629636,30.699737187910642,25.0,1610612739,52,83,2025-02-13T01:57:41Z,3800000,False,125.0,236.0,1,left,D. Garland 26' 3PT pullup (13 PTS) (M. Strus 4 AST),"[1629636, 1629622]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,,Made,13.0,Above the Break 3,24+ Right Center,26.71,M. Strus,1629622.0,4.0,,,,,,,,,,,
386,PT08M56.00S,2025-02-13T01:57:44.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,52,83,2025-02-13T01:57:44Z,3810000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M39.00S,2025-02-13T02:00:55.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642367,93.9060446780552,48.529411764705884,1610612761,54,83,2025-02-13T02:01:01Z,3820000,False,-7.0,5.0,1,right,J. Mogbo alley-oop DUNK (8 PTS) (S. Barnes 3 AST),"[1642367, 1630567]",1610612761.0,TOR,alley-oop,,,Mogbo,J. Mogbo,,,,,,,,Made,8.0,Restricted Area,0-8 Center,0.88,S. Barnes,1630567.0,3.0,,,,,,,,,,,
389,PT08M18.00S,2025-02-13T02:01:15.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.206964520367937,50.98039215686274,1610612739,54,85,2025-02-13T02:01:20Z,3840000,False,-5.0,-4.0,1,left,E. Mobley cutting DUNK (10 PTS) (M. Strus 5 AST),"[1630596, 1629622]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,Made,10.0,Restricted Area,0-8 Center,0.61,M. Strus,1629622.0,5.0,,,,,,,,,,,
391,PT08M00.00S,2025-02-13T02:01:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,94.1688567674113,51.71568627450981,1610612761,54,85,2025-02-13T02:01:41Z,3860000,False,9.0,2.0,1,right,MISS S. Barnes driving Layup - blocked,"[1630567, 1628386]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,,,,Missed,,Restricted Area,0-8 Center,0.89,,,,,,,,,,,Allen,1628386.0,,
392,PT08M00.00S,2025-02-13T02:01:33.7Z,3,REGULAR,block,,[],1628386,,,1610612761,54,85,2025-02-13T02:01:36Z,3870000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
393,PT07M59.00S,2025-02-13T02:01:34.7Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,54,85,2025-02-13T02:05:07Z,3880000,False,,,0,,E. Mobley REBOUND (Off:2 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,391.0,11.0,9.0,2.0,,,,
394,PT07M57.00S,2025-02-13T02:01:41.8Z,3,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,54,85,2025-02-13T02:22:27Z,3890000,False,,,0,,E. Mobley bad pass out-of-bounds TURNOVER (2 TO),[1630596],1610612739.0,CLE,bad pass,,,Mobley,E. Mobley,,,,,1830.0,,,,,Above the Break 3,24+ Right Center,,,,,2.0,,,,,,,,,,
395,PT07M46.00S,2025-02-13T02:01:55.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,85.23324572930355,50.49019607843137,1610612761,54,85,2025-02-13T02:06:03Z,3900000,False,2.0,86.0,1,right,MISS R. Barrett 8' turnaround fadeaway Shot,[1629628],1610612761.0,TOR,turnaround fadeaway,,,Barrett,R. Barrett,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,8.63,,,,,,,,,,,,,,
396,PT07M43.00S,2025-02-13T02:01:58.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,54,85,2025-02-13T02:06:03Z,3910000,False,,,0,,E. Mobley REBOUND (Off:2 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,395.0,12.0,10.0,2.0,,,,
397,PT07M34.00S,2025-02-13T02:02:07.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,30.831143232588698,33.33333333333333,1610612739,54,88,2025-02-13T02:02:13Z,3920000,False,83.0,237.0,1,left,D. Mitchell 25' 3PT pullup (14 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,,,,Made,14.0,Above the Break 3,24+ Right Center,25.15,,,,,,,,,,,,,,
398,PT07M12.00S,2025-02-13T02:02:32.4Z,3,REGULAR,foul,offensive,[],1630567,,,1610612761,54,88,2025-02-13T02:02:43Z,3930000,False,,,0,,S. Barnes off-the-ball offensive FOUL (1 PF),"[1630567, 1629636]",1610612761.0,TOR,off-the-ball,,,Barnes,S. Barnes,,,,,1627541.0,1.0,1.0,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,Garland,1629636.0
400,PT07M12.00S,2025-02-13T02:02:32.4Z,3,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,54,88,2025-02-13T02:02:32Z,3950000,False,,,0,,S. Barnes offensive foul TURNOVER (3 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,1627541.0,,,,,Mid-Range,16-24 Center,,,,,3.0,,,,,,,,,,
401,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,out,[],1641711,,,1610612739,54,88,2025-02-13T02:02:59Z,3960000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,out,[],1629628,,,1610612739,54,88,2025-02-13T02:02:59Z,3970000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,54,88,2025-02-13T02:02:59Z,3980000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,54,88,2025-02-13T02:02:59Z,3990000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,in,[],1630534,,,1610612739,54,88,2025-02-13T02:02:59Z,4000000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,in,[],1642266,,,1610612739,54,88,2025-02-13T02:02:59Z,4010000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,in,[],1630241,,,1610612739,54,88,2025-02-13T02:02:59Z,4020000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M12.00S,2025-02-13T02:02:41.1Z,3,REGULAR,substitution,in,[],1629631,,,1610612739,54,88,2025-02-13T02:02:59Z,4030000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M59.00S,2025-02-13T02:03:14.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,7.703679369250986,56.86274509803921,1610612739,54,88,2025-02-13T02:03:21Z,4040000,False,-34.0,20.0,1,left,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,Missed,,Restricted Area,0-8 Center,3.97,,,,,,,,,,,,,,
410,PT06M59.00S,2025-02-13T02:03:14.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,54,88,2025-02-13T02:06:01Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,409.0,,,,,,,
413,PT06M59.00S,2025-02-13T02:03:37.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,54,88,2025-02-13T02:06:01Z,4070000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M59.00S,2025-02-13T02:06:07.1Z,3,REGULAR,substitution,out,[],1642367,,,1610612739,54,88,2025-02-13T02:06:24Z,4090000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M59.00S,2025-02-13T02:06:07.1Z,3,REGULAR,substitution,out,[],1630193,,,1610612739,54,88,2025-02-13T02:06:24Z,4100000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M59.00S,2025-02-13T02:06:07.1Z,3,REGULAR,substitution,in,[],1631115,,,1610612739,54,88,2025-02-13T02:06:24Z,4110000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M59.00S,2025-02-13T02:06:07.1Z,3,REGULAR,substitution,in,[],1642347,,,1610612739,54,88,2025-02-13T02:06:24Z,4120000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M56.00S,2025-02-13T02:06:49.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629622,32.14520367936925,63.23529411764706,1610612739,54,88,2025-02-13T02:06:54Z,4130000,False,-66.0,250.0,1,left,MISS M. Strus 25' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Missed,,Above the Break 3,24+ Center,25.83,,,,,,,,,,,,,,
420,PT06M52.00S,2025-02-13T02:06:53.9Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,54,88,2025-02-13T02:06:54Z,4140000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,419.0,3.0,2.0,1.0,,,,
421,PT06M48.00S,2025-02-13T02:07:01.2Z,3,REGULAR,foul,personal,[],1629631,,,1610612761,54,88,2025-02-13T02:17:30Z,4150000,False,,,0,,D. Hunter personal FOUL (3 PF),"[1629631, 1630567]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,1830.0,3.0,0.0,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,Barnes,1630567.0
423,PT06M38.00S,2025-02-13T02:07:28.5Z,3,REGULAR,turnover,lost ball,[],1642266,,,1610612761,54,88,2025-02-13T02:07:33Z,4170000,False,,,0,,J. Walter lost ball TURNOVER (1 TO),"[1642266, 1630241]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,Mid-Range,8-16 Left,,,,,1.0,Merrill,1630241.0,,,,,,,,
424,PT06M38.00S,2025-02-13T02:07:28.5Z,3,REGULAR,steal,,[],1630241,,,1610612739,54,88,2025-02-13T02:07:30Z,4180000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,
425,PT06M26.00S,2025-02-13T02:07:41.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,15.325229960578188,38.72549019607843,1610612739,54,90,2025-02-13T02:07:48Z,4190000,False,56.0,92.0,1,left,D. Garland 10' driving floating Jump Shot (15 PTS),[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,Made,15.0,In The Paint (Non-RA),8-16 Right,10.76,,,,,,,,,,,,,,
426,PT06M09.00S,2025-02-13T02:07:57.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,84.31340341655716,52.94117647058824,1610612761,54,90,2025-02-13T02:08:03Z,4200000,False,15.0,95.0,1,right,MISS J. Shead 9' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,,,,Missed,,In The Paint (Non-RA),8-16 Center,9.61,,,,,,,,,,,,,,
427,PT06M07.00S,2025-02-13T02:07:59.7Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,54,90,2025-02-13T02:14:19Z,4210000,False,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,426.0,7.0,5.0,2.0,,,,
428,PT06M01.00S,2025-02-13T02:08:06.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,26.49474375821288,11.519607843137255,1610612739,54,90,2025-02-13T02:17:16Z,4220000,False,192.0,197.0,1,left,MISS S. Merrill 27' running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,,,,Missed,,Above the Break 3,24+ Right Center,27.51,,,,,,,,,,,,,,
