actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
170,PT10M51.00S,2025-01-04T01:10:11.4Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,26,40,2025-01-04T01:10:13Z,1700000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,169.0,2.0,2.0,0.0
171,PT10M45.00S,2025-01-04T01:10:16.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628371,5.469776609724048,3.9215686274509802,1610612753,26,40,2025-01-04T01:10:21Z,1710000,False,230.0,-1.0,1,left,MISS J. Isaac running 3PT,[1628371],1610612753.0,ORL,running,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
172,PT10M43.00S,2025-01-04T01:10:18.8Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,26,40,2025-01-04T01:10:21Z,1720000,False,,,0,,S. Barnes REBOUND (Off:0 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,171.0,4.0,4.0,0.0
173,PT10M32.00S,2025-01-04T01:10:30.4Z,2,REGULAR,3pt,Jump Shot,[],1630558,93.9060446780552,95.83333333333334,1610612761,29,40,2025-01-04T01:10:34Z,1730000,False,229.0,5.0,1,right,D. Mitchell 3PT  (3 PTS) (I. Quickley 4 AST),"[1630558, 1630193]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,22.93,Made,3.0,I. Quickley,1630193.0,4.0,,,,,,,,,,,,,,
175,PT10M05.00S,2025-01-04T01:10:56.3Z,2,REGULAR,3pt,Jump Shot,[],1641724,20.18725361366623,91.66666666666666,1610612753,29,40,2025-01-04T01:11:00Z,1750000,False,-208.0,137.0,1,left,MISS J. Howard 24' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
176,PT10M03.00S,2025-01-04T01:10:58.3Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612761,29,40,2025-01-04T01:11:00Z,1760000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,175.0,2.0,2.0,0.0
177,PT09M59.00S,2025-01-04T01:11:03.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630193,93.9060446780552,51.470588235294116,1610612761,31,40,2025-01-04T01:12:51Z,1770000,False,7.0,5.0,1,right,I. Quickley running finger roll Layup (4 PTS) (D. Mitchell 1 AST),"[1630193, 1630558]",1610612761.0,TOR,running finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
178,PT09M59.00S,2025-01-04T01:11:07.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,31,40,2025-01-04T01:11:07Z,1780000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M59.00S,2025-01-04T01:11:19.0Z,2,REGULAR,substitution,out,[],202709,,,1610612753,31,40,2025-01-04T01:13:54Z,1790000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M59.00S,2025-01-04T01:11:19.0Z,2,REGULAR,substitution,out,[],1641724,,,1610612753,31,40,2025-01-04T01:13:54Z,1800000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M59.00S,2025-01-04T01:11:19.0Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,31,40,2025-01-04T01:13:54Z,1810000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M59.00S,2025-01-04T01:11:19.0Z,2,REGULAR,substitution,in,[],1641783,,,1610612753,31,40,2025-01-04T01:13:54Z,1820000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M35.00S,2025-01-04T01:14:27.2Z,2,REGULAR,2pt,Jump Shot,[],1628976,20.71287779237845,22.30392156862745,1610612753,31,40,2025-01-04T01:14:31Z,1830000,False,138.0,142.0,1,left,MISS W. Carter Jr. 19' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,19.85,Missed,,,,,,,,,,,,,,,,,,
184,PT09M33.00S,2025-01-04T01:14:29.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612761,31,40,2025-01-04T01:14:37Z,1840000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,183.0,1.0,1.0,0.0
185,PT09M19.00S,2025-01-04T01:14:42.2Z,2,REGULAR,2pt,Jump Shot,[],1628971,92.06636005256242,70.09803921568627,1610612761,31,40,2025-01-04T01:17:29Z,1850000,False,100.0,22.0,1,right,MISS B. Brown 10' driving floating Shot,[1628971],1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,10.29,Missed,,,,,,,,,,,,,,,,,,
186,PT09M16.00S,2025-01-04T01:14:45.2Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,31,40,2025-01-04T01:14:48Z,1860000,False,,,0,,J. Isaac REBOUND (Off:0 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,185.0,3.0,3.0,0.0
187,PT09M05.00S,2025-01-04T01:14:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,5.338370565045992,45.588235294117645,1610612753,31,40,2025-01-04T01:15:04Z,1870000,False,22.0,-2.0,1,left,MISS W. Carter Jr. driving reverse Layup,[1628976],1610612753.0,ORL,driving reverse,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
188,PT09M03.00S,2025-01-04T01:14:58.6Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,31,40,2025-01-04T01:15:04Z,1880000,False,,,0,,J. Isaac REBOUND (Off:1 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,187.0,4.0,3.0,1.0
189,PT09M00.00S,2025-01-04T01:15:01.4Z,2,REGULAR,turnover,bad pass,[],1628371,,,1610612753,31,40,2025-01-04T01:15:07Z,1890000,False,,,0,,J. Isaac bad pass TURNOVER (1 TO),"[1628371, 1630558]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,Mitchell,1630558.0,,,,,,
190,PT09M00.00S,2025-01-04T01:15:01.4Z,2,REGULAR,steal,,[],1630558,,,1610612761,31,40,2025-01-04T01:15:03Z,1900000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
191,PT08M56.00S,2025-01-04T01:15:05.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630193,69.72733245729303,69.11764705882352,1610612761,31,40,2025-01-04T01:19:09Z,1910000,False,96.0,232.0,1,right,MISS I. Quickley 25' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
192,PT08M55.00S,2025-01-04T01:15:06.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,31,40,2025-01-04T01:15:22Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,191.0,,,
193,PT08M55.00S,2025-01-04T01:15:13.8Z,2,REGULAR,foul,personal,[],1630567,,,1610612753,31,40,2025-01-04T01:15:25Z,1930000,False,,,0,,S. Barnes loose ball personal FOUL (1 PF),"[1630567, 1628976]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,
196,PT08M55.00S,2025-01-04T01:15:24.4Z,2,REGULAR,substitution,out,[],1628971,,,1610612753,31,40,2025-01-04T01:15:33Z,1960000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M55.00S,2025-01-04T01:15:24.4Z,2,REGULAR,substitution,in,[],1641711,,,1610612753,31,40,2025-01-04T01:15:33Z,1970000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M37.00S,2025-01-04T01:15:50.4Z,2,REGULAR,3pt,Jump Shot,[],1630175,27.283180026281208,80.3921568627451,1610612753,31,40,2025-01-04T01:15:57Z,1980000,False,-152.0,204.0,1,left,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
199,PT08M32.00S,2025-01-04T01:15:55.4Z,2,REGULAR,rebound,offensive,[],1641783,,,1610612753,31,40,2025-01-04T01:15:57Z,1990000,False,,,0,,T. da Silva REBOUND (Off:3 Def:0),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,198.0,3.0,0.0,3.0
200,PT08M31.00S,2025-01-04T01:15:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641783,5.863994743758213,49.50980392156863,1610612753,31,42,2025-01-04T01:54:09Z,2000000,False,2.0,3.0,1,left,T. da Silva putback Layup (10 PTS),[1641783],1610612753.0,ORL,putback,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,0.36,Made,10.0,,,,,,,,,,,,,,,,,
201,PT08M09.00S,2025-01-04T01:16:18.0Z,2,REGULAR,3pt,Jump Shot,[],1641711,67.36202365308804,69.6078431372549,1610612761,31,42,2025-01-04T01:16:25Z,2010000,False,98.0,254.0,1,right,MISS G. Dick 27' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,27.25,Missed,,,,,,,,,,,,,,,,,,
202,PT08M08.00S,2025-01-04T01:16:19.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,31,42,2025-01-04T01:16:25Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,201.0,,,
207,PT08M08.00S,2025-01-04T01:16:24.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612761,31,42,2025-01-04T01:16:36Z,2040000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M08.00S,2025-01-04T01:16:24.2Z,2,REGULAR,substitution,out,[],203482,,,1610612761,31,42,2025-01-04T01:16:36Z,2050000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M08.00S,2025-01-04T01:16:24.2Z,2,REGULAR,substitution,out,[],1628371,,,1610612761,31,42,2025-01-04T01:16:36Z,2060000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M08.00S,2025-01-04T01:16:24.2Z,2,REGULAR,substitution,in,[],1642347,,,1610612761,31,42,2025-01-04T01:16:36Z,2070000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M08.00S,2025-01-04T01:16:24.2Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,31,42,2025-01-04T01:16:36Z,2080000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M08.00S,2025-01-04T01:16:24.2Z,2,REGULAR,substitution,in,[],203484,,,1610612761,31,42,2025-01-04T01:16:36Z,2090000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M59.00S,2025-01-04T01:17:13.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641711,92.19776609724047,3.6764705882352944,1610612761,31,42,2025-01-04T01:17:18Z,2110000,False,-232.0,21.0,1,right,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
215,PT07M56.00S,2025-01-04T01:17:16.4Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,31,42,2025-01-04T01:17:18Z,2120000,False,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,214.0,3.0,2.0,1.0
216,PT07M40.00S,2025-01-04T01:17:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,13.87976346911958,52.94117647058824,1610612753,31,44,2025-01-04T01:20:43Z,2130000,False,-15.0,78.0,1,left,T. da Silva 7' driving floating Jump Shot (12 PTS) (W. Carter Jr. 1 AST),"[1641783, 1628976]",1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,7.94,Made,12.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
218,PT07M33.00S,2025-01-04T01:17:42.3Z,2,REGULAR,foul,personal,[],1630175,,,1610612761,31,44,2025-01-04T01:17:47Z,2150000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1641711]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,,,,,,,201246.0,1.0,0.0,Dick,1641711.0,,,,,,,,,
220,PT07M24.00S,2025-01-04T01:18:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,92.59198423127464,45.09803921568628,1610612761,31,44,2025-01-04T01:18:15Z,2170000,False,-25.0,17.0,1,right,MISS G. Dick cutting finger roll Layup,[1641711],1610612761.0,TOR,cutting finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
221,PT07M23.00S,2025-01-04T01:18:09.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,31,44,2025-01-04T01:18:15Z,2180000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,220.0,3.0,3.0,0.0
222,PT07M18.00S,2025-01-04T01:18:14.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641783,24.917871222076215,13.970588235294118,1610612753,31,47,2025-01-04T01:18:21Z,2190000,False,180.0,182.0,1,left,T. da Silva 25' 3PT running (15 PTS) (C. Anthony 5 AST),"[1641783, 1630175]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,25.58,Made,15.0,C. Anthony,1630175.0,5.0,,,,,,,,,,,,,,
224,PT07M16.00S,2025-01-04T01:18:19.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,31,47,2025-01-04T01:18:19Z,2210000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M16.00S,2025-01-04T01:18:20.7Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,31,47,2025-01-04T01:21:04Z,2220000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M16.00S,2025-01-04T01:18:20.7Z,2,REGULAR,substitution,out,[],1630558,,,1610612761,31,47,2025-01-04T01:21:04Z,2230000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M16.00S,2025-01-04T01:18:20.7Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,31,47,2025-01-04T01:21:04Z,2240000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M16.00S,2025-01-04T01:18:20.7Z,2,REGULAR,substitution,in,[],1630534,,,1610612761,31,47,2025-01-04T01:21:04Z,2250000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M03.00S,2025-01-04T01:21:28.7Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612761,31,47,2025-01-04T01:21:32Z,2260000,False,,,0,,J. Poeltl bad pass TURNOVER (2 TO),"[1627751, 1628976]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Carter Jr.,1628976.0,,,,,,
230,PT07M03.00S,2025-01-04T01:21:28.7Z,2,REGULAR,steal,,[],1628976,,,1610612753,31,47,2025-01-04T01:21:30Z,2270000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT06M59.00S,2025-01-04T01:21:33.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203484,28.07161629434954,17.15686274509804,1610612753,31,47,2025-01-04T01:21:38Z,2280000,False,164.0,211.0,1,left,MISS K. Caldwell-Pope 26' running pullup 3PT,[203484],1610612753.0,ORL,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
232,PT06M57.00S,2025-01-04T01:21:35.6Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,31,47,2025-01-04T01:21:35Z,2290000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,231.0,4.0,3.0,1.0
233,PT06M53.00S,2025-01-04T01:21:39.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630591,12.828515111695138,95.09803921568627,1610612753,31,50,2025-01-04T01:21:44Z,2300000,False,-225.0,68.0,1,left,J. Suggs 3PT  (6 PTS) (C. Anthony 6 AST),"[1630591, 1630175]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.56,Made,6.0,C. Anthony,1630175.0,6.0,,,,,,,,,,,,,,
235,PT06M41.00S,2025-01-04T01:21:51.1Z,2,REGULAR,3pt,Jump Shot,[],1641711,67.7562417871222,58.57843137254902,1610612761,31,50,2025-01-04T01:21:55Z,2320000,False,43.0,251.0,1,right,MISS G. Dick 25' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,25.42,Missed,,,,,,,,,,,,,,,,,,
236,PT06M39.00S,2025-01-04T01:21:53.7Z,2,REGULAR,rebound,offensive,[],1642347,,,1610612761,31,50,2025-01-04T01:21:53Z,2330000,False,,,0,,J. Shead REBOUND (Off:1 Def:0),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,235.0,1.0,0.0,1.0
237,PT06M37.00S,2025-01-04T01:21:55.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641711,66.83639947437582,43.627450980392155,1610612761,34,50,2025-01-04T01:21:59Z,2340000,False,-32.0,259.0,1,right,G. Dick 26' 3PT  (3 PTS) (J. Shead 4 AST),"[1641711, 1642347]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,26.12,Made,3.0,J. Shead,1642347.0,4.0,,,,,,,,,,,,,,
239,PT06M18.00S,2025-01-04T01:22:14.6Z,2,REGULAR,3pt,Jump Shot,[],1630591,31.882391590013142,40.68627450980392,1610612753,34,50,2025-01-04T01:22:18Z,2360000,False,47.0,247.0,1,left,MISS J. Suggs 25' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
240,PT06M15.00S,2025-01-04T01:22:17.6Z,2,REGULAR,rebound,defensive,[],1641711,,,1610612761,34,50,2025-01-04T01:22:18Z,2370000,False,,,0,,G. Dick REBOUND (Off:0 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,239.0,3.0,3.0,0.0
241,PT06M09.00S,2025-01-04T01:22:23.9Z,2,REGULAR,3pt,Jump Shot,[],1642347,65.25952693823915,51.9607843137255,1610612761,34,50,2025-01-04T01:22:36Z,2380000,False,10.0,274.0,1,right,MISS J. Shead 27' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,27.43,Missed,,,,,,,,,,,,,,,,,,
242,PT06M06.00S,2025-01-04T01:22:26.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,34,50,2025-01-04T01:22:36Z,2390000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,241.0,,,
244,PT05M49.00S,2025-01-04T01:23:02.9Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612753,34,50,2025-01-04T01:23:12Z,2410000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Carter Jr. 2 FT),"[1627751, 1628976]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627519.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,
246,PT05M49.00S,2025-01-04T01:23:37.0Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,34,51,2025-01-04T01:23:37Z,2430000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
247,PT05M49.00S,2025-01-04T01:23:56.8Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,34,52,2025-01-04T01:23:56Z,2440000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (4 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
248,PT05M26.00S,2025-01-04T01:24:22.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,89.96386333771353,39.705882352941174,1610612761,34,52,2025-01-04T01:24:27Z,2450000,False,-51.0,42.0,1,right,MISS G. Dick 6' driving floating Shot,[1641711],1610612761.0,TOR,driving floating,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,6.63,Missed,,,,,,,,,,,,,,,,,,
249,PT05M23.00S,2025-01-04T01:24:25.3Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,34,52,2025-01-04T01:24:27Z,2460000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,248.0,5.0,4.0,1.0
250,PT05M16.00S,2025-01-04T01:24:31.1Z,2,REGULAR,3pt,Jump Shot,[],1628976,32.670827858081466,59.80392156862745,1610612753,34,52,2025-01-04T01:24:42Z,2470000,False,-49.0,255.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
251,PT05M13.00S,2025-01-04T01:24:34.1Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,34,52,2025-01-04T01:24:42Z,2480000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,250.0,1.0,1.0,0.0
252,PT05M06.00S,2025-01-04T01:24:41.1Z,2,REGULAR,3pt,Jump Shot,[],1641711,78.53153745072274,8.823529411764707,1610612761,37,52,2025-01-04T01:24:45Z,2490000,False,-206.0,149.0,1,right,G. Dick 25' 3PT  (6 PTS) (J. Shead 5 AST),"[1641711, 1642347]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,25.43,Made,6.0,J. Shead,1642347.0,5.0,,,,,,,,,,,,,,
254,PT04M47.00S,2025-01-04T01:25:01.1Z,2,REGULAR,3pt,Jump Shot,[],1630591,26.62614980289093,83.33333333333334,1610612753,37,52,2025-01-04T01:25:09Z,2510000,False,-167.0,198.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
255,PT04M45.00S,2025-01-04T01:25:03.1Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,37,52,2025-01-04T01:25:09Z,2520000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,254.0,2.0,2.0,0.0
