actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
447,PT02M41.00S,2022-01-03T00:43:31.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628981,92.59198423127464,50.73529411764706,1610612738,63,63,2022-01-03T00:43:40Z,4460000,4.0,17.0,1,right,B. Fernando running Layup (2 PTS) (J. Richardson 2 AST),"[1628981, 1626196]",1610612738.0,BOS,running,,,Fernando,B. Fernando,,,,,,,1.75,Made,,,,,,,2.0,J. Richardson,1626196.0,2.0,,,,,,,
449,PT02M27.00S,2022-01-03T00:43:48.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,63,63,2022-01-03T00:43:48Z,4480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M27.00S,2022-01-03T00:44:04.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612753,63,63,2022-01-03T00:44:04Z,4490000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M18.00S,2022-01-03T00:45:34.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,5.995400788436268,48.28431372549019,1610612753,63,65,2022-01-03T00:46:03Z,4500000,9.0,4.0,1,left,T. Ross driving Layup (12 PTS),[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,,,0.94,Made,,,,,,,12.0,,,,,,,,,,
452,PT02M18.00S,2022-01-03T00:45:44.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629684,,,1610612753,63,65,2022-01-03T00:45:49Z,4510000,,,0,,G. Williams shooting personal FOUL (4 PF) (Ross 1 FT),"[1629684, 203082]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,1629178.0,,,,,,,,,,,,,,4.0,0.0,Ross,203082.0,,,
454,PT02M18.00S,2022-01-03T00:45:52.3Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629684,,,1610612753,63,65,2022-01-03T00:46:03Z,4530000,,,0,,G. Williams technical FOUL (1 Tech),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,1629178.0,,,,,,,,,,,,,,4.0,1.0,,,,,
455,PT02M18.00S,2022-01-03T00:46:07.5Z,3,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,63,66,2022-01-03T00:46:07Z,4540000,,,0,,T. Ross technical Free Throw 1 of 1 (13 PTS),[203082],1610612753.0,ORL,technical,,,Ross,T. Ross,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,
456,PT02M18.00S,2022-01-03T00:46:14.7Z,3,REGULAR,substitution,out,[],203935,,,1610612753,63,66,2022-01-03T00:46:22Z,4550000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M18.00S,2022-01-03T00:46:14.7Z,3,REGULAR,substitution,in,[],1627759,,,1610612753,63,66,2022-01-03T00:46:22Z,4560000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M18.00S,2022-01-03T00:46:39.3Z,3,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,63,67,2022-01-03T00:46:39Z,4570000,,,0,,T. Ross Free Throw 1 of 1 (14 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,
459,PT02M03.00S,2022-01-03T00:46:57.1Z,3,REGULAR,3pt,Jump Shot,[],1630202,79.45137976346912,91.42156862745098,1610612738,63,67,2022-01-03T00:47:05Z,4580000,207.0,141.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,25.04,Missed,,,,,,,,,,,,,,,,,
460,PT02M01.00S,2022-01-03T00:46:59.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,63,67,2022-01-03T00:47:05Z,4590000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,
461,PT02M01.00S,2022-01-03T00:47:04.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,63,67,2022-01-03T00:47:04Z,4600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M42.00S,2022-01-03T00:47:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629755,7.5722733245729295,57.59803921568627,1610612753,63,69,2022-01-03T00:47:36Z,4610000,-38.0,19.0,1,left,H. Gravett driving finger roll Layup (2 PTS),[1629755],1610612753.0,ORL,driving finger roll,,,Gravett,H. Gravett,,,,,,,4.24,Made,,,,,,,2.0,,,,,,,,,,
464,PT01M22.00S,2022-01-03T00:47:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203914,,,1610612738,63,69,2022-01-03T00:47:57Z,4630000,,,0,,G. Harris personal FOUL (4 PF) (Brown 2 FT),"[203914, 1627759]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,204059.0,,,,,,,,,,,,,,4.0,0.0,Brown,1627759.0,,,
466,PT01M22.00S,2022-01-03T00:48:13.6Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,64,69,2022-01-03T00:48:13Z,4650000,,,0,,J. Brown Free Throw 1 of 2 (25 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,
467,PT01M22.00S,2022-01-03T00:48:21.2Z,3,REGULAR,substitution,out,[],203914,,,1610612738,64,69,2022-01-03T00:48:25Z,4660000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M22.00S,2022-01-03T00:48:21.2Z,3,REGULAR,substitution,in,[],1630181,,,1610612738,64,69,2022-01-03T00:48:25Z,4670000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M22.00S,2022-01-03T00:48:37.5Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,65,69,2022-01-03T00:48:37Z,4680000,,,0,,J. Brown Free Throw 2 of 2 (26 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,
470,PT01M08.00S,2022-01-03T00:48:52.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,7.752956636005257,57.866115196078425,1610612753,65,71,2022-01-03T00:49:03Z,4690000,-39.0,20.0,1,left,T. Ross driving finger roll Layup (16 PTS),[203082],1610612753.0,ORL,driving finger roll,,,Ross,T. Ross,,,,,,,4.43,Made,,,,,,,16.0,,,,,,,,,,
471,PT00M57.20S,2022-01-03T00:49:04.5Z,3,REGULAR,2pt,Jump Shot,[],1627759,93.64323258869908,77.20588235294117,1610612738,65,71,2022-01-03T00:50:16Z,4700000,136.0,7.0,1,right,MISS J. Brown 13' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,,,13.62,Missed,,,,,,,,,,,,,,,,,
472,PT00M54.20S,2022-01-03T00:49:07.5Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,65,71,2022-01-03T00:49:23Z,4710000,,,0,,P. Pritchard REBOUND (Off:1 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,471.0,3.0,2.0,1.0,,,,,,,,,,,
473,PT00M52.30S,2022-01-03T00:49:11.7Z,3,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,65,71,2022-01-03T00:49:17Z,4720000,,,0,,J. Brown step out-of-bounds TURNOVER (6 TO),[1627759],1610612738.0,BOS,step,,,Brown,J. Brown,,,,,1628159.0,6.0,,,,,,,,,,,,,,,,,,,
474,PT00M41.20S,2022-01-03T00:49:33.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203082,32.53942181340342,65.68627450980392,1610612753,65,74,2022-01-03T00:49:39Z,4730000,-78.0,253.0,1,left,T. Ross 26' 3PT pullup (19 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,26.53,Made,,,,,,,19.0,,,,,,,,,,
476,PT00M40.30S,2022-01-03T00:49:47.2Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612738,65,74,2022-01-03T00:49:47Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M35.20S,2022-01-03T00:49:56.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,90.48948751642575,46.568627450980394,1610612738,65,74,2022-01-03T00:51:05Z,4760000,-17.0,37.0,1,right,MISS J. Richardson driving Layup,[1626196],1610612738.0,BOS,driving,,,Richardson,J. Richardson,,,,,,,4.07,Missed,,,,,,,,,,,,,,,,,
478,PT00M31.30S,2022-01-03T00:50:00.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,65,74,2022-01-03T00:50:11Z,4770000,,,0,,M. Bamba REBOUND (Off:0 Def:7),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,477.0,7.0,7.0,0.0,,,,,,,,,,,
479,PT00M27.00S,2022-01-03T00:50:05.2Z,3,REGULAR,3pt,Jump Shot,[],1628964,30.831143232588698,60.5392156862745,1610612753,65,77,2022-01-03T00:50:14Z,4780000,-53.0,237.0,1,left,M. Bamba 24' 3PT  (6 PTS) (H. Gravett 3 AST),"[1628964, 1629755]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,24.31,Made,,,,,,,6.0,H. Gravett,1629755.0,3.0,,,,,,,
483,PT00M02.30S,2022-01-03T00:50:45.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612738,65,77,2022-01-03T00:51:31Z,4794375,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,,,,,
484,PT00M02.30S,2022-01-03T00:50:55.0Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612753,65,77,2022-01-03T00:51:31Z,4795000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M00.00S,2022-01-03T00:51:08.0Z,3,REGULAR,period,end,[],0,,,1610612753,65,77,2022-01-03T00:51:08Z,4840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-01-03T00:53:38.9Z,4,REGULAR,substitution,out,['startperiod'],1630202,,,1610612753,65,77,2022-01-03T00:53:51Z,4850000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-01-03T00:53:38.9Z,4,REGULAR,substitution,out,['startperiod'],1628981,,,1610612753,65,77,2022-01-03T00:53:51Z,4860000,,,0,,SUB out: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-01-03T00:53:38.9Z,4,REGULAR,substitution,in,['startperiod'],203471,,,1610612753,65,77,2022-01-03T00:53:51Z,4870000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-01-03T00:53:38.9Z,4,REGULAR,substitution,in,['startperiod'],203935,,,1610612753,65,77,2022-01-03T00:53:51Z,4880000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-01-03T00:53:38.9Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612753,65,77,2022-01-03T00:59:06Z,4885000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-01-03T00:53:38.9Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612753,65,77,2022-01-03T00:59:06Z,4887500,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-01-03T00:53:56.9Z,4,REGULAR,period,start,[],0,,,1610612738,65,77,2022-01-03T00:53:56Z,4890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M37.00S,2022-01-03T00:54:19.4Z,4,REGULAR,3pt,Jump Shot,[],1626196,73.40670170827858,14.705882352941178,1610612738,68,77,2022-01-03T00:54:48Z,4900000,-176.0,197.0,1,right,J. Richardson 26' 3PT  (5 PTS) (J. Brown 2 AST),"[1626196, 1627759]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,26.49,Made,,,,,,,5.0,J. Brown,1627759.0,2.0,,,,,,,
493,PT11M19.00S,2022-01-03T00:54:36.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,6.1268068331143235,55.392156862745104,1610612753,68,77,2022-01-03T00:54:56Z,4920000,-27.0,5.0,1,left,MISS M. Bamba alley-oop DUNK,[1628964],1610612753.0,ORL,alley-oop,,,Bamba,M. Bamba,,,,,,,2.75,Missed,,,,,,,,,,,,,,,,,
494,PT11M19.00S,2022-01-03T00:54:36.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,68,77,2022-01-03T00:54:56Z,4930000,,,0,,J. Brown REBOUND (Off:0 Def:9),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,493.0,9.0,9.0,0.0,,,,,,,,,,,
495,PT11M00.00S,2022-01-03T00:54:58.1Z,4,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612738,68,77,2022-01-03T00:55:14Z,4940000,,,0,,A. Schofield shooting personal FOUL (3 PF) (Smart 2 FT),"[1629678, 203935]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,1629178.0,,,,,,,,,,,,,,3.0,0.0,Smart,203935.0,,,
497,PT11M00.00S,2022-01-03T00:55:23.3Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,69,77,2022-01-03T00:55:23Z,4960000,,,0,,M. Smart Free Throw 1 of 2 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,
498,PT11M00.00S,2022-01-03T00:55:39.6Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,70,77,2022-01-03T00:55:39Z,4970000,,,0,,M. Smart Free Throw 2 of 2 (15 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,
499,PT10M56.00S,2022-01-03T00:55:51.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,70,77,2022-01-03T00:55:51Z,4980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M43.00S,2022-01-03T00:56:16.0Z,4,REGULAR,foul,personal,[],1627759,,,1610612753,70,77,2022-01-03T00:56:22Z,4990000,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 1629755]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,1628159.0,,,,,,,,,,,,,,3.0,0.0,Gravett,1629755.0,,,
502,PT10M37.00S,2022-01-03T00:56:40.9Z,4,REGULAR,foul,personal,['2freethrow'],201143,,,1610612753,70,77,2022-01-03T00:57:00Z,5010000,,,0,,A. Horford shooting personal FOUL (2 PF) (Ross 2 FT),"[201143, 203082]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,1628159.0,,,,,,,,,,,,,,2.0,0.0,Ross,203082.0,,,
504,PT10M37.00S,2022-01-03T00:57:05.8Z,4,REGULAR,freethrow,1 of 2,[],203082,,,1610612753,70,78,2022-01-03T00:57:05Z,5030000,,,0,,T. Ross Free Throw 1 of 2 (20 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,
505,PT10M37.00S,2022-01-03T00:57:20.1Z,4,REGULAR,freethrow,2 of 2,[],203082,,,1610612753,70,79,2022-01-03T00:57:20Z,5040000,,,0,,T. Ross Free Throw 2 of 2 (21 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,
506,PT10M25.00S,2022-01-03T00:57:35.8Z,4,REGULAR,3pt,Jump Shot,[],203471,80.76544021024968,6.127450980392156,1610612738,73,79,2022-01-03T00:57:40Z,5050000,-219.0,128.0,1,right,D. Schroder 25' 3PT  (11 PTS) (J. Richardson 3 AST),"[203471, 1626196]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,25.42,Made,,,,,,,11.0,J. Richardson,1626196.0,3.0,,,,,,,
508,PT10M13.00S,2022-01-03T00:57:50.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,73,79,2022-01-03T00:57:50Z,5070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M05.00S,2022-01-03T00:58:12.7Z,4,REGULAR,2pt,Jump Shot,[],1628964,9.280551905387648,68.13725490196079,1610612753,73,79,2022-01-03T00:58:19Z,5080000,-91.0,35.0,1,left,MISS M. Bamba 9' turnaround Shot,[1628964],1610612753.0,ORL,turnaround,,,Bamba,M. Bamba,,,,,,,9.71,Missed,,,,,,,,,,,,,,,,,
510,PT09M59.00S,2022-01-03T00:58:18.7Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,73,79,2022-01-03T00:58:19Z,5090000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,509.0,4.0,3.0,1.0,,,,,,,,,,,
511,PT09M58.00S,2022-01-03T00:58:19.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626196,93.64323258869908,49.754901960784316,1610612738,75,79,2022-01-03T00:58:27Z,5100000,-1.0,7.0,1,right,J. Richardson running finger roll Layup (7 PTS) (M. Smart 2 AST),"[1626196, 203935]",1610612738.0,BOS,running finger roll,,,Richardson,J. Richardson,,,,,,,0.74,Made,,,,,,,7.0,M. Smart,203935.0,2.0,,,,,,,
513,PT09M56.00S,2022-01-03T00:58:30.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,75,79,2022-01-03T00:58:30Z,5120000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,75,79,2022-01-03T01:01:15Z,5130000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,out,[],1629755,,,1610612753,75,79,2022-01-03T01:01:15Z,5140000,,,0,,SUB out: H. Gravett,[1629755],1610612753.0,ORL,,,,Gravett,H. Gravett,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,out,[],1630181,,,1610612753,75,79,2022-01-03T01:01:15Z,5150000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,out,[],1629678,,,1610612753,75,79,2022-01-03T01:01:15Z,5160000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,75,79,2022-01-03T01:01:15Z,5170000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,in,[],203914,,,1610612753,75,79,2022-01-03T01:01:15Z,5180000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,in,[],204025,,,1610612753,75,79,2022-01-03T01:01:15Z,5190000,,,0,,SUB in: T. Frazier,[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M56.00S,2022-01-03T01:00:52.6Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,75,79,2022-01-03T01:01:15Z,5200000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M42.00S,2022-01-03T01:01:34.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204025,13.091327201051248,38.72549019607843,1610612753,75,81,2022-01-03T01:01:41Z,5210000,56.0,71.0,1,left,T. Frazier 9' driving floating Jump Shot (12 PTS),[204025],1610612753.0,ORL,driving floating,,,Frazier,T. Frazier,,,,,,,9.04,Made,,,,,,,12.0,,,,,,,,,,
525,PT09M29.00S,2022-01-03T01:01:47.2Z,4,REGULAR,2pt,Jump Shot,[],1626196,78.79434954007884,47.05882352941176,1610612738,75,81,2022-01-03T01:02:35Z,5220000,-15.0,147.0,1,right,MISS J. Richardson 14' step back Shot,[1626196],1610612738.0,BOS,step back,,,Richardson,J. Richardson,,,,,,,14.75,Missed,,,,,,,,,,,,,,,,,
526,PT09M26.00S,2022-01-03T01:01:50.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,81,2022-01-03T01:01:51Z,5230000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,525.0,9.0,7.0,2.0,,,,,,,,,,,
527,PT09M12.00S,2022-01-03T01:02:04.4Z,4,REGULAR,3pt,Jump Shot,[],203082,30.699737187910642,73.77450980392157,1610612753,75,84,2022-01-03T01:02:09Z,5240000,-119.0,236.0,1,left,T. Ross 26' 3PT pullup (24 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,26.43,Made,,,,,,,24.0,,,,,,,,,,
528,PT08M58.00S,2022-01-03T01:02:22.3Z,4,REGULAR,foul,personal,[],203914,,,1610612738,75,84,2022-01-03T01:02:27Z,5250000,,,0,,G. Harris personal FOUL (5 PF),"[203914, 1627759]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,204059.0,,,,,,,,,,,,,,5.0,0.0,Brown,1627759.0,,,
530,PT08M50.00S,2022-01-03T01:02:47.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201143,90.09526938239159,50.245098039215684,1610612738,75,84,2022-01-03T01:03:44Z,5270000,1.0,41.0,1,right,MISS A. Horford Hook,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,4.06,Missed,,,,,,,,,,,,,,,,,
531,PT08M48.00S,2022-01-03T01:02:49.4Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,84,2022-01-03T01:02:51Z,5280000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,530.0,10.0,8.0,2.0,,,,,,,,,,,
532,PT08M35.00S,2022-01-03T01:03:04.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.783837056504599,53.67647058823529,1610612753,75,86,2022-01-03T01:03:09Z,5290000,-18.0,11.0,1,left,W. Carter Jr. cutting Layup (11 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,,,2.16,Made,,,,,,,11.0,F. Wagner,1630532.0,2.0,,,,,,,
534,PT08M35.00S,2022-01-03T01:03:08.0Z,4,REGULAR,foul,personal,['1freethrow'],203935,,,1610612753,75,86,2022-01-03T01:03:48Z,5310000,,,0,,M. Smart shooting personal FOUL (4 PF) (Carter Jr. 1 FT),"[203935, 1628976]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,204059.0,,,,,,,,,,,,,,4.0,0.0,Carter Jr.,1628976.0,,,
536,PT08M35.00S,2022-01-03T01:03:17.1Z,4,REGULAR,substitution,out,[],1626196,,,1610612753,75,86,2022-01-03T01:03:27Z,5330000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M35.00S,2022-01-03T01:03:17.1Z,4,REGULAR,substitution,out,[],203082,,,1610612753,75,86,2022-01-03T01:03:27Z,5340000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M35.00S,2022-01-03T01:03:17.1Z,4,REGULAR,substitution,in,[],1629684,,,1610612753,75,86,2022-01-03T01:03:27Z,5350000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M35.00S,2022-01-03T01:03:17.1Z,4,REGULAR,substitution,in,[],1629649,,,1610612753,75,86,2022-01-03T01:03:27Z,5360000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M35.00S,2022-01-03T01:03:49.7Z,4,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,75,87,2022-01-03T01:03:49Z,5370000,,,0,,W. Carter Jr. Free Throw 1 of 1 (12 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,
541,PT08M12.00S,2022-01-03T01:04:14.1Z,4,REGULAR,turnover,lost ball,[],1627759,,,1610612738,75,87,2022-01-03T01:04:17Z,5380000,,,0,,J. Brown lost ball TURNOVER (7 TO),"[1627759, 1630532]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,7.0,,,,,,,,,,,,,,,,,Wagner,1630532.0,
542,PT08M12.00S,2022-01-03T01:04:14.1Z,4,REGULAR,steal,,[],1630532,,,1610612753,75,87,2022-01-03T01:04:15Z,5390000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
