actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
608,PT03M59.00S,2021-10-23T01:40:31.8Z,4,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612761,77,95,2021-10-23T01:40:52Z,5930000,,,0,,P. Pritchard shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1630202, 1628384]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,200832.0,,,,,,,2.0,0.0,Anunoby,1628384.0,
610,PT03M59.00S,2021-10-23T01:40:58.0Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,77,96,2021-10-23T01:40:58Z,5950000,,,0,,O. Anunoby Free Throw 1 of 2 (13 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,Made,,,,,,,,13.0,,,,,,,,
611,PT03M59.00S,2021-10-23T01:41:01.4Z,4,REGULAR,substitution,out,[],1628369,,,1610612761,77,96,2021-10-23T01:41:16Z,5960000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M59.00S,2021-10-23T01:41:01.4Z,4,REGULAR,substitution,out,[],1626196,,,1610612761,77,96,2021-10-23T01:41:16Z,5970000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M59.00S,2021-10-23T01:41:01.4Z,4,REGULAR,substitution,in,[],1630174,,,1610612761,77,96,2021-10-23T01:41:16Z,5980000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M59.00S,2021-10-23T01:41:01.4Z,4,REGULAR,substitution,in,[],1627823,,,1610612761,77,96,2021-10-23T01:41:16Z,5990000,,,0,,SUB in: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M59.00S,2021-10-23T01:41:26.7Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,77,97,2021-10-23T01:41:26Z,6000000,,,0,,O. Anunoby Free Throw 2 of 2 (14 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,Made,,,,,,,,14.0,,,,,,,,
616,PT03M50.00S,2021-10-23T01:41:42.2Z,4,REGULAR,foul,offensive,[],1627823,,,1610612738,77,97,2021-10-23T01:41:55Z,6010000,,,0,,J. Hernangomez offensive FOUL (1 PF),"[1627823, 1629018]",1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,1204.0,,,,,,,1.0,0.0,Trent Jr.,1629018.0,
618,PT03M50.00S,2021-10-23T01:41:42.2Z,4,REGULAR,turnover,offensive foul,[],1627823,,,1610612738,77,97,2021-10-23T01:41:42Z,6030000,,,0,,J. Hernangomez offensive foul TURNOVER (1 TO),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,1.0,,,,,,,,,1204.0,,,,,,,,,,,
619,PT03M37.00S,2021-10-23T01:42:03.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,84.57621550591328,38.23529411764706,1610612761,77,97,2021-10-23T01:54:46Z,6040000,-59.0,92.0,1,right,MISS S. Barnes 10' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,,,,10.96,Missed,,,,,,,,,,,,,,,,
620,PT03M34.00S,2021-10-23T01:42:06.3Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,77,97,2021-10-23T01:42:15Z,6050000,,,0,,P. Achiuwa REBOUND (Off:3 Def:10),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,619.0,13.0,10.0,3.0,,,,,,,,,,,,
621,PT03M34.00S,2021-10-23T01:42:08.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,94.40999984741211,50.0,1610612761,77,97,2021-10-23T01:42:08Z,6060000,0.0,0.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
622,PT03M34.00S,2021-10-23T01:42:09.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,77,97,2021-10-23T01:42:09Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,621.0,,,,,,,,,,,,,,,
623,PT03M34.00S,2021-10-23T01:42:18.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,77,97,2021-10-23T01:42:18Z,6080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M32.00S,2021-10-23T01:42:29.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,78.53153745072274,6.61764705882353,1610612761,77,100,2021-10-23T01:42:35Z,6090000,-217.0,149.0,1,right,F. VanVleet 26' 3PT  (11 PTS) (S. Barnes 2 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,26.33,Made,,,,,,,,11.0,S. Barnes,1630567.0,2.0,,,,,
626,PT03M19.00S,2021-10-23T01:42:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627823,8.229303547963205,54.65686274509803,1610612738,77,100,2021-10-23T01:42:47Z,6110000,-23.0,25.0,1,left,MISS J. Hernangomez cutting Layup,[1627823],1610612738.0,BOS,cutting,,,Hernangomez,J. Hernangomez,,,,,,,,3.41,Missed,,,,,,,,,,,,,,,,
627,PT03M17.00S,2021-10-23T01:42:43.8Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,77,100,2021-10-23T01:42:47Z,6120000,,,0,,P. Achiuwa REBOUND (Off:3 Def:11),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,626.0,14.0,11.0,3.0,,,,,,,,,,,,
628,PT03M08.00S,2021-10-23T01:42:52.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,91.27792378449409,56.86274509803921,1610612761,77,100,2021-10-23T01:55:02Z,6130000,34.0,29.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,,,,4.52,Missed,,,,,,,,,,,,,,,,
629,PT03M07.00S,2021-10-23T01:42:54.1Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,77,100,2021-10-23T01:42:54Z,6140000,,,0,,S. Barnes REBOUND (Off:6 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,628.0,13.0,7.0,6.0,,,,,,,,,,,,
630,PT03M05.00S,2021-10-23T01:42:55.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,92.32917214191852,50.0,1610612761,77,102,2021-10-23T01:43:06Z,6150000,0.0,20.0,1,right,S. Barnes putback DUNK (25 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,,,,1.96,Made,,,,,,,,25.0,,,,,,,,
631,PT02M56.00S,2021-10-23T01:43:04.7Z,4,REGULAR,3pt,Jump Shot,[],1630202,23.340998685939553,86.02941176470588,1610612738,77,102,2021-10-23T01:43:15Z,6160000,-180.0,167.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,24.55,Missed,,,,,,,,,,,,,,,,
632,PT02M54.00S,2021-10-23T01:43:06.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,77,102,2021-10-23T01:43:15Z,6170000,,,0,,P. Achiuwa REBOUND (Off:3 Def:12),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,631.0,15.0,12.0,3.0,,,,,,,,,,,,
633,PT02M54.00S,2021-10-23T01:43:12.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,77,102,2021-10-23T01:43:12Z,6180000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,out,[],1628384,,,1610612761,77,102,2021-10-23T01:44:32Z,6190000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,77,102,2021-10-23T01:44:32Z,6200000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,out,[],1627832,,,1610612761,77,102,2021-10-23T01:44:32Z,6210000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,77,102,2021-10-23T01:44:32Z,6220000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,in,[],1630201,,,1610612761,77,102,2021-10-23T01:44:32Z,6230000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,in,[],1629004,,,1610612761,77,102,2021-10-23T01:44:32Z,6240000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,in,[],1630625,,,1610612761,77,102,2021-10-23T01:44:32Z,6250000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M54.00S,2021-10-23T01:44:09.7Z,4,REGULAR,substitution,in,[],1630551,,,1610612761,77,102,2021-10-23T01:44:32Z,6260000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M34.00S,2021-10-23T01:44:54.8Z,4,REGULAR,3pt,Jump Shot,[],1630173,71.96123521681997,18.627450980392158,1610612761,77,105,2021-10-23T01:45:02Z,6270000,-157.0,211.0,1,right,P. Achiuwa 26' 3PT  (15 PTS) (D. Banton 1 AST),"[1630173, 1630625]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,26.3,Made,,,,,,,,15.0,D. Banton,1630625.0,1.0,,,,,
644,PT02M18.00S,2021-10-23T01:45:15.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,77,105,2021-10-23T01:45:15Z,6290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M18.00S,2021-10-23T01:45:17.6Z,4,REGULAR,substitution,out,[],1630173,,,1610612738,77,105,2021-10-23T01:45:22Z,6300000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M18.00S,2021-10-23T01:45:17.6Z,4,REGULAR,substitution,in,[],1629067,,,1610612738,77,105,2021-10-23T01:45:22Z,6310000,,,0,,SUB in: I. Bonga,[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M10.00S,2021-10-23T01:45:38.1Z,4,REGULAR,3pt,Jump Shot,[],1630174,25.706307490144546,11.76470588235294,1610612738,77,105,2021-10-23T01:45:46Z,6320000,191.0,189.0,1,left,MISS A. Nesmith 26' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,26.89,Missed,,,,,,,,,,,,,,,,
648,PT02M04.00S,2021-10-23T01:45:44.1Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,77,105,2021-10-23T01:45:46Z,6330000,,,0,,E. Kanter REBOUND (Off:1 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,647.0,1.0,0.0,1.0,,,,,,,,,,,,
649,PT02M04.00S,2021-10-23T01:45:43.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202683,5.590000152587891,50.0,1610612738,77,105,2021-10-23T01:45:43Z,6340000,0.0,0.0,1,left,MISS E. Kanter tip Layup,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
650,PT02M03.00S,2021-10-23T01:45:44.2Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,77,105,2021-10-23T01:45:44Z,6350000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,649.0,1.0,1.0,0.0,,,,,,,,,,,,
651,PT01M57.00S,2021-10-23T01:45:50.4Z,4,REGULAR,2pt,Jump Shot,[],1630625,75.50919842312747,58.333333333333336,1610612761,77,105,2021-10-23T01:45:57Z,6360000,42.0,178.0,1,right,MISS D. Banton 18' step back Shot,[1630625],1610612761.0,TOR,step back,,,Banton,D. Banton,,,,,,,,18.25,Missed,,,,,,,,,,,,,,,,
652,PT01M53.00S,2021-10-23T01:45:54.2Z,4,REGULAR,rebound,offensive,[],1629067,,,1610612761,77,105,2021-10-23T01:45:54Z,6370000,,,0,,I. Bonga REBOUND (Off:1 Def:0),[1629067],1610612761.0,TOR,,,,Bonga,I. Bonga,,,,,,,,,,651.0,1.0,0.0,1.0,,,,,,,,,,,,
653,PT01M52.00S,2021-10-23T01:45:55.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629004,76.95466491458606,90.93137254901961,1610612761,77,108,2021-10-23T01:46:00Z,6380000,205.0,164.0,1,right,S. Mykhailiuk 26' 3PT  (5 PTS) (I. Bonga 1 AST),"[1629004, 1629067]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,26.24,Made,,,,,,,,5.0,I. Bonga,1629067.0,1.0,,,,,
655,PT01M38.00S,2021-10-23T01:46:13.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202683,8.492115637319317,47.794117647058826,1610612738,79,108,2021-10-23T01:46:20Z,6400000,11.0,27.0,1,left,E. Kanter Hook (2 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,2.94,Made,,,,,,,,2.0,,,,,,,,
656,PT01M29.00S,2021-10-23T01:46:23.8Z,4,REGULAR,3pt,Jump Shot,[],1629004,67.49342969776609,25.49019607843137,1610612761,79,111,2021-10-23T01:46:28Z,6410000,-123.0,253.0,1,right,S. Mykhailiuk 28' 3PT  (8 PTS) (I. Bonga 2 AST),"[1629004, 1629067]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,28.12,Made,,,,,,,,8.0,I. Bonga,1629067.0,2.0,,,,,
657,PT01M22.00S,2021-10-23T01:46:34.7Z,4,REGULAR,2pt,Jump Shot,[],1630202,25.443495400788436,35.78431372549019,1610612738,79,111,2021-10-23T01:55:19Z,6420000,71.0,187.0,1,left,MISS P. Pritchard 19' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,,,,19.98,Missed,,,,,,,,,,,,,,,,
658,PT01M17.00S,2021-10-23T01:46:39.7Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,79,111,2021-10-23T01:46:43Z,6430000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,657.0,1.0,1.0,0.0,,,,,,,,,,,,
659,PT01M15.00S,2021-10-23T01:46:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,92.72339027595268,55.14705882352941,1610612761,79,113,2021-10-23T01:46:50Z,6440000,26.0,16.0,1,right,D. Banton Layup (2 PTS) (M. Flynn 1 AST),"[1630625, 1630201]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,3.02,Made,,,,,,,,2.0,M. Flynn,1630201.0,1.0,,,,,
661,PT00M58.20S,2021-10-23T01:47:01.0Z,4,REGULAR,3pt,Jump Shot,[],1630174,26.62614980289093,16.911764705882355,1610612738,79,113,2021-10-23T01:47:07Z,6460000,165.0,198.0,1,left,MISS A. Nesmith 25' pullup 3PT,[1630174],1610612738.0,BOS,pullup,,,Nesmith,A. Nesmith,,,,,,,,25.78,Missed,,,,,,,,,,,,,,,,
662,PT00M55.50S,2021-10-23T01:47:03.7Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612761,79,113,2021-10-23T01:47:07Z,6470000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:3),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,661.0,3.0,3.0,0.0,,,,,,,,,,,,
663,PT00M49.30S,2021-10-23T01:47:10.5Z,4,REGULAR,turnover,lost ball,[],1629004,,,1610612761,79,113,2021-10-23T01:47:16Z,6480000,,,0,,S. Mykhailiuk lost ball TURNOVER (3 TO),"[1629004, 1629641]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,3.0,Langford,1629641.0,,,,,,,,,,,,,,,,,,
664,PT00M49.30S,2021-10-23T01:47:10.5Z,4,REGULAR,steal,,[],1629641,,,1610612738,79,113,2021-10-23T01:47:12Z,6490000,,,0,,R. Langford STEAL (1 STL),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M44.00S,2021-10-23T01:47:15.7Z,4,REGULAR,turnover,lost ball,[],1627823,,,1610612738,79,113,2021-10-23T01:47:20Z,6500000,,,0,,J. Hernangomez lost ball TURNOVER (2 TO),"[1627823, 1630201]",1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,2.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,,
666,PT00M44.00S,2021-10-23T01:47:15.7Z,4,REGULAR,steal,,[],1630201,,,1610612761,79,113,2021-10-23T01:47:18Z,6510000,,,0,,M. Flynn STEAL (1 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M38.30S,2021-10-23T01:47:21.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629067,89.17542706964521,39.705882352941174,1610612761,79,115,2021-10-23T01:47:37Z,6520000,-51.0,49.0,1,right,I. Bonga 7' driving floating bank Jump Shot (2 PTS) (D. Banton 2 AST),"[1629067, 1630625]",1610612761.0,TOR,driving floating bank,,,Bonga,I. Bonga,,,,,,,,7.13,Made,,,,,,,,2.0,D. Banton,1630625.0,2.0,,,,,
669,PT00M27.30S,2021-10-23T01:47:34.9Z,4,REGULAR,3pt,Jump Shot,[],1627823,15.193823915900131,2.941176470588235,1610612738,82,115,2021-10-23T01:47:39Z,6540000,235.0,90.0,1,left,J. Hernangomez 25' 3PT  (3 PTS) (A. Nesmith 1 AST),"[1627823, 1630174]",1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,25.2,Made,,,,,,,,3.0,A. Nesmith,1630174.0,1.0,,,,,
672,PT00M17.90S,2021-10-23T01:47:47.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,87.86136662286465,41.911764705882355,1610612761,82,115,2021-10-23T01:47:54Z,6560000,-40.0,62.0,1,right,MISS M. Flynn 7' floating Shot,[1630201],1610612761.0,TOR,floating,,,Flynn,M. Flynn,,,,,,,,7.37,Missed,,,,,,,,,,,,,,,,
673,PT00M15.10S,2021-10-23T01:47:50.4Z,4,REGULAR,rebound,defensive,[],1627823,,,1610612738,82,115,2021-10-23T01:47:50Z,6570000,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,672.0,1.0,1.0,0.0,,,,,,,,,,,,
674,PT00M11.60S,2021-10-23T01:47:56.8Z,4,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612738,82,115,2021-10-23T01:48:14Z,6580000,,,0,,S. Mykhailiuk shooting personal FOUL (2 PF) (Hernangomez 2 FT),"[1629004, 1627823]",1610612761.0,TOR,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,200832.0,,,,,,,2.0,0.0,Hernangomez,1627823.0,
676,PT00M11.60S,2021-10-23T01:48:19.2Z,4,REGULAR,freethrow,1 of 2,[],1627823,,,1610612738,83,115,2021-10-23T01:48:38Z,6600000,,,0,,J. Hernangomez Free Throw 1 of 2 (4 PTS),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,Made,,,,,,,,4.0,,,,,,,,
677,PT00M11.60S,2021-10-23T01:48:19.2Z,4,REGULAR,freethrow,2 of 2,[],1627823,,,1610612738,83,115,2021-10-23T01:48:38Z,6610000,,,0,,MISS J. Hernangomez Free Throw 2 of 2,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,Missed,,,,,,,,,,,,,,,,
678,PT00M09.60S,2021-10-23T01:48:21.2Z,4,REGULAR,rebound,offensive,[],1627823,,,1610612738,83,115,2021-10-23T01:48:38Z,6620000,,,0,,J. Hernangomez REBOUND (Off:1 Def:1),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,677.0,2.0,1.0,1.0,,,,,,,,,,,,
679,PT00M08.70S,2021-10-23T01:48:32.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627823,15.456636005256241,48.77450980392157,1610612738,83,115,2021-10-23T01:49:00Z,6630000,6.0,93.0,1,left,MISS J. Hernangomez 9' Jump Shot,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,9.3,Missed,,,,,,,,,,,,,,,,
680,PT00M06.80S,2021-10-23T01:48:34.6Z,4,REGULAR,rebound,offensive,[],1627823,,,1610612738,83,115,2021-10-23T01:48:34Z,6640000,,,0,,J. Hernangomez REBOUND (Off:2 Def:1),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,679.0,3.0,1.0,2.0,,,,,,,,,,,,
681,PT00M05.40S,2021-10-23T01:48:36.0Z,4,REGULAR,turnover,lost ball,[],1627823,,,1610612738,83,115,2021-10-23T01:49:04Z,6650000,,,0,,J. Hernangomez lost ball TURNOVER (3 TO),"[1627823, 1629004]",1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,3.0,Mykhailiuk,1629004.0,,,,,,,,,,,,,,,,,,
682,PT00M05.40S,2021-10-23T01:48:36.0Z,4,REGULAR,steal,,[],1629004,,,1610612761,83,115,2021-10-23T01:48:37Z,6660000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2021-10-23T01:48:44.0Z,4,REGULAR,period,end,[],0,,,1610612761,83,115,2021-10-23T01:48:44Z,6670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2021-10-23T01:51:11.9Z,4,REGULAR,game,end,[],0,,,0,83,115,2021-10-23T01:51:11Z,6680000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
