actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
557,PT08M51.00S,2022-03-06T20:08:56.2Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],201142,,,1610612751,97,97,2022-03-06T20:09:33Z,5370000,,,0,,K. Durant Free Throw 2 of 3 (30 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,30.0,,,,,,,,,,,,,,,,,,
558,PT08M51.00S,2022-03-06T20:08:56.2Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],201142,,,1610612751,97,98,2022-03-06T20:09:33Z,5380000,,,0,,K. Durant Free Throw 3 of 3 (31 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,31.0,,,,,,,,,,,,,,,,,,
559,PT08M38.00S,2022-03-06T20:09:42.7Z,4,REGULAR,3pt,Jump Shot,[],1630202,30.831143232588698,34.55882352941176,1610612738,100,98,2022-03-06T20:09:47Z,5390000,77.0,237.0,1,left,P. Pritchard 24' 3PT  (3 PTS) (A. Horford 3 AST),"[1630202, 201143]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,24.95,Made,3.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,,
561,PT08M17.00S,2022-03-06T20:10:06.1Z,4,REGULAR,turnover,out-of-bounds,[],201609,,,1610612751,100,98,2022-03-06T20:10:11Z,5410000,,,0,,G. Dragic step out-of-bounds TURNOVER (1 TO),[201609],1610612751.0,BKN,step,,,Dragic,G. Dragic,,,,,,,,,,,2534.0,1.0,,,,,,,,,,,,,
562,PT08M03.00S,2022-03-06T20:10:26.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,25.969119579500656,82.84313725490196,1610612738,100,98,2022-03-06T20:10:47Z,5420000,-164.0,192.0,1,left,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
563,PT07M59.00S,2022-03-06T20:10:29.0Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,100,98,2022-03-06T20:10:29Z,5430000,,,0,,K. Irving REBOUND (Off:1 Def:3),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,562.0,4.0,3.0,1.0,,,
564,PT07M54.00S,2022-03-06T20:10:34.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200746,92.72339027595268,47.549019607843135,1610612751,100,100,2022-03-06T20:10:54Z,5440000,-12.0,16.0,1,right,L. Aldridge running Layup (14 PTS) (B. Brown 5 AST),"[200746, 1628971]",1610612751.0,BKN,running,,,Aldridge,L. Aldridge,,,,,2.01,Made,14.0,B. Brown,1628971.0,5.0,,,,,,,,,,,,,,,
566,PT07M38.00S,2022-03-06T20:10:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.703679369250986,45.34313725490196,1610612738,100,100,2022-03-06T20:13:27Z,5460000,23.0,20.0,1,left,MISS D. White driving Layup - blocked,"[1628401, 201142]",1610612738.0,BOS,driving,,,White,D. White,,,,,3.06,Missed,,,,,,,,,,,,,,,,,Durant,201142.0,
567,PT07M38.00S,2022-03-06T20:10:51.5Z,4,REGULAR,block,,[],201142,,,1610612738,100,100,2022-03-06T20:10:53Z,5470000,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M37.00S,2022-03-06T20:10:52.5Z,4,REGULAR,rebound,offensive,[],1628401,,,1610612738,100,100,2022-03-06T20:13:27Z,5480000,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,566.0,3.0,2.0,1.0,,,
569,PT07M36.00S,2022-03-06T20:10:58.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,100,100,2022-03-06T20:10:58Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M34.00S,2022-03-06T20:11:15.3Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612738,100,100,2022-03-06T20:11:20Z,5500000,,,0,,B. Brown shooting personal FOUL (3 PF) (Theis 2 FT),"[1628971, 1628464]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,202007.0,,3.0,0.0,Theis,1628464.0,,,,,,,,,
572,PT07M34.00S,2022-03-06T20:11:38.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628464,,,1610612738,101,100,2022-03-06T20:11:38Z,5520000,,,0,,D. Theis Free Throw 1 of 2 (3 PTS),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
573,PT07M34.00S,2022-03-06T20:11:39.4Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,101,100,2022-03-06T20:11:45Z,5530000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M34.00S,2022-03-06T20:11:39.4Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,101,100,2022-03-06T20:11:45Z,5540000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M34.00S,2022-03-06T20:11:38.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628464,,,1610612738,101,100,2022-03-06T20:12:02Z,5550000,,,0,,MISS D. Theis Free Throw 2 of 2,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
576,PT07M33.00S,2022-03-06T20:11:39.8Z,4,REGULAR,rebound,defensive,[],201609,,,1610612751,101,100,2022-03-06T20:12:02Z,5560000,,,0,,G. Dragic REBOUND (Off:3 Def:3),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,575.0,6.0,3.0,3.0,,,
577,PT07M21.00S,2022-03-06T20:12:12.4Z,4,REGULAR,2pt,Jump Shot,[],201142,76.42904073587385,60.78431372549019,1610612751,101,100,2022-03-06T20:12:18Z,5570000,54.0,169.0,1,right,MISS K. Durant 17' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,17.75,Missed,,,,,,,,,,,,,,,,,,,
578,PT07M17.00S,2022-03-06T20:12:16.4Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,101,100,2022-03-06T20:12:18Z,5580000,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,577.0,3.0,2.0,1.0,,,
579,PT07M12.00S,2022-03-06T20:12:21.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,31.61957950065703,59.55882352941176,1610612738,104,100,2022-03-06T20:12:25Z,5590000,-48.0,245.0,1,left,J. Brown 24' 3PT pullup (16 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,24.93,Made,16.0,,,,,,,,,,,,,,,,,,
580,PT06M57.00S,2022-03-06T20:12:36.5Z,4,REGULAR,turnover,bad pass,[],202681,,,1610612751,104,100,2022-03-06T20:12:41Z,5600000,,,0,,K. Irving bad pass TURNOVER (3 TO),"[202681, 201143]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,3.0,,,,,Horford,201143.0,,,,,,,
581,PT06M57.00S,2022-03-06T20:12:36.5Z,4,REGULAR,steal,,[],201143,,,1610612738,104,100,2022-03-06T20:16:04Z,5610000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M57.00S,2022-03-06T20:12:45.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612738,104,100,2022-03-06T20:12:54Z,5620000,,,0,,K. Irving take personal FOUL (3 PF) (Horford 2 FT),"[202681, 201143]",1610612751.0,BKN,take,,,Irving,K. Irving,,,,,,,,,,,201246.0,,3.0,0.0,Horford,201143.0,,,,,,,,,
584,PT06M57.00S,2022-03-06T20:13:00.8Z,4,REGULAR,substitution,out,[],1628464,,,1610612738,104,100,2022-03-06T20:13:02Z,5640000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M57.00S,2022-03-06T20:13:00.8Z,4,REGULAR,substitution,in,[],1629057,,,1610612738,104,100,2022-03-06T20:13:02Z,5650000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M57.00S,2022-03-06T20:13:16.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201143,,,1610612738,105,100,2022-03-06T20:13:16Z,5660000,,,0,,A. Horford Free Throw 1 of 2 (12 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
587,PT06M57.00S,2022-03-06T20:13:38.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201143,,,1610612738,106,100,2022-03-06T20:13:38Z,5670000,,,0,,A. Horford Free Throw 2 of 2 (13 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
588,PT06M39.00S,2022-03-06T20:13:59.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,84.05059132720105,56.61764705882353,1610612751,106,100,2022-03-06T20:14:03Z,5680000,33.0,97.0,1,right,MISS B. Brown 10' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,,
589,PT06M37.00S,2022-03-06T20:14:01.3Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,106,100,2022-03-06T20:14:03Z,5690000,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,588.0,7.0,6.0,1.0,,,
590,PT06M26.00S,2022-03-06T20:14:14.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200746,,,1610612738,106,100,2022-03-06T20:14:21Z,5700000,,,0,,L. Aldridge shooting personal FOUL (2 PF) (Tatum 2 FT),"[200746, 1628369]",1610612751.0,BKN,shooting,,,Aldridge,L. Aldridge,,,,,,,,,,,201246.0,,2.0,0.0,Tatum,1628369.0,,,,,,,,,
592,PT06M26.00S,2022-03-06T20:14:40.6Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,107,100,2022-03-06T20:14:40Z,5720000,,,0,,J. Tatum Free Throw 1 of 2 (42 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,42.0,,,,,,,,,,,,,,,,,,
593,PT06M26.00S,2022-03-06T20:14:54.5Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,108,100,2022-03-06T20:14:54Z,5730000,,,0,,J. Tatum Free Throw 2 of 2 (43 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,43.0,,,,,,,,,,,,,,,,,,
594,PT06M08.00S,2022-03-06T20:15:13.3Z,4,REGULAR,2pt,Jump Shot,[],201142,83.919185282523,70.34313725490196,1610612751,108,102,2022-03-06T20:15:16Z,5740000,102.0,99.0,1,right,K. Durant 14' pullup Jump Shot (33 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,14.17,Made,33.0,,,,,,,,,,,,,,,,,,
595,PT05M50.00S,2022-03-06T20:15:31.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,7.30946123521682,46.81372549019608,1610612738,110,102,2022-03-06T20:15:33Z,5750000,16.0,16.0,1,left,J. Tatum driving Layup (45 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.27,Made,45.0,,,,,,,,,,,,,,,,,,
596,PT05M37.00S,2022-03-06T20:15:44.5Z,4,REGULAR,2pt,Jump Shot,[],201142,79.97700394218134,78.67647058823529,1610612751,110,104,2022-03-06T20:15:48Z,5760000,143.0,136.0,1,right,K. Durant 19' Jump Shot (35 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,19.74,Made,35.0,,,,,,,,,,,,,,,,,,
597,PT05M18.00S,2022-03-06T20:16:03.2Z,4,REGULAR,3pt,Jump Shot,[],201143,15.325229960578188,2.941176470588235,1610612738,110,104,2022-03-06T20:16:18Z,5770000,235.0,92.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
598,PT05M14.00S,2022-03-06T20:16:07.2Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,110,104,2022-03-06T20:16:18Z,5780000,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,597.0,2.0,1.0,1.0,,,
599,PT05M11.00S,2022-03-06T20:16:10.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,15.719448094612352,96.07843137254902,1610612738,110,104,2022-03-06T20:16:24Z,5790000,-230.0,95.0,1,left,MISS J. Brown 24' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,,
600,PT05M09.00S,2022-03-06T20:16:12.5Z,4,REGULAR,rebound,offensive,[],1630202,,,1610612738,110,104,2022-03-06T20:16:24Z,5800000,,,0,,P. Pritchard REBOUND (Off:2 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,599.0,3.0,1.0,2.0,,,
601,PT05M06.00S,2022-03-06T20:16:14.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,8.492115637319317,53.431372549019606,1610612738,110,104,2022-03-06T20:16:29Z,5810000,-17.0,27.0,1,left,MISS P. Pritchard putback Layup - blocked,"[1630202, 1628971]",1610612738.0,BOS,putback,,,Pritchard,P. Pritchard,,,,,3.23,Missed,,,,,,,,,,,,,,,,,Brown,1628971.0,
602,PT05M06.00S,2022-03-06T20:16:14.6Z,4,REGULAR,block,,[],1628971,,,1610612738,110,104,2022-03-06T20:16:16Z,5820000,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M05.00S,2022-03-06T20:16:15.6Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,110,104,2022-03-06T20:17:17Z,5830000,,,0,,L. Aldridge REBOUND (Off:2 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,601.0,5.0,3.0,2.0,,,
604,PT05M03.00S,2022-03-06T20:16:18.6Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],202681,84.83902759526939,75.49019607843137,1610612751,110,106,2022-03-06T20:16:37Z,5840000,127.0,90.0,1,right,K. Irving 15' running pullup Jump Shot (14 PTS) (K. Durant 6 AST),"[202681, 201142]",1610612751.0,BKN,running pullup,,,Irving,K. Irving,,,,,15.61,Made,14.0,K. Durant,201142.0,6.0,,,,,,,,,,,,,,,
605,PT05M01.00S,2022-03-06T20:16:31.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,110,106,2022-03-06T20:16:31Z,5850000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M01.00S,2022-03-06T20:19:14.1Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,110,106,2022-03-06T20:19:34Z,5860000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M01.00S,2022-03-06T20:19:14.1Z,4,REGULAR,substitution,out,[],201609,,,1610612738,110,106,2022-03-06T20:19:34Z,5870000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M01.00S,2022-03-06T20:19:14.1Z,4,REGULAR,substitution,out,[],200746,,,1610612738,110,106,2022-03-06T20:19:34Z,5880000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M01.00S,2022-03-06T20:19:14.1Z,4,REGULAR,substitution,in,[],203935,,,1610612738,110,106,2022-03-06T20:19:34Z,5890000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M01.00S,2022-03-06T20:19:14.1Z,4,REGULAR,substitution,in,[],203552,,,1610612738,110,106,2022-03-06T20:19:34Z,5900000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M01.00S,2022-03-06T20:19:14.1Z,4,REGULAR,substitution,in,[],1629651,,,1610612738,110,106,2022-03-06T20:19:34Z,5910000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M46.00S,2022-03-06T20:20:00.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,28.991458607095925,21.323529411764707,1610612738,110,106,2022-03-06T20:20:04Z,5920000,143.0,220.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
614,PT04M44.00S,2022-03-06T20:20:02.1Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,110,106,2022-03-06T20:20:04Z,5930000,,,0,,B. Brown REBOUND (Off:1 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,613.0,6.0,5.0,1.0,,,
615,PT04M24.00S,2022-03-06T20:20:22.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,92.46057818659659,49.754901960784316,1610612751,110,108,2022-03-06T20:20:27Z,5940000,-1.0,18.0,1,right,N. Claxton cutting DUNK (3 PTS) (S. Curry 1 AST),"[1629651, 203552]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,1.84,Made,3.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,,,
617,PT03M59.00S,2022-03-06T20:20:47.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,11.251642575558476,65.68627450980392,1610612738,110,108,2022-03-06T20:20:52Z,5960000,-78.0,53.0,1,left,MISS J. Tatum 9' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,9.48,Missed,,,,,,,,,,,,,,,,,,,
618,PT03M58.00S,2022-03-06T20:20:48.3Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,110,108,2022-03-06T20:20:52Z,5970000,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,617.0,6.0,5.0,1.0,,,
619,PT03M40.00S,2022-03-06T20:21:06.2Z,4,REGULAR,3pt,Jump Shot,[],202681,88.38699080157687,95.83333333333334,1610612751,110,108,2022-03-06T20:21:12Z,5980000,229.0,57.0,1,right,MISS K. Irving step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,,
620,PT03M38.00S,2022-03-06T20:21:08.2Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,110,108,2022-03-06T20:21:12Z,5990000,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,619.0,5.0,4.0,1.0,,,
621,PT03M29.00S,2022-03-06T20:21:17.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203552,87.72996057818659,4.6568627450980395,1610612751,110,111,2022-03-06T20:21:22Z,6000000,-227.0,63.0,1,right,S. Curry 3PT  (8 PTS) (K. Durant 7 AST),"[203552, 201142]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,23.52,Made,8.0,K. Durant,201142.0,7.0,,,,,,,,,,,,,,,
623,PT03M14.00S,2022-03-06T20:21:35.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612738,110,111,2022-03-06T20:21:40Z,6020000,,,0,,B. Brown personal FOUL (4 PF) (Tatum 2 FT),"[1628971, 1628369]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,201246.0,,4.0,0.0,Tatum,1628369.0,,,,,,,,,
625,PT03M14.00S,2022-03-06T20:21:56.9Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,111,111,2022-03-06T20:21:56Z,6040000,,,0,,J. Tatum Free Throw 1 of 2 (46 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,46.0,,,,,,,,,,,,,,,,,,
626,PT03M14.00S,2022-03-06T20:22:09.7Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,112,111,2022-03-06T20:22:09Z,6050000,,,0,,J. Tatum Free Throw 2 of 2 (47 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,47.0,,,,,,,,,,,,,,,,,,
627,PT03M03.00S,2022-03-06T20:22:24.8Z,4,REGULAR,foul,personal,[],203935,,,1610612751,112,111,2022-03-06T20:22:38Z,6060000,,,0,,M. Smart personal FOUL (3 PF),"[203935, 201142]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,202007.0,,3.0,0.0,Durant,201142.0,,,,,,,,,
629,PT02M53.00S,2022-03-06T20:22:46.6Z,4,REGULAR,turnover,bad pass,[],201142,,,1610612751,112,111,2022-03-06T20:22:50Z,6080000,,,0,,K. Durant bad pass TURNOVER (6 TO),"[201142, 1627759]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,6.0,,,,,Brown,1627759.0,,,,,,,
630,PT02M53.00S,2022-03-06T20:22:46.6Z,4,REGULAR,steal,,[],1627759,,,1610612738,112,111,2022-03-06T20:22:48Z,6090000,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M45.00S,2022-03-06T20:22:54.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,7.5722733245729295,46.32352941176471,1610612738,114,111,2022-03-06T20:22:59Z,6100000,18.0,19.0,1,left,J. Tatum driving Layup (49 PTS) (A. Horford 4 AST),"[1628369, 201143]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.62,Made,49.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,,
632,PT02M29.00S,2022-03-06T20:23:11.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.67871222076215,52.94117647058824,1610612751,114,111,2022-03-06T20:23:21Z,6110000,15.0,73.0,1,right,MISS K. Irving 7' driving floating Shot,[202681],1610612751.0,BKN,driving floating,,,Irving,K. Irving,,,,,7.42,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M28.00S,2022-03-06T20:23:12.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,114,111,2022-03-06T20:23:21Z,6120000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,632.0,,,,,,
634,PT02M28.00S,2022-03-06T20:23:16.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,114,111,2022-03-06T20:23:16Z,6130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M09.00S,2022-03-06T20:23:41.2Z,4,REGULAR,3pt,Jump Shot,[],203935,28.465834428383708,21.813725490196077,1610612738,114,111,2022-03-06T20:23:48Z,6140000,141.0,215.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
636,PT02M07.00S,2022-03-06T20:23:43.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,114,111,2022-03-06T20:23:48Z,6150000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,635.0,,,,,,
637,PT02M07.00S,2022-03-06T20:23:48.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,114,111,2022-03-06T20:23:48Z,6160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M44.00S,2022-03-06T20:24:15.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,84.1819973718791,59.068627450980394,1610612751,114,113,2022-03-06T20:24:19Z,6170000,45.0,96.0,1,right,K. Irving 10' fadeaway Jump Shot (16 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,10.63,Made,16.0,,,,,,,,,,,,,,,,,,
640,PT01M27.00S,2022-03-06T20:24:36.2Z,4,REGULAR,2pt,Jump Shot,[],1628369,17.559132720105126,74.75490196078431,1610612738,116,113,2022-03-06T20:24:49Z,6180000,-124.0,113.0,1,left,J. Tatum 16' fadeaway Jump Shot (51 PTS) (J. Brown 5 AST),"[1628369, 1627759]",1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,16.73,Made,51.0,J. Brown,1627759.0,5.0,,,,,,,,,,,,,,,
641,PT01M19.00S,2022-03-06T20:24:47.8Z,4,REGULAR,3pt,Jump Shot,[],201142,67.88764783180025,17.15686274509804,1610612751,116,113,2022-03-06T20:25:42Z,6190000,-164.0,249.0,1,right,MISS K. Durant 29' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,29.86,Missed,,,,,,,,,,,,,,,,,,,
643,PT01M15.00S,2022-03-06T20:24:51.8Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,116,113,2022-03-06T20:24:52Z,6200000,,,0,,M. Smart REBOUND (Off:0 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,641.0,3.0,3.0,0.0,,,
644,PT01M12.00S,2022-03-06T20:24:55.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203935,6.652431011826544,48.77450980392157,1610612738,118,113,2022-03-06T20:25:00Z,6210000,6.0,10.0,1,left,M. Smart running Layup (14 PTS),[203935],1610612738.0,BOS,running,,,Smart,M. Smart,,,,,1.17,Made,14.0,,,,,,,,,,,,,,,,,,
