actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
357,PT07M17.00S,2021-12-19T01:29:05.3Z,3,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,64,60,2021-12-19T01:29:05Z,3540000,,,0,,J. Randle technical Free Throw 1 of 1 (10 PTS),[203944],1610612752.0,NYK,technical,,,Randle,J. Randle,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
358,PT07M17.00S,2021-12-19T01:29:26.5Z,3,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,64,61,2021-12-19T01:29:26Z,3550000,,,0,,A. Burks Free Throw 1 of 2 (10 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
359,PT07M17.00S,2021-12-19T01:29:40.4Z,3,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,64,62,2021-12-19T01:29:40Z,3560000,,,0,,A. Burks Free Throw 2 of 2 (11 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
360,PT07M06.00S,2021-12-19T01:29:57.7Z,3,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,64,62,2021-12-19T01:30:05Z,3570000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (1 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,2530.0,,,,,,,,,1.0,,,,
361,PT06M50.00S,2021-12-19T01:30:20.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203457,86.94152431011827,40.68627450980392,1610612752,64,64,2021-12-19T01:33:30Z,3580000,-47.0,70.0,1,right,N. Noel 8' pullup bank Jump Shot (2 PTS) (A. Burks 4 AST),"[203457, 202692]",1610612752.0,NYK,pullup bank,,,Noel,N. Noel,,,,,8.43,Made,2.0,A. Burks,202692.0,4.0,,,,,,,,,,,,,,
363,PT06M39.00S,2021-12-19T01:30:35.5Z,3,REGULAR,foul,personal,[],203457,,,1610612738,64,64,2021-12-19T01:30:47Z,3600000,,,0,,N. Noel personal FOUL (2 PF),"[203457, 203935]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,201245.0,2.0,0.0,,,,,Smart,203935.0,,,,,
365,PT06M39.00S,2021-12-19T01:30:41.0Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,64,64,2021-12-19T01:30:48Z,3620000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M39.00S,2021-12-19T01:30:41.0Z,3,REGULAR,substitution,in,[],1626196,,,1610612738,64,64,2021-12-19T01:30:48Z,3630000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M31.00S,2021-12-19T01:31:03.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,32.401856110381075,30.66023284313725,1610612738,67,64,2021-12-19T01:31:10Z,3640000,97.0,252.0,1,left,J. Tatum 27' 3PT  (18 PTS) (J. Richardson 2 AST),"[1628369, 1626196]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.0,Made,18.0,J. Richardson,1626196.0,2.0,,,,,,,,,,,,,,
369,PT06M14.00S,2021-12-19T01:31:19.8Z,3,REGULAR,3pt,Jump Shot,[],202689,73.66951379763469,11.519607843137255,1610612752,67,67,2021-12-19T01:31:27Z,3660000,-192.0,195.0,1,right,K. Walker 27' 3PT  (21 PTS) (J. Randle 3 AST),"[202689, 203944]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,27.39,Made,21.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
371,PT06M00.00S,2021-12-19T01:31:38.0Z,3,REGULAR,foul,personal,[],203095,,,1610612738,67,67,2021-12-19T01:31:51Z,3680000,,,0,,E. Fournier personal FOUL (3 PF),"[203095, 203935]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,1627962.0,3.0,0.0,,,,,Smart,203935.0,,,,,
373,PT06M00.00S,2021-12-19T01:31:49.8Z,3,REGULAR,substitution,out,[],1630174,,,1610612738,67,67,2021-12-19T01:31:58Z,3700000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M00.00S,2021-12-19T01:31:49.8Z,3,REGULAR,substitution,out,[],202692,,,1610612738,67,67,2021-12-19T01:31:58Z,3710000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M00.00S,2021-12-19T01:31:49.8Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,67,67,2021-12-19T01:31:58Z,3720000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M00.00S,2021-12-19T01:31:49.8Z,3,REGULAR,substitution,in,[],201959,,,1610612738,67,67,2021-12-19T01:31:58Z,3730000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M52.00S,2021-12-19T01:32:09.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,27.677398160315374,15.686274509803921,1610612738,67,67,2021-12-19T01:32:33Z,3740000,172.0,208.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,
378,PT05M49.00S,2021-12-19T01:32:12.5Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,67,67,2021-12-19T01:32:16Z,3750000,,,0,,K. Walker REBOUND (Off:2 Def:4),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,377.0,6.0,4.0,2.0,,,,,,,
379,PT05M46.00S,2021-12-19T01:32:15.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202689,67.7562417871222,69.6078431372549,1610612752,67,70,2021-12-19T01:33:03Z,3760000,98.0,251.0,1,right,K. Walker 26' 3PT running pullup (24 PTS),[202689],1610612752.0,NYK,running pullup,,,Walker,K. Walker,,,,,26.91,Made,24.0,,,,,,,,,,,,,,,,,
380,PT05M45.00S,2021-12-19T01:32:25.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,67,70,2021-12-19T01:32:25Z,3770000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT05M35.00S,2021-12-19T01:35:28.4Z,3,REGULAR,foul,personal,[],202689,,,1610612738,67,70,2021-12-19T01:36:04Z,3780000,,,0,,K. Walker personal FOUL (3 PF),"[202689, 1630202]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,2530.0,3.0,0.0,,,,,Pritchard,1630202.0,,,,,
383,PT05M24.00S,2021-12-19T01:35:55.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,7.046649145860711,50.245098039215684,1610612738,69,70,2021-12-19T01:36:23Z,3800000,-1.0,14.0,1,left,R. Williams III DUNK (11 PTS) (J. Tatum 2 AST),"[1629057, 1628369]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.38,Made,11.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
385,PT05M14.00S,2021-12-19T01:36:09.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612752,69,70,2021-12-19T01:36:16Z,3820000,,,0,,R. Williams III personal FOUL (4 PF) (Randle 2 FT),"[1629057, 203944]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,201245.0,4.0,0.0,,,,,Randle,203944.0,,,,,
387,PT05M14.00S,2021-12-19T01:36:39.6Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,69,70,2021-12-19T01:36:39Z,3840000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,
388,PT05M14.00S,2021-12-19T01:36:39.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,69,70,2021-12-19T01:36:39Z,3850000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,387.0,,,,,,,,,,
389,PT05M14.00S,2021-12-19T01:36:41.7Z,3,REGULAR,substitution,out,[],1629057,,,1610612752,69,70,2021-12-19T01:36:48Z,3860000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M14.00S,2021-12-19T01:36:41.7Z,3,REGULAR,substitution,out,[],203457,,,1610612752,69,70,2021-12-19T01:36:48Z,3870000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M14.00S,2021-12-19T01:36:41.7Z,3,REGULAR,substitution,in,[],202683,,,1610612752,69,70,2021-12-19T01:36:48Z,3880000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,
392,PT05M14.00S,2021-12-19T01:36:41.7Z,3,REGULAR,substitution,in,[],1629011,,,1610612752,69,70,2021-12-19T01:36:48Z,3890000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M14.00S,2021-12-19T01:37:08.4Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,69,71,2021-12-19T01:37:08Z,3900000,,,0,,J. Randle Free Throw 2 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
394,PT05M04.00S,2021-12-19T01:37:19.6Z,3,REGULAR,2pt,Jump Shot,[],1626196,21.23850197109067,53.431372549019606,1610612738,69,71,2021-12-19T01:37:27Z,3910000,-17.0,147.0,1,left,MISS J. Richardson 14' pullup Shot,[1626196],1610612738.0,BOS,pullup,,,Richardson,J. Richardson,,,,,14.81,Missed,,,,,,,,,,,,,,,,,,
395,PT05M01.00S,2021-12-19T01:37:22.6Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,69,71,2021-12-19T01:37:32Z,3920000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,394.0,4.0,3.0,1.0,,,,,,,
396,PT04M50.00S,2021-12-19T01:37:32.8Z,3,REGULAR,2pt,Jump Shot,[],203944,72.35545335085413,39.705882352941174,1610612752,69,71,2021-12-19T01:37:39Z,3930000,-51.0,207.0,1,right,MISS J. Randle 21' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,21.37,Missed,,,,,,,,,,,,,,,,,,
397,PT04M48.00S,2021-12-19T01:37:34.8Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612738,69,71,2021-12-19T01:37:39Z,3940000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,396.0,2.0,2.0,0.0,,,,,,,
398,PT04M40.00S,2021-12-19T01:37:47.5Z,3,REGULAR,foul,personal,[],203095,,,1610612738,69,71,2021-12-19T01:37:59Z,3950000,,,0,,E. Fournier personal FOUL (4 PF),"[203095, 203935]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,1627962.0,4.0,0.0,,,,,Smart,203935.0,,,,,
400,PT04M28.00S,2021-12-19T01:38:19.1Z,3,REGULAR,3pt,Jump Shot,[],1626196,29.911300919842315,69.85294117647058,1610612738,69,71,2021-12-19T01:38:25Z,3970000,-99.0,229.0,1,left,MISS J. Richardson 24' 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
401,PT04M25.00S,2021-12-19T01:38:22.1Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,69,71,2021-12-19T01:38:25Z,3980000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,400.0,5.0,4.0,1.0,,,,,,,
402,PT04M18.00S,2021-12-19T01:38:29.8Z,3,REGULAR,3pt,Jump Shot,[],202689,73.14388961892247,85.29411764705883,1610612752,69,74,2021-12-19T01:39:14Z,3990000,176.0,200.0,1,right,K. Walker 26' 3PT  (27 PTS) (J. Randle 4 AST),"[202689, 203944]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,26.67,Made,27.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,
403,PT04M01.00S,2021-12-19T01:38:47.0Z,3,REGULAR,turnover,lost ball,[],1626196,,,1610612738,69,74,2021-12-19T01:39:01Z,4000000,,,0,,J. Richardson lost ball TURNOVER (1 TO),"[1626196, 201959]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,1.0,Gibson,201959.0,,
404,PT04M01.00S,2021-12-19T01:38:47.0Z,3,REGULAR,steal,,[],201959,,,1610612752,69,74,2021-12-19T01:38:48Z,4010000,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M57.00S,2021-12-19T01:38:50.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203095,68.54467805519053,23.52941176470588,1610612752,69,74,2021-12-19T01:40:26Z,4020000,-132.0,243.0,1,right,MISS E. Fournier 27' running pullup 3PT,[203095],1610612752.0,NYK,running pullup,,,Fournier,E. Fournier,,,,,27.69,Missed,,,,,,,,,,,,,,,,,,
406,PT03M54.00S,2021-12-19T01:38:53.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,69,74,2021-12-19T01:40:26Z,4030000,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,405.0,6.0,6.0,0.0,,,,,,,
408,PT03M48.00S,2021-12-19T01:39:00.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",203935,6.783837056504599,45.83333333333333,1610612738,71,74,2021-12-19T01:42:25Z,4040000,21.0,11.0,1,left,M. Smart driving finger roll Layup (2 PTS),[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,2.37,Made,2.0,,,,,,,,,,,,,,,,,
409,PT03M48.00S,2021-12-19T01:39:06.6Z,3,REGULAR,violation,defensive goaltending,[],1629011,,,1610612738,71,74,2021-12-19T01:39:46Z,4050000,,,0,,M. Robinson defensive goaltending VIOLATION,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,2530.0,,,,,,,,,,,,,
410,PT03M48.00S,2021-12-19T01:39:18.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,71,74,2021-12-19T01:39:18Z,4060000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M48.00S,2021-12-19T01:40:26.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612752,71,74,2021-12-19T01:40:40Z,4070000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M48.00S,2021-12-19T01:40:26.3Z,3,REGULAR,substitution,in,[],1627759,,,1610612752,71,74,2021-12-19T01:40:40Z,4080000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M34.00S,2021-12-19T01:41:02.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202683,,,1610612752,71,74,2021-12-19T01:41:44Z,4090000,,,0,,E. Freedom shooting personal FOUL (1 PF) (Walker 2 FT),"[202683, 202689]",1610612738.0,BOS,shooting,,,Freedom,E. Freedom,,,,,,,,,,,1627962.0,1.0,0.0,,,,,Walker,202689.0,,,,,
416,PT03M34.00S,2021-12-19T01:41:30.0Z,3,REGULAR,freethrow,1 of 2,[],202689,,,1610612752,71,75,2021-12-19T01:41:30Z,4110000,,,0,,K. Walker Free Throw 1 of 2 (28 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
417,PT03M34.00S,2021-12-19T01:41:43.4Z,3,REGULAR,freethrow,2 of 2,[],202689,,,1610612752,71,76,2021-12-19T01:41:43Z,4120000,,,0,,K. Walker Free Throw 2 of 2 (29 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
418,PT03M20.00S,2021-12-19T01:41:59.4Z,3,REGULAR,3pt,Jump Shot,[],1630202,28.991458607095925,16.176470588235293,1610612738,71,76,2021-12-19T01:42:14Z,4130000,169.0,220.0,1,left,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,27.75,Missed,,,,,,,,,,,,,,,,,,
419,PT03M17.00S,2021-12-19T01:42:02.4Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,71,76,2021-12-19T01:42:14Z,4140000,,,0,,E. Freedom REBOUND (Off:3 Def:2),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,418.0,5.0,2.0,3.0,,,,,,,
420,PT03M17.00S,2021-12-19T01:42:04.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202683,8.360709592641262,48.529411764705884,1610612738,73,76,2021-12-19T01:42:20Z,4150000,7.0,26.0,1,left,E. Freedom putback Layup (2 PTS),[202683],1610612738.0,BOS,putback,,,Freedom,E. Freedom,,,,,2.71,Made,2.0,,,,,,,,,,,,,,,,,
421,PT03M02.00S,2021-12-19T01:42:18.1Z,3,REGULAR,3pt,Jump Shot,[],203095,65.25952693823915,51.225490196078425,1610612752,73,76,2021-12-19T01:44:01Z,4160000,6.0,274.0,1,right,MISS E. Fournier 27' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,
422,PT02M59.00S,2021-12-19T01:42:21.5Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,73,76,2021-12-19T01:42:21Z,4170000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,421.0,6.0,4.0,2.0,,,,,,,
423,PT02M58.00S,2021-12-19T01:42:23.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629011,90.88370565045992,51.9607843137255,1610612752,73,78,2021-12-19T01:44:46Z,4180000,10.0,33.0,1,right,M. Robinson bank Hook (2 PTS),[1629011],1610612752.0,NYK,bank,,,Robinson,M. Robinson,,,,,3.46,Made,2.0,,,,,,,,,,,,,,,,,
424,PT02M58.00S,2021-12-19T01:42:26.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202683,,,1610612752,73,78,2021-12-19T01:42:39Z,4190000,,,0,,E. Freedom shooting personal FOUL (2 PF) (Robinson 1 FT),"[202683, 1629011]",1610612738.0,BOS,shooting,,,Freedom,E. Freedom,,,,,,,,,,,2530.0,2.0,0.0,,,,,Robinson,1629011.0,,,,,
426,PT02M58.00S,2021-12-19T01:42:35.3Z,3,REGULAR,substitution,out,[],202689,,,1610612752,73,78,2021-12-19T01:43:05Z,4210000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M58.00S,2021-12-19T01:42:35.3Z,3,REGULAR,substitution,in,[],202692,,,1610612752,73,78,2021-12-19T01:43:05Z,4220000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M58.00S,2021-12-19T01:42:50.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1629011,,,1610612752,73,78,2021-12-19T01:42:50Z,4230000,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT02M56.00S,2021-12-19T01:42:52.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,73,78,2021-12-19T01:43:26Z,4240000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,,
430,PT02M41.00S,2021-12-19T01:43:20.2Z,3,REGULAR,3pt,Jump Shot,[],1626196,17.16491458607096,2.696078431372549,1610612738,76,78,2021-12-19T01:43:29Z,4250000,237.0,109.0,1,left,J. Richardson 26' 3PT  (12 PTS) (J. Brown 3 AST),"[1626196, 1627759]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,26.04,Made,12.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,
432,PT02M28.00S,2021-12-19T01:43:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,89.83245729303549,38.970588235294116,1610612752,76,78,2021-12-19T01:44:08Z,4270000,-55.0,43.0,1,right,MISS J. Randle 7' driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,7.0,Missed,,,,,,,,,,,,,,,,,,
433,PT02M26.00S,2021-12-19T01:43:37.0Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,76,78,2021-12-19T01:46:43Z,4280000,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,432.0,7.0,4.0,3.0,,,,,,,
449,PT02M26.00S,2021-12-19T01:43:39.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,93.38042049934296,51.470588235294116,1610612752,76,78,2021-12-19T01:45:32Z,4285000,7.0,10.0,1,right,MISS M. Robinson putback Layup - blocked,"[1629011, 202683]",1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.22,Missed,,,,,,,,,,,,,,,,,Freedom,202683.0
450,PT02M26.00S,2021-12-19T01:43:39.2Z,3,REGULAR,block,,[],202683,,,1610612752,76,78,2021-12-19T01:49:23Z,4287500,,,0,,E. Freedom BLOCK (1 BLK),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M25.00S,2021-12-19T01:43:40.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,76,78,2021-12-19T01:45:32Z,4288750,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,449.0,,,,,,,,,,
434,PT02M25.00S,2021-12-19T01:43:43.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,76,78,2021-12-19T01:46:57Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M24.00S,2021-12-19T01:43:56.2Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612752,76,78,2021-12-19T01:44:13Z,4300000,,,0,,A. Burks bad pass TURNOVER (3 TO),"[202692, 203935]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,3.0,Smart,203935.0,,
436,PT02M24.00S,2021-12-19T01:43:56.2Z,3,REGULAR,steal,,[],203935,,,1610612738,76,78,2021-12-19T01:43:57Z,4310000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M18.00S,2021-12-19T01:44:05.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612738,76,78,2021-12-19T01:44:12Z,4320000,,,0,,A. Burks personal FOUL (1 PF) (Brown 2 FT),"[202692, 1627759]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,201245.0,1.0,0.0,,,,,Brown,1627759.0,,,,,
439,PT02M18.00S,2021-12-19T01:44:28.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,76,78,2021-12-19T01:45:42Z,4340000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT02M18.00S,2021-12-19T01:44:28.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,76,78,2021-12-19T01:45:42Z,4350000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,439.0,,,,,,,,,,
441,PT02M18.00S,2021-12-19T01:44:28.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,76,78,2021-12-19T01:45:42Z,4360000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
442,PT02M15.00S,2021-12-19T01:44:31.8Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,76,78,2021-12-19T01:45:42Z,4370000,,,0,,J. Randle REBOUND (Off:0 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,441.0,8.0,8.0,0.0,,,,,,,
443,PT02M08.00S,2021-12-19T01:44:52.3Z,3,REGULAR,3pt,Jump Shot,[],203095,73.80091984231275,87.00980392156863,1610612752,76,81,2021-12-19T01:45:45Z,4380000,185.0,194.0,1,right,E. Fournier 26' 3PT  (26 PTS) (J. Randle 5 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.79,Made,26.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,,
445,PT01M52.00S,2021-12-19T01:45:08.3Z,3,REGULAR,3pt,Jump Shot,[],1627759,21.632720105124836,91.42156862745098,1610612738,79,81,2021-12-19T01:45:47Z,4400000,-207.0,151.0,1,left,J. Brown 25' 3PT  (21 PTS) (J. Richardson 3 AST),"[1627759, 1626196]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.62,Made,21.0,J. Richardson,1626196.0,3.0,,,,,,,,,,,,,,
447,PT01M32.00S,2021-12-19T01:45:27.7Z,3,REGULAR,3pt,Jump Shot,[],202692,73.27529566360053,87.00980392156863,1610612752,79,84,2021-12-19T01:45:51Z,4420000,185.0,199.0,1,right,A. Burks 27' 3PT  (14 PTS) (J. Randle 6 AST),"[202692, 203944]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,27.15,Made,14.0,J. Randle,203944.0,6.0,,,,,,,,,,,,,,
