actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
542,PT02M52.00S,2022-01-09T02:36:13.2Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,92,73,2022-01-09T02:37:26Z,5310000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT02M31.00S,2022-01-09T02:36:34.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,88.64980289093299,40.44117647058824,1610612752,92,75,2022-01-09T02:37:03Z,5320000,-48.0,54.0,1,right,J. Randle 7' driving Layup (13 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,7.23,Made,13.0,,,,,,,,,,,,,,,,,,
546,PT02M08.00S,2022-01-09T02:37:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.623521681997373,39.950980392156865,1610612738,94,75,2022-01-09T02:37:06Z,5330000,50.0,29.0,1,left,J. Brown driving Layup (21 PTS) (R. Williams III 2 AST),"[1627759, 1629057]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,5.78,Made,21.0,R. Williams III,1629057.0,2.0,,,,,,,,,,,,,,,
548,PT02M08.00S,2022-01-09T02:37:03.1Z,4,REGULAR,foul,personal,['1freethrow'],1630540,,,1610612738,94,75,2022-01-09T02:37:18Z,5350000,,,0,,M. McBride shooting personal FOUL (1 PF) (Brown 1 FT),"[1630540, 1627759]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Brown,1627759.0,,,
550,PT02M08.00S,2022-01-09T02:37:34.6Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,95,75,2022-01-09T02:37:34Z,5370000,,,0,,J. Brown Free Throw 1 of 1 (22 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
551,PT01M51.00S,2022-01-09T02:37:53.8Z,4,REGULAR,turnover,lost ball,[],1629011,,,1610612752,95,75,2022-01-09T02:38:02Z,5380000,,,0,,M. Robinson lost ball TURNOVER (2 TO),"[1629011, 1629057]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,2.0,,,,,,Williams III,1629057.0,
552,PT01M51.00S,2022-01-09T02:37:53.8Z,4,REGULAR,steal,,[],1629057,,,1610612738,95,75,2022-01-09T02:38:15Z,5390000,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT01M43.00S,2022-01-09T02:38:03.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,5.469776609724048,52.94117647058824,1610612738,97,75,2022-01-09T02:38:07Z,5400000,-15.0,-1.0,1,left,R. Williams III DUNK (12 PTS) (D. Schroder 3 AST),"[1629057, 203471]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.47,Made,12.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,,
555,PT01M30.00S,2022-01-09T02:38:30.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203471,,,1610612752,97,75,2022-01-09T02:43:17Z,5420000,,,0,,D. Schroder away-from-play personal FOUL (4 PF) (McBride 1 FT),"[203471, 1630540]",1610612738.0,BOS,away-from-play,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,1628168.0,4.0,0.0,McBride,1630540.0,,,
587,PT01M30.00S,2022-01-09T02:38:48.0Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612752,97,75,2022-01-09T02:44:25Z,5435000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT01M30.00S,2022-01-09T02:39:05.4Z,4,REGULAR,freethrow,1 of 1,[],1630540,,,1610612752,97,75,2022-01-09T02:47:02Z,5440000,,,0,,MISS M. McBride away-from-play Free Throw 1 of 1,[1630540],1610612752.0,NYK,away-from-play,,,McBride,M. McBride,,,,,,Missed,,,,,,,,,,,,,,,,,,,
575,PT01M30.00S,2022-01-09T02:39:05.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,97,75,2022-01-09T02:40:24Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,
559,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,out,[],1627759,,,1610612752,97,75,2022-01-09T02:40:24Z,5460000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,out,[],1626196,,,1610612752,97,75,2022-01-09T02:40:24Z,5470000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,out,[],1629684,,,1610612752,97,75,2022-01-09T02:40:24Z,5480000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,out,[],1629057,,,1610612752,97,75,2022-01-09T02:40:24Z,5490000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,out,[],203471,,,1610612752,97,75,2022-01-09T02:40:24Z,5500000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,97,75,2022-01-09T02:40:24Z,5510000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,out,[],203944,,,1610612752,97,75,2022-01-09T02:40:24Z,5520000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,in,[],1630174,,,1610612752,97,75,2022-01-09T02:40:24Z,5530000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,in,[],1630573,,,1610612752,97,75,2022-01-09T02:40:24Z,5540000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,in,[],1628981,,,1610612752,97,75,2022-01-09T02:40:24Z,5550000,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,in,[],1627823,,,1610612752,97,75,2022-01-09T02:40:24Z,5560000,,,0,,SUB in: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,in,[],1629641,,,1610612752,97,75,2022-01-09T02:40:24Z,5570000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,in,[],1630579,,,1610612752,97,75,2022-01-09T02:40:24Z,5580000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT01M30.00S,2022-01-09T02:39:19.7Z,4,REGULAR,substitution,in,[],1628995,,,1610612752,97,75,2022-01-09T02:40:24Z,5590000,,,0,,SUB in: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT01M20.00S,2022-01-09T02:39:43.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630540,88.38699080157687,43.13725490196079,1610612752,97,75,2022-01-09T02:40:24Z,5600000,-34.0,57.0,1,right,MISS M. McBride 6' pullup bank Shot,[1630540],1610612752.0,NYK,pullup bank,,,McBride,M. McBride,,,,,6.63,Missed,,,,,,,,,,,,,,,,,,,
574,PT01M18.00S,2022-01-09T02:39:46.1Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,97,75,2022-01-09T02:39:46Z,5610000,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,573.0,2.0,1.0,1.0,,,,,,,,,,,
577,PT01M05.00S,2022-01-09T02:40:03.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,97,75,2022-01-09T02:40:03Z,5620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M00.00S,2022-01-09T02:40:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,7.178055190538765,47.549019607843135,1610612738,99,75,2022-01-09T02:40:35Z,5630000,12.0,15.0,1,left,R. Langford driving Layup (2 PTS),[1629641],1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,1.94,Made,2.0,,,,,,,,,,,,,,,,,,
579,PT00M48.80S,2022-01-09T02:40:32.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.46057818659659,57.107843137254896,1610612752,99,75,2022-01-09T02:40:41Z,5640000,36.0,18.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,4.0,Missed,,,,,,,,,,,,,,,,,,,
580,PT00M46.80S,2022-01-09T02:40:34.6Z,4,REGULAR,rebound,defensive,[],1628981,,,1610612738,99,75,2022-01-09T02:41:00Z,5650000,,,0,,B. Fernando REBOUND (Off:0 Def:1),[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,579.0,1.0,1.0,0.0,,,,,,,,,,,
581,PT00M34.90S,2022-01-09T02:40:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627823,10.5946123521682,54.65686274509803,1610612738,99,75,2022-01-09T02:40:57Z,5660000,-23.0,47.0,1,left,MISS J. Hernangomez fadeaway Shot,[1627823],1610612738.0,BOS,fadeaway,,,Hernangomez,J. Hernangomez,,,,,5.25,Missed,,,,,,,,,,,,,,,,,,,
582,PT00M32.00S,2022-01-09T02:40:47.8Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612752,99,75,2022-01-09T02:40:57Z,5670000,,,0,,K. Knox II REBOUND (Off:0 Def:1),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,581.0,1.0,1.0,0.0,,,,,,,,,,,
583,PT00M18.90S,2022-01-09T02:41:01.0Z,4,REGULAR,2pt,Jump Shot,[],1629656,77.34888304862024,37.254901960784316,1610612752,99,75,2022-01-09T02:42:05Z,5680000,-64.0,160.0,1,right,MISS Q. Grimes 17' pullup Shot,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,17.26,Missed,,,,,,,,,,,,,,,,,,,
584,PT00M16.20S,2022-01-09T02:41:05.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,99,75,2022-01-09T02:41:05Z,5690000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,583.0,,,,,,,,,,,,,,
585,PT00M16.20S,2022-01-09T02:41:08.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,99,75,2022-01-09T02:41:08Z,5700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT00M00.00S,2022-01-09T02:41:27.3Z,4,REGULAR,period,end,[],0,,,1610612738,99,75,2022-01-09T02:41:27Z,5710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT00M00.00S,2022-01-09T02:45:54.1Z,4,REGULAR,game,end,[],0,,,0,99,75,2022-01-09T02:45:54Z,5720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
