actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
449,PT12M00.00S,2021-12-21T02:26:32.3Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612738,80,75,2021-12-21T02:26:59Z,4440000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2021-12-21T02:26:32.3Z,4,REGULAR,substitution,out,['startperiod'],1629619,,,1610612738,80,75,2021-12-21T02:26:59Z,4450000,,,0,,SUB out: M. Powell,[1629619],1610612755.0,PHI,,,,Powell,M. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2021-12-21T02:26:32.3Z,4,REGULAR,substitution,in,['startperiod'],1629641,,,1610612738,80,75,2021-12-21T02:26:59Z,4460000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2021-12-21T02:26:32.3Z,4,REGULAR,substitution,in,['startperiod'],1628981,,,1610612738,80,75,2021-12-21T02:26:59Z,4470000,,,0,,SUB in: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2021-12-21T02:26:32.3Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612738,80,75,2021-12-21T02:26:59Z,4480000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2021-12-21T02:27:03.4Z,4,REGULAR,period,start,[],0,,,1610612755,80,75,2021-12-21T02:27:03Z,4490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT11M44.00S,2021-12-21T02:27:19.1Z,4,REGULAR,3pt,Jump Shot,[],202699,66.04796320630749,36.51960784313725,1610612755,80,78,2021-12-21T02:27:24Z,4500000,-67.0,267.0,1,right,T. Harris 27' 3PT  (24 PTS) (S. Curry 4 AST),"[202699, 203552]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,27.5,Made,24.0,S. Curry,203552.0,4.0,,,,,,,,,,,,,,,
457,PT11M30.00S,2021-12-21T02:27:33.9Z,4,REGULAR,foul,personal,[],1630198,,,1610612738,80,78,2021-12-21T02:27:39Z,4520000,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 1627759]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,2882.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
459,PT11M21.00S,2021-12-21T02:27:58.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.783837056504599,47.05882352941176,1610612738,82,78,2021-12-21T02:28:02Z,4540000,15.0,11.0,1,left,J. Tatum driving finger roll Layup (17 PTS),[1628369],1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,1.85,Made,17.0,,,,,,,,,,,,,,,,,,
460,PT10M56.00S,2021-12-21T02:28:26.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,82,78,2021-12-21T02:28:45Z,4550000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,
461,PT10M44.00S,2021-12-21T02:28:53.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,28.203022339027594,20.588235294117645,1610612738,82,78,2021-12-21T02:29:03Z,4560000,147.0,213.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
462,PT10M40.00S,2021-12-21T02:28:57.4Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612755,82,78,2021-12-21T02:29:03Z,4570000,,,0,,C. Bassey REBOUND (Off:0 Def:2),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,461.0,2.0,2.0,0.0,,,,,,
463,PT10M35.00S,2021-12-21T02:29:02.0Z,4,REGULAR,3pt,Jump Shot,[],203552,70.0866458607096,70.12101715686273,1610612755,82,81,2021-12-21T02:29:24Z,4580000,101.0,229.0,1,right,S. Curry 24' 3PT  (23 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,24.98,Made,23.0,,,,,,,,,,,,,,,,,,
464,PT10M35.00S,2021-12-21T02:29:10.3Z,4,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612755,82,81,2021-12-21T02:29:16Z,4590000,,,0,,J. Brown shooting personal FOUL (2 PF) (Curry 1 FT),"[1627759, 203552]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,201245.0,2.0,0.0,Curry,203552.0,,,,,,,,,,
466,PT10M35.00S,2021-12-21T02:29:29.7Z,4,REGULAR,freethrow,1 of 1,[],203552,,,1610612755,82,82,2021-12-21T02:29:29Z,4610000,,,0,,S. Curry Free Throw 1 of 1 (24 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
467,PT10M23.00S,2021-12-21T02:29:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.360709592641262,44.11764705882353,1610612738,82,82,2021-12-21T02:30:16Z,4620000,29.0,26.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,3.93,Missed,,,,,,,,,,,,,,,,,,,
468,PT10M16.00S,2021-12-21T02:29:51.9Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612755,82,82,2021-12-21T02:30:16Z,4630000,,,0,,C. Bassey REBOUND (Off:0 Def:3),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,467.0,3.0,3.0,0.0,,,,,,
469,PT10M11.00S,2021-12-21T02:29:58.5Z,4,REGULAR,3pt,Jump Shot,[],201980,69.72733245729303,17.892156862745097,1610612755,82,82,2021-12-21T02:30:21Z,4640000,-161.0,232.0,1,right,MISS D. Green 28' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,28.22,Missed,,,,,,,,,,,,,,,,,,,
470,PT10M09.00S,2021-12-21T02:30:00.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,82,82,2021-12-21T02:32:07Z,4650000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,,
471,PT10M09.00S,2021-12-21T02:30:02.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,82,82,2021-12-21T02:30:02Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT09M57.00S,2021-12-21T02:30:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612738,82,82,2021-12-21T02:30:30Z,4670000,,,0,,C. Bassey shooting personal FOUL (4 PF) (Brown 2 FT),"[1629646, 1627759]",1610612755.0,PHI,shooting,,,Bassey,C. Bassey,,,,,,,,,,,201245.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,
474,PT09M57.00S,2021-12-21T02:30:46.0Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,83,82,2021-12-21T02:30:46Z,4690000,,,0,,J. Brown Free Throw 1 of 2 (23 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
475,PT09M57.00S,2021-12-21T02:30:46.6Z,4,REGULAR,substitution,out,[],1628981,,,1610612738,83,82,2021-12-21T02:31:00Z,4700000,,,0,,SUB out: B. Fernando,[1628981],1610612738.0,BOS,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT09M57.00S,2021-12-21T02:30:46.6Z,4,REGULAR,substitution,out,[],202699,,,1610612738,83,82,2021-12-21T02:31:00Z,4710000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT09M57.00S,2021-12-21T02:30:46.6Z,4,REGULAR,substitution,out,[],1629646,,,1610612738,83,82,2021-12-21T02:31:00Z,4720000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT09M57.00S,2021-12-21T02:30:46.6Z,4,REGULAR,substitution,in,[],202683,,,1610612738,83,82,2021-12-21T02:31:00Z,4730000,,,0,,SUB in: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT09M57.00S,2021-12-21T02:30:46.6Z,4,REGULAR,substitution,in,[],203954,,,1610612738,83,82,2021-12-21T02:31:00Z,4740000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT09M57.00S,2021-12-21T02:30:46.6Z,4,REGULAR,substitution,in,[],1629680,,,1610612738,83,82,2021-12-21T02:31:00Z,4750000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT09M57.00S,2021-12-21T02:31:11.2Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,84,82,2021-12-21T02:31:11Z,4760000,,,0,,J. Brown Free Throw 2 of 2 (24 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
482,PT09M36.00S,2021-12-21T02:31:33.9Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,84,82,2021-12-21T02:31:43Z,4770000,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1630202]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,2.0,,,,Pritchard,1630202.0
483,PT09M36.00S,2021-12-21T02:31:33.9Z,4,REGULAR,steal,,[],1630202,,,1610612738,84,82,2021-12-21T02:31:35Z,4780000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT09M27.00S,2021-12-21T02:31:43.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,32.802233902759525,45.34313725490196,1610612738,84,82,2021-12-21T02:31:49Z,4790000,23.0,256.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,,
485,PT09M24.00S,2021-12-21T02:31:46.5Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,84,82,2021-12-21T02:31:49Z,4800000,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,484.0,7.0,7.0,0.0,,,,,,
486,PT09M16.00S,2021-12-21T02:31:55.0Z,4,REGULAR,3pt,Jump Shot,[],203954,66.70499342969777,28.676470588235293,1610612755,84,82,2021-12-21T02:32:02Z,4810000,-107.0,260.0,1,right,MISS J. Embiid 28' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,28.15,Missed,,,,,,,,,,,,,,,,,,,
487,PT09M13.00S,2021-12-21T02:31:58.0Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,84,82,2021-12-21T02:32:02Z,4820000,,,0,,J. Brown REBOUND (Off:2 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,486.0,5.0,3.0,2.0,,,,,,
488,PT09M02.00S,2021-12-21T02:32:07.8Z,4,REGULAR,3pt,Jump Shot,[],1630202,36.21879106438896,31.372549019607842,1610612738,84,82,2021-12-21T02:32:14Z,4830000,93.0,288.0,1,left,MISS P. Pritchard 30' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,30.27,Missed,,,,,,,,,,,,,,,,,,,
489,PT09M00.00S,2021-12-21T02:32:09.8Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,84,82,2021-12-21T02:32:14Z,4840000,,,0,,E. Freedom REBOUND (Off:4 Def:5),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,488.0,9.0,5.0,4.0,,,,,,
490,PT08M59.00S,2021-12-21T02:32:12.4Z,4,REGULAR,turnover,bad pass,[],202683,,,1610612738,84,82,2021-12-21T02:32:48Z,4850000,,,0,,E. Freedom bad pass TURNOVER (1 TO),"[202683, 1629680]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,1.0,,,,Thybulle,1629680.0
491,PT08M59.00S,2021-12-21T02:32:12.4Z,4,REGULAR,steal,,[],1629680,,,1610612755,84,82,2021-12-21T02:32:17Z,4860000,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT08M59.00S,2021-12-21T02:32:19.1Z,4,REGULAR,foul,personal,[],1628369,,,1610612755,84,82,2021-12-21T02:33:46Z,4870000,,,0,,J. Tatum take personal FOUL (2 PF),"[1628369, 1630198]",1610612738.0,BOS,take,,,Tatum,J. Tatum,,,,,,,,,,,2882.0,2.0,1.0,Joe,1630198.0,,,,,,,,,,
494,PT08M59.00S,2021-12-21T02:32:30.0Z,4,REGULAR,substitution,out,[],1627759,,,1610612755,84,82,2021-12-21T02:32:33Z,4890000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT08M59.00S,2021-12-21T02:32:30.0Z,4,REGULAR,substitution,in,[],1630174,,,1610612755,84,82,2021-12-21T02:32:33Z,4900000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT08M46.00S,2021-12-21T02:32:43.3Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,84,82,2021-12-21T02:35:24Z,4905000,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (3 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,,,,,,,2882.0,,,,,,,,,3.0,,,,,
497,PT08M46.00S,2021-12-21T02:33:11.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,84,82,2021-12-21T02:35:24Z,4920000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT08M46.00S,2021-12-21T02:33:17.2Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612738,84,82,2021-12-21T02:36:13Z,4930000,,,0,,,[],1610612738.0,BOS,overturned,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
500,PT08M46.00S,2021-12-21T02:35:23.4Z,4,REGULAR,substitution,out,[],1630198,,,1610612738,84,82,2021-12-21T02:35:56Z,4940000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M46.00S,2021-12-21T02:35:23.4Z,4,REGULAR,substitution,in,[],202699,,,1610612738,84,82,2021-12-21T02:35:56Z,4950000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M26.00S,2021-12-21T02:36:22.9Z,4,REGULAR,foul,offensive,[],1630174,,,1610612738,84,82,2021-12-21T02:37:03Z,4960000,,,0,,A. Nesmith charge offensive FOUL (2 PF),"[1630174, 203552]",1610612738.0,BOS,charge,,,Nesmith,A. Nesmith,,,,,,,,,,,201245.0,2.0,0.0,Curry,203552.0,,,,,,,,,,
504,PT08M26.00S,2021-12-21T02:36:22.9Z,4,REGULAR,turnover,offensive foul,[],1630174,,,1610612738,84,82,2021-12-21T02:36:22Z,4980000,,,0,,A. Nesmith offensive foul TURNOVER (1 TO),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,201245.0,,,,,,,,,1.0,,,,,
505,PT08M11.00S,2021-12-21T02:36:54.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203552,80.23981603153744,58.333333333333336,1610612755,84,82,2021-12-21T02:37:08Z,4990000,42.0,133.0,1,right,MISS S. Curry 13' driving floating Shot,[203552],1610612755.0,PHI,driving floating,,,Curry,S. Curry,,,,,13.96,Missed,,,,,,,,,,,,,,,,,,,
506,PT08M06.00S,2021-12-21T02:36:59.0Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,84,82,2021-12-21T02:36:59Z,5000000,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,505.0,3.0,3.0,0.0,,,,,,
507,PT08M01.00S,2021-12-21T02:37:04.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,22.815374507227332,88.23529411764706,1610612738,84,82,2021-12-21T02:37:13Z,5010000,-191.0,162.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
508,PT07M57.00S,2021-12-21T02:37:08.0Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,84,82,2021-12-21T02:37:13Z,5020000,,,0,,D. Green REBOUND (Off:0 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,507.0,3.0,3.0,0.0,,,,,,
509,PT07M40.00S,2021-12-21T02:37:25.3Z,4,REGULAR,2pt,Jump Shot,[],203954,87.07293035479631,25.0,1610612755,84,82,2021-12-21T02:37:32Z,5030000,-125.0,69.0,1,right,MISS J. Embiid 14' driving floating bank Shot,[203954],1610612755.0,PHI,driving floating bank,,,Embiid,J. Embiid,,,,,14.28,Missed,,,,,,,,,,,,,,,,,,,
510,PT07M37.00S,2021-12-21T02:37:28.3Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612738,84,82,2021-12-21T02:37:32Z,5040000,,,0,,A. Nesmith REBOUND (Off:0 Def:3),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,509.0,3.0,3.0,0.0,,,,,,
511,PT07M34.00S,2021-12-21T02:37:54.4Z,4,REGULAR,turnover,bad pass,[],1630174,,,1610612738,84,82,2021-12-21T02:39:32Z,5050000,,,0,,A. Nesmith bad pass TURNOVER (2 TO),"[1630174, 1629680]",1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,2.0,,,,Thybulle,1629680.0
512,PT07M34.00S,2021-12-21T02:37:54.4Z,4,REGULAR,steal,,[],1629680,,,1610612755,84,82,2021-12-21T02:37:56Z,5060000,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M23.00S,2021-12-21T02:38:09.4Z,4,REGULAR,jumpball,recovered,[],202683,,,1610612755,84,82,2021-12-21T02:40:04Z,5070000,,,0,,Jump Ball J. Tatum vs. M. Thybulle: Tip to E. Freedom,"[202683, 1628369, 1629680]",1610612738.0,BOS,heldball,E. Freedom,202683.0,Freedom,E. Freedom,Tatum,1628369.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,,,,
516,PT07M23.00S,2021-12-21T02:38:09.4Z,4,REGULAR,turnover,lost ball,[],1629680,,,1610612755,84,82,2021-12-21T02:38:09Z,5100000,,,0,,M. Thybulle lost ball TURNOVER (2 TO),"[1629680, 202683]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,2.0,,,,Freedom,202683.0
517,PT07M23.00S,2021-12-21T02:38:09.4Z,4,REGULAR,steal,,[],202683,,,1610612738,84,82,2021-12-21T02:38:09Z,5110000,,,0,,E. Freedom STEAL (1 STL),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M16.00S,2021-12-21T02:38:15.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,20.318659658344284,75.0,1610612738,86,82,2021-12-21T02:39:00Z,5120000,-125.0,138.0,1,left,P. Pritchard 18' Jump Shot (9 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,18.66,Made,9.0,,,,,,,,,,,,,,,,,,
519,PT07M04.00S,2021-12-21T02:38:26.9Z,4,REGULAR,2pt,Jump Shot,[],203552,76.2976346911958,62.99019607843137,1610612755,86,84,2021-12-21T02:39:51Z,5130000,65.0,170.0,1,right,S. Curry 18' pullup Jump Shot (26 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,18.23,Made,26.0,,,,,,,,,,,,,,,,,,
520,PT06M48.00S,2021-12-21T02:38:44.1Z,4,REGULAR,2pt,Jump Shot,[],1630202,25.312089356110377,49.01960784313725,1610612738,88,84,2021-12-21T02:40:31Z,5140000,5.0,185.0,1,left,P. Pritchard 18' pullup Jump Shot (11 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,18.55,Made,11.0,,,,,,,,,,,,,,,,,,
521,PT06M48.00S,2021-12-21T02:38:52.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,88,84,2021-12-21T02:38:52Z,5150000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M27.00S,2021-12-21T02:42:05.2Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,88,84,2021-12-21T02:42:10Z,5160000,,,0,,J. Embiid bad pass TURNOVER (4 TO),"[203954, 1630202]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,4.0,,,,Pritchard,1630202.0
523,PT06M27.00S,2021-12-21T02:42:05.2Z,4,REGULAR,steal,,[],1630202,,,1610612738,88,84,2021-12-21T02:42:06Z,5170000,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M10.00S,2021-12-21T02:42:21.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202683,7.966491458607096,45.09803921568628,1610612738,90,84,2021-12-21T02:42:34Z,5180000,25.0,22.0,1,left,E. Freedom Layup (12 PTS),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,3.32,Made,12.0,,,,,,,,,,,,,,,,,,
525,PT05M52.00S,2021-12-21T02:42:42.4Z,4,REGULAR,foul,personal,['2freethrow'],202683,,,1610612755,90,84,2021-12-21T02:43:02Z,5190000,,,0,,E. Freedom shooting personal FOUL (3 PF) (Embiid 2 FT),"[202683, 203954]",1610612738.0,BOS,shooting,,,Freedom,E. Freedom,,,,,,,,,,,201245.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,
527,PT05M52.00S,2021-12-21T02:43:22.0Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,90,85,2021-12-21T02:43:22Z,5210000,,,0,,J. Embiid Free Throw 1 of 2 (25 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
528,PT05M52.00S,2021-12-21T02:43:22.7Z,4,REGULAR,substitution,out,[],1630174,,,1610612755,90,85,2021-12-21T02:43:28Z,5220000,,,0,,SUB out: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT05M52.00S,2021-12-21T02:43:22.7Z,4,REGULAR,substitution,in,[],1627759,,,1610612755,90,85,2021-12-21T02:43:28Z,5230000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M52.00S,2021-12-21T02:43:45.0Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,90,86,2021-12-21T02:43:45Z,5240000,,,0,,J. Embiid Free Throw 2 of 2 (26 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
531,PT05M36.00S,2021-12-21T02:44:04.0Z,4,REGULAR,3pt,Jump Shot,[],1629641,4.155716162943495,98.0392156862745,1610612738,90,86,2021-12-21T02:44:09Z,5250000,-240.0,-13.0,1,left,MISS R. Langford 24' 3PT,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,24.06,Missed,,,,,,,,,,,,,,,,,,,
532,PT05M33.00S,2021-12-21T02:44:07.0Z,4,REGULAR,rebound,offensive,[],202683,,,1610612738,90,86,2021-12-21T02:44:09Z,5260000,,,0,,E. Freedom REBOUND (Off:5 Def:5),[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,531.0,10.0,5.0,5.0,,,,,,
533,PT05M30.00S,2021-12-21T02:44:09.6Z,4,REGULAR,turnover,lost ball,[],202683,,,1610612738,90,86,2021-12-21T02:44:17Z,5270000,,,0,,E. Freedom lost ball TURNOVER (2 TO),"[202683, 201980]",1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,2.0,,,,Green,201980.0
534,PT05M30.00S,2021-12-21T02:44:09.6Z,4,REGULAR,steal,,[],201980,,,1610612755,90,86,2021-12-21T02:44:11Z,5280000,,,0,,D. Green STEAL (2 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT05M22.00S,2021-12-21T02:44:17.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,92.06636005256242,52.94117647058824,1610612755,90,88,2021-12-21T02:44:31Z,5290000,15.0,22.0,1,right,J. Embiid driving Layup (28 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.65,Made,28.0,,,,,,,,,,,,,,,,,,
537,PT05M10.00S,2021-12-21T02:44:29.5Z,4,REGULAR,3pt,Jump Shot,[],1630202,29.517082785808146,25.98039215686275,1610612738,93,88,2021-12-21T02:44:35Z,5310000,120.0,225.0,1,left,P. Pritchard 25' 3PT  (14 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,25.5,Made,14.0,,,,,,,,,,,,,,,,,,
538,PT04M55.00S,2021-12-21T02:44:44.6Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,93,88,2021-12-21T02:44:51Z,5320000,,,0,,J. Embiid lost ball TURNOVER (5 TO),"[203954, 1628369]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,5.0,,,,Tatum,1628369.0
