actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
545,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,in,[],1630174,,,1610612762,112,83,2022-03-24T01:34:45Z,5360000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,in,[],1630573,,,1610612762,112,83,2022-03-24T01:34:45Z,5370000,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,in,[],1629638,,,1610612762,112,83,2022-03-24T01:34:45Z,5380000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,in,[],1630215,,,1610612762,112,83,2022-03-24T01:34:45Z,5390000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M47.00S,2022-03-24T01:34:29.2Z,4,REGULAR,substitution,in,[],1627823,,,1610612762,112,83,2022-03-24T01:34:45Z,5400000,,,0,,SUB in: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M29.00S,2022-03-24T01:35:20.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,7.178055190538765,48.28431372549019,1610612762,112,85,2022-03-24T01:35:28Z,5410000,9.0,15.0,1,left,H. Whiteside DUNK (4 PTS) (E. Paschall 2 AST),"[202355, 1629672]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.73,Made,4.0,E. Paschall,1629672.0,2.0,,,,,,,,,,,,,,,
552,PT04M11.00S,2022-03-24T01:35:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,91.80354796320631,52.94117647058824,1610612738,114,85,2022-03-24T01:35:43Z,5430000,15.0,25.0,1,right,G. Williams cutting Layup (4 PTS) (D. Theis 1 AST),"[1629684, 1628464]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,2.86,Made,4.0,D. Theis,1628464.0,1.0,,,,,,,,,,,,,,,
554,PT04M02.00S,2022-03-24T01:35:46.8Z,4,REGULAR,3pt,Jump Shot,[],1630215,20.581471747700395,91.91176470588235,1610612762,114,85,2022-03-24T01:36:37Z,5450000,-210.0,141.0,1,left,MISS J. Butler 25' step back 3PT,[1630215],1610612762.0,UTA,step back,,,Butler,J. Butler,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
555,PT04M01.00S,2022-03-24T01:35:47.8Z,4,REGULAR,rebound,offensive,[],202355,,,1610612762,114,85,2022-03-24T01:36:02Z,5460000,,,0,,H. Whiteside REBOUND (Off:3 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,554.0,5.0,2.0,3.0,,,,,,,,
556,PT04M00.00S,2022-03-24T01:35:53.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612762,114,85,2022-03-24T01:35:58Z,5470000,,,0,,G. Williams personal FOUL (4 PF) (Whiteside 2 FT),"[1629684, 202355]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,1363.0,4.0,0.0,Whiteside,202355.0,,,
558,PT04M00.00S,2022-03-24T01:36:15.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,114,85,2022-03-24T01:36:15Z,5490000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,,
559,PT04M00.00S,2022-03-24T01:36:15.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,114,85,2022-03-24T01:36:15Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,
560,PT04M00.00S,2022-03-24T01:36:27.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,114,86,2022-03-24T01:36:27Z,5510000,,,0,,H. Whiteside Free Throw 2 of 2 (5 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
562,PT03M36.00S,2022-03-24T01:37:04.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,114,86,2022-03-24T01:37:10Z,5530000,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,
563,PT03M28.00S,2022-03-24T01:37:19.4Z,4,REGULAR,turnover,lost ball,[],1629638,,,1610612762,114,86,2022-03-24T01:37:25Z,5540000,,,0,,N. Alexander-Walker lost ball TURNOVER (1 TO),"[1629638, 1630202]",1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,1.0,Pritchard,1630202.0,,,,,,,,,,,,
564,PT03M28.00S,2022-03-24T01:37:19.4Z,4,REGULAR,steal,,[],1630202,,,1610612738,114,86,2022-03-24T01:37:21Z,5550000,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT03M24.00S,2022-03-24T01:37:22.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630202,90.62089356110381,45.09803921568628,1610612738,114,86,2022-03-24T01:37:30Z,5560000,-25.0,36.0,1,right,MISS P. Pritchard running Layup - blocked,"[1630202, 202355]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,4.33,Missed,,,,,,,,,,,,,,,,,,Whiteside,202355.0
566,PT03M24.00S,2022-03-24T01:37:22.9Z,4,REGULAR,block,,[],202355,,,1610612738,114,86,2022-03-24T01:37:24Z,5570000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M23.00S,2022-03-24T01:37:23.9Z,4,REGULAR,rebound,offensive,[],1630573,,,1610612738,114,86,2022-03-24T01:37:30Z,5580000,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,565.0,1.0,0.0,1.0,,,,,,,,
568,PT03M23.00S,2022-03-24T01:37:34.7Z,4,REGULAR,foul,personal,[],1629638,,,1610612738,114,86,2022-03-24T01:37:52Z,5590000,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1630573]",1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Hauser,1630573.0,,,
570,PT03M23.00S,2022-03-24T01:37:50.1Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,114,86,2022-03-24T01:37:58Z,5610000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M23.00S,2022-03-24T01:37:50.1Z,4,REGULAR,substitution,out,[],1628464,,,1610612738,114,86,2022-03-24T01:37:58Z,5620000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M23.00S,2022-03-24T01:37:50.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,114,86,2022-03-24T01:37:58Z,5630000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M23.00S,2022-03-24T01:37:50.1Z,4,REGULAR,substitution,in,[],203917,,,1610612738,114,86,2022-03-24T01:37:58Z,5640000,,,0,,SUB in: N. Stauskas,[203917],1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M23.00S,2022-03-24T01:37:50.1Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,114,86,2022-03-24T01:37:58Z,5650000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M23.00S,2022-03-24T01:37:50.1Z,4,REGULAR,substitution,in,[],1630271,,,1610612738,114,86,2022-03-24T01:37:58Z,5660000,,,0,,SUB in: B. Thomas,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M11.00S,2022-03-24T01:38:10.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203917,73.66951379763469,17.15686274509804,1610612738,117,86,2022-03-24T01:38:17Z,5670000,-164.0,195.0,1,right,N. Stauskas 25' 3PT  (3 PTS) (L. Kornet 1 AST),"[203917, 1628436]",1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,25.49,Made,3.0,L. Kornet,1628436.0,1.0,,,,,,,,,,,,,,,
578,PT02M48.00S,2022-03-24T01:38:31.9Z,4,REGULAR,3pt,Jump Shot,[],1629638,6.783837056504599,93.87254901960785,1610612762,117,89,2022-03-24T01:38:36Z,5690000,-219.0,11.0,1,left,N. Alexander-Walker 3PT step back (3 PTS),[1629638],1610612762.0,UTA,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,21.97,Made,3.0,,,,,,,,,,,,,,,,,,
579,PT02M42.00S,2022-03-24T01:38:39.9Z,4,REGULAR,foul,personal,[],1630215,,,1610612738,117,89,2022-03-24T01:38:49Z,5700000,,,0,,J. Butler take personal FOUL (1 PF),"[1630215, 1630271]",1610612762.0,UTA,take,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Thomas,1630271.0,,,
581,PT02M42.00S,2022-03-24T01:38:49.4Z,4,REGULAR,substitution,out,[],202355,,,1610612738,117,89,2022-03-24T01:38:51Z,5720000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M42.00S,2022-03-24T01:38:49.4Z,4,REGULAR,substitution,in,[],1630270,,,1610612738,117,89,2022-03-24T01:38:51Z,5730000,,,0,,SUB in: X. Sneed,[1630270],1610612762.0,UTA,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT02M33.00S,2022-03-24T01:39:04.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630271,92.72339027595268,53.18627450980392,1610612738,119,89,2022-03-24T01:39:08Z,5740000,16.0,16.0,1,right,B. Thomas driving Layup (2 PTS) (N. Stauskas 1 AST),"[1630271, 203917]",1610612738.0,BOS,driving,,,Thomas,B. Thomas,,,,,2.25,Made,2.0,N. Stauskas,203917.0,1.0,,,,,,,,,,,,,,,
585,PT02M19.00S,2022-03-24T01:39:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,13.091327201051248,36.51960784313725,1610612762,119,91,2022-03-24T01:39:22Z,5760000,67.0,71.0,1,left,J. Butler 9' driving floating bank Jump Shot (2 PTS),[1630215],1610612762.0,UTA,driving floating bank,,,Butler,J. Butler,,,,,9.76,Made,2.0,,,,,,,,,,,,,,,,,,
586,PT02M06.00S,2022-03-24T01:39:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,92.32917214191852,51.71568627450981,1610612738,121,91,2022-03-24T01:39:35Z,5770000,9.0,20.0,1,right,A. Nesmith cutting finger roll Layup (2 PTS) (B. Thomas 1 AST),"[1630174, 1630271]",1610612738.0,BOS,cutting finger roll,,,Nesmith,A. Nesmith,,,,,2.14,Made,2.0,B. Thomas,1630271.0,1.0,,,,,,,,,,,,,,,
588,PT01M52.00S,2022-03-24T01:39:44.5Z,4,REGULAR,3pt,Jump Shot,[],1630270,9.149145860709593,3.431372549019608,1610612762,121,91,2022-03-24T01:39:50Z,5790000,233.0,34.0,1,left,MISS X. Sneed 3PT,[1630270],1610612762.0,UTA,,,,Sneed,X. Sneed,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,,
589,PT01M50.00S,2022-03-24T01:39:46.5Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,121,91,2022-03-24T01:39:50Z,5800000,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,588.0,2.0,1.0,1.0,,,,,,,,
590,PT01M42.00S,2022-03-24T01:39:54.2Z,4,REGULAR,3pt,Jump Shot,[],203917,89.83245729303549,1.2254901960784315,1610612738,121,91,2022-03-24T01:40:01Z,5810000,-244.0,43.0,1,right,MISS N. Stauskas 24' 3PT,[203917],1610612738.0,BOS,,,,Stauskas,N. Stauskas,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
591,PT01M41.00S,2022-03-24T01:39:55.2Z,4,REGULAR,rebound,defensive,[],1630215,,,1610612762,121,91,2022-03-24T01:40:01Z,5820000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,590.0,1.0,1.0,0.0,,,,,,,,
592,PT01M31.00S,2022-03-24T01:40:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630215,25.837713534822605,12.254901960784313,1610612762,121,91,2022-03-24T01:40:42Z,5830000,189.0,190.0,1,left,MISS J. Butler 26' step back 3PT,[1630215],1610612762.0,UTA,step back,,,Butler,J. Butler,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
593,PT01M29.00S,2022-03-24T01:40:07.5Z,4,REGULAR,rebound,defensive,[],1630271,,,1610612738,121,91,2022-03-24T01:40:11Z,5840000,,,0,,B. Thomas REBOUND (Off:0 Def:1),[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,,,,,,592.0,1.0,1.0,0.0,,,,,,,,
594,PT01M24.00S,2022-03-24T01:40:13.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630271,68.67608409986859,26.225490196078432,1610612738,121,91,2022-03-24T01:40:24Z,5850000,-119.0,242.0,1,right,MISS B. Thomas 26' running pullup 3PT,[1630271],1610612738.0,BOS,running pullup,,,Thomas,B. Thomas,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
595,PT01M20.00S,2022-03-24T01:40:19.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,121,91,2022-03-24T01:40:19Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,594.0,,,,,,,,,,,
596,PT01M20.00S,2022-03-24T01:40:20.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,121,91,2022-03-24T01:40:20Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT01M12.00S,2022-03-24T01:40:45.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628436,90.09526938239159,51.9607843137255,1610612738,123,91,2022-03-24T01:40:50Z,5880000,10.0,41.0,1,right,L. Kornet turnaround Hook (2 PTS) (B. Thomas 2 AST),"[1628436, 1630271]",1610612738.0,BOS,turnaround,,,Kornet,L. Kornet,,,,,4.18,Made,2.0,B. Thomas,1630271.0,2.0,,,,,,,,,,,,,,,
599,PT01M01.00S,2022-03-24T01:40:57.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629672,7.046649145860711,50.0,1610612762,123,93,2022-03-24T01:41:02Z,5900000,0.0,14.0,1,left,E. Paschall driving DUNK (7 PTS) (N. Alexander-Walker 1 AST),"[1629672, 1629638]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,1.37,Made,7.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,,
601,PT00M52.60S,2022-03-24T01:41:12.1Z,4,REGULAR,3pt,Jump Shot,[],1630573,74.06373193166885,86.76470588235294,1610612738,123,93,2022-03-24T01:41:22Z,5920000,184.0,191.0,1,right,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
602,PT00M50.90S,2022-03-24T01:41:13.8Z,4,REGULAR,rebound,defensive,[],1630270,,,1610612762,123,93,2022-03-24T01:41:22Z,5930000,,,0,,X. Sneed REBOUND (Off:0 Def:1),[1630270],1610612762.0,UTA,,,,Sneed,X. Sneed,,,,,,,,,,,,,,601.0,1.0,1.0,0.0,,,,,,,,
603,PT00M38.90S,2022-03-24T01:41:25.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612762,123,93,2022-03-24T01:41:41Z,5940000,,,0,,S. Hauser personal FOUL (1 PF) (Paschall 2 FT),"[1630573, 1629672]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Paschall,1629672.0,,,
605,PT00M38.90S,2022-03-24T01:41:49.4Z,4,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,123,94,2022-03-24T01:41:49Z,5960000,,,0,,E. Paschall Free Throw 1 of 2 (8 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
606,PT00M38.90S,2022-03-24T01:42:01.7Z,4,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,123,95,2022-03-24T01:42:01Z,5970000,,,0,,E. Paschall Free Throw 2 of 2 (9 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
607,PT00M16.70S,2022-03-24T01:42:26.5Z,4,REGULAR,3pt,Jump Shot,[],1630573,72.22404730617609,15.441176470588236,1610612738,123,95,2022-03-24T01:42:34Z,5980000,-173.0,209.0,1,right,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,27.09,Missed,,,,,,,,,,,,,,,,,,,
608,PT00M14.10S,2022-03-24T01:42:29.1Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,123,95,2022-03-24T01:42:34Z,5990000,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,607.0,1.0,0.0,1.0,,,,,,,,
609,PT00M14.10S,2022-03-24T01:42:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,94.40999984741211,50.0,1610612738,125,95,2022-03-24T01:42:32Z,6000000,0.0,0.0,1,right,L. Kornet tip Layup (4 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
610,PT00M07.30S,2022-03-24T01:42:41.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629672,6.652431011826544,49.26470588235294,1610612762,125,97,2022-03-24T01:42:46Z,6010000,4.0,10.0,1,left,E. Paschall driving DUNK (11 PTS) (J. Butler 1 AST),"[1629672, 1630215]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,1.07,Made,11.0,J. Butler,1630215.0,1.0,,,,,,,,,,,,,,,
612,PT00M00.00S,2022-03-24T01:42:53.2Z,4,REGULAR,period,end,[],0,,,1610612738,125,97,2022-03-24T01:42:53Z,6030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M00.00S,2022-03-24T01:44:14.6Z,4,REGULAR,game,end,[],0,,,0,125,97,2022-03-24T01:44:14Z,6040000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
