actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
269,PT05M50.00S,2022-03-27T22:54:00.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612750,53,37,2022-03-27T22:54:24Z,2680000,,,0,,G. Williams personal FOUL (2 PF) (Towns 2 FT),"[1629684, 1626157]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,202049.0,,2.0,0.0,Towns,1626157.0,,,
271,PT05M50.00S,2022-03-27T22:54:36.7Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,53,37,2022-03-27T22:54:36Z,2700000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,,
272,PT05M50.00S,2022-03-27T22:54:36.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,53,37,2022-03-27T22:54:36Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,271.0,,,,,,,,,,,,,,,,,,
273,PT05M50.00S,2022-03-27T22:54:58.5Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,53,38,2022-03-27T22:54:58Z,2720000,,,0,,K. Towns Free Throw 2 of 2 (13 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
274,PT05M38.00S,2022-03-27T22:55:13.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612738,53,38,2022-03-27T22:55:20Z,2730000,,,0,,P. Beverley personal FOUL (2 PF) (Brown 2 FT),"[201976, 1627759]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,202049.0,,2.0,0.0,Brown,1627759.0,,,
276,PT05M38.00S,2022-03-27T22:55:41.0Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,54,38,2022-03-27T22:55:41Z,2750000,,,0,,J. Brown Free Throw 1 of 2 (10 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
277,PT05M38.00S,2022-03-27T22:55:55.1Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,55,38,2022-03-27T22:55:55Z,2760000,,,0,,J. Brown Free Throw 2 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
278,PT05M26.00S,2022-03-27T22:56:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.915243101182654,50.245098039215684,1610612750,55,38,2022-03-27T22:56:18Z,2770000,-1.0,13.0,1,left,MISS K. Towns driving reverse Layup,[1626157],1610612750.0,MIN,driving reverse,,,Towns,K. Towns,,,,,1.26,Missed,,,,,,,,,,,,,,,,,,,
279,PT05M24.00S,2022-03-27T22:56:11.6Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612750,55,38,2022-03-27T22:56:18Z,2780000,,,0,,J. Vanderbilt REBOUND (Off:2 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,278.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
280,PT05M22.00S,2022-03-27T22:56:15.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612750,55,38,2022-03-27T22:56:26Z,2790000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Vanderbilt 2 FT),"[1629057, 1629020]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,202049.0,,2.0,0.0,Vanderbilt,1629020.0,,,
282,PT05M22.00S,2022-03-27T22:56:41.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629020,,,1610612750,55,38,2022-03-27T22:56:41Z,2810000,,,0,,MISS J. Vanderbilt Free Throw 1 of 2,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Missed,,,,,,,,,,,,,,,,,,,
283,PT05M22.00S,2022-03-27T22:56:41.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,55,38,2022-03-27T22:56:41Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,,
284,PT05M22.00S,2022-03-27T22:56:41.9Z,2,REGULAR,substitution,out,[],1630202,,,1610612750,55,38,2022-03-27T22:56:46Z,2830000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M22.00S,2022-03-27T22:56:41.9Z,2,REGULAR,substitution,in,[],203935,,,1610612750,55,38,2022-03-27T22:56:46Z,2840000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M22.00S,2022-03-27T22:57:01.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629020,,,1610612750,55,39,2022-03-27T22:57:01Z,2850000,,,0,,J. Vanderbilt Free Throw 2 of 2 (7 PTS),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
287,PT05M04.00S,2022-03-27T22:57:25.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612738,55,39,2022-03-27T22:57:40Z,2860000,,,0,,K. Towns personal FOUL (3 PF) (Williams 2 FT),"[1626157, 1629684]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,1627964.0,,3.0,0.0,Williams,1629684.0,,,
289,PT05M04.00S,2022-03-27T22:57:54.4Z,2,REGULAR,freethrow,1 of 2,[],1629684,,,1610612738,56,39,2022-03-27T22:57:54Z,2880000,,,0,,G. Williams Free Throw 1 of 2 (1 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
290,PT05M04.00S,2022-03-27T22:58:12.7Z,2,REGULAR,freethrow,2 of 2,[],1629684,,,1610612738,57,39,2022-03-27T22:58:12Z,2890000,,,0,,G. Williams Free Throw 2 of 2 (2 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
291,PT04M41.00S,2022-03-27T22:58:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,7.966491458607096,62.99019607843137,1610612750,57,41,2022-03-27T22:58:45Z,2900000,-65.0,22.0,1,left,P. Beverley 6' driving floating bank Jump Shot (2 PTS) (K. Towns 3 AST),"[201976, 1626157]",1610612750.0,MIN,driving floating bank,,,Beverley,P. Beverley,,,,,6.88,Made,,,,,2.0,K. Towns,1626157.0,3.0,,,,,,,,,,,
293,PT04M32.00S,2022-03-27T22:58:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,90.48948751642575,49.754901960784316,1610612738,57,41,2022-03-27T22:59:36Z,2920000,-1.0,37.0,1,right,MISS R. Williams III driving Layup - blocked,"[1629057, 1629669]",1610612738.0,BOS,driving,,,Williams III,R. Williams III,,,,,3.69,Missed,,,,,,,,,Nowell,1629669.0,,,,,,,,,
294,PT04M32.00S,2022-03-27T22:58:48.2Z,2,REGULAR,block,,[],1629669,,,1610612738,57,41,2022-03-27T23:00:19Z,2930000,,,0,,J. Nowell BLOCK (1 BLK),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M25.00S,2022-03-27T22:58:55.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,57,41,2022-03-27T22:59:36Z,2940000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,293.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
296,PT04M18.00S,2022-03-27T22:58:59.6Z,2,REGULAR,3pt,Jump Shot,[],1629669,11.777266754270697,3.6764705882352944,1610612750,57,44,2022-03-27T22:59:39Z,2950000,232.0,58.0,1,left,J. Nowell 3PT  (8 PTS) (A. Edwards 2 AST),"[1629669, 1630162]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,23.88,Made,,,,,8.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,
298,PT03M59.00S,2022-03-27T22:59:20.3Z,2,REGULAR,3pt,Jump Shot,[],1629684,90.88370565045992,94.85294117647058,1610612738,57,44,2022-03-27T22:59:44Z,2970000,224.0,33.0,1,right,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,,
299,PT03M57.00S,2022-03-27T22:59:22.3Z,2,REGULAR,rebound,defensive,[],201976,,,1610612750,57,44,2022-03-27T22:59:44Z,2980000,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,298.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
300,PT03M48.00S,2022-03-27T22:59:29.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,12.040078843626807,40.931372549019606,1610612750,57,44,2022-03-27T22:59:57Z,2990000,45.0,61.0,1,left,MISS P. Beverley 7' driving floating Shot,[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,,
301,PT03M46.00S,2022-03-27T22:59:31.9Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,57,44,2022-03-27T23:01:55Z,3000000,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,300.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
302,PT03M36.00S,2022-03-27T22:59:41.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,93.51182654402102,3.431372549019608,1610612738,57,44,2022-03-27T23:00:00Z,3010000,-233.0,8.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
303,PT03M33.00S,2022-03-27T22:59:44.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,57,44,2022-03-27T23:00:00Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,302.0,,,,,,,,,,,,,,,,,,
304,PT03M33.00S,2022-03-27T22:59:48.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,57,44,2022-03-27T22:59:48Z,3030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M33.00S,2022-03-27T22:59:55.3Z,2,REGULAR,substitution,out,[],1628401,,,1610612738,57,44,2022-03-27T22:59:58Z,3040000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M33.00S,2022-03-27T22:59:55.3Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,57,44,2022-03-27T22:59:58Z,3050000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M33.00S,2022-03-27T23:00:01.2Z,2,REGULAR,substitution,out,[],1629020,,,1610612738,57,44,2022-03-27T23:00:06Z,3060000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M33.00S,2022-03-27T23:00:01.2Z,2,REGULAR,substitution,in,[],1627752,,,1610612738,57,44,2022-03-27T23:00:06Z,3070000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M28.00S,2022-03-27T23:00:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,91.80354796320631,48.28431372549019,1610612738,59,44,2022-03-27T23:03:01Z,3080000,-9.0,25.0,1,right,J. Tatum driving Layup (10 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.6,Made,,,,,10.0,M. Smart,203935.0,5.0,,,,,,,,,,,
311,PT03M12.00S,2022-03-27T23:00:37.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,10.249671484888305,42.74280024509804,1610612750,59,44,2022-03-27T23:00:47Z,3100000,36.0,44.0,1,left,MISS T. Prince driving Layup,[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,5.69,Missed,,,,,,,,,,,,,,,,,,,
312,PT03M10.00S,2022-03-27T23:00:39.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,59,44,2022-03-27T23:00:43Z,3110000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
313,PT02M59.00S,2022-03-27T23:00:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.80354796320631,51.9607843137255,1610612738,61,44,2022-03-27T23:03:36Z,3120000,10.0,25.0,1,right,J. Tatum driving Layup (12 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.64,Made,,,,,12.0,,,,,,,,,,,,,,
314,PT02M46.00S,2022-03-27T23:01:03.8Z,2,REGULAR,3pt,Jump Shot,[],1629669,8.229303547963205,3.431372549019608,1610612750,61,44,2022-03-27T23:01:09Z,3130000,233.0,25.0,1,left,MISS J. Nowell 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
315,PT02M43.00S,2022-03-27T23:01:06.8Z,2,REGULAR,rebound,defensive,[],203935,,,1610612738,61,44,2022-03-27T23:01:09Z,3140000,,,0,,M. Smart REBOUND (Off:0 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,314.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
316,PT02M34.00S,2022-03-27T23:01:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.01511169513797,49.01960784313725,1610612738,63,44,2022-03-27T23:04:10Z,3150000,-5.0,32.0,1,right,J. Brown cutting Layup (13 PTS) (M. Smart 6 AST),"[1627759, 203935]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,3.24,Made,,,,,13.0,M. Smart,203935.0,6.0,,,,,,,,,,,
318,PT02M13.00S,2022-03-27T23:01:37.3Z,2,REGULAR,3pt,Jump Shot,[],1629669,15.982260183968464,2.941176470588235,1610612750,63,47,2022-03-27T23:01:41Z,3170000,235.0,98.0,1,left,J. Nowell 25' 3PT  (11 PTS) (A. Edwards 3 AST),"[1629669, 1630162]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,25.48,Made,,,,,11.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,
320,PT01M54.00S,2022-03-27T23:01:55.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,91.93495400788436,48.529411764705884,1610612738,63,47,2022-03-27T23:05:29Z,3190000,-7.0,23.0,1,right,MISS G. Williams cutting DUNK,[1629684],1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,2.44,Missed,,,,,,,,,,,,,,,,,,,
321,PT01M52.00S,2022-03-27T23:01:57.9Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,63,47,2022-03-27T23:02:19Z,3200000,,,0,,R. Williams III REBOUND (Off:3 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,320.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
322,PT01M51.00S,2022-03-27T23:01:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,91.67214191852825,49.01960784313725,1610612738,65,47,2022-03-27T23:02:14Z,3210000,-5.0,26.0,1,right,R. Williams III putback Layup (7 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,2.63,Made,,,,,7.0,,,,,,,,,,,,,,
323,PT01M34.00S,2022-03-27T23:02:15.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,30.56833114323259,62.00980392156863,1610612750,65,47,2022-03-27T23:02:22Z,3220000,-60.0,235.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,24.23,Missed,,,,,,,,,,,,,,,,,,,
324,PT01M32.00S,2022-03-27T23:02:17.6Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,65,47,2022-03-27T23:02:22Z,3230000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,323.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
325,PT01M20.00S,2022-03-27T23:02:30.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,77.7431011826544,7.107843137254902,1610612738,65,47,2022-03-27T23:06:03Z,3240000,-214.0,157.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.56,Missed,,,,,,,,,,,,,,,,,,,
326,PT01M17.00S,2022-03-27T23:02:33.6Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,65,47,2022-03-27T23:02:38Z,3250000,,,0,,R. Williams III REBOUND (Off:4 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,325.0,7.0,3.0,4.0,,,,,,,,,,,,,,,
327,PT01M11.00S,2022-03-27T23:02:41.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612738,65,47,2022-03-27T23:05:41Z,3260000,,,0,,T. Prince personal FOUL (1 PF) (Brown 2 FT),"[1627752, 1627759]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,202049.0,,1.0,0.0,Brown,1627759.0,,,
329,PT01M11.00S,2022-03-27T23:02:54.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,65,47,2022-03-27T23:02:54Z,3280000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M11.00S,2022-03-27T23:05:19.2Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,65,47,2022-03-27T23:05:40Z,3290000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M11.00S,2022-03-27T23:05:19.2Z,2,REGULAR,substitution,out,[],1629057,,,1610612738,65,47,2022-03-27T23:05:40Z,3300000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M11.00S,2022-03-27T23:05:19.2Z,2,REGULAR,substitution,out,[],1629669,,,1610612738,65,47,2022-03-27T23:05:40Z,3310000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT01M11.00S,2022-03-27T23:05:19.2Z,2,REGULAR,substitution,in,[],1628401,,,1610612738,65,47,2022-03-27T23:05:40Z,3320000,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M11.00S,2022-03-27T23:05:19.2Z,2,REGULAR,substitution,in,[],1628464,,,1610612738,65,47,2022-03-27T23:05:40Z,3330000,,,0,,SUB in: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M11.00S,2022-03-27T23:05:19.2Z,2,REGULAR,substitution,in,[],1626156,,,1610612738,65,47,2022-03-27T23:05:40Z,3340000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M11.00S,2022-03-27T23:05:55.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627759,,,1610612738,66,47,2022-03-27T23:05:55Z,3350000,,,0,,J. Brown Free Throw 1 of 2 (14 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
337,PT01M11.00S,2022-03-27T23:06:10.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627759,,,1610612738,67,47,2022-03-27T23:06:10Z,3360000,,,0,,J. Brown Free Throw 2 of 2 (15 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
338,PT00M58.90S,2022-03-27T23:06:30.9Z,2,REGULAR,3pt,Jump Shot,[],201976,24.655059132720105,82.59803921568627,1610612750,67,47,2022-03-27T23:06:38Z,3370000,-163.0,179.0,1,left,MISS P. Beverley 24' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,24.23,Missed,,,,,,,,,,,,,,,,,,,
339,PT00M56.10S,2022-03-27T23:06:33.7Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,67,47,2022-03-27T23:06:38Z,3380000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,338.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
340,PT00M43.40S,2022-03-27T23:06:46.0Z,2,REGULAR,2pt,Jump Shot,[],1627759,84.1819973718791,74.50980392156863,1610612738,69,47,2022-03-27T23:06:50Z,3390000,123.0,96.0,1,right,J. Brown 15' fadeaway Jump Shot (17 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,15.58,Made,,,,,17.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,
341,PT00M33.40S,2022-03-27T23:06:57.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.61957950065703,42.8921568627451,1610612750,69,47,2022-03-27T23:07:12Z,3400000,36.0,245.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
342,PT00M30.40S,2022-03-27T23:07:00.8Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,69,47,2022-03-27T23:07:12Z,3410000,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,341.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
343,PT00M14.50S,2022-03-27T23:07:16.6Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.85873850197109,23.52941176470588,1610612738,72,47,2022-03-27T23:07:47Z,3420000,-132.0,231.0,1,right,J. Tatum 26' 3PT step back (15 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.61,Made,,,,,15.0,,,,,,,,,,,,,,
345,PT00M01.00S,2022-03-27T23:07:41.1Z,2,REGULAR,2pt,Hook,[],201976,7.966491458607096,31.127450980392158,1610612750,72,49,2022-03-27T23:07:56Z,3430000,94.0,22.0,1,left,P. Beverley 9' driving Hook (4 PTS) (A. Edwards 4 AST),"[201976, 1630162]",1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,9.7,Made,,,,,4.0,A. Edwards,1630162.0,4.0,,,,,,,,,,,
347,PT00M00.00S,2022-03-27T23:07:45.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612738,72,49,2022-03-27T23:08:11Z,3450000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,End Period - Good Basket
348,PT00M00.00S,2022-03-27T23:07:50.6Z,2,REGULAR,period,end,[],0,,,1610612738,72,49,2022-03-27T23:07:50Z,3460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2022-03-27T23:22:29.4Z,3,REGULAR,substitution,out,['startperiod'],1628401,,,1610612738,72,49,2022-03-27T23:22:53Z,3470000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2022-03-27T23:22:29.4Z,3,REGULAR,substitution,out,['startperiod'],1628464,,,1610612738,72,49,2022-03-27T23:22:53Z,3480000,,,0,,SUB out: D. Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2022-03-27T23:22:29.4Z,3,REGULAR,substitution,out,['startperiod'],1627752,,,1610612738,72,49,2022-03-27T23:22:53Z,3490000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2022-03-27T23:22:29.4Z,3,REGULAR,substitution,in,['startperiod'],1629684,,,1610612738,72,49,2022-03-27T23:22:53Z,3500000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2022-03-27T23:22:29.4Z,3,REGULAR,substitution,in,['startperiod'],1629057,,,1610612738,72,49,2022-03-27T23:22:53Z,3510000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2022-03-27T23:22:29.4Z,3,REGULAR,substitution,in,['startperiod'],1629020,,,1610612738,72,49,2022-03-27T23:22:53Z,3520000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-03-27T23:23:10.4Z,3,REGULAR,period,start,[],0,,,1610612738,72,49,2022-03-27T23:23:10Z,3530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M47.00S,2022-03-27T23:23:22.4Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,72,49,2022-03-27T23:23:29Z,3540000,,,0,,M. Smart bad pass TURNOVER (3 TO),"[203935, 1630162]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,3.0,,,,,Edwards,1630162.0,
357,PT11M47.00S,2022-03-27T23:23:22.4Z,3,REGULAR,steal,,[],1630162,,,1610612750,72,49,2022-03-27T23:23:24Z,3550000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
