actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
552,PT06M51.00S,2022-01-22T02:36:41.8Z,4,REGULAR,3pt,Jump Shot,[],1629641,29.25427069645204,76.22549019607843,1610612738,100,89,2022-01-22T02:37:05Z,5490000,-131.0,222.0,1,left,MISS R. Langford 25' pullup 3PT,[1629641],1610612738.0,BOS,pullup,,,Langford,R. Langford,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
553,PT06M48.00S,2022-01-22T02:36:44.8Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,100,89,2022-01-22T02:36:49Z,5500000,,,0,,C. McCollum REBOUND (Off:0 Def:5),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,552.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
554,PT06M42.00S,2022-01-22T02:36:53.0Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612757,100,89,2022-01-22T02:56:56Z,5510000,,,0,,C. McCollum bad pass out-of-bounds TURNOVER (2 TO),[203468],1610612757.0,POR,bad pass,,,McCollum,C. McCollum,,,,,,,,,,,1662.0,,,,,,2.0,,,,,,,,
556,PT06M38.00S,2022-01-22T02:36:59.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,100,89,2022-01-22T02:36:59Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M25.00S,2022-01-22T02:37:27.9Z,4,REGULAR,foul,offensive,[],1628369,,,1610612738,100,89,2022-01-22T02:37:43Z,5540000,,,0,,J. Tatum offensive FOUL (4 PF),"[1628369, 1629014]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1662.0,4.0,0.0,Simons,1629014.0,,,,,,,,,,
559,PT06M25.00S,2022-01-22T02:37:27.9Z,4,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,100,89,2022-01-22T02:37:27Z,5560000,,,0,,J. Tatum offensive foul TURNOVER (4 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,1662.0,,,,,,4.0,,,,,,,,
560,PT06M12.00S,2022-01-22T02:37:56.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,92.32917214191852,37.00980392156863,1610612757,100,89,2022-01-22T02:38:29Z,5570000,-65.0,20.0,1,right,MISS A. Simons 6' driving Layup - blocked,"[1629014, 201143]",1610612757.0,POR,driving,,,Simons,A. Simons,,,,,6.79,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
561,PT06M12.00S,2022-01-22T02:37:56.8Z,4,REGULAR,block,,[],201143,,,1610612757,100,89,2022-01-22T02:37:58Z,5580000,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M09.00S,2022-01-22T02:37:59.8Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,100,89,2022-01-22T02:38:29Z,5590000,,,0,,G. Williams REBOUND (Off:1 Def:7),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,560.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
563,PT06M05.00S,2022-01-22T02:38:34.6Z,4,REGULAR,jumpball,recovered,[],1630202,,,1610612738,100,89,2022-01-22T02:38:34Z,5600000,,,0,,Jump Ball G. Williams vs. R. Covington: Tip to P. Pritchard,"[1630202, 1629684, 203496]",1610612738.0,BOS,heldball,P. Pritchard,1630202.0,Pritchard,P. Pritchard,Williams,1629684.0,Covington,203496.0,,,,,,,,,,,,,,,,,,,,,
566,PT05M52.00S,2022-01-22T02:38:52.1Z,4,REGULAR,turnover,out-of-bounds,[],1629641,,,1610612738,100,89,2022-01-22T02:39:07Z,5630000,,,0,,R. Langford step out-of-bounds TURNOVER (1 TO),[1629641],1610612738.0,BOS,step,,,Langford,R. Langford,,,,,,,,,,,202035.0,,,,,,1.0,,,,,,,,
567,PT05M32.00S,2022-01-22T02:39:21.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,83.26215505913272,95.34313725490196,1610612757,100,92,2022-01-22T02:39:26Z,5640000,227.0,105.0,1,right,C. McCollum 24' 3PT  (22 PTS) (J. Nurkic 6 AST),"[203468, 203994]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,24.98,Made,,,,,,,,,,22.0,,J. Nurkic,203994.0,6.0,,,,,
569,PT05M12.00S,2022-01-22T02:39:40.5Z,4,REGULAR,3pt,Jump Shot,[],1629684,4.155716162943495,96.81372549019608,1610612738,100,92,2022-01-22T02:39:53Z,5660000,-234.0,-13.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
570,PT05M09.00S,2022-01-22T02:39:43.5Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,100,92,2022-01-22T02:39:53Z,5670000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,569.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
571,PT05M00.00S,2022-01-22T02:39:56.3Z,4,REGULAR,foul,personal,[],1629684,,,1610612757,100,92,2022-01-22T02:40:11Z,5680000,,,0,,G. Williams personal FOUL (2 PF),"[1629684, 203994]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,202035.0,2.0,0.0,Nurkic,203994.0,,,,,,,,,,
573,PT05M00.00S,2022-01-22T02:40:09.7Z,4,REGULAR,substitution,out,[],1630202,,,1610612757,100,92,2022-01-22T02:40:16Z,5700000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M00.00S,2022-01-22T02:40:09.7Z,4,REGULAR,substitution,in,[],1627759,,,1610612757,100,92,2022-01-22T02:40:16Z,5710000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M00.00S,2022-01-22T02:40:27.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,100,92,2022-01-22T02:40:27Z,5720000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M54.00S,2022-01-22T02:42:13.4Z,4,REGULAR,2pt,Jump Shot,[],203468,75.64060446780552,49.50980392156863,1610612757,100,94,2022-01-22T02:42:57Z,5730000,-2.0,176.0,1,right,C. McCollum 17' pullup Jump Shot (24 PTS),[203468],1610612757.0,POR,pullup,,,McCollum,C. McCollum,,,,,17.65,Made,,,,,,,,,,24.0,,,,,,,,,
578,PT04M37.00S,2022-01-22T02:42:33.0Z,4,REGULAR,foul,personal,[],203468,,,1610612738,100,94,2022-01-22T02:42:48Z,5750000,,,0,,C. McCollum personal FOUL (3 PF),"[203468, 1627759]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,1662.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,
580,PT04M29.00S,2022-01-22T02:42:57.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,100,94,2022-01-22T02:42:57Z,5770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M27.00S,2022-01-22T02:43:16.1Z,4,REGULAR,3pt,Jump Shot,[],1627759,29.38567674113009,9.068627450980392,1610612738,100,94,2022-01-22T02:43:21Z,5780000,205.0,224.0,1,left,MISS J. Brown 30' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,30.32,Missed,,,,,,,,,,,,,,,,,,,
582,PT04M24.00S,2022-01-22T02:43:19.1Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,100,94,2022-01-22T02:43:21Z,5790000,,,0,,J. Nurkic REBOUND (Off:4 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,581.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
583,PT04M10.00S,2022-01-22T02:43:39.1Z,4,REGULAR,foul,personal,[],1629641,,,1610612757,100,94,2022-01-22T02:43:45Z,5800000,,,0,,R. Langford personal FOUL (1 PF),"[1629641, 203994]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,202035.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,
585,PT04M10.00S,2022-01-22T02:43:45.1Z,4,REGULAR,substitution,out,[],201143,,,1610612757,100,94,2022-01-22T02:43:48Z,5820000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M10.00S,2022-01-22T02:43:45.1Z,4,REGULAR,substitution,in,[],1629057,,,1610612757,100,94,2022-01-22T02:43:48Z,5830000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT03M59.00S,2022-01-22T02:44:13.6Z,4,REGULAR,foul,offensive,[],203994,,,1610612757,100,94,2022-01-22T02:44:25Z,5840000,,,0,,J. Nurkic charge offensive FOUL (3 PF),"[203994, 1629684]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,,,,,,,202035.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,
589,PT03M59.00S,2022-01-22T02:44:13.6Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612757,100,94,2022-01-22T02:44:13Z,5860000,,,0,,J. Nurkic offensive foul TURNOVER (5 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,202035.0,,,,,,5.0,,,,,,,,
590,PT03M36.00S,2022-01-22T02:44:54.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,23.47240473061761,90.44117647058823,1610612738,100,94,2022-01-22T02:45:30Z,5870000,-202.0,168.0,1,left,MISS J. Brown 26' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
591,PT03M34.00S,2022-01-22T02:44:56.6Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,100,94,2022-01-22T02:45:01Z,5880000,,,0,,N. Little REBOUND (Off:0 Def:8),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,590.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
592,PT03M29.00S,2022-01-22T02:45:09.1Z,4,REGULAR,foul,personal,[],1629057,,,1610612757,100,94,2022-01-22T02:49:12Z,5890000,,,0,,R. Williams III personal FOUL (4 PF),"[1629057, 203994]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,1627962.0,4.0,1.0,Nurkic,203994.0,,,,,,,,,,
594,PT03M29.00S,2022-01-22T02:45:32.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,100,94,2022-01-22T02:48:55Z,5910000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M29.00S,2022-01-22T02:45:35.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612757,100,94,2022-01-22T02:49:28Z,5920000,,,0,,,[],1610612738.0,BOS,stands,,,,,,,,,,,,,,,1662.0,,,,,,,,,,,,,,On player R. Williams III
596,PT03M14.00S,2022-01-22T02:49:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,91.40932982917214,46.07843137254902,1610612757,100,96,2022-01-22T02:49:07Z,5930000,-20.0,28.0,1,right,A. Simons driving finger roll Layup (21 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,3.44,Made,,,,,,,,,,21.0,,,,,,,,,
597,PT02M48.00S,2022-01-22T02:49:28.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,19.004599211563733,38.970588235294116,1610612738,100,96,2022-01-22T02:50:50Z,5940000,55.0,126.0,1,left,MISS J. Brown 13' pullup Shot - blocked,"[1627759, 203496]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,13.76,Missed,,,,,,,,,,,,,,,,,Covington,203496.0,
598,PT02M48.00S,2022-01-22T02:49:28.4Z,4,REGULAR,block,,[],203496,,,1610612738,100,96,2022-01-22T02:49:31Z,5950000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M45.00S,2022-01-22T02:49:31.4Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,100,96,2022-01-22T02:49:36Z,5960000,,,0,,J. Nurkic REBOUND (Off:4 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,597.0,13.0,9.0,4.0,,,,,,,,,,,,,,,
600,PT02M40.00S,2022-01-22T02:49:36.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629642,68.01905387647832,72.30392156862744,1610612757,100,96,2022-01-22T02:49:45Z,5970000,112.0,248.0,1,right,MISS N. Little 27' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
601,PT02M37.00S,2022-01-22T02:49:39.8Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,100,96,2022-01-22T02:49:39Z,5980000,,,0,,J. Nurkic REBOUND (Off:5 Def:9),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,600.0,14.0,9.0,5.0,,,,,,,,,,,,,,,
602,PT02M29.00S,2022-01-22T02:49:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,92.9862023653088,45.588235294117645,1610612757,100,98,2022-01-22T02:49:58Z,5990000,-22.0,13.0,1,right,J. Nurkic reverse Layup (25 PTS) (C. McCollum 3 AST),"[203994, 203468]",1610612757.0,POR,reverse,,,Nurkic,J. Nurkic,,,,,2.58,Made,,,,,,,,,,25.0,,C. McCollum,203468.0,3.0,,,,,
604,PT02M06.00S,2022-01-22T02:50:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,10.33180026281209,43.872549019607845,1610612738,100,98,2022-01-22T02:50:17Z,6010000,31.0,45.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,5.41,Missed,,,,,,,,,,,,,,,,,,,
605,PT02M03.00S,2022-01-22T02:50:14.7Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,100,98,2022-01-22T02:50:14Z,6020000,,,0,,J. Nurkic REBOUND (Off:5 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,604.0,15.0,10.0,5.0,,,,,,,,,,,,,,,
606,PT02M01.00S,2022-01-22T02:50:19.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629014,94.03745072273325,58.57843137254902,1610612757,100,98,2022-01-22T02:50:37Z,6030000,43.0,4.0,1,right,MISS A. Simons running Layup - blocked,"[1629014, 1629641]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,4.3,Missed,,,,,,,,,,,,,,,,,Langford,1629641.0,
607,PT02M01.00S,2022-01-22T02:50:19.1Z,4,REGULAR,block,,[],1629641,,,1610612757,100,98,2022-01-22T02:59:11Z,6040000,,,0,,R. Langford BLOCK (2 BLK),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M59.00S,2022-01-22T02:50:21.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,100,98,2022-01-22T02:50:37Z,6050000,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,606.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
609,PT01M59.00S,2022-01-22T02:50:29.1Z,4,REGULAR,foul,personal,[],1629642,,,1610612738,100,98,2022-01-22T02:50:35Z,6060000,,,0,,N. Little personal FOUL (2 PF),"[1629642, 1627759]",1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,1662.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
611,PT01M45.00S,2022-01-22T02:50:53.8Z,4,REGULAR,3pt,Jump Shot,[],1629684,9.149145860709593,3.1862745098039214,1610612738,100,98,2022-01-22T02:50:59Z,6080000,234.0,34.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
612,PT01M42.00S,2022-01-22T02:50:56.8Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,100,98,2022-01-22T02:50:59Z,6090000,,,0,,R. Williams III REBOUND (Off:5 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,611.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
613,PT01M42.00S,2022-01-22T02:51:00.0Z,4,REGULAR,turnover,bad pass,[],1629057,,,1610612738,100,98,2022-01-22T02:51:08Z,6100000,,,0,,R. Williams III bad pass TURNOVER (3 TO),"[1629057, 1629014]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,3.0,,,,Simons,1629014.0,,,
614,PT01M42.00S,2022-01-22T02:51:00.0Z,4,REGULAR,steal,,[],1629014,,,1610612757,100,98,2022-01-22T02:51:08Z,6110000,,,0,,A. Simons STEAL (2 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M37.00S,2022-01-22T02:51:03.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629642,92.85479632063075,51.225490196078425,1610612757,100,100,2022-01-22T02:51:44Z,6120000,6.0,15.0,1,right,N. Little running DUNK (7 PTS) (A. Simons 4 AST),"[1629642, 1629014]",1610612757.0,POR,running,,,Little,N. Little,,,,,1.59,Made,,,,,,,,,,7.0,,A. Simons,1629014.0,4.0,,,,,
617,PT01M18.00S,2022-01-22T02:51:25.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,15.982260183968464,58.333333333333336,1610612738,100,100,2022-01-22T02:51:34Z,6140000,-42.0,98.0,1,left,MISS J. Tatum 10' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,10.62,Missed,,,,,,,,,,,,,,,,,,,
618,PT01M14.00S,2022-01-22T02:51:29.5Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,100,100,2022-01-22T02:51:34Z,6150000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,617.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
619,PT00M55.70S,2022-01-22T02:51:49.1Z,4,REGULAR,3pt,Jump Shot,[],1629014,69.33311432325887,76.47058823529412,1610612757,100,100,2022-01-22T02:51:54Z,6160000,132.0,236.0,1,right,MISS A. Simons 27' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,,
620,PT00M53.30S,2022-01-22T02:51:51.5Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,100,100,2022-01-22T02:51:54Z,6170000,,,0,,R. Williams III REBOUND (Off:5 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,619.0,9.0,4.0,5.0,,,,,,,,,,,,,,,
621,PT00M41.50S,2022-01-22T02:52:06.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612738,100,100,2022-01-22T02:52:18Z,6180000,,,0,,C. McCollum personal FOUL (4 PF) (Brown 2 FT),"[203468, 1627759]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,202035.0,4.0,0.0,Brown,1627759.0,,,,,,,,,,
623,PT00M41.50S,2022-01-22T02:52:38.9Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,101,100,2022-01-22T02:52:38Z,6200000,,,0,,J. Brown Free Throw 1 of 2 (21 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,21.0,,,,,,,,,
624,PT00M41.50S,2022-01-22T02:52:55.1Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,102,100,2022-01-22T02:52:55Z,6210000,,,0,,J. Brown Free Throw 2 of 2 (22 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,,,,,,,,,,22.0,,,,,,,,,
625,PT00M41.50S,2022-01-22T02:52:58.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,102,100,2022-01-22T02:52:58Z,6220000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M39.30S,2022-01-22T02:54:54.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,102,100,2022-01-22T02:54:54Z,6230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M32.10S,2022-01-22T02:55:21.1Z,4,REGULAR,3pt,Jump Shot,[],203496,90.75229960578186,1.9607843137254901,1610612757,102,103,2022-01-22T02:55:28Z,6240000,-240.0,34.0,1,right,R. Covington 24' 3PT  (3 PTS) (C. McCollum 4 AST),"[203496, 203468]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.27,Made,,,,,,,,,,3.0,,C. McCollum,203468.0,4.0,,,,,
629,PT00M28.00S,2022-01-22T02:55:34.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,102,103,2022-01-22T02:55:34Z,6260000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M28.00S,2022-01-22T02:56:39.0Z,4,REGULAR,substitution,out,[],1629641,,,1610612738,102,103,2022-01-22T02:56:55Z,6270000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M28.00S,2022-01-22T02:56:39.0Z,4,REGULAR,substitution,in,[],203471,,,1610612738,102,103,2022-01-22T02:56:55Z,6280000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M26.80S,2022-01-22T02:57:28.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203994,,,1610612738,102,103,2022-01-22T02:57:38Z,6290000,,,0,,J. Nurkic personal FOUL (4 PF) (Tatum 2 FT),"[203994, 1628369]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,1662.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,
634,PT00M26.80S,2022-01-22T02:57:54.8Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,103,103,2022-01-22T02:57:54Z,6310000,,,0,,J. Tatum Free Throw 1 of 2 (25 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,25.0,,,,,,,,,
635,PT00M26.80S,2022-01-22T02:57:59.2Z,4,REGULAR,substitution,out,[],203471,,,1610612738,103,103,2022-01-22T02:58:02Z,6320000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M26.80S,2022-01-22T02:57:59.2Z,4,REGULAR,substitution,in,[],1629641,,,1610612738,103,103,2022-01-22T02:58:02Z,6330000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M26.80S,2022-01-22T02:58:15.0Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,104,103,2022-01-22T02:58:15Z,6340000,,,0,,J. Tatum Free Throw 2 of 2 (26 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,,,,,,26.0,,,,,,,,,
638,PT00M26.80S,2022-01-22T02:58:20.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,104,103,2022-01-22T02:58:20Z,6350000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M16.60S,2022-01-22T03:00:12.3Z,4,REGULAR,2pt,Jump Shot,[],1629014,76.69185282522996,56.86274509803921,1610612757,104,103,2022-01-22T03:00:55Z,6360000,34.0,167.0,1,right,MISS A. Simons 17' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,17.01,Missed,,,,,,,,,,,,,,,,,,,
640,PT00M13.80S,2022-01-22T03:00:15.1Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,104,103,2022-01-22T03:00:15Z,6370000,,,0,,J. Nurkic REBOUND (Off:6 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,639.0,16.0,10.0,6.0,,,,,,,,,,,,,,,
641,PT00M13.10S,2022-01-22T03:00:16.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,86.94152431011827,49.26470588235294,1610612757,104,105,2022-01-22T03:01:52Z,6380000,-4.0,70.0,1,right,J. Nurkic 7' Hook (27 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,7.03,Made,,,,,,,,,,27.0,,,,,,,,,
642,PT00M13.10S,2022-01-22T03:00:24.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,104,105,2022-01-22T03:00:24Z,6390000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M13.10S,2022-01-22T03:01:17.1Z,4,REGULAR,substitution,out,[],1629641,,,1610612738,104,105,2022-01-22T03:01:45Z,6400000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M13.10S,2022-01-22T03:01:17.1Z,4,REGULAR,substitution,in,[],203471,,,1610612738,104,105,2022-01-22T03:01:45Z,6410000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M06.70S,2022-01-22T03:02:05.0Z,4,REGULAR,3pt,Jump Shot,[],1628369,20.97568988173456,6.61764705882353,1610612738,104,105,2022-01-22T03:02:21Z,6420000,217.0,145.0,1,left,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
646,PT00M04.50S,2022-01-22T03:02:07.2Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,104,105,2022-01-22T03:03:20Z,6430000,,,0,,R. Williams III REBOUND (Off:6 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,645.0,10.0,4.0,6.0,,,,,,,,,,,,,,,
