actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
274,PT04M40.00S,2021-12-18T01:36:27.0Z,2,REGULAR,substitution,out,[],1630271,,,1610612744,39,59,2021-12-18T01:36:50Z,2700000,,,0,,SUB out: B. Thomas,[1630271],1610612738.0,BOS,,,,Thomas,B. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M40.00S,2021-12-18T01:36:27.0Z,2,REGULAR,substitution,out,[],1629185,,,1610612744,39,59,2021-12-18T01:36:50Z,2710000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M40.00S,2021-12-18T01:36:27.0Z,2,REGULAR,substitution,out,[],203952,,,1610612744,39,59,2021-12-18T01:36:50Z,2720000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M40.00S,2021-12-18T01:36:27.0Z,2,REGULAR,substitution,in,[],1628369,,,1610612744,39,59,2021-12-18T01:36:50Z,2730000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M40.00S,2021-12-18T01:36:27.0Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,39,59,2021-12-18T01:36:50Z,2740000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M40.00S,2021-12-18T01:36:27.0Z,2,REGULAR,substitution,in,[],201939,,,1610612744,39,59,2021-12-18T01:36:50Z,2750000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M40.00S,2021-12-18T01:36:25.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626172,,,1610612744,39,59,2021-12-18T01:36:59Z,2760000,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,Missed,,,,,,,,,,,,,,,,,,,
281,PT04M40.00S,2021-12-18T01:36:25.4Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612738,39,59,2021-12-18T01:36:59Z,2770000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,280.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
282,PT04M23.00S,2021-12-18T01:37:14.6Z,2,REGULAR,foul,personal,[],201939,,,1610612738,39,59,2021-12-18T01:37:20Z,2780000,,,0,,S. Curry personal FOUL (1 PF),"[201939, 203935]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Smart,203935.0,,,
284,PT04M17.00S,2021-12-18T01:37:34.5Z,2,REGULAR,3pt,Jump Shot,[],203935,64.47109067017082,46.81372549019608,1610612738,39,59,2021-12-18T01:37:46Z,2800000,-16.0,281.0,1,right,MISS M. Smart 28' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,28.19,Missed,,,,,,,,,,,,,,,,,,,
285,PT04M13.00S,2021-12-18T01:37:38.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,39,59,2021-12-18T01:38:57Z,2810000,,,0,,K. Looney REBOUND (Off:3 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,284.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
289,PT03M52.00S,2021-12-18T01:37:59.2Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,39,59,2021-12-18T01:38:02Z,2840000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 1627759]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,2.0,,,,Brown,1627759.0,,,,,,,
290,PT03M52.00S,2021-12-18T01:37:59.2Z,2,REGULAR,steal,,[],1627759,,,1610612738,39,59,2021-12-18T01:38:00Z,2850000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M48.00S,2021-12-18T01:38:04.0Z,2,REGULAR,turnover,bad pass,[],1628369,,,1610612738,39,59,2021-12-18T01:38:16Z,2860000,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1626172]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,1.0,,,,Looney,1626172.0,,,,,,,
292,PT03M48.00S,2021-12-18T01:38:04.0Z,2,REGULAR,steal,,[],1626172,,,1610612744,39,59,2021-12-18T01:38:05Z,2870000,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M44.00S,2021-12-18T01:38:09.9Z,2,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,39,59,2021-12-18T01:38:25Z,2880000,,,0,,S. Curry lost ball out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,lost ball,,,Curry,S. Curry,,,,,,,,,,,,204059.0,3.0,,,,,,,,,,,,
294,PT03M35.00S,2021-12-18T01:38:22.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629057,92.06636005256242,50.73529411764706,1610612738,41,59,2021-12-18T01:38:34Z,2890000,4.0,22.0,1,right,R. Williams III alley-oop DUNK (2 PTS) (M. Smart 3 AST),"[1629057, 203935]",1610612738.0,BOS,alley-oop,,,Williams III,R. Williams III,,,,,2.24,Made,,,,,2.0,,,M. Smart,203935.0,3.0,,,,,,,,,
296,PT03M33.00S,2021-12-18T01:38:29.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,41,59,2021-12-18T01:38:29Z,2910000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M20.00S,2021-12-18T01:40:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.30946123521682,52.20588235294118,1610612744,41,61,2021-12-18T01:40:15Z,2920000,-11.0,16.0,1,left,J. Kuminga Layup (2 PTS) (D. Green 6 AST),"[1630228, 203110]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,1.96,Made,,,,,2.0,,,D. Green,203110.0,6.0,,,,,,,,,
299,PT03M05.00S,2021-12-18T01:40:26.4Z,2,REGULAR,3pt,Jump Shot,[],1626196,79.71419185282524,93.62745098039215,1610612738,44,61,2021-12-18T01:40:30Z,2940000,218.0,138.0,1,right,J. Richardson 25' 3PT  (10 PTS) (M. Smart 4 AST),"[1626196, 203935]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,25.82,Made,,,,,10.0,,,M. Smart,203935.0,4.0,,,,,,,,,
301,PT02M41.00S,2021-12-18T01:40:50.3Z,2,REGULAR,3pt,Jump Shot,[],1630228,9.149145860709593,2.696078431372549,1610612744,44,61,2021-12-18T01:40:56Z,2960000,237.0,34.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,,
302,PT02M38.00S,2021-12-18T01:40:53.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,44,61,2021-12-18T01:40:56Z,2970000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
303,PT02M30.00S,2021-12-18T01:41:03.9Z,2,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612738,44,61,2021-12-18T01:41:30Z,2980000,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Smart 2 FT),"[1630228, 203935]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,204058.0,,,,,,,1.0,0.0,Smart,203935.0,,,
305,PT02M30.00S,2021-12-18T01:41:31.2Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,45,61,2021-12-18T01:41:31Z,3000000,,,0,,M. Smart Free Throw 1 of 2 (10 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
306,PT02M30.00S,2021-12-18T01:41:32.4Z,2,REGULAR,substitution,out,[],1627814,,,1610612738,45,61,2021-12-18T01:41:37Z,3010000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M30.00S,2021-12-18T01:41:32.4Z,2,REGULAR,substitution,out,[],1630228,,,1610612738,45,61,2021-12-18T01:41:37Z,3020000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M30.00S,2021-12-18T01:41:32.4Z,2,REGULAR,substitution,in,[],1630541,,,1610612738,45,61,2021-12-18T01:41:37Z,3030000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M30.00S,2021-12-18T01:41:32.4Z,2,REGULAR,substitution,in,[],203952,,,1610612738,45,61,2021-12-18T01:41:37Z,3040000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M30.00S,2021-12-18T01:41:48.0Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,46,61,2021-12-18T01:41:48Z,3050000,,,0,,M. Smart Free Throw 2 of 2 (11 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
311,PT02M12.00S,2021-12-18T01:42:07.1Z,2,REGULAR,3pt,Jump Shot,[],203952,25.04927726675427,86.76470588235294,1610612744,46,64,2021-12-18T01:42:14Z,3060000,-184.0,183.0,1,left,A. Wiggins 25' 3PT  (24 PTS) (S. Curry 2 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.94,Made,,,,,24.0,,,S. Curry,201939.0,2.0,,,,,,,,,
313,PT01M50.00S,2021-12-18T01:42:28.9Z,2,REGULAR,3pt,Jump Shot,[],1626196,85.89027595269383,94.85294117647058,1610612738,49,64,2021-12-18T01:42:33Z,3080000,224.0,80.0,1,right,J. Richardson 3PT  (13 PTS) (J. Brown 1 AST),"[1626196, 1627759]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,23.82,Made,,,,,13.0,,,J. Brown,1627759.0,1.0,,,,,,,,,
315,PT01M34.00S,2021-12-18T01:42:44.8Z,2,REGULAR,3pt,Jump Shot,[],203110,32.802233902759525,71.81372549019608,1610612744,49,64,2021-12-18T01:46:30Z,3100000,-109.0,256.0,1,left,MISS D. Green 27' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,27.81,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M32.00S,2021-12-18T01:42:46.8Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,49,64,2021-12-18T01:42:56Z,3110000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,315.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
317,PT01M20.00S,2021-12-18T01:42:59.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,79.31997371879106,6.372549019607843,1610612738,52,64,2021-12-18T01:43:03Z,3120000,-218.0,142.0,1,right,J. Tatum 26' 3PT step back (9 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,26.02,Made,,,,,9.0,,,,,,,,,,,,,,
318,PT01M05.00S,2021-12-18T01:43:13.2Z,2,REGULAR,3pt,Jump Shot,[],201939,29.911300919842315,77.69607843137256,1610612744,52,64,2021-12-18T01:43:24Z,3130000,-138.0,229.0,1,left,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,,
319,PT01M03.00S,2021-12-18T01:43:15.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,52,64,2021-12-18T01:43:21Z,3140000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,,
320,PT01M03.00S,2021-12-18T01:43:20.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,52,64,2021-12-18T01:43:20Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M03.00S,2021-12-18T01:43:26.4Z,2,REGULAR,substitution,out,[],1630541,,,1610612738,52,64,2021-12-18T01:43:31Z,3160000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M03.00S,2021-12-18T01:43:26.4Z,2,REGULAR,substitution,in,[],1627780,,,1610612738,52,64,2021-12-18T01:43:31Z,3170000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M40.30S,2021-12-18T01:43:59.4Z,2,REGULAR,3pt,Jump Shot,[],203935,93.11760840998686,5.147058823529411,1610612738,52,64,2021-12-18T01:44:07Z,3180000,-224.0,12.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,22.46,Missed,,,,,,,,,,,,,,,,,,,
324,PT00M38.20S,2021-12-18T01:44:01.5Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,52,64,2021-12-18T01:44:07Z,3190000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
325,PT00M31.00S,2021-12-18T01:44:09.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203952,24.917871222076215,86.76470588235294,1610612744,52,64,2021-12-18T01:44:52Z,3200000,-184.0,182.0,1,left,MISS A. Wiggins 25' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M29.00S,2021-12-18T01:44:11.2Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612738,52,64,2021-12-18T01:44:20Z,3210000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,325.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
327,PT00M08.50S,2021-12-18T01:44:31.6Z,2,REGULAR,3pt,Jump Shot,[],1626196,86.28449408672799,94.6078431372549,1610612738,52,64,2021-12-18T01:44:38Z,3220000,223.0,76.0,1,right,MISS J. Richardson 3PT,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M05.40S,2021-12-18T01:44:34.7Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,52,64,2021-12-18T01:44:34Z,3230000,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
329,PT00M04.20S,2021-12-18T01:44:35.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,76.5604467805519,37.00980392156863,1610612738,54,64,2021-12-18T01:44:41Z,3240000,-65.0,168.0,1,right,J. Brown 17' turnaround Jump Shot (8 PTS),[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,17.99,Made,,,,,8.0,,,,,,,,,,,,,,
330,PT00M00.90S,2021-12-18T01:44:49.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,54,64,2021-12-18T01:44:49Z,3250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M00.90S,2021-12-18T01:45:00.1Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,54,64,2021-12-18T01:45:07Z,3260000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.90S,2021-12-18T01:45:00.1Z,2,REGULAR,substitution,in,[],1627814,,,1610612744,54,64,2021-12-18T01:45:07Z,3270000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M00.90S,2021-12-18T01:45:09.6Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,54,64,2021-12-18T01:45:14Z,3280000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M00.90S,2021-12-18T01:45:09.6Z,2,REGULAR,substitution,in,[],2738,,,1610612744,54,64,2021-12-18T01:45:14Z,3290000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M00.10S,2021-12-18T01:45:40.1Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203935,,,1610612744,54,64,2021-12-18T01:47:22Z,3320000,,,0,,M. Smart shooting personal FOUL (3 PF) (Curry 3 FT),"[203935, 201939]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,204059.0,,,,,,,3.0,0.0,Curry,201939.0,,,
339,PT00M00.10S,2021-12-18T01:46:00.6Z,2,REGULAR,instantreplay,request,[],0,,,1610612744,54,64,2021-12-18T01:49:08Z,3340000,,,0,,,[],,,support,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,Common Foul Upheld
340,PT00M00.10S,2021-12-18T01:47:35.7Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203152,,,1610612744,54,64,2021-12-18T01:47:55Z,3350000,,,0,,TEAM foul technical,[203152],1610612738.0,BOS,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
341,PT00M00.10S,2021-12-18T01:47:53.4Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,54,65,2021-12-18T01:47:53Z,3360000,,,0,,S. Curry technical Free Throw 1 of 1 (17 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
342,PT00M00.10S,2021-12-18T01:48:17.5Z,2,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,54,66,2021-12-18T01:48:58Z,3370000,,,0,,S. Curry Free Throw 1 of 3 (18 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
343,PT00M00.10S,2021-12-18T01:48:17.5Z,2,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,54,67,2021-12-18T01:48:58Z,3380000,,,0,,S. Curry Free Throw 2 of 3 (19 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,19.0,,,,,,,,,,,,,,
344,PT00M00.10S,2021-12-18T01:48:32.9Z,2,REGULAR,substitution,out,[],1627814,,,1610612744,54,67,2021-12-18T01:48:37Z,3390000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M00.10S,2021-12-18T01:48:32.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,54,67,2021-12-18T01:48:37Z,3400000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M00.10S,2021-12-18T01:48:17.5Z,2,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,54,68,2021-12-18T01:48:58Z,3410000,,,0,,S. Curry Free Throw 3 of 3 (20 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
347,PT00M00.00S,2021-12-18T01:48:52.1Z,2,REGULAR,period,end,[],0,,,1610612738,54,68,2021-12-18T01:48:52Z,3420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-12-18T02:03:27.8Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612738,54,68,2021-12-18T02:04:10Z,3430000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-18T02:03:27.8Z,3,REGULAR,substitution,out,['startperiod'],2738,,,1610612738,54,68,2021-12-18T02:04:10Z,3440000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-12-18T02:03:27.8Z,3,REGULAR,substitution,in,['startperiod'],1630174,,,1610612738,54,68,2021-12-18T02:04:10Z,3450000,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-12-18T02:03:27.8Z,3,REGULAR,substitution,in,['startperiod'],1630541,,,1610612738,54,68,2021-12-18T02:04:10Z,3460000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-12-18T02:04:53.4Z,3,REGULAR,period,start,[],0,,,1610612738,54,68,2021-12-18T02:04:53Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT11M41.00S,2021-12-18T02:05:11.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,9.280551905387648,3.9215686274509802,1610612738,57,68,2021-12-18T02:05:15Z,3480000,230.0,35.0,1,left,J. Brown 3PT  (11 PTS) (M. Smart 5 AST),"[1627759, 203935]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,23.3,Made,,,,,11.0,,,M. Smart,203935.0,5.0,,,,,,,,,
355,PT11M20.00S,2021-12-18T02:05:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,88.12417871222075,39.705882352941174,1610612744,57,68,2021-12-18T02:05:43Z,3500000,-51.0,59.0,1,right,MISS A. Wiggins 7' driving Layup - blocked,"[203952, 1629057]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,7.84,Missed,,,,,,,,,,,,,,,,,Williams III,1629057.0,
356,PT11M20.00S,2021-12-18T02:05:33.9Z,3,REGULAR,block,,[],1629057,,,1610612744,57,68,2021-12-18T02:05:36Z,3510000,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT11M19.00S,2021-12-18T02:05:34.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,57,68,2021-12-18T02:05:43Z,3520000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,355.0,,,,,,,,,,,,,,,,,,
358,PT11M19.00S,2021-12-18T02:05:38.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,57,68,2021-12-18T02:05:38Z,3530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M11.00S,2021-12-18T02:06:03.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203110,63.55124835742444,40.19607843137255,1610612744,57,68,2021-12-18T02:06:27Z,3540000,-49.0,290.0,1,right,MISS D. Green 29' bank 3PT,[203110],1610612744.0,GSW,bank,,,Green,D. Green,,,,,29.42,Missed,,,,,,,,,,,,,,,,,,,
360,PT11M10.00S,2021-12-18T02:06:04.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,57,68,2021-12-18T02:06:27Z,3550000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,
361,PT11M10.00S,2021-12-18T02:06:07.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,57,68,2021-12-18T02:06:22Z,3560000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,
362,PT10M58.00S,2021-12-18T02:06:26.8Z,3,REGULAR,foul,personal,[],203952,,,1610612738,57,68,2021-12-18T02:06:34Z,3570000,,,0,,A. Wiggins personal FOUL (2 PF),"[203952, 1629057]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,204058.0,,,,,,,2.0,0.0,Williams III,1629057.0,,,
364,PT10M53.00S,2021-12-18T02:06:53.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,30.042706964520367,73.52941176470588,1610612738,57,68,2021-12-18T02:07:52Z,3590000,-118.0,230.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
365,PT10M51.00S,2021-12-18T02:06:55.8Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,57,68,2021-12-18T02:07:10Z,3600000,,,0,,R. Williams III REBOUND (Off:3 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,364.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
366,PT10M51.00S,2021-12-18T02:07:07.6Z,3,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612738,57,68,2021-12-18T02:07:14Z,3610000,,,0,,M. Moody shooting personal FOUL (1 PF) (Williams III 2 FT),"[1630541, 1629057]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Williams III,1629057.0,,,
368,PT10M51.00S,2021-12-18T02:07:24.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629057,,,1610612738,57,68,2021-12-18T02:07:24Z,3630000,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
369,PT10M51.00S,2021-12-18T02:07:24.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,57,68,2021-12-18T02:07:24Z,3640000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,368.0,,,,,,,,,,,,,,,,,,
