actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
169,PT10M45.00S,2024-11-03T03:06:20.0Z,2,REGULAR,steal,,[],1627826,,,1610612746,32,22,2024-11-03T03:07:14Z,1690000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
170,PT10M35.00S,2024-11-03T03:06:30.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627739,68.28186596583443,70.34313725490196,1610612746,35,22,2024-11-03T03:06:33Z,1700000,False,102.0,246.0,1,right,K. Dunn 26' 3PT  (8 PTS) (K. Porter Jr. 3 AST),"[1627739, 1629645]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,26.59,Made,,8.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,
172,PT10M19.00S,2024-11-03T03:06:49.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,6.258212877792378,61.51960784313726,1610612760,35,24,2024-11-03T03:09:11Z,1720000,False,-58.0,6.0,1,left,S. Gilgeous-Alexander driving floating bank Jump Shot (7 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,7.0,,,,,,,,,,,,,,,,
173,PT10M19.00S,2024-11-03T03:06:53.0Z,2,REGULAR,foul,personal,['1freethrow'],1627739,,,1610612760,35,24,2024-11-03T03:07:00Z,1730000,False,,,0,,K. Dunn shooting personal FOUL (2 PF) (Gilgeous-Alexander 1 FT),"[1627739, 1628983]",1610612746.0,LAC,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,
175,PT10M19.00S,2024-11-03T03:07:18.7Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,35,25,2024-11-03T03:07:18Z,1750000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
176,PT10M01.00S,2024-11-03T03:07:37.7Z,2,REGULAR,3pt,Jump Shot,[],201587,90.62089356110381,97.30392156862744,1610612746,35,25,2024-11-03T03:07:45Z,1760000,False,237.0,36.0,1,right,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.92,Missed,,,,,,,,,,,,,,,,,,
177,PT09M58.00S,2024-11-03T03:07:40.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,35,25,2024-11-03T03:07:45Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,176.0,,,,,,,,,,,,,,,,,
179,PT09M57.00S,2024-11-03T03:08:05.5Z,2,REGULAR,foul,personal,[],1641717,,,1610612746,35,25,2024-11-03T03:08:14Z,1790000,False,,,0,,C. Wallace personal FOUL (1 PF),"[1641717, 1629645]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,2530.0,1.0,0.0,Porter Jr.,1629645.0,,
181,PT09M49.00S,2024-11-03T03:08:54.2Z,2,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612746,35,25,2024-11-03T03:09:00Z,1810000,False,,,0,,A. Mitchell shooting personal FOUL (1 PF) (Dunn 2 FT),"[1642349, 1627739]",1610612760.0,OKC,shooting,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629171.0,1.0,0.0,Dunn,1627739.0,,
183,PT09M49.00S,2024-11-03T03:09:18.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627739,,,1610612746,36,25,2024-11-03T03:09:18Z,1830000,False,,,0,,K. Dunn Free Throw 1 of 2 (9 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
184,PT09M49.00S,2024-11-03T03:09:18.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627739,,,1610612746,36,25,2024-11-03T03:09:36Z,1840000,False,,,0,,MISS K. Dunn Free Throw 2 of 2,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT09M46.00S,2024-11-03T03:09:21.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,36,25,2024-11-03T03:09:36Z,1850000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,184.0,,,,,1.0,1.0,0.0,,,,,,,,,,
187,PT09M37.00S,2024-11-03T03:09:53.2Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612760,36,25,2024-11-03T03:10:11Z,1870000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627826, 1628983]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629171.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,
189,PT09M37.00S,2024-11-03T03:10:15.1Z,2,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,36,26,2024-11-03T03:10:15Z,1890000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
190,PT09M37.00S,2024-11-03T03:10:31.9Z,2,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,36,27,2024-11-03T03:10:31Z,1900000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
191,PT09M22.00S,2024-11-03T03:10:48.1Z,2,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612746,36,27,2024-11-03T03:10:55Z,1910000,False,,,0,,A. Mitchell shooting personal FOUL (2 PF) (Batum 2 FT),"[1642349, 201587]",1610612760.0,OKC,shooting,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629171.0,2.0,0.0,Batum,201587.0,,
193,PT09M22.00S,2024-11-03T03:11:14.7Z,2,REGULAR,freethrow,1 of 2,[],201587,,,1610612746,37,27,2024-11-03T03:11:14Z,1930000,False,,,0,,N. Batum Free Throw 1 of 2 (4 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
194,PT09M22.00S,2024-11-03T03:11:14.7Z,2,REGULAR,freethrow,2 of 2,[],201587,,,1610612746,37,27,2024-11-03T03:11:34Z,1940000,False,,,0,,MISS N. Batum Free Throw 2 of 2,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
195,PT09M20.00S,2024-11-03T03:11:16.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,37,27,2024-11-03T03:11:34Z,1950000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,194.0,,,,,2.0,2.0,0.0,,,,,,,,,,
196,PT09M10.00S,2024-11-03T03:11:39.9Z,2,REGULAR,turnover,lost ball,[],1631096,,,1610612760,37,27,2024-11-03T03:11:45Z,1960000,False,,,0,,C. Holmgren lost ball TURNOVER (1 TO),"[1631096, 1627739]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Dunn,1627739.0,,,,,,,
197,PT09M10.00S,2024-11-03T03:11:39.9Z,2,REGULAR,steal,,[],1627739,,,1610612746,37,27,2024-11-03T03:11:41Z,1970000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
198,PT09M06.00S,2024-11-03T03:11:44.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629645,92.85479632063075,50.0,1610612746,39,27,2024-11-03T03:12:49Z,1980000,False,0.0,15.0,1,right,K. Porter Jr. running Layup (4 PTS) (K. Dunn 2 AST),"[1629645, 1627739]",1610612746.0,LAC,running,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,1.47,Made,,4.0,K. Dunn,1627739.0,2.0,,,,,,,,,,,,,
200,PT09M06.00S,2024-11-03T03:11:58.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,39,27,2024-11-03T03:11:58Z,2000000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M44.00S,2024-11-03T03:15:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,6.521024967148489,61.274509803921575,1610612760,39,27,2024-11-03T03:15:19Z,2010000,False,-56.0,9.0,1,left,MISS C. Holmgren fadeaway Shot,[1631096],1610612760.0,OKC,fadeaway,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,,,,,,,,,,,,,,,,,
202,PT08M42.00S,2024-11-03T03:15:14.0Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,39,27,2024-11-03T03:15:19Z,2020000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,201.0,,,,,1.0,1.0,0.0,,,,,,,,,,
203,PT08M40.00S,2024-11-03T03:15:15.6Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612746,39,27,2024-11-03T03:15:21Z,2030000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1630198]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Joe,1630198.0,,,,,,,
204,PT08M40.00S,2024-11-03T03:15:15.6Z,2,REGULAR,steal,,[],1630198,,,1610612760,39,27,2024-11-03T03:15:17Z,2040000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
205,PT08M37.00S,2024-11-03T03:15:18.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,26.10052562417871,13.970588235294118,1610612760,39,30,2024-11-03T03:15:57Z,2050000,False,180.0,193.0,1,left,I. Joe 26' 3PT pullup (3 PTS),[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.38,Made,,3.0,,,,,,,,,,,,,,,,
206,PT08M20.00S,2024-11-03T03:15:35.7Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612746,39,30,2024-11-03T03:15:38Z,2060000,False,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1631096]",1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Holmgren,1631096.0,,,,,,,
207,PT08M20.00S,2024-11-03T03:15:35.7Z,2,REGULAR,steal,,[],1631096,,,1610612760,39,30,2024-11-03T03:15:37Z,2070000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
209,PT08M14.00S,2024-11-03T03:15:48.8Z,2,REGULAR,substitution,out,[],1631096,,,1610612760,39,30,2024-11-03T03:15:53Z,2090000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M14.00S,2024-11-03T03:15:48.8Z,2,REGULAR,substitution,in,[],1627936,,,1610612760,39,30,2024-11-03T03:15:53Z,2100000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M14.00S,2024-11-03T03:15:58.0Z,2,REGULAR,substitution,out,[],1627739,,,1610612760,39,30,2024-11-03T03:16:02Z,2110000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M14.00S,2024-11-03T03:15:58.0Z,2,REGULAR,substitution,in,[],1626181,,,1610612760,39,30,2024-11-03T03:16:02Z,2120000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M03.00S,2024-11-03T03:16:26.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,8.886333771353483,4.6568627450980395,1610612760,39,30,2024-11-03T03:16:31Z,2130000,False,227.0,31.0,1,left,MISS A. Caruso 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,22.88,Missed,,,,,,,,,,,,,,,,,,
214,PT08M00.00S,2024-11-03T03:16:29.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,39,30,2024-11-03T03:16:31Z,2140000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,213.0,,,,,3.0,2.0,1.0,,,,,,,,,,
215,PT07M50.00S,2024-11-03T03:16:41.7Z,2,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612746,39,30,2024-11-03T03:16:49Z,2150000,False,,,0,,A. Mitchell shooting personal FOUL (3 PF) (Zubac 2 FT),"[1642349, 1627826]",1610612760.0,OKC,shooting,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2530.0,3.0,0.0,Zubac,1627826.0,,
217,PT07M50.00S,2024-11-03T03:17:07.8Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,39,30,2024-11-03T03:17:07Z,2170000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
218,PT07M50.00S,2024-11-03T03:17:07.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,39,30,2024-11-03T03:17:07Z,2180000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,
219,PT07M50.00S,2024-11-03T03:17:09.8Z,2,REGULAR,substitution,out,[],1642349,,,1610612746,39,30,2024-11-03T03:17:13Z,2190000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M50.00S,2024-11-03T03:17:09.8Z,2,REGULAR,substitution,in,[],1630598,,,1610612746,39,30,2024-11-03T03:17:13Z,2200000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M50.00S,2024-11-03T03:17:29.2Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,40,30,2024-11-03T03:17:29Z,2210000,False,,,0,,I. Zubac Free Throw 2 of 2 (3 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
222,PT07M41.00S,2024-11-03T03:17:38.0Z,2,REGULAR,3pt,Jump Shot,[],1627936,30.436925098554536,73.2843137254902,1610612760,40,30,2024-11-03T03:17:42Z,2220000,False,-116.0,234.0,1,left,MISS A. Caruso 26' 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
223,PT07M38.00S,2024-11-03T03:17:41.0Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,40,30,2024-11-03T03:17:42Z,2230000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,222.0,,,,,3.0,3.0,0.0,,,,,,,,,,
224,PT07M31.00S,2024-11-03T03:17:48.3Z,2,REGULAR,turnover,bad pass,[],1629645,,,1610612746,40,30,2024-11-03T03:17:51Z,2240000,False,,,0,,K. Porter Jr. bad pass TURNOVER (2 TO),"[1629645, 1627936]",1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Caruso,1627936.0,,,,,,,
225,PT07M31.00S,2024-11-03T03:17:48.3Z,2,REGULAR,steal,,[],1627936,,,1610612760,40,30,2024-11-03T03:17:50Z,2250000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M25.00S,2024-11-03T03:17:54.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630198,14.536793692509855,2.450980392156863,1610612760,40,33,2024-11-03T03:18:00Z,2260000,False,238.0,84.0,1,left,I. Joe 25' 3PT running (6 PTS) (S. Gilgeous-Alexander 1 AST),"[1630198, 1628983]",1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,25.21,Made,,6.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,
228,PT07M25.00S,2024-11-03T03:18:00.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,40,33,2024-11-03T03:18:00Z,2280000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M25.00S,2024-11-03T03:20:28.6Z,2,REGULAR,substitution,out,[],201587,,,1610612746,40,33,2024-11-03T03:20:46Z,2290000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M25.00S,2024-11-03T03:20:28.6Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,40,33,2024-11-03T03:20:46Z,2300000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M02.00S,2024-11-03T03:21:12.9Z,2,REGULAR,3pt,Jump Shot,[],1629645,84.36268068331142,96.59160539215686,1610612746,43,33,2024-11-03T03:21:25Z,2310000,False,233.0,94.0,1,right,K. Porter Jr. 25' 3PT  (7 PTS),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.14,Made,,7.0,,,,,,,,,,,,,,,,
232,PT07M02.00S,2024-11-03T03:21:20.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630598,,,1610612746,43,33,2024-11-03T03:21:25Z,2320000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Porter Jr. 1 FT),"[1630598, 1629645]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1629171.0,1.0,0.0,Porter Jr.,1629645.0,,
234,PT07M02.00S,2024-11-03T03:21:46.1Z,2,REGULAR,freethrow,1 of 1,[],1629645,,,1610612746,43,33,2024-11-03T03:21:48Z,2340000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 1,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
235,PT07M00.00S,2024-11-03T03:21:48.1Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612760,43,33,2024-11-03T03:21:48Z,2350000,False,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,234.0,,,,,2.0,2.0,0.0,,,,,,,,,,
236,PT06M47.00S,2024-11-03T03:22:02.5Z,2,REGULAR,foul,personal,[],1629611,,,1610612760,43,33,2024-11-03T03:22:24Z,2360000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1628983]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
238,PT06M34.00S,2024-11-03T03:22:46.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.389618922470433,55.88235294117647,1610612760,43,33,2024-11-03T03:22:52Z,2380000,False,-29.0,8.0,1,left,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
239,PT06M31.00S,2024-11-03T03:22:49.5Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,43,33,2024-11-03T03:22:52Z,2390000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,238.0,,,,,3.0,3.0,0.0,,,,,,,,,,
240,PT06M29.00S,2024-11-03T03:22:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627936,,,1610612746,43,33,2024-11-03T03:25:09Z,2400000,False,,,0,,A. Caruso shooting personal FOUL (3 PF) (Zubac 2 FT),"[1627936, 1627826]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629171.0,3.0,0.0,Zubac,1627826.0,,
242,PT06M29.00S,2024-11-03T03:23:28.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627826,,,1610612746,43,33,2024-11-03T03:23:52Z,2420000,False,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
243,PT06M29.00S,2024-11-03T03:23:28.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,43,33,2024-11-03T03:23:52Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,242.0,,,,,,,,,,,,,,,,,
244,PT06M29.00S,2024-11-03T03:23:29.4Z,2,REGULAR,substitution,out,[],1641717,,,1610612746,43,33,2024-11-03T03:23:35Z,2440000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M29.00S,2024-11-03T03:23:29.4Z,2,REGULAR,substitution,in,[],1631096,,,1610612746,43,33,2024-11-03T03:23:35Z,2450000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M29.00S,2024-11-03T03:23:28.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627826,,,1610612746,43,33,2024-11-03T03:23:52Z,2460000,False,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
247,PT06M27.00S,2024-11-03T03:23:30.5Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612746,43,33,2024-11-03T03:23:52Z,2470000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:3),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,246.0,,,,,4.0,3.0,1.0,,,,,,,,,,
248,PT06M22.00S,2024-11-03T03:23:54.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,84.97043363994744,42.40196078431372,1610612746,45,33,2024-11-03T03:23:58Z,2480000,False,-38.0,89.0,1,right,N. Powell 9' driving floating Jump Shot (5 PTS) (K. Porter Jr. 4 AST),"[1626181, 1629645]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,9.66,Made,,5.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,
250,PT06M09.00S,2024-11-03T03:24:07.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.995400788436268,45.83333333333333,1610612760,45,35,2024-11-03T03:25:35Z,2500000,False,21.0,4.0,1,left,A. Caruso cutting Layup (5 PTS) (S. Gilgeous-Alexander 2 AST),"[1627936, 1628983]",1610612760.0,OKC,cutting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,2.12,Made,,5.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,
252,PT05M48.00S,2024-11-03T03:24:32.5Z,2,REGULAR,turnover,3-second-violation,[],1627826,,,1610612746,45,35,2024-11-03T03:24:42Z,2520000,False,,,0,,I. Zubac 3-second-violation TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1.0,,,2530.0,,,,,,
253,PT05M48.00S,2024-11-03T03:24:39.2Z,2,REGULAR,substitution,out,[],1629645,,,1610612760,45,35,2024-11-03T03:24:45Z,2530000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M48.00S,2024-11-03T03:24:39.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612760,45,35,2024-11-03T03:24:45Z,2540000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M48.00S,2024-11-03T03:24:39.2Z,2,REGULAR,substitution,in,[],201935,,,1610612760,45,35,2024-11-03T03:24:45Z,2550000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M48.00S,2024-11-03T03:24:39.2Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,45,35,2024-11-03T03:24:45Z,2560000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
