actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
546,PT06M30.00S,2024-11-07T05:23:29.2Z,4,REGULAR,substitution,in,[],202704,,,1610612746,99,81,2024-11-07T05:25:26Z,5290000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M30.00S,2024-11-07T05:23:45.3Z,4,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,100,81,2024-11-07T05:23:45Z,5300000,False,,,0,,I. Zubac Free Throw 1 of 1 (13 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,
548,PT06M15.00S,2024-11-07T05:24:04.6Z,4,REGULAR,turnover,traveling,[],202704,,,1610612755,100,81,2024-11-07T05:24:13Z,5310000,False,,,0,,R. Jackson traveling TURNOVER (1 TO),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,202901.0,1.0,,,,,,,,,,,,,,,,,,
549,PT06M00.00S,2024-11-07T05:24:27.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,11.12023653088042,97.79411764705883,1610612746,103,81,2024-11-07T05:24:31Z,5320000,False,-239.0,52.0,1,left,N. Powell 24' 3PT pullup (26 PTS) (D. Jones Jr. 2 AST),"[1626181, 1627884]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,24.46,Made,26.0,D. Jones Jr.,1627884.0,2.0,,,,,,,,
551,PT05M43.00S,2024-11-07T05:24:45.3Z,4,REGULAR,2pt,Jump Shot,[],1626162,90.88370565045992,79.90196078431373,1610612755,103,83,2024-11-07T05:24:50Z,5340000,False,150.0,33.0,1,right,K. Oubre Jr. 15' step back Jump Shot (14 PTS),[1626162],1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,15.31,Made,14.0,,,,,,,,,,,
552,PT05M30.00S,2024-11-07T05:25:01.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612746,103,83,2024-11-07T05:25:09Z,5350000,False,,,0,,K. Oubre Jr. personal FOUL (5 PF) (Harden 2 FT),"[1626162, 201935]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,202901.0,,5.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
554,PT05M30.00S,2024-11-07T05:25:26.6Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,103,83,2024-11-07T05:25:26Z,5370000,False,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
555,PT05M30.00S,2024-11-07T05:25:26.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,103,83,2024-11-07T05:25:26Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,554.0,,,,,,,
556,PT05M30.00S,2024-11-07T05:25:44.8Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,104,83,2024-11-07T05:25:44Z,5390000,False,,,0,,J. Harden Free Throw 2 of 2 (18 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,
557,PT05M16.00S,2024-11-07T05:26:00.2Z,4,REGULAR,turnover,bad pass,[],1626162,,,1610612755,104,83,2024-11-07T05:26:04Z,5400000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1626181]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Powell,1626181.0
558,PT05M16.00S,2024-11-07T05:26:00.2Z,4,REGULAR,steal,,[],1626181,,,1610612746,104,83,2024-11-07T05:26:02Z,5410000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
559,PT04M59.00S,2024-11-07T05:26:16.7Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612746,104,83,2024-11-07T05:26:21Z,5420000,False,,,0,,J. Harden bad pass TURNOVER (5 TO),"[201935, 202704]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,5.0,,,,,,,,,,,,,,,,,Jackson,202704.0
560,PT04M59.00S,2024-11-07T05:26:16.7Z,4,REGULAR,steal,,[],202704,,,1610612755,104,83,2024-11-07T05:26:19Z,5430000,False,,,0,,R. Jackson STEAL (1 STL),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
561,PT04M56.00S,2024-11-07T05:26:20.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,91.67214191852825,48.28431372549019,1610612755,104,85,2024-11-07T05:26:26Z,5440000,False,-9.0,26.0,1,right,K. Oubre Jr. running Layup (16 PTS) (R. Jackson 1 AST),"[1626162, 202704]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.72,Made,16.0,R. Jackson,202704.0,1.0,,,,,,,,
563,PT04M40.00S,2024-11-07T05:26:35.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,3.892904073587385,49.50980392156863,1610612746,106,85,2024-11-07T05:26:39Z,5460000,False,2.0,-16.0,1,left,I. Zubac cutting DUNK (15 PTS) (N. Powell 6 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.61,Made,15.0,N. Powell,1626181.0,6.0,,,,,,,,
565,PT04M22.00S,2024-11-07T05:26:53.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,88.12417871222075,44.36274509803921,1610612755,106,87,2024-11-07T05:27:00Z,5480000,False,-28.0,59.0,1,right,K. Oubre Jr. 6' driving floating Jump Shot (18 PTS) (A. Drummond 1 AST),"[1626162, 203083]",1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.55,Made,18.0,A. Drummond,203083.0,1.0,,,,,,,,
567,PT04M04.00S,2024-11-07T05:27:15.0Z,4,REGULAR,turnover,out-of-bounds,[],1626181,,,1610612746,106,87,2024-11-07T05:27:19Z,5500000,False,,,0,,N. Powell lost ball out-of-bounds TURNOVER (3 TO),[1626181],1610612746.0,LAC,lost ball,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,202058.0,3.0,,,,,,,,,,,,,,,,,,
568,PT04M04.00S,2024-11-07T05:27:19.8Z,4,REGULAR,substitution,out,[],203083,,,1610612755,106,87,2024-11-07T05:27:24Z,5510000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M04.00S,2024-11-07T05:27:19.8Z,4,REGULAR,substitution,in,[],1630231,,,1610612755,106,87,2024-11-07T05:27:24Z,5520000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M53.00S,2024-11-07T05:27:50.4Z,4,REGULAR,turnover,bad pass,[],1626162,,,1610612755,106,87,2024-11-07T05:27:54Z,5530000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (3 TO),"[1626162, 1627826]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,,,,,,,Zubac,1627826.0
571,PT03M53.00S,2024-11-07T05:27:50.4Z,4,REGULAR,steal,,[],1627826,,,1610612746,106,87,2024-11-07T05:27:52Z,5540000,False,,,0,,I. Zubac STEAL (1 STL),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
572,PT03M37.00S,2024-11-07T05:28:10.9Z,4,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,106,87,2024-11-07T05:28:16Z,5550000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (6 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,203593.0,6.0,,,,,,,,,,,,,,,,,,
573,PT03M37.00S,2024-11-07T05:28:16.5Z,4,REGULAR,substitution,out,[],1626162,,,1610612755,106,87,2024-11-07T05:28:21Z,5560000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M37.00S,2024-11-07T05:28:16.5Z,4,REGULAR,substitution,in,[],1641737,,,1610612755,106,87,2024-11-07T05:28:21Z,5570000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M26.00S,2024-11-07T05:28:41.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,90.27595269382391,41.869638480392155,1610612755,106,87,2024-11-07T05:28:49Z,5580000,False,-41.0,39.0,1,right,MISS R. Jackson driving floating bank Shot,[202704],1610612755.0,PHI,driving floating bank,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.63,Missed,,,,,,,,,,,,
576,PT03M24.00S,2024-11-07T05:28:43.9Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,106,87,2024-11-07T05:28:45Z,5590000,False,,,0,,I. Zubac REBOUND (Off:2 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,575.0,9.0,7.0,2.0,,,,
577,PT03M22.00S,2024-11-07T05:28:53.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,106,87,2024-11-07T05:28:53Z,5600000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,out,[],201935,,,1610612746,106,87,2024-11-07T05:30:11Z,5610000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,106,87,2024-11-07T05:30:11Z,5620000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,106,87,2024-11-07T05:30:11Z,5630000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,out,[],1627884,,,1610612746,106,87,2024-11-07T05:30:11Z,5640000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,in,[],1630539,,,1610612746,106,87,2024-11-07T05:30:11Z,5650000,False,,,0,,SUB in: K. Jones,[1630539],1610612746.0,LAC,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,in,[],1641757,,,1610612746,106,87,2024-11-07T05:30:11Z,5660000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,in,[],1641738,,,1610612746,106,87,2024-11-07T05:30:11Z,5670000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT03M22.00S,2024-11-07T05:29:59.8Z,4,REGULAR,substitution,in,[],1630538,,,1610612746,106,87,2024-11-07T05:30:11Z,5680000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M11.00S,2024-11-07T05:30:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641738,4.812746386333772,51.9607843137255,1610612746,108,87,2024-11-07T05:30:48Z,5690000,False,-10.0,-7.0,1,left,K. Brown Layup (2 PTS),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1.22,Made,2.0,,,,,,,,,,,
587,PT02M53.00S,2024-11-07T05:31:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,81.15965834428384,38.23529411764706,1610612755,108,89,2024-11-07T05:32:26Z,5700000,False,-59.0,125.0,1,right,J. McCain 13' pullup Jump Shot (2 PTS),[1642272],1610612755.0,PHI,pullup,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,13.78,Made,2.0,,,,,,,,,,,
588,PT02M27.00S,2024-11-07T05:31:28.1Z,4,REGULAR,3pt,Jump Shot,[],1641757,31.225361366622867,26.715686274509803,1610612746,108,89,2024-11-07T05:31:33Z,5710000,False,116.0,241.0,1,left,MISS J. Miller 26' pullup 3PT,[1641757],1610612746.0,LAC,pullup,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,,26.76,Missed,,,,,,,,,,,,
589,PT02M25.00S,2024-11-07T05:31:30.1Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,108,89,2024-11-07T05:31:33Z,5720000,False,,,0,,K. Martin REBOUND (Off:0 Def:3),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,588.0,3.0,3.0,0.0,,,,
590,PT02M20.00S,2024-11-07T05:31:35.3Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630231,89.04402102496715,50.98039215686274,1610612755,108,91,2024-11-07T05:32:30Z,5730000,False,5.0,50.0,1,right,K. Martin driving floating Jump Shot (8 PTS),[1630231],1610612755.0,PHI,driving floating,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.07,Made,8.0,,,,,,,,,,,
591,PT02M05.00S,2024-11-07T05:31:50.2Z,4,REGULAR,2pt,Jump Shot,[],1630538,21.76412614980289,18.627450980392158,1610612746,108,91,2024-11-07T05:31:54Z,5740000,False,157.0,152.0,1,left,MISS B. Hyland 21' step back Shot,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,21.85,Missed,,,,,,,,,,,,
592,PT02M03.00S,2024-11-07T05:31:52.2Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,108,91,2024-11-07T05:31:54Z,5750000,False,,,0,,K. Martin REBOUND (Off:0 Def:4),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,591.0,4.0,4.0,0.0,,,,
593,PT01M58.00S,2024-11-07T05:31:57.9Z,4,REGULAR,turnover,lost ball,[],1641741,,,1610612755,108,91,2024-11-07T05:32:03Z,5760000,False,,,0,,R. Council IV lost ball TURNOVER (1 TO),"[1641741, 1630538]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,,,Hyland,1630538.0
594,PT01M58.00S,2024-11-07T05:31:57.9Z,4,REGULAR,steal,,[],1630538,,,1610612746,108,91,2024-11-07T05:31:59Z,5770000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
595,PT01M54.00S,2024-11-07T05:32:06.9Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612746,108,91,2024-11-07T05:33:47Z,5780000,False,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612746.0,LAC,bad pass,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,202901.0,1.0,,,,,,,,,,,,,,,,,,
596,PT01M51.00S,2024-11-07T05:32:14.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641741,89.83245729303549,47.794117647058826,1610612755,108,93,2024-11-07T05:34:15Z,5790000,False,-11.0,43.0,1,right,R. Council IV cutting DUNK (7 PTS) (R. Jackson 2 AST),"[1641741, 202704]",1610612755.0,PHI,cutting,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.45,Made,7.0,R. Jackson,202704.0,2.0,,,,,,,,
598,PT01M39.00S,2024-11-07T05:32:29.5Z,4,REGULAR,turnover,lost ball,[],1641757,,,1610612746,108,93,2024-11-07T05:32:34Z,5810000,False,,,0,,J. Miller lost ball TURNOVER (1 TO),"[1641757, 1642272]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,,,McCain,1642272.0
599,PT01M39.00S,2024-11-07T05:32:29.5Z,4,REGULAR,steal,,[],1642272,,,1610612755,108,93,2024-11-07T05:32:31Z,5820000,False,,,0,,J. McCain STEAL (1 STL),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
600,PT01M33.00S,2024-11-07T05:32:35.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641741,91.14651773981603,1.715686274509804,1610612755,108,93,2024-11-07T05:34:53Z,5830000,False,-241.0,31.0,1,right,MISS R. Council IV 24' running 3PT,[1641741],1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,Left Corner 3,24+ Left,,,,,,,24.33,Missed,,,,,,,,,,,,
601,PT01M29.00S,2024-11-07T05:32:39.2Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,108,93,2024-11-07T05:32:40Z,5840000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,600.0,1.0,1.0,0.0,,,,
602,PT01M07.00S,2024-11-07T05:33:02.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,108,93,2024-11-07T05:33:12Z,5850000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,,,,,,,,,,
603,PT00M53.50S,2024-11-07T05:33:27.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630231,90.62089356110381,41.66666666666667,1610612755,108,95,2024-11-07T05:33:32Z,5860000,False,-42.0,36.0,1,right,K. Martin driving bank Hook (10 PTS),[1630231],1610612755.0,PHI,driving bank,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.49,Made,10.0,,,,,,,,,,,
604,PT00M35.30S,2024-11-07T05:33:50.3Z,4,REGULAR,2pt,Jump Shot,[],1630538,23.866622864651774,62.99019607843137,1610612746,110,95,2024-11-07T05:33:53Z,5870000,False,-65.0,172.0,1,left,B. Hyland 18' pullup Jump Shot (2 PTS),[1630538],1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,18.37,Made,2.0,,,,,,,,,,,
605,PT00M18.90S,2024-11-07T05:34:08.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,86.41590013140605,49.26470588235294,1610612755,110,97,2024-11-07T05:34:14Z,5880000,False,-4.0,75.0,1,right,J. McCain 7' driving floating Jump Shot (4 PTS),[1642272],1610612755.0,PHI,driving floating,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.53,Made,4.0,,,,,,,,,,,
606,PT00M18.90S,2024-11-07T05:34:13.6Z,4,REGULAR,foul,personal,['1freethrow'],1630538,,,1610612755,110,97,2024-11-07T05:34:28Z,5890000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (McCain 1 FT),"[1630538, 1642272]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,202058.0,,1.0,0.0,McCain,1642272.0,,,,,,,,,,,,,,
608,PT00M18.90S,2024-11-07T05:34:32.1Z,4,REGULAR,freethrow,1 of 1,[],1642272,,,1610612755,110,98,2024-11-07T05:34:32Z,5910000,False,,,0,,J. McCain Free Throw 1 of 1 (5 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
609,PT00M00.00S,2024-11-07T05:34:58.5Z,4,REGULAR,period,end,[],0,,,1610612746,110,98,2024-11-07T05:34:58Z,5920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M00.00S,2024-11-07T05:39:42.5Z,4,REGULAR,game,end,[],0,,,0,110,98,2024-11-07T05:39:42Z,5930000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
